SetPt	[mA]	I_m		[mA]	theta_l		[deg]	theta_c		[deg]	T_sea	[N.m]	T_acc	[N.m]	K_ff	Kp_A	Ki_A	Kp_F	Kd_F	Amp
1.030	    2		0.000	0.000	0.000	0.341	1.000	4.560	5.790	1.531	0.020	100000
-0.032	   -2		0.000	0.000	0.000	-0.370	1.000	4.560	5.790	1.531	0.020	100000
-0.101	   -2		0.000	0.000	0.000	-0.033	1.000	4.560	5.790	1.531	0.020	100000
0.338	   -1		0.000	0.000	0.000	0.183	1.000	4.560	5.790	1.531	0.020	100000
-1.417	    0		0.000	0.000	0.000	-0.735	1.000	4.560	5.790	1.531	0.020	100000
0.001	    1		0.000	0.000	0.000	0.490	1.000	4.560	5.790	1.531	0.020	100000
0.494	    1		0.000	0.000	0.000	0.215	1.000	4.560	5.790	1.531	0.020	100000
0.427	    0		0.000	0.000	0.000	0.016	1.000	4.560	5.790	1.531	0.020	100000
0.724	    0		0.000	0.000	0.000	0.168	1.000	4.560	5.790	1.531	0.020	100000
0.939	   -1		0.000	0.000	0.000	0.159	1.000	4.560	5.790	1.531	0.020	100000
1.054	   -1		0.000	0.000	0.000	0.135	1.000	4.560	5.790	1.531	0.020	100000
0.625	   -1		0.000	0.000	0.000	-0.092	1.000	4.560	5.790	1.531	0.020	100000
0.900	    0		0.000	0.000	0.000	0.176	1.000	4.560	5.790	1.531	0.020	100000
1.532	    1		0.000	0.000	0.000	0.357	1.000	4.560	5.790	1.531	0.020	100000
0.413	    0		0.000	0.000	0.000	-0.349	1.000	4.560	5.790	1.531	0.020	100000
0.143	   -3		0.000	0.000	0.000	-0.081	1.000	4.560	5.790	1.531	0.020	100000
1.524	    0		0.000	0.000	0.000	0.615	1.000	4.560	5.790	1.531	0.020	100000
0.315	    0		0.000	0.000	0.000	-0.389	1.000	4.560	5.790	1.531	0.020	100000
1.120	    0		0.000	0.000	0.000	0.379	1.000	4.560	5.790	1.531	0.020	100000
1.594	    1		0.000	0.000	0.000	0.308	1.000	4.560	5.790	1.531	0.020	100000
0.887	    1		0.000	0.000	0.000	-0.164	1.000	4.560	5.790	1.531	0.020	100000
-0.187	    2		0.000	0.000	0.000	-0.388	1.000	4.560	5.790	1.531	0.020	100000
-0.295	    0		0.000	0.000	0.000	-0.064	1.000	4.560	5.790	1.531	0.020	100000
0.714	   -1		0.000	0.000	0.000	0.413	1.000	4.560	5.790	1.531	0.020	100000
0.895	   -2		0.000	0.000	0.000	0.144	1.000	4.560	5.790	1.531	0.020	100000
0.426	   -1		0.000	0.000	0.000	-0.124	1.000	4.560	5.790	1.531	0.020	100000
0.622	    0		0.000	0.000	0.000	0.124	1.000	4.560	5.790	1.531	0.020	100000
0.255	    1		0.000	0.000	0.000	-0.104	1.000	4.560	5.790	1.531	0.020	100000
-0.032	   -1		0.000	0.000	0.000	-0.102	1.000	4.560	5.790	1.531	0.020	100000
0.917	   -2		0.000	0.000	0.000	0.411	1.000	4.560	5.790	1.531	0.020	100000
0.923	   -2		0.000	0.000	0.000	0.086	1.000	4.560	5.790	1.531	0.020	100000
-1.537	    2		0.000	0.000	0.000	-0.989	1.000	4.560	5.790	1.531	0.020	100000
0.511	    0		0.000	0.000	0.000	0.754	1.000	4.560	5.790	1.531	0.020	100000
0.211	    0		0.000	0.000	0.000	-0.085	1.000	4.560	5.790	1.531	0.020	100000
0.524	    0		0.000	0.000	0.000	0.155	1.000	4.560	5.790	1.531	0.020	100000
1.348	    0		0.000	0.000	0.000	0.407	1.000	4.560	5.790	1.531	0.020	100000
0.316	    0		0.000	0.000	0.000	-0.328	1.000	4.560	5.790	1.531	0.020	100000
0.651	   -3		0.000	0.000	0.000	0.175	1.000	4.560	5.790	1.531	0.020	100000
-0.733	   -2		0.000	0.000	0.000	-0.545	1.000	4.560	5.790	1.531	0.020	100000
0.997	   -2		0.000	0.000	0.000	0.688	1.000	4.560	5.790	1.531	0.020	100000
0.119	   -2		0.000	0.000	0.000	-0.292	1.000	4.560	5.790	1.531	0.020	100000
0.114	    0		0.000	0.000	0.000	0.009	1.000	4.560	5.790	1.531	0.020	100000
0.025	    0		0.000	0.000	0.000	-0.029	1.000	4.560	5.790	1.531	0.020	100000
-0.482	    0		0.000	0.000	0.000	-0.219	1.000	4.560	5.790	1.531	0.020	100000
-0.677	   -1		0.000	0.000	0.000	-0.129	1.000	4.560	5.790	1.531	0.020	100000
1.121	    0		0.000	0.000	0.000	0.722	1.000	4.560	5.790	1.531	0.020	100000
1.674	   -2		0.000	0.000	0.000	0.342	1.000	4.560	5.790	1.531	0.020	100000
2.145	   -2		0.000	0.000	0.000	0.357	1.000	4.560	5.790	1.531	0.020	100000
0.854	   -1		0.000	0.000	0.000	-0.369	1.000	4.560	5.790	1.531	0.020	100000
0.946	    0		0.000	0.000	0.000	0.117	1.000	4.560	5.790	1.531	0.020	100000
1.062	   -1		0.000	0.000	0.000	0.136	1.000	4.560	5.790	1.531	0.020	100000
1.046	    0		0.000	0.000	0.000	0.089	1.000	4.560	5.790	1.531	0.020	100000
0.479	    0		0.000	0.000	0.000	-0.153	1.000	4.560	5.790	1.531	0.020	100000
1.268	   -1		0.000	0.000	0.000	0.387	1.000	4.560	5.790	1.531	0.020	100000
0.120	    1		0.000	0.000	0.000	-0.386	1.000	4.560	5.790	1.531	0.020	100000
0.434	    1		0.000	0.000	0.000	0.148	1.000	4.560	5.790	1.531	0.020	100000
0.616	    0		0.000	0.000	0.000	0.119	1.000	4.560	5.790	1.531	0.020	100000
0.844	    1		0.000	0.000	0.000	0.155	1.000	4.560	5.790	1.531	0.020	100000
0.931	    1		0.000	0.000	0.000	0.114	1.000	4.560	5.790	1.531	0.020	100000
0.968	    1		0.000	0.000	0.000	0.100	1.000	4.560	5.790	1.531	0.020	100000
0.535	   -2		0.000	0.000	0.000	-0.101	1.000	4.560	5.790	1.531	0.020	100000
1.663	   -2		0.000	0.000	0.000	0.540	1.000	4.560	5.790	1.531	0.020	100000
-1.197	   -1		0.000	0.000	0.000	-1.096	1.000	4.560	5.790	1.531	0.020	100000
0.619	    2		0.000	0.000	0.000	0.683	1.000	4.560	5.790	1.531	0.020	100000
1.250	   -1		0.000	0.000	0.000	0.331	1.000	4.560	5.790	1.531	0.020	100000
0.634	    0		0.000	0.000	0.000	-0.156	1.000	4.560	5.790	1.531	0.020	100000
1.803	    0		0.000	0.000	0.000	0.567	1.000	4.560	5.790	1.531	0.020	100000
1.386	   -1		0.000	0.000	0.000	-0.018	1.000	4.560	5.790	1.531	0.020	100000
