SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_sea[N.m]  T_acc[N.m]  acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]
-55.893     26   6.504  7.001  0.902  -17.367  -0.282  -0.206  0.009  -0.004
-22.952     25   6.504  7.001  0.902  12.873  -0.020  -0.223  0.009  -0.006
-22.952     25   6.504  7.001  0.902  12.873  -0.020  -0.223  0.009  -0.006
-67.591     26   6.504  7.001  0.902  -16.128  -0.248  -0.163  0.007  -0.007
-145.763     25   6.504  7.001  0.902  -33.801  -0.197  0.207  0.006  -0.005
-145.763     25   6.504  7.001  0.902  -33.801  -0.197  0.207  0.006  -0.005
-97.990     25   6.504  7.001  0.902  11.025  0.333  0.427  0.008  -0.002
-97.990     25   6.504  7.001  0.902  11.025  0.333  0.427  0.008  -0.002
-143.628     25   6.504  7.001  0.902  -23.062  -0.230  -0.028  0.006  -0.002
-143.628     25   6.504  7.001  0.902  -23.062  -0.230  -0.028  0.006  -0.002
-137.586     25   6.504  7.001  0.902  -5.576  -0.112  -0.099  0.006  -0.003
28.085     25   6.504  7.001  0.902  60.493  0.379  -0.281  0.009  -0.005
-73.044     25   6.504  7.001  0.902  -35.204  -0.350  -0.042  0.006  -0.006
38.389     25   6.504  7.001  0.902  43.477  0.387  0.006  0.009  -0.006
72.669     25   6.504  7.001  0.902  21.146  0.127  -0.094  0.010  -0.006
65.162     25   6.504  7.001  0.902  6.629  0.158  0.194  0.011  -0.005
8.354     25   6.504  7.001  0.902  -14.087  -0.134  0.006  0.010  -0.005
-48.967     25   6.504  7.001  0.902  -18.890  -0.225  -0.079  0.008  -0.005
-98.984     25   6.504  7.001  0.902  -20.640  -0.201  -0.010  0.007  -0.005
-172.160     25   6.504  7.001  0.902  -34.547  -0.135  0.324  0.006  -0.003
-40.010     25   6.504  7.001  0.902  43.736  0.335  -0.092  0.008  -0.004
-27.254     25   6.504  7.001  0.902  5.767  -0.009  -0.093  0.008  -0.004
-27.254     25   6.504  7.001  0.902  5.767  -0.009  -0.093  0.008  -0.004
-27.254     25   6.504  7.001  0.902  1.244  0.185  0.322  0.010  -0.002
-27.254     25   6.504  7.001  0.902  1.244  0.185  0.322  0.010  -0.002
-63.619     25   6.504  7.001  0.902  -13.501  -0.124  0.009  0.009  -0.002
-46.414     25   6.504  7.001  0.902  5.778  -0.154  -0.351  0.007  -0.004
-46.414     25   6.504  7.001  0.902  5.778  -0.154  -0.351  0.007  -0.004
-179.310     25   6.504  7.001  0.902  -54.314  -0.562  -0.115  0.003  -0.005
-179.310     25   6.504  7.001  0.902  -54.314  -0.562  -0.115  0.003  -0.005
-109.381     26   6.504  7.001  0.902  17.579  0.249  0.170  0.005  -0.004
-109.381     26   6.504  7.001  0.902  17.579  0.249  0.170  0.005  -0.004
-87.201     26   6.504  7.001  0.902  3.695  0.126  0.174  0.006  -0.003
-87.201     26   6.504  7.001  0.902  3.695  0.126  0.174  0.006  -0.003
-190.978     26   6.504  7.001  0.902  -46.080  -0.352  0.120  0.003  -0.002
-190.978     26   6.504  7.001  0.902  -46.080  -0.352  0.120  0.003  -0.002
-184.762     26   6.504  7.001  0.902  -9.647  -0.018  0.128  0.003  -0.001
-135.222     26   6.504  7.001  0.902  8.861  -0.042  -0.211  0.003  -0.002
-82.712     26   6.504  7.001  0.902  13.814  0.262  0.250  0.005  -0.000
-82.712     26   6.504  7.001  0.902  13.814  0.262  0.250  0.005  -0.000
-234.578     25   6.504  7.001  0.902  -65.511  -0.540  0.094  0.000  0.000
-234.578     25   6.504  7.001  0.902  -65.511  -0.540  0.094  0.000  0.000
-181.955     25   6.504  7.001  0.902  5.640  0.124  0.129  0.001  0.001
-181.955     25   6.504  7.001  0.902  5.640  0.124  0.129  0.001  0.001
-16.780     24   6.504  7.001  0.902  56.514  0.265  -0.429  0.004  -0.002
-16.780     24   6.504  7.001  0.902  56.514  0.265  -0.429  0.004  -0.002
70.037     25   6.504  7.001  0.902  38.368  0.012  -0.582  0.004  -0.007
145.206     25   6.504  7.001  0.902  41.204  -0.078  -0.779  0.003  -0.013
225.924     -2   6.504  7.001  0.902  49.255  0.453  0.037  0.007  -0.013
120.036     -2   6.504  7.001  0.902  -20.671  -0.089  0.194  0.006  -0.011
47.193     -5   6.504  7.001  0.902  -16.067  0.028  0.325  0.006  -0.008
77.467     -5   6.504  7.001  0.902  19.983  0.366  0.346  0.009  -0.006
85.277     -4   6.504  7.001  0.902  13.238  0.229  0.212  0.011  -0.004
51.622     -4   6.504  7.001  0.902  -2.947  -0.066  -0.051  0.010  -0.004
30.009     -4   6.504  7.001  0.902  -0.672  -0.098  -0.144  0.010  -0.006
-17.851     -4   6.504  7.001  0.902  -13.437  -0.027  0.184  0.009  -0.004
9.583     -4   6.504  7.001  0.902  13.319  0.242  0.231  0.011  -0.002
9.583     -4   6.504  7.001  0.902  13.319  0.242  0.231  0.011  -0.002
-123.938     -6   6.504  7.001  0.902  -50.455  -0.317  0.257  0.009  -0.000
-123.938     -6   6.504  7.001  0.902  -50.455  -0.317  0.257  0.009  -0.000
-84.476     -6   6.504  7.001  0.902  9.524  0.069  -0.019  0.009  -0.000
-91.898     -5   6.504  7.001  0.902  -6.603  0.035  0.178  0.010  0.001
-91.898     -5   6.504  7.001  0.902  -6.603  0.035  0.178  0.010  0.001
-105.370     -5   6.504  7.001  0.902  -9.402  -0.213  -0.216  0.008  -0.001
-105.370     -5   6.504  7.001  0.902  -9.402  -0.213  -0.216  0.008  -0.001
-20.129     -5   6.504  7.001  0.902  30.279  -0.018  -0.502  0.008  -0.005
-20.129     -5   6.504  7.001  0.902  30.279  -0.018  -0.502  0.008  -0.005
-106.761     -4   6.504  7.001  0.902  -32.967  -0.511  -0.363  0.004  -0.008
-106.761     -4   6.504  7.001  0.902  -32.967  -0.511  -0.363  0.004  -0.008
-155.663     -4   6.504  7.001  0.902  -24.881  -0.192  0.069  0.002  -0.007
-155.663     -4   6.504  7.001  0.902  -24.881  -0.192  0.069  0.002  -0.007
-63.018     -4   6.504  7.001  0.902  28.897  0.362  0.192  0.005  -0.005
2.294      0   6.504  7.001  0.902  25.190  0.354  0.237  0.008  -0.004
-79.599      1   6.504  7.001  0.902  -29.469  -0.347  -0.131  0.005  -0.005
-79.599      1   6.504  7.001  0.902  -29.469  -0.347  -0.131  0.005  -0.005
-51.827     -5   6.504  7.001  0.902  8.821  -0.040  -0.199  0.005  -0.006
-51.827     -5   6.504  7.001  0.902  8.821  -0.040  -0.199  0.005  -0.006
-58.638     -3   6.504  7.001  0.902  -2.927  -0.165  -0.231  0.003  -0.008
-58.638     -3   6.504  7.001  0.902  -2.927  -0.165  -0.231  0.003  -0.008
-109.740     -5   6.504  7.001  0.902  -21.996  -0.046  0.282  0.003  -0.006
-109.740     -5   6.504  7.001  0.902  -21.996  -0.046  0.282  0.003  -0.006
-224.910     22   6.504  7.001  0.902  -52.224  -0.518  -0.074  -0.001  -0.006
-343.326     25   6.504  7.001  0.902  -63.454  -0.338  0.417  -0.004  -0.003
-322.529     25   6.504  7.001  0.902  -16.019  -0.133  0.018  -0.005  -0.003
-340.680     25   6.504  7.001  0.902  -30.376  -0.194  0.138  -0.006  -0.002
-214.437     25   6.504  7.001  0.902  27.516  0.128  -0.216  -0.005  -0.004
-136.445     25   6.504  7.001  0.902  18.101  0.128  -0.063  -0.004  -0.004
-128.296     25   6.504  7.001  0.902  -4.563  0.229  0.477  -0.002  -0.000
-39.748     26   6.504  7.001  0.902  29.272  0.250  -0.026  -0.000  -0.000
127.056     26   6.504  7.001  0.902  69.079  0.323  -0.527  0.002  -0.005
10.983     26   6.504  7.001  0.902  -33.269  -0.300  0.007  -0.000  -0.005
-24.106     25   6.504  7.001  0.902  -9.482  -0.192  -0.183  -0.002  -0.006
-26.216     26   6.504  7.001  0.902  1.129  -0.040  -0.084  -0.002  -0.007
-30.628     26   6.504  7.001  0.902  -0.018  -0.009  -0.010  -0.002  -0.007
-22.354     26   6.504  7.001  0.902  4.802  0.044  0.007  -0.002  -0.007
-22.354     26   6.504  7.001  0.902  4.802  0.044  0.007  -0.002  -0.007
120.412     26   6.504  7.001  0.902  60.824  0.378  -0.291  0.001  -0.009
120.412     26   6.504  7.001  0.902  60.824  0.378  -0.291  0.001  -0.009
154.709     26   6.504  7.001  0.902  28.225  0.124  -0.217  0.002  -0.011
154.709     26   6.504  7.001  0.902  28.225  0.124  -0.217  0.002  -0.011
174.102     14   6.504  7.001  0.902  24.969  0.140  -0.134  0.003  -0.012
174.102     14   6.504  7.001  0.902  24.969  0.140  -0.134  0.003  -0.012
184.902      0   6.504  7.001  0.902  23.122  0.114  -0.147  0.004  -0.013
184.902      0   6.504  7.001  0.902  23.122  0.114  -0.147  0.004  -0.013
168.731     -4   6.504  7.001  0.902  13.191  -0.067  -0.307  0.004  -0.016
38.790     -4   6.504  7.001  0.902  -35.312  -0.061  0.475  0.003  -0.012
-67.833     -3   6.504  7.001  0.902  -36.383  -0.244  0.164  0.001  -0.010
-67.833     -3   6.504  7.001  0.902  -36.383  -0.244  0.164  0.001  -0.010
-174.739     -4   6.504  7.001  0.902  -45.787  -0.063  0.630  0.001  -0.005
-174.739     -4   6.504  7.001  0.902  -45.787  -0.063  0.630  0.001  -0.005
-130.054     -5   6.504  7.001  0.902  7.350  0.318  0.452  0.003  -0.002
-130.054     -5   6.504  7.001  0.902  7.350  0.318  0.452  0.003  -0.002
-96.533     -5   6.504  7.001  0.902  6.221  0.318  0.468  0.006  0.002
-96.533     -5   6.504  7.001  0.902  6.221  0.318  0.468  0.006  0.002
70.606     -4   6.504  7.001  0.902  64.340  0.314  -0.463  0.008  -0.002
127.123     -5   6.504  7.001  0.902  32.761  0.178  -0.193  0.010  -0.003
127.123     -5   6.504  7.001  0.902  32.761  0.178  -0.193  0.010  -0.003
112.409     -4   6.504  7.001  0.902  7.913  0.207  0.256  0.011  -0.001
-52.279     -3   6.504  7.001  0.902  -54.925  -0.295  0.366  0.009  0.002
-84.664    -11   6.504  7.001  0.902  -14.120  -0.137  -0.010  0.008  0.002
-147.134    -30   6.504  7.001  0.902  -29.401  -0.092  0.312  0.007  0.004
-2.326    -31   6.504  7.001  0.902  51.150  0.052  -0.717  0.008  -0.002
-82.122    -31   6.504  7.001  0.902  -29.377  -0.184  0.152  0.006  -0.000
-81.518     -9   6.504  7.001  0.902  -2.940  -0.038  -0.012  0.006  -0.000
-17.593     -3   6.504  7.001  0.902  23.123  0.147  -0.100  0.007  -0.001
29.876     -3   6.504  7.001  0.902  21.654  0.154  -0.062  0.008  -0.002
-71.071     -3   6.504  7.001  0.902  -34.902  -0.518  -0.349  0.004  -0.005
-159.039     -1   6.504  7.001  0.902  -37.925  -0.423  -0.134  0.001  -0.006
-159.039     -1   6.504  7.001  0.902  -37.925  -0.423  -0.134  0.001  -0.006
-125.666     -3   6.504  7.001  0.902  4.312  0.120  0.151  0.002  -0.004
-125.666     -3   6.504  7.001  0.902  4.312  0.120  0.151  0.002  -0.004
-127.009     -4   6.504  7.001  0.902  -7.660  0.269  0.604  0.004  0.000
-236.876     -5   6.504  7.001  0.902  -52.447  -0.157  0.559  0.003  0.005
-236.876     -5   6.504  7.001  0.902  -52.447  -0.157  0.559  0.003  0.005
-178.697     -6   6.504  7.001  0.902  7.928  -0.135  -0.367  0.001  0.002
-99.872     -3   6.504  7.001  0.902  21.401  -0.051  -0.430  0.001  -0.002
-99.872     -3   6.504  7.001  0.902  21.401  -0.051  -0.430  0.001  -0.002
-119.670     -3   6.504  7.001  0.902  -12.212  -0.400  -0.510  -0.002  -0.006
-180.749     -4   6.504  7.001  0.902  -30.970  -0.287  -0.010  -0.004  -0.006
-284.645      7   6.504  7.001  0.902  -53.467  -0.517  -0.062  -0.009  -0.006
-284.645      7   6.504  7.001  0.902  -53.467  -0.517  -0.062  -0.009  -0.006
-250.439     23   6.504  7.001  0.902  -5.276  -0.180  -0.237  -0.010  -0.008
-250.439     23   6.504  7.001  0.902  -5.276  -0.180  -0.237  -0.010  -0.008
-200.536     25   6.504  7.001  0.902  4.073  -0.094  -0.232  -0.011  -0.010
-200.536     25   6.504  7.001  0.902  4.073  -0.094  -0.232  -0.011  -0.010
27.791     25   6.504  7.001  0.902  81.444  0.536  -0.348  -0.006  -0.013
27.791     25   6.504  7.001  0.902  81.444  0.536  -0.348  -0.006  -0.013
98.815     26   6.504  7.001  0.902  35.710  0.284  -0.058  -0.004  -0.013
3.009     26   6.504  7.001  0.902  -27.068  -0.076  0.307  -0.005  -0.011
3.009     26   6.504  7.001  0.902  -27.068  -0.076  0.307  -0.005  -0.011
-96.270     26   6.504  7.001  0.902  -36.484  -0.177  0.274  -0.006  -0.009
-28.824     25   6.504  7.001  0.902  23.538  0.330  0.211  -0.004  -0.007
64.859     25   6.504  7.001  0.902  39.986  0.320  -0.065  -0.001  -0.007
71.150     26   6.504  7.001  0.902  11.913  0.083  -0.034  -0.000  -0.008
-9.338     26   6.504  7.001  0.902  -23.153  -0.189  0.042  -0.002  -0.007
-42.557     22   6.504  7.001  0.902  -10.340  -0.132  -0.063  -0.003  -0.008
-139.270     22   6.504  7.001  0.902  -39.309  -0.229  0.226  -0.005  -0.006
-216.471     -2   6.504  7.001  0.902  -39.137  -0.371  -0.032  -0.008  -0.006
-96.460     18   6.504  7.001  0.902  35.595  0.108  -0.376  -0.007  -0.009
-96.460     18   6.504  7.001  0.902  35.595  0.108  -0.376  -0.007  -0.009
-9.657     24   6.504  7.001  0.902  31.918  0.150  -0.239  -0.006  -0.011
-9.657     24   6.504  7.001  0.902  31.918  0.150  -0.239  -0.006  -0.011
-114.429     24   6.504  7.001  0.902  -39.919  -0.105  0.454  -0.007  -0.008
-162.778     25   6.504  7.001  0.902  -25.383  -0.132  0.171  -0.008  -0.006
-79.974     25   6.504  7.001  0.902  24.333  0.269  0.087  -0.005  -0.005
-79.974     25   6.504  7.001  0.902  24.333  0.269  0.087  -0.005  -0.005
-106.307     25   6.504  7.001  0.902  -13.630  -0.044  0.139  -0.006  -0.004
-106.307     25   6.504  7.001  0.902  -13.630  -0.044  0.139  -0.006  -0.004
-71.443     25   6.504  7.001  0.902  9.291  0.104  0.035  -0.005  -0.004
-71.443     25   6.504  7.001  0.902  9.291  0.104  0.035  -0.005  -0.004
-23.123     25   6.504  7.001  0.902  18.130  -0.103  -0.471  -0.006  -0.008
-23.123     25   6.504  7.001  0.902  18.130  -0.103  -0.471  -0.006  -0.008
56.162     26   6.504  7.001  0.902  34.958  0.075  -0.421  -0.005  -0.011
50.523     25   6.504  7.001  0.902  6.556  0.029  -0.046  -0.005  -0.012
50.523     25   6.504  7.001  0.902  6.556  0.029  -0.046  -0.005  -0.012
45.278     25   6.504  7.001  0.902  5.767  0.325  0.490  -0.002  -0.008
45.278     25   6.504  7.001  0.902  5.767  0.325  0.490  -0.002  -0.008
76.325     25   6.504  7.001  0.902  20.238  0.289  0.195  -0.000  -0.006
125.698      6   6.504  7.001  0.902  30.256  0.345  0.137  0.003  -0.005
125.698      6   6.504  7.001  0.902  30.256  0.345  0.137  0.003  -0.005
36.484     13   6.504  7.001  0.902  -22.745  0.021  0.407  0.003  -0.002
36.484     13   6.504  7.001  0.902  -22.745  0.021  0.407  0.003  -0.002
192.330      1   6.504  7.001  0.902  70.542  0.569  -0.110  0.007  -0.003
256.309      2   6.504  7.001  0.902  45.649  0.431  0.049  0.011  -0.002
256.309      2   6.504  7.001  0.902  45.649  0.431  0.049  0.011  -0.002
122.464     -2   6.504  7.001  0.902  -30.283  -0.146  0.239  0.010  -0.000
122.464     -2   6.504  7.001  0.902  -30.283  -0.146  0.239  0.010  -0.000
101.836     -4   6.504  7.001  0.902  5.181  0.035  -0.007  0.010  -0.000
101.836     -4   6.504  7.001  0.902  5.181  0.035  -0.007  0.010  -0.000
20.673     -6   6.504  7.001  0.902  -21.280  -0.211  -0.022  0.008  -0.001
5.981     -4   6.504  7.001  0.902  -0.962  0.111  0.221  0.009  0.001
19.934     -4   6.504  7.001  0.902  9.684  0.068  -0.024  0.010  0.001
149.348     -2   6.504  7.001  0.902  58.426  0.319  -0.354  0.012  -0.002
43.480     -2   6.504  7.001  0.902  -27.618  -0.142  0.205  0.011  -0.000
118.809     -2   6.504  7.001  0.902  38.039  0.284  -0.089  0.013  -0.001
122.609      8   6.504  7.001  0.902  14.963  0.092  -0.058  0.014  -0.001
1.349    -23   6.504  7.001  0.902  -36.135  -0.226  0.194  0.012  0.000
-107.186    -23   6.504  7.001  0.902  -40.799  -0.379  -0.007  0.009  0.000
54.691    -28   6.504  7.001  0.902  61.178  0.425  -0.209  0.013  -0.002
197.312    -29   6.504  7.001  0.902  66.845  0.390  -0.355  0.016  -0.004
99.739    -28   6.504  7.001  0.902  -20.056  -0.119  0.133  0.015  -0.003
43.640    -28   6.504  7.001  0.902  -11.202  -0.015  0.174  0.015  -0.002
43.640    -28   6.504  7.001  0.902  -11.202  -0.015  0.174  0.015  -0.002
43.640    -28   6.504  7.001  0.902  -11.202  -0.015  0.174  0.015  -0.002
-47.324    -30   6.504  7.001  0.902  -29.763  -0.425  -0.257  0.011  -0.004
-47.324    -30   6.504  7.001  0.902  -29.763  -0.425  -0.257  0.011  -0.004
4.338    -28   6.504  7.001  0.902  21.227  0.061  -0.210  0.012  -0.006
19.016    -30   6.504  7.001  0.902  10.147  0.132  0.093  0.013  -0.005
-43.589    -29   6.504  7.001  0.902  -19.917  -0.385  -0.342  0.010  -0.008
-43.589    -29   6.504  7.001  0.902  -19.917  -0.385  -0.342  0.010  -0.008
-166.505    -30   6.504  7.001  0.902  -49.951  -0.441  0.036  0.006  -0.007
-166.505    -30   6.504  7.001  0.902  -49.951  -0.441  0.036  0.006  -0.007
-356.078    -31   6.504  7.001  0.902  -87.410  -0.748  0.084  0.000  -0.007
-356.078    -31   6.504  7.001  0.902  -87.410  -0.748  0.084  0.000  -0.007
-238.865     -6   6.504  7.001  0.902  22.712  0.156  -0.077  0.002  -0.007
-238.865     -6   6.504  7.001  0.902  22.712  0.156  -0.077  0.002  -0.007
-157.033     -3   6.504  7.001  0.902  17.843  0.146  -0.015  0.003  -0.007
-78.752     -4   6.504  7.001  0.902  23.098  0.209  0.014  0.004  -0.007
-58.500     -3   6.504  7.001  0.902  5.696  0.096  0.093  0.005  -0.007
-58.500     -3   6.504  7.001  0.902  5.696  0.096  0.093  0.005  -0.007
-58.500     -3   6.504  7.001  0.902  5.696  0.096  0.093  0.005  -0.007
-79.177     -2   6.504  7.001  0.902  -9.929  0.247  0.608  0.007  -0.002
-206.635     -5   6.504  7.001  0.902  -55.526  -0.227  0.491  0.005  0.002
-206.635     -5   6.504  7.001  0.902  -55.526  -0.227  0.491  0.005  0.002
-293.094     -1   6.504  7.001  0.902  -48.838  -0.532  -0.160  0.001  0.001
-238.884     21   6.504  7.001  0.902  1.768  -0.104  -0.212  0.000  -0.001
-78.504     25   6.504  7.001  0.902  49.721  0.369  -0.136  0.003  -0.002
-44.658     25   6.504  7.001  0.902  10.787  0.246  0.268  0.005  0.000
75.868     26   6.504  7.001  0.902  49.045  0.520  0.146  0.009  0.001
101.863     26   6.504  7.001  0.902  19.998  0.368  0.342  0.012  0.004
129.118     26   6.504  7.001  0.902  22.980  0.101  -0.177  0.013  0.003
153.506     26   6.504  7.001  0.902  24.118  0.118  -0.162  0.014  0.002
7.571     26   6.504  7.001  0.902  -43.778  -0.345  0.101  0.011  0.002
-4.073     10   6.504  7.001  0.902  -0.381  -0.231  -0.391  0.009  -0.001
45.632     -4   6.504  7.001  0.902  23.839  0.061  -0.258  0.010  -0.003
45.632     -4   6.504  7.001  0.902  23.839  0.061  -0.258  0.010  -0.003
30.566     -6   6.504  7.001  0.902  1.065  0.134  0.235  0.011  -0.001
30.566     -6   6.504  7.001  0.902  1.065  0.134  0.235  0.011  -0.001
111.719      0   6.504  7.001  0.902  39.651  0.156  -0.340  0.012  -0.004
126.689     -1   6.504  7.001  0.902  19.209  0.078  -0.147  0.013  -0.005
116.994     -2   6.504  7.001  0.902  10.230  0.105  0.045  0.014  -0.005
116.994     -2   6.504  7.001  0.902  10.230  0.105  0.045  0.014  -0.005
79.566     -3   6.504  7.001  0.902  -2.134  0.108  0.247  0.015  -0.003
79.566     -3   6.504  7.001  0.902  -2.134  0.108  0.247  0.015  -0.003
-21.222     -3   6.504  7.001  0.902  -31.230  -0.176  0.205  0.013  -0.001
-21.222     -3   6.504  7.001  0.902  -31.230  -0.176  0.205  0.013  -0.001
-139.050     -4   6.504  7.001  0.902  -46.236  -0.522  -0.171  0.009  -0.002
-139.050     -4   6.504  7.001  0.902  -46.236  -0.522  -0.171  0.009  -0.002
-114.332     -4   6.504  7.001  0.902  2.617  -0.141  -0.277  0.008  -0.004
-227.969     -4   6.504  7.001  0.902  -52.239  -0.409  0.122  0.005  -0.004
-227.969     -4   6.504  7.001  0.902  -52.239  -0.409  0.122  0.005  -0.004
-258.470     -4   6.504  7.001  0.902  -27.474  -0.262  -0.017  0.002  -0.004
-258.470     -4   6.504  7.001  0.902  -27.474  -0.262  -0.017  0.002  -0.004
-302.042     -3   6.504  7.001  0.902  -35.382  -0.298  0.044  0.000  -0.003
-302.042     -3   6.504  7.001  0.902  -35.382  -0.298  0.044  0.000  -0.003
-124.048     21   6.504  7.001  0.902  52.196  0.209  -0.455  0.002  -0.007
-124.048     21   6.504  7.001  0.902  52.196  0.209  -0.455  0.002  -0.007
-8.170     25   6.504  7.001  0.902  41.580  0.134  -0.413  0.003  -0.010
-8.170     25   6.504  7.001  0.902  41.580  0.134  -0.413  0.003  -0.010
-93.261     25   6.504  7.001  0.902  -31.733  -0.073  0.391  0.002  -0.007
-93.261     25   6.504  7.001  0.902  -31.733  -0.073  0.391  0.002  -0.007
-107.400     25   6.504  7.001  0.902  -9.442  -0.125  -0.060  0.001  -0.008
-219.995     25   6.504  7.001  0.902  -51.390  -0.200  0.473  -0.000  -0.004
-269.216     25   6.504  7.001  0.902  -34.587  -0.250  0.112  -0.002  -0.003
-176.175     25   6.504  7.001  0.902  19.875  0.050  -0.226  -0.002  -0.005
-116.792     26   6.504  7.001  0.902  13.957  -0.066  -0.334  -0.002  -0.007
-69.758     26   6.504  7.001  0.902  13.579  0.148  0.051  -0.001  -0.007
-30.875     26   6.504  7.001  0.902  13.987  0.209  0.154  0.000  -0.006
95.440     25   6.504  7.001  0.902  52.889  0.568  0.171  0.005  -0.004
93.078     25   6.504  7.001  0.902  10.273  0.326  0.423  0.008  -0.001
-58.146     25   6.504  7.001  0.902  -50.846  -0.355  0.190  0.005  0.001
-24.075     26   6.504  7.001  0.902  13.067  -0.124  -0.421  0.004  -0.003
-39.286     14   6.504  7.001  0.902  -4.400  -0.107  -0.110  0.003  -0.004
7.364      0   6.504  7.001  0.902  19.699  0.128  -0.079  0.004  -0.004
7.364      0   6.504  7.001  0.902  19.699  0.128  -0.079  0.004  -0.004
14.228     -6   6.504  7.001  0.902  6.849  0.270  0.378  0.006  -0.001
14.228     -6   6.504  7.001  0.902  6.849  0.270  0.378  0.006  -0.001
79.528     -7   6.504  7.001  0.902  31.171  0.480  0.362  0.010  0.002
79.528     -7   6.504  7.001  0.902  31.171  0.480  0.362  0.010  0.002
78.687     -5   6.504  7.001  0.902  9.601  0.100  0.033  0.011  0.002
78.687     -5   6.504  7.001  0.902  9.601  0.100  0.033  0.011  0.002
-13.146      1   6.504  7.001  0.902  -27.826  -0.184  0.128  0.009  0.003
-10.466     -2   6.504  7.001  0.902  3.780  -0.211  -0.424  0.008  -0.001
-14.656     -1   6.504  7.001  0.902  1.151  -0.093  -0.172  0.007  -0.002
-14.656     -1   6.504  7.001  0.902  1.151  -0.093  -0.172  0.007  -0.002
-38.256     -4   6.504  7.001  0.902  -7.035  -0.179  -0.195  0.005  -0.003
-38.256     -4   6.504  7.001  0.902  -7.035  -0.179  -0.195  0.005  -0.003
28.750     -6   6.504  7.001  0.902  28.098  0.204  -0.075  0.007  -0.004
28.750     -6   6.504  7.001  0.902  28.098  0.204  -0.075  0.007  -0.004
3.206     -3   6.504  7.001  0.902  -4.020  -0.221  -0.313  0.005  -0.007
3.206     -3   6.504  7.001  0.902  -4.020  -0.221  -0.313  0.005  -0.007
-6.779      3   6.504  7.001  0.902  0.006  0.049  0.101  0.006  -0.006
-7.184      0   6.504  7.001  0.902  3.206  -0.010  -0.055  0.006  -0.006
-7.184      0   6.504  7.001  0.902  3.206  -0.010  -0.055  0.006  -0.006
-127.779      0   6.504  7.001  0.902  -45.843  -0.549  -0.227  0.001  -0.008
-127.779      0   6.504  7.001  0.902  -45.843  -0.549  -0.227  0.001  -0.008
-190.277      4   6.504  7.001  0.902  -32.134  -0.263  0.056  -0.001  -0.008
-131.561      2   6.504  7.001  0.902  12.177  0.225  0.212  0.001  -0.006
-62.798     26   6.504  7.001  0.902  20.976  0.328  0.255  0.003  -0.004
-103.464     25   6.504  7.001  0.902  -18.364  0.017  0.330  0.004  -0.001
-80.069     26   6.504  7.001  0.902  4.915  -0.103  -0.254  0.003  -0.003
-205.591     26   6.504  7.001  0.902  -54.119  -0.567  -0.135  -0.002  -0.004
-192.628     26   6.504  7.001  0.902  -7.641  -0.170  -0.176  -0.003  -0.006
-133.310     26   6.504  7.001  0.902  12.392  0.066  -0.076  -0.003  -0.006
28.745     26   6.504  7.001  0.902  59.247  0.558  0.050  0.002  -0.006
28.745     26   6.504  7.001  0.902  59.247  0.558  0.050  0.002  -0.006
62.241     26   6.504  7.001  0.902  19.790  0.277  0.184  0.004  -0.004
71.978     26   6.504  7.001  0.902  12.890  0.118  0.014  0.005  -0.004
61.148     26   6.504  7.001  0.902  5.250  0.057  0.029  0.005  -0.004
61.148     26   6.504  7.001  0.902  5.250  0.057  0.029  0.005  -0.004
88.600     26   6.504  7.001  0.902  20.141  0.117  -0.101  0.006  -0.005
88.600     26   6.504  7.001  0.902  20.141  0.117  -0.101  0.006  -0.005
46.691      7   6.504  7.001  0.902  -5.983  -0.099  -0.066  0.006  -0.005
46.691      7   6.504  7.001  0.902  -5.983  -0.099  -0.066  0.006  -0.005
13.096      0   6.504  7.001  0.902  -5.930  -0.136  -0.133  0.005  -0.007
13.096      0   6.504  7.001  0.902  -5.930  -0.136  -0.133  0.005  -0.007
-21.477     -2   6.504  7.001  0.902  -9.379  0.042  0.236  0.005  -0.005
4.619      1   6.504  7.001  0.902  12.845  0.039  -0.123  0.005  -0.006
4.619      1   6.504  7.001  0.902  12.845  0.039  -0.123  0.005  -0.006
-30.598     -4   6.504  7.001  0.902  -10.317  -0.012  0.155  0.005  -0.004
-30.598     -4   6.504  7.001  0.902  -10.317  -0.012  0.155  0.005  -0.004
-160.575     -3   6.504  7.001  0.902  -52.134  -0.357  0.209  0.002  -0.003
-290.525      0   6.504  7.001  0.902  -62.861  -0.479  0.158  -0.002  -0.001
-290.525      0   6.504  7.001  0.902  -62.861  -0.479  0.158  -0.002  -0.001
-186.411      1   6.504  7.001  0.902  22.288  0.239  0.068  0.000  -0.001
-186.411      1   6.504  7.001  0.902  22.288  0.239  0.068  0.000  -0.001
-186.411      1   6.504  7.001  0.902  22.288  0.239  0.068  0.000  -0.001
-261.870     21   6.504  7.001  0.902  -42.801  -0.287  0.175  -0.002  0.000
-260.642     25   6.504  7.001  0.902  -17.507  -0.169  -0.023  -0.003  0.000
-148.210     26   6.504  7.001  0.902  28.197  0.204  -0.091  -0.002  -0.000
-148.210     26   6.504  7.001  0.902  28.197  0.204  -0.091  -0.002  -0.000
-119.900     26   6.504  7.001  0.902  2.982  0.014  -0.024  -0.002  -0.001
-119.900     26   6.504  7.001  0.902  2.982  0.014  -0.024  -0.002  -0.001
