acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  jerk_hum[rad/s3]  jerk_exo[rad/s3]  vel_motor[rad/s]  exo_Vel[rad/s]  actual_Vel[rad/s]  T_Sea[N.m]  theta_c[rad]  theta_l[rad]
-15.418  -0.011  -1.786  -0.001  -47.742  -0.145  -5637.774  0.000  0.000  0.000  0.000  0.000
-15.520  -0.027  -1.920  -0.003  -44.942  -0.293  -5512.646  0.000  0.000  0.000  0.000  0.000
-15.391  -0.007  -2.031  -0.001  -40.051  -0.068  -5306.171  0.000  0.000  0.000  0.000  0.000
-15.298  0.008  -2.145  0.001  -35.924  0.090  -5050.880  0.000  0.000  0.000  0.000  0.000
-15.059  0.012  -2.243  0.001  -30.660  0.126  -4729.311  0.000  0.000  0.000  0.000  0.000
-14.578  0.007  -2.315  0.001  -23.387  0.063  -4308.301  0.000  0.000  0.000  0.000  0.000
-14.330  0.009  -2.407  0.001  -19.042  0.075  -3874.574  0.000  0.000  0.000  0.000  0.000
-13.987  0.009  -2.488  0.001  -14.086  0.071  -3416.725  0.000  0.000  0.000  0.000  0.000
-13.741  -0.031  -2.575  -0.003  -10.506  -0.338  -2964.760  0.000  0.000  0.000  0.000  0.000
-13.509  0.027  -2.662  0.003  -7.337  0.274  -2541.130  0.000  0.000  0.000  0.000  0.000
-12.965  0.007  -2.715  0.001  -1.318  0.050  -2064.377  0.000  0.000  0.000  0.000  0.000
-12.421  -0.012  -2.765  -0.001  4.236  -0.146  -1555.970  0.000  0.000  0.000  0.000  0.000
-11.811  0.005  -2.803  0.001  9.993  0.036  -1023.050  0.000  0.000  0.000  0.000  0.000
-11.284  0.025  -2.845  0.003  14.464  0.236  -499.633  0.000  0.000  0.000  0.000  0.000
-10.681  0.004  -2.875  0.001  19.339  0.004  31.355  0.000  0.000  0.000  0.000  0.000
-9.850  -0.013  -2.877  -0.001  26.095  -0.159  609.627  0.000  0.000  0.000  0.000  0.000
-8.845  -0.011  -2.855  -0.001  34.061  -0.134  1250.200  0.000  0.000  0.000  0.000  0.000
-7.968  0.003  -2.838  0.001  40.108  0.020  1895.722  0.000  0.000  0.000  0.000  0.000
-6.972  -0.014  -2.803  -0.001  46.858  -0.156  2565.618  0.000  0.000  0.000  0.000  0.000
-6.193  -0.012  -2.780  -0.001  50.897  -0.116  3191.113  0.000  0.000  0.000  0.000  0.000
-5.530  0.009  -2.764  0.001  53.460  0.103  3745.519  0.000  0.000  0.000  0.000  0.000
-4.720  -0.030  -2.727  -0.003  57.286  -0.297  4280.175  0.000  0.000  0.000  0.000  0.000
-3.822  0.032  -2.675  0.003  61.680  0.349  4797.040  0.000  0.000  0.000  0.000  0.000
-3.083  -0.017  -2.632  -0.002  64.136  -0.173  5272.707  0.000  0.000  0.000  0.000  0.000
-2.113  0.049  -2.559  0.005  68.699  0.501  5745.849  0.000  0.000  0.000  0.000  0.000
-1.261  -0.035  -2.491  -0.003  71.727  -0.382  6204.532  0.000  0.000  0.000  0.000  0.000
-0.458  0.005  -2.421  0.001  74.023  0.055  6616.584  0.000  0.000  0.000  0.000  0.000
0.511  0.003  -2.328  0.001  77.783  0.030  7030.767  0.000  0.000  0.000  0.000  0.000
1.634  0.004  -2.211  0.001  82.795  0.036  7474.303  0.000  0.000  0.000  0.000  0.000
2.711  -0.013  -2.090  -0.001  86.937  -0.142  7924.379  0.000  0.000  0.000  0.000  0.000
3.653  -0.030  -1.974  -0.003  89.404  -0.300  8341.818  0.000  0.000  0.000  0.000  0.000
4.510  0.031  -1.860  0.003  90.824  0.334  8698.519  0.000  0.000  0.000  0.000  0.000
5.396  0.008  -1.735  0.001  92.420  0.076  9023.232  0.000  0.000  0.000  0.000  0.000
6.391  0.024  -1.592  0.003  94.972  0.231  9337.995  0.000  0.000  0.000  0.000  0.000
7.368  -0.018  -1.443  -0.001  97.145  -0.208  9644.720  0.000  0.000  0.000  0.000  0.000
8.041  0.003  -1.317  0.001  96.108  0.025  9863.465  0.000  0.000  0.000  0.000  0.000
8.594  0.007  -1.198  0.001  93.945  0.057  9989.480  0.000  0.000  0.000  0.000  0.000
9.318  0.016  -1.056  0.002  93.670  0.149  10082.917  0.000  0.000  0.000  0.000  0.000
9.972  -0.033  -0.916  -0.003  92.712  -0.356  10143.416  0.000  0.000  0.000  0.000  0.000
10.777  0.003  -0.756  0.001  93.348  0.037  10200.673  0.000  0.000  0.000  0.000  0.000
11.700  0.025  -0.578  0.003  95.110  0.252  10283.130  0.000  0.000  0.000  0.000  0.000
12.266  -0.017  -0.427  -0.001  93.163  -0.191  10311.810  0.000  0.000  0.000  0.000  0.000
12.924  0.004  -0.263  0.001  92.289  0.038  10312.066  0.000  0.000  0.000  0.000  0.000
13.383  -0.019  -0.114  -0.002  89.500  -0.194  10253.144  0.000  0.000  0.000  0.000  0.000
13.814  0.003  0.036  0.001  86.647  0.039  10138.925  0.000  0.000  0.000  0.000  0.000
14.222  -0.030  0.187  -0.003  83.800  -0.296  9988.673  0.000  0.000  0.000  0.000  0.000
14.273  0.042  0.306  0.004  77.605  0.443  9719.329  0.000  0.000  0.000  0.000  0.000
14.325  -0.033  0.426  -0.003  71.918  -0.336  9387.634  0.000  0.000  0.000  0.000  0.000
14.442  0.022  0.552  0.002  67.328  0.239  9011.602  0.000  0.000  0.000  0.000  0.000
14.151  -0.015  0.638  -0.001  59.036  -0.146  8530.587  0.000  0.000  0.000  0.000  0.000
13.799  -0.030  0.716  -0.003  50.792  -0.290  7963.332  0.000  0.000  0.000  0.000  0.000
13.538  0.007  0.801  0.001  44.114  0.109  7354.636  0.000  0.000  0.000  0.000  0.000
13.124  -0.012  0.868  -0.001  36.453  -0.091  6699.199  0.000  0.000  0.000  0.000  0.000
12.676  0.047  0.928  0.005  29.053  0.506  6001.014  0.000  0.000  0.000  0.000  0.000
11.929  -0.011  0.954  -0.001  19.257  -0.112  5232.027  0.000  0.000  0.000  0.000  0.000
11.187  -0.033  0.976  -0.003  10.293  -0.328  4419.429  0.000  0.000  0.000  0.000  0.000
10.367  0.010  0.983  0.001  1.270  0.128  3561.149  0.000  0.000  0.000  0.000  0.000
9.533  -0.015  0.983  -0.002  -7.166  -0.129  2689.572  0.000  0.000  0.000  0.000  0.000
8.843  -0.010  0.990  -0.001  -13.495  -0.076  1850.276  0.000  0.000  0.000  0.000  0.000
8.273  -0.005  1.004  -0.001  -18.114  -0.017  1075.030  0.000  0.000  0.000  0.000  0.000
7.860  0.011  1.029  0.001  -20.796  0.148  392.940  0.000  0.000  0.000  0.000  0.000
7.281  -0.006  1.034  -0.001  -24.925  -0.033  -242.294  0.000  0.000  0.000  0.000  0.000
6.692  0.011  1.033  0.001  -28.814  0.134  -839.612  0.000  0.000  0.000  0.000  0.000
6.171  0.011  1.034  0.001  -31.727  0.125  -1382.238  0.000  0.000  0.000  0.000  0.000
5.587  -0.013  1.025  -0.001  -35.021  -0.120  -1886.418  0.000  0.000  0.000  0.000  0.000
4.934  0.031  1.005  0.003  -38.757  0.324  -2379.516  0.000  0.000  0.000  0.000  0.000
4.313  -0.012  0.982  -0.001  -41.863  -0.130  -2836.920  0.000  0.000  0.000  0.000  0.000
3.697  0.026  0.955  0.003  -44.669  0.261  -3271.036  0.000  0.000  0.000  0.000  0.000
3.137  -0.011  0.928  -0.001  -46.705  -0.130  -3658.213  0.000  0.000  0.000  0.000  0.000
2.507  -0.011  0.891  -0.001  -49.262  -0.121  -4025.236  0.000  0.000  0.000  0.000  0.000
2.026  0.007  0.863  0.001  -50.134  0.071  -4340.922  0.000  0.000  0.000  0.000  0.000
1.571  0.027  0.833  0.003  -50.668  0.267  -4608.057  0.000  0.000  0.000  0.000  0.000
1.382  0.004  0.827  0.001  -48.513  0.017  -4769.746  0.000  0.000  0.000  0.000  0.000
1.177  0.005  0.817  0.001  -46.682  0.023  -4858.067  0.000  0.000  0.000  0.000  0.000
0.785  0.006  0.788  0.001  -46.859  0.027  -4932.764  0.000  0.000  0.000  0.000  0.000
0.461  0.002  0.762  0.001  -46.359  -0.009  -4980.834  0.000  0.000  0.000  0.000  0.000
0.104  -0.018  0.730  -0.001  -46.216  -0.210  -5013.299  0.000  0.000  0.000  0.000  0.000
-0.133  0.018  0.707  0.002  -44.893  0.166  -5014.957  0.000  0.000  0.000  0.000  0.000
-0.417  -0.036  0.677  -0.003  -44.139  -0.393  -4991.574  0.000  0.000  0.000  0.000  0.000
-0.598  -0.006  0.656  -0.000  -42.416  -0.058  -4939.048  0.000  0.000  0.000  0.000  0.000
-0.972  -0.016  0.614  -0.002  -42.758  -0.154  -4903.498  0.000  0.000  0.000  0.000  0.000
-1.192  0.027  0.584  0.003  -41.544  0.285  -4854.118  0.000  0.000  0.000  0.000  0.000
-1.388  -0.016  0.555  -0.001  -40.177  -0.163  -4777.746  0.000  0.000  0.000  0.000  0.000
-1.667  0.005  0.516  0.001  -39.754  0.064  -4710.516  0.000  0.000  0.000  0.000  0.000
-1.827  0.005  0.486  0.001  -38.178  0.053  -4621.332  0.000  0.000  0.000  0.000  0.000
-1.963  -0.007  0.458  -0.001  -36.483  -0.074  -4510.316  0.000  0.000  0.000  0.000  0.000
-2.057  0.022  0.433  0.002  -34.501  0.226  -4381.446  0.000  0.000  0.000  0.000  0.000
-2.125  0.001  0.410  0.000  -32.418  0.000  -4228.598  0.000  0.000  0.000  0.000  0.000
-2.259  0.009  0.379  0.001  -31.171  0.078  -4079.613  0.000  0.000  0.000  0.000  0.000
-2.400  0.001  0.347  0.000  -30.082  -0.007  -3934.985  0.000  0.000  0.000  0.000  0.000
-2.442  0.005  0.324  0.001  -28.101  0.032  -3775.565  0.000  0.000  0.000  0.000  0.000
-2.482  0.004  0.300  0.001  -26.254  0.022  -3606.626  0.000  0.000  0.000  0.000  0.000
-2.504  -0.000  0.278  0.000  -24.367  -0.026  -3428.655  0.000  0.000  0.000  0.000  0.000
-2.554  0.034  0.253  0.004  -22.922  0.316  -3258.873  0.000  0.000  0.000  0.000  0.000
-2.509  -0.013  0.237  -0.001  -20.640  -0.180  -3065.045  0.000  0.000  0.000  0.000  0.000
-2.635  -0.041  0.205  -0.004  -20.249  -0.443  -2897.699  0.000  0.000  0.000  0.000  0.000
-2.750  0.000  0.172  0.000  -19.779  0.005  -2759.798  0.000  0.000  0.000  0.000  0.000
-2.771  0.022  0.148  0.002  -18.405  0.226  -2621.915  0.000  0.000  0.000  0.000  0.000
-2.875  -0.018  0.115  -0.001  -17.970  -0.199  -2496.013  0.000  0.000  0.000  0.000  0.000
-2.958  -0.018  0.084  -0.002  -17.361  -0.175  -2382.120  0.000  0.000  0.000  0.000  0.000
-3.038  0.005  0.052  0.001  -16.770  0.068  -2281.307  0.000  0.000  0.000  0.000  0.000
-3.055  0.005  0.026  0.001  -15.600  0.056  -2174.351  0.000  0.000  0.000  0.000  0.000
-3.103  -0.016  -0.003  -0.001  -14.829  -0.151  -2068.693  0.000  0.000  0.000  0.000  0.000
-2.834  -0.035  -0.001  -0.003  -10.956  -0.333  -1894.820  0.000  0.000  0.000  0.000  0.000
-1.193  0.014  0.141  0.001  6.328  0.181  -1375.299  0.000  0.000  0.000  0.000  0.000
2.770  -0.020  0.527  -0.002  45.454  -0.166  -77.244  0.000  0.000  0.000  0.000  0.000
2.410  0.010  0.514  0.001  38.215  0.148  793.340  0.000  0.000  0.000  0.000  0.000
-1.393  -0.012  0.153  -0.001  -2.870  -0.086  570.502  0.000  0.000  0.000  0.000  0.000
-3.884  -0.008  -0.108  -0.001  -27.550  -0.038  -162.064  0.000  0.000  0.000  0.000  0.000
-3.930  -0.008  -0.143  -0.001  -25.808  -0.040  -708.453  0.000  0.000  0.000  0.000  0.000
-1.668  0.030  0.051  0.003  -1.123  0.343  -596.617  0.000  0.000  0.000  0.000  0.000
-0.668  0.008  0.138  0.001  8.970  0.097  -277.300  0.000  0.000  0.000  0.000  0.000
-0.123  0.030  0.187  0.003  13.698  0.308  81.049  0.000  0.000  0.000  0.000  0.000
-0.109  -0.036  0.188  -0.003  12.743  -0.372  355.617  0.000  0.000  0.000  0.000  0.000
-0.444  0.006  0.153  0.001  8.374  0.080  470.630  0.000  0.000  0.000  0.000  0.000
-0.465  -0.010  0.148  -0.001  7.495  -0.090  545.251  0.000  0.000  0.000  0.000  0.000
-0.394  -0.006  0.151  -0.001  7.607  -0.044  606.742  0.000  0.000  0.000  0.000  0.000
-0.510  0.009  0.136  0.001  5.832  0.109  613.911  0.000  0.000  0.000  0.000  0.000
-0.469  0.007  0.136  0.001  5.777  0.078  618.859  0.000  0.000  0.000  0.000  0.000
-0.259  -0.010  0.153  -0.001  7.419  -0.093  662.083  0.000  0.000  0.000  0.000  0.000
-0.123  -0.028  0.165  -0.003  8.186  -0.272  716.377  0.000  0.000  0.000  0.000  0.000
-0.162  -0.025  0.160  -0.003  7.136  -0.217  735.444  0.000  0.000  0.000  0.000  0.000
-0.204  0.016  0.155  0.001  6.151  0.212  722.526  0.000  0.000  0.000  0.000  0.000
-0.260  -0.007  0.147  -0.001  5.100  -0.033  692.095  0.000  0.000  0.000  0.000  0.000
-0.387  0.014  0.133  0.001  3.416  0.176  627.039  0.000  0.000  0.000  0.000  0.000
-0.516  0.015  0.117  0.001  1.859  0.175  540.145  0.000  0.000  0.000  0.000  0.000
-0.498  -0.026  0.114  -0.003  1.882  -0.249  477.213  0.000  0.000  0.000  0.000  0.000
-0.401  0.055  0.120  0.005  2.702  0.577  433.656  0.000  0.000  0.000  0.000  0.000
-0.370  -0.032  0.120  -0.003  2.800  -0.333  413.911  0.000  0.000  0.000  0.000  0.000
-0.330  -0.008  0.121  -0.001  2.980  -0.075  398.528  0.000  0.000  0.000  0.000  0.000
-0.401  0.034  0.111  0.003  2.026  0.353  358.802  0.000  0.000  0.000  0.000  0.000
-0.322  -0.012  0.116  -0.001  2.657  -0.136  348.122  0.000  0.000  0.000  0.000  0.000
-0.283  0.012  0.117  0.001  2.829  0.114  339.934  0.000  0.000  0.000  0.000  0.000
-0.252  -0.007  0.118  -0.001  2.915  -0.079  338.036  0.000  0.000  0.000  0.000  0.000
-0.330  -0.006  0.108  -0.001  1.899  -0.065  313.527  0.000  0.000  0.000  0.000  0.000
-0.341  0.026  0.105  0.002  1.644  0.262  283.606  0.000  0.000  0.000  0.000  0.000
-0.282  -0.028  0.108  -0.003  2.103  -0.301  277.951  0.000  0.000  0.000  0.000  0.000
-0.307  0.033  0.103  0.003  1.679  0.337  254.905  0.000  0.000  0.000  0.000  0.000
-0.248  -0.032  0.106  -0.003  2.133  -0.349  256.379  0.000  0.000  0.000  0.000  0.000
-0.271  -0.006  0.102  -0.001  1.739  -0.059  244.632  0.000  0.000  0.000  0.000  0.000
-0.242  0.013  0.103  0.001  1.884  0.137  235.708  0.000  0.000  0.000  0.000  0.000
-0.247  0.011  0.100  0.001  1.691  0.113  224.605  0.000  0.000  0.000  0.000  0.000
-0.261  0.010  0.097  0.001  1.411  0.091  209.780  0.000  0.000  0.000  0.000  0.000
-0.280  0.009  0.093  0.001  1.105  0.072  191.321  0.000  0.000  0.000  0.000  0.000
-0.305  -0.010  0.088  -0.001  0.772  -0.128  171.940  0.000  0.000  0.000  0.000  0.000
-0.393  -0.025  0.077  -0.002  -0.172  -0.263  137.156  0.000  0.000  0.000  0.000  0.000
-0.411  0.046  0.072  0.004  -0.343  0.468  95.221  0.000  0.000  0.000  0.000  0.000
-0.436  -0.031  0.066  -0.003  -0.558  -0.345  68.343  0.000  0.000  0.000  0.000  0.000
-0.438  -0.011  0.063  -0.001  -0.533  -0.113  44.144  0.000  0.000  0.000  0.000  0.000
-0.460  0.010  0.057  0.001  -0.713  0.109  17.622  0.000  0.000  0.000  0.000  0.000
-0.465  0.012  0.053  0.001  -0.706  0.115  -3.483  0.000  0.000  0.000  0.000  0.000
-0.446  -0.009  0.051  -0.001  -0.456  -0.104  -11.657  0.000  0.000  0.000  0.000  0.000
-0.471  -0.008  0.045  -0.001  -0.676  -0.085  -23.388  0.000  0.000  0.000  0.000  0.000
-0.449  -0.006  0.043  -0.001  -0.397  -0.056  -26.924  0.000  0.000  0.000  0.000  0.000
-0.435  0.008  0.041  0.001  -0.226  0.086  -27.915  0.000  0.000  0.000  0.000  0.000
-0.455  0.008  0.036  0.001  -0.410  0.084  -32.807  0.000  0.000  0.000  0.000  0.000
-0.444  0.007  0.033  0.001  -0.265  0.068  -33.222  0.000  0.000  0.000  0.000  0.000
-0.420  -0.012  0.032  -0.001  -0.001  -0.128  -24.863  0.000  0.000  0.000  0.000  0.000
-0.396  -0.011  0.031  -0.001  0.232  -0.108  -13.246  0.000  0.000  0.000  0.000  0.000
-0.392  -0.005  0.028  -0.001  0.253  -0.043  -4.417  0.000  0.000  0.000  0.000  0.000
-0.374  0.012  0.027  0.001  0.414  0.136  3.735  0.000  0.000  0.000  0.000  0.000
-0.358  -0.023  0.025  -0.002  0.546  -0.229  18.352  0.000  0.000  0.000  0.000  0.000
-0.351  -0.005  0.023  -0.001  0.569  -0.028  27.698  0.000  0.000  0.000  0.000  0.000
-0.378  -0.004  0.018  -0.001  0.254  -0.019  27.988  0.000  0.000  0.000  0.000  0.000
-0.308  -0.002  0.022  -0.001  0.938  0.001  43.280  0.000  0.000  0.000  0.000  0.000
-0.329  0.051  0.017  0.005  0.651  0.529  41.616  0.000  0.000  0.000  0.000  0.000
-0.318  0.045  0.016  0.005  0.702  0.430  42.856  0.000  0.000  0.000  0.000  0.000
-0.298  -0.008  0.015  -0.000  0.848  -0.138  55.140  0.000  0.000  0.000  0.000  0.000
-0.280  -0.016  0.014  -0.001  0.960  -0.204  68.394  0.000  0.000  0.000  0.000  0.000
-0.272  -0.009  0.013  -0.001  0.961  -0.113  77.731  0.000  0.000  0.000  0.000  0.000
-0.300  -0.010  0.008  -0.001  0.609  -0.123  77.435  0.000  0.000  0.000  0.000  0.000
-0.344  -0.007  0.001  -0.001  0.123  -0.074  65.601  0.000  0.000  0.000  0.000  0.000
-0.346  0.027  -0.002  0.003  0.087  0.267  50.527  0.000  0.000  0.000  0.000  0.000
-0.393  -0.010  -0.009  -0.001  -0.390  -0.127  33.353  0.000  0.000  0.000  0.000  0.000
-0.346  -0.008  -0.008  -0.001  0.119  -0.093  30.553  0.000  0.000  0.000  0.000  0.000
-0.317  -0.032  -0.007  -0.003  0.399  -0.328  37.900  0.000  0.000  0.000  0.000  0.000
-0.300  0.014  -0.008  0.001  0.537  0.159  39.999  0.000  0.000  0.000  0.000  0.000
-0.278  0.011  -0.008  0.001  0.713  0.116  46.233  0.000  0.000  0.000  0.000  0.000
-0.280  -0.013  -0.011  -0.001  0.635  -0.131  52.945  0.000  0.000  0.000  0.000  0.000
-0.231  0.011  -0.008  0.001  1.074  0.120  64.627  0.000  0.000  0.000  0.000  0.000
-0.186  0.025  -0.006  0.003  1.436  0.254  80.201  0.000  0.000  0.000  0.000  0.000
-0.158  -0.033  -0.004  -0.003  1.599  -0.348  104.800  0.000  0.000  0.000  0.000  0.000
-0.184  0.015  -0.008  0.001  1.214  0.154  108.748  0.000  0.000  0.000  0.000  0.000
-0.170  0.030  -0.008  0.003  1.253  0.298  110.757  0.000  0.000  0.000  0.000  0.000
-0.157  -0.033  -0.008  -0.003  1.289  -0.358  122.417  0.000  0.000  0.000  0.000  0.000
-0.075  0.009  -0.001  0.001  2.000  0.090  141.369  0.000  0.000  0.000  0.000  0.000
-0.054  -0.012  0.000  -0.001  2.056  -0.125  160.812  0.000  0.000  0.000  0.000  0.000
-0.042  0.011  0.001  0.001  2.011  0.109  172.050  0.000  0.000  0.000  0.000  0.000
0.018  0.005  0.007  0.001  2.452  0.047  191.815  0.000  0.000  0.000  0.000  0.000
0.031  -0.027  0.008  -0.003  2.381  -0.276  210.560  0.000  0.000  0.000  0.000  0.000
0.043  -0.002  0.009  -0.000  2.307  -0.012  220.142  0.000  0.000  0.000  0.000  0.000
0.045  -0.005  0.010  -0.001  2.146  -0.038  224.559  0.000  0.000  0.000  0.000  0.000
0.115  0.009  0.017  0.001  2.676  0.103  237.995  0.000  0.000  0.000  0.000  0.000
0.112  0.009  0.018  0.001  2.434  0.096  243.408  0.000  0.000  0.000  0.000  0.000
0.121  -0.006  0.020  -0.001  2.327  -0.063  247.590  0.000  0.000  0.000  0.000  0.000
0.100  -0.010  0.019  -0.001  1.929  -0.092  242.409  0.000  0.000  0.000  0.000  0.000
0.158  -0.006  0.025  -0.001  2.357  -0.047  247.239  0.000  0.000  0.000  0.000  0.000
0.161  -0.008  0.027  -0.001  2.201  -0.062  247.824  0.000  0.000  0.000  0.000  0.000
0.109  0.000  0.023  -0.000  1.499  0.021  231.358  0.000  0.000  0.000  0.000  0.000
0.158  0.009  0.029  0.001  1.870  0.107  225.319  0.000  0.000  0.000  0.000  0.000
0.187  -0.005  0.033  -0.001  2.013  -0.041  225.798  0.000  0.000  0.000  0.000  0.000
0.193  -0.006  0.035  -0.001  1.906  -0.044  223.833  0.000  0.000  0.000  0.000  0.000
0.182  -0.005  0.035  -0.001  1.645  -0.033  216.259  0.000  0.000  0.000  0.000  0.000
0.211  -0.007  0.040  -0.001  1.809  -0.052  214.149  0.000  0.000  0.000  0.000  0.000
0.184  0.036  0.039  0.003  1.389  0.386  196.853  0.000  0.000  0.000  0.000  0.000
0.237  -0.023  0.046  -0.002  1.808  -0.238  201.253  0.000  0.000  0.000  0.000  0.000
0.239  0.012  0.048  0.001  1.682  0.133  196.710  0.000  0.000  0.000  0.000  0.000
0.216  -0.001  0.047  -0.000  1.319  -0.003  186.865  0.000  0.000  0.000  0.000  0.000
0.220  0.012  0.049  0.001  1.259  0.126  175.825  0.000  0.000  0.000  0.000  0.000
0.222  -0.005  0.051  -0.001  1.171  -0.054  167.586  0.000  0.000  0.000  0.000  0.000
0.178  -0.007  0.049  -0.001  0.640  -0.073  149.348  0.000  0.000  0.000  0.000  0.000
0.136  -0.006  0.046  -0.001  0.169  -0.059  123.994  0.000  0.000  0.000  0.000  0.000
0.114  0.015  0.045  0.001  -0.064  0.153  95.520  0.000  0.000  0.000  0.000  0.000
0.103  -0.006  0.045  -0.001  -0.172  -0.062  73.376  0.000  0.000  0.000  0.000  0.000
0.129  -0.004  0.048  -0.001  0.108  -0.037  61.621  0.000  0.000  0.000  0.000  0.000
0.093  -0.003  0.046  -0.000  -0.258  -0.026  43.831  0.000  0.000  0.000  0.000  0.000
0.030  -0.004  0.040  -0.001  -0.875  -0.037  15.939  0.000  0.000  0.000  0.000  0.000
-0.008  -0.002  0.036  -0.000  -1.178  -0.014  -13.478  0.000  0.000  0.000  0.000  0.000
0.039  -0.003  0.041  -0.001  -0.618  -0.023  -24.308  0.000  0.000  0.000  0.000  0.000
0.087  0.014  0.046  0.001  -0.093  0.153  -23.648  0.000  0.000  0.000  0.000  0.000
0.045  0.017  0.043  0.002  -0.503  0.169  -32.540  0.000  0.000  0.000  0.000  0.000
-0.009  -0.009  0.038  -0.001  -1.001  -0.105  -46.958  0.000  0.000  0.000  0.000  0.000
-0.070  -0.021  0.031  -0.002  -1.534  -0.216  -68.888  0.000  0.000  0.000  0.000  0.000
0.049  0.018  0.043  0.002  -0.213  0.194  -62.567  0.000  0.000  0.000  0.000  0.000
0.222  -0.006  0.060  -0.001  1.532  -0.068  -14.653  0.000  0.000  0.000  0.000  0.000
0.426  0.013  0.083  0.001  3.448  0.130  63.864  0.000  0.000  0.000  0.000  0.000
0.452  -0.004  0.089  -0.000  3.433  -0.051  128.827  0.000  0.000  0.000  0.000  0.000
0.336  0.012  0.081  0.001  1.997  0.114  146.202  0.000  0.000  0.000  0.000  0.000
0.253  0.013  0.075  0.001  1.008  0.117  137.850  0.000  0.000  0.000  0.000  0.000
0.297  0.009  0.081  0.001  1.361  0.069  139.783  0.000  0.000  0.000  0.000  0.000
0.541  -0.025  0.108  -0.002  3.694  -0.277  198.569  0.000  0.000  0.000  0.000  0.000
0.745  -0.008  0.133  -0.001  5.438  -0.085  281.974  0.000  0.000  0.000  0.000  0.000
0.791  0.019  0.143  0.002  5.463  0.185  345.375  0.000  0.000  0.000  0.000  0.000
0.895  -0.006  0.160  -0.001  6.071  -0.077  413.392  0.000  0.000  0.000  0.000  0.000
0.929  0.014  0.171  0.001  5.928  0.134  461.592  0.000  0.000  0.000  0.000  0.000
0.883  -0.007  0.174  -0.001  4.988  -0.091  482.205  0.000  0.000  0.000  0.000  0.000
0.963  0.009  0.189  0.001  5.386  0.079  505.207  0.000  0.000  0.000  0.000  0.000
1.159  -0.023  0.216  -0.002  6.915  -0.252  562.589  0.000  0.000  0.000  0.000  0.000
1.233  -0.039  0.233  -0.004  7.107  -0.388  614.674  0.000  0.000  0.000  0.000  0.000
1.203  0.017  0.240  0.001  6.237  0.199  628.511  0.000  0.000  0.000  0.000  0.000
1.013  0.018  0.230  0.002  3.838  0.191  585.864  0.000  0.000  0.000  0.000  0.000
0.703  -0.004  0.207  -0.001  0.429  -0.043  478.605  0.000  0.000  0.000  0.000  0.000
0.526  0.015  0.195  0.001  -1.369  0.152  349.788  0.000  0.000  0.000  0.000  0.000
0.060  -0.005  0.153  -0.001  -5.929  -0.061  147.533  0.000  0.000  0.000  0.000  0.000
-0.680  -0.019  0.079  -0.002  -12.850  -0.193  -167.569  0.000  0.000  0.000  0.000  0.000
-1.388  -0.012  0.003  -0.001  -18.900  -0.113  -556.315  0.000  0.000  0.000  0.000  0.000
-1.495  0.016  -0.019  0.001  -18.457  0.182  -861.221  0.000  0.000  0.000  0.000  0.000
-1.381  -0.023  -0.019  -0.002  -15.838  -0.219  -1040.504  0.000  0.000  0.000  0.000  0.000
-1.529  0.021  -0.045  0.002  -16.053  0.235  -1195.066  0.000  0.000  0.000  0.000  0.000
-1.966  0.016  -0.101  0.001  -19.141  0.165  -1386.901  0.000  0.000  0.000  0.000  0.000
-2.213  -0.010  -0.142  -0.001  -20.082  -0.106  -1557.540  0.000  0.000  0.000  0.000  0.000
-1.943  -0.000  -0.132  -0.000  -15.776  -0.002  -1598.778  0.000  0.000  0.000  0.000  0.000
-1.192  -0.002  -0.073  -0.000  -7.003  -0.017  -1434.700  0.000  0.000  0.000  0.000  0.000
-0.437  -0.007  -0.007  -0.001  1.108  -0.069  -1120.869  0.000  0.000  0.000  0.000  0.000
0.344  0.018  0.068  0.002  8.826  0.185  -700.460  0.000  0.000  0.000  0.000  0.000
1.010  -0.001  0.137  -0.000  14.787  -0.018  -227.816  0.000  0.000  0.000  0.000  0.000
1.359  -0.021  0.180  -0.002  17.087  -0.213  204.287  0.000  0.000  0.000  0.000  0.000
1.727  -0.002  0.228  -0.000  19.404  -0.004  598.665  0.000  0.000  0.000  0.000  0.000
2.386  0.002  0.308  -0.000  24.445  0.028  1026.550  0.000  0.000  0.000  0.000  0.000
3.374  -0.000  0.426  -0.000  32.369  0.009  1546.612  0.000  0.000  0.000  0.000  0.000
4.418  0.013  0.557  0.001  40.219  0.138  2136.618  0.000  0.000  0.000  0.000  0.000
5.207  0.038  0.671  0.004  44.889  0.382  2709.574  0.000  0.000  0.000  0.000  0.000
5.913  -0.016  0.783  -0.001  48.358  -0.190  3253.477  0.000  0.000  0.000  0.000  0.000
6.313  -0.054  0.871  -0.005  48.493  -0.554  3696.375  0.000  0.000  0.000  0.000  0.000
6.691  0.018  0.959  0.001  48.391  0.206  4037.400  0.000  0.000  0.000  0.000  0.000
7.230  -0.001  1.066  -0.000  49.906  -0.002  4346.954  0.000  0.000  0.000  0.000  0.000
7.948  0.003  1.196  0.000  53.097  0.043  4665.436  0.000  0.000  0.000  0.000  0.000
8.687  0.000  1.334  -0.000  56.237  0.007  4991.014  0.000  0.000  0.000  0.000  0.000
