accBasedPosition
time[s]  acc_hum[rad / s2]  vel_hum[rad / s]  vel_exo[rad / s]  T_Sea[N.m]  theta_m[rad]
11.787674  -5.893  -0.853  0.020  0.011  -0.014
11.788674  -5.849  -0.858  0.020  0.011  -0.014
11.789674  -5.806  -0.864  0.020  0.010  -0.014
11.790674  -5.763  -0.870  0.020  0.010  -0.014
11.791674  -5.760  -0.876  0.020  0.009  -0.014
11.792674  -5.718  -0.881  0.020  0.009  -0.013
11.793674  -5.675  -0.887  0.020  0.008  -0.013
11.794674  -5.633  -0.893  0.020  0.008  -0.013
11.795674  -5.592  -0.898  0.020  0.007  -0.013
11.796674  -5.550  -0.904  0.020  0.007  -0.013
11.797674  -5.509  -0.909  0.020  0.006  -0.013
11.798674  -5.468  -0.915  0.020  0.006  -0.013
11.799674  -5.428  -0.920  0.020  0.005  -0.013
11.800674  -5.437  -0.926  0.020  0.005  -0.013
11.801675  -5.397  -0.931  0.020  0.005  -0.013
11.802675  -5.357  -0.936  0.020  0.004  -0.012
11.803675  -5.317  -0.942  0.020  0.004  -0.012
11.804675  -5.278  -0.947  0.020  0.004  -0.012
11.805675  -5.295  -0.952  0.020  0.003  -0.012
11.806675  -5.256  -0.958  0.020  0.003  -0.012
11.807675  -5.217  -0.963  0.020  0.002  -0.012
11.808675  -5.178  -0.968  0.020  0.001  -0.012
11.809675  -5.140  -0.973  0.020  0.001  -0.012
11.810675  -5.102  -0.978  0.020  0.000  -0.012
11.811675  -5.064  -0.983  0.020  -0.000  -0.012
11.812675  -5.027  -0.988  0.020  -0.001  -0.012
11.813675  -4.989  -0.993  0.020  -0.001  -0.011
11.814675  -4.938  -0.998  0.020  -0.001  -0.011
11.815675  -4.902  -1.003  0.020  -0.002  -0.011
11.816675  -4.866  -1.008  0.020  -0.002  -0.011
11.817675  -4.830  -1.013  0.020  -0.002  -0.011
11.818676  -4.794  -1.018  0.020  -0.002  -0.011
11.819676  -4.758  -1.022  0.020  -0.002  -0.011
11.820676  -4.723  -1.027  0.020  -0.003  -0.011
11.821676  -4.688  -1.032  0.020  -0.003  -0.011
11.822676  -4.653  -1.036  0.020  -0.003  -0.011
11.823676  -4.658  -1.041  0.020  -0.003  -0.011
11.824676  -4.623  -1.046  0.020  -0.003  -0.011
11.825676  -4.589  -1.050  0.020  -0.004  -0.010
11.826676  -4.555  -1.055  0.020  -0.004  -0.010
11.827676  -4.521  -1.059  0.020  -0.004  -0.010
11.828676  -4.488  -1.064  0.020  -0.004  -0.010
11.829676  -4.455  -1.068  0.020  -0.004  -0.010
11.830676  -4.422  -1.073  0.020  -0.005  -0.010
11.831676  -4.389  -1.077  0.020  -0.005  -0.010
11.832676  -4.377  -1.082  0.020  -0.005  -0.010
11.833676  -4.344  -1.086  0.019  -0.005  -0.010
11.834676  -4.312  -1.090  0.019  -0.005  -0.010
11.835677  -4.280  -1.094  0.019  -0.005  -0.010
11.836677  -4.249  -1.099  0.019  -0.005  -0.010
11.837677  -4.217  -1.103  0.019  -0.006  -0.009
11.838677  -4.186  -1.107  0.019  -0.006  -0.009
11.839677  -4.155  -1.111  0.019  -0.006  -0.009
11.840677  -4.124  -1.115  0.019  -0.006  -0.009
11.841677  -4.092  -1.120  0.019  -0.006  -0.009
11.842677  -4.061  -1.124  0.019  -0.006  -0.009
11.901680  -3.989  -1.128  0.019  -0.006  -0.009
11.902680  -3.960  -1.132  0.019  -0.006  -0.009
11.903680  -3.930  -1.135  0.019  -0.006  -0.009
11.904680  -3.901  -1.139  0.019  -0.006  -0.009
11.905681  -3.872  -1.143  0.019  -0.006  -0.009
11.906681  -3.699  -1.147  0.019  -0.006  -0.008
11.907681  -3.672  -1.151  0.019  -0.006  -0.008
11.908681  -3.645  -1.154  0.019  -0.006  -0.008
11.909681  -3.618  -1.158  0.018  -0.006  -0.008
11.910681  -3.591  -1.161  0.018  -0.006  -0.008
11.911681  -3.450  -1.165  0.018  -0.006  -0.008
11.912681  -3.424  -1.168  0.018  -0.006  -0.007
11.913681  -3.399  -1.172  0.018  -0.007  -0.007
11.914681  -3.374  -1.175  0.018  -0.007  -0.007
11.915681  -3.348  -1.178  0.018  -0.007  -0.007
11.916681  -3.075  -1.182  0.018  -0.007  -0.007
11.917681  -3.052  -1.185  0.018  -0.006  -0.007
11.918681  -3.029  -1.188  0.018  -0.006  -0.006
11.919681  -3.007  -1.191  0.018  -0.006  -0.006
11.920681  -2.985  -1.194  0.018  -0.006  -0.006
11.921681  -2.634  -1.196  0.018  -0.005  -0.006
11.922681  -2.615  -1.199  0.017  -0.005  -0.005
11.923682  -2.595  -1.201  0.017  -0.005  -0.005
11.924682  -2.576  -1.204  0.017  -0.005  -0.005
11.925682  -2.557  -1.207  0.017  -0.005  -0.005
11.926682  -2.160  -1.209  0.017  -0.004  -0.004
11.927682  -2.144  -1.211  0.017  -0.004  -0.004
11.928682  -2.128  -1.213  0.017  -0.004  -0.004
11.929682  -2.113  -1.215  0.017  -0.004  -0.004
11.930682  -2.097  -1.217  0.017  -0.004  -0.004
11.931682  -1.599  -1.219  0.016  -0.003  -0.003
11.932682  -1.587  -1.220  0.016  -0.003  -0.003
11.933682  -1.575  -1.222  0.016  -0.002  -0.003
11.934682  -1.564  -1.224  0.016  -0.002  -0.003
11.935682  -1.552  -1.225  0.016  -0.001  -0.003
11.936682  -1.005  -1.226  0.016  -0.001  -0.001
11.937682  -0.998  -1.227  0.016  -0.000  -0.001
11.938682  -0.991  -1.228  0.015  0.000  -0.001
11.939682  -0.983  -1.229  0.015  0.001  -0.001
11.940683  -0.976  -1.230  0.015  0.001  -0.001
11.941683  -0.452  -1.230  0.015  0.002  -0.000
11.942683  -0.449  -1.231  0.015  0.003  -0.000
11.944683  -0.445  -1.231  0.014  0.003  -0.000
11.945683  -0.442  -1.232  0.014  0.004  -0.000
11.947683  -0.439  -1.232  0.014  0.005  -0.000
11.948683  -0.218  -1.233  0.014  0.005  0.000
11.949683  -0.433  -1.233  0.014  0.006  -0.000
11.950683  -0.430  -1.234  0.014  0.007  -0.000
11.951683  -0.426  -1.234  0.013  0.007  -0.000
11.952683  -0.423  -1.234  0.013  0.008  -0.000
11.953683  -0.420  -1.235  0.013  0.009  -0.000
11.954683  -0.417  -1.235  0.013  0.009  -0.000
11.955683  -0.414  -1.236  0.013  0.010  -0.000
11.956683  -0.411  -1.236  0.012  0.011  -0.000
11.957683  -0.408  -1.236  0.012  0.012  -0.000
11.958684  -0.405  -1.237  0.012  0.012  -0.000
11.960684  -0.402  -1.237  0.012  0.013  -0.000
11.961684  -0.399  -1.238  0.012  0.014  -0.000
11.963684  -0.396  -1.238  0.012  0.014  -0.000
11.964684  -0.197  -1.238  0.011  0.015  0.000
11.965684  -0.391  -1.239  0.011  0.016  -0.000
11.967684  -0.388  -1.239  0.011  0.017  -0.000
11.968684  -0.385  -1.240  0.011  0.017  -0.000
11.969684  -0.382  -1.240  0.011  0.018  -0.000
11.971684  -0.379  -1.240  0.011  0.019  -0.000
11.972684  -0.377  -1.241  0.010  0.020  -0.000
11.973684  -0.374  -1.241  0.010  0.021  -0.000
11.974684  -0.371  -1.242  0.010  0.021  -0.000
11.975685  -0.368  -1.242  0.010  0.022  -0.000
11.976685  -0.366  -1.242  0.010  0.023  -0.000
11.977685  -0.363  -1.243  0.010  0.024  -0.000
11.978685  -0.360  -1.243  0.010  0.024  -0.000
11.979685  -0.358  -1.243  0.009  0.025  -0.000
11.981685  -0.355  -1.244  0.009  0.026  -0.000
11.982685  -0.176  -1.244  0.009  0.027  0.000
11.983685  -0.350  -1.244  0.009  0.027  -0.000
11.984685  -0.348  -1.245  0.009  0.028  -0.000
11.985685  -0.345  -1.245  0.009  0.029  -0.000
11.986685  -0.343  -1.245  0.008  0.030  -0.000
11.987685  -0.340  -1.246  0.008  0.031  -0.000
11.988685  0.249  -1.246  0.008  0.032  0.001
11.989685  0.247  -1.245  0.008  0.032  0.001
11.990685  0.245  -1.245  0.008  0.033  0.001
11.991685  0.243  -1.245  0.008  0.034  0.001
11.992685  0.241  -1.245  0.008  0.035  0.001
11.993686  0.865  -1.244  0.007  0.036  0.003
11.994686  0.859  -1.243  0.007  0.037  0.003
11.995686  0.852  -1.242  0.007  0.038  0.003
11.996686  0.846  -1.241  0.007  0.039  0.003
11.997686  0.839  -1.240  0.007  0.040  0.003
11.998686  1.390  -1.239  0.006  0.041  0.004
11.999686  1.380  -1.238  0.006  0.042  0.004
12.000686  1.370  -1.236  0.006  0.043  0.004
12.001686  1.360  -1.235  0.006  0.044  0.004
12.002686  1.349  -1.233  0.006  0.045  0.004
12.003686  1.948  -1.231  0.005  0.046  0.006
12.004686  1.934  -1.230  0.005  0.047  0.005
12.005686  1.919  -1.228  0.005  0.048  0.005
12.006686  1.905  -1.226  0.005  0.049  0.005
12.007686  1.891  -1.224  0.005  0.051  0.005
12.008686  2.502  -1.221  0.004  0.052  0.007
12.009686  2.483  -1.219  0.004  0.053  0.007
12.010687  2.465  -1.216  0.004  0.054  0.007
12.011687  2.447  -1.214  0.004  0.055  0.007
12.012687  2.429  -1.212  0.003  0.056  0.007
12.013687  3.032  -1.208  0.003  0.058  0.008
12.014687  3.009  -1.205  0.003  0.059  0.008
12.015687  2.987  -1.202  0.003  0.060  0.008
12.016687  2.965  -1.200  0.002  0.062  0.008
12.017687  2.943  -1.197  0.002  0.063  0.008
12.018687  2.921  -1.194  0.002  0.064  0.008
12.019687  3.500  -1.190  0.002  0.066  0.009
12.020687  3.474  -1.187  0.001  0.067  0.009
12.021687  3.449  -1.183  0.001  0.069  0.009
12.022687  3.423  -1.180  0.001  0.070  0.009
12.023687  3.398  -1.176  0.001  0.071  0.009
12.024687  4.052  -1.172  0.000  0.073  0.011
12.025687  4.022  -1.168  0.000  0.074  0.010
12.026687  3.992  -1.164  -0.000  0.076  0.010
12.027687  3.962  -1.160  -0.000  0.077  0.010
12.028688  3.932  -1.156  -0.001  0.079  0.010
12.029688  4.506  -1.152  -0.001  0.080  0.012
12.030688  4.472  -1.147  -0.001  0.082  0.012
12.031688  4.439  -1.143  -0.002  0.083  0.011
12.032688  4.406  -1.139  -0.002  0.085  0.011
12.033688  4.373  -1.134  -0.002  0.086  0.011
12.034688  4.937  -1.129  -0.002  0.088  0.013
12.035688  4.900  -1.124  -0.003  0.090  0.013
12.036688  4.864  -1.120  -0.003  0.092  0.012
12.037688  4.828  -1.115  -0.003  0.093  0.012
12.038688  4.792  -1.110  -0.004  0.095  0.012
12.039688  5.350  -1.105  -0.004  0.097  0.014
12.040688  5.310  -1.099  -0.004  0.099  0.013
12.041688  5.270  -1.094  -0.005  0.101  0.013
12.042688  5.231  -1.089  -0.005  0.103  0.013
12.043688  5.192  -1.084  -0.005  0.104  0.013
12.044688  5.794  -1.078  -0.005  0.106  0.015
12.045689  5.751  -1.072  -0.006  0.108  0.015
12.046689  5.708  -1.066  -0.006  0.110  0.014
12.047689  5.666  -1.061  -0.006  0.111  0.014
12.048689  5.623  -1.055  -0.007  0.113  0.014
12.049689  6.173  -1.049  -0.007  0.115  0.016
12.050689  6.127  -1.043  -0.007  0.117  0.015
12.051689  6.082  -1.037  -0.008  0.119  0.015
12.052689  6.037  -1.031  -0.008  0.121  0.015
12.053689  5.992  -1.025  -0.008  0.123  0.015
12.054689  6.533  -1.018  -0.008  0.125  0.016
12.055689  6.485  -1.012  -0.009  0.127  0.016
12.056689  6.436  -1.005  -0.009  0.128  0.016
12.057689  6.389  -0.999  -0.009  0.130  0.016
12.058689  6.341  -0.992  -0.010  0.132  0.016
12.059689  6.791  -0.986  -0.010  0.134  0.017
12.060689  6.741  -0.979  -0.010  0.136  0.017
12.061689  6.691  -0.972  -0.011  0.138  0.017
12.062689  6.641  -0.966  -0.011  0.140  0.016
12.063690  6.592  -0.959  -0.011  0.142  0.016
12.064690  7.050  -0.952  -0.012  0.144  0.017
12.065690  6.998  -0.945  -0.012  0.147  0.017
12.066690  6.946  -0.938  -0.012  0.149  0.017
12.067690  6.894  -0.931  -0.013  0.151  0.017
12.068690  6.843  -0.924  -0.013  0.153  0.017
12.069690  7.272  -0.917  -0.013  0.155  0.018
12.070690  7.218  -0.910  -0.014  0.157  0.018
12.071690  7.165  -0.903  -0.014  0.160  0.018
12.072690  7.112  -0.895  -0.014  0.162  0.017
12.073690  7.059  -0.888  -0.015  0.164  0.017
12.074690  7.421  -0.881  -0.015  0.166  0.018
12.075690  7.366  -0.874  -0.015  0.168  0.018
12.076690  7.312  -0.866  -0.015  0.170  0.018
12.077690  7.257  -0.859  -0.016  0.172  0.018
12.078690  7.203  -0.852  -0.016  0.174  0.018
12.079690  7.538  -0.844  -0.016  0.176  0.018
12.080691  7.482  -0.837  -0.017  0.178  0.018
12.081691  7.426  -0.829  -0.017  0.180  0.018
12.082691  7.371  -0.822  -0.017  0.182  0.018
12.083691  7.317  -0.815  -0.017  0.184  0.018
12.084691  7.587  -0.807  -0.018  0.186  0.018
12.085691  7.531  -0.800  -0.018  0.189  0.018
12.086691  7.475  -0.792  -0.018  0.191  0.018
12.087691  7.420  -0.785  -0.019  0.193  0.018
12.088691  7.365  -0.777  -0.019  0.195  0.018
12.089691  7.655  -0.770  -0.019  0.197  0.018
12.090691  7.599  -0.762  -0.020  0.200  0.018
12.091691  7.542  -0.755  -0.020  0.202  0.018
12.092691  7.486  -0.747  -0.020  0.204  0.018
12.093691  7.431  -0.740  -0.020  0.206  0.018
12.094691  7.375  -0.732  -0.021  0.208  0.018
12.095691  7.321  -0.725  -0.021  0.211  0.017
12.096691  7.266  -0.718  -0.021  0.213  0.017
12.097691  7.212  -0.710  -0.022  0.215  0.017
12.098692  7.418  -0.703  -0.022  0.217  0.018
12.099692  7.363  -0.696  -0.022  0.219  0.018
12.100692  7.309  -0.688  -0.022  0.221  0.017
12.101692  7.254  -0.681  -0.023  0.224  0.017
12.102692  7.200  -0.674  -0.023  0.226  0.017
12.103692  7.147  -0.667  -0.023  0.228  0.017
12.104692  7.094  -0.660  -0.023  0.230  0.017
12.105692  7.041  -0.653  -0.024  0.232  0.017
12.106692  6.989  -0.646  -0.024  0.234  0.016
12.107692  7.143  -0.639  -0.024  0.236  0.017
12.108692  7.090  -0.631  -0.024  0.238  0.017
12.109692  7.038  -0.624  -0.025  0.240  0.016
12.110692  6.985  -0.617  -0.025  0.242  0.016
12.111692  6.934  -0.610  -0.025  0.244  0.016
12.112692  6.882  -0.604  -0.025  0.246  0.016
12.113692  6.831  -0.597  -0.025  0.248  0.016
12.114692  6.780  -0.590  -0.026  0.250  0.016
12.115693  6.730  -0.583  -0.026  0.252  0.016
12.116693  6.880  -0.576  -0.026  0.254  0.016
12.117693  6.829  -0.570  -0.026  0.256  0.016
12.118693  6.779  -0.563  -0.026  0.258  0.016
12.119693  6.729  -0.556  -0.027  0.260  0.016
12.120693  6.679  -0.549  -0.027  0.261  0.015
12.121693  6.866  -0.542  -0.027  0.263  0.016
12.122693  6.815  -0.536  -0.027  0.266  0.016
12.123693  6.765  -0.529  -0.027  0.268  0.016
12.124693  6.715  -0.522  -0.028  0.270  0.015
12.125693  6.665  -0.516  -0.028  0.272  0.015
12.126693  6.615  -0.509  -0.028  0.274  0.015
12.127693  6.566  -0.502  -0.028  0.276  0.015
12.128693  6.518  -0.496  -0.028  0.278  0.015
12.129693  6.469  -0.489  -0.029  0.280  0.015
12.130693  6.568  -0.483  -0.029  0.282  0.015
12.131693  6.519  -0.476  -0.029  0.284  0.015
12.132693  6.471  -0.470  -0.029  0.286  0.015
12.133694  6.423  -0.463  -0.029  0.288  0.014
12.134694  6.375  -0.457  -0.030  0.290  0.014
12.135694  6.328  -0.451  -0.030  0.292  0.014
12.136694  6.281  -0.444  -0.030  0.294  0.014
12.137694  6.234  -0.438  -0.030  0.296  0.014
12.138694  6.188  -0.432  -0.030  0.298  0.014
12.139694  6.255  -0.426  -0.030  0.300  0.014
12.140694  6.209  -0.420  -0.031  0.302  0.014
12.141694  6.163  -0.413  -0.031  0.304  0.014
12.142694  6.117  -0.407  -0.031  0.305  0.014
12.143694  6.072  -0.401  -0.031  0.307  0.013
12.144694  6.027  -0.395  -0.031  0.309  0.013
12.145694  5.982  -0.389  -0.031  0.311  0.013
12.146694  5.938  -0.383  -0.031  0.313  0.013
12.147694  5.894  -0.377  -0.032  0.314  0.013
12.148694  5.927  -0.371  -0.032  0.316  0.013
12.149694  5.883  -0.366  -0.032  0.318  0.013
12.150695  5.839  -0.360  -0.032  0.320  0.013
12.151695  5.796  -0.354  -0.032  0.321  0.013
12.152695  5.753  -0.348  -0.032  0.323  0.012
12.153695  5.710  -0.342  -0.032  0.325  0.012
12.154695  5.668  -0.337  -0.032  0.326  0.012
12.155695  5.626  -0.331  -0.032  0.328  0.012
12.156695  5.584  -0.326  -0.033  0.330  0.012
12.157695  5.619  -0.320  -0.033  0.331  0.012
12.158695  5.578  -0.314  -0.033  0.333  0.012
12.159695  5.536  -0.309  -0.033  0.334  0.012
12.160695  5.495  -0.303  -0.033  0.336  0.012
12.161695  5.454  -0.298  -0.033  0.337  0.012
12.162695  5.414  -0.292  -0.033  0.339  0.011
12.163695  5.374  -0.287  -0.033  0.340  0.011
12.164695  5.334  -0.282  -0.033  0.342  0.011
12.165695  5.295  -0.276  -0.033  0.343  0.011
12.166695  5.323  -0.271  -0.033  0.345  0.011
12.167695  5.283  -0.266  -0.034  0.346  0.011
12.168696  5.244  -0.261  -0.034  0.348  0.011
12.169696  5.205  -0.255  -0.034  0.349  0.011
12.170696  5.167  -0.250  -0.034  0.350  0.011
12.171696  5.147  -0.245  -0.034  0.352  0.011
12.172696  5.109  -0.240  -0.034  0.353  0.011
12.173696  5.071  -0.235  -0.034  0.355  0.010
12.175696  5.034  -0.230  -0.034  0.356  0.010
12.176696  4.996  -0.225  -0.034  0.358  0.010
12.177696  4.959  -0.220  -0.034  0.359  0.010
12.178696  4.923  -0.215  -0.034  0.361  0.010
12.179696  4.886  -0.210  -0.034  0.362  0.010
12.180696  4.850  -0.205  -0.034  0.363  0.010
12.181696  4.814  -0.200  -0.034  0.365  0.010
12.182696  4.778  -0.196  -0.035  0.366  0.010
12.183696  4.743  -0.191  -0.035  0.368  0.009
12.184696  4.708  -0.186  -0.035  0.369  0.009
12.185697  4.673  -0.182  -0.035  0.370  0.009
12.186697  4.638  -0.177  -0.035  0.372  0.009
12.187697  4.604  -0.172  -0.035  0.373  0.009
12.188697  4.570  -0.168  -0.035  0.374  0.009
12.189697  4.536  -0.163  -0.035  0.376  0.009
12.190697  4.502  -0.159  -0.035  0.377  0.009
12.191697  4.469  -0.154  -0.035  0.378  0.009
12.192697  4.436  -0.150  -0.035  0.379  0.009
12.193697  4.403  -0.145  -0.035  0.381  0.009
12.194697  4.370  -0.141  -0.035  0.382  0.008
12.195697  4.338  -0.137  -0.035  0.383  0.008
12.196697  4.306  -0.132  -0.035  0.384  0.008
12.197697  4.274  -0.128  -0.035  0.386  0.008
12.198697  4.242  -0.124  -0.035  0.387  0.008
12.199697  4.211  -0.120  -0.035  0.388  0.008
12.200697  4.179  -0.115  -0.035  0.389  0.008
12.201697  4.149  -0.111  -0.035  0.390  0.008
12.202697  4.118  -0.107  -0.035  0.391  0.008
12.203698  4.087  -0.103  -0.035  0.392  0.008
12.204698  4.057  -0.099  -0.035  0.394  0.008
12.205698  4.027  -0.095  -0.035  0.395  0.007
12.206698  3.997  -0.091  -0.035  0.396  0.007
12.208698  3.967  -0.087  -0.035  0.397  0.007
12.209698  1.969  -0.083  -0.035  0.398  0.002
12.210698  3.909  -0.079  -0.035  0.399  0.007
12.211698  3.880  -0.075  -0.035  0.400  0.007
12.212698  3.851  -0.071  -0.035  0.401  0.007
12.214698  3.823  -0.068  -0.035  0.402  0.007
12.215698  3.794  -0.064  -0.035  0.403  0.007
12.216698  3.766  -0.060  -0.035  0.404  0.007
12.217698  3.738  -0.056  -0.035  0.405  0.007
12.218698  3.711  -0.053  -0.035  0.406  0.007
12.220699  3.683  -0.049  -0.035  0.407  0.006
12.221699  1.828  -0.045  -0.035  0.408  0.002
12.222699  3.629  -0.042  -0.035  0.409  0.006
12.223699  3.602  -0.038  -0.035  0.410  0.006
12.224699  3.575  -0.034  -0.035  0.411  0.006
12.225699  3.549  -0.031  -0.035  0.412  0.006
12.226699  3.522  -0.027  -0.035  0.413  0.006
12.227699  3.496  -0.024  -0.035  0.414  0.006
12.228699  3.470  -0.020  -0.035  0.414  0.006
12.229699  3.445  -0.017  -0.035  0.415  0.006
12.230699  3.436  -0.014  -0.035  0.416  0.006
12.231699  3.410  -0.010  -0.035  0.417  0.006
12.232699  3.385  -0.007  -0.035  0.418  0.006
12.233699  3.360  -0.003  -0.035  0.418  0.006
12.234699  3.335  -0.000  -0.035  0.419  0.005
12.235699  3.310  0.003  -0.035  0.420  0.005
12.236699  3.316  0.007  -0.035  0.421  0.005
12.237699  3.292  0.010  -0.035  0.421  0.005
12.238700  3.267  0.013  -0.035  0.422  0.005
12.239700  3.243  0.016  -0.035  0.423  0.005
12.240700  3.219  0.020  -0.035  0.424  0.005
12.241700  3.184  0.023  -0.035  0.425  0.005
12.242700  3.160  0.026  -0.035  0.425  0.005
12.243700  3.137  0.029  -0.035  0.426  0.005
12.244700  3.114  0.032  -0.035  0.427  0.005
12.245700  3.091  0.035  -0.035  0.427  0.005
12.246700  2.998  0.038  -0.035  0.428  0.005
12.247700  2.976  0.041  -0.035  0.428  0.004
12.248700  2.954  0.044  -0.035  0.429  0.004
12.249700  2.932  0.047  -0.035  0.430  0.004
12.250700  2.910  0.050  -0.035  0.430  0.004
12.251700  2.889  0.053  -0.035  0.431  0.004
12.252700  2.781  0.056  -0.035  0.431  0.004
12.253700  2.761  0.058  -0.035  0.432  0.004
12.254700  2.740  0.061  -0.035  0.432  0.004
12.255701  2.720  0.064  -0.035  0.432  0.004
12.256701  2.700  0.067  -0.035  0.433  0.004
12.257701  2.609  0.069  -0.034  0.433  0.003
12.258701  2.590  0.072  -0.034  0.434  0.003
12.259701  2.571  0.074  -0.034  0.434  0.003
12.260701  2.551  0.077  -0.034  0.435  0.003
12.261701  2.533  0.079  -0.034  0.435  0.003
12.262701  2.452  0.082  -0.034  0.436  0.003
12.263701  2.434  0.084  -0.034  0.436  0.003
12.264701  2.416  0.087  -0.034  0.437  0.003
12.265701  2.398  0.089  -0.034  0.437  0.003
12.266701  2.380  0.092  -0.034  0.437  0.003
12.267701  2.305  0.094  -0.034  0.438  0.003
12.268701  2.288  0.096  -0.034  0.438  0.003
12.269701  2.271  0.098  -0.034  0.439  0.003
12.270701  2.254  0.101  -0.034  0.439  0.003
12.271701  2.237  0.103  -0.034  0.440  0.002
12.272701  2.134  0.105  -0.034  0.440  0.002
12.273702  2.118  0.107  -0.034  0.440  0.002
12.274702  2.103  0.109  -0.033  0.440  0.002
12.275702  2.087  0.111  -0.033  0.440  0.002
12.276702  2.072  0.113  -0.033  0.441  0.002
12.277702  1.926  0.115  -0.033  0.441  0.002
12.278702  1.912  0.117  -0.033  0.441  0.002
12.279702  1.898  0.119  -0.033  0.442  0.002
12.280702  1.884  0.121  -0.033  0.442  0.002
12.281702  1.870  0.123  -0.033  0.443  0.002
12.282702  1.856  0.125  -0.033  0.443  0.001
12.283702  1.768  0.127  -0.033  0.443  0.001
12.284702  1.755  0.128  -0.033  0.443  0.001
12.285702  1.742  0.130  -0.033  0.444  0.001
12.286702  1.729  0.132  -0.033  0.444  0.001
12.287702  1.716  0.133  -0.033  0.444  0.001
12.288702  1.590  0.135  -0.033  0.444  0.001
12.289702  1.579  0.137  -0.032  0.444  0.001
12.290703  1.567  0.138  -0.032  0.444  0.001
12.291703  1.555  0.140  -0.032  0.444  0.001
12.292703  1.544  0.141  -0.032  0.444  0.001
12.293703  1.462  0.143  -0.032  0.444  0.000
12.294703  1.452  0.144  -0.032  0.444  0.000
12.295703  1.441  0.146  -0.032  0.444  0.000
12.296703  1.430  0.147  -0.032  0.445  0.000
12.297703  1.420  0.149  -0.032  0.445  0.000
12.298703  1.313  0.150  -0.032  0.445  0.000
12.299703  1.303  0.151  -0.032  0.445  0.000
12.300703  1.294  0.152  -0.031  0.445  0.000
12.301703  1.284  0.154  -0.031  0.445  0.000
12.302703  1.275  0.155  -0.031  0.445  0.000
12.303703  1.133  0.156  -0.031  0.445  -0.000
12.304703  1.125  0.157  -0.031  0.445  -0.000
12.305703  1.116  0.158  -0.031  0.445  -0.000
12.306703  1.108  0.159  -0.031  0.445  -0.000
12.307703  1.100  0.161  -0.031  0.445  -0.000
12.308704  0.985  0.162  -0.031  0.445  -0.001
12.309704  0.978  0.163  -0.031  0.445  -0.001
12.310704  0.971  0.164  -0.031  0.445  -0.001
12.311704  0.963  0.164  -0.030  0.445  -0.001
12.312704  0.956  0.165  -0.030  0.445  -0.001
12.313704  0.807  0.166  -0.030  0.445  -0.001
12.314704  0.801  0.167  -0.030  0.445  -0.001
12.315704  0.795  0.168  -0.030  0.444  -0.001
12.316704  0.789  0.169  -0.030  0.444  -0.001
12.317704  0.783  0.169  -0.030  0.444  -0.001
12.318704  0.778  0.170  -0.030  0.444  -0.001
12.319704  0.772  0.171  -0.030  0.444  -0.001
12.320704  0.766  0.172  -0.030  0.444  -0.001
12.321704  0.760  0.172  -0.029  0.444  -0.001
12.322704  0.623  0.173  -0.029  0.443  -0.002
12.323704  0.619  0.174  -0.029  0.443  -0.002
12.324704  0.614  0.174  -0.029  0.443  -0.002
12.325705  0.610  0.175  -0.029  0.443  -0.002
12.326705  0.605  0.176  -0.029  0.443  -0.002
12.327705  0.601  0.176  -0.029  0.442  -0.002
12.328705  0.596  0.177  -0.029  0.442  -0.002
12.329705  0.592  0.177  -0.029  0.442  -0.002
12.330705  0.588  0.178  -0.028  0.442  -0.002
12.331705  0.423  0.178  -0.028  0.442  -0.002
12.332705  0.420  0.179  -0.028  0.442  -0.002
12.333705  0.417  0.179  -0.028  0.442  -0.002
12.334705  0.414  0.180  -0.028  0.441  -0.002
12.335705  0.411  0.180  -0.028  0.441  -0.002
12.336705  0.408  0.180  -0.028  0.441  -0.002
12.337705  0.405  0.181  -0.028  0.441  -0.002
12.338705  0.402  0.181  -0.028  0.441  -0.002
12.339705  0.399  0.182  -0.028  0.441  -0.002
12.340705  0.303  0.182  -0.028  0.441  -0.002
12.341705  0.301  0.182  -0.028  0.440  -0.002
12.342706  0.299  0.183  -0.027  0.440  -0.002
12.343706  0.296  0.183  -0.027  0.440  -0.002
12.344706  0.294  0.183  -0.027  0.440  -0.002
12.345706  0.292  0.183  -0.027  0.439  -0.002
12.346706  0.290  0.184  -0.027  0.439  -0.002
12.347706  0.288  0.184  -0.027  0.439  -0.002
12.348706  0.286  0.184  -0.027  0.438  -0.002
12.349706  0.122  0.184  -0.027  0.438  -0.003
12.350706  0.121  0.185  -0.027  0.438  -0.003
12.351706  0.120  0.185  -0.026  0.438  -0.003
12.352706  0.119  0.185  -0.026  0.437  -0.003
12.353706  0.119  0.185  -0.026  0.437  -0.003
12.354706  0.051  0.185  -0.026  0.437  -0.003
12.355706  0.051  0.185  -0.026  0.436  -0.003
12.356706  0.050  0.185  -0.026  0.436  -0.003
12.357706  0.050  0.185  -0.026  0.436  -0.003
12.358706  0.050  0.185  -0.026  0.436  -0.003
12.359706  0.049  0.185  -0.026  0.435  -0.003
12.360707  0.049  0.185  -0.026  0.435  -0.003
12.361707  0.049  0.185  -0.026  0.435  -0.003
12.362707  0.048  0.185  -0.025  0.434  -0.003
12.363707  -0.047  0.185  -0.025  0.434  -0.003
12.364707  -0.047  0.185  -0.025  0.434  -0.003
12.365707  -0.047  0.185  -0.025  0.433  -0.003
12.366707  -0.046  0.185  -0.025  0.433  -0.003
12.367707  -0.046  0.185  -0.025  0.433  -0.003
