acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  vel_motor[rpm]  actual_Vel[rpm]  Voltage[V]
0.043  -0.016  0.010  -0.005  7.569      0  0.000
0.059  -0.044  0.010  -0.005  7.564      0  0.000
0.059  -0.044  0.010  -0.005  7.564      0  0.000
0.058  -0.037  0.011  -0.001  8.364      0  0.000
0.058  -0.037  0.011  -0.001  8.364      0  0.000
0.055  -0.007  0.011  0.001  8.712      0  0.000
0.036  0.030  0.007  0.003  5.278      0  0.000
0.024  0.065  0.007  0.002  5.674      0  0.000
0.024  0.065  0.007  0.002  5.674      0  0.000
0.023  0.077  0.009  -0.001  6.978      0  0.000
0.015  0.076  0.009  -0.002  6.774      0  0.000
-0.002  0.043  0.008  -0.006  6.473      0  0.000
-0.002  -0.003  0.012  -0.008  9.374      0  0.000
0.026  -0.053  0.014  -0.007  11.252      0  0.000
0.040  -0.079  0.012  -0.004  9.716      0  0.000
0.044  -0.096  0.011  -0.002  8.643      0  0.000
0.047  -0.093  0.010  -0.003  7.831      0  0.000
0.047  -0.093  0.010  -0.003  7.831      0  0.000
0.037  -0.054  0.007  -0.000  5.507      0  0.000
-0.009  0.012  0.005  0.002  3.974      0  0.000
-0.062  0.053  0.003  -0.001  2.424      0  0.000
-0.062  0.053  0.003  -0.001  2.424      0  0.000
-0.096  0.065  0.003  -0.004  2.623      0  0.000
-0.096  0.065  0.003  -0.004  2.623      0  0.000
-0.126  0.074  0.003  -0.003  2.692      0  0.000
-0.126  0.074  0.003  -0.003  2.692      0  0.000
-0.129  0.065  0.008  -0.001  5.938      0  0.000
-0.129  0.065  0.008  -0.001  5.938      0  0.000
-0.112  0.044  0.006  -0.000  5.022      0  0.000
-0.069  0.015  0.007  -0.002  5.630      0  0.000
-0.030  -0.014  0.007  -0.004  5.734      0  0.000
-0.030  -0.014  0.007  -0.004  5.734      0  0.000
0.002  -0.033  0.007  -0.005  5.299      0  0.000
0.002  -0.033  0.007  -0.005  5.299      0  0.000
0.002  -0.033  0.007  -0.005  5.299      0  0.000
0.037  -0.070  0.008  -0.007  5.940      0  0.000
0.060  -0.071  0.009  -0.005  6.692      0  0.000
0.060  -0.071  0.009  -0.005  6.692      0  0.000
0.061  -0.037  0.007  -0.003  5.814      0  0.000
0.061  -0.037  0.007  -0.003  5.814      0  0.000
0.045  -0.022  0.007  -0.003  5.555      0  0.000
0.024  -0.024  0.007  -0.003  5.341      0  0.000
0.024  -0.024  0.007  -0.003  5.341      0  0.000
-0.018  -0.004  0.004  -0.000  2.953      0  0.000
-0.018  -0.004  0.004  -0.000  2.953      0  0.000
-0.039  0.026  0.003  0.001  1.980      0  0.000
-0.039  0.026  0.003  0.001  1.980      0  0.000
-0.066  0.070  0.002  0.002  1.452      0  0.000
-0.075  0.103  0.003  0.003  2.356      0  0.000
-0.078  0.108  0.003  0.001  2.568      0  0.000
-0.068  0.095  0.005  -0.000  4.189      0  0.000
-0.057  0.049  0.004  -0.003  3.333      0  0.000
-0.042  0.016  0.003  -0.002  2.500      0  0.000
-0.022  -0.019  0.004  -0.004  3.513      0  0.000
-0.012  -0.054  0.002  -0.005  1.766      0  0.000
-0.000  -0.090  0.002  -0.005  1.636      0  0.000
-0.002  -0.093  0.002  -0.003  1.844      0  0.000
-0.002  -0.093  0.002  -0.003  1.844      0  0.000
-0.002  -0.073  0.004  -0.000  3.140      0  0.000
-0.002  -0.073  0.004  -0.000  3.140      0  0.000
0.000  -0.057  0.005  -0.003  4.184      0  0.000
0.000  -0.057  0.005  -0.003  4.184      0  0.000
0.012  -0.019  0.006  -0.001  4.991      0  0.000
0.012  -0.019  0.006  -0.001  4.991      0  0.000
0.035  0.013  0.009  -0.000  6.876      0  0.000
0.066  0.043  0.009  0.000  6.816      0  0.000
0.107  0.054  0.013  -0.000  9.833      0  0.000
0.107  0.054  0.013  -0.000  9.833      0  0.000
0.128  0.047  0.012  -0.004  9.261      0  0.000
0.128  0.047  0.012  -0.004  9.261      0  0.000
0.143  0.025  0.011  -0.004  8.602      0  0.000
0.143  0.025  0.011  -0.004  8.602      0  0.000
0.108  -0.007  0.006  -0.005  4.869      0  0.000
0.108  -0.007  0.006  -0.005  4.869      0  0.000
0.063  -0.039  0.005  -0.005  4.213      0  0.000
0.016  -0.054  0.005  -0.004  4.222      0  0.000
0.016  -0.054  0.005  -0.004  4.222      0  0.000
-0.023  -0.053  0.005  -0.005  4.301      0  0.000
-0.023  -0.053  0.005  -0.005  4.301      0  0.000
-0.031  -0.056  0.009  -0.003  7.422      0  0.000
-0.031  -0.056  0.009  -0.003  7.422      0  0.000
-0.021  -0.048  0.012  -0.003  9.752      0  0.000
-0.021  -0.048  0.012  -0.003  9.752      0  0.000
0.001  -0.045  0.013  -0.006  9.996      0  0.000
0.001  -0.045  0.013  -0.006  9.996      0  0.000
-0.016  -0.049  0.007  -0.009  5.371      0  0.000
-0.020  -0.033  0.004  -0.006  3.102      0  0.000
-0.025  -0.014  0.003  -0.003  2.511      0  0.000
0.005  0.009  0.008  -0.002  6.610      0  0.000
0.031  0.028  0.013  -0.001  10.223      0  0.000
0.056  0.045  0.015  -0.000  11.950      0  0.000
0.049  0.065  0.012  0.000  9.138      0  0.000
0.014  0.070  0.008  -0.001  5.968      0  0.000
-0.008  0.082  0.006  -0.001  4.487      0  0.000
-0.004  0.090  0.006  -0.001  4.725      0  0.000
-0.004  0.090  0.006  -0.001  4.725      0  0.000
0.018  0.072  0.008  -0.002  5.908      0  0.000
0.018  0.072  0.008  -0.002  5.908      0  0.000
0.014  0.021  0.009  -0.004  6.894      0  0.000
0.014  0.021  0.009  -0.004  6.894      0  0.000
-0.016  -0.021  0.008  -0.004  6.445      0  0.000
-0.064  -0.040  0.007  -0.003  5.407      0  0.000
-0.075  -0.042  0.008  -0.002  6.072      0  0.000
-0.075  -0.042  0.008  -0.002  6.072      0  0.000
-0.051  -0.044  0.008  -0.003  6.493      0  0.000
-0.051  -0.044  0.008  -0.003  6.493      0  0.000
-0.001  -0.022  0.009  0.000  7.203      0  0.000
-0.001  -0.022  0.009  0.000  7.203      0  0.000
0.041  -0.006  0.011  -0.002  8.656      0  0.000
0.041  -0.006  0.011  -0.002  8.656      0  0.000
0.059  -0.002  0.011  -0.003  8.910      0  0.000
0.056  -0.004  0.011  -0.004  8.540      0  0.000
0.056  -0.004  0.011  -0.004  8.540      0  0.000
0.041  0.005  0.009  -0.003  7.186      0  0.000
0.041  0.005  0.009  -0.003  7.186      0  0.000
0.024  -0.000  0.008  -0.004  6.160      0  0.000
0.024  -0.000  0.008  -0.004  6.160      0  0.000
0.011  -0.012  0.007  -0.004  5.600      0  0.000
0.011  -0.012  0.007  -0.004  5.600      0  0.000
0.009  -0.035  0.009  -0.006  7.215      0  0.000
0.009  -0.035  0.009  -0.006  7.215      0  0.000
0.010  -0.052  0.012  -0.005  9.144      0  0.000
0.022  -0.055  0.014  -0.005  10.607      0  0.000
0.021  -0.055  0.012  -0.004  9.254      0  0.000
0.013  -0.015  0.010  -0.001  7.973      0  0.000
0.002  0.007  0.008  -0.002  5.938      0  0.000
-0.028  0.016  0.003  -0.003  2.374      0  0.000
-0.054  0.003  0.003  -0.006  2.208      0  0.000
-0.077  0.000  0.004  -0.006  2.907      0  0.000
-0.084  0.013  0.007  -0.002  5.561      0  0.000
-0.081  0.034  0.010  -0.001  7.489      0  0.000
-0.079  0.032  0.007  -0.002  5.701      0  0.000
-0.079  0.032  0.007  -0.002  5.701      0  0.000
-0.076  0.019  0.004  -0.003  3.231      0  0.000
-0.056  0.006  0.004  -0.003  2.793      0  0.000
-0.056  0.006  0.004  -0.003  2.793      0  0.000
-0.021  0.004  0.006  -0.002  4.799      0  0.000
-0.021  0.004  0.006  -0.002  4.799      0  0.000
0.017  0.010  0.007  -0.004  5.772      0  0.000
0.017  0.010  0.007  -0.004  5.772      0  0.000
0.052  0.009  0.010  -0.004  7.597      0  0.000
0.062  0.012  0.011  -0.003  8.520      0  0.000
0.062  0.012  0.011  -0.003  8.520      0  0.000
0.062  0.012  0.011  -0.003  8.520      0  0.000
0.067  -0.006  0.012  -0.003  9.435      0  0.000
0.067  -0.006  0.012  -0.003  9.435      0  0.000
0.067  -0.033  0.012  -0.005  9.186      0  0.000
0.065  -0.047  0.009  -0.006  7.071      0  0.000
0.066  -0.042  0.007  -0.006  5.553      0  0.000
0.066  -0.042  0.007  -0.006  5.553      0  0.000
0.049  -0.043  0.006  -0.007  4.728      0  0.000
0.049  -0.043  0.006  -0.007  4.728      0  0.000
0.009  -0.041  0.006  -0.005  4.363      0  0.000
0.009  -0.041  0.006  -0.005  4.363      0  0.000
-0.031  -0.041  0.006  -0.006  4.997      0  0.000
-0.031  -0.041  0.006  -0.006  4.997      0  0.000
-0.060  -0.021  0.006  -0.004  4.664      0  0.000
-0.073  -0.006  0.007  -0.003  5.658      0  0.000
-0.077  -0.000  0.006  -0.004  4.727      0  0.000
-0.068  0.011  0.006  -0.005  4.790      0  0.000
-0.027  0.024  0.009  -0.004  7.397      0  0.000
0.028  0.041  0.012  -0.002  9.217      0  0.000
0.075  0.060  0.013  0.000  10.601      0  0.000
0.102  0.082  0.013  0.002  10.439      0  0.000
0.119  0.103  0.014  0.004  10.952      0  0.000
0.126  0.105  0.014  0.001  11.272      0  0.000
0.126  0.105  0.014  0.001  11.272      0  0.000
0.110  0.079  0.011  -0.002  8.762      0  0.000
0.110  0.079  0.011  -0.002  8.762      0  0.000
0.077  0.044  0.010  -0.005  7.509      0  0.000
0.030  0.008  0.006  -0.006  5.030      0  0.000
-0.021  -0.026  0.007  -0.005  5.407      0  0.000
-0.021  -0.026  0.007  -0.005  5.407      0  0.000
-0.074  -0.055  0.007  -0.004  5.152      0  0.000
-0.074  -0.055  0.007  -0.004  5.152      0  0.000
-0.105  -0.090  0.007  -0.005  5.140      0  0.000
-0.105  -0.090  0.007  -0.005  5.140      0  0.000
-0.117  -0.106  0.007  -0.005  5.305      0  0.000
-0.117  -0.106  0.007  -0.005  5.305      0  0.000
-0.116  -0.105  0.006  -0.005  4.406      0  0.000
-0.113  -0.091  0.005  -0.005  3.828      0  0.000
-0.093  -0.039  0.005  -0.003  4.168      0  0.000
-0.093  -0.039  0.005  -0.003  4.168      0  0.000
-0.093  -0.039  0.005  -0.003  4.168      0  0.000
-0.052  0.008  0.007  -0.002  5.353      0  0.000
-0.016  0.052  0.008  0.000  6.499      0  0.000
-0.016  0.052  0.008  0.000  6.499      0  0.000
0.005  0.061  0.007  -0.002  5.376      0  0.000
0.005  0.061  0.007  -0.002  5.376      0  0.000
0.019  0.058  0.009  -0.001  7.108      0  0.000
0.024  0.050  0.007  -0.003  5.676      0  0.000
0.024  0.050  0.007  -0.003  5.676      0  0.000
0.040  0.043  0.010  -0.004  7.666      0  0.000
0.040  0.043  0.010  -0.004  7.666      0  0.000
0.045  0.025  0.008  -0.004  6.573      0  0.000
0.045  0.025  0.008  -0.004  6.573      0  0.000
0.065  0.003  0.011  -0.005  8.828      0  0.000
0.064  -0.022  0.010  -0.005  7.625      0  0.000
0.060  -0.036  0.011  -0.003  8.693      0  0.000
0.047  -0.027  0.010  -0.001  7.913      0  0.000
0.047  -0.032  0.011  -0.005  8.950      0  0.000
0.049  -0.024  0.011  -0.005  8.655      0  0.000
0.037  -0.041  0.011  -0.008  8.557      0  0.000
0.034  -0.030  0.011  -0.005  8.294      0  0.000
0.034  -0.030  0.011  -0.005  8.294      0  0.000
0.018  -0.024  0.011  -0.005  8.546      0  0.000
-0.010  -0.020  0.006  -0.005  4.971      0  0.000
-0.032  -0.002  0.008  -0.002  6.573      0  0.000
-0.032  -0.002  0.008  -0.002  6.573      0  0.000
-0.038  -0.009  0.008  -0.005  6.108      0  0.000
-0.038  -0.009  0.008  -0.005  6.108      0  0.000
-0.051  -0.031  0.008  -0.007  6.016      0  0.000
-0.051  -0.031  0.008  -0.007  6.016      0  0.000
-0.062  -0.048  0.006  -0.010  4.668      0  0.000
-0.062  -0.048  0.006  -0.010  4.668      0  0.000
-0.065  -0.045  0.008  -0.010  5.964      0  0.000
-0.071  -0.055  0.005  -0.009  3.841      0  0.000
-0.055  -0.055  0.008  -0.008  6.362      0  0.000
-0.055  -0.055  0.008  -0.008  6.362      0  0.000
-0.055  -0.055  0.008  -0.008  6.362      0  0.000
-0.023  -0.045  0.010  -0.003  8.110      0  0.000
0.019  -0.019  0.012  -0.003  9.669      0  0.000
0.019  -0.019  0.012  -0.003  9.669      0  0.000
0.029  0.007  0.007  -0.003  5.342      0  0.000
0.029  0.007  0.007  -0.003  5.342      0  0.000
0.013  0.033  0.007  -0.003  5.375      0  0.000
0.009  0.078  0.007  -0.003  5.132      0  0.000
0.009  0.078  0.007  -0.003  5.132      0  0.000
0.014  0.113  0.008  -0.001  6.651      0  0.000
0.014  0.113  0.008  -0.001  6.651      0  0.000
0.029  0.120  0.011  -0.002  8.263      0  0.000
0.029  0.120  0.011  -0.002  8.263      0  0.000
0.038  0.115  0.012  -0.000  9.607      0  0.000
0.038  0.115  0.012  -0.000  9.607      0  0.000
0.029  0.087  0.008  -0.002  6.352      0  0.000
-0.019  0.039  0.005  -0.004  3.796      0  0.000
-0.053  0.004  0.003  -0.003  2.555      0  0.000
-0.057  0.001  0.005  -0.002  3.863      0  0.000
-0.033  0.003  0.006  -0.001  5.011      0  0.000
-0.026  -0.003  0.009  -0.002  6.939      0  0.000
-0.021  -0.008  0.009  -0.002  6.950      0  0.000
-0.030  0.005  0.007  0.001  5.613      0  0.000
-0.028  0.013  0.007  -0.001  5.504      0  0.000
-0.025  0.007  0.004  -0.003  3.325      0  0.000
0.002  0.004  0.005  -0.005  4.123      0  0.000
0.002  0.004  0.005  -0.005  4.123      0  0.000
0.016  -0.001  0.006  -0.004  5.097      0  0.000
0.016  -0.001  0.006  -0.004  5.097      0  0.000
0.012  -0.019  0.007  -0.003  5.515      0  0.000
0.012  -0.019  0.007  -0.003  5.515      0  0.000
0.000  -0.025  0.008  -0.002  6.198      0  0.000
-0.007  -0.018  0.008  -0.001  5.980      0  0.000
-0.000  0.004  0.009  0.000  7.000      0  0.000
-0.000  0.004  0.009  0.000  7.000      0  0.000
0.013  0.011  0.008  -0.000  5.903      0  0.000
0.013  0.011  0.008  -0.000  5.903      0  0.000
0.021  0.014  0.006  -0.001  5.073      0  0.000
0.021  0.014  0.006  -0.001  5.073      0  0.000
0.028  0.030  0.008  -0.002  6.066      0  0.000
0.028  0.030  0.008  -0.002  6.066      0  0.000
0.021  0.036  0.005  -0.002  4.305      0  0.000
-0.008  0.033  0.005  -0.002  3.745      0  0.000
-0.008  0.033  0.005  -0.002  3.745      0  0.000
-0.027  0.002  0.005  -0.004  4.273      0  0.000
-0.027  0.002  0.005  -0.004  4.273      0  0.000
-0.045  -0.024  0.004  -0.004  3.202      0  0.000
-0.045  -0.024  0.004  -0.004  3.202      0  0.000
-0.063  -0.034  0.003  -0.002  2.361      0  0.000
-0.063  -0.034  0.003  -0.002  2.361      0  0.000
-0.053  -0.032  0.006  -0.001  4.770      0  0.000
-0.053  -0.032  0.006  -0.001  4.770      0  0.000
-0.045  -0.034  0.006  -0.003  4.515      0  0.000
-0.028  -0.032  0.005  -0.004  4.161      0  0.000
-0.031  -0.030  0.003  -0.004  2.220      0  0.000
-0.036  -0.036  0.003  -0.006  2.064      0  0.000
-0.029  -0.037  0.003  -0.005  2.069      0  0.000
-0.014  -0.020  0.006  -0.002  4.386      0  0.000
0.014  0.010  0.009  -0.000  6.932      0  0.000
0.047  0.006  0.010  -0.003  7.632      0  0.000
0.064  -0.017  0.009  -0.006  7.381      0  0.000
0.064  -0.033  0.009  -0.008  6.830      0  0.000
0.064  -0.033  0.009  -0.008  6.830      0  0.000
0.059  -0.027  0.005  -0.006  4.263      0  0.000
0.059  -0.027  0.005  -0.006  4.263      0  0.000
0.057  -0.025  0.006  -0.006  4.738      0  0.000
0.059  -0.028  0.007  -0.005  5.867      0  0.000
0.059  -0.028  0.007  -0.005  5.867      0  0.000
0.049  -0.025  0.009  -0.005  6.813      0  0.000
0.049  -0.025  0.009  -0.005  6.813      0  0.000
0.025  -0.028  0.008  -0.004  6.017      0  0.000
0.025  -0.028  0.008  -0.004  6.017      0  0.000
-0.013  -0.024  0.006  -0.004  4.903      0  0.000
-0.013  -0.024  0.006  -0.004  4.903      0  0.000
-0.030  -0.008  0.007  -0.004  5.499      0  0.000
-0.030  -0.008  0.007  -0.004  5.499      0  0.000
-0.020  0.026  0.008  -0.004  6.448      0  0.000
-0.027  0.045  0.004  -0.004  3.128      0  0.000
-0.007  0.045  0.008  -0.004  6.302      0  0.000
-0.007  0.045  0.008  -0.004  6.302      0  0.000
0.005  0.033  0.007  -0.003  5.632      0  0.000
0.005  0.033  0.007  -0.003  5.632      0  0.000
-0.006  0.032  0.007  -0.003  5.278      0  0.000
-0.006  0.032  0.007  -0.003  5.278      0  0.000
-0.017  0.037  0.006  -0.001  4.869      0  0.000
-0.017  0.037  0.006  -0.001  4.869      0  0.000
-0.036  0.029  0.003  -0.003  2.565      0  0.000
-0.036  0.029  0.003  -0.003  2.565      0  0.000
-0.057  0.012  0.000  -0.005  0.338      0  0.000
-0.067  -0.010  0.002  -0.007  1.545      0  0.000
-0.075  -0.036  0.003  -0.008  2.410      0  0.000
-0.068  -0.059  0.004  -0.008  3.169      0  0.000
-0.045  -0.054  0.005  -0.004  3.702      0  0.000
-0.056  -0.039  0.003  -0.003  2.557      0  0.000
-0.041  -0.023  0.003  -0.002  2.176      0  0.000
-0.038  -0.017  0.001  -0.004  0.458      0  0.000
-0.028  0.008  0.001  -0.002  0.855      0  0.000
-0.024  0.046  -0.000  -0.002  -0.313      0  0.000
-0.039  0.081  -0.002  -0.000  -1.297      0  0.000
-0.050  0.096  0.002  -0.000  1.238      0  0.000
-0.048  0.091  0.002  -0.001  1.725      0  0.000
-0.033  0.072  0.003  -0.001  2.503      0  0.000
-0.033  0.072  0.003  -0.001  2.503      0  0.000
-0.009  0.039  0.004  -0.002  2.910      0  0.000
-0.009  0.039  0.004  -0.002  2.910      0  0.000
0.021  0.019  0.004  -0.003  2.980      0  0.000
0.021  0.019  0.004  -0.003  2.980      0  0.000
0.053  -0.000  0.006  -0.004  4.536      0  0.000
0.053  -0.000  0.006  -0.004  4.536      0  0.000
0.074  0.011  0.005  0.001  3.862      0  0.000
0.091  0.029  0.007  0.005  5.667      0  0.000
0.091  0.029  0.007  0.005  5.667      0  0.000
0.105  0.046  0.008  0.004  5.893      0  0.000
0.105  0.046  0.008  0.004  5.893      0  0.000
0.078  0.032  0.003  -0.001  2.547      0  0.000
0.078  0.032  0.003  -0.001  2.547      0  0.000
0.018  0.006  -0.000  -0.005  -0.249      0  0.000
0.018  0.006  -0.000  -0.005  -0.249      0  0.000
-0.025  -0.016  -0.001  -0.005  -0.655      0  0.000
-0.025  -0.016  -0.001  -0.005  -0.655      0  0.000
-0.055  -0.048  0.000  -0.007  0.131      0  0.000
-0.025  -0.073  0.009  -0.007  7.170      0  0.000
0.012  -0.075  0.011  -0.003  8.537      0  0.000
0.012  -0.075  0.011  -0.003  8.537      0  0.000
0.048  -0.078  0.012  -0.003  9.408      0  0.000
0.078  -0.099  0.010  -0.004  8.164      0  0.000
0.079  -0.098  0.007  -0.006  5.622      0  0.000
0.090  -0.071  0.006  -0.008  5.098      0  0.000
0.102  -0.044  0.006  -0.009  4.933      0  0.000
0.091  -0.031  0.007  -0.008  5.626      0  0.000
0.067  -0.019  0.010  -0.005  7.628      0  0.000
0.034  0.008  0.011  -0.002  8.587      0  0.000
0.034  0.008  0.011  -0.002  8.587      0  0.000
-0.010  0.009  0.010  -0.004  7.992      0  0.000
-0.010  0.009  0.010  -0.004  7.992      0  0.000
-0.011  -0.001  0.009  -0.004  7.055      0  0.000
-0.015  0.010  0.006  -0.005  4.885      0  0.000
-0.028  0.027  0.002  -0.005  1.930      0  0.000
-0.028  0.027  0.002  -0.005  1.930      0  0.000
-0.023  0.045  0.005  -0.004  4.319      0  0.000
-0.023  0.045  0.005  -0.004  4.319      0  0.000
-0.017  0.051  0.009  -0.003  6.822      0  0.000
-0.017  0.051  0.009  -0.003  6.822      0  0.000
-0.020  0.041  0.008  -0.004  6.445      0  0.000
-0.020  0.041  0.008  -0.004  6.445      0  0.000
-0.020  0.026  0.009  -0.003  7.307      0  0.000
-0.019  0.016  0.009  -0.002  7.148      0  0.000
-0.019  0.016  0.009  -0.002  7.148      0  0.000
-0.014  0.018  0.007  -0.002  5.577      0  0.000
-0.014  0.018  0.007  -0.002  5.577      0  0.000
-0.020  0.046  0.003  -0.000  2.473      0  0.000
-0.020  0.046  0.003  -0.000  2.473      0  0.000
-0.037  0.053  0.001  -0.002  0.483      0  0.000
-0.037  0.053  0.001  -0.002  0.483      0  0.000
-0.058  0.049  -0.001  -0.002  -0.577      0  0.000
-0.058  0.049  -0.001  -0.002  -0.577      0  0.000
-0.084  0.044  0.000  -0.001  0.000      0  0.000
-0.119  0.042  0.002  0.000  1.252      0  0.000
-0.123  0.036  0.003  -0.001  2.494      0  0.000
-0.123  0.036  0.003  -0.001  2.494      0  0.000
-0.107  0.023  0.002  -0.002  1.875      0  0.000
-0.107  0.023  0.002  -0.002  1.875      0  0.000
-0.094  0.007  0.001  -0.002  0.939      0  0.000
-0.075  -0.025  -0.000  -0.006  -0.306      0  0.000
-0.052  -0.039  -0.002  -0.004  -1.184      0  0.000
-0.012  -0.049  0.002  -0.004  1.534      0  0.000
0.017  -0.050  0.004  -0.005  2.797      0  0.000
0.043  -0.058  0.006  -0.005  4.876      0  0.000
0.060  -0.062  0.007  -0.005  5.826      0  0.000
0.064  -0.044  0.006  -0.002  4.468      0  0.000
0.069  -0.007  0.005  -0.001  4.099      0  0.000
0.086  0.046  0.006  0.004  4.893      0  0.000
0.086  0.046  0.006  0.004  4.893      0  0.000
0.098  0.081  0.007  0.002  5.369      0  0.000
0.098  0.081  0.007  0.002  5.369      0  0.000
0.101  0.098  0.008  -0.000  5.933      0  0.000
0.101  0.098  0.008  -0.000  5.933      0  0.000
0.104  0.067  0.011  -0.004  8.524      0  0.000
0.104  0.067  0.011  -0.004  8.524      0  0.000
0.084  0.042  0.010  -0.004  7.986      0  0.000
0.068  0.010  0.009  -0.006  7.287      0  0.000
0.064  -0.029  0.011  -0.006  8.407      0  0.000
0.064  -0.029  0.011  -0.006  8.407      0  0.000
0.064  -0.029  0.011  -0.006  8.407      0  0.000
0.066  -0.062  0.010  -0.005  7.977      0  0.000
0.066  -0.062  0.010  -0.005  7.977      0  0.000
0.064  -0.089  0.009  -0.005  6.919      0  0.000
0.043  -0.111  0.008  -0.006  6.079      0  0.000
0.043  -0.111  0.008  -0.006  6.079      0  0.000
0.021  -0.099  0.009  -0.003  6.739      0  0.000
0.021  -0.099  0.009  -0.003  6.739      0  0.000
0.008  -0.049  0.010  -0.002  7.610      0  0.000
0.000  0.004  0.010  -0.001  8.245      0  0.000
0.000  0.004  0.010  -0.001  8.245      0  0.000
-0.026  0.031  0.007  -0.004  5.555      0  0.000
-0.026  0.031  0.007  -0.004  5.555      0  0.000
-0.042  0.041  0.005  -0.003  3.878      0  0.000
-0.042  0.041  0.005  -0.003  3.878      0  0.000
-0.066  0.051  0.003  -0.002  2.434      0  0.000
-0.066  0.051  0.003  -0.002  2.434      0  0.000
-0.078  0.042  0.005  -0.004  3.830      0  0.000
-0.071  0.018  0.006  -0.005  4.386      0  0.000
-0.063  0.008  0.005  -0.004  4.303      0  0.000
-0.061  0.016  0.005  -0.001  3.971      0  0.000
-0.067  0.000  0.004  -0.002  3.271      0  0.000
-0.060  0.002  0.005  -0.002  3.740      0  0.000
-0.022  0.019  0.008  -0.000  6.370      0  0.000
0.013  0.039  0.006  -0.001  4.922      0  0.000
0.025  0.031  0.005  -0.003  4.223      0  0.000
0.024  0.018  0.005  -0.004  4.271      0  0.000
0.010  -0.004  0.006  -0.006  4.400      0  0.000
0.010  -0.004  0.006  -0.006  4.400      0  0.000
-0.002  -0.019  0.004  -0.004  3.302      0  0.000
-0.002  -0.019  0.004  -0.004  3.302      0  0.000
0.004  -0.030  0.006  -0.002  4.960      0  0.000
0.021  -0.023  0.008  -0.000  6.636      0  0.000
0.033  0.004  0.009  0.000  7.039      0  0.000
0.033  0.004  0.009  0.000  7.039      0  0.000
0.028  -0.006  0.008  -0.004  5.942      0  0.000
0.028  -0.006  0.008  -0.004  5.942      0  0.000
0.016  0.002  0.006  -0.001  4.981      0  0.000
0.016  0.002  0.006  -0.001  4.981      0  0.000
0.026  0.019  0.007  -0.002  5.198      0  0.000
0.026  0.019  0.007  -0.002  5.198      0  0.000
0.031  0.040  0.008  -0.001  5.930      0  0.000
0.028  0.054  0.008  0.000  5.942      0  0.000
0.028  0.054  0.008  0.000  5.942      0  0.000
0.007  0.054  0.005  -0.000  3.612      0  0.000
0.007  0.054  0.005  -0.000  3.612      0  0.000
-0.013  0.032  0.005  -0.001  3.657      0  0.000
-0.040  0.007  0.005  -0.002  3.673      0  0.000
-0.040  0.007  0.005  -0.002  3.673      0  0.000
-0.049  -0.020  0.005  -0.005  4.294      0  0.000
-0.049  -0.020  0.005  -0.005  4.294      0  0.000
-0.049  -0.020  0.005  -0.005  4.294      0  0.000
-0.033  -0.028  0.007  -0.004  5.670      0  0.000
-0.015  -0.041  0.007  -0.007  5.209      0  0.000
0.009  -0.057  0.009  -0.003  7.013      0  0.000
0.026  -0.046  0.009  -0.001  7.413      0  0.000
0.061  -0.008  0.013  0.004  10.175      0  0.000
0.089  0.021  0.012  0.002  9.202      0  0.000
0.102  0.034  0.010  -0.001  7.883      0  0.000
0.082  0.022  0.008  -0.006  6.417      0  0.000
0.042  0.003  0.005  -0.007  4.193      0  0.000
0.007  -0.020  0.006  -0.008  5.053      0  0.000
-0.015  -0.035  0.008  -0.004  6.306      0  0.000
-0.015  -0.035  0.008  -0.004  6.306      0  0.000
-0.023  -0.044  0.009  -0.004  6.932      0  0.000
-0.023  -0.044  0.009  -0.004  6.932      0  0.000
-0.035  -0.062  0.009  -0.002  7.328      0  0.000
-0.029  -0.064  0.010  -0.002  7.944      0  0.000
-0.029  -0.064  0.010  -0.002  7.944      0  0.000
-0.044  -0.045  0.006  -0.001  4.850      0  0.000
-0.044  -0.045  0.006  -0.001  4.850      0  0.000
-0.033  0.003  0.006  -0.002  4.545      0  0.000
-0.033  0.003  0.006  -0.002  4.545      0  0.000
-0.021  0.040  0.006  -0.003  4.702      0  0.000
-0.021  0.040  0.006  -0.003  4.702      0  0.000
-0.013  0.061  0.006  -0.003  4.883      0  0.000
-0.013  0.061  0.006  -0.003  4.883      0  0.000
-0.005  0.045  0.008  -0.005  6.084      0  0.000
-0.012  0.007  0.008  -0.006  6.518      0  0.000
-0.021  -0.019  0.007  -0.004  5.674      0  0.000
-0.021  -0.019  0.007  -0.004  5.674      0  0.000
-0.046  -0.025  0.003  -0.003  2.253      0  0.000
-0.046  -0.025  0.003  -0.003  2.253      0  0.000
-0.078  -0.026  -0.001  -0.003  -0.491      0  0.000
-0.078  -0.026  -0.001  -0.003  -0.491      0  0.000
-0.077  -0.036  0.003  -0.006  2.238      0  0.000
-0.077  -0.036  0.003  -0.006  2.238      0  0.000
-0.041  -0.048  0.007  -0.007  5.326      0  0.000
-0.004  -0.050  0.011  -0.008  8.521      0  0.000
0.013  -0.025  0.009  -0.003  6.979      0  0.000
0.020  0.016  0.007  0.001  5.861      0  0.000
-0.013  0.048  0.000  -0.000  0.337      0  0.000
-0.034  0.067  -0.000  0.001  -0.343      0  0.000
-0.038  0.054  0.000  -0.002  0.182      0  0.000
-0.014  0.045  0.005  -0.004  3.919      0  0.000
