acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  vel_motor[rpm]  actual_Vel[rpm]  Voltage[V]
-0.041  -0.006  -0.017  0.005  -13.519     -7  0.044
-0.041  -0.006  -0.017  0.005  -13.519     -7  0.044
-0.071  0.004  -0.019  0.008  -14.878     -8  0.051
-0.071  0.004  -0.019  0.008  -14.878     -8  0.051
-0.108  -0.005  -0.020  0.006  -15.502     -8  0.051
-0.108  -0.005  -0.020  0.006  -15.502     -8  0.051
-0.117  -0.000  -0.018  0.008  -13.825    -10  0.063
-0.117  -0.000  -0.018  0.008  -13.825    -10  0.063
-0.103  -0.001  -0.013  0.006  -10.294    -11  0.070
-0.072  -0.005  -0.011  0.004  -8.877    -12  0.076
-0.072  -0.005  -0.011  0.004  -8.877    -12  0.076
-0.024  -0.015  -0.009  0.002  -7.384    -12  0.076
-0.024  -0.015  -0.009  0.002  -7.384    -12  0.076
0.001  0.001  -0.014  0.007  -10.847    -12  0.076
0.004  -0.004  -0.018  0.005  -13.922    -11  0.070
0.004  -0.004  -0.018  0.005  -13.922    -11  0.070
0.016  -0.034  -0.017  0.002  -13.233    -10  0.063
0.016  -0.034  -0.017  0.002  -13.233    -10  0.063
0.016  -0.034  -0.017  0.002  -13.233    -10  0.063
0.037  -0.055  -0.016  0.002  -12.453    -10  0.063
0.030  -0.056  -0.015  0.004  -11.700    -11  0.070
0.015  -0.044  -0.014  0.003  -10.865    -10  0.063
0.004  -0.039  -0.011  0.003  -8.739    -11  0.070
0.018  -0.021  -0.007  0.003  -5.876    -12  0.076
0.054  -0.014  -0.007  0.003  -5.556    -12  0.076
0.086  -0.012  -0.009  0.003  -6.709    -12  0.076
0.119  -0.006  -0.010  0.006  -8.111    -11  0.070
0.101  0.043  -0.014  0.009  -11.104    -11  0.070
0.042  0.082  -0.017  0.010  -13.104    -10  0.063
0.042  0.082  -0.017  0.010  -13.104    -10  0.063
0.000  0.064  -0.014  0.004  -11.303     -9  0.057
0.000  0.064  -0.014  0.004  -11.303     -9  0.057
-0.037  0.031  -0.014  0.002  -11.276     -9  0.057
-0.067  0.001  -0.014  -0.000  -11.023    -10  0.063
-0.067  0.001  -0.014  -0.000  -11.023    -10  0.063
-0.077  -0.022  -0.012  0.001  -9.066    -11  0.070
-0.077  -0.022  -0.012  0.001  -9.066    -11  0.070
-0.060  -0.031  -0.010  0.004  -7.530    -11  0.070
-0.012  -0.032  -0.008  0.005  -6.461    -11  0.070
-0.012  -0.032  -0.008  0.005  -6.461    -11  0.070
0.013  -0.047  -0.013  0.003  -10.094    -10  0.063
0.013  -0.047  -0.013  0.003  -10.094    -10  0.063
0.013  -0.047  -0.013  0.003  -10.094    -10  0.063
0.034  -0.047  -0.013  0.006  -10.277    -10  0.063
0.044  -0.017  -0.014  0.008  -10.671     -9  0.057
0.028  0.039  -0.014  0.009  -11.354     -9  0.057
0.028  0.039  -0.014  0.009  -11.354     -9  0.057
-0.001  0.086  -0.014  0.007  -10.739     -9  0.057
-0.001  0.086  -0.014  0.007  -10.739     -9  0.057
-0.015  0.092  -0.013  0.005  -10.248     -9  0.057
-0.015  0.092  -0.013  0.005  -10.248     -9  0.057
-0.027  0.080  -0.013  0.006  -9.823     -9  0.057
-0.027  0.080  -0.013  0.006  -9.823     -9  0.057
-0.047  0.042  -0.014  0.004  -11.033    -10  0.063
-0.069  0.011  -0.017  0.005  -13.614     -9  0.057
-0.051  -0.001  -0.014  0.006  -10.818    -10  0.063
-0.015  -0.003  -0.013  0.006  -10.299    -10  0.063
-0.001  -0.021  -0.013  0.006  -9.858     -9  0.057
-0.004  -0.022  -0.015  0.007  -11.766     -9  0.057
0.004  -0.023  -0.013  0.004  -10.204     -9  0.057
-0.007  -0.026  -0.015  0.002  -11.844     -9  0.057
-0.022  -0.035  -0.017  0.001  -13.173     -9  0.057
-0.029  -0.039  -0.017  0.003  -13.239    -10  0.063
-0.029  -0.039  -0.017  0.003  -13.239    -10  0.063
-0.027  -0.026  -0.017  0.006  -13.083    -11  0.070
-0.027  -0.026  -0.017  0.006  -13.083    -11  0.070
-0.019  -0.004  -0.014  0.009  -11.367    -11  0.070
-0.019  -0.004  -0.014  0.009  -11.367    -11  0.070
-0.038  0.014  -0.015  0.008  -12.134    -12  0.076
-0.037  0.026  -0.016  0.007  -12.460    -13  0.082
-0.004  0.027  -0.011  0.004  -9.010    -13  0.082
-0.004  0.027  -0.011  0.004  -9.010    -13  0.082
0.036  0.001  -0.010  -0.000  -8.239    -12  0.076
0.036  0.001  -0.010  -0.000  -8.239    -12  0.076
0.063  0.001  -0.010  0.002  -7.480    -12  0.076
0.063  0.001  -0.010  0.002  -7.480    -12  0.076
0.082  0.006  -0.012  0.005  -9.618    -11  0.070
0.082  0.006  -0.012  0.005  -9.618    -11  0.070
0.071  0.025  -0.015  0.011  -11.634    -10  0.063
0.045  0.051  -0.015  0.014  -11.957     -9  0.057
0.045  0.051  -0.015  0.014  -11.957     -9  0.057
0.017  0.064  -0.015  0.012  -12.093     -9  0.057
0.017  0.064  -0.015  0.012  -12.093     -9  0.057
-0.000  0.053  -0.013  0.007  -10.508    -10  0.063
-0.000  0.053  -0.013  0.007  -10.508    -10  0.063
0.003  0.061  -0.012  0.007  -9.233    -10  0.063
0.003  0.061  -0.012  0.007  -9.233    -10  0.063
-0.007  0.055  -0.012  0.004  -9.588    -11  0.070
-0.007  0.055  -0.012  0.004  -9.588    -11  0.070
-0.026  0.066  -0.013  0.008  -10.130    -11  0.070
-0.030  0.078  -0.015  0.012  -11.608    -11  0.070
-0.011  0.047  -0.013  0.012  -9.907    -10  0.063
-0.011  0.047  -0.013  0.012  -9.907    -10  0.063
0.016  0.020  -0.013  0.011  -10.042    -10  0.063
0.044  -0.017  -0.010  0.008  -7.826     -9  0.057
0.066  -0.021  -0.008  0.008  -5.968    -10  0.063
0.118  0.012  -0.000  0.009  -0.134     -9  0.057
0.155  0.036  0.000  0.009  0.106     -9  0.057
0.146  0.010  -0.007  0.006  -5.554     -8  0.051
0.116  -0.015  -0.012  0.007  -9.076     -8  0.051
0.078  -0.049  -0.012  0.008  -9.622     -6  0.038
0.029  -0.070  -0.014  0.006  -10.668     -6  0.038
-0.025  -0.066  -0.012  0.006  -9.553     -6  0.038
-0.062  -0.053  -0.011  0.006  -8.848     -6  0.038
-0.107  -0.044  -0.012  0.005  -9.655     -7  0.044
-0.107  -0.044  -0.012  0.005  -9.655     -7  0.044
-0.145  -0.034  -0.014  0.008  -11.252     -7  0.044
-0.145  -0.034  -0.014  0.008  -11.252     -7  0.044
-0.173  -0.024  -0.016  0.008  -12.617     -8  0.051
-0.173  -0.024  -0.016  0.008  -12.617     -8  0.051
-0.127  0.004  -0.014  0.009  -10.881     -9  0.057
0.010  0.037  -0.001  0.010  -0.707     -9  0.057
0.099  0.036  -0.001  0.008  -0.722    -10  0.063
0.099  0.036  -0.001  0.008  -0.722    -10  0.063
0.125  0.024  -0.005  0.006  -4.253    -10  0.063
0.125  0.024  -0.005  0.006  -4.253    -10  0.063
0.108  -0.004  -0.011  0.002  -8.618     -8  0.051
0.108  -0.004  -0.011  0.002  -8.618     -8  0.051
0.051  -0.043  -0.016  0.001  -12.632     -7  0.044
0.051  -0.043  -0.016  0.001  -12.632     -7  0.044
-0.003  -0.076  -0.018  0.001  -13.890     -7  0.044
-0.034  -0.097  -0.016  0.001  -12.557     -7  0.044
-0.034  -0.097  -0.016  0.001  -12.557     -7  0.044
-0.052  -0.107  -0.013  0.004  -10.353     -9  0.057
-0.052  -0.107  -0.013  0.004  -10.353     -9  0.057
-0.067  -0.076  -0.011  0.007  -8.287    -10  0.063
-0.067  -0.076  -0.011  0.007  -8.287    -10  0.063
-0.096  -0.045  -0.010  0.007  -8.078     -9  0.057
-0.096  -0.045  -0.010  0.007  -8.078     -9  0.057
-0.116  -0.014  -0.010  0.005  -7.769     -9  0.057
-0.048  0.011  -0.009  0.003  -7.432     -8  0.051
0.051  0.037  -0.006  0.004  -4.358     -8  0.051
0.118  0.060  -0.007  0.005  -5.266     -7  0.044
0.206  0.069  0.003  0.008  2.686     -7  0.044
0.273  0.072  0.009  0.009  6.832     -7  0.044
0.266  0.064  0.003  0.009  2.056     -6  0.038
0.260  0.037  0.005  0.006  3.697     -5  0.032
0.270  0.029  0.008  0.008  6.508     -5  0.032
0.270  0.051  0.008  0.009  6.107     -5  0.032
0.252  0.081  0.008  0.011  6.157     -4  0.025
0.252  0.081  0.008  0.011  6.157     -4  0.025
0.196  0.095  0.004  0.012  3.432     -3  0.019
0.196  0.095  0.004  0.012  3.432     -3  0.019
0.115  0.075  0.002  0.010  1.757     -2  0.013
0.043  0.044  0.002  0.008  1.285     -2  0.013
0.043  0.044  0.002  0.008  1.285     -2  0.013
-0.052  0.020  0.000  0.008  0.207     -1  0.006
-0.052  0.020  0.000  0.008  0.207     -1  0.006
-0.083  0.006  0.001  0.008  0.590     -1  0.006
-0.076  -0.005  0.001  0.007  0.549     -1  0.006
-0.076  -0.005  0.001  0.007  0.549     -1  0.006
-0.076  -0.005  0.001  0.007  0.549     -1  0.006
-0.115  -0.012  -0.002  0.008  -1.349     -1  0.006
-0.115  -0.012  -0.002  0.008  -1.349     -1  0.006
-0.165  -0.043  -0.007  0.006  -5.579     -1  0.006
-0.191  -0.076  -0.009  0.004  -7.444      0  0.000
-0.215  -0.102  -0.012  0.002  -9.622      0  0.000
-0.215  -0.102  -0.012  0.002  -9.622      0  0.000
-0.213  -0.114  -0.011  0.001  -9.001      0  0.000
-0.213  -0.114  -0.011  0.001  -9.001      0  0.000
-0.187  -0.109  -0.007  0.002  -5.644     -1  0.006
-0.187  -0.109  -0.007  0.002  -5.644     -1  0.006
-0.144  -0.108  -0.004  0.001  -2.911     -1  0.006
-0.144  -0.108  -0.004  0.001  -2.911     -1  0.006
-0.058  -0.109  0.003  0.001  2.500     -1  0.006
-0.058  -0.109  0.003  0.001  2.500     -1  0.006
0.005  -0.093  0.001  0.002  0.862     -1  0.006
0.035  -0.083  -0.005  0.001  -3.871     -1  0.006
0.045  -0.056  -0.010  0.003  -7.636      0  0.000
0.048  -0.002  -0.010  0.007  -7.863      0  0.000
0.032  0.048  -0.009  0.008  -6.810      0  0.000
0.011  0.070  -0.007  0.006  -5.493     -1  0.006
-0.020  0.072  -0.005  0.004  -3.823     -1  0.006
-0.060  0.070  -0.006  0.005  -4.590     -2  0.013
-0.091  0.082  -0.008  0.008  -6.540     -2  0.013
-0.091  0.082  -0.008  0.008  -6.540     -2  0.013
-0.083  0.093  -0.006  0.010  -4.658     -2  0.013
-0.083  0.093  -0.006  0.010  -4.658     -2  0.013
-0.020  0.106  -0.005  0.012  -3.927     -3  0.019
0.046  0.118  -0.004  0.013  -2.790     -3  0.019
0.046  0.118  -0.004  0.013  -2.790     -3  0.019
0.080  0.079  -0.003  0.007  -2.252     -4  0.025
0.080  0.079  -0.003  0.007  -2.252     -4  0.025
0.099  0.040  0.001  0.006  0.565     -3  0.019
0.099  0.040  0.001  0.006  0.565     -3  0.019
0.119  0.007  0.003  0.003  2.503     -3  0.019
0.119  0.007  0.003  0.003  2.503     -3  0.019
0.133  -0.009  0.003  0.004  2.592     -3  0.019
0.133  -0.009  0.003  0.004  2.592     -3  0.019
0.143  -0.014  0.003  0.008  2.298     -3  0.019
0.148  -0.015  0.001  0.011  1.089     -2  0.013
0.114  -0.032  -0.003  0.008  -2.257     -2  0.013
0.114  -0.032  -0.003  0.008  -2.257     -2  0.013
0.054  -0.042  -0.004  0.006  -3.228     -1  0.006
0.054  -0.042  -0.004  0.006  -3.228     -1  0.006
0.002  -0.042  -0.004  0.006  -3.483     -1  0.006
0.002  -0.042  -0.004  0.006  -3.483     -1  0.006
-0.055  -0.030  -0.006  0.005  -5.073     -1  0.006
-0.055  -0.030  -0.006  0.005  -5.073     -1  0.006
-0.086  0.010  -0.004  0.007  -2.875     -1  0.006
-0.106  0.035  -0.003  0.010  -2.091     -1  0.006
-0.106  0.035  -0.003  0.010  -2.091     -1  0.006
-0.089  0.043  -0.000  0.009  -0.284     -1  0.006
-0.089  0.043  -0.000  0.009  -0.284     -1  0.006
-0.054  0.035  -0.000  0.010  -0.315     -1  0.006
-0.002  0.032  0.002  0.011  1.259     -1  0.006
0.040  0.040  0.000  0.010  0.104     -1  0.006
0.071  0.065  -0.001  0.010  -0.505      0  0.000
0.228  0.054  0.026  0.007  20.658      0  0.000
1.291  0.215  0.193  0.039  151.655      0  0.000
3.069  1.306  0.359  0.210  281.765      0  0.000
5.110  3.104  0.480  0.377  377.118      2  0.013
6.706  4.890  0.496  0.446  389.332      2  0.013
6.706  4.890  0.496  0.446  389.332      2  0.013
7.294  5.981  0.417  0.408  327.536     66  0.418
6.844  6.285  0.316  0.350  247.887    129  0.816
6.844  6.285  0.316  0.350  247.887    129  0.816
5.484  5.786  0.218  0.276  171.581    173  1.095
5.484  5.786  0.218  0.276  171.581    173  1.095
3.540  4.575  0.157  0.202  123.550    195  1.234
3.540  4.575  0.157  0.202  123.550    195  1.234
1.281  2.907  0.135  0.161  105.665    190  1.203
1.281  2.907  0.135  0.161  105.665    190  1.203
-1.247  0.938  0.115  0.139  90.402    170  1.076
-1.247  0.938  0.115  0.139  90.402    170  1.076
-3.834  -1.321  0.096  0.117  75.093    147  0.930
-5.533  -3.628  0.066  0.092  51.460    132  0.835
-6.151  -4.979  0.031  0.066  24.666    123  0.778
-6.151  -4.979  0.031  0.066  24.666    123  0.778
-5.683  -5.153  0.012  0.044  9.037    115  0.728
-5.683  -5.153  0.012  0.044  9.037    115  0.728
-4.619  -4.585  0.004  0.025  3.184    101  0.639
-4.619  -4.585  0.004  0.025  3.184    101  0.639
-3.545  -3.829  0.002  0.019  1.430     83  0.525
-3.545  -3.829  0.002  0.019  1.430     83  0.525
-2.694  -3.036  0.001  0.018  0.943     64  0.405
-2.159  -2.379  -0.001  0.016  -0.616     50  0.316
-2.159  -2.379  -0.001  0.016  -0.616     50  0.316
-1.811  -1.944  -0.004  0.014  -3.150     41  0.259
-1.811  -1.944  -0.004  0.014  -3.150     41  0.259
-1.450  -1.591  -0.007  0.011  -5.310     34  0.215
-1.450  -1.591  -0.007  0.011  -5.310     34  0.215
-1.065  -1.248  -0.007  0.006  -5.806     27  0.171
-0.675  -0.906  -0.008  0.006  -5.980     20  0.127
-0.361  -0.588  -0.006  0.009  -4.440      6  0.038
-0.181  -0.344  -0.002  0.011  -1.916      5  0.032
-0.098  -0.200  -0.002  0.008  -1.886      5  0.032
-0.040  -0.156  -0.001  0.006  -0.514      3  0.019
-0.005  -0.137  -0.003  0.005  -2.235      3  0.019
0.030  -0.100  -0.003  0.007  -2.566      2  0.013
0.110  -0.044  0.006  0.010  4.942      2  0.013
0.256  0.075  0.023  0.022  18.257      2  0.013
0.256  0.075  0.023  0.022  18.257      2  0.013
0.490  0.266  0.047  0.041  37.189      2  0.013
0.757  0.542  0.065  0.067  50.826      2  0.013
0.757  0.542  0.065  0.067  50.826      2  0.013
1.303  1.130  0.129  0.135  101.011      3  0.019
1.303  1.130  0.129  0.135  101.011      3  0.019
1.303  1.130  0.129  0.135  101.011      3  0.019
2.220  2.138  0.219  0.231  171.877      7  0.044
3.349  3.399  0.297  0.318  233.337     33  0.209
4.336  4.625  0.332  0.376  260.688     51  0.323
4.336  4.625  0.332  0.376  260.688     51  0.323
4.908  5.460  0.324  0.384  254.296     73  0.462
4.908  5.460  0.324  0.384  254.296     73  0.462
4.851  5.709  0.280  0.357  220.254    104  0.658
4.851  5.709  0.280  0.357  220.254    104  0.658
4.274  5.306  0.246  0.310  193.453    139  0.880
4.274  5.306  0.246  0.310  193.453    139  0.880
3.237  4.242  0.204  0.251  159.840    165  1.044
3.237  4.242  0.204  0.251  159.840    165  1.044
1.866  2.698  0.164  0.200  128.778    171  1.082
0.276  0.898  0.125  0.168  97.920    168  1.063
-1.469  -1.065  0.092  0.133  72.236    162  1.025
-1.469  -1.065  0.092  0.133  72.236    162  1.025
-1.469  -1.065  0.092  0.133  72.236    162  1.025
-2.952  -2.807  0.067  0.104  52.585    155  0.981
-3.847  -3.975  0.050  0.083  39.007    133  0.842
-3.847  -3.975  0.050  0.083  39.007    133  0.842
-4.041  -4.423  0.045  0.077  35.671    119  0.753
-3.677  -4.202  0.052  0.076  40.477    104  0.658
-2.960  -3.524  0.067  0.088  52.917     55  0.348
-2.057  -2.496  0.101  0.122  79.104     51  0.323
-0.992  -1.319  0.134  0.158  105.411     50  0.316
-0.042  -0.315  0.143  0.167  112.377     50  0.316
0.651  0.370  0.133  0.156  104.563     52  0.329
1.049  0.809  0.122  0.142  95.892     60  0.380
1.275  0.982  0.131  0.132  102.652     60  0.380
1.281  1.042  0.130  0.147  101.848     71  0.449
1.281  1.042  0.130  0.147  101.848     71  0.449
1.114  0.968  0.132  0.156  104.035     78  0.494
1.114  0.968  0.132  0.156  104.035     78  0.494
0.760  0.715  0.121  0.148  95.348     85  0.538
0.760  0.715  0.121  0.148  95.348     85  0.538
0.335  0.355  0.117  0.143  91.625     88  0.557
0.043  -0.048  0.134  0.135  105.219     91  0.576
0.043  -0.048  0.134  0.135  105.219     91  0.576
0.175  -0.185  0.182  0.151  142.907     91  0.576
0.175  -0.185  0.182  0.151  142.907     91  0.576
0.702  0.165  0.228  0.200  178.705     90  0.570
0.702  0.165  0.228  0.200  178.705     90  0.570
1.365  0.808  0.260  0.248  203.927     97  0.614
1.365  0.808  0.260  0.248  203.927     97  0.614
1.849  1.395  0.263  0.268  206.718    111  0.703
1.849  1.395  0.263  0.268  206.718    111  0.703
1.973  1.684  0.239  0.254  187.920    131  0.829
1.801  1.669  0.200  0.235  157.237    151  0.956
1.371  1.444  0.170  0.201  133.317    163  1.032
1.371  1.444  0.170  0.201  133.317    163  1.032
0.878  1.093  0.163  0.179  128.406    165  1.044
0.878  1.093  0.163  0.179  128.406    165  1.044
0.290  0.660  0.166  0.179  130.635    164  1.038
0.290  0.660  0.166  0.179  130.635    164  1.038
-0.293  0.254  0.182  0.195  142.820    154  0.975
-0.293  0.254  0.182  0.195  142.820    154  0.975
-0.733  -0.154  0.199  0.214  156.464    147  0.930
-0.867  -0.464  0.208  0.230  163.725    142  0.899
-0.790  -0.591  0.196  0.219  154.221    144  0.911
-0.652  -0.609  0.162  0.184  127.497    159  1.006
-0.656  -0.713  0.114  0.132  89.164    158  1.000
-0.892  -1.009  0.071  0.087  56.081    158  1.000
-1.355  -1.409  0.045  0.058  35.224    158  1.000
-1.915  -1.876  0.033  0.052  26.125    151  0.956
-2.307  -2.330  0.043  0.051  33.772    137  0.867
-2.380  -2.604  0.072  0.057  56.292    137  0.867
-2.380  -2.604  0.072  0.057  56.292    137  0.867
-2.132  -2.485  0.091  0.083  71.299     98  0.620
-2.132  -2.485  0.091  0.083  71.299     98  0.620
-1.404  -1.806  0.136  0.135  106.805     88  0.557
-1.404  -1.806  0.136  0.135  106.805     88  0.557
-0.234  -0.571  0.190  0.199  149.267     86  0.544
1.066  0.897  0.224  0.248  175.849     88  0.557
1.066  0.897  0.224  0.248  175.849     88  0.557
2.212  2.226  0.243  0.271  190.820     97  0.614
2.212  2.226  0.243  0.271  190.820     97  0.614
2.849  3.139  0.228  0.277  179.205    111  0.703
2.849  3.139  0.228  0.277  179.205    111  0.703
2.982  3.442  0.213  0.252  167.183    132  0.835
2.982  3.442  0.213  0.252  167.183    132  0.835
2.572  3.103  0.178  0.207  139.417    147  0.930
2.572  3.103  0.178  0.207  139.417    147  0.930
1.740  2.321  0.144  0.167  112.935    152  0.962
0.758  1.269  0.128  0.143  100.317    150  0.949
-0.086  0.096  0.134  0.133  105.572    147  0.930
-0.086  0.096  0.134  0.133  105.572    147  0.930
-0.738  -0.893  0.158  0.150  124.126    140  0.886
-0.738  -0.893  0.158  0.150  124.126    140  0.886
-1.056  -1.424  0.176  0.181  138.208    130  0.823
-1.056  -1.424  0.176  0.181  138.208    130  0.823
-0.913  -1.403  0.200  0.210  157.172    123  0.778
-0.913  -1.403  0.200  0.210  157.172    123  0.778
-0.534  -1.053  0.203  0.212  159.590    126  0.797
-0.043  -0.527  0.196  0.208  153.677    132  0.835
-0.043  -0.527  0.196  0.208  153.677    132  0.835
0.306  0.085  0.179  0.203  140.665    136  0.861
0.479  0.562  0.157  0.194  123.178    142  0.899
0.326  0.708  0.130  0.179  102.458    139  0.880
-0.116  0.489  0.111  0.157  87.043    139  0.880
-0.707  -0.002  0.097  0.136  76.332    135  0.854
-1.277  -0.666  0.087  0.116  68.073    135  0.854
-1.614  -1.254  0.090  0.106  70.578    129  0.816
-1.732  -1.561  0.093  0.110  73.158    121  0.766
-1.522  -1.509  0.106  0.123  82.907    121  0.766
-1.522  -1.509  0.106  0.123  82.907    121  0.766
-1.174  -1.313  0.107  0.129  84.101    101  0.639
-0.775  -1.056  0.106  0.128  83.093     95  0.601
-0.391  -0.761  0.105  0.124  82.632     95  0.601
-0.391  -0.761  0.105  0.124  82.632     95  0.601
-0.068  -0.471  0.106  0.118  83.536     95  0.601
-0.068  -0.471  0.106  0.118  83.536     95  0.601
0.140  -0.198  0.108  0.119  84.562     92  0.582
0.140  -0.198  0.108  0.119  84.562     92  0.582
0.252  0.017  0.110  0.123  86.286     90  0.570
0.252  0.017  0.110  0.123  86.286     90  0.570
0.373  0.236  0.128  0.142  100.245     89  0.563
0.373  0.236  0.128  0.142  100.245     89  0.563
0.595  0.535  0.164  0.180  128.841     89  0.563
0.961  0.852  0.201  0.209  157.876     88  0.557
0.961  0.852  0.201  0.209  157.876     88  0.557
1.401  1.233  0.232  0.236  182.403     93  0.589
1.401  1.233  0.232  0.236  182.403     93  0.589
1.917  1.692  0.259  0.259  203.192    101  0.639
1.917  1.692  0.259  0.259  203.192    101  0.639
2.357  2.130  0.274  0.276  215.177    118  0.747
2.357  2.130  0.274  0.276  215.177    118  0.747
2.659  2.510  0.285  0.296  223.675    139  0.880
2.659  2.510  0.285  0.296  223.675    139  0.880
2.787  2.761  0.291  0.312  228.178    157  0.994
2.642  2.831  0.278  0.324  218.484    172  1.089
2.121  2.584  0.245  0.309  192.294    181  1.146
2.121  2.584  0.245  0.309  192.294    181  1.146
1.285  1.932  0.214  0.272  168.310    189  1.196
0.364  1.064  0.199  0.240  156.134    191  1.209
-0.400  0.269  0.197  0.227  154.688    173  1.095
-0.960  -0.400  0.195  0.224  153.132    171  1.082
-1.303  -0.907  0.195  0.222  152.906    171  1.082
-1.469  -1.247  0.186  0.222  146.461    170  1.076
-1.527  -1.500  0.173  0.209  135.603    166  1.051
-1.457  -1.635  0.162  0.192  127.261    165  1.044
-1.296  -1.658  0.147  0.172  115.120    165  1.044
-1.147  -1.504  0.131  0.160  102.504    161  1.019
-1.147  -1.504  0.131  0.160  102.504    161  1.019
-1.089  -1.342  0.125  0.147  98.219    154  0.975
-1.089  -1.342  0.125  0.147  98.219    154  0.975
-1.079  -1.263  0.129  0.145  101.383    148  0.937
-1.079  -1.263  0.129  0.145  101.383    148  0.937
-1.054  -1.245  0.133  0.147  104.747    135  0.854
-1.054  -1.245  0.133  0.147  104.747    135  0.854
-0.962  -1.206  0.134  0.148  105.502    127  0.804
-0.962  -1.206  0.134  0.148  105.502    127  0.804
-0.798  -1.092  0.137  0.149  107.551    121  0.766
-0.471  -0.905  0.154  0.149  121.153    117  0.741
-0.181  -0.567  0.150  0.162  117.444    117  0.741
-0.181  -0.567  0.150  0.162  117.444    117  0.741
-0.052  -0.226  0.130  0.165  102.428    115  0.728
-0.052  -0.226  0.130  0.165  102.428    115  0.728
-0.038  -0.041  0.114  0.150  89.778    116  0.734
-0.038  -0.041  0.114  0.150  89.778    116  0.734
-0.186  -0.072  0.095  0.127  74.620    117  0.741
-0.186  -0.072  0.095  0.127  74.620    117  0.741
-0.511  -0.288  0.073  0.100  57.082    110  0.696
-0.883  -0.642  0.060  0.079  46.794    105  0.665
-0.883  -0.642  0.060  0.079  46.794    105  0.665
-1.167  -0.995  0.057  0.068  44.685     97  0.614
-1.167  -0.995  0.057  0.068  44.685     97  0.614
-1.303  -1.272  0.064  0.064  49.963     88  0.557
-1.303  -1.272  0.064  0.064  49.963     88  0.557
-1.274  -1.386  0.077  0.074  60.774     77  0.487
-1.274  -1.386  0.077  0.074  60.774     77  0.487
-1.103  -1.284  0.088  0.096  68.967     69  0.437
-0.625  -0.961  0.111  0.125  87.513     67  0.424
0.145  -0.222  0.160  0.178  125.437     67  0.424
1.055  0.808  0.210  0.228  164.588     69  0.437
1.845  1.737  0.223  0.242  175.463     69  0.437
2.211  2.245  0.194  0.213  152.176     76  0.481
2.076  2.215  0.152  0.169  119.569     86  0.544
1.704  1.912  0.142  0.159  111.673    101  0.639
1.573  1.812  0.204  0.224  160.306    101  0.639
1.767  1.868  0.283  0.287  222.141    109  0.690
2.010  2.117  0.319  0.353  250.478    108  0.684
2.110  2.261  0.329  0.364  258.704    115  0.728
2.110  2.261  0.329  0.364  258.704    115  0.728
1.910  2.090  0.297  0.329  232.946    134  0.848
1.910  2.090  0.297  0.329  232.946    134  0.848
1.910  2.090  0.297  0.329  232.946    134  0.848
1.572  1.816  0.251  0.287  197.382    156  0.987
1.344  1.625  0.229  0.264  180.195    186  1.177
1.167  1.473  0.226  0.262  177.157    191  1.209
1.167  1.473  0.226  0.262  177.157    191  1.209
0.837  1.139  0.235  0.268  184.232    192  1.215
0.837  1.139  0.235  0.268  184.232    192  1.215
0.203  0.480  0.239  0.275  187.882    186  1.177
0.203  0.480  0.239  0.275  187.882    186  1.177
-0.645  -0.403  0.231  0.268  181.444    183  1.158
-0.645  -0.403  0.231  0.268  181.444    183  1.158
-1.337  -1.140  0.202  0.238  158.566    182  1.152
-1.755  -1.604  0.155  0.213  121.793    183  1.158
-2.082  -1.749  0.102  0.175  80.439    181  1.146
-2.082  -1.749  0.102  0.175  80.439    181  1.146
-2.082  -1.749  0.102  0.175  80.439    181  1.146
-2.320  -1.891  0.062  0.126  48.722    178  1.127
-2.612  -2.215  0.039  0.089  30.315    159  1.006
-2.612  -2.215  0.039  0.089  30.315    159  1.006
-2.984  -2.704  0.027  0.062  21.301    141  0.892
-2.984  -2.704  0.027  0.062  21.301    141  0.892
-3.300  -3.200  0.018  0.044  14.478    122  0.772
