acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  theta_m[deg]  theta_c[deg]  theta_l[deg]
-0.107  -0.000  -0.001  -0.299  -175048.156  0.102  0.101
-0.018  -0.000  0.009  -0.299  -175043.734  0.102  0.101
0.075  -0.000  0.010  -0.299  -175031.891  0.102  0.101
0.107  -0.000  0.003  -0.299  -175019.594  0.102  0.101
0.120  -0.000  -0.002  -0.299  -175008.563  0.102  0.101
0.145  -0.000  -0.002  -0.299  -174997.500  0.102  0.101
0.126  -0.000  -0.003  -0.299  -174990.391  0.102  0.101
0.102  -0.000  0.003  -0.299  -174986.813  0.102  0.101
0.080  -0.000  0.006  -0.299  -174985.922  0.102  0.101
0.000  -0.000  0.003  -0.299  -174992.344  0.102  0.101
-0.030  -0.000  0.001  -0.299  -175000.188  0.102  0.101
-0.069  -0.000  -0.001  -0.299  -175009.953  0.102  0.101
-0.055  -0.000  -0.002  -0.299  -175016.484  0.102  0.101
-0.055  -0.000  -0.002  -0.299  -175016.484  0.102  0.101
-0.055  -0.000  -0.002  -0.299  -175016.484  0.102  0.101
-0.014  -0.000  -0.002  -0.299  -175018.016  0.102  0.101
-0.014  -0.000  -0.002  -0.299  -175018.016  0.102  0.101
0.056  -0.000  0.009  -0.299  -175013.047  0.102  0.101
0.056  -0.000  0.009  -0.299  -175013.047  0.102  0.101
0.034  -0.000  0.001  -0.299  -175010.984  0.102  0.101
0.034  -0.000  0.001  -0.299  -175010.984  0.102  0.101
-0.016  -0.000  -0.004  -0.299  -175013.859  0.102  0.101
-0.016  -0.000  -0.004  -0.299  -175013.859  0.102  0.101
-0.061  -0.000  -0.001  -0.299  -175020.109  0.102  0.101
-0.061  -0.000  -0.001  -0.299  -175020.109  0.102  0.101
-0.028  -0.000  0.005  -0.299  -175022.203  0.102  0.101
-0.028  -0.000  0.005  -0.299  -175022.203  0.102  0.101
-0.029  -0.000  -0.004  -0.299  -175023.906  0.102  0.101
-0.029  -0.000  -0.004  -0.299  -175023.906  0.102  0.101
-0.028  -0.000  -0.003  -0.299  -175025.188  0.102  0.101
-0.028  -0.000  -0.003  -0.299  -175025.188  0.102  0.101
-0.048  -0.000  -0.005  -0.299  -175028.016  0.102  0.101
-0.048  -0.000  -0.005  -0.299  -175028.016  0.102  0.101
-0.038  -0.000  0.001  -0.299  -175029.344  0.102  0.101
-0.038  -0.000  0.001  -0.299  -175029.344  0.102  0.101
-0.037  -0.000  0.002  -0.299  -175030.375  0.102  0.101
-0.037  -0.000  0.002  -0.299  -175030.375  0.102  0.101
-0.039  -0.000  0.002  -0.299  -175031.375  0.102  0.101
-0.039  -0.000  0.002  -0.299  -175031.375  0.102  0.101
-0.039  -0.000  0.002  -0.299  -175031.375  0.102  0.101
0.012  -0.000  -0.001  -0.299  -175027.625  0.102  0.101
0.012  -0.000  -0.001  -0.299  -175027.625  0.102  0.101
-0.012  -0.000  -0.007  -0.299  -175026.734  0.102  0.101
0.000  -0.000  0.004  -0.299  -175024.938  0.102  0.101
0.021  -0.000  0.004  -0.299  -175021.719  0.102  0.101
0.093  -0.000  0.006  -0.299  -175012.688  0.102  0.101
0.076  -0.000  0.001  -0.299  -175006.984  0.102  0.101
0.062  -0.000  0.001  -0.299  -175003.719  0.102  0.101
-0.008  -0.000  -0.004  -0.299  -175007.297  0.102  0.101
-0.044  -0.000  -0.006  -0.299  -175013.328  0.102  0.101
-0.044  -0.000  -0.006  -0.299  -175013.328  0.102  0.101
0.002  -0.000  0.006  -0.299  -175014.063  0.102  0.101
0.002  -0.000  0.006  -0.299  -175014.063  0.102  0.101
0.035  -0.000  0.005  -0.299  -175011.750  0.102  0.101
0.035  -0.000  0.005  -0.299  -175011.750  0.102  0.101
0.048  -0.000  0.005  -0.299  -175008.719  0.102  0.101
0.048  -0.000  0.005  -0.299  -175008.719  0.102  0.101
-0.006  -0.000  0.002  -0.299  -175011.094  0.102  0.101
-0.006  -0.000  0.002  -0.299  -175011.094  0.102  0.101
-0.025  -0.000  -0.003  -0.299  -175014.719  0.102  0.101
-0.025  -0.000  -0.003  -0.299  -175014.719  0.102  0.101
-0.028  -0.000  -0.002  -0.299  -175017.906  0.102  0.101
-0.028  -0.000  -0.002  -0.299  -175017.906  0.102  0.101
0.010  -0.000  0.002  -0.299  -175017.047  0.102  0.101
0.010  -0.000  0.002  -0.299  -175017.047  0.102  0.101
0.020  -0.000  0.001  -0.299  -175015.469  0.102  0.101
0.020  -0.000  0.001  -0.299  -175015.469  0.102  0.101
0.020  -0.000  0.001  -0.299  -175015.469  0.102  0.101
0.057  -0.000  0.006  -0.299  -175010.859  0.102  0.101
0.057  -0.000  0.006  -0.299  -175010.859  0.102  0.101
0.036  -0.000  0.004  -0.299  -175009.063  0.102  0.101
0.036  -0.000  0.004  -0.299  -175009.063  0.102  0.101
-0.030  -0.000  -0.000  -0.299  -175013.547  0.102  0.101
-0.030  -0.000  -0.000  -0.299  -175013.547  0.102  0.101
-0.085  -0.000  -0.012  -0.299  -175022.016  0.102  0.101
-0.085  -0.000  -0.012  -0.299  -175022.016  0.102  0.101
-0.081  -0.000  -0.003  -0.299  -175028.422  0.102  0.101
-0.081  -0.000  -0.003  -0.299  -175028.422  0.102  0.101
-0.041  -0.000  0.001  -0.299  -175029.953  0.102  0.101
-0.041  -0.000  0.001  -0.299  -175029.953  0.102  0.101
-0.040  -0.000  -0.003  -0.299  -175031.109  0.102  0.101
-0.040  -0.000  -0.003  -0.299  -175031.109  0.102  0.101
-0.059  -0.000  -0.001  -0.299  -175033.734  0.102  0.101
-0.059  -0.000  -0.001  -0.299  -175033.734  0.102  0.101
-0.038  -0.000  0.004  -0.299  -175033.953  0.102  0.101
-0.038  -0.000  0.004  -0.299  -175033.953  0.102  0.101
-0.093  -0.000  -0.012  -0.299  -175039.047  0.102  0.101
-0.167  -0.000  -0.017  -0.299  -175109.938  0.102  0.098
-0.159  -0.000  -0.013  -0.299  -175165.891  0.102  0.098
-0.085  -0.000  -0.002  -0.299  -175203.969  0.101  0.098
-0.026  -0.000  -0.001  -0.299  -175229.156  0.101  0.098
-0.023  -0.000  0.002  -0.299  -175249.078  0.101  0.098
-0.066  -0.000  -0.012  -0.299  -175268.766  0.100  0.098
-0.041  -0.000  -0.007  -0.299  -175282.328  0.099  0.098
-0.041  -0.000  -0.007  -0.299  -175282.328  0.099  0.098
-0.041  -0.000  -0.007  -0.299  -175282.328  0.099  0.098
-0.023  -0.000  -0.006  -0.299  -175291.500  0.099  0.098
-0.023  -0.000  -0.006  -0.299  -175291.500  0.099  0.098
0.037  -0.000  -0.001  -0.299  -175293.516  0.099  0.098
0.037  -0.000  -0.001  -0.299  -175293.516  0.099  0.098
0.175  -0.000  0.006  -0.299  -175282.875  0.099  0.098
0.175  -0.000  0.006  -0.299  -175282.875  0.099  0.098
0.206  -0.000  0.007  -0.299  -175271.609  0.099  0.098
0.206  -0.000  0.007  -0.299  -175271.609  0.099  0.098
0.166  -0.000  0.005  -0.299  -175266.172  0.099  0.098
0.166  -0.000  0.005  -0.299  -175266.172  0.099  0.098
0.110  -0.000  0.001  -0.299  -175266.813  0.099  0.098
0.110  -0.000  0.001  -0.299  -175266.813  0.099  0.098
0.106  -0.000  0.000  -0.299  -175267.641  0.099  0.098
0.106  -0.000  0.000  -0.299  -175267.641  0.099  0.098
0.134  -0.000  0.005  -0.299  -175265.813  0.099  0.098
0.134  -0.000  0.005  -0.299  -175265.813  0.099  0.098
0.198  -0.000  0.008  -0.299  -175258.656  0.099  0.098
0.198  -0.000  0.008  -0.299  -175258.656  0.099  0.098
0.192  -0.000  0.015  -0.299  -175253.516  0.099  0.098
0.192  -0.000  0.015  -0.299  -175253.516  0.099  0.098
0.145  -0.000  0.007  -0.299  -175253.578  0.099  0.098
0.145  -0.000  0.007  -0.299  -175253.578  0.099  0.098
0.018  -0.000  -0.006  -0.299  -175264.938  0.099  0.098
0.018  -0.000  -0.006  -0.299  -175264.938  0.099  0.098
0.018  -0.000  -0.006  -0.299  -175264.938  0.099  0.098
-0.093  -0.000  -0.009  -0.299  -175283.891  0.099  0.098
-0.093  -0.000  -0.009  -0.299  -175283.891  0.099  0.098
-0.144  -0.000  -0.008  -0.299  -175303.563  0.099  0.098
-0.144  -0.000  -0.008  -0.299  -175303.563  0.099  0.098
-0.135  -0.000  -0.002  -0.299  -175318.500  0.099  0.098
-0.135  -0.000  -0.002  -0.299  -175318.500  0.099  0.098
-0.081  -0.000  0.007  -0.299  -175325.641  0.099  0.098
-0.081  -0.000  0.007  -0.299  -175325.641  0.099  0.098
-0.098  -0.000  -0.000  -0.299  -175332.828  0.099  0.098
-0.098  -0.000  -0.000  -0.299  -175332.828  0.099  0.098
-0.145  -0.000  -0.005  -0.299  -175342.750  0.099  0.098
-0.201  -0.000  -0.013  -0.299  -175355.641  0.099  0.098
-0.204  -0.000  -0.012  -0.299  -175366.266  0.099  0.098
-0.127  -0.000  -0.009  -0.299  -175367.859  0.099  0.098
-0.036  -0.000  -0.003  -0.299  -175361.078  0.099  0.098
-0.016  -0.000  -0.001  -0.299  -175353.875  0.099  0.098
-0.042  -0.000  -0.005  -0.299  -175350.375  0.099  0.098
-0.042  -0.000  -0.005  -0.299  -175350.375  0.099  0.098
-0.090  -0.000  -0.009  -0.299  -175351.922  0.098  0.098
-0.090  -0.000  -0.009  -0.299  -175351.922  0.098  0.098
-0.095  -0.000  -0.009  -0.299  -175353.594  0.098  0.098
-0.095  -0.000  -0.009  -0.299  -175353.594  0.098  0.098
-0.048  -0.000  -0.012  -0.299  -175350.719  0.098  0.098
-0.048  -0.000  -0.012  -0.299  -175350.719  0.098  0.098
0.024  -0.000  -0.003  -0.299  -175342.016  0.098  0.098
0.024  -0.000  -0.003  -0.299  -175342.016  0.098  0.098
0.073  -0.000  -0.002  -0.299  -175330.656  0.098  0.098
0.073  -0.000  -0.002  -0.299  -175330.656  0.098  0.098
0.030  -0.000  -0.007  -0.299  -175325.422  0.098  0.098
0.030  -0.000  -0.007  -0.299  -175325.422  0.098  0.098
0.002  -0.000  -0.005  -0.299  -175323.781  0.099  0.098
0.002  -0.000  -0.005  -0.299  -175323.781  0.099  0.098
0.014  -0.000  0.000  -0.299  -175321.375  0.099  0.098
0.014  -0.000  0.000  -0.299  -175321.375  0.099  0.098
0.048  -0.000  -0.002  -0.299  -175316.406  0.099  0.098
0.048  -0.000  -0.002  -0.299  -175316.406  0.099  0.098
0.067  -0.000  -0.006  -0.299  -175310.781  0.099  0.098
0.067  -0.000  -0.006  -0.299  -175310.781  0.099  0.098
0.107  -0.000  0.001  -0.299  -175302.734  0.099  0.098
0.107  -0.000  0.001  -0.299  -175302.734  0.099  0.098
0.107  -0.000  0.001  -0.299  -175302.734  0.099  0.098
0.085  -0.000  -0.004  -0.299  -175298.188  0.099  0.098
0.085  -0.000  -0.004  -0.299  -175298.188  0.099  0.098
0.025  -0.000  -0.009  -0.299  -175299.953  0.099  0.098
0.025  -0.000  -0.009  -0.299  -175299.953  0.099  0.098
-0.025  -0.000  -0.004  -0.299  -175305.766  0.099  0.098
-0.025  -0.000  -0.004  -0.299  -175305.766  0.099  0.098
0.017  -0.000  0.002  -0.299  -175306.703  0.099  0.098
0.017  -0.000  0.002  -0.299  -175306.703  0.099  0.098
0.043  -0.000  -0.001  -0.299  -175305.125  0.099  0.098
0.043  -0.000  -0.001  -0.299  -175305.125  0.099  0.098
0.033  -0.000  -0.000  -0.299  -175304.797  0.099  0.098
0.033  -0.000  -0.000  -0.299  -175304.797  0.099  0.098
0.031  -0.000  0.001  -0.299  -175304.688  0.099  0.098
0.031  -0.000  0.001  -0.299  -175304.688  0.099  0.098
0.031  -0.000  -0.005  -0.299  -175304.578  0.099  0.098
0.050  -0.000  0.000  -0.299  -175302.797  0.099  0.098
0.004  -0.000  -0.006  -0.299  -175305.516  0.099  0.098
0.023  -0.000  -0.003  -0.299  -175305.969  0.099  0.098
0.039  -0.000  0.001  -0.299  -175304.922  0.099  0.098
0.014  -0.000  0.002  -0.299  -175306.266  0.099  0.098
0.008  -0.000  0.002  -0.299  -175307.891  0.099  0.098
0.018  -0.000  -0.002  -0.299  -175308.344  0.099  0.098
0.035  -0.000  0.002  -0.299  -175307.141  0.099  0.098
0.035  -0.000  0.002  -0.299  -175307.141  0.099  0.098
0.041  -0.000  -0.000  -0.299  -175305.641  0.099  0.098
0.041  -0.000  -0.000  -0.299  -175305.641  0.099  0.098
0.077  -0.000  0.004  -0.299  -175301.234  0.099  0.098
0.077  -0.000  0.004  -0.299  -175301.234  0.099  0.098
0.039  -0.000  -0.002  -0.299  -175301.125  0.099  0.098
0.039  -0.000  -0.002  -0.299  -175301.125  0.099  0.098
0.084  -0.000  0.008  -0.299  -175297.000  0.099  0.098
0.084  -0.000  0.008  -0.299  -175297.000  0.099  0.098
0.084  -0.000  0.008  -0.299  -175297.000  0.099  0.098
0.068  -0.000  0.005  -0.299  -175295.188  0.099  0.098
0.068  -0.000  0.005  -0.299  -175295.188  0.099  0.098
0.056  -0.000  0.005  -0.299  -175294.766  0.099  0.098
0.056  -0.000  0.005  -0.299  -175294.766  0.099  0.098
0.019  -0.000  -0.003  -0.299  -175297.703  0.099  0.098
0.019  -0.000  -0.003  -0.299  -175297.703  0.099  0.098
0.008  -0.000  -0.001  -0.299  -175301.078  0.099  0.098
0.008  -0.000  -0.001  -0.299  -175301.078  0.099  0.098
0.025  -0.000  0.005  -0.299  -175302.234  0.099  0.098
0.025  -0.000  0.005  -0.299  -175302.234  0.099  0.098
-0.011  -0.000  0.000  -0.299  -175306.406  0.099  0.098
-0.011  -0.000  0.000  -0.299  -175306.406  0.099  0.098
-0.054  -0.000  -0.005  -0.299  -175313.531  0.099  0.098
-0.054  -0.000  -0.005  -0.299  -175313.531  0.099  0.098
-0.099  -0.000  -0.005  -0.299  -175323.266  0.099  0.098
-0.099  -0.000  -0.005  -0.299  -175323.266  0.099  0.098
-0.083  -0.000  0.000  -0.299  -175329.609  0.099  0.098
-0.083  -0.000  0.000  -0.299  -175329.609  0.099  0.098
-0.023  -0.000  0.014  -0.299  -175329.359  0.099  0.098
-0.023  -0.000  0.014  -0.299  -175329.359  0.099  0.098
0.068  -0.000  0.011  -0.299  -175321.047  0.099  0.098
0.068  -0.000  0.011  -0.299  -175321.047  0.099  0.098
0.068  -0.000  0.011  -0.299  -175321.047  0.099  0.098
0.123  -0.000  0.009  -0.299  -175309.453  0.099  0.098
0.063  -0.000  -0.010  -0.299  -175305.578  0.099  0.098
0.046  -0.000  0.004  -0.299  -175303.984  0.099  0.098
0.032  -0.000  0.003  -0.299  -175303.984  0.099  0.098
0.081  -0.000  0.008  -0.299  -175299.594  0.099  0.098
0.102  -0.000  0.009  -0.299  -175294.188  0.099  0.098
0.056  -0.000  0.006  -0.299  -175294.031  0.099  0.098
-0.000  -0.000  0.006  -0.299  -175298.859  0.099  0.098
-0.000  -0.000  0.006  -0.299  -175298.859  0.099  0.098
0.008  -0.000  0.013  -0.299  -175302.000  0.099  0.098
0.008  -0.000  0.013  -0.299  -175302.000  0.099  0.098
0.103  -0.000  0.014  -0.299  -175296.063  0.099  0.098
0.103  -0.000  0.014  -0.299  -175296.063  0.099  0.098
0.112  -0.000  0.002  -0.299  -175290.469  0.099  0.098
0.112  -0.000  0.002  -0.299  -175290.469  0.099  0.098
0.166  -0.000  0.012  -0.299  -175281.250  0.099  0.098
0.166  -0.000  0.012  -0.299  -175281.250  0.099  0.098
0.166  -0.000  0.012  -0.299  -175281.250  0.099  0.098
0.044  -0.000  0.004  -0.299  -175284.719  0.099  0.098
0.052  -0.000  0.013  -0.299  -175286.734  0.099  0.098
0.052  -0.000  0.013  -0.299  -175286.734  0.099  0.098
0.038  -0.000  0.012  -0.299  -175289.609  0.099  0.098
0.038  -0.000  0.012  -0.299  -175289.609  0.099  0.098
0.038  -0.000  0.012  -0.299  -175289.609  0.099  0.098
0.020  -0.000  0.007  -0.299  -175293.500  0.099  0.098
0.020  -0.000  0.007  -0.299  -175293.500  0.099  0.098
0.059  -0.000  0.016  -0.299  -175293.141  0.099  0.098
0.059  -0.000  0.016  -0.299  -175293.141  0.099  0.098
0.028  -0.000  0.009  -0.299  -175295.609  0.099  0.098
0.028  -0.000  0.009  -0.299  -175295.609  0.099  0.098
-0.032  -0.000  0.004  -0.299  -175302.953  0.099  0.098
-0.032  -0.000  0.004  -0.299  -175302.953  0.099  0.098
-0.054  -0.000  0.002  -0.299  -175310.766  0.099  0.098
-0.054  -0.000  0.002  -0.299  -175310.766  0.099  0.098
-0.041  -0.000  0.004  -0.299  -175315.828  0.099  0.098
-0.041  -0.000  0.004  -0.299  -175315.828  0.099  0.098
-0.124  -0.000  -0.000  -0.299  -175327.266  0.099  0.098
-0.124  -0.000  -0.000  -0.299  -175327.266  0.099  0.098
-0.158  -0.000  -0.004  -0.299  -175339.500  0.099  0.098
-0.158  -0.000  -0.004  -0.299  -175339.500  0.099  0.098
-0.237  -0.000  -0.006  -0.299  -175356.313  0.099  0.098
-0.237  -0.000  -0.006  -0.299  -175356.313  0.099  0.098
-0.195  -0.000  0.003  -0.299  -175365.984  0.098  0.098
-0.195  -0.000  0.003  -0.299  -175365.984  0.098  0.098
-0.156  -0.000  0.002  -0.299  -175370.250  0.098  0.098
-0.156  -0.000  0.002  -0.299  -175370.250  0.098  0.098
-0.156  -0.000  0.002  -0.299  -175370.250  0.098  0.098
-0.087  -0.000  0.011  -0.299  -175367.469  0.098  0.098
0.013  -0.000  0.007  -0.299  -175356.391  0.098  0.098
0.057  -0.000  0.004  -0.299  -175343.594  0.098  0.098
0.072  -0.000  0.003  -0.299  -175332.047  0.098  0.098
0.089  -0.000  0.006  -0.299  -175321.281  0.098  0.098
0.126  -0.000  0.007  -0.299  -175309.438  0.098  0.098
0.162  -0.000  0.014  -0.299  -175296.750  0.098  0.098
0.129  -0.000  0.008  -0.299  -175289.531  0.099  0.098
0.129  -0.000  0.008  -0.299  -175289.531  0.099  0.098
0.023  -0.000  0.000  -0.299  -175293.188  0.099  0.098
0.023  -0.000  0.000  -0.299  -175293.188  0.099  0.098
0.056  -0.000  0.015  -0.299  -175293.156  0.099  0.098
0.056  -0.000  0.015  -0.299  -175293.156  0.099  0.098
0.089  -0.000  0.019  -0.299  -175290.219  0.099  0.098
0.089  -0.000  0.019  -0.299  -175290.219  0.099  0.098
0.152  -0.000  0.017  -0.299  -175282.281  0.099  0.098
0.152  -0.000  0.017  -0.299  -175282.281  0.099  0.098
0.211  -0.000  0.022  -0.299  -175270.703  0.099  0.098
0.211  -0.000  0.022  -0.299  -175270.703  0.099  0.098
0.205  -0.000  0.017  -0.299  -175261.953  0.099  0.098
0.205  -0.000  0.017  -0.299  -175261.953  0.099  0.098
0.205  -0.000  0.017  -0.299  -175261.953  0.099  0.098
0.182  -0.000  0.018  -0.299  -175256.969  0.099  0.098
0.182  -0.000  0.018  -0.299  -175256.969  0.099  0.098
0.104  -0.000  0.007  -0.299  -175260.000  0.099  0.098
0.104  -0.000  0.007  -0.299  -175260.000  0.099  0.098
0.167  -0.000  0.031  -0.299  -175256.781  0.099  0.098
0.167  -0.000  0.031  -0.299  -175256.781  0.099  0.098
0.193  -0.000  0.022  -0.299  -175251.875  0.099  0.098
0.193  -0.000  0.022  -0.299  -175251.875  0.099  0.098
0.212  -0.000  0.029  -0.299  -175246.281  0.099  0.098
0.212  -0.000  0.029  -0.299  -175246.281  0.099  0.098
0.135  -0.000  0.026  -0.299  -175248.641  0.099  0.098
0.135  -0.000  0.026  -0.299  -175248.641  0.099  0.098
0.170  -0.000  0.033  -0.299  -175247.438  0.099  0.098
0.170  -0.000  0.033  -0.299  -175247.438  0.099  0.098
0.206  -0.000  0.032  -0.299  -175243.281  0.099  0.098
0.206  -0.000  0.032  -0.299  -175243.281  0.099  0.098
0.190  -0.000  0.028  -0.299  -175241.328  0.099  0.098
0.190  -0.000  0.028  -0.299  -175241.328  0.099  0.098
0.167  -0.000  0.023  -0.299  -175241.859  0.099  0.098
0.167  -0.000  0.023  -0.299  -175241.859  0.099  0.098
0.127  -0.000  0.026  -0.299  -175245.797  0.099  0.098
0.127  -0.000  0.026  -0.299  -175245.797  0.099  0.098
0.066  -0.000  0.022  -0.299  -175254.422  0.099  0.098
0.015  -0.000  0.038  -0.299  -175265.859  0.099  0.098
0.032  -0.000  0.027  -0.299  -175273.469  0.099  0.098
-0.049  -0.000  0.021  -0.299  -175286.734  0.099  0.098
-0.046  -0.000  0.027  -0.299  -175297.094  0.099  0.098
-0.073  -0.000  0.024  -0.299  -175307.813  0.099  0.098
-0.059  -0.000  0.023  -0.299  -175315.094  0.099  0.098
-0.059  -0.000  0.023  -0.299  -175315.094  0.099  0.098
-0.085  -0.000  0.015  -0.299  -175323.266  0.099  0.098
-0.085  -0.000  0.015  -0.299  -175323.266  0.099  0.098
-0.101  -0.000  0.018  -0.299  -175331.219  0.099  0.098
-0.101  -0.000  0.018  -0.299  -175331.219  0.099  0.098
-0.178  -0.000  0.012  -0.299  -175344.438  0.099  0.098
-0.178  -0.000  0.012  -0.299  -175344.438  0.099  0.098
-0.239  -0.000  0.009  -0.299  -175360.453  0.099  0.098
-0.239  -0.000  0.009  -0.299  -175360.453  0.099  0.098
-0.355  -0.000  0.000  -0.299  -175383.578  0.098  0.098
-0.355  -0.000  0.000  -0.299  -175383.578  0.098  0.098
-0.435  -0.000  -0.017  -0.299  -175409.125  0.098  0.098
-0.435  -0.000  -0.017  -0.299  -175409.125  0.098  0.098
-0.511  -0.000  -0.014  -0.299  -175436.297  0.098  0.098
-0.511  -0.000  -0.014  -0.299  -175436.297  0.098  0.098
-0.621  -0.000  -0.020  -0.299  -175467.859  0.098  0.098
-0.621  -0.000  -0.020  -0.299  -175467.859  0.098  0.098
-0.629  -0.000  -0.018  -0.299  -175493.734  0.098  0.098
-0.629  -0.000  -0.018  -0.299  -175493.734  0.098  0.098
-0.544  -0.000  -0.007  -0.299  -175567.141  0.097  0.095
-0.544  -0.000  -0.007  -0.299  -175567.141  0.097  0.095
-0.446  -0.000  -0.010  -0.299  -175617.109  0.097  0.095
-0.446  -0.000  -0.010  -0.299  -175617.109  0.097  0.095
-0.446  -0.000  -0.010  -0.299  -175617.109  0.097  0.095
-0.360  -0.000  -0.010  -0.299  -175649.359  0.096  0.095
-0.360  -0.000  -0.010  -0.299  -175649.359  0.096  0.095
-0.120  -0.000  0.009  -0.299  -175713.969  0.095  0.092
-0.120  -0.000  0.009  -0.299  -175713.969  0.095  0.092
0.073  -0.000  0.006  -0.299  -175748.484  0.095  0.092
0.073  -0.000  0.006  -0.299  -175748.484  0.095  0.092
0.281  -0.000  0.012  -0.299  -175757.547  0.095  0.092
0.281  -0.000  0.012  -0.299  -175757.547  0.095  0.092
0.422  -0.000  0.011  -0.299  -175752.203  0.094  0.092
0.422  -0.000  0.011  -0.299  -175752.203  0.094  0.092
0.540  -0.000  0.029  -0.299  -175737.438  0.094  0.092
0.540  -0.000  0.029  -0.299  -175737.438  0.094  0.092
0.579  -0.000  0.022  -0.299  -175722.125  0.094  0.092
0.579  -0.000  0.022  -0.299  -175722.125  0.094  0.092
0.623  -0.000  0.037  -0.299  -175705.953  0.094  0.092
0.620  -0.000  0.037  -0.299  -175753.609  0.094  0.089
0.596  -0.000  0.032  -0.299  -175793.828  0.094  0.089
0.590  -0.000  0.046  -0.299  -175826.469  0.094  0.089
0.559  -0.000  0.052  -0.299  -175855.297  0.094  0.089
0.666  -0.000  0.066  -0.299  -175868.844  0.094  0.089
0.777  -0.000  0.082  -0.299  -175869.750  0.094  0.089
0.922  -0.000  0.096  -0.299  -175857.609  0.093  0.089
0.922  -0.000  0.096  -0.299  -175857.609  0.093  0.089
1.058  -0.000  0.113  -0.299  -175835.750  0.093  0.089
1.058  -0.000  0.113  -0.299  -175835.750  0.093  0.089
1.265  -0.000  0.124  -0.299  -175799.859  0.092  0.089
1.265  -0.000  0.124  -0.299  -175799.859  0.092  0.089
1.265  -0.000  0.124  -0.299  -175799.859  0.092  0.089
1.502  -0.000  0.157  -0.299  -175689.813  0.093  0.092
1.502  -0.000  0.157  -0.299  -175689.813  0.093  0.092
