vel_hum[rad/s]  vel_exo[rad/s]  vel_adm[rad/s]  vel_motor[rad/s]  actual_Vel[rad/s]  T_Sea[N.m]
-0.007  0.000  0.000  -0.094  0.000  0.000
-0.003  0.000  0.000  -0.098  0.000  0.000
-0.001  0.000  0.000  -0.100  0.000  0.000
0.003  0.000  0.000  -0.096  0.000  0.000
0.004  0.000  0.000  -0.090  0.000  0.000
0.006  0.000  0.000  -0.083  0.000  0.000
0.002  0.000  0.000  -0.079  0.000  0.000
0.004  0.000  0.000  -0.074  0.000  0.000
0.000  0.000  0.000  -0.073  0.000  0.000
-0.002  0.000  0.000  -0.076  0.000  0.000
-0.003  0.000  0.000  -0.079  0.000  0.000
-0.003  0.000  0.000  -0.083  0.000  0.000
-0.003  0.000  0.000  -0.087  0.000  0.000
-0.003  0.000  0.000  -0.090  0.000  0.000
-0.002  0.000  0.000  -0.093  0.000  0.000
-0.002  0.000  0.000  -0.095  0.000  0.000
0.000  0.000  0.000  -0.095  0.000  0.000
-0.002  0.000  0.000  -0.097  0.000  0.000
-0.002  0.000  0.000  -0.099  0.000  0.000
-0.002  0.000  0.000  -0.102  0.000  0.000
-0.002  0.000  0.000  -0.104  0.000  0.000
-0.001  0.000  0.000  -0.105  0.000  0.000
-0.000  0.000  0.000  -0.106  0.000  0.000
0.001  0.000  0.000  -0.104  0.000  0.000
0.001  0.000  0.000  -0.103  0.000  0.000
0.000  0.000  0.000  -0.102  0.000  0.000
-0.001  0.000  0.000  -0.103  0.000  0.000
-0.002  0.000  0.000  -0.106  0.000  0.000
-0.003  0.000  0.000  -0.110  0.000  0.000
-0.000  0.000  0.000  -0.110  0.000  0.000
0.002  0.000  0.000  -0.107  0.000  0.000
0.002  0.000  0.000  -0.104  0.000  0.000
0.002  0.000  0.000  -0.100  0.000  0.000
0.001  0.000  0.000  -0.098  0.000  0.000
0.001  0.000  0.000  -0.097  0.000  0.000
-0.002  0.000  0.000  -0.100  0.000  0.000
-0.001  0.000  0.000  -0.101  0.000  0.000
-0.003  0.000  0.000  -0.105  0.000  0.000
-0.005  0.000  0.000  -0.111  0.000  0.000
-0.005  0.000  0.000  -0.117  0.000  0.000
-0.005  0.000  0.000  -0.124  0.000  0.000
-0.003  0.000  0.000  -0.128  0.000  0.000
-0.002  0.000  0.000  -0.131  0.000  0.000
-0.001  0.000  0.000  -0.132  0.000  0.000
0.000  0.000  0.000  -0.132  0.000  0.000
0.001  0.000  0.000  -0.130  0.000  0.000
0.002  0.000  0.000  -0.127  0.000  0.000
0.005  0.000  0.000  -0.121  0.000  0.000
0.002  0.000  0.000  -0.118  0.000  0.000
0.001  0.000  0.000  -0.116  0.000  0.000
0.000  0.000  0.000  -0.116  0.000  0.000
-0.001  0.000  0.000  -0.116  0.000  0.000
-0.002  0.000  0.000  -0.119  0.000  0.000
-0.003  0.000  0.000  -0.124  0.000  0.000
-0.006  0.000  0.000  -0.131  0.000  0.000
-0.002  0.000  0.000  -0.134  0.000  0.000
0.000  0.000  0.000  -0.134  0.000  0.000
0.003  0.000  0.000  -0.130  0.000  0.000
0.005  0.000  0.000  -0.123  0.000  0.000
0.005  0.000  0.000  -0.116  0.000  0.000
0.005  0.000  0.000  -0.109  0.000  0.000
-0.001  0.000  0.000  -0.110  0.000  0.000
-0.006  0.000  0.000  -0.119  0.000  0.000
-0.007  0.000  0.000  -0.129  0.000  0.000
-0.004  0.000  0.000  -0.134  0.000  0.000
-0.001  0.000  0.000  -0.136  0.000  0.000
0.003  0.000  0.000  -0.132  0.000  0.000
0.003  0.000  0.000  -0.128  0.000  0.000
0.003  0.000  0.000  -0.124  0.000  0.000
-0.000  0.000  0.000  -0.124  0.000  0.000
-0.000  0.000  0.000  -0.124  0.000  0.000
0.000  0.000  0.000  -0.124  0.000  0.000
0.003  0.000  0.000  -0.119  0.000  0.000
0.005  0.000  0.000  -0.113  0.000  0.000
0.006  0.000  0.000  -0.105  0.000  0.000
0.008  0.000  0.000  -0.094  0.000  0.000
0.008  0.000  0.000  -0.083  0.000  0.000
0.007  0.000  0.000  -0.073  0.000  0.000
0.008  0.000  0.000  -0.062  0.000  0.000
0.005  0.000  0.000  -0.055  0.000  0.000
0.006  0.000  0.000  -0.046  0.000  0.000
0.004  0.000  0.000  -0.041  0.000  0.000
0.003  0.000  0.000  -0.037  0.000  0.000
0.002  0.000  0.000  -0.034  0.000  0.000
0.001  0.000  0.000  -0.032  0.000  0.000
0.004  0.000  0.000  -0.026  0.000  0.000
0.003  0.000  0.000  -0.023  0.000  0.000
0.003  0.000  0.000  -0.019  0.000  0.000
-0.001  0.000  0.000  -0.020  0.000  0.000
-0.001  0.000  0.000  -0.021  0.000  0.000
-0.003  0.000  0.000  -0.026  0.000  0.000
-0.004  0.000  0.000  -0.032  0.000  0.000
-0.006  0.000  0.000  -0.040  0.000  0.000
-0.004  0.000  0.000  -0.045  0.000  0.000
-0.005  0.000  0.000  -0.051  0.000  0.000
-0.003  0.000  0.000  -0.056  0.000  0.000
-0.001  0.000  0.000  -0.057  0.000  0.000
-0.000  0.000  0.000  -0.057  0.000  0.000
0.003  0.000  0.000  -0.054  0.000  0.000
0.004  0.000  0.000  -0.048  0.000  0.000
0.007  0.000  0.000  -0.039  0.000  0.000
0.003  0.000  0.000  -0.034  0.000  0.000
0.004  0.000  0.000  -0.028  0.000  0.000
0.005  0.000  0.000  -0.022  0.000  0.000
0.003  0.000  0.000  -0.018  0.000  0.000
0.003  0.000  0.000  -0.013  0.000  0.000
0.005  0.000  0.000  -0.007  0.000  0.000
0.005  0.000  0.000  0.000  0.000  0.000
0.005  0.000  0.000  0.007  0.000  0.000
0.003  0.000  0.000  0.011  0.000  0.000
0.002  0.000  0.000  0.014  0.000  0.000
0.003  0.000  0.000  0.018  0.000  0.000
0.006  0.000  0.000  0.026  0.000  0.000
0.010  0.000  0.000  0.040  0.000  0.000
0.012  0.000  0.000  0.056  0.000  0.000
0.012  0.000  0.000  0.073  0.000  0.000
0.012  0.000  0.000  0.089  0.000  0.000
0.009  0.000  0.000  0.102  0.000  0.000
0.007  0.000  0.000  0.112  0.000  0.000
0.003  0.000  0.000  0.116  0.000  0.000
0.000  0.000  0.000  0.117  0.000  0.000
-0.000  0.000  0.000  0.117  0.000  0.000
-0.005  0.000  0.000  0.110  0.000  0.000
-0.007  0.000  0.000  0.100  0.000  0.000
-0.008  0.000  0.000  0.089  0.000  0.000
-0.006  0.000  0.000  0.080  0.000  0.000
-0.003  0.000  0.000  0.076  0.000  0.000
-0.002  0.000  0.000  0.074  0.000  0.000
-0.003  0.000  0.000  0.069  0.000  0.000
-0.004  0.000  0.000  0.065  0.000  0.000
-0.001  0.000  0.000  0.063  0.000  0.000
-0.004  0.000  0.000  0.057  0.000  0.000
-0.008  0.000  0.000  0.046  0.000  0.000
-0.011  0.000  0.000  0.031  0.000  0.000
-0.017  0.000  0.000  0.007  0.000  0.000
-0.024  0.000  0.000  -0.026  0.000  0.000
-0.029  0.000  0.000  -0.065  0.000  0.000
-0.034  0.000  0.000  -0.111  0.000  0.000
-0.036  0.000  0.000  -0.160  0.000  0.000
-0.037  0.000  0.000  -0.210  0.000  0.000
-0.032  0.000  0.000  -0.255  0.000  0.000
-0.030  0.000  0.000  -0.296  0.000  0.000
-0.024  0.000  0.000  -0.328  0.000  0.000
-0.018  0.000  0.000  -0.352  0.000  0.000
-0.011  0.000  0.000  -0.367  0.000  0.000
-0.009  0.000  0.000  -0.380  0.000  0.000
-0.010  0.000  0.000  -0.394  0.000  0.000
-0.015  0.000  0.000  -0.414  0.000  0.000
-0.018  0.000  0.000  -0.439  0.000  0.000
-0.020  0.000  0.000  -0.466  0.000  0.000
-0.020  0.000  0.000  -0.493  0.000  0.000
-0.018  0.000  0.000  -0.518  0.000  0.000
-0.016  0.000  0.000  -0.539  0.000  0.000
-0.010  0.000  0.000  -0.553  0.000  0.000
-0.009  0.000  0.000  -0.565  0.000  0.000
-0.008  0.000  0.000  -0.577  0.000  0.000
-0.005  0.000  0.000  -0.584  0.000  0.000
-0.003  0.000  0.000  -0.588  0.000  0.000
0.002  0.000  0.000  -0.585  0.000  0.000
0.005  0.000  0.000  -0.579  0.000  0.000
0.006  0.000  0.000  -0.570  0.000  0.000
0.008  0.000  0.000  -0.560  0.000  0.000
0.008  0.000  0.000  -0.549  0.000  0.000
0.010  0.000  0.000  -0.535  0.000  0.000
0.010  0.000  0.000  -0.521  0.000  0.000
0.013  0.000  0.000  -0.504  0.000  0.000
0.017  0.000  0.000  -0.482  0.000  0.000
0.018  0.000  0.000  -0.458  0.000  0.000
0.024  0.000  0.000  -0.425  0.000  0.000
0.023  0.000  0.000  -0.394  0.000  0.000
0.021  0.000  0.000  -0.365  0.000  0.000
0.020  0.000  0.000  -0.337  0.000  0.000
0.018  0.000  0.000  -0.313  0.000  0.000
0.014  0.000  0.000  -0.294  0.000  0.000
0.013  0.000  0.000  -0.276  0.000  0.000
0.013  0.000  0.000  -0.259  0.000  0.000
0.012  0.000  0.000  -0.243  0.000  0.000
0.009  0.000  0.000  -0.230  0.000  0.000
0.008  0.000  0.000  -0.219  0.000  0.000
0.010  0.000  0.000  -0.206  0.000  0.000
0.007  0.000  0.000  -0.196  0.000  0.000
0.006  0.000  0.000  -0.188  0.000  0.000
0.005  0.000  0.000  -0.181  0.000  0.000
0.005  0.000  0.000  -0.175  0.000  0.000
0.006  0.000  0.000  -0.166  0.000  0.000
0.003  0.000  0.000  -0.162  0.000  0.000
0.001  0.000  0.000  -0.161  0.000  0.000
-0.001  0.000  0.000  -0.162  0.000  0.000
-0.001  0.000  0.000  -0.163  0.000  0.000
0.000  0.000  0.000  -0.163  0.000  0.000
0.002  0.000  0.000  -0.160  0.000  0.000
0.005  0.000  0.000  -0.153  0.000  0.000
0.003  0.000  0.000  -0.149  0.000  0.000
0.003  0.000  0.000  -0.145  0.000  0.000
0.007  0.000  0.000  -0.136  0.000  0.000
0.007  0.000  0.000  -0.126  0.000  0.000
0.010  0.000  0.000  -0.112  0.000  0.000
0.010  0.000  0.000  -0.098  0.000  0.000
0.002  0.000  0.000  -0.096  0.000  0.000
-0.001  0.000  0.000  -0.097  0.000  0.000
-0.008  0.000  0.000  -0.107  0.000  0.000
-0.013  0.000  0.000  -0.125  0.000  0.000
-0.015  0.000  0.000  -0.145  0.000  0.000
-0.011  0.000  0.000  -0.160  0.000  0.000
-0.010  0.000  0.000  -0.174  0.000  0.000
-0.012  0.000  0.000  -0.190  0.000  0.000
-0.012  0.000  0.000  -0.205  0.000  0.000
-0.012  0.000  0.000  -0.222  0.000  0.000
-0.010  0.000  0.000  -0.236  0.000  0.000
-0.009  0.000  0.000  -0.249  0.000  0.000
-0.012  0.000  0.000  -0.266  0.000  0.000
-0.015  0.000  0.000  -0.286  0.000  0.000
-0.015  0.000  0.000  -0.307  0.000  0.000
-0.013  0.000  0.000  -0.325  0.000  0.000
-0.015  0.000  0.000  -0.346  0.000  0.000
-0.011  0.000  0.000  -0.360  0.000  0.000
-0.010  0.000  0.000  -0.374  0.000  0.000
-0.004  0.000  0.000  -0.380  0.000  0.000
0.001  0.000  0.000  -0.378  0.000  0.000
0.004  0.000  0.000  -0.374  0.000  0.000
0.005  0.000  0.000  -0.367  0.000  0.000
0.007  0.000  0.000  -0.357  0.000  0.000
0.000  0.000  0.000  -0.357  0.000  0.000
-0.001  0.000  0.000  -0.358  0.000  0.000
-0.002  0.000  0.000  -0.361  0.000  0.000
-0.004  0.000  0.000  -0.366  0.000  0.000
-0.006  0.000  0.000  -0.375  0.000  0.000
-0.006  0.000  0.000  -0.383  0.000  0.000
-0.003  0.000  0.000  -0.387  0.000  0.000
-0.002  0.000  0.000  -0.391  0.000  0.000
-0.003  0.000  0.000  -0.396  0.000  0.000
-0.001  0.000  0.000  -0.398  0.000  0.000
0.003  0.000  0.000  -0.394  0.000  0.000
0.005  0.000  0.000  -0.388  0.000  0.000
0.005  0.000  0.000  -0.382  0.000  0.000
0.005  0.000  0.000  -0.375  0.000  0.000
0.003  0.000  0.000  -0.370  0.000  0.000
0.003  0.000  0.000  -0.366  0.000  0.000
0.001  0.000  0.000  -0.364  0.000  0.000
0.002  0.000  0.000  -0.361  0.000  0.000
0.003  0.000  0.000  -0.356  0.000  0.000
0.007  0.000  0.000  -0.346  0.000  0.000
0.007  0.000  0.000  -0.337  0.000  0.000
0.010  0.000  0.000  -0.324  0.000  0.000
0.010  0.000  0.000  -0.310  0.000  0.000
0.005  0.000  0.000  -0.304  0.000  0.000
0.002  0.000  0.000  -0.302  0.000  0.000
-0.000  0.000  0.000  -0.302  0.000  0.000
-0.005  0.000  0.000  -0.309  0.000  0.000
-0.007  0.000  0.000  -0.318  0.000  0.000
-0.005  0.000  0.000  -0.325  0.000  0.000
-0.002  0.000  0.000  -0.328  0.000  0.000
-0.001  0.000  0.000  -0.329  0.000  0.000
0.001  0.000  0.000  -0.329  0.000  0.000
0.004  0.000  0.000  -0.324  0.000  0.000
0.005  0.000  0.000  -0.316  0.000  0.000
0.004  0.000  0.000  -0.311  0.000  0.000
0.007  0.000  0.000  -0.301  0.000  0.000
0.007  0.000  0.000  -0.293  0.000  0.000
0.006  0.000  0.000  -0.284  0.000  0.000
0.006  0.000  0.000  -0.276  0.000  0.000
0.003  0.000  0.000  -0.273  0.000  0.000
0.003  0.000  0.000  -0.268  0.000  0.000
0.001  0.000  0.000  -0.267  0.000  0.000
0.001  0.000  0.000  -0.265  0.000  0.000
0.002  0.000  0.000  -0.262  0.000  0.000
0.004  0.000  0.000  -0.257  0.000  0.000
0.004  0.000  0.000  -0.252  0.000  0.000
0.007  0.000  0.000  -0.243  0.000  0.000
0.007  0.000  0.000  -0.233  0.000  0.000
0.006  0.000  0.000  -0.225  0.000  0.000
0.004  0.000  0.000  -0.219  0.000  0.000
0.003  0.000  0.000  -0.215  0.000  0.000
0.002  0.000  0.000  -0.212  0.000  0.000
0.002  0.000  0.000  -0.209  0.000  0.000
0.002  0.000  0.000  -0.207  0.000  0.000
0.000  0.000  0.000  -0.206  0.000  0.000
-0.000  0.000  0.000  -0.207  0.000  0.000
0.003  0.000  0.000  -0.203  0.000  0.000
0.002  0.000  0.000  -0.200  0.000  0.000
0.002  0.000  0.000  -0.197  0.000  0.000
0.004  0.000  0.000  -0.191  0.000  0.000
0.003  0.000  0.000  -0.187  0.000  0.000
0.002  0.000  0.000  -0.185  0.000  0.000
0.003  0.000  0.000  -0.181  0.000  0.000
-0.001  0.000  0.000  -0.183  0.000  0.000
0.001  0.000  0.000  -0.181  0.000  0.000
-0.001  0.000  0.000  -0.182  0.000  0.000
-0.001  0.000  0.000  -0.184  0.000  0.000
0.001  0.000  0.000  -0.183  0.000  0.000
0.001  0.000  0.000  -0.182  0.000  0.000
0.004  0.000  0.000  -0.176  0.000  0.000
0.006  0.000  0.000  -0.167  0.000  0.000
0.006  0.000  0.000  -0.159  0.000  0.000
0.001  0.000  0.000  -0.158  0.000  0.000
0.002  0.000  0.000  -0.155  0.000  0.000
0.001  0.000  0.000  -0.153  0.000  0.000
-0.000  0.000  0.000  -0.153  0.000  0.000
0.000  0.000  0.000  -0.153  0.000  0.000
-0.001  0.000  0.000  -0.155  0.000  0.000
0.000  0.000  0.000  -0.154  0.000  0.000
0.000  0.000  0.000  -0.154  0.000  0.000
0.000  0.000  0.000  -0.154  0.000  0.000
0.003  0.000  0.000  -0.150  0.000  0.000
0.001  0.000  0.000  -0.149  0.000  0.000
0.001  0.000  0.000  -0.147  0.000  0.000
0.000  0.000  0.000  -0.147  0.000  0.000
0.003  0.000  0.000  -0.142  0.000  0.000
0.002  0.000  0.000  -0.140  0.000  0.000
-0.001  0.000  0.000  -0.141  0.000  0.000
0.000  0.000  0.000  -0.141  0.000  0.000
-0.003  0.000  0.000  -0.146  0.000  0.000
-0.003  0.000  0.000  -0.150  0.000  0.000
-0.003  0.000  0.000  -0.154  0.000  0.000
-0.001  0.000  0.000  -0.156  0.000  0.000
0.001  0.000  0.000  -0.154  0.000  0.000
0.006  0.000  0.000  -0.147  0.000  0.000
0.007  0.000  0.000  -0.136  0.000  0.000
0.009  0.000  0.000  -0.125  0.000  0.000
0.007  0.000  0.000  -0.115  0.000  0.000
0.004  0.000  0.000  -0.109  0.000  0.000
0.000  0.000  0.000  -0.109  0.000  0.000
-0.000  0.000  0.000  -0.109  0.000  0.000
0.000  0.000  0.000  -0.109  0.000  0.000
-0.003  0.000  0.000  -0.114  0.000  0.000
-0.004  0.000  0.000  -0.119  0.000  0.000
-0.002  0.000  0.000  -0.122  0.000  0.000
-0.003  0.000  0.000  -0.126  0.000  0.000
-0.000  0.000  0.000  -0.126  0.000  0.000
-0.000  0.000  0.000  -0.126  0.000  0.000
-0.000  0.000  0.000  -0.126  0.000  0.000
0.002  0.000  0.000  -0.123  0.000  0.000
0.002  0.000  0.000  -0.121  0.000  0.000
0.001  0.000  0.000  -0.120  0.000  0.000
0.000  0.000  0.000  -0.120  0.000  0.000
0.001  0.000  0.000  -0.119  0.000  0.000
0.001  0.000  0.000  -0.118  0.000  0.000
0.001  0.000  0.000  -0.117  0.000  0.000
-0.002  0.000  0.000  -0.119  0.000  0.000
-0.002  0.000  0.000  -0.122  0.000  0.000
-0.005  0.000  0.000  -0.128  0.000  0.000
-0.004  0.000  0.000  -0.133  0.000  0.000
0.001  0.000  0.000  -0.132  0.000  0.000
0.002  0.000  0.000  -0.129  0.000  0.000
0.004  0.000  0.000  -0.123  0.000  0.000
0.006  0.000  0.000  -0.116  0.000  0.000
0.005  0.000  0.000  -0.109  0.000  0.000
0.002  0.000  0.000  -0.107  0.000  0.000
0.001  0.000  0.000  -0.105  0.000  0.000
-0.001  0.000  0.000  -0.106  0.000  0.000
-0.003  0.000  0.000  -0.111  0.000  0.000
-0.002  0.000  0.000  -0.114  0.000  0.000
-0.003  0.000  0.000  -0.117  0.000  0.000
-0.002  0.000  0.000  -0.120  0.000  0.000
0.000  0.000  0.000  -0.120  0.000  0.000
-0.001  0.000  0.000  -0.122  0.000  0.000
0.001  0.000  0.000  -0.120  0.000  0.000
0.002  0.000  0.000  -0.117  0.000  0.000
-0.000  0.000  0.000  -0.117  0.000  0.000
0.002  0.000  0.000  -0.115  0.000  0.000
0.000  0.000  0.000  -0.115  0.000  0.000
0.001  0.000  0.000  -0.113  0.000  0.000
0.002  0.000  0.000  -0.111  0.000  0.000
0.004  0.000  0.000  -0.106  0.000  0.000
0.001  0.000  0.000  -0.104  0.000  0.000
0.002  0.000  0.000  -0.101  0.000  0.000
-0.000  0.000  0.000  -0.102  0.000  0.000
-0.001  0.000  0.000  -0.103  0.000  0.000
-0.003  0.000  0.000  -0.107  0.000  0.000
-0.002  0.000  0.000  -0.110  0.000  0.000
-0.002  0.000  0.000  -0.113  0.000  0.000
0.000  0.000  0.000  -0.113  0.000  0.000
0.003  0.000  0.000  -0.108  0.000  0.000
0.003  0.000  0.000  -0.104  0.000  0.000
0.005  0.000  0.000  -0.097  0.000  0.000
0.002  0.000  0.000  -0.095  0.000  0.000
0.001  0.000  0.000  -0.092  0.000  0.000
-0.001  0.000  0.000  -0.094  0.000  0.000
-0.002  0.000  0.000  -0.097  0.000  0.000
-0.003  0.000  0.000  -0.102  0.000  0.000
-0.003  0.000  0.000  -0.107  0.000  0.000
-0.003  0.000  0.000  -0.110  0.000  0.000
-0.003  0.000  0.000  -0.114  0.000  0.000
0.003  0.000  0.000  -0.110  0.000  0.000
0.002  0.000  0.000  -0.108  0.000  0.000
0.007  0.000  0.000  -0.098  0.000  0.000
0.010  0.000  0.000  -0.085  0.000  0.000
0.011  0.000  0.000  -0.070  0.000  0.000
0.019  0.000  0.000  -0.044  0.000  0.000
0.008  0.000  0.000  -0.034  0.000  0.000
0.006  0.000  0.000  -0.025  0.000  0.000
0.013  0.000  0.000  -0.008  0.000  0.000
0.007  0.000  0.000  0.001  0.000  0.000
0.008  0.000  0.000  0.012  0.000  0.000
0.013  0.000  0.000  0.031  0.000  0.000
0.013  0.000  0.000  0.049  0.000  0.000
0.019  0.000  0.000  0.074  0.000  0.000
0.016  0.000  0.000  0.097  0.000  0.000
0.018  0.000  0.000  0.121  0.000  0.000
0.015  0.000  0.000  0.141  0.000  0.000
0.017  0.000  0.000  0.165  0.000  0.000
0.019  0.000  0.000  0.190  0.000  0.000
0.023  0.000  0.000  0.221  0.000  0.000
0.022  0.000  0.000  0.251  0.000  0.000
0.011  0.000  0.000  0.266  0.000  0.000
0.002  0.000  0.000  0.268  0.000  0.000
0.005  0.000  0.000  0.274  0.000  0.000
0.004  0.000  0.000  0.280  0.000  0.000
0.006  0.000  0.000  0.289  0.000  0.000
0.004  0.000  0.000  0.294  0.000  0.000
-0.000  0.000  0.000  0.294  0.000  0.000
-0.003  0.000  0.000  0.289  0.000  0.000
-0.006  0.000  0.000  0.282  0.000  0.000
-0.012  0.000  0.000  0.265  0.000  0.000
-0.028  0.000  0.000  0.228  0.000  0.000
-0.035  0.000  0.000  0.180  0.000  0.000
-0.031  0.000  0.000  0.138  0.000  0.000
-0.026  0.000  0.000  0.103  0.000  0.000
-0.028  0.000  0.000  0.064  0.000  0.000
-0.027  0.000  0.000  0.028  0.000  0.000
-0.027  0.000  0.000  -0.009  0.000  0.000
-0.025  0.000  0.000  -0.042  0.000  0.000
-0.023  0.000  0.000  -0.073  0.000  0.000
-0.016  0.000  0.000  -0.095  0.000  0.000
-0.015  0.000  0.000  -0.116  0.000  0.000
-0.018  0.000  0.000  -0.140  0.000  0.000
-0.022  0.000  0.000  -0.170  0.000  0.000
-0.026  0.000  0.000  -0.205  0.000  0.000
-0.026  0.000  0.000  -0.240  0.000  0.000
-0.019  0.000  0.000  -0.266  0.000  0.000
-0.015  0.000  0.000  -0.286  0.000  0.000
-0.015  0.000  0.000  -0.307  0.000  0.000
-0.012  0.000  0.000  -0.323  0.000  0.000
-0.008  0.000  0.000  -0.333  0.000  0.000
-0.005  0.000  0.000  -0.341  0.000  0.000
-0.007  0.000  0.000  -0.350  0.000  0.000
-0.012  0.000  0.000  -0.366  0.000  0.000
-0.012  0.000  0.000  -0.382  0.000  0.000
-0.012  0.000  0.000  -0.399  0.000  0.000
-0.011  0.000  0.000  -0.414  0.000  0.000
-0.021  0.000  0.000  -0.443  0.000  0.000
-0.030  0.000  0.000  -0.483  0.000  0.000
-0.025  0.000  0.000  -0.518  0.000  0.000
-0.012  0.000  0.000  -0.534  0.000  0.000
-0.020  0.000  0.000  -0.561  0.000  0.000
-0.016  0.000  0.000  -0.582  0.000  0.000
-0.022  0.000  0.000  -0.612  0.000  0.000
-0.028  0.000  0.000  -0.651  0.000  0.000
-0.032  0.000  0.000  -0.694  0.000  0.000
-0.026  0.000  0.000  -0.730  0.000  0.000
-0.007  0.000  0.000  -0.740  0.000  0.000
-0.032  0.000  0.000  -0.784  0.000  0.000
-0.060  0.000  0.000  -0.866  0.000  0.000
-0.075  0.000  0.000  -0.969  0.000  0.000
-0.094  0.000  0.000  -1.098  0.000  0.000
-0.084  0.000  0.000  -1.213  0.000  0.000
-0.073  0.000  0.000  -1.312  0.000  0.000
-0.076  0.000  0.000  -1.416  0.000  0.000
-0.118  0.000  0.000  -1.576  0.000  0.000
-0.136  0.000  0.000  -1.761  0.000  0.000
-0.108  0.000  0.000  -1.908  0.000  0.000
-0.070  0.000  0.000  -2.003  0.000  0.000
-0.017  0.000  0.000  -2.027  0.000  0.000
0.050  0.000  0.000  -1.959  0.000  0.000
0.097  0.000  0.000  -1.829  0.000  0.000
0.132  0.000  0.000  -1.650  0.000  0.000
0.183  0.000  0.000  -1.402  0.000  0.000
0.235  0.000  0.000  -1.083  0.000  0.000
0.276  0.000  0.000  -0.708  0.000  0.000
0.323  0.000  0.000  -0.270  0.000  0.000
0.391  0.000  0.000  0.262  0.000  0.000
0.463  0.000  0.000  0.891  0.000  0.000
0.499  0.000  0.000  1.570  0.000  0.000
0.513  0.000  0.000  2.268  0.000  0.000
0.545  0.000  0.000  3.009  0.000  0.000
0.566  0.000  0.000  3.780  0.000  0.000
0.548  0.000  0.000  4.526  0.000  0.000
0.502  0.000  0.000  5.210  0.000  0.000
0.446  0.000  0.000  5.817  0.000  0.000
0.394  0.000  0.000  6.355  0.000  0.000
0.331  0.000  0.000  6.807  0.000  0.000
0.261  0.000  0.000  7.164  0.000  0.000
0.166  0.000  0.000  7.392  0.000  0.000
0.114  0.000  0.000  7.549  0.000  0.000
0.090  0.000  0.000  7.674  0.000  0.000
0.066  0.000  0.000  7.766  0.000  0.000
-0.012  0.000  0.000  7.753  0.000  0.000
-0.040  0.000  0.000  7.701  0.000  0.000
0.017  0.000  0.000  7.727  0.000  0.000
0.063  0.000  0.000  7.815  0.000  0.000
0.053  0.000  0.000  7.890  0.000  0.000
0.011  0.000  0.000  7.908  0.000  0.000
0.008  0.000  0.000  7.922  0.000  0.000
0.022  0.000  0.000  7.954  0.000  0.000
0.004  0.000  0.000  7.962  0.000  0.000
-0.060  0.000  0.000  7.883  0.000  0.000
-0.189  0.000  0.000  7.629  0.000  0.000
-0.348  0.000  0.000  7.159  0.000  0.000
-0.536  0.000  0.000  6.433  0.000  0.000
-0.660  0.000  0.000  5.539  0.000  0.000
-0.721  0.000  0.000  4.561  0.000  0.000
-0.732  0.000  0.000  3.568  0.000  0.000
-0.722  0.000  0.000  2.589  0.000  0.000
-0.720  0.000  0.000  1.611  0.000  0.000
-0.800  0.000  0.000  0.525  0.000  0.000
-1.001  0.000  0.000  -0.835  0.000  0.000
-1.263  0.000  0.000  -2.552  0.000  0.000
-1.315  0.000  0.000  -4.340  0.000  0.000
-1.531  0.000  0.000  -6.421  0.000  0.000
-1.523  0.000  0.000  -8.492  0.000  0.000
-1.428  0.000  0.000  -10.435  0.000  0.000
-1.194  0.000  0.000  -12.061  0.000  0.000
-0.893  0.000  0.000  -13.279  0.000  0.000
-0.607  0.000  0.000  -14.109  0.000  0.000
-0.306  0.000  0.000  -14.530  0.000  0.000
-0.044  0.000  0.000  -14.594  0.000  0.000
0.166  0.000  0.000  -14.374  0.000  0.000
0.342  0.000  0.000  -13.915  0.000  0.000
0.524  0.000  0.000  -13.207  0.000  0.000
0.617  0.000  0.000  -12.373  0.000  0.000
0.678  0.000  0.000  -11.457  0.000  0.000
0.691  0.000  0.000  -10.521  0.000  0.000
0.660  0.000  0.000  -9.627  0.000  0.000
0.571  0.000  0.000  -8.854  0.000  0.000
-0.089  0.000  0.000  -8.977  0.000  0.000
0.394  0.000  0.000  -8.445  0.000  0.000
-0.102  0.000  0.000  -8.587  0.000  0.000
-0.028  0.000  0.000  -8.628  0.000  0.000
-0.116  0.000  0.000  -8.788  0.000  0.000
-0.076  0.000  0.000  -8.894  0.000  0.000
-0.143  0.000  0.000  -9.092  0.000  0.000
-0.189  0.000  0.000  -9.352  0.000  0.000
-0.212  0.000  0.000  -9.643  0.000  0.000
-0.217  0.000  0.000  -9.941  0.000  0.000
-0.214  0.000  0.000  -10.235  0.000  0.000
-0.222  0.000  0.000  -10.540  0.000  0.000
-0.211  0.000  0.000  -10.830  0.000  0.000
-0.184  0.000  0.000  -11.084  0.000  0.000
-0.130  0.000  0.000  -11.264  0.000  0.000
-0.034  0.000  0.000  -11.313  0.000  0.000
0.049  0.000  0.000  -11.251  0.000  0.000
0.107  0.000  0.000  -11.110  0.000  0.000
0.200  0.000  0.000  -10.842  0.000  0.000
0.341  0.000  0.000  -10.382  0.000  0.000
0.482  0.000  0.000  -9.730  0.000  0.000
0.516  0.000  0.000  -9.032  0.000  0.000
0.576  0.000  0.000  -8.252  0.000  0.000
0.608  0.000  0.000  -7.429  0.000  0.000
0.619  0.000  0.000  -6.590  0.000  0.000
0.564  0.000  0.000  -5.825  0.000  0.000
