acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  jerk_hum[rad/s3]  jerk_exo[rad/s3]  vel_motor[rad/s]  exo_Vel[rad/s]  actual_Vel[rad/s]  T_Sea[N.m]  theta_c[rad]  theta_l[rad]
13.636  -0.017  1.278  -0.001  47.331  -0.213  5604.526  0.000  0.000  0.000  0.000  0.000
13.657  0.017  1.388  0.001  41.618  0.351  5410.198  0.000  0.000  0.000  0.000  0.000
13.542  0.019  1.490  0.001  34.438  0.340  5094.093  0.000  0.000  0.000  0.000  0.000
13.512  0.005  1.597  0.000  29.557  0.077  4735.848  0.000  0.000  0.000  0.000  0.000
13.309  -0.017  1.692  -0.001  22.520  -0.284  4296.927  0.000  0.000  0.000  0.000  0.000
13.132  0.039  1.787  0.002  16.814  0.650  3804.879  0.000  0.000  0.000  0.000  0.000
13.088  -0.018  1.890  -0.001  13.961  -0.359  3362.115  0.000  0.000  0.000  0.000  0.000
13.052  -0.019  1.992  -0.001  11.594  -0.318  2954.638  0.000  0.000  0.000  0.000  0.000
12.858  -0.020  2.084  -0.002  7.003  -0.301  2525.804  0.000  0.000  0.000  0.000  0.000
12.566  0.020  2.169  0.001  1.428  0.383  2048.305  0.000  0.000  0.000  0.000  0.000
12.258  0.012  2.250  0.000  -3.672  0.209  1554.802  0.000  0.000  0.000  0.000  0.000
11.769  0.015  2.318  0.001  -11.034  0.230  994.989  0.000  0.000  0.000  0.000  0.000
11.267  0.000  2.381  -0.000  -17.648  -0.042  403.124  0.000  0.000  0.000  0.000  0.000
10.606  -0.013  2.429  -0.001  -25.959  -0.242  -253.473  0.000  0.000  0.000  0.000  0.000
9.876  0.010  2.469  0.000  -34.322  0.156  -971.507  0.000  0.000  0.000  0.000  0.000
9.271  0.012  2.510  0.001  -39.612  0.162  -1664.115  0.000  0.000  0.000  0.000  0.000
8.646  0.041  2.545  0.003  -44.540  0.602  -2334.508  0.000  0.000  0.000  0.000  0.000
8.200  0.000  2.586  0.000  -45.979  -0.121  -2892.278  0.000  0.000  0.000  0.000  0.000
7.811  0.031  2.628  0.002  -46.312  0.381  -3352.759  0.000  0.000  0.000  0.000  0.000
7.172  -0.031  2.650  -0.001  -50.618  -0.653  -3802.665  0.000  0.000  0.000  0.000  0.000
6.515  0.001  2.666  0.000  -54.639  -0.055  -4261.062  0.000  0.000  0.000  0.000  0.000
5.896  0.054  2.680  0.004  -57.555  0.794  -4705.020  0.000  0.000  0.000  0.000  0.000
5.155  -0.064  2.681  -0.003  -62.035  -1.198  -5131.970  0.000  0.000  0.000  0.000  0.000
4.445  0.032  2.678  0.002  -65.461  0.504  -5574.445  0.000  0.000  0.000  0.000  0.000
3.743  -0.005  2.669  0.000  -68.321  -0.162  -5982.827  0.000  0.000  0.000  0.000  0.000
3.274  -0.032  2.670  -0.002  -67.078  -0.569  -6275.656  0.000  0.000  0.000  0.000  0.000
2.835  -0.001  2.669  0.000  -65.516  -0.005  -6482.824  0.000  0.000  0.000  0.000  0.000
2.279  0.033  2.656  0.002  -66.024  0.536  -6667.643  0.000  0.000  0.000  0.000  0.000
1.847  -0.003  2.648  0.000  -64.487  -0.107  -6771.805  0.000  0.000  0.000  0.000  0.000
1.278  -0.032  2.627  -0.002  -65.337  -0.555  -6867.865  0.000  0.000  0.000  0.000  0.000
0.552  0.034  2.592  0.002  -68.585  0.576  -7033.774  0.000  0.000  0.000  0.000  0.000
-0.330  -0.063  2.541  -0.004  -73.912  -1.057  -7262.667  0.000  0.000  0.000  0.000  0.000
-1.098  0.002  2.490  0.000  -76.739  0.115  -7525.903  0.000  0.000  0.000  0.000  0.000
-1.824  0.033  2.436  0.002  -78.540  0.612  -7783.924  0.000  0.000  0.000  0.000  0.000
-2.413  -0.004  2.385  -0.000  -77.910  -0.067  -7966.440  0.000  0.000  0.000  0.000  0.000
-3.068  -0.052  2.325  -0.003  -78.425  -0.822  -8113.231  0.000  0.000  0.000  0.000  0.000
-3.695  0.030  2.261  0.002  -78.416  0.598  -8250.796  0.000  0.000  0.000  0.000  0.000
-4.476  0.006  2.183  0.000  -80.870  0.139  -8409.375  0.000  0.000  0.000  0.000  0.000
-4.882  -0.028  2.121  -0.002  -77.008  -0.437  -8441.421  0.000  0.000  0.000  0.000  0.000
-5.242  -0.021  2.060  -0.001  -72.919  -0.260  -8378.013  0.000  0.000  0.000  0.000  0.000
-5.677  0.007  1.991  0.000  -70.540  0.217  -8280.943  0.000  0.000  0.000  0.000  0.000
-6.196  -0.020  1.913  -0.002  -69.814  -0.238  -8180.735  0.000  0.000  0.000  0.000  0.000
-6.463  0.013  1.847  0.000  -65.153  0.310  -8004.079  0.000  0.000  0.000  0.000  0.000
-6.676  -0.013  1.782  -0.001  -60.220  -0.144  -7745.914  0.000  0.000  0.000  0.000  0.000
-7.227  0.042  1.694  0.002  -61.338  0.764  -7577.770  0.000  0.000  0.000  0.000  0.000
-7.772  -0.024  1.602  -0.002  -62.206  -0.394  -7446.435  0.000  0.000  0.000  0.000  0.000
-8.015  0.010  1.524  0.000  -58.128  0.208  -7258.753  0.000  0.000  0.000  0.000  0.000
-8.374  -0.015  1.438  -0.001  -56.433  -0.229  -7064.636  0.000  0.000  0.000  0.000  0.000
-8.719  0.011  1.349  0.000  -54.730  0.227  -6877.944  0.000  0.000  0.000  0.000  0.000
-8.881  -0.019  1.269  -0.001  -50.320  -0.293  -6622.510  0.000  0.000  0.000  0.000  0.000
-9.128  0.015  1.183  0.001  -47.816  0.288  -6370.615  0.000  0.000  0.000  0.000  0.000
-9.482  0.009  1.088  0.000  -47.359  0.165  -6157.402  0.000  0.000  0.000  0.000  0.000
-9.581  0.018  1.006  0.001  -42.891  0.276  -5888.491  0.000  0.000  0.000  0.000  0.000
-9.730  -0.058  0.920  -0.004  -39.781  -0.964  -5586.197  0.000  0.000  0.000  0.000  0.000
-9.739  -0.008  0.841  -0.001  -34.830  -0.045  -5246.806  0.000  0.000  0.000  0.000  0.000
-9.916  0.045  0.752  0.002  -33.212  0.808  -4951.539  0.000  0.000  0.000  0.000  0.000
-10.165  -0.020  0.658  -0.001  -32.941  -0.335  -4693.228  0.000  0.000  0.000  0.000  0.000
-10.554  0.021  0.552  0.001  -34.943  0.358  -4541.669  0.000  0.000  0.000  0.000  0.000
-11.000  -0.018  0.440  -0.001  -37.605  -0.307  -4470.841  0.000  0.000  0.000  0.000  0.000
-11.522  0.048  0.319  0.003  -41.153  0.787  -4509.516  0.000  0.000  0.000  0.000  0.000
-11.929  0.035  0.201  0.002  -42.387  0.485  -4563.851  0.000  0.000  0.000  0.000  0.000
-12.500  -0.023  0.070  -0.001  -46.098  -0.516  -4676.309  0.000  0.000  0.000  0.000  0.000
-13.021  0.008  -0.062  0.001  -48.535  0.047  -4828.988  0.000  0.000  0.000  0.000  0.000
-13.441  0.027  -0.193  0.002  -49.053  0.352  -4967.042  0.000  0.000  0.000  0.000  0.000
-13.912  -0.030  -0.330  -0.002  -50.307  -0.615  -5091.822  0.000  0.000  0.000  0.000  0.000
-14.349  0.005  -0.468  0.000  -50.859  0.031  -5213.231  0.000  0.000  0.000  0.000  0.000
-14.833  0.031  -0.613  0.002  -52.085  0.450  -5343.837  0.000  0.000  0.000  0.000  0.000
-15.282  -0.006  -0.760  0.000  -52.603  -0.209  -5450.538  0.000  0.000  0.000  0.000  0.000
-15.729  0.006  -0.910  0.001  -53.035  0.015  -5548.802  0.000  0.000  0.000  0.000  0.000
-16.415  -0.037  -1.079  -0.002  -57.219  -0.680  -5711.357  0.000  0.000  0.000  0.000  0.000
-16.917  0.030  -1.242  0.002  -57.925  0.482  -5873.816  0.000  0.000  0.000  0.000  0.000
-17.395  -0.002  -1.407  0.000  -58.165  -0.098  -6000.868  0.000  0.000  0.000  0.000  0.000
-17.636  0.027  -1.561  0.002  -54.566  0.382  -6028.647  0.000  0.000  0.000  0.000  0.000
-17.796  -0.008  -1.712  0.000  -50.147  -0.231  -5943.102  0.000  0.000  0.000  0.000  0.000
-17.649  -0.006  -1.845  0.000  -41.367  -0.157  -5678.959  0.000  0.000  0.000  0.000  0.000
-17.422  0.024  -1.972  0.002  -32.443  0.337  -5274.851  0.000  0.000  0.000  0.000  0.000
-16.858  -0.035  -2.076  -0.002  -19.272  -0.648  -4642.469  0.000  0.000  0.000  0.000  0.000
-16.403  0.082  -2.183  0.005  -9.519  1.299  -3946.186  0.000  0.000  0.000  0.000  0.000
-15.816  -0.051  -2.277  -0.002  1.084  -0.993  -3119.209  0.000  0.000  0.000  0.000  0.000
-15.211  0.023  -2.366  0.002  10.626  0.318  -2263.038  0.000  0.000  0.000  0.000  0.000
-14.701  -0.014  -2.456  -0.000  17.433  -0.303  -1417.255  0.000  0.000  0.000  0.000  0.000
-14.246  0.016  -2.545  0.002  22.474  0.201  -635.439  0.000  0.000  0.000  0.000  0.000
-13.697  -0.044  -2.625  -0.002  28.382  -0.773  135.814  0.000  0.000  0.000  0.000  0.000
-13.062  0.018  -2.695  0.002  34.908  0.309  883.152  0.000  0.000  0.000  0.000  0.000
-12.034  -0.009  -2.735  -0.000  46.888  -0.165  1755.930  0.000  0.000  0.000  0.000  0.000
-11.064  -0.010  -2.771  -0.000  56.406  -0.152  2666.815  0.000  0.000  0.000  0.000  0.000
-9.865  -0.015  -2.784  -0.001  68.369  -0.216  3664.113  0.000  0.000  0.000  0.000  0.000
-8.883  0.028  -2.802  0.002  75.339  0.496  4607.416  0.000  0.000  0.000  0.000  0.000
-8.018  -0.013  -2.819  -0.000  79.532  -0.213  5465.578  0.000  0.000  0.000  0.000  0.000
-7.234  0.016  -2.834  0.001  81.888  0.281  6197.329  0.000  0.000  0.000  0.000  0.000
-6.190  -0.045  -2.826  -0.002  88.115  -0.730  6936.399  0.000  0.000  0.000  0.000  0.000
-5.004  -0.029  -2.802  -0.002  95.819  -0.394  7695.198  0.000  0.000  0.000  0.000  0.000
-3.920  0.001  -2.774  0.000  100.897  0.143  8408.028  0.000  0.000  0.000  0.000  0.000
-3.019  -0.004  -2.749  -0.000  102.396  0.040  9012.967  0.000  0.000  0.000  0.000  0.000
-2.117  0.034  -2.717  0.002  103.714  0.645  9517.564  0.000  0.000  0.000  0.000  0.000
-1.260  -0.007  -2.680  -0.000  104.154  -0.095  9941.471  0.000  0.000  0.000  0.000  0.000
-0.626  -0.003  -2.651  -0.000  100.962  -0.014  10207.687  0.000  0.000  0.000  0.000  0.000
-0.003  -0.009  -2.617  -0.000  98.012  -0.113  10355.898  0.000  0.000  0.000  0.000  0.000
0.858  0.025  -2.563  0.002  99.239  0.443  10494.119  0.000  0.000  0.000  0.000  0.000
1.494  0.017  -2.516  0.001  96.712  0.267  10550.639  0.000  0.000  0.000  0.000  0.000
1.667  -0.001  -2.494  0.000  87.101  -0.066  10385.194  0.000  0.000  0.000  0.000  0.000
2.260  -0.044  -2.443  -0.002  85.440  -0.735  10225.450  0.000  0.000  0.000  0.000  0.000
2.802  0.021  -2.391  0.001  83.180  0.399  10031.088  0.000  0.000  0.000  0.000  0.000
3.822  -0.008  -2.305  -0.000  88.852  -0.118  10010.516  0.000  0.000  0.000  0.000  0.000
4.968  -0.002  -2.203  0.000  95.825  -0.005  10149.075  0.000  0.000  0.000  0.000  0.000
5.243  0.021  -2.146  0.001  87.955  0.357  10078.294  0.000  0.000  0.000  0.000  0.000
5.265  -0.013  -2.103  -0.001  77.040  -0.235  9785.570  0.000  0.000  0.000  0.000  0.000
5.435  -0.011  -2.050  -0.001  69.899  -0.173  9390.717  0.000  0.000  0.000  0.000  0.000
5.854  -0.059  -1.980  -0.004  67.660  -0.919  9035.729  0.000  0.000  0.000  0.000  0.000
6.025  0.089  -1.923  0.005  61.739  1.569  8583.879  0.000  0.000  0.000  0.000  0.000
6.326  0.075  -1.856  0.005  58.643  1.141  8159.601  0.000  0.000  0.000  0.000  0.000
6.525  -0.025  -1.793  -0.001  54.330  -0.593  7748.705  0.000  0.000  0.000  0.000  0.000
6.870  -0.021  -1.719  -0.001  52.898  -0.465  7386.477  0.000  0.000  0.000  0.000  0.000
6.814  -0.044  -1.668  -0.002  45.225  -0.766  6929.287  0.000  0.000  0.000  0.000  0.000
6.440  -0.008  -1.636  -0.000  33.461  -0.094  6290.564  0.000  0.000  0.000  0.000  0.000
6.110  0.019  -1.606  0.001  23.884  0.348  5559.058  0.000  0.000  0.000  0.000  0.000
6.211  0.012  -1.550  0.001  22.447  0.201  4944.405  0.000  0.000  0.000  0.000  0.000
6.394  -0.046  -1.489  -0.003  22.510  -0.763  4468.426  0.000  0.000  0.000  0.000  0.000
6.907  0.058  -1.406  0.004  27.834  1.005  4182.272  0.000  0.000  0.000  0.000  0.000
7.187  -0.018  -1.333  -0.001  28.748  -0.335  3993.280  0.000  0.000  0.000  0.000  0.000
7.091  -0.015  -1.282  -0.001  23.536  -0.250  3724.190  0.000  0.000  0.000  0.000  0.000
6.881  -0.013  -1.238  -0.001  17.153  -0.186  3365.107  0.000  0.000  0.000  0.000  0.000
6.786  0.021  -1.189  0.001  13.443  0.389  2986.750  0.000  0.000  0.000  0.000  0.000
7.161  -0.045  -1.111  -0.003  17.718  -0.728  2796.251  0.000  0.000  0.000  0.000  0.000
7.810  0.025  -1.013  0.001  25.834  0.490  2808.695  0.000  0.000  0.000  0.000  0.000
8.353  -0.011  -0.917  -0.001  31.217  -0.155  2948.646  0.000  0.000  0.000  0.000  0.000
8.790  0.023  -0.823  0.001  34.217  0.411  3119.766  0.000  0.000  0.000  0.000  0.000
8.943  -0.012  -0.743  -0.001  32.287  -0.194  3221.939  0.000  0.000  0.000  0.000  0.000
8.760  -0.039  -0.683  -0.002  25.220  -0.604  3150.990  0.000  0.000  0.000  0.000  0.000
9.047  -0.009  -0.595  -0.001  26.593  -0.043  3117.127  0.000  0.000  0.000  0.000  0.000
9.534  0.023  -0.492  0.001  30.976  0.477  3181.001  0.000  0.000  0.000  0.000  0.000
10.366  -0.031  -0.364  -0.002  40.318  -0.464  3455.087  0.000  0.000  0.000  0.000  0.000
10.838  0.027  -0.251  0.001  42.717  0.526  3713.879  0.000  0.000  0.000  0.000  0.000
10.896  0.024  -0.161  0.001  38.169  0.420  3820.293  0.000  0.000  0.000  0.000  0.000
10.974  -0.010  -0.069  -0.001  34.545  -0.189  3832.833  0.000  0.000  0.000  0.000  0.000
11.199  -0.004  0.033  -0.000  33.709  -0.057  3822.283  0.000  0.000  0.000  0.000  0.000
11.854  0.023  0.163  0.001  39.884  0.371  3946.333  0.000  0.000  0.000  0.000  0.000
12.773  -0.009  0.316  -0.000  49.476  -0.174  4268.479  0.000  0.000  0.000  0.000  0.000
13.624  0.017  0.471  0.001  56.770  0.254  4683.519  0.000  0.000  0.000  0.000  0.000
14.307  -0.013  0.623  -0.001  60.426  -0.262  5104.674  0.000  0.000  0.000  0.000  0.000
14.875  -0.010  0.773  -0.000  61.778  -0.170  5470.368  0.000  0.000  0.000  0.000  0.000
15.235  0.023  0.914  0.001  59.632  0.369  5706.942  0.000  0.000  0.000  0.000  0.000
15.570  -0.015  1.057  -0.001  57.358  -0.284  5854.423  0.000  0.000  0.000  0.000  0.000
15.817  0.052  1.197  0.003  53.968  0.829  5880.497  0.000  0.000  0.000  0.000  0.000
16.091  -0.050  1.341  -0.003  51.446  -0.917  5869.813  0.000  0.000  0.000  0.000  0.000
16.573  -0.008  1.500  -0.000  52.573  -0.127  5875.345  0.000  0.000  0.000  0.000  0.000
16.835  0.053  1.648  0.003  50.041  0.868  5808.889  0.000  0.000  0.000  0.000  0.000
16.839  -0.021  1.783  -0.001  43.695  -0.420  5631.957  0.000  0.000  0.000  0.000  0.000
16.707  0.015  1.910  0.001  35.980  0.202  5308.704  0.000  0.000  0.000  0.000  0.000
16.393  -0.019  2.024  -0.001  26.352  -0.356  4842.477  0.000  0.000  0.000  0.000  0.000
16.028  0.017  2.132  0.001  17.143  0.253  4254.676  0.000  0.000  0.000  0.000  0.000
15.655  0.010  2.237  0.001  8.989  0.121  3603.984  0.000  0.000  0.000  0.000  0.000
15.260  -0.051  2.338  -0.003  1.510  -0.883  2930.571  0.000  0.000  0.000  0.000  0.000
14.909  0.008  2.438  0.001  -4.295  0.180  2247.004  0.000  0.000  0.000  0.000  0.000
14.387  -0.012  2.524  -0.001  -12.106  -0.166  1530.476  0.000  0.000  0.000  0.000  0.000
13.681  0.020  2.595  0.001  -21.842  0.377  731.712  0.000  0.000  0.000  0.000  0.000
12.872  -0.015  2.654  -0.001  -31.991  -0.244  -125.450  0.000  0.000  0.000  0.000  0.000
12.001  -0.042  2.703  -0.003  -41.835  -0.640  -1025.665  0.000  0.000  0.000  0.000  0.000
11.052  -0.030  2.740  -0.002  -51.657  -0.368  -1969.360  0.000  0.000  0.000  0.000  0.000
9.943  -0.003  2.759  -0.001  -62.804  0.116  -2980.569  0.000  0.000  0.000  0.000  0.000
9.119  0.085  2.787  0.005  -67.936  1.506  -3923.752  0.000  0.000  0.000  0.000  0.000
8.180  -0.072  2.801  -0.004  -74.266  -1.201  -4780.944  0.000  0.000  0.000  0.000  0.000
7.328  -0.001  2.813  -0.000  -78.389  0.097  -5577.168  0.000  0.000  0.000  0.000  0.000
6.578  -0.002  2.825  -0.001  -80.366  0.062  -6257.493  0.000  0.000  0.000  0.000  0.000
5.790  0.002  2.828  -0.000  -82.683  0.117  -6854.101  0.000  0.000  0.000  0.000  0.000
4.920  -0.003  2.820  -0.001  -86.022  0.019  -7404.519  0.000  0.000  0.000  0.000  0.000
4.088  -0.026  2.808  -0.002  -88.317  -0.354  -7890.720  0.000  0.000  0.000  0.000  0.000
3.452  0.002  2.801  -0.001  -87.195  0.148  -8261.474  0.000  0.000  0.000  0.000  0.000
2.757  0.004  2.785  -0.000  -87.154  0.154  -8557.109  0.000  0.000  0.000  0.000  0.000
1.936  0.092  2.755  0.005  -89.131  1.555  -8857.872  0.000  0.000  0.000  0.000  0.000
1.178  -0.040  2.724  -0.002  -89.858  -0.767  -9081.546  0.000  0.000  0.000  0.000  0.000
0.479  -0.005  2.689  -0.001  -89.532  -0.100  -9262.712  0.000  0.000  0.000  0.000  0.000
-0.253  -0.004  2.647  -0.000  -89.793  -0.074  -9413.903  0.000  0.000  0.000  0.000  0.000
-1.178  0.000  2.588  -0.000  -93.095  0.002  -9610.073  0.000  0.000  0.000  0.000  0.000
-2.205  0.024  2.514  0.001  -97.600  0.386  -9873.554  0.000  0.000  0.000  0.000  0.000
-2.900  -0.002  2.453  -0.000  -96.242  -0.079  -10047.209  0.000  0.000  0.000  0.000  0.000
-3.635  -0.037  2.384  -0.002  -95.672  -0.640  -10165.413  0.000  0.000  0.000  0.000  0.000
-4.058  -0.000  2.328  -0.000  -90.205  0.034  -10147.076  0.000  0.000  0.000  0.000  0.000
-4.373  0.036  2.276  0.002  -83.690  0.607  -9994.670  0.000  0.000  0.000  0.000  0.000
-4.661  -0.008  2.223  -0.001  -77.582  -0.163  -9725.045  0.000  0.000  0.000  0.000  0.000
-4.883  0.025  2.172  0.001  -71.203  0.372  -9374.283  0.000  0.000  0.000  0.000  0.000
-5.075  -0.003  2.121  -0.000  -65.167  -0.121  -8951.678  0.000  0.000  0.000  0.000  0.000
-5.398  -0.006  2.060  -0.000  -61.986  -0.152  -8542.310  0.000  0.000  0.000  0.000  0.000
-5.451  -0.002  2.014  -0.000  -54.903  -0.062  -8057.694  0.000  0.000  0.000  0.000  0.000
-5.578  -0.010  1.962  -0.001  -49.914  -0.190  -7556.808  0.000  0.000  0.000  0.000  0.000
-6.088  0.033  1.886  0.002  -51.676  0.522  -7206.316  0.000  0.000  0.000  0.000  0.000
-6.747  0.012  1.796  0.001  -55.619  0.123  -7009.064  0.000  0.000  0.000  0.000  0.000
-7.037  -0.009  1.724  -0.000  -53.134  -0.225  -6790.831  0.000  0.000  0.000  0.000  0.000
-7.519  -0.009  1.637  -0.000  -54.038  -0.204  -6637.123  0.000  0.000  0.000  0.000  0.000
-7.901  -0.040  1.553  -0.002  -53.238  -0.676  -6489.746  0.000  0.000  0.000  0.000  0.000
-8.122  -0.005  1.476  -0.001  -49.959  -0.019  -6307.902  0.000  0.000  0.000  0.000  0.000
-8.792  0.065  1.369  0.004  -54.290  1.093  -6275.705  0.000  0.000  0.000  0.000  0.000
-9.377  -0.040  1.262  -0.002  -56.694  -0.717  -6278.154  0.000  0.000  0.000  0.000  0.000
-9.870  0.021  1.156  0.001  -57.328  0.350  -6309.695  0.000  0.000  0.000  0.000  0.000
-10.350  -0.003  1.048  -0.000  -57.672  -0.075  -6336.666  0.000  0.000  0.000  0.000  0.000
-10.755  0.047  0.939  0.003  -56.773  0.732  -6349.687  0.000  0.000  0.000  0.000  0.000
-11.365  -0.013  0.815  -0.000  -59.254  -0.333  -6400.654  0.000  0.000  0.000  0.000  0.000
-11.995  -0.042  0.685  -0.002  -61.753  -0.752  -6491.580  0.000  0.000  0.000  0.000  0.000
-12.632  -0.001  0.549  -0.000  -64.043  -0.001  -6626.470  0.000  0.000  0.000  0.000  0.000
-13.378  -0.010  0.402  -0.001  -67.781  -0.135  -6816.321  0.000  0.000  0.000  0.000  0.000
-14.128  0.000  0.248  -0.000  -71.100  0.044  -7045.198  0.000  0.000  0.000  0.000  0.000
-14.615  0.052  0.104  0.003  -69.803  0.861  -7210.813  0.000  0.000  0.000  0.000  0.000
-14.938  -0.046  -0.033  -0.003  -66.036  -0.809  -7234.959  0.000  0.000  0.000  0.000  0.000
-15.298  0.025  -0.175  0.002  -63.339  0.425  -7211.527  0.000  0.000  0.000  0.000  0.000
-15.517  -0.013  -0.311  -0.001  -58.727  -0.243  -7079.948  0.000  0.000  0.000  0.000  0.000
-15.697  0.023  -0.446  0.001  -54.100  0.371  -6879.896  0.000  0.000  0.000  0.000  0.000
-15.955  -0.017  -0.588  -0.001  -51.301  -0.315  -6647.567  0.000  0.000  0.000  0.000  0.000
-16.106  -0.036  -0.725  -0.002  -47.147  -0.585  -6364.982  0.000  0.000  0.000  0.000  0.000
-16.335  0.022  -0.868  0.001  -44.772  0.429  -6100.470  0.000  0.000  0.000  0.000  0.000
-16.468  -0.005  -1.007  -0.000  -41.175  -0.064  -5801.460  0.000  0.000  0.000  0.000  0.000
-16.444  -0.004  -1.138  -0.000  -35.516  -0.043  -5435.956  0.000  0.000  0.000  0.000  0.000
-16.533  0.026  -1.275  0.002  -32.408  0.439  -5081.119  0.000  0.000  0.000  0.000  0.000
-16.469  -0.008  -1.403  -0.000  -27.225  -0.148  -4672.967  0.000  0.000  0.000  0.000  0.000
-16.372  -0.005  -1.529  -0.000  -22.199  -0.082  -4235.052  0.000  0.000  0.000  0.000  0.000
-16.192  0.023  -1.648  0.001  -16.469  0.377  -3763.169  0.000  0.000  0.000  0.000  0.000
-15.814  -0.011  -1.754  -0.001  -8.316  -0.226  -3194.623  0.000  0.000  0.000  0.000  0.000
-15.604  -0.004  -1.868  -0.000  -3.890  -0.085  -2643.020  0.000  0.000  0.000  0.000  0.000
-15.299  -0.000  -1.973  0.000  1.491  -0.009  -2082.609  0.000  0.000  0.000  0.000  0.000
-14.858  -0.040  -2.068  -0.002  8.359  -0.642  -1471.671  0.000  0.000  0.000  0.000  0.000
-14.334  0.027  -2.154  0.001  15.661  0.503  -835.997  0.000  0.000  0.000  0.000  0.000
-13.663  -0.034  -2.227  -0.002  24.400  -0.533  -117.159  0.000  0.000  0.000  0.000  0.000
-13.022  -0.001  -2.296  -0.000  31.533  0.061  608.841  0.000  0.000  0.000  0.000  0.000
-12.449  -0.003  -2.365  -0.000  36.669  0.032  1304.732  0.000  0.000  0.000  0.000  0.000
-11.972  0.034  -2.434  0.002  39.606  0.615  1918.483  0.000  0.000  0.000  0.000  0.000
-11.186  -0.035  -2.481  -0.002  47.101  -0.565  2593.990  0.000  0.000  0.000  0.000  0.000
-10.481  0.091  -2.527  0.005  52.353  1.516  3222.019  0.000  0.000  0.000  0.000  0.000
-9.938  -0.016  -2.577  -0.001  54.345  -0.392  3795.975  0.000  0.000  0.000  0.000  0.000
-9.502  -0.009  -2.629  -0.000  54.364  -0.218  4252.693  0.000  0.000  0.000  0.000  0.000
-9.058  -0.035  -2.677  -0.002  54.516  -0.609  4626.767  0.000  0.000  0.000  0.000  0.000
-8.391  -0.005  -2.708  -0.000  58.198  -0.061  5000.592  0.000  0.000  0.000  0.000  0.000
-7.842  0.028  -2.741  0.002  59.546  0.483  5321.927  0.000  0.000  0.000  0.000  0.000
-7.088  -0.009  -2.756  -0.000  63.979  -0.173  5687.644  0.000  0.000  0.000  0.000  0.000
-5.821  -0.002  -2.734  -0.000  76.057  -0.043  6249.097  0.000  0.000  0.000  0.000  0.000
-4.875  -0.036  -2.721  -0.002  81.471  -0.583  6827.077  0.000  0.000  0.000  0.000  0.000
-3.959  0.033  -2.703  0.002  85.697  0.602  7367.004  0.000  0.000  0.000  0.000  0.000
-3.132  0.024  -2.683  0.001  87.949  0.385  7852.283  0.000  0.000  0.000  0.000  0.000
-2.540  -0.009  -2.671  -0.000  86.173  -0.193  8208.706  0.000  0.000  0.000  0.000  0.000
-1.734  -0.009  -2.641  -0.000  88.037  -0.176  8535.294  0.000  0.000  0.000  0.000  0.000
-0.935  0.021  -2.605  0.001  89.551  0.335  8823.127  0.000  0.000  0.000  0.000  0.000
-0.291  -0.042  -2.572  -0.002  88.394  -0.723  9042.483  0.000  0.000  0.000  0.000  0.000
0.417  0.025  -2.530  0.001  88.406  0.437  9201.674  0.000  0.000  0.000  0.000  0.000
1.241  -0.034  -2.475  -0.002  90.269  -0.557  9385.061  0.000  0.000  0.000  0.000  0.000
1.886  -0.001  -2.425  -0.000  89.038  0.040  9495.648  0.000  0.000  0.000  0.000  0.000
2.478  -0.001  -2.373  -0.000  87.115  0.039  9541.096  0.000  0.000  0.000  0.000  0.000
3.158  -0.001  -2.311  -0.000  86.838  0.038  9571.390  0.000  0.000  0.000  0.000  0.000
3.722  0.003  -2.250  -0.000  84.748  0.094  9548.120  0.000  0.000  0.000  0.000  0.000
4.638  0.004  -2.163  0.000  88.559  0.104  9615.030  0.000  0.000  0.000  0.000  0.000
5.333  -0.010  -2.083  -0.001  88.345  -0.146  9667.465  0.000  0.000  0.000  0.000  0.000
5.726  0.011  -2.015  0.000  83.322  0.213  9591.744  0.000  0.000  0.000  0.000  0.000
6.298  -0.008  -1.934  -0.001  81.815  -0.125  9502.426  0.000  0.000  0.000  0.000  0.000
6.394  0.027  -1.877  0.001  72.878  0.465  9222.357  0.000  0.000  0.000  0.000  0.000
6.777  -0.008  -1.802  -0.001  69.670  -0.158  8935.632  0.000  0.000  0.000  0.000  0.000
7.255  -0.001  -1.718  -0.000  68.399  -0.032  8676.338  0.000  0.000  0.000  0.000  0.000
7.428  0.028  -1.649  0.002  62.413  0.442  8328.244  0.000  0.000  0.000  0.000  0.000
7.500  0.017  -1.586  0.001  55.578  0.199  7900.349  0.000  0.000  0.000  0.000  0.000
7.763  -0.036  -1.509  -0.002  52.680  -0.661  7505.788  0.000  0.000  0.000  0.000  0.000
7.911  0.003  -1.438  0.000  48.294  0.037  7082.240  0.000  0.000  0.000  0.000  0.000
8.103  -0.001  -1.362  -0.000  45.196  -0.032  6675.353  0.000  0.000  0.000  0.000  0.000
8.860  -0.008  -1.250  -0.001  51.524  -0.139  6493.738  0.000  0.000  0.000  0.000  0.000
9.090  0.026  -1.165  0.002  48.612  0.423  6275.360  0.000  0.000  0.000  0.000  0.000
9.149  0.022  -1.089  0.001  43.328  0.303  5984.161  0.000  0.000  0.000  0.000  0.000
8.570  -0.040  -1.052  -0.002  28.517  -0.726  5434.014  0.000  0.000  0.000  0.000  0.000
8.658  -0.005  -0.978  -0.000  26.275  -0.065  4934.698  0.000  0.000  0.000  0.000  0.000
