SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_acc[N.m]  acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  vel_motor[rad/s]
158.919    140   -8.262  -9.732  6.139  0.038  -0.021  -0.008  -0.008  0.000
151.066    147   -8.262  -9.732  -0.140  -0.014  -0.057  -0.006  -0.011  0.000
166.636    155   -8.262  -9.732  8.183  0.045  -0.050  0.001  -0.001  0.000
166.636    155   -8.262  -9.732  8.183  0.045  -0.050  0.001  -0.001  0.000
216.698    152   -8.262  -9.732  23.117  0.142  0.003  0.005  0.007  0.000
216.698    152   -8.262  -9.732  23.117  0.142  0.003  0.005  0.007  0.000
263.444    162   -8.262  -9.732  25.837  0.167  0.097  0.005  0.007  0.000
263.444    162   -8.262  -9.732  25.837  0.167  0.097  0.005  0.007  0.000
268.753    207   -8.262  -9.732  13.480  0.100  0.142  -0.002  -0.006  0.000
268.753    207   -8.262  -9.732  13.480  0.100  0.142  -0.002  -0.006  0.000
265.324    258   -8.262  -9.731  9.943  0.120  0.156  -0.005  0.000  0.009
234.984    266   -8.262  -9.731  -1.449  0.053  0.160  -0.005  0.002  0.016
234.984    266   -8.262  -9.731  -1.449  0.053  0.160  -0.005  0.002  0.016
198.298    264   -8.262  -9.731  -6.211  0.003  0.097  -0.008  -0.003  0.021
198.298    264   -8.262  -9.731  -6.211  0.003  0.097  -0.008  -0.003  0.021
176.325    237   -8.262  -9.731  -3.335  -0.003  0.075  -0.001  -0.001  0.024
172.176    201   -8.262  -9.732  2.223  0.010  0.054  0.001  -0.002  0.017
172.176    201   -8.262  -9.732  2.223  0.010  0.054  0.001  -0.002  0.017
166.607    180   -8.262  -9.732  1.807  -0.019  -0.037  -0.000  -0.009  0.010
166.607    180   -8.262  -9.732  1.807  -0.019  -0.037  -0.000  -0.009  0.010
147.358    172   -8.262  -9.732  -3.956  -0.075  -0.168  -0.005  -0.013  0.004
147.358    172   -8.262  -9.732  -3.956  -0.075  -0.168  -0.005  -0.013  0.004
124.515    166   -8.262  -9.732  -7.801  -0.075  -0.151  -0.003  -0.000  -0.003
114.959    148   -8.262  -9.732  -4.548  -0.027  -0.060  -0.001  0.004  -0.010
114.959    148   -8.262  -9.732  -4.548  -0.027  -0.060  -0.001  0.004  -0.010
122.538    128   -8.262  -9.732  1.436  0.032  0.052  -0.001  0.007  -0.017
128.417    115   -8.262  -9.732  2.202  -0.001  -0.003  -0.009  -0.007  -0.024
124.000    122   -8.262  -9.732  -1.896  -0.016  0.020  -0.005  -0.001  -0.021
103.880    126   -8.262  -9.732  -8.462  -0.038  0.033  -0.006  -0.005  -0.016
61.719    124   -8.262  -9.732  -19.555  -0.088  0.058  -0.007  0.002  -0.009
29.819    124   -8.262  -9.732  -18.765  -0.073  0.086  -0.004  0.001  0.000
10.936    108   -8.262  -9.732  -15.940  -0.069  0.094  -0.009  -0.001  0.000
2.399     49   -8.262  -9.732  -13.370  -0.072  0.061  -0.010  0.001  -0.009
4.281     49   -8.262  -9.732  -9.600  -0.072  -0.027  -0.006  -0.002  -0.016
4.281     49   -8.262  -9.732  -9.600  -0.072  -0.027  -0.006  -0.002  -0.016
5.297      7   -8.262  -9.732  -10.216  -0.058  -0.002  -0.006  0.005  -0.021
21.727      6   -8.262  -9.732  -4.012  0.007  0.061  0.001  0.008  -0.024
43.078      6   -8.262  -9.732  0.433  0.018  0.040  -0.009  -0.010  -0.026
43.078      6   -8.262  -9.732  0.433  0.018  0.040  -0.009  -0.010  -0.026
55.649     11   -8.262  -9.732  -1.354  -0.028  -0.055  -0.011  -0.010  -0.026
55.649     11   -8.262  -9.732  -1.354  -0.028  -0.055  -0.011  -0.010  -0.026
61.724     37   -8.262  -9.732  -3.173  -0.043  -0.086  -0.012  -0.007  -0.024
61.724     37   -8.262  -9.732  -3.173  -0.043  -0.086  -0.012  -0.007  -0.024
66.669     52   -8.262  -9.732  -3.084  -0.050  -0.139  -0.010  -0.008  -0.021
66.669     52   -8.262  -9.732  -3.084  -0.050  -0.139  -0.010  -0.008  -0.021
84.420     60   -8.262  -9.732  1.873  -0.002  -0.080  0.000  0.004  -0.016
124.558     65   -8.262  -9.732  12.380  0.072  -0.021  0.002  0.005  -0.009
124.558     65   -8.262  -9.732  12.380  0.072  -0.021  0.002  0.005  -0.009
172.750     80   -8.262  -9.732  20.065  0.084  -0.081  -0.002  -0.012  -0.000
172.750     80   -8.262  -9.732  20.065  0.084  -0.081  -0.002  -0.012  -0.000
203.336    117   -8.262  -9.732  16.535  0.061  -0.086  -0.004  -0.008  -0.000
203.336    117   -8.262  -9.732  16.535  0.061  -0.086  -0.004  -0.008  -0.000
218.330    167   -8.262  -9.732  12.634  0.056  -0.097  -0.005  -0.007  0.009
218.330    167   -8.262  -9.732  12.634  0.056  -0.097  -0.005  -0.007  0.009
196.210    201   -8.262  -9.732  -2.417  0.017  0.042  -0.011  0.010  0.016
196.210    201   -8.262  -9.732  -2.417  0.017  0.042  -0.011  0.010  0.016
189.617    215   -8.262  -9.732  2.524  0.080  0.150  -0.001  0.003  0.021
206.014    197   -8.262  -9.732  11.622  0.102  0.122  0.003  -0.001  0.024
215.351    190   -8.262  -9.732  10.029  0.062  0.088  -0.004  0.000  0.026
215.351    190   -8.262  -9.732  10.029  0.062  0.088  -0.004  0.000  0.026
207.340    203   -8.262  -9.732  3.998  0.017  0.039  -0.002  -0.004  0.026
207.340    203   -8.262  -9.732  3.998  0.017  0.039  -0.002  -0.004  0.026
176.303    211   -8.262  -9.732  -6.467  -0.026  0.021  -0.002  0.002  0.024
153.473    208   -8.262  -9.732  -5.585  0.007  0.059  0.000  0.001  0.021
128.806    176   -8.262  -9.732  -7.895  -0.016  0.079  -0.012  -0.005  0.016
121.132    157   -8.262  -9.732  -2.600  -0.032  -0.039  -0.009  -0.010  0.009
124.590    132   -8.262  -9.732  1.420  -0.046  -0.132  -0.007  -0.011  0.000
135.653    132   -8.262  -9.732  4.418  -0.028  -0.177  -0.001  -0.004  0.000
113.511    124   -8.262  -9.732  -8.620  -0.074  -0.080  -0.005  0.001  0.000
96.495    131   -8.262  -9.732  -7.887  -0.050  -0.068  -0.002  -0.006  0.000
90.256    118   -8.262  -9.732  -5.410  -0.022  -0.020  -0.007  0.002  0.000
71.255    118   -8.262  -9.732  -11.131  -0.062  0.028  -0.013  0.002  0.000
33.992    102   -8.262  -9.732  -20.210  -0.108  0.047  -0.017  0.002  0.000
-18.193     78   -8.262  -9.732  -29.046  -0.150  0.070  -0.020  -0.004  0.000
-18.193     78   -8.262  -9.732  -29.046  -0.150  0.070  -0.020  -0.004  0.000
-69.200     44   -8.262  -9.732  -32.909  -0.155  0.093  -0.020  -0.003  -0.009
-69.200     44   -8.262  -9.732  -32.909  -0.155  0.093  -0.020  -0.003  -0.009
-87.606      8   -8.262  -9.732  -24.236  -0.100  0.127  0.002  0.005  -0.016
-87.606      8   -8.262  -9.732  -24.236  -0.100  0.127  0.002  0.005  -0.016
-93.273    -60   -8.262  -9.733  -19.424  -0.124  0.014  -0.013  -0.013  -0.030
-53.028    -85   -8.262  -9.733  -0.818  -0.057  -0.122  0.000  -0.017  -0.040
0.570    -92   -8.262  -9.733  7.667  -0.012  -0.174  -0.010  -0.012  -0.047
0.570    -92   -8.262  -9.733  7.667  -0.012  -0.174  -0.010  -0.012  -0.047
0.570    -92   -8.262  -9.733  7.667  -0.012  -0.174  -0.010  -0.012  -0.047
49.434    -61   -8.262  -9.733  9.346  0.032  -0.111  -0.008  0.001  -0.051
111.060     -7   -8.262  -9.733  18.705  0.103  -0.111  -0.006  -0.001  -0.051
111.060     -7   -8.262  -9.733  18.705  0.103  -0.111  -0.006  -0.001  -0.051
183.994     37   -8.262  -9.733  28.340  0.169  -0.056  -0.003  -0.001  -0.047
183.994     37   -8.262  -9.733  28.340  0.169  -0.056  -0.003  -0.001  -0.047
261.388    100   -8.262  -9.732  36.408  0.208  -0.026  0.001  -0.005  -0.031
286.714    175   -8.262  -9.732  21.593  0.115  0.001  -0.014  -0.007  -0.005
286.714    175   -8.262  -9.732  21.593  0.115  0.001  -0.014  -0.007  -0.005
265.381    241   -8.262  -9.731  4.822  0.024  -0.022  -0.011  -0.011  0.030
265.381    241   -8.262  -9.731  4.822  0.024  -0.022  -0.011  -0.011  0.030
235.020    280   -8.262  -9.731  -1.355  0.019  0.035  0.006  0.001  0.052
235.020    280   -8.262  -9.731  -1.355  0.019  0.035  0.006  0.001  0.052
257.243    266   -8.262  -9.731  18.163  0.151  0.093  0.010  -0.007  0.071
257.243    266   -8.262  -9.731  18.163  0.151  0.093  0.010  -0.007  0.071
275.059    238   -8.262  -9.731  18.519  0.084  0.017  -0.005  -0.012  0.077
275.443    255   -8.262  -9.731  11.920  0.050  0.003  -0.014  0.004  0.077
238.901    275   -8.262  -9.731  -2.859  -0.022  -0.025  -0.012  -0.001  0.072
202.430    274   -8.262  -9.731  -5.820  -0.000  0.017  0.002  -0.002  0.061
190.542    247   -8.262  -9.731  0.828  0.054  0.085  0.008  0.005  0.045
193.546    247   -8.262  -9.731  6.371  0.056  0.108  -0.003  -0.003  0.024
207.679    203   -8.262  -9.732  11.028  0.074  0.117  -0.004  -0.000  -0.000
183.385    194   -8.262  -9.731  -3.038  -0.025  0.059  -0.008  -0.008  -0.007
142.819    194   -8.262  -9.731  -12.302  -0.046  0.034  0.003  0.002  -0.005
127.586    203   -8.262  -9.731  -5.429  0.024  0.089  0.002  0.004  -0.003
164.920    158   -8.262  -9.732  14.866  0.123  0.081  0.001  0.004  -0.010
164.920    158   -8.262  -9.732  14.866  0.123  0.081  0.001  0.004  -0.010
205.188    133   -8.262  -9.732  19.434  0.088  0.003  -0.006  -0.001  -0.016
205.188    133   -8.262  -9.732  19.434  0.088  0.003  -0.006  -0.001  -0.016
200.435    155   -8.262  -9.732  4.143  0.006  0.033  -0.004  0.002  -0.019
147.440    198   -8.262  -9.732  -16.037  -0.075  0.037  -0.004  0.002  -0.021
85.726    200   -8.262  -9.732  -24.556  -0.075  0.086  -0.005  0.012  -0.021
85.726    200   -8.262  -9.732  -24.556  -0.075  0.086  -0.005  0.012  -0.021
59.976    159   -8.262  -9.732  -14.292  -0.025  0.105  -0.004  0.001  -0.019
59.976    159   -8.262  -9.732  -14.292  -0.025  0.105  -0.004  0.001  -0.019
60.145    104   -8.262  -9.732  -5.925  -0.030  0.091  -0.004  0.003  -0.016
60.145    104   -8.262  -9.732  -5.925  -0.030  0.091  -0.004  0.003  -0.016
61.282     64   -8.262  -9.732  -5.443  -0.050  0.079  -0.005  0.002  -0.021
61.282     64   -8.262  -9.732  -5.443  -0.050  0.079  -0.005  0.002  -0.021
38.404     60   -8.262  -9.732  -14.772  -0.111  -0.025  -0.008  -0.004  -0.016
38.404     60   -8.262  -9.732  -14.772  -0.111  -0.025  -0.008  -0.004  -0.016
9.413     60   -8.262  -9.732  -18.898  -0.110  -0.087  -0.011  -0.008  -0.009
1.008     39   -8.262  -9.732  -12.846  -0.080  -0.122  -0.006  -0.008  -0.009
1.008     39   -8.262  -9.732  -12.846  -0.080  -0.122  -0.006  -0.008  -0.009
34.206     17   -8.262  -9.732  3.002  -0.003  -0.101  0.001  0.001  -0.016
34.206     17   -8.262  -9.732  3.002  -0.003  -0.101  0.001  0.001  -0.016
90.357      4   -8.262  -9.732  15.176  0.035  -0.112  0.002  -0.000  -0.021
148.480     31   -8.262  -9.732  20.507  0.074  -0.098  0.002  0.001  -0.024
148.480     31   -8.262  -9.732  20.507  0.074  -0.098  0.002  0.001  -0.024
148.480     31   -8.262  -9.732  20.507  0.074  -0.098  0.002  0.001  -0.024
204.199     78   -8.262  -9.732  24.348  0.125  -0.085  0.005  0.000  -0.026
204.199     78   -8.262  -9.732  24.348  0.125  -0.085  0.005  0.000  -0.026
241.136    144   -8.262  -9.732  21.195  0.141  -0.005  0.002  0.000  -0.017
285.313    199   -8.262  -9.732  26.995  0.190  0.035  0.009  0.003  -0.009
325.349    241   -8.262  -9.732  28.908  0.197  0.087  0.003  0.004  0.000
321.662    274   -8.262  -9.731  14.439  0.106  0.117  -0.011  0.001  0.017
308.895    312   -8.262  -9.731  10.301  0.096  0.119  0.006  0.003  0.033
286.701    312   -8.262  -9.731  5.958  0.049  0.038  0.005  -0.005  0.047
245.158    320   -8.262  -9.731  -3.782  -0.036  -0.041  -0.004  -0.005  0.049
201.351    296   -8.262  -9.731  -7.822  -0.077  -0.094  -0.004  -0.009  0.047
139.701    296   -8.262  -9.731  -19.765  -0.131  -0.045  -0.009  0.008  0.042
74.963    259   -8.262  -9.731  -25.299  -0.169  -0.069  -0.008  -0.005  0.033
28.197    170   -8.262  -9.732  -23.074  -0.161  -0.110  -0.006  -0.008  0.012
-16.781     96   -8.262  -9.732  -26.077  -0.201  -0.148  -0.013  -0.010  -0.000
-33.481     96   -8.262  -9.732  -18.746  -0.142  -0.104  -0.007  -0.001  -0.012
-33.481     96   -8.262  -9.732  -18.746  -0.142  -0.104  -0.007  -0.001  -0.012
-42.643     44   -8.262  -9.732  -17.006  -0.121  -0.060  -0.010  -0.002  -0.033
-42.643     44   -8.262  -9.732  -17.006  -0.121  -0.060  -0.010  -0.002  -0.033
-79.163    -18   -8.262  -9.732  -29.219  -0.180  -0.005  -0.009  0.001  -0.042
-79.163    -18   -8.262  -9.732  -29.219  -0.180  -0.005  -0.009  0.001  -0.042
-100.533    -42   -8.262  -9.733  -25.824  -0.125  0.043  -0.009  -0.002  -0.056
-100.533    -42   -8.262  -9.733  -25.824  -0.125  0.043  -0.009  -0.002  -0.056
-97.742    -78   -8.262  -9.733  -17.348  -0.087  0.006  -0.014  -0.008  -0.065
-94.242    -98   -8.262  -9.733  -16.696  -0.117  -0.035  -0.019  -0.010  -0.068
-70.929    -97   -8.262  -9.733  -8.272  -0.083  -0.100  -0.011  -0.010  -0.066
-70.929    -97   -8.262  -9.733  -8.272  -0.083  -0.100  -0.011  -0.010  -0.066
-67.272    -95   -8.262  -9.733  -14.385  -0.110  -0.054  -0.017  -0.011  -0.059
-67.272    -95   -8.262  -9.733  -14.385  -0.110  -0.054  -0.017  -0.011  -0.059
-83.218    -77   -8.262  -9.733  -22.943  -0.125  0.000  -0.017  0.003  -0.047
-83.218    -77   -8.262  -9.733  -22.943  -0.125  0.000  -0.017  0.003  -0.047
-67.203    -69   -8.262  -9.733  -10.357  -0.051  -0.049  -0.006  -0.011  -0.040
-67.203    -69   -8.262  -9.733  -10.357  -0.051  -0.049  -0.006  -0.011  -0.040
-35.311    -83   -8.262  -9.733  -2.422  -0.047  -0.115  -0.010  -0.012  -0.030
21.652    -69   -8.262  -9.733  10.551  0.011  -0.127  -0.008  -0.013  -0.016
21.652    -69   -8.262  -9.733  10.551  0.011  -0.127  -0.008  -0.013  -0.016
72.273    -43   -8.262  -9.733  12.159  0.035  -0.088  -0.010  -0.005  -0.009
72.273    -43   -8.262  -9.733  12.159  0.035  -0.088  -0.010  -0.005  -0.009
113.746      0   -8.262  -9.733  12.287  0.080  0.003  -0.007  -0.001  -0.000
134.963     65   -8.262  -9.732  7.869  0.071  0.027  -0.016  -0.009  0.009
161.584    113   -8.262  -9.732  11.554  0.103  0.047  -0.005  -0.005  0.016
198.965    129   -8.262  -9.732  18.184  0.119  0.045  0.000  -0.005  0.021
233.032    154   -8.262  -9.732  19.744  0.121  0.053  -0.008  -0.002  0.024
247.888    154   -8.262  -9.732  14.171  0.106  0.094  -0.004  0.006  0.026
205.167    188   -8.262  -9.732  -8.370  0.015  0.221  -0.013  0.008  0.035
161.985    231   -8.262  -9.732  -11.923  0.028  0.238  -0.008  0.006  0.040
144.138    231   -8.262  -9.732  -4.417  0.035  0.166  -0.004  -0.005  0.042
171.806    214   -8.262  -9.732  12.506  0.094  0.103  0.003  -0.000  0.040
211.719    162   -8.262  -9.732  19.673  0.112  0.091  0.001  0.002  0.035
238.691    166   -8.262  -9.732  17.245  0.128  0.137  -0.001  0.008  0.026
235.956    166   -8.262  -9.732  8.211  0.068  0.037  -0.002  -0.006  0.024
229.758    199   -8.262  -9.732  6.383  0.067  -0.016  -0.002  -0.003  0.021
229.758    199   -8.262  -9.732  6.383  0.067  -0.016  -0.002  -0.003  0.021
246.941    226   -8.262  -9.732  15.590  0.092  -0.086  -0.004  -0.005  0.016
278.560    229   -8.262  -9.732  22.876  0.084  -0.132  0.000  -0.004  0.009
305.850    245   -8.262  -9.732  23.916  0.079  -0.141  -0.003  -0.007  0.000
305.850    245   -8.262  -9.732  23.916  0.079  -0.141  -0.003  -0.007  0.000
309.495    273   -8.262  -9.731  16.531  0.048  -0.125  0.004  -0.008  0.009
309.495    273   -8.262  -9.731  16.531  0.048  -0.125  0.004  -0.008  0.009
295.838    300   -8.262  -9.731  9.675  0.040  -0.101  0.005  -0.007  0.016
295.838    300   -8.262  -9.731  9.675  0.040  -0.101  0.005  -0.007  0.016
251.089    308   -8.262  -9.731  -4.849  -0.028  -0.073  -0.008  0.004  0.021
251.089    308   -8.262  -9.731  -4.849  -0.028  -0.073  -0.008  0.004  0.021
204.094    296   -8.262  -9.731  -9.055  -0.055  -0.062  -0.010  -0.003  0.024
135.697    255   -8.262  -9.731  -21.616  -0.144  -0.041  -0.021  -0.004  0.026
135.697    255   -8.262  -9.731  -21.616  -0.144  -0.041  -0.021  -0.004  0.026
60.777    215   -8.262  -9.731  -29.658  -0.184  0.006  -0.014  -0.008  0.026
60.777    215   -8.262  -9.731  -29.658  -0.184  0.006  -0.014  -0.008  0.026
17.401    148   -8.262  -9.732  -23.218  -0.136  0.003  -0.001  -0.003  0.016
17.401    148   -8.262  -9.732  -23.218  -0.136  0.003  -0.001  -0.003  0.016
6.240     68   -8.262  -9.732  -13.815  -0.077  0.039  0.003  0.000  0.005
6.240     68   -8.262  -9.732  -13.815  -0.077  0.039  0.003  0.000  0.005
17.591     21   -8.262  -9.732  -5.168  -0.038  0.025  0.002  -0.006  -0.014
-1.367      8   -8.262  -9.732  -17.886  -0.073  0.132  -0.015  0.014  -0.031
-31.872     17   -8.262  -9.732  -23.193  -0.094  0.102  -0.011  -0.002  -0.047
-27.077      4   -8.262  -9.732  -11.297  -0.020  0.066  -0.005  -0.001  -0.051
30.004    -12   -8.262  -9.732  10.622  0.080  0.019  -0.003  -0.003  -0.051
106.493    -12   -8.262  -9.732  23.252  0.122  0.042  -0.000  -0.003  -0.047
158.259    -25   -8.262  -9.733  18.674  0.115  0.095  -0.005  0.009  -0.049
146.569     62   -8.262  -9.732  -2.390  0.006  0.067  -0.009  -0.002  -0.037
83.280     62   -8.262  -9.732  -24.912  -0.094  0.048  -0.012  0.005  -0.021
35.220    135   -8.262  -9.732  -23.600  -0.087  0.023  -0.009  0.001  -0.012
49.744     99   -8.262  -9.732  -1.804  -0.007  0.006  -0.002  -0.001  -0.002
120.502     50   -8.262  -9.732  22.693  0.075  -0.073  -0.001  -0.005  -0.000
120.502     50   -8.262  -9.732  22.693  0.075  -0.073  -0.001  -0.005  -0.000
120.502     50   -8.262  -9.732  22.693  0.075  -0.073  -0.001  -0.005  -0.000
141.832     47   -8.262  -9.732  7.778  0.001  0.024  -0.010  0.003  0.002
141.832     47   -8.262  -9.732  7.778  0.001  0.024  -0.010  0.003  0.002
101.882    111   -8.262  -9.732  -15.530  -0.078  0.022  -0.014  0.002  0.003
30.780    138   -8.262  -9.732  -31.525  -0.123  0.017  -0.016  0.002  0.005
-1.559    109   -8.262  -9.732  -20.787  -0.091  -0.067  -0.007  -0.010  0.007
-1.559    109   -8.262  -9.732  -20.787  -0.091  -0.067  -0.007  -0.010  0.007
51.813     48   -8.262  -9.732  11.926  0.018  -0.166  0.003  -0.013  0.009
51.813     48   -8.262  -9.732  11.926  0.018  -0.166  0.003  -0.013  0.009
149.115     14   -8.262  -9.732  33.866  0.102  -0.133  0.004  -0.007  -0.000
149.115     14   -8.262  -9.732  33.866  0.102  -0.133  0.004  -0.007  -0.000
226.737     43   -8.262  -9.732  33.782  0.109  -0.152  -0.003  -0.006  -0.000
226.737     43   -8.262  -9.732  33.782  0.109  -0.152  -0.003  -0.006  -0.000
232.202    138   -8.262  -9.732  10.512  0.042  -0.107  -0.011  -0.004  0.009
204.997    220   -8.262  -9.732  -2.366  0.025  -0.087  -0.005  -0.005  0.016
194.825    228   -8.262  -9.732  2.418  0.042  -0.077  -0.007  -0.006  0.021
194.825    228   -8.262  -9.732  2.418  0.042  -0.077  -0.007  -0.006  0.021
194.825    228   -8.262  -9.732  2.418  0.042  -0.077  -0.007  -0.006  0.021
228.997    207   -8.262  -9.732  19.962  0.084  -0.108  -0.004  -0.009  0.024
264.143    194   -8.262  -9.732  22.639  0.074  -0.036  -0.004  -0.001  0.026
264.143    194   -8.262  -9.732  22.639  0.074  -0.036  -0.004  -0.001  0.026
261.368    220   -8.262  -9.732  10.011  0.032  0.036  -0.004  -0.002  0.026
261.368    220   -8.262  -9.732  10.011  0.032  0.036  -0.004  -0.002  0.026
216.620    256   -8.262  -9.732  -7.757  0.003  0.136  0.004  0.003  0.024
158.213    261   -8.262  -9.732  -16.912  -0.016  0.147  -0.002  0.001  0.021
146.948    215   -8.262  -9.732  -1.915  0.038  0.075  0.001  -0.006  0.016
194.527    167   -8.262  -9.732  21.071  0.122  0.059  0.003  -0.003  0.009
258.984    167   -8.262  -9.732  31.115  0.174  0.115  0.006  0.009  0.000
292.030    153   -8.262  -9.732  23.325  0.167  0.183  0.007  0.013  0.000
284.959    193   -8.262  -9.732  10.074  0.135  0.183  -0.001  0.005  0.000
267.401    273   -8.262  -9.731  5.896  0.103  0.103  0.002  -0.006  0.009
228.944    273   -8.262  -9.731  -4.021  -0.008  -0.003  -0.013  -0.007  0.016
228.944    273   -8.262  -9.731  -4.021  -0.008  -0.003  -0.013  -0.007  0.016
194.688    267   -8.262  -9.731  -5.543  -0.057  -0.045  -0.004  -0.005  0.021
194.688    267   -8.262  -9.731  -5.543  -0.057  -0.045  -0.004  -0.005  0.021
151.003    232   -8.262  -9.731  -12.669  -0.111  -0.045  -0.005  0.003  0.024
119.813    197   -8.262  -9.731  -11.320  -0.072  0.000  0.003  0.005  0.026
87.905    155   -8.262  -9.732  -13.925  -0.080  0.005  0.001  0.001  0.017
87.905    155   -8.262  -9.732  -13.925  -0.080  0.005  0.001  0.001  0.017
87.905    155   -8.262  -9.732  -13.925  -0.080  0.005  0.001  0.001  0.017
91.493    121   -8.262  -9.732  -1.585  -0.027  -0.079  0.009  -0.006  0.009
136.693     89   -8.262  -9.732  16.006  0.042  -0.165  0.010  -0.009  0.000
136.693     89   -8.262  -9.732  16.006  0.042  -0.165  0.010  -0.009  0.000
199.112     95   -8.262  -9.732  26.682  0.099  -0.151  0.006  -0.008  -0.009
199.112     95   -8.262  -9.732  26.682  0.099  -0.151  0.006  -0.008  -0.009
258.339    132   -8.262  -9.732  30.620  0.142  -0.108  0.002  -0.010  -0.017
289.614    194   -8.262  -9.732  24.042  0.117  -0.092  -0.002  -0.010  -0.026
289.614    194   -8.262  -9.732  24.042  0.117  -0.092  -0.002  -0.010  -0.026
280.227    249   -8.262  -9.731  9.247  0.059  -0.067  -0.011  0.001  -0.016
280.227    249   -8.262  -9.731  9.247  0.059  -0.067  -0.011  0.001  -0.016
240.195    283   -8.262  -9.731  -3.375  -0.040  -0.117  -0.003  -0.010  -0.005
240.195    283   -8.262  -9.731  -3.375  -0.040  -0.117  -0.003  -0.010  -0.005
186.629    280   -8.262  -9.731  -12.288  -0.108  -0.142  -0.006  -0.008  0.005
186.629    280   -8.262  -9.731  -12.288  -0.108  -0.142  -0.006  -0.008  0.005
111.559    244   -8.262  -9.731  -26.174  -0.183  -0.052  -0.007  0.002  0.016
111.559    244   -8.262  -9.731  -26.174  -0.183  -0.052  -0.007  0.002  0.016
18.551    192   -8.262  -9.731  -40.185  -0.219  0.098  -0.009  0.010  0.026
18.551    192   -8.262  -9.731  -40.185  -0.219  0.098  -0.009  0.010  0.026
-82.933    119   -8.262  -9.732  -51.033  -0.253  0.183  -0.009  0.004  0.017
-149.145     26   -8.262  -9.732  -44.799  -0.200  0.205  -0.006  0.002  0.000
-166.678    -52   -8.262  -9.733  -30.060  -0.131  0.170  -0.007  -0.002  -0.024
-137.445   -128   -8.262  -9.734  -12.271  -0.052  0.129  -0.003  -0.004  -0.054
-74.005   -167   -8.262  -9.734  3.515  0.043  0.124  0.002  0.006  -0.078
-2.344   -144   -8.262  -9.734  12.420  0.093  0.070  -0.001  0.001  -0.098
25.628    -92   -8.262  -9.734  0.537  0.031  0.071  -0.010  -0.001  -0.101
49.362    -92   -8.262  -9.734  1.535  0.028  -0.039  -0.009  -0.007  -0.098
72.477    -30   -8.262  -9.733  2.837  0.009  -0.101  -0.009  -0.000  -0.078
88.416     19   -8.262  -9.733  1.701  -0.018  -0.091  -0.010  0.001  -0.054
97.629     19   -8.262  -9.733  0.441  -0.024  -0.048  -0.004  -0.002  -0.024
112.142     60   -8.262  -9.733  3.220  0.007  -0.015  0.003  0.000  -0.000
112.142     60   -8.262  -9.733  3.220  0.007  -0.015  0.003  0.000  -0.000
103.468     86   -8.262  -9.732  -5.555  -0.016  0.050  -0.008  0.008  0.026
103.468     86   -8.262  -9.732  -5.555  -0.016  0.050  -0.008  0.008  0.026
78.029    108   -8.262  -9.732  -12.505  -0.056  0.022  -0.010  -0.002  0.042
78.029    108   -8.262  -9.732  -12.505  -0.056  0.022  -0.010  -0.002  0.042
58.277    103   -8.262  -9.732  -11.971  -0.068  -0.040  -0.010  -0.006  0.045
58.277    103   -8.262  -9.732  -11.971  -0.068  -0.040  -0.010  -0.006  0.045
61.578     81   -8.262  -9.732  -4.278  -0.028  -0.019  -0.008  -0.004  0.045
61.578     81   -8.262  -9.732  -4.278  -0.028  -0.019  -0.008  -0.004  0.045
81.491     59   -8.262  -9.732  2.456  0.014  0.011  -0.006  0.001  0.042
90.839     61   -8.262  -9.732  -0.320  -0.002  0.034  -0.007  0.003  0.035
111.942     76   -8.262  -9.732  5.293  0.038  0.007  0.002  0.002  0.024
111.942     76   -8.262  -9.732  5.293  0.038  0.007  0.002  0.002  0.024
137.319     86   -8.262  -9.732  9.587  0.047  -0.057  -0.001  -0.011  0.021
137.319     86   -8.262  -9.732  9.587  0.047  -0.057  -0.001  -0.011  0.021
148.674    105   -8.262  -9.732  5.058  0.032  -0.017  -0.003  0.004  0.016
148.674    105   -8.262  -9.732  5.058  0.032  -0.017  -0.003  0.004  0.016
164.493    132   -8.262  -9.732  8.308  0.041  -0.048  -0.004  -0.004  0.009
164.493    132   -8.262  -9.732  8.308  0.041  -0.048  -0.004  -0.004  0.009
195.667    146   -8.262  -9.732  15.597  0.090  -0.032  -0.006  0.001  -0.000
239.883    162   -8.262  -9.732  23.430  0.146  0.039  0.007  0.001  -0.000
239.883    162   -8.262  -9.732  23.430  0.146  0.039  0.007  0.001  -0.000
278.968    187   -8.262  -9.732  24.822  0.159  0.063  0.005  0.003  0.009
278.968    187   -8.262  -9.732  24.822  0.159  0.063  0.005  0.003  0.009
294.217    231   -8.262  -9.732  18.827  0.109  0.002  -0.003  -0.005  0.016
294.217    231   -8.262  -9.732  18.827  0.109  0.002  -0.003  -0.005  0.016
286.453    274   -8.262  -9.731  11.291  0.042  -0.101  -0.007  -0.015  0.030
286.453    274   -8.262  -9.731  11.291  0.042  -0.101  -0.007  -0.015  0.030
254.972    292   -8.262  -9.731  -0.081  -0.001  -0.058  -0.005  0.002  0.040
191.560    286   -8.262  -9.731  -15.198  -0.100  -0.058  -0.013  -0.007  0.047
130.552    254   -8.262  -9.731  -19.795  -0.116  -0.015  -0.011  -0.001  0.051
87.837    204   -8.262  -9.732  -17.839  -0.106  -0.009  -0.005  0.008  0.042
