acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  jerk_hum[rad/s3]  jerk_exo[rad/s3]  vel_motor[rad/s]  exo_Vel[rad/s]  actual_Vel[rad/s]  T_Sea[N.m]  theta_c[rad]  theta_l[rad]
-0.061  -0.006  -0.007  -0.000  -1.927  -0.325  362.232  0.000  0.000  0.000  0.000  0.000
-0.039  -0.013  -0.007  -0.000  -0.794  -0.460  278.285  0.000  0.000  0.000  0.000  0.000
0.134  -0.001  -0.002  -0.000  4.591  0.016  325.089  0.000  0.000  0.000  0.000  0.000
0.168  -0.048  0.000  -0.002  4.503  -1.385  380.646  0.000  0.000  0.000  0.000  0.000
0.078  -0.001  -0.001  -0.000  0.714  0.338  315.358  0.000  0.000  0.000  0.000  0.000
0.320  0.030  0.007  0.001  7.820  1.210  410.016  0.000  0.000  0.000  0.000  0.000
0.306  0.005  0.010  -0.000  5.505  0.162  448.808  0.000  0.000  0.000  0.000  0.000
0.157  0.007  0.007  0.000  -0.271  0.196  349.817  0.000  0.000  0.000  0.000  0.000
0.493  0.011  0.019  0.000  9.867  0.241  497.375  0.000  0.000  0.000  0.000  0.000
0.418  -0.001  0.021  -0.000  5.248  -0.163  517.549  0.000  0.000  0.000  0.000  0.000
0.516  -0.061  0.028  -0.002  6.929  -1.935  596.783  0.000  0.000  0.000  0.000  0.000
0.417  0.075  0.028  0.002  2.299  2.628  490.824  0.000  0.000  0.000  0.000  0.000
0.635  -0.008  0.039  -0.000  8.298  -0.495  585.508  0.000  0.000  0.000  0.000  0.000
0.417  -0.045  0.037  -0.001  -0.255  -1.503  483.873  0.000  0.000  0.000  0.000  0.000
0.489  -0.050  0.043  -0.002  1.962  -1.294  449.343  0.000  0.000  0.000  0.000  0.000
0.386  -0.036  0.043  -0.002  -1.598  -0.559  331.357  0.000  0.000  0.000  0.000  0.000
0.249  0.104  0.042  0.002  -5.305  3.792  91.512  0.000  0.000  0.000  0.000  0.000
0.095  0.007  0.038  0.000  -8.645  -0.025  -120.248  0.000  0.000  0.000  0.000  0.000
-0.006  -0.050  0.036  -0.002  -9.601  -1.743  -286.272  0.000  0.000  0.000  0.000  0.000
0.020  0.019  0.037  0.000  -6.521  0.757  -385.802  0.000  0.000  0.000  0.000  0.000
-0.079  0.082  0.033  0.002  -7.947  2.471  -521.915  0.000  0.000  0.000  0.000  0.000
-0.314  -0.055  0.025  -0.002  -13.079  -2.236  -678.209  0.000  0.000  0.000  0.000  0.000
-0.214  0.007  0.026  0.000  -6.928  0.146  -699.413  0.000  0.000  0.000  0.000  0.000
-0.306  -0.012  0.021  -0.000  -8.035  -0.466  -732.414  0.000  0.000  0.000  0.000  0.000
-0.264  0.017  0.020  0.000  -4.857  0.534  -701.911  0.000  0.000  0.000  0.000  0.000
-0.304  0.004  0.017  0.000  -4.883  0.007  -670.567  0.000  0.000  0.000  0.000  0.000
-0.279  -0.040  0.015  -0.001  -2.964  -1.323  -583.411  0.000  0.000  0.000  0.000  0.000
-0.228  0.070  0.014  0.002  -0.733  2.290  -515.578  0.000  0.000  0.000  0.000  0.000
-0.216  0.063  0.013  0.002  -0.176  1.551  -438.251  0.000  0.000  0.000  0.000  0.000
-0.262  -0.026  0.010  -0.000  -1.527  -1.500  -362.971  0.000  0.000  0.000  0.000  0.000
-0.213  0.034  0.009  0.002  0.330  0.678  -292.420  0.000  0.000  0.000  0.000  0.000
-0.368  0.042  0.002  0.002  -4.407  0.740  -343.143  0.000  0.000  0.000  0.000  0.000
-0.090  0.021  0.009  0.002  4.985  -0.071  -161.449  0.000  0.000  0.000  0.000  0.000
-0.134  0.010  0.007  0.002  2.482  -0.371  -68.046  0.000  0.000  0.000  0.000  0.000
-0.130  -0.046  0.006  -0.000  1.992  -1.966  18.482  0.000  0.000  0.000  0.000  0.000
-0.126  -0.103  0.005  -0.002  1.622  -3.203  97.070  0.000  0.000  0.000  0.000  0.000
-0.195  -0.079  0.001  -0.002  -0.829  -1.732  83.769  0.000  0.000  0.000  0.000  0.000
0.060  0.057  0.008  0.001  7.012  2.777  184.258  0.000  0.000  0.000  0.000  0.000
0.065  -0.066  0.009  -0.002  5.480  -1.573  292.649  0.000  0.000  0.000  0.000  0.000
0.109  -0.038  0.011  -0.002  5.503  -0.351  362.236  0.000  0.000  0.000  0.000  0.000
0.209  0.011  0.015  -0.000  7.172  1.198  433.039  0.000  0.000  0.000  0.000  0.000
0.230  -0.025  0.017  -0.002  6.077  -0.189  484.999  0.000  0.000  0.000  0.000  0.000
0.183  0.025  0.018  -0.000  3.216  1.381  439.858  0.000  0.000  0.000  0.000  0.000
0.107  0.019  0.017  -0.000  0.157  0.869  342.560  0.000  0.000  0.000  0.000  0.000
0.064  0.026  0.016  0.000  -1.160  0.853  235.508  0.000  0.000  0.000  0.000  0.000
0.107  0.003  0.018  -0.000  0.399  -0.033  197.637  0.000  0.000  0.000  0.000  0.000
0.072  -0.035  0.018  -0.002  -0.746  -1.182  158.184  0.000  0.000  0.000  0.000  0.000
-0.154  0.072  0.011  0.002  -7.344  2.323  -71.568  0.000  0.000  0.000  0.000  0.000
0.164  0.063  0.020  0.002  3.976  1.500  10.461  0.000  0.000  0.000  0.000  0.000
0.042  0.032  0.017  0.002  -0.640  0.203  -8.853  0.000  0.000  0.000  0.000  0.000
0.071  0.028  0.019  0.002  0.363  0.032  0.675  0.000  0.000  0.000  0.000  0.000
-0.018  -0.033  0.016  -0.000  -2.394  -1.786  -27.456  0.000  0.000  0.000  0.000  0.000
-0.019  -0.033  0.016  -0.000  -1.851  -1.384  -43.553  0.000  0.000  0.000  0.000  0.000
-0.089  0.001  0.014  0.000  -3.485  -0.004  -112.864  0.000  0.000  0.000  0.000  0.000
0.031  -0.031  0.017  -0.001  0.951  -0.978  -54.826  0.000  0.000  0.000  0.000  0.000
0.048  0.041  0.018  0.002  1.231  1.433  -36.758  0.000  0.000  0.000  0.000  0.000
-0.020  -0.064  0.016  -0.002  -1.104  -2.068  -24.445  0.000  0.000  0.000  0.000  0.000
0.184  -0.016  0.023  -0.001  5.273  -0.147  100.794  0.000  0.000  0.000  0.000  0.000
0.065  -0.012  0.020  -0.001  0.440  0.022  90.095  0.000  0.000  0.000  0.000  0.000
0.029  0.051  0.019  0.001  -0.748  1.897  28.006  0.000  0.000  0.000  0.000  0.000
-0.072  -0.019  0.016  -0.000  -3.607  -0.641  -49.294  0.000  0.000  0.000  0.000  0.000
-0.089  -0.010  0.015  -0.000  -3.234  -0.231  -108.585  0.000  0.000  0.000  0.000  0.000
-0.169  -0.036  0.012  -0.001  -4.860  -0.968  -181.867  0.000  0.000  0.000  0.000  0.000
-0.049  0.123  0.014  0.004  -0.089  4.043  -205.350  0.000  0.000  0.000  0.000  0.000
-0.198  0.025  0.009  0.001  -4.562  0.135  -268.324  0.000  0.000  0.000  0.000  0.000
0.016  -0.094  0.015  -0.002  2.968  -3.464  -98.169  0.000  0.000  0.000  0.000  0.000
-0.167  0.044  0.009  0.002  -3.240  1.498  -172.605  0.000  0.000  0.000  0.000  0.000
-0.106  -0.011  0.009  0.000  -0.625  -0.518  -144.531  0.000  0.000  0.000  0.000  0.000
-0.110  0.025  0.008  0.001  -0.593  0.712  -139.030  0.000  0.000  0.000  0.000  0.000
0.014  0.027  0.012  0.001  3.246  0.587  -46.753  0.000  0.000  0.000  0.000  0.000
0.082  -0.028  0.014  -0.000  4.527  -1.197  81.330  0.000  0.000  0.000  0.000  0.000
0.269  0.028  0.021  0.001  9.050  0.764  256.960  0.000  0.000  0.000  0.000  0.000
0.285  -0.042  0.023  -0.001  7.341  -1.514  391.700  0.000  0.000  0.000  0.000  0.000
0.350  -0.042  0.028  -0.001  7.556  -1.144  498.879  0.000  0.000  0.000  0.000  0.000
0.293  0.001  0.029  0.000  4.024  0.416  482.968  0.000  0.000  0.000  0.000  0.000
0.193  0.033  0.028  0.001  0.042  1.282  368.556  0.000  0.000  0.000  0.000  0.000
0.139  0.033  0.028  0.001  -1.572  0.963  245.540  0.000  0.000  0.000  0.000  0.000
0.074  -0.023  0.027  -0.000  -3.164  -0.956  139.073  0.000  0.000  0.000  0.000  0.000
0.123  -0.026  0.029  -0.000  -0.912  -0.824  102.574  0.000  0.000  0.000  0.000  0.000
0.067  -0.016  0.028  -0.000  -2.372  -0.313  33.314  0.000  0.000  0.000  0.000  0.000
0.069  -0.016  0.028  -0.000  -1.761  -0.226  -9.606  0.000  0.000  0.000  0.000  0.000
0.200  -0.011  0.033  -0.000  2.600  -0.048  51.334  0.000  0.000  0.000  0.000  0.000
0.126  0.053  0.033  0.002  -0.254  1.886  8.303  0.000  0.000  0.000  0.000  0.000
0.005  -0.087  0.030  -0.003  -3.828  -2.765  -39.488  0.000  0.000  0.000  0.000  0.000
-0.181  -0.012  0.023  -0.001  -8.469  0.166  -223.841  0.000  0.000  0.000  0.000  0.000
-0.158  -0.013  0.023  -0.001  -5.761  0.076  -309.164  0.000  0.000  0.000  0.000  0.000
-0.175  0.057  0.021  0.001  -4.885  2.168  -387.739  0.000  0.000  0.000  0.000  0.000
-0.051  -0.003  0.024  -0.000  0.009  -0.141  -307.651  0.000  0.000  0.000  0.000  0.000
0.080  -0.024  0.028  -0.001  3.937  -0.731  -147.112  0.000  0.000  0.000  0.000  0.000
0.140  -0.050  0.030  -0.002  4.807  -1.335  9.357  0.000  0.000  0.000  0.000  0.000
0.034  0.126  0.028  0.003  0.472  4.259  -43.064  0.000  0.000  0.000  0.000  0.000
-0.013  0.037  0.026  0.001  -1.054  0.549  -65.882  0.000  0.000  0.000  0.000  0.000
-0.132  -0.029  0.022  -0.000  -4.378  -1.566  -128.319  0.000  0.000  0.000  0.000  0.000
-0.198  0.034  0.019  0.001  -5.311  0.705  -231.731  0.000  0.000  0.000  0.000  0.000
-0.028  0.015  0.023  0.001  1.064  -0.022  -161.002  0.000  0.000  0.000  0.000  0.000
-0.084  -0.015  0.021  0.000  -0.874  -0.914  -135.140  0.000  0.000  0.000  0.000  0.000
0.047  -0.094  0.025  -0.003  3.270  -3.077  9.462  0.000  0.000  0.000  0.000  0.000
0.055  0.042  0.025  0.001  2.723  1.760  43.342  0.000  0.000  0.000  0.000  0.000
-0.221  -0.075  0.017  -0.002  -6.219  -2.194  -73.331  0.000  0.000  0.000  0.000  0.000
-0.240  0.048  0.014  0.001  -5.292  2.019  -206.269  0.000  0.000  0.000  0.000  0.000
-0.320  -0.003  0.010  -0.000  -6.425  0.022  -309.254  0.000  0.000  0.000  0.000  0.000
-0.400  -0.007  0.004  -0.000  -7.265  -0.119  -408.363  0.000  0.000  0.000  0.000  0.000
-0.304  -0.052  0.004  -0.002  -2.653  -1.432  -365.346  0.000  0.000  0.000  0.000  0.000
-0.104  0.063  0.009  0.002  3.987  2.353  -236.413  0.000  0.000  0.000  0.000  0.000
-0.180  -0.054  0.005  -0.002  0.738  -1.723  -147.711  0.000  0.000  0.000  0.000  0.000
-0.307  0.047  -0.000  0.001  -3.222  1.719  -215.007  0.000  0.000  0.000  0.000  0.000
-0.140  -0.065  0.003  -0.002  2.542  -2.027  -85.815  0.000  0.000  0.000  0.000  0.000
-0.260  0.013  -0.002  -0.000  -1.653  0.776  -116.841  0.000  0.000  0.000  0.000  0.000
-0.350  0.066  -0.007  0.002  -3.957  2.176  -213.384  0.000  0.000  0.000  0.000  0.000
-0.216  0.044  -0.006  0.001  1.005  1.018  -162.653  0.000  0.000  0.000  0.000  0.000
-0.194  0.010  -0.007  0.001  1.418  -0.246  -94.702  0.000  0.000  0.000  0.000  0.000
0.164  -0.117  0.004  -0.003  11.815  -3.996  246.525  0.000  0.000  0.000  0.000  0.000
0.602  -0.014  0.020  -0.001  22.114  0.056  691.997  0.000  0.000  0.000  0.000  0.000
0.766  0.027  0.030  0.000  21.730  1.252  1022.276  0.000  0.000  0.000  0.000  0.000
0.614  0.002  0.031  -0.000  11.950  0.205  1081.999  0.000  0.000  0.000  0.000  0.000
0.522  0.048  0.033  0.001  6.337  1.552  984.575  0.000  0.000  0.000  0.000  0.000
0.341  -0.017  0.031  -0.001  -0.603  -0.771  784.459  0.000  0.000  0.000  0.000  0.000
0.275  -0.007  0.031  -0.000  -2.446  -0.292  576.344  0.000  0.000  0.000  0.000  0.000
0.270  -0.010  0.033  -0.000  -2.012  -0.325  420.211  0.000  0.000  0.000  0.000  0.000
0.378  -0.006  0.039  -0.000  1.712  -0.111  375.850  0.000  0.000  0.000  0.000  0.000
0.308  -0.061  0.040  -0.002  -0.811  -1.754  307.414  0.000  0.000  0.000  0.000  0.000
0.448  0.060  0.047  0.001  3.592  2.302  293.232  0.000  0.000  0.000  0.000  0.000
0.344  -0.049  0.047  -0.002  -0.382  -1.522  247.701  0.000  0.000  0.000  0.000  0.000
0.169  0.006  0.044  -0.000  -5.562  0.495  66.198  0.000  0.000  0.000  0.000  0.000
0.050  0.010  0.041  -0.000  -7.784  0.509  -128.874  0.000  0.000  0.000  0.000  0.000
-0.108  0.012  0.037  -0.000  -10.641  0.432  -347.741  0.000  0.000  0.000  0.000  0.000
-0.173  -0.043  0.034  -0.002  -10.059  -1.315  -484.543  0.000  0.000  0.000  0.000  0.000
0.054  0.025  0.040  0.000  -0.829  1.041  -420.736  0.000  0.000  0.000  0.000  0.000
-0.149  0.066  0.033  0.002  -6.728  2.010  -515.914  0.000  0.000  0.000  0.000  0.000
-0.187  0.041  0.031  0.001  -6.257  0.782  -563.784  0.000  0.000  0.000  0.000  0.000
-0.043  0.052  0.034  0.002  -0.408  0.918  -472.859  0.000  0.000  0.000  0.000  0.000
-0.087  -0.024  0.032  -0.000  -1.642  -1.571  -392.138  0.000  0.000  0.000  0.000  0.000
-0.160  0.136  0.029  0.005  -3.440  3.620  -442.408  0.000  0.000  0.000  0.000  0.000
-0.095  0.005  0.030  0.002  -0.653  -1.187  -351.104  0.000  0.000  0.000  0.000  0.000
-0.227  0.002  0.025  0.002  -4.477  -0.993  -366.679  0.000  0.000  0.000  0.000  0.000
-0.333  -0.061  0.020  -0.000  -6.584  -2.659  -402.479  0.000  0.000  0.000  0.000  0.000
-0.224  -0.007  0.021  0.001  -1.735  -0.390  -354.948  0.000  0.000  0.000  0.000  0.000
-0.321  -0.118  0.016  -0.003  -4.230  -3.623  -326.545  0.000  0.000  0.000  0.000  0.000
-0.124  0.056  0.020  0.002  2.700  2.464  -235.841  0.000  0.000  0.000  0.000  0.000
-0.088  -0.037  0.020  -0.001  3.130  -0.928  -105.026  0.000  0.000  0.000  0.000  0.000
-0.139  -0.024  0.017  -0.001  0.858  -0.305  -60.365  0.000  0.000  0.000  0.000  0.000
-0.007  -0.021  0.021  -0.001  4.615  -0.156  57.422  0.000  0.000  0.000  0.000  0.000
-0.078  -0.016  0.018  -0.001  1.372  0.055  75.826  0.000  0.000  0.000  0.000  0.000
-0.078  -0.024  0.018  -0.001  1.047  -0.214  87.094  0.000  0.000  0.000  0.000  0.000
-0.061  -0.170  0.018  -0.006  1.305  -4.536  163.868  0.000  0.000  0.000  0.000  0.000
-0.057  0.057  0.017  0.000  1.100  3.362  107.270  0.000  0.000  0.000  0.000  0.000
-0.036  0.014  0.017  -0.001  1.486  1.264  100.832  0.000  0.000  0.000  0.000  0.000
0.049  0.095  0.020  0.002  3.669  3.384  114.240  0.000  0.000  0.000  0.000  0.000
0.027  0.009  0.020  -0.000  2.121  -0.010  138.965  0.000  0.000  0.000  0.000  0.000
-0.219  0.003  0.012  -0.000  -5.754  -0.178  -15.422  0.000  0.000  0.000  0.000  0.000
-0.339  0.100  0.006  0.003  -7.972  2.761  -230.713  0.000  0.000  0.000  0.000  0.000
-0.503  -0.067  -0.002  -0.002  -10.990  -2.910  -389.054  0.000  0.000  0.000  0.000  0.000
-0.461  0.083  -0.005  0.003  -7.078  2.303  -502.697  0.000  0.000  0.000  0.000  0.000
-0.359  0.032  -0.005  0.002  -2.335  0.220  -457.296  0.000  0.000  0.000  0.000  0.000
-0.280  -0.082  -0.005  -0.002  0.616  -3.242  -305.179  0.000  0.000  0.000  0.000  0.000
-0.326  -0.060  -0.009  -0.002  -0.914  -1.819  -238.362  0.000  0.000  0.000  0.000  0.000
-0.238  0.055  -0.009  0.002  1.930  2.067  -176.966  0.000  0.000  0.000  0.000  0.000
-0.170  -0.016  -0.008  -0.000  3.509  -0.548  -54.963  0.000  0.000  0.000  0.000  0.000
-0.362  -0.012  -0.016  -0.000  -3.088  -0.293  -109.024  0.000  0.000  0.000  0.000  0.000
-0.326  -0.008  -0.018  -0.000  -1.270  -0.128  -113.849  0.000  0.000  0.000  0.000  0.000
-0.230  -0.001  -0.017  -0.000  1.931  0.137  -49.747  0.000  0.000  0.000  0.000  0.000
-0.306  -0.000  -0.022  -0.000  -0.831  0.114  -60.092  0.000  0.000  0.000  0.000  0.000
-0.211  -0.045  -0.021  -0.002  2.237  -1.248  19.948  0.000  0.000  0.000  0.000  0.000
-0.163  -0.015  -0.021  -0.001  3.137  -0.066  87.131  0.000  0.000  0.000  0.000  0.000
0.030  0.030  -0.016  0.000  8.171  1.308  233.978  0.000  0.000  0.000  0.000  0.000
0.072  0.022  -0.014  0.000  7.447  0.768  342.896  0.000  0.000  0.000  0.000  0.000
0.069  0.041  -0.014  0.001  5.583  1.145  382.751  0.000  0.000  0.000  0.000  0.000
-0.177  -0.061  -0.021  -0.002  -3.141  -2.202  267.028  0.000  0.000  0.000  0.000  0.000
-0.150  -0.039  -0.022  -0.002  -1.586  -1.009  192.273  0.000  0.000  0.000  0.000  0.000
-0.163  0.024  -0.024  0.000  -1.578  1.129  102.017  0.000  0.000  0.000  0.000  0.000
-0.185  0.005  -0.026  -0.000  -1.866  0.292  35.449  0.000  0.000  0.000  0.000  0.000
-0.280  0.073  -0.030  0.002  -4.267  2.259  -99.805  0.000  0.000  0.000  0.000  0.000
-0.550  -0.008  -0.042  -0.000  -11.348  -0.713  -324.015  0.000  0.000  0.000  0.000  0.000
-0.203  0.059  -0.034  0.002  1.802  1.472  -239.696  0.000  0.000  0.000  0.000  0.000
-0.079  -0.015  -0.032  0.000  5.069  -1.106  -62.059  0.000  0.000  0.000  0.000  0.000
-0.096  -0.019  -0.033  -0.000  3.344  -0.954  39.036  0.000  0.000  0.000  0.000  0.000
-0.045  -0.064  -0.032  -0.002  4.081  -2.096  152.735  0.000  0.000  0.000  0.000  0.000
-0.134  0.065  -0.035  0.002  0.445  2.280  99.272  0.000  0.000  0.000  0.000  0.000
-0.127  -0.065  -0.036  -0.002  0.542  -2.145  122.237  0.000  0.000  0.000  0.000  0.000
-0.233  0.003  -0.041  -0.000  -2.779  0.402  29.571  0.000  0.000  0.000  0.000  0.000
-0.049  0.014  -0.037  0.000  3.420  0.618  91.386  0.000  0.000  0.000  0.000  0.000
0.206  0.057  -0.028  0.002  10.247  1.763  277.463  0.000  0.000  0.000  0.000  0.000
0.130  -0.002  -0.029  0.000  5.499  -0.410  350.919  0.000  0.000  0.000  0.000  0.000
0.322  -0.029  -0.022  -0.001  9.940  -1.145  519.747  0.000  0.000  0.000  0.000  0.000
0.258  -0.003  -0.021  -0.000  5.637  -0.082  542.952  0.000  0.000  0.000  0.000  0.000
0.282  -0.012  -0.019  -0.000  5.005  -0.319  550.728  0.000  0.000  0.000  0.000  0.000
0.246  0.001  -0.018  -0.000  2.717  0.129  499.208  0.000  0.000  0.000  0.000  0.000
0.117  -0.065  -0.020  -0.002  -1.807  -1.863  385.204  0.000  0.000  0.000  0.000  0.000
0.126  0.124  -0.019  0.004  -1.084  4.259  222.461  0.000  0.000  0.000  0.000  0.000
0.087  -0.144  -0.019  -0.004  -2.004  -4.816  201.993  0.000  0.000  0.000  0.000  0.000
0.335  0.022  -0.010  0.000  5.922  1.311  275.413  0.000  0.000  0.000  0.000  0.000
0.207  0.011  -0.012  -0.000  0.667  0.669  225.487  0.000  0.000  0.000  0.000  0.000
0.320  0.068  -0.006  0.002  3.884  2.224  235.416  0.000  0.000  0.000  0.000  0.000
0.353  -0.006  -0.002  -0.000  3.946  -0.534  284.348  0.000  0.000  0.000  0.000  0.000
0.281  0.042  -0.002  0.001  0.840  1.038  231.260  0.000  0.000  0.000  0.000  0.000
0.411  -0.031  0.005  -0.001  4.532  -1.404  306.651  0.000  0.000  0.000  0.000  0.000
0.183  0.052  0.000  0.002  -3.402  1.413  148.605  0.000  0.000  0.000  0.000  0.000
0.351  -0.071  0.007  -0.002  2.471  -2.599  211.548  0.000  0.000  0.000  0.000  0.000
0.337  0.052  0.010  0.002  1.443  1.720  176.816  0.000  0.000  0.000  0.000  0.000
0.210  -0.007  0.008  0.000  -2.695  -0.465  87.641  0.000  0.000  0.000  0.000  0.000
0.076  -0.004  0.005  0.000  -6.094  -0.255  -62.856  0.000  0.000  0.000  0.000  0.000
0.157  -0.031  0.009  -0.001  -2.195  -1.018  -84.760  0.000  0.000  0.000  0.000  0.000
0.075  0.048  0.007  0.002  -4.127  1.596  -183.119  0.000  0.000  0.000  0.000  0.000
0.166  -0.116  0.011  -0.003  -0.404  -3.715  -102.053  0.000  0.000  0.000  0.000  0.000
0.088  -0.010  0.009  -0.001  -2.630  0.350  -145.534  0.000  0.000  0.000  0.000  0.000
0.085  0.069  0.010  0.002  -2.107  2.662  -201.703  0.000  0.000  0.000  0.000  0.000
-0.021  0.008  0.007  0.000  -4.782  0.183  -270.991  0.000  0.000  0.000  0.000  0.000
-0.324  -0.004  -0.003  -0.000  -12.716  -0.210  -498.647  0.000  0.000  0.000  0.000  0.000
-0.174  -0.012  -0.001  -0.000  -5.174  -0.414  -508.570  0.000  0.000  0.000  0.000  0.000
-0.180  -0.055  -0.002  -0.002  -4.103  -1.616  -475.270  0.000  0.000  0.000  0.000  0.000
-0.266  -0.040  -0.007  -0.002  -5.702  -0.771  -496.668  0.000  0.000  0.000  0.000  0.000
-0.196  0.018  -0.006  -0.000  -2.219  1.156  -463.312  0.000  0.000  0.000  0.000  0.000
-0.110  0.066  -0.005  0.002  0.876  2.322  -383.984  0.000  0.000  0.000  0.000  0.000
-0.260  0.038  -0.011  0.001  -3.833  0.913  -405.948  0.000  0.000  0.000  0.000  0.000
-0.293  -0.176  -0.014  -0.006  -3.910  -5.717  -330.124  0.000  0.000  0.000  0.000  0.000
-0.248  0.084  -0.015  0.002  -1.615  3.472  -349.951  0.000  0.000  0.000  0.000  0.000
-0.216  0.022  -0.016  0.000  -0.255  0.755  -296.268  0.000  0.000  0.000  0.000  0.000
-0.104  0.007  -0.014  -0.000  3.143  0.130  -168.226  0.000  0.000  0.000  0.000  0.000
-0.098  0.011  -0.014  0.000  2.586  0.223  -79.715  0.000  0.000  0.000  0.000  0.000
0.033  0.021  -0.011  0.000  5.883  0.483  61.230  0.000  0.000  0.000  0.000  0.000
0.026  -0.003  -0.011  -0.000  4.280  -0.367  150.138  0.000  0.000  0.000  0.000  0.000
0.090  0.132  -0.009  0.004  5.156  3.782  181.312  0.000  0.000  0.000  0.000  0.000
0.250  -0.031  -0.002  -0.000  8.727  -2.022  369.619  0.000  0.000  0.000  0.000  0.000
0.010  -0.012  -0.008  0.000  -0.569  -0.972  296.613  0.000  0.000  0.000  0.000  0.000
0.153  -0.058  -0.004  -0.001  3.858  -2.118  353.957  0.000  0.000  0.000  0.000  0.000
0.167  -0.069  -0.002  -0.002  3.352  -1.942  385.906  0.000  0.000  0.000  0.000  0.000
0.278  0.071  0.003  0.002  5.872  2.728  400.925  0.000  0.000  0.000  0.000  0.000
0.266  -0.060  0.005  -0.002  4.100  -1.858  439.015  0.000  0.000  0.000  0.000  0.000
0.358  -0.044  0.010  -0.002  5.899  -0.925  496.397  0.000  0.000  0.000  0.000  0.000
0.259  0.073  0.010  0.002  1.504  2.801  390.262  0.000  0.000  0.000  0.000  0.000
0.347  0.003  0.015  0.000  3.767  0.033  395.935  0.000  0.000  0.000  0.000  0.000
0.227  0.006  0.013  0.000  -0.728  0.119  298.430  0.000  0.000  0.000  0.000  0.000
0.371  0.001  0.020  -0.000  3.774  -0.080  324.329  0.000  0.000  0.000  0.000  0.000
0.236  -0.054  0.019  -0.002  -1.179  -1.687  257.027  0.000  0.000  0.000  0.000  0.000
0.127  0.021  0.017  0.000  -4.190  0.949  97.891  0.000  0.000  0.000  0.000  0.000
0.182  0.006  0.020  -0.000  -1.527  0.279  40.040  0.000  0.000  0.000  0.000  0.000
0.152  0.080  0.020  0.002  -2.049  2.417  -48.566  0.000  0.000  0.000  0.000  0.000
0.121  -0.060  0.020  -0.002  -2.482  -2.344  -60.773  0.000  0.000  0.000  0.000  0.000
0.286  -0.005  0.027  -0.000  3.049  -0.132  21.733  0.000  0.000  0.000  0.000  0.000
-0.015  0.077  0.019  0.002  -6.720  2.362  -167.148  0.000  0.000  0.000  0.000  0.000
-0.015  0.026  0.019  0.001  -5.102  0.248  -251.458  0.000  0.000  0.000  0.000  0.000
-0.186  -0.023  0.013  -0.000  -9.011  -1.263  -384.828  0.000  0.000  0.000  0.000  0.000
-0.049  -0.008  0.016  0.000  -2.740  -0.512  -361.599  0.000  0.000  0.000  0.000  0.000
-0.059  -0.019  0.015  -0.000  -2.369  -0.739  -331.465  0.000  0.000  0.000  0.000  0.000
-0.005  -0.113  0.017  -0.003  -0.178  -3.382  -220.347  0.000  0.000  0.000  0.000  0.000
-0.388  0.068  0.004  0.002  -11.635  2.884  -478.390  0.000  0.000  0.000  0.000  0.000
-0.391  -0.051  0.001  -0.002  -8.911  -1.379  -562.368  0.000  0.000  0.000  0.000  0.000
-0.350  0.006  -0.001  -0.000  -5.559  0.652  -583.474  0.000  0.000  0.000  0.000  0.000
-0.386  0.076  -0.005  0.002  -5.318  2.598  -622.866  0.000  0.000  0.000  0.000  0.000
-0.137  -0.043  0.000  -0.001  3.452  -1.604  -397.398  0.000  0.000  0.000  0.000  0.000
-0.245  -0.097  -0.005  -0.003  -0.630  -2.838  -291.047  0.000  0.000  0.000  0.000  0.000
-0.223  0.023  -0.006  -0.000  0.182  1.435  -249.190  0.000  0.000  0.000  0.000  0.000
-0.337  -0.085  -0.011  -0.004  -3.265  -2.145  -241.678  0.000  0.000  0.000  0.000  0.000
-0.165  0.219  -0.008  0.006  2.660  7.498  -241.173  0.000  0.000  0.000  0.000  0.000
-0.352  -0.103  -0.016  -0.003  -3.570  -3.956  -216.059  0.000  0.000  0.000  0.000  0.000
-0.176  -0.032  -0.013  -0.002  2.562  -0.890  -102.543  0.000  0.000  0.000  0.000  0.000
-0.146  0.161  -0.013  0.005  2.843  5.107  -91.560  0.000  0.000  0.000  0.000  0.000
-0.136  -0.010  -0.014  0.000  2.457  -1.240  -0.322  0.000  0.000  0.000  0.000  0.000
-0.156  -0.012  -0.016  0.000  1.266  -0.988  42.268  0.000  0.000  0.000  0.000  0.000
-0.124  -0.009  -0.016  0.000  1.924  -0.670  86.492  0.000  0.000  0.000  0.000  0.000
-0.084  -0.102  -0.016  -0.003  2.663  -3.301  176.135  0.000  0.000  0.000  0.000  0.000
-0.132  0.069  -0.018  0.002  0.578  2.632  115.900  0.000  0.000  0.000  0.000  0.000
0.014  -0.050  -0.014  -0.002  4.832  -1.583  223.644  0.000  0.000  0.000  0.000  0.000
0.005  -0.017  -0.014  -0.001  3.390  -0.219  257.837  0.000  0.000  0.000  0.000  0.000
0.069  0.008  -0.012  -0.000  4.494  0.584  298.410  0.000  0.000  0.000  0.000  0.000
-0.061  0.033  -0.016  0.001  -0.492  1.193  210.311  0.000  0.000  0.000  0.000  0.000
0.075  -0.045  -0.012  -0.002  3.726  -1.430  272.117  0.000  0.000  0.000  0.000  0.000
0.030  -0.033  -0.013  -0.002  1.469  -0.710  260.551  0.000  0.000  0.000  0.000  0.000
