OmegaControlKF
time[s]  acc_hum[rad / s2]  vel_hum[rad / s]  vel_exo[rad / s]  T_Sea[N.m]  vel_motor[rad / s]
15.197869  0.203  2.432  -0.059  0.677  -0.001
15.198869  0.201  2.432  -0.058  0.676  -0.001
15.199869  0.200  2.432  -0.058  0.675  -0.000
15.200869  0.199  2.432  -0.058  0.674  -0.001
15.201869  0.197  2.432  -0.057  0.672  -0.001
15.202869  0.196  2.433  -0.057  0.671  -0.001
15.203869  0.195  2.433  -0.057  0.670  -0.000
15.204869  0.193  2.433  -0.056  0.668  -0.001
15.205869  -0.501  2.433  -0.056  0.667  -0.262
15.206869  -0.497  2.432  -0.056  0.665  0.001
15.207869  -0.494  2.432  -0.055  0.664  0.001
15.208869  -0.490  2.431  -0.055  0.662  0.001
15.209870  -0.486  2.431  -0.055  0.661  0.001
15.210870  -0.482  2.430  -0.054  0.659  0.001
15.211870  -0.479  2.430  -0.054  0.658  0.001
15.212870  -0.475  2.429  -0.054  0.656  0.001
15.213870  -0.471  2.429  -0.053  0.654  0.001
15.214870  -1.208  2.427  -0.053  0.653  -0.278
15.215870  -1.199  2.426  -0.053  0.651  0.003
15.216870  -1.190  2.425  -0.052  0.650  0.003
15.217870  -1.181  2.424  -0.052  0.648  0.003
15.218870  -1.173  2.423  -0.051  0.646  0.003
15.219870  -1.164  2.422  -0.051  0.645  0.003
15.220870  -1.155  2.420  -0.051  0.643  0.003
15.221870  -1.146  2.419  -0.050  0.641  0.003
15.222870  -1.138  2.418  -0.050  0.640  0.003
15.223870  -1.855  2.416  -0.050  0.638  -0.271
15.224870  -1.841  2.414  -0.049  0.636  0.005
15.225870  -1.827  2.413  -0.049  0.635  0.005
15.226871  -1.814  2.411  -0.049  0.633  0.005
15.227871  -1.800  2.409  -0.048  0.631  0.005
15.228871  -1.786  2.407  -0.048  0.629  0.005
15.229871  -1.773  2.405  -0.048  0.627  0.005
15.230871  -1.760  2.404  -0.047  0.626  0.005
15.231871  -1.747  2.402  -0.047  0.624  0.005
15.232871  -2.517  2.399  -0.047  0.622  -0.291
15.233871  -2.499  2.397  -0.046  0.620  0.007
15.235871  -2.480  2.394  -0.046  0.618  0.007
15.236871  -2.461  2.392  -0.046  0.616  0.007
15.237871  -2.443  2.390  -0.045  0.614  0.007
15.238871  -2.425  2.387  -0.045  0.612  0.007
15.240871  -2.407  2.385  -0.044  0.610  0.007
15.241871  -1.194  2.382  -0.044  0.608  0.458
15.242871  -2.371  2.380  -0.044  0.606  -0.445
15.243871  -2.353  2.378  -0.043  0.604  0.007
15.244872  -2.336  2.375  -0.043  0.602  0.007
15.245872  -2.318  2.373  -0.043  0.600  0.007
15.246872  -2.301  2.371  -0.042  0.598  0.007
15.247872  -2.284  2.368  -0.042  0.596  0.006
15.248872  -2.267  2.366  -0.042  0.594  0.006
15.249872  -2.250  2.364  -0.041  0.592  0.006
15.250872  -2.233  2.362  -0.041  0.590  0.006
15.251872  -2.217  2.359  -0.041  0.588  0.006
15.252872  -2.200  2.357  -0.040  0.586  0.006
15.254872  -2.183  2.355  -0.040  0.584  0.006
15.255872  -1.084  2.353  -0.040  0.582  0.416
15.256872  -2.151  2.351  -0.039  0.580  -0.403
15.257872  -2.135  2.349  -0.039  0.578  0.006
15.258872  -2.119  2.346  -0.039  0.576  0.006
15.259872  -2.103  2.344  -0.039  0.574  0.006
15.260872  -2.088  2.342  -0.038  0.572  0.006
15.261873  -2.072  2.340  -0.038  0.570  0.006
15.262873  -2.057  2.338  -0.038  0.568  0.006
15.263873  -2.041  2.336  -0.037  0.566  0.006
15.264873  -2.026  2.334  -0.037  0.564  0.006
15.265873  -2.011  2.332  -0.037  0.562  0.006
15.266873  -1.996  2.330  -0.036  0.560  0.006
15.267873  -1.981  2.328  -0.036  0.558  0.006
15.268873  -1.966  2.326  -0.036  0.556  0.006
15.269873  -1.952  2.324  -0.036  0.554  0.005
15.271873  -1.937  2.322  -0.035  0.552  0.005
15.272873  -1.923  2.320  -0.035  0.550  0.005
15.273873  -1.908  2.318  -0.035  0.548  0.005
15.275873  -1.894  2.316  -0.035  0.546  0.005
15.276873  -0.940  2.315  -0.034  0.544  0.361
15.277873  -1.866  2.313  -0.034  0.542  -0.350
15.278873  -1.852  2.311  -0.034  0.540  0.005
15.279874  -1.838  2.309  -0.034  0.538  0.005
15.280874  -1.825  2.307  -0.033  0.536  0.005
15.281874  -1.811  2.305  -0.033  0.534  0.005
15.282874  -1.797  2.304  -0.033  0.532  0.005
15.283874  -1.784  2.302  -0.033  0.530  0.005
15.284874  -2.558  2.299  -0.032  0.528  -0.292
15.289874  -2.539  2.297  -0.032  0.526  0.007
15.290874  -2.520  2.294  -0.032  0.524  0.007
15.291874  -2.501  2.292  -0.031  0.522  0.007
15.293874  -2.482  2.289  -0.031  0.520  0.007
15.294874  -1.615  2.286  -0.031  0.518  0.328
15.295874  -3.205  2.283  -0.031  0.515  -0.601
15.296875  -3.181  2.280  -0.030  0.513  0.009
15.297875  -3.158  2.276  -0.030  0.511  0.009
15.298875  -3.134  2.273  -0.030  0.509  0.009
15.300875  -3.816  2.270  -0.029  0.507  -0.258
15.301875  -1.894  2.266  -0.029  0.505  0.726
15.302875  -3.759  2.262  -0.029  0.503  -0.705
15.303875  -3.731  2.258  -0.029  0.501  0.011
15.304875  -3.703  2.255  -0.028  0.499  0.011
15.305875  -4.462  2.250  -0.028  0.496  -0.287
15.306875  -4.429  2.246  -0.028  0.494  0.013
15.307875  -4.396  2.241  -0.027  0.492  0.012
15.308875  -4.363  2.237  -0.027  0.490  0.012
15.309875  -4.331  2.233  -0.027  0.487  0.012
15.310875  -5.166  2.227  -0.026  0.485  -0.315
15.311875  -5.127  2.222  -0.026  0.483  0.015
15.312875  -5.089  2.217  -0.026  0.480  0.014
15.313875  -5.051  2.212  -0.025  0.478  0.014
15.314876  -5.014  2.207  -0.025  0.476  0.014
15.315876  -5.860  2.201  -0.025  0.473  -0.320
15.316876  -5.816  2.195  -0.024  0.471  0.016
15.317876  -5.773  2.190  -0.024  0.468  0.016
15.318876  -5.730  2.184  -0.024  0.465  0.016
15.319876  -5.687  2.178  -0.023  0.463  0.016
15.320876  -6.541  2.172  -0.023  0.460  -0.323
15.321876  -6.492  2.165  -0.023  0.458  0.018
15.322876  -6.444  2.159  -0.022  0.455  0.018
15.323876  -6.397  2.152  -0.022  0.453  0.018
15.324876  -6.349  2.146  -0.022  0.451  0.018
15.325876  -7.279  2.139  -0.021  0.448  -0.351
15.326876  -7.225  2.131  -0.021  0.445  0.020
15.327876  -7.171  2.124  -0.020  0.443  0.020
15.328876  -7.118  2.117  -0.020  0.440  0.020
15.329876  -7.065  2.110  -0.020  0.437  0.020
15.330876  -8.003  2.102  -0.019  0.435  -0.355
15.331877  -7.944  2.094  -0.019  0.432  0.022
15.332877  -7.885  2.086  -0.018  0.429  0.022
15.333877  -7.826  2.078  -0.018  0.426  0.022
15.334877  -7.768  2.071  -0.018  0.424  0.022
15.335877  -8.832  2.062  -0.017  0.421  -0.402
15.336877  -8.766  2.053  -0.017  0.418  0.025
15.337877  -8.701  2.044  -0.016  0.415  0.025
15.338877  -8.636  2.036  -0.016  0.412  0.024
15.339877  -8.572  2.027  -0.016  0.409  0.024
15.340877  -9.694  2.018  -0.015  0.406  -0.424
15.341877  -9.622  2.008  -0.015  0.403  0.027
15.342877  -9.551  1.998  -0.014  0.400  0.027
15.343877  -9.480  1.989  -0.014  0.397  0.027
15.344877  -9.410  1.979  -0.013  0.394  0.027
15.345877  -10.539  1.969  -0.013  0.390  -0.427
15.346877  -10.461  1.958  -0.012  0.387  0.030
15.347877  -10.383  1.948  -0.012  0.384  0.029
15.348877  -10.306  1.938  -0.011  0.380  0.029
15.349878  -10.230  1.928  -0.011  0.377  0.029
15.350878  -11.369  1.916  -0.010  0.374  -0.430
15.351878  -11.284  1.905  -0.010  0.371  0.032
15.352878  -11.201  1.894  -0.009  0.367  0.032
15.353878  -11.117  1.883  -0.009  0.364  0.031
15.354878  -11.035  1.872  -0.009  0.361  0.031
15.355878  -12.161  1.859  -0.008  0.358  -0.425
15.356878  -12.071  1.847  -0.008  0.354  0.034
15.357878  -11.981  1.835  -0.007  0.351  0.034
15.358878  -11.892  1.823  -0.007  0.347  0.034
15.359878  -11.804  1.812  -0.006  0.344  0.033
15.360878  -12.943  1.799  -0.005  0.340  -0.430
15.361878  -12.847  1.786  -0.005  0.337  0.036
15.362878  -12.752  1.773  -0.004  0.333  0.036
15.363878  -12.657  1.760  -0.004  0.329  0.036
15.364878  -12.563  1.748  -0.003  0.326  0.036
15.365878  -13.679  1.734  -0.003  0.322  -0.422
15.366879  -13.577  1.721  -0.002  0.318  0.038
15.367879  -13.476  1.707  -0.002  0.315  0.038
15.368879  -13.376  1.694  -0.001  0.311  0.038
15.369879  -13.277  1.680  -0.001  0.308  0.037
15.370879  -13.179  1.667  -0.000  0.304  0.037
15.371879  -13.081  1.654  0.000  0.301  0.037
15.372879  -12.984  1.641  0.001  0.297  0.037
15.373879  -12.887  1.628  0.001  0.294  0.036
15.374879  -14.032  1.614  0.002  0.290  -0.432
15.375879  -13.927  1.600  0.002  0.286  0.039
15.376879  -13.824  1.587  0.003  0.282  0.039
15.377879  -13.722  1.573  0.003  0.279  0.039
15.378879  -13.620  1.559  0.004  0.275  0.039
15.379879  -13.519  1.546  0.004  0.271  0.038
15.380879  -13.418  1.532  0.005  0.268  0.038
15.381879  -13.319  1.519  0.005  0.264  0.038
15.382879  -13.220  1.506  0.006  0.260  0.037
15.383879  -14.343  1.491  0.006  0.256  -0.424
15.384880  -14.237  1.477  0.007  0.253  0.040
15.385880  -14.131  1.463  0.007  0.249  0.040
15.386880  -14.026  1.449  0.008  0.245  0.040
15.387880  -13.922  1.435  0.008  0.242  0.039
15.388880  -15.143  1.420  0.009  0.238  -0.461
15.389880  -15.031  1.405  0.009  0.234  0.042
15.390880  -14.919  1.390  0.010  0.230  0.042
15.391880  -14.809  1.375  0.010  0.226  0.042
15.392880  -14.699  1.360  0.011  0.222  0.041
15.393880  -14.590  1.346  0.011  0.218  0.041
15.394880  -14.482  1.331  0.012  0.214  0.041
15.395880  -14.374  1.317  0.012  0.210  0.041
15.396880  -14.267  1.303  0.013  0.206  0.040
15.397880  -15.370  1.287  0.013  0.202  -0.417
15.398880  -15.256  1.272  0.014  0.198  0.043
15.399880  -15.143  1.257  0.014  0.194  0.043
15.400880  -15.030  1.242  0.015  0.190  0.042
15.401881  -14.919  1.227  0.015  0.187  0.042
15.402881  -14.808  1.212  0.016  0.183  0.042
15.403881  -14.698  1.198  0.016  0.179  0.041
15.404881  -14.589  1.183  0.017  0.175  0.041
15.405881  -14.481  1.168  0.017  0.171  0.041
15.406881  -15.590  1.153  0.017  0.167  -0.419
15.407881  -15.474  1.137  0.018  0.164  0.044
15.408881  -15.359  1.122  0.018  0.160  0.043
15.409881  -15.245  1.107  0.019  0.156  0.043
15.410881  -15.132  1.092  0.019  0.152  0.043
15.411881  -15.020  1.077  0.020  0.148  0.042
15.412881  -14.909  1.062  0.020  0.145  0.042
15.413881  -14.798  1.047  0.021  0.141  0.042
15.414881  -14.688  1.032  0.021  0.137  0.041
15.415881  -15.813  1.016  0.021  0.133  -0.425
15.416881  -15.695  1.001  0.022  0.130  0.044
15.417881  -15.579  0.985  0.022  0.126  0.044
15.418881  -15.463  0.970  0.023  0.122  0.044
15.419882  -15.348  0.954  0.023  0.118  0.043
15.420882  -15.235  0.939  0.024  0.115  0.043
15.421882  -15.122  0.924  0.024  0.111  0.043
15.422882  -15.009  0.909  0.024  0.107  0.042
15.423882  -14.898  0.894  0.025  0.103  0.042
15.424882  -15.946  0.878  0.025  0.100  -0.396
15.425882  -15.827  0.862  0.026  0.096  0.045
15.426882  -15.710  0.847  0.026  0.092  0.044
15.427882  -15.594  0.831  0.026  0.088  0.044
15.428882  -15.478  0.816  0.027  0.084  0.044
15.429882  -16.466  0.799  0.027  0.080  -0.373
15.430882  -16.344  0.783  0.028  0.076  0.046
15.431882  -16.223  0.767  0.028  0.072  0.046
15.432882  -16.102  0.750  0.029  0.068  0.045
15.433882  -15.983  0.734  0.029  0.064  0.045
15.434882  -15.864  0.719  0.030  0.061  0.045
15.435882  -15.747  0.703  0.030  0.057  0.044
15.436883  -15.630  0.687  0.030  0.053  0.044
15.437883  -15.514  0.672  0.031  0.049  0.044
15.438883  -16.478  0.655  0.031  0.045  -0.364
15.439883  -16.356  0.639  0.032  0.041  0.046
15.440883  -16.235  0.623  0.032  0.037  0.046
15.441883  -16.114  0.606  0.032  0.034  0.046
15.442883  -15.995  0.590  0.033  0.030  0.045
15.443883  -15.876  0.575  0.033  0.026  0.045
15.444883  -15.759  0.559  0.033  0.022  0.045
15.445883  -15.642  0.543  0.034  0.019  0.044
15.446883  -15.526  0.528  0.034  0.015  0.044
15.447883  -16.392  0.511  0.035  0.011  -0.328
15.448883  -16.271  0.495  0.035  0.007  0.046
15.449883  -16.150  0.479  0.035  0.003  0.046
15.450883  -16.030  0.463  0.036  -0.001  0.045
15.451883  -15.912  0.447  0.036  -0.005  0.045
15.452883  -15.794  0.431  0.037  -0.009  0.045
15.453884  -15.676  0.415  0.037  -0.012  0.044
15.454884  -15.560  0.400  0.037  -0.016  0.044
15.455884  -15.445  0.384  0.038  -0.020  0.044
15.456884  -16.311  0.368  0.038  -0.024  -0.327
15.457884  -16.190  0.352  0.038  -0.027  0.046
15.458884  -16.070  0.336  0.039  -0.031  0.045
15.459884  -15.951  0.320  0.039  -0.035  0.045
15.460884  -15.833  0.304  0.039  -0.038  0.045
15.461884  -15.715  0.288  0.040  -0.042  0.044
15.462884  -15.599  0.273  0.040  -0.046  0.044
15.463884  -15.483  0.257  0.040  -0.049  0.044
15.464884  -15.368  0.242  0.041  -0.053  0.043
15.465884  -16.177  0.226  0.041  -0.056  -0.306
15.466884  -16.057  0.210  0.041  -0.060  0.045
15.467884  -15.938  0.194  0.042  -0.063  0.045
15.468884  -15.820  0.178  0.042  -0.067  0.045
15.469884  -15.703  0.162  0.042  -0.070  0.044
15.470884  -15.586  0.147  0.043  -0.074  0.044
15.471885  -15.471  0.131  0.043  -0.077  0.044
15.472885  -15.356  0.116  0.043  -0.081  0.043
15.473885  -15.242  0.101  0.043  -0.084  0.043
15.474885  -15.982  0.085  0.044  -0.087  -0.280
15.475885  -15.864  0.069  0.044  -0.091  0.045
15.476885  -15.746  0.053  0.044  -0.094  0.044
15.477885  -15.629  0.037  0.045  -0.098  0.044
15.478885  -15.513  0.022  0.045  -0.101  0.044
15.479885  -15.398  0.006  0.045  -0.105  0.043
15.480885  -15.284  -0.009  0.045  -0.108  0.043
15.481885  -15.171  -0.024  0.046  -0.111  0.043
15.482885  -15.058  -0.039  0.046  -0.115  0.043
15.483885  -15.734  -0.055  0.046  -0.118  -0.255
15.484885  -15.618  -0.070  0.046  -0.121  0.044
15.485885  -15.502  -0.086  0.047  -0.125  0.044
15.486885  -15.387  -0.101  0.047  -0.128  0.043
15.487885  -15.273  -0.117  0.047  -0.131  0.043
15.488886  -15.928  -0.132  0.047  -0.135  -0.248
15.489886  -15.810  -0.148  0.048  -0.138  0.045
15.491886  -15.693  -0.164  0.048  -0.142  0.044
15.492886  -7.788  -0.180  0.048  -0.145  2.987
15.493886  -15.461  -0.195  0.049  -0.149  -2.899
15.494886  -15.346  -0.210  0.049  -0.152  0.043
15.495886  -15.233  -0.226  0.049  -0.155  0.043
15.496886  -15.120  -0.241  0.049  -0.159  0.043
15.497886  -15.008  -0.256  0.050  -0.162  0.042
15.498886  -14.896  -0.271  0.050  -0.165  0.042
15.499886  -14.786  -0.285  0.050  -0.169  0.042
15.500886  -14.676  -0.300  0.050  -0.172  0.041
15.501886  -14.568  -0.315  0.050  -0.175  0.041
15.502886  -14.460  -0.329  0.051  -0.178  0.041
15.503886  -14.352  -0.343  0.051  -0.182  0.041
15.504886  -14.246  -0.358  0.051  -0.184  0.040
15.506887  -14.140  -0.372  0.051  -0.187  0.040
15.507887  -7.018  -0.386  0.051  -0.190  2.692
15.508887  -13.932  -0.400  0.052  -0.193  -2.613
15.509887  -13.828  -0.414  0.052  -0.196  0.039
15.511887  -13.726  -0.427  0.052  -0.199  0.039
15.512887  -6.812  -0.441  0.052  -0.202  2.613
15.513887  -13.523  -0.455  0.052  -0.205  -2.536
15.514887  -13.423  -0.468  0.052  -0.207  0.038
15.515887  -13.323  -0.481  0.052  -0.211  0.038
15.516887  -13.225  -0.495  0.053  -0.214  0.037
15.517887  -13.127  -0.508  0.053  -0.216  0.037
15.518887  -13.029  -0.521  0.053  -0.219  0.037
15.519887  -12.933  -0.534  0.053  -0.222  0.036
15.520887  -12.837  -0.546  0.053  -0.225  0.036
15.521887  -12.742  -0.559  0.053  -0.227  0.036
15.522887  -12.647  -0.572  0.053  -0.230  0.036
15.523888  -12.554  -0.584  0.053  -0.233  0.035
15.524888  -12.461  -0.597  0.053  -0.235  0.035
15.525888  -12.368  -0.609  0.054  -0.238  0.035
15.526888  -12.277  -0.621  0.054  -0.240  0.035
15.527888  -12.186  -0.634  0.054  -0.243  0.034
15.528888  -12.095  -0.646  0.054  -0.245  0.034
15.529888  -12.720  -0.658  0.054  -0.248  -0.236
15.530888  -12.626  -0.671  0.054  -0.250  0.036
15.531888  -12.532  -0.684  0.054  -0.253  0.035
15.532888  -12.439  -0.696  0.054  -0.255  0.035
15.533888  -12.347  -0.708  0.054  -0.257  0.035
15.534888  -12.911  -0.721  0.054  -0.259  -0.213
15.535888  -12.816  -0.734  0.054  -0.261  0.036
15.536888  -12.721  -0.747  0.054  -0.263  0.036
15.537888  -12.627  -0.760  0.055  -0.266  0.036
15.538888  -12.533  -0.772  0.055  -0.268  0.035
15.539888  -13.054  -0.785  0.055  -0.270  -0.197
15.540888  -12.957  -0.798  0.055  -0.273  0.037
15.541889  -12.861  -0.811  0.055  -0.275  0.036
15.542889  -12.766  -0.824  0.055  -0.277  0.036
15.543889  -12.671  -0.836  0.055  -0.279  0.036
15.544889  -13.196  -0.850  0.055  -0.282  -0.198
15.545889  -13.099  -0.863  0.055  -0.284  0.037
15.546889  -13.002  -0.876  0.055  -0.286  0.037
15.547889  -12.905  -0.889  0.055  -0.288  0.036
15.548889  -12.810  -0.901  0.055  -0.290  0.036
15.549889  -13.281  -0.915  0.055  -0.293  -0.178
15.550889  -13.182  -0.928  0.056  -0.295  0.037
15.551889  -13.084  -0.941  0.056  -0.297  0.037
15.552889  -12.987  -0.954  0.056  -0.299  0.037
15.553889  -12.891  -0.967  0.056  -0.302  0.036
15.554889  -13.351  -0.980  0.056  -0.304  -0.174
15.555889  -13.252  -0.993  0.056  -0.307  0.037
15.556889  -13.154  -1.007  0.056  -0.309  0.037
15.557889  -13.057  -1.020  0.056  -0.311  0.037
15.558890  -12.960  -1.033  0.056  -0.314  0.037
15.559890  -13.351  -1.046  0.057  -0.316  -0.148
15.560890  -13.252  -1.059  0.057  -0.318  0.037
15.561890  -13.154  -1.072  0.057  -0.320  0.037
15.562890  -13.057  -1.085  0.057  -0.322  0.037
15.563890  -12.960  -1.098  0.057  -0.324  0.037
15.564890  -13.331  -1.112  0.057  -0.326  -0.140
15.565890  -13.232  -1.125  0.057  -0.329  0.037
15.566890  -13.134  -1.138  0.057  -0.331  0.037
15.567890  -13.036  -1.151  0.057  -0.333  0.037
15.568890  -12.940  -1.164  0.057  -0.335  0.036
15.569890  -13.235  -1.177  0.057  -0.337  -0.112
15.570890  -13.137  -1.190  0.057  -0.339  0.037
15.571890  -13.040  -1.203  0.058  -0.342  0.037
15.572890  -12.943  -1.216  0.058  -0.344  0.037
15.573890  -12.847  -1.229  0.058  -0.346  0.036
15.574890  -13.062  -1.242  0.058  -0.348  -0.081
15.575890  -12.965  -1.255  0.058  -0.350  0.037
15.576891  -12.869  -1.268  0.058  -0.352  0.036
15.577891  -12.773  -1.281  0.058  -0.354  0.036
15.578891  -12.679  -1.294  0.058  -0.356  0.036
15.579891  -12.585  -1.306  0.058  -0.358  0.036
15.580891  -12.491  -1.319  0.058  -0.359  0.035
15.581891  -12.399  -1.331  0.058  -0.361  0.035
15.582891  -12.307  -1.343  0.058  -0.363  0.035
15.583891  -12.424  -1.356  0.058  -0.365  -0.044
15.584891  -12.332  -1.368  0.058  -0.367  0.035
15.585891  -12.240  -1.380  0.058  -0.369  0.035
15.586891  -12.150  -1.392  0.058  -0.370  0.034
15.587891  -12.060  -1.405  0.058  -0.372  0.034
15.588891  -12.118  -1.417  0.058  -0.373  -0.022
15.589891  -12.028  -1.429  0.058  -0.375  0.034
15.590891  -11.939  -1.441  0.058  -0.376  0.034
15.591891  -11.850  -1.452  0.058  -0.377  0.033
15.592891  -11.763  -1.464  0.058  -0.379  0.033
15.593892  -11.675  -1.476  0.058  -0.380  0.033
15.594892  -11.589  -1.487  0.058  -0.382  0.033
15.595892  -11.503  -1.499  0.058  -0.383  0.032
15.596892  -11.418  -1.510  0.058  -0.384  0.032
15.597892  -11.506  -1.522  0.058  -0.386  -0.033
15.598892  -11.421  -1.533  0.058  -0.388  0.032
15.599892  -11.336  -1.545  0.058  -0.389  0.032
15.600892  -11.252  -1.556  0.058  -0.391  0.032
15.601892  -11.169  -1.567  0.058  -0.393  0.032
15.602892  -11.086  -1.578  0.058  -0.394  0.031
15.603892  -11.004  -1.589  0.058  -0.396  0.031
15.604892  -10.923  -1.600  0.058  -0.397  0.031
15.605892  -10.842  -1.611  0.058  -0.399  0.031
15.606892  -10.770  -1.622  0.058  -0.400  0.027
15.607892  -10.690  -1.632  0.058  -0.401  0.030
15.608892  -10.611  -1.643  0.058  -0.402  0.030
15.609892  -10.533  -1.654  0.058  -0.404  0.030
15.610892  -10.455  -1.664  0.058  -0.405  0.030
15.611893  -10.377  -1.674  0.058  -0.406  0.029
15.612893  -10.300  -1.685  0.058  -0.407  0.029
15.613893  -10.224  -1.695  0.058  -0.408  0.029
15.614893  -10.148  -1.705  0.058  -0.409  0.029
15.615893  -10.086  -1.715  0.058  -0.410  0.024
15.616893  -10.011  -1.725  0.058  -0.411  0.028
15.617893  -9.937  -1.735  0.058  -0.412  0.028
15.618893  -9.863  -1.745  0.058  -0.413  0.028
15.619893  -9.790  -1.755  0.058  -0.414  0.028
15.620893  -9.718  -1.764  0.057  -0.415  0.027
15.621893  -9.646  -1.774  0.057  -0.416  0.027
15.622893  -9.574  -1.784  0.057  -0.417  0.027
15.623893  -9.503  -1.793  0.057  -0.418  0.027
15.624893  -9.348  -1.803  0.057  -0.419  0.059
15.625893  -9.279  -1.812  0.057  -0.420  0.026
15.626893  -9.210  -1.821  0.057  -0.421  0.026
15.627893  -9.142  -1.830  0.057  -0.422  0.026
15.628894  -9.074  -1.839  0.057  -0.423  0.026
15.629894  -9.007  -1.848  0.057  -0.424  0.025
15.630894  -8.940  -1.857  0.057  -0.424  0.025
15.631894  -8.874  -1.866  0.056  -0.425  0.025
15.632894  -8.808  -1.875  0.056  -0.426  0.025
15.633894  -8.646  -1.884  0.056  -0.427  0.061
15.634894  -8.582  -1.892  0.056  -0.427  0.024
15.635894  -8.518  -1.901  0.056  -0.428  0.024
15.636894  -8.455  -1.909  0.056  -0.428  0.024
15.637894  -8.393  -1.917  0.056  -0.429  0.024
15.638894  -8.275  -1.926  0.056  -0.430  0.045
15.639894  -8.214  -1.934  0.055  -0.430  0.023
15.640894  -8.153  -1.942  0.055  -0.431  0.023
15.641894  -8.092  -1.950  0.055  -0.431  0.023
15.642894  -8.033  -1.958  0.055  -0.432  0.023
15.643894  -7.973  -1.966  0.055  -0.432  0.022
15.644894  -7.914  -1.974  0.055  -0.433  0.022
15.645894  -7.856  -1.982  0.055  -0.433  0.022
15.646895  -7.797  -1.990  0.055  -0.434  0.022
15.647895  -7.536  -1.997  0.054  -0.434  0.099
15.648895  -7.481  -2.005  0.054  -0.434  0.021
15.649895  -7.425  -2.012  0.054  -0.434  0.021
15.650895  -7.370  -2.020  0.054  -0.435  0.021
15.651895  -7.316  -2.027  0.054  -0.435  0.021
15.652895  -7.262  -2.034  0.054  -0.435  0.020
15.653895  -7.208  -2.041  0.054  -0.436  0.020
15.654895  -7.154  -2.049  0.053  -0.436  0.020
15.655895  -7.101  -2.056  0.053  -0.436  0.020
15.656895  -6.926  -2.063  0.053  -0.436  0.066
15.657895  -6.875  -2.069  0.053  -0.436  0.019
15.658895  -6.824  -2.076  0.053  -0.436  0.019
15.659895  -6.774  -2.083  0.052  -0.436  0.019
15.660895  -6.724  -2.090  0.052  -0.436  0.019
15.661895  -6.674  -2.096  0.052  -0.436  0.019
15.662895  -6.624  -2.103  0.052  -0.435  0.019
15.663896  -6.576  -2.110  0.052  -0.435  0.018
15.664896  -6.527  -2.116  0.051  -0.435  0.018
15.665896  -6.428  -2.123  0.051  -0.435  0.037
15.666896  -6.381  -2.129  0.051  -0.435  0.018
15.667896  -6.334  -2.135  0.051  -0.436  0.018
15.668896  -6.287  -2.142  0.051  -0.436  0.018
15.669896  -6.240  -2.148  0.051  -0.436  0.018
15.670896  -6.194  -2.154  0.050  -0.436  0.017
15.671896  -6.148  -2.160  0.050  -0.436  0.017
15.672896  -6.103  -2.166  0.050  -0.436  0.017
15.673896  -6.058  -2.172  0.050  -0.436  0.017
15.674896  -5.750  -2.178  0.050  -0.436  0.116
15.675896  -5.708  -2.184  0.049  -0.435  0.016
15.676896  -5.666  -2.189  0.049  -0.435  0.016
15.677896  -5.624  -2.195  0.049  -0.435  0.016
15.678896  -5.582  -2.201  0.049  -0.434  0.016
15.679896  -5.541  -2.206  0.049  -0.434  0.016
15.680896  -5.500  -2.212  0.048  -0.434  0.015
15.681897  -5.459  -2.217  0.048  -0.434  0.015
15.682897  -5.419  -2.223  0.048  -0.433  0.015
15.683897  -5.106  -2.228  0.048  -0.433  0.118
15.684897  -5.068  -2.233  0.047  -0.433  0.014
15.685897  -5.031  -2.238  0.047  -0.432  0.014
15.686897  -4.994  -2.243  0.047  -0.432  0.014
15.687897  -4.957  -2.248  0.047  -0.431  0.014
15.688897  -4.920  -2.253  0.047  -0.431  0.014
15.689897  -4.884  -2.258  0.046  -0.430  0.014
15.690897  -4.848  -2.262  0.046  -0.430  0.014
15.691897  -4.812  -2.267  0.046  -0.429  0.014
15.692897  -4.540  -2.272  0.046  -0.428  0.103
15.693897  -4.507  -2.276  0.045  -0.428  0.013
15.694897  -4.473  -2.281  0.045  -0.427  0.013
15.695897  -4.440  -2.285  0.045  -0.427  0.013
15.696897  -4.407  -2.290  0.045  -0.426  0.012
15.697897  -4.033  -2.294  0.044  -0.425  0.141
15.698898  -4.004  -2.298  0.044  -0.424  0.011
15.699898  -3.974  -2.302  0.044  -0.424  0.011
15.700898  -3.945  -2.306  0.044  -0.423  0.011
15.701898  -3.915  -2.309  0.043  -0.422  0.011
15.702898  -3.886  -2.313  0.043  -0.421  0.011
15.703898  -3.858  -2.317  0.043  -0.420  0.011
15.704898  -3.829  -2.321  0.043  -0.420  0.011
15.705898  -3.801  -2.325  0.043  -0.419  0.011
15.706898  -3.387  -2.328  0.042  -0.418  0.156
15.707898  -3.362  -2.332  0.042  -0.417  0.009
15.708898  -3.337  -2.335  0.042  -0.416  0.009
15.709898  -3.313  -2.338  0.041  -0.415  0.009
15.710898  -3.288  -2.341  0.041  -0.414  0.009
15.711898  -3.264  -2.345  0.041  -0.413  0.009
15.712898  -3.240  -2.348  0.041  -0.412  0.009
15.713898  -3.216  -2.351  0.040  -0.411  0.009
15.714898  -3.192  -2.354  0.040  -0.410  0.009
15.715898  -2.730  -2.357  0.040  -0.409  0.175
15.716899  -2.710  -2.360  0.040  -0.408  0.008
15.717899  -2.690  -2.363  0.039  -0.407  0.008
