CAdmittanceControl [2020-12-19-19-48-47]
time[s]  acc_hum[rad / s2]  vel_hum[rad / s]  vel_exo[rad / s]  T_Sea[N.m]  InvDyn[N.m]  AccBsd[N.m]  vel_motor[rad / s]
3.756214  -0.000  -0.096  0.092  0.118  -0.000  -0.000  11.565
3.757214  -0.000  -0.103  0.092  0.103  -0.000  -0.000  7.226
3.758214  -0.000  -0.108  0.092  0.089  -0.000  -0.000  3.456
3.759215  -0.000  -0.113  0.092  0.077  -0.000  -0.000  0.180
3.760215  -0.000  -0.117  0.119  0.067  -0.000  -0.000  -2.762
3.761215  -0.000  -0.121  0.119  0.058  -0.000  -0.000  -5.317
3.762215  -0.000  -0.125  0.119  0.050  -0.000  -0.000  -7.538
3.763215  -0.000  -0.128  0.119  0.044  -0.000  -0.000  -9.468
3.764215  -0.000  -0.131  0.119  0.038  -0.000  -0.000  -11.145
3.765215  -0.000  -0.141  0.142  0.033  -0.000  -0.000  -13.743
3.767215  -0.000  -0.149  0.142  0.028  -0.000  -0.000  -15.999
3.768215  -0.000  -0.157  0.142  0.024  -0.000  -0.000  -17.961
3.769215  -0.000  -0.163  0.142  0.021  -0.000  -0.000  -19.665
3.770215  -0.000  -0.169  0.142  0.018  -0.000  -0.000  -21.146
3.771215  -0.000  -0.170  0.158  0.016  -0.000  -0.000  -21.785
3.772215  -0.000  -0.170  0.158  0.013  -0.000  -0.000  -22.340
3.773215  -0.000  -0.170  0.158  0.012  -0.000  -0.000  -22.822
3.774215  -0.000  -0.171  0.158  0.010  -0.000  -0.000  -23.242
3.775215  -0.000  -0.171  0.158  0.008  -0.000  -0.000  -23.606
3.776215  0.000  -0.164  0.169  0.007  -0.000  0.000  -22.782
3.777216  0.000  -0.158  0.169  0.006  -0.000  0.000  -22.067
3.778216  0.000  -0.152  0.169  0.005  -0.000  0.000  -21.445
3.779216  0.000  -0.147  0.169  0.004  -0.000  0.000  -20.904
3.780216  0.000  -0.143  0.169  0.004  -0.000  0.000  -20.435
3.781216  0.000  -0.133  0.188  0.003  -0.000  0.000  -19.006
3.782216  0.000  -0.124  0.188  0.003  -0.000  0.000  -17.764
3.784216  0.000  -0.116  0.188  0.002  -0.000  0.000  -16.686
3.785216  0.000  -0.109  0.188  0.002  -0.000  0.000  -15.748
3.786216  0.000  -0.093  0.208  0.001  -0.000  0.000  -13.368
3.787216  0.000  -0.078  0.208  0.001  -0.000  0.000  -11.300
3.788216  0.000  -0.066  0.208  0.001  -0.000  0.000  -9.502
3.789216  0.000  -0.055  0.208  0.000  -0.000  0.000  -7.940
3.790216  0.000  -0.046  0.208  0.000  -0.000  0.000  -6.583
3.791216  0.000  -0.038  0.208  0.000  -0.000  0.000  -5.404
3.792216  0.000  -0.023  0.232  -0.000  -0.000  0.000  -3.231
3.793216  0.000  -0.010  0.232  -0.000  -0.000  0.000  -1.344
3.794217  0.000  0.001  0.232  -0.000  -0.000  0.000  0.297
3.795217  0.000  0.011  0.232  -0.000  -0.000  0.000  1.722
3.796217  0.000  0.019  0.232  -0.000  -0.000  0.000  2.961
3.797217  0.000  0.026  0.232  -0.001  -0.000  0.000  4.037
3.798217  0.000  0.039  0.265  -0.001  -0.000  0.000  5.944
3.800217  0.000  0.050  0.265  -0.001  -0.000  0.000  7.602
3.801217  0.000  0.060  0.265  -0.001  -0.000  0.000  9.042
3.803217  0.000  0.068  0.265  -0.001  -0.000  0.000  10.293
3.805217  0.000  0.086  0.268  -0.001  -0.000  0.000  12.941
3.806217  0.000  0.101  0.268  -0.001  -0.000  0.000  15.242
3.807217  0.000  0.115  0.268  -0.001  -0.000  0.000  17.242
3.808217  0.000  0.126  0.268  -0.001  -0.000  0.000  18.980
3.809217  0.000  0.136  0.268  -0.001  -0.000  0.000  20.490
3.810217  0.000  0.157  0.298  -0.001  -0.000  0.000  23.647
3.811217  0.000  0.176  0.298  -0.001  -0.000  0.000  26.391
3.812218  0.000  0.192  0.298  -0.001  -0.000  0.000  28.775
3.813218  0.000  0.206  0.298  -0.001  -0.000  0.000  30.846
3.814218  0.000  0.218  0.298  -0.001  -0.000  0.000  32.646
3.815218  0.000  0.238  0.375  -0.001  -0.000  0.000  35.756
3.816218  0.000  0.256  0.375  -0.001  -0.000  0.000  38.459
3.817218  0.000  0.272  0.375  -0.001  -0.000  0.000  40.807
3.818218  0.000  0.286  0.375  -0.001  -0.000  0.000  42.847
3.819218  0.000  0.297  0.375  -0.001  -0.000  0.000  44.621
3.820218  0.000  0.308  0.375  -0.001  -0.000  0.000  46.161
3.821218  0.000  0.327  0.582  -0.001  -0.000  0.000  49.094
3.822218  0.000  0.344  0.582  -0.001  -0.000  0.000  51.643
3.823218  0.000  0.359  0.582  -0.001  -0.000  0.000  53.857
3.824218  0.000  0.372  0.582  -0.001  -0.000  0.000  55.781
3.825218  0.000  0.383  0.582  -0.001  -0.000  0.000  57.454
3.826218  0.000  0.401  0.670  -0.001  -0.000  0.000  60.185
3.827218  0.000  0.417  0.670  -0.001  -0.000  0.000  62.558
3.828218  0.000  0.431  0.670  -0.001  -0.000  0.000  64.620
3.829219  0.000  0.443  0.670  -0.001  -0.000  0.000  66.413
3.830219  0.000  0.453  0.670  -0.001  -0.000  0.000  67.970
3.831219  0.000  0.471  0.773  -0.001  -0.000  0.000  70.608
3.832219  0.000  0.486  0.773  -0.001  -0.000  0.000  72.901
3.834219  0.000  0.499  0.773  -0.001  -0.000  0.000  74.894
3.835219  0.000  0.511  0.773  -0.001  -0.000  0.000  76.625
3.836219  0.000  0.521  0.773  -0.001  -0.000  0.000  78.129
3.837219  0.000  0.530  0.773  -0.001  -0.000  0.000  79.437
3.838219  0.000  0.537  0.773  -0.001  -0.000  0.000  80.573
3.839219  0.000  0.544  0.773  -0.001  -0.000  0.000  81.560
3.840219  0.000  0.549  0.773  -0.001  -0.000  0.000  82.418
3.841219  0.000  0.554  0.773  -0.001  -0.000  0.000  83.163
3.842219  0.000  0.559  0.773  -0.001  -0.000  0.000  83.811
3.843219  0.000  0.562  0.773  -0.001  -0.000  0.000  84.374
3.844219  0.000  0.566  0.773  -0.001  -0.000  0.000  84.863
3.845219  0.000  0.569  0.773  -0.001  -0.000  0.000  85.288
3.846219  0.000  0.571  0.773  -0.001  -0.000  0.000  85.657
3.847220  0.000  0.573  0.773  -0.001  -0.000  0.000  85.978
3.848220  0.000  0.575  0.773  -0.001  -0.000  0.000  86.257
3.850220  0.000  0.577  0.773  -0.001  -0.000  0.000  86.499
3.851220  0.000  0.578  0.773  -0.001  -0.000  0.000  86.710
3.852220  0.000  0.579  0.773  -0.001  -0.000  0.000  86.893
3.853220  0.000  0.580  0.773  -0.001  -0.000  0.000  87.052
3.854220  0.000  0.581  0.773  -0.001  -0.000  0.000  87.190
3.855220  0.000  0.582  0.773  -0.001  -0.000  0.000  87.310
3.856220  0.000  0.583  0.773  -0.001  -0.000  0.000  87.414
3.857220  0.000  0.583  0.773  -0.001  -0.000  0.000  87.505
3.858220  0.000  0.584  0.773  -0.001  -0.000  0.000  87.584
3.860220  0.000  0.584  0.773  -0.001  -0.000  0.000  87.652
3.861220  0.000  0.585  0.773  -0.001  -0.000  0.000  87.712
3.862220  0.000  0.585  0.773  -0.001  -0.000  0.000  87.763
3.863220  0.000  0.585  0.773  -0.001  -0.000  0.000  87.808
3.864221  0.000  0.586  0.773  -0.001  -0.000  0.000  87.847
3.865221  0.000  0.586  0.773  -0.001  -0.000  0.000  87.881
3.866221  0.000  0.586  0.773  -0.001  -0.000  0.000  87.911
3.867221  0.000  0.586  0.773  -0.001  -0.000  0.000  87.936
3.868221  0.000  0.586  0.773  -0.001  -0.000  0.000  87.959
3.869221  0.000  0.587  0.773  -0.001  -0.000  0.000  87.978
3.870221  0.000  0.587  0.773  -0.001  -0.000  0.000  87.995
3.871221  0.000  0.600  0.839  -0.001  -0.000  0.000  90.064
3.872221  0.000  0.612  0.839  -0.001  -0.000  0.000  91.862
3.873221  0.000  0.623  0.839  -0.001  -0.000  0.000  93.424
3.874221  0.000  0.632  0.839  -0.001  -0.000  0.000  94.782
3.875221  0.000  0.640  0.839  -0.001  -0.000  0.000  95.961
3.876221  0.000  0.655  0.900  -0.043  -0.049  0.000  157.452
3.877221  0.000  0.669  0.900  -0.079  -0.049  0.000  152.838
3.878221  0.000  0.680  0.900  -0.111  -0.049  0.000  147.732
3.879221  0.000  0.691  0.900  -0.138  -0.049  0.000  143.275
3.880221  0.000  0.699  0.900  -0.162  -0.049  0.000  139.402
3.881221  0.000  0.716  1.001  -0.183  -0.049  0.000  137.344
3.882222  0.000  0.730  1.001  -0.201  -0.049  0.000  135.555
3.883222  0.000  0.743  1.001  -0.216  -0.049  0.000  134.001
3.884222  0.000  0.753  1.001  -0.230  -0.049  0.000  132.651
3.885222  0.000  0.763  1.001  -0.242  -0.049  0.000  131.478
3.886222  0.000  0.779  1.166  -0.252  -0.049  0.000  131.634
3.887222  0.000  0.792  1.166  -0.261  -0.049  0.000  131.769
3.888222  0.000  0.805  1.166  -0.269  -0.049  0.000  131.887
3.889222  0.000  0.815  1.166  -0.275  -0.049  0.000  131.990
3.890222  0.000  0.824  1.166  -0.281  -0.049  0.000  132.079
3.891222  0.000  0.833  1.360  -0.286  -0.049  0.000  132.282
3.892222  0.000  0.840  1.360  -0.291  -0.049  0.000  132.459
3.893222  0.000  0.847  1.360  -0.295  -0.049  0.000  132.612
3.894222  0.000  0.853  1.360  -0.298  -0.049  0.000  132.746
3.895222  0.000  0.858  1.360  -0.301  -0.049  0.000  132.862
3.896222  0.000  0.865  1.487  -0.303  -0.049  0.000  133.421
3.897222  0.000  0.872  1.487  -0.306  -0.049  0.000  133.908
3.898222  0.000  0.877  1.487  -0.308  -0.049  0.000  134.330
3.899223  0.000  0.882  1.487  -0.309  -0.049  0.000  134.697
3.900223  0.000  0.886  1.487  -0.311  -0.049  0.000  135.016
3.901223  0.000  0.894  1.453  -0.312  -0.049  0.000  135.882
3.902223  0.000  0.900  1.453  -0.313  -0.049  0.000  136.634
3.903223  0.000  0.906  1.453  -0.314  -0.049  0.000  137.287
3.904223  0.000  0.911  1.453  -0.357  -0.099  0.000  197.019
3.905223  0.000  0.915  1.453  -0.394  -0.099  0.000  190.876
3.906223  0.000  0.927  1.355  -0.426  -0.099  0.000  185.670
3.907223  0.000  0.938  1.355  -0.454  -0.099  0.000  181.124
3.908223  0.000  0.947  1.355  -0.478  -0.099  0.000  177.174
3.909223  0.000  0.955  1.355  -0.541  -0.148  0.000  232.906
3.910223  0.000  0.961  1.355  -0.596  -0.148  0.000  223.287
3.911223  0.000  0.976  1.255  -0.643  -0.148  0.000  215.106
3.912223  0.000  0.988  1.255  -0.684  -0.148  0.000  207.976
3.913223  0.000  0.999  1.255  -0.720  -0.148  0.000  201.781
3.914223  0.000  1.009  1.255  -0.752  -0.148  0.000  196.397
3.915223  0.000  1.017  1.255  -0.820  -0.198  0.000  250.883
3.916223  -0.000  1.008  1.124  -0.880  -0.198  -0.000  237.835
3.917224  -0.000  1.001  1.124  -0.932  -0.198  -0.000  225.401
3.918224  -0.000  0.995  1.124  -0.978  -0.198  -0.000  214.577
3.919224  -0.000  0.989  1.124  -1.017  -0.198  -0.000  205.170
3.920224  -0.000  0.984  1.124  -1.093  -0.247  -0.000  256.160
3.921224  -0.000  0.969  1.057  -1.159  -0.247  -0.000  240.734
3.922224  -0.000  0.955  1.057  -1.216  -0.247  -0.000  226.235
3.923224  -0.000  0.944  1.057  -1.266  -0.247  -0.000  213.614
3.924224  -0.000  0.933  1.057  -1.309  -0.247  -0.000  202.647
3.925224  -0.000  0.925  1.057  -1.389  -0.296  -0.000  252.282
3.926224  -0.000  0.907  0.942  -1.458  -0.296  -0.000  235.916
3.927224  -0.000  0.892  0.942  -1.518  -0.296  -0.000  220.599
3.928224  -0.000  0.879  0.942  -1.570  -0.296  -0.000  207.269
3.929224  -0.000  0.868  0.942  -1.615  -0.296  -0.000  195.685
3.930224  -0.000  0.858  0.942  -1.654  -0.296  -0.000  185.619
3.931224  -0.000  0.837  0.817  -1.730  -0.346  -0.000  234.176
3.932224  -0.000  0.819  0.817  -1.797  -0.346  -0.000  218.321
3.933224  -0.000  0.803  0.817  -1.854  -0.346  -0.000  203.448
3.934225  -0.000  0.789  0.817  -1.904  -0.346  -0.000  190.504
3.935225  -0.000  0.777  0.817  -1.947  -0.346  -0.000  179.255
3.936225  -0.000  0.756  0.702  -2.027  -0.395  -0.000  227.012
3.937225  -0.000  0.737  0.702  -2.096  -0.395  -0.000  210.463
3.938225  -0.000  0.721  0.702  -2.156  -0.395  -0.000  194.988
3.939225  -0.000  0.707  0.702  -2.208  -0.395  -0.000  181.519
3.940225  -0.000  0.695  0.702  -2.253  -0.395  -0.000  169.815
3.941225  -0.000  0.680  0.557  -2.293  -0.395  -0.000  159.009
3.942225  -0.000  0.668  0.557  -2.369  -0.444  -0.000  208.784
3.943225  -0.000  0.656  0.557  -2.435  -0.444  -0.000  193.988
3.944225  -0.000  0.647  0.557  -2.492  -0.444  -0.000  180.036
3.945225  -0.000  0.638  0.557  -2.542  -0.444  -0.000  167.891
3.946225  -0.000  0.628  0.545  -2.585  -0.444  -0.000  156.922
3.947225  -0.000  0.619  0.545  -2.623  -0.444  -0.000  147.390
3.948225  -0.000  0.612  0.545  -2.656  -0.444  -0.000  139.106
3.949225  -0.000  0.605  0.545  -2.684  -0.444  -0.000  131.909
3.950225  -0.000  0.599  0.545  -2.709  -0.444  -0.000  125.654
3.951226  -0.000  0.593  0.541  -2.730  -0.444  -0.000  120.002
3.952226  -0.000  0.587  0.541  -2.749  -0.444  -0.000  115.091
3.953226  -0.000  0.582  0.541  -2.765  -0.444  -0.000  110.823
3.954226  -0.000  0.578  0.541  -2.779  -0.444  -0.000  107.114
3.955226  -0.000  0.575  0.541  -2.791  -0.444  -0.000  103.892
3.956226  0.000  0.575  0.517  -2.802  -0.444  0.000  101.690
3.957226  0.000  0.576  0.517  -2.811  -0.444  0.000  99.777
3.958226  0.000  0.577  0.517  -2.819  -0.444  0.000  98.114
3.959226  0.000  0.577  0.517  -2.826  -0.444  0.000  96.669
3.960226  0.000  0.578  0.517  -2.832  -0.444  0.000  95.414
3.961226  -0.000  0.572  0.472  -2.838  -0.444  -0.000  93.439
3.962226  -0.000  0.567  0.472  -2.842  -0.444  -0.000  91.723
3.963226  -0.000  0.563  0.472  -2.846  -0.444  -0.000  90.232
3.964226  -0.000  0.560  0.472  -2.850  -0.444  -0.000  88.936
3.965226  -0.000  0.556  0.472  -2.853  -0.444  -0.000  87.811
3.966226  -0.000  0.541  0.496  -2.855  -0.444  -0.000  84.862
3.967226  -0.000  0.527  0.496  -2.858  -0.444  -0.000  82.300
3.968226  -0.000  0.515  0.496  -2.860  -0.444  -0.000  80.074
3.969227  -0.000  0.504  0.496  -2.861  -0.444  -0.000  78.139
3.970227  -0.000  0.495  0.496  -2.863  -0.444  -0.000  76.458
3.971227  -0.000  0.475  0.536  -2.864  -0.444  -0.000  73.165
3.972227  -0.000  0.458  0.536  -2.865  -0.444  -0.000  70.303
3.973227  -0.000  0.443  0.536  -2.866  -0.444  -0.000  67.817
3.974227  -0.000  0.430  0.536  -2.867  -0.444  -0.000  65.656
3.975227  -0.000  0.418  0.536  -2.826  -0.395  -0.000  4.614
3.976227  -0.000  0.411  0.477  -2.790  -0.395  -0.000  10.043
3.977227  -0.000  0.405  0.477  -2.759  -0.395  -0.000  15.856
3.978227  -0.000  0.399  0.477  -2.732  -0.395  -0.000  20.929
3.979227  -0.000  0.395  0.477  -2.709  -0.395  -0.000  25.336
3.980227  -0.000  0.391  0.477  -2.689  -0.395  -0.000  29.167
3.981227  -0.000  0.389  0.456  -2.671  -0.395  -0.000  32.829
3.982227  -0.000  0.388  0.456  -2.656  -0.395  -0.000  36.012
3.983227  -0.000  0.387  0.456  -2.642  -0.395  -0.000  38.778
3.984227  -0.000  0.386  0.456  -2.631  -0.395  -0.000  41.181
3.985227  -0.000  0.386  0.456  -2.620  -0.395  -0.000  43.269
3.986228  -0.000  0.378  0.420  -2.612  -0.395  -0.000  44.065
3.987228  -0.000  0.372  0.420  -2.604  -0.395  -0.000  44.756
3.988228  -0.000  0.366  0.420  -2.597  -0.395  -0.000  45.357
3.989228  -0.000  0.361  0.420  -2.592  -0.395  -0.000  45.879
3.990228  -0.000  0.357  0.420  -2.587  -0.395  -0.000  46.332
3.991228  -0.000  0.353  0.420  -2.582  -0.395  -0.000  46.726
3.992228  -0.000  0.353  0.362  -2.579  -0.395  -0.000  47.503
3.993228  -0.000  0.353  0.362  -2.575  -0.395  -0.000  48.179
3.994228  -0.000  0.353  0.362  -2.572  -0.395  -0.000  48.766
3.995228  -0.000  0.352  0.362  -2.570  -0.395  -0.000  49.276
3.996228  -0.000  0.352  0.362  -2.568  -0.395  -0.000  49.719
3.997228  -0.000  0.347  0.290  -2.566  -0.395  -0.000  49.339
3.998228  -0.000  0.342  0.290  -2.564  -0.395  -0.000  49.009
3.999228  -0.000  0.338  0.290  -2.563  -0.395  -0.000  48.721
4.000228  -0.000  0.335  0.290  -2.562  -0.395  -0.000  48.472
4.001228  -0.000  0.332  0.290  -2.561  -0.395  -0.000  48.255
4.002228  -0.000  0.315  0.168  -2.560  -0.395  -0.000  45.891
4.003228  -0.000  0.300  0.168  -2.559  -0.395  -0.000  43.837
4.004229  -0.000  0.287  0.168  -2.558  -0.395  -0.000  42.052
4.005229  -0.000  0.276  0.168  -2.558  -0.395  -0.000  40.501
4.006229  -0.000  0.266  0.168  -2.557  -0.395  -0.000  39.153
4.007229  -0.000  0.260  0.018  -2.557  -0.395  -0.000  38.264
4.008229  -0.000  0.254  0.018  -2.556  -0.395  -0.000  37.490
4.009229  -0.000  0.249  0.018  -2.556  -0.395  -0.000  36.818
4.010229  -0.000  0.244  0.018  -2.556  -0.395  -0.000  36.234
4.011229  -0.000  0.241  0.018  -2.555  -0.395  -0.000  35.727
4.012229  0.000  0.248  0.204  -2.555  -0.395  0.000  36.805
4.013229  0.000  0.254  0.204  -2.555  -0.395  0.000  37.742
4.014229  0.000  0.259  0.204  -2.555  -0.395  0.000  38.556
4.015229  0.000  0.263  0.204  -2.555  -0.395  0.000  39.263
4.016229  0.000  0.267  0.204  -2.554  -0.395  0.000  39.878
4.018229  0.000  0.289  0.248  -2.554  -0.395  0.000  43.148
4.019229  0.000  0.308  0.248  -2.554  -0.395  0.000  45.989
4.020229  0.000  0.324  0.248  -2.554  -0.395  0.000  48.457
4.021230  0.000  0.338  0.248  -2.554  -0.395  0.000  50.602
4.022230  0.000  0.350  0.248  -2.554  -0.395  0.000  52.466
4.023230  0.000  0.375  0.337  -2.554  -0.395  0.000  56.165
4.024230  0.000  0.396  0.337  -2.554  -0.395  0.000  59.378
4.025230  0.000  0.415  0.337  -2.554  -0.395  0.000  62.170
4.026230  0.000  0.431  0.337  -2.554  -0.395  0.000  64.597
4.027230  0.000  0.445  0.337  -2.554  -0.395  0.000  66.706
4.028230  0.000  0.457  0.337  -2.554  -0.395  0.000  68.538
4.029230  0.000  0.468  0.337  -2.554  -0.395  0.000  70.130
4.030230  0.000  0.477  0.337  -2.554  -0.395  0.000  71.513
4.031230  0.000  0.485  0.337  -2.554  -0.395  0.000  72.716
4.032230  0.000  0.492  0.337  -2.554  -0.395  0.000  73.760
4.033230  0.000  0.498  0.337  -2.554  -0.395  0.000  74.668
4.034230  0.000  0.503  0.337  -2.554  -0.395  0.000  75.457
4.035230  0.000  0.508  0.337  -2.554  -0.395  0.000  76.143
4.036230  0.000  0.512  0.337  -2.554  -0.395  0.000  76.738
4.037230  0.000  0.515  0.337  -2.554  -0.395  0.000  77.256
4.038230  0.000  0.518  0.337  -2.554  -0.395  0.000  77.706
4.039231  0.000  0.521  0.337  -2.554  -0.395  0.000  78.096
4.040231  0.000  0.523  0.337  -2.554  -0.395  0.000  78.436
4.041231  0.000  0.525  0.337  -2.554  -0.395  0.000  78.731
4.042231  0.000  0.527  0.337  -2.554  -0.395  0.000  78.988
4.043231  0.000  0.528  0.337  -2.554  -0.395  0.000  79.211
4.044231  0.000  0.529  0.337  -2.554  -0.395  0.000  79.404
4.045231  0.000  0.531  0.337  -2.554  -0.395  0.000  79.572
4.046231  0.000  0.531  0.337  -2.554  -0.395  0.000  79.719
4.047231  0.000  0.532  0.337  -2.554  -0.395  0.000  79.846
4.048231  0.000  0.533  0.337  -2.554  -0.395  0.000  79.956
4.049231  0.000  0.534  0.337  -2.554  -0.395  0.000  80.052
4.050231  0.000  0.534  0.337  -2.554  -0.395  0.000  80.136
4.051231  0.000  0.535  0.337  -2.554  -0.395  0.000  80.208
4.052231  0.000  0.535  0.337  -2.554  -0.395  0.000  80.271
4.053231  0.000  0.536  0.337  -2.554  -0.395  0.000  80.325
4.054231  0.000  0.536  0.337  -2.554  -0.395  0.000  80.373
4.055231  0.000  0.536  0.337  -2.554  -0.395  0.000  80.414
4.056232  0.000  0.536  0.337  -2.554  -0.395  0.000  80.450
4.057232  0.000  0.537  0.337  -2.554  -0.395  0.000  80.481
4.058232  0.000  0.537  0.337  -2.512  -0.346  0.000  21.344
4.059232  0.000  0.537  0.337  -2.475  -0.346  0.000  28.004
4.060232  0.000  0.537  0.337  -2.444  -0.346  0.000  34.886
4.061232  0.000  0.537  0.337  -2.416  -0.346  0.000  40.888
4.062232  0.000  0.537  0.337  -2.393  -0.346  0.000  46.103
4.063232  0.000  0.537  0.337  -2.372  -0.346  0.000  50.635
4.065232  0.000  0.548  0.375  -2.354  -0.346  0.000  56.102
4.066232  0.000  0.557  0.375  -2.338  -0.346  0.000  60.852
4.067232  0.000  0.564  0.375  -2.325  -0.346  0.000  64.980
4.068232  0.000  0.571  0.375  -2.313  -0.346  0.000  68.567
4.069232  0.000  0.577  0.375  -2.303  -0.346  0.000  71.684
4.070232  0.000  0.585  0.427  -2.294  -0.346  0.000  74.904
4.071232  0.000  0.593  0.427  -2.286  -0.346  0.000  77.701
4.072232  0.000  0.599  0.427  -2.279  -0.346  0.000  80.133
4.073232  0.000  0.605  0.427  -2.273  -0.346  0.000  82.245
4.074233  0.000  0.610  0.427  -2.268  -0.346  0.000  84.081
4.075233  0.000  0.618  0.489  -2.264  -0.346  0.000  86.281
4.076233  0.000  0.625  0.489  -2.260  -0.346  0.000  88.194
4.077233  0.000  0.631  0.489  -2.257  -0.346  0.000  89.855
4.078233  0.000  0.637  0.489  -2.254  -0.346  0.000  91.299
4.079233  0.000  0.641  0.489  -2.251  -0.346  0.000  92.553
4.080233  0.000  0.644  0.538  -2.249  -0.346  0.000  93.476
4.081233  0.000  0.647  0.538  -2.247  -0.346  0.000  94.279
4.082233  0.000  0.649  0.538  -2.246  -0.346  0.000  94.976
4.083233  0.000  0.651  0.538  -2.244  -0.346  0.000  95.582
4.084233  0.000  0.653  0.538  -2.243  -0.346  0.000  96.109
4.085233  0.000  0.653  0.481  -2.242  -0.346  0.000  96.424
4.086233  0.000  0.654  0.481  -2.241  -0.346  0.000  96.698
4.087233  0.000  0.654  0.481  -2.240  -0.346  0.000  96.935
4.088233  0.000  0.654  0.481  -2.239  -0.346  0.000  97.142
4.089233  0.000  0.655  0.481  -2.239  -0.346  0.000  97.322
4.090233  -0.000  0.651  0.494  -2.238  -0.346  -0.000  96.885
4.091234  -0.000  0.648  0.494  -2.238  -0.346  -0.000  96.506
4.092234  -0.000  0.645  0.494  -2.237  -0.346  -0.000  96.176
4.093234  -0.000  0.643  0.494  -2.237  -0.346  -0.000  95.890
4.094234  -0.000  0.641  0.494  -2.237  -0.346  -0.000  95.641
4.095234  -0.000  0.635  0.531  -2.236  -0.346  -0.000  94.820
4.096234  -0.000  0.630  0.531  -2.236  -0.346  -0.000  94.106
4.097234  -0.000  0.625  0.531  -2.236  -0.346  -0.000  93.486
4.098234  -0.000  0.621  0.531  -2.236  -0.346  -0.000  92.947
4.099234  -0.000  0.618  0.531  -2.236  -0.346  -0.000  92.479
4.100234  -0.000  0.611  0.572  -2.235  -0.346  -0.000  91.508
4.102234  -0.000  0.606  0.572  -2.235  -0.346  -0.000  90.664
4.103234  -0.000  0.600  0.572  -2.235  -0.346  -0.000  89.930
4.104234  -0.000  0.596  0.572  -2.235  -0.346  -0.000  89.293
4.105234  -0.000  0.592  0.572  -2.235  -0.346  -0.000  88.738
4.106234  -0.000  0.589  0.572  -2.235  -0.346  -0.000  88.257
4.107234  -0.000  0.586  0.572  -2.235  -0.346  -0.000  87.839
4.110235  -0.000  0.582  0.624  -2.235  -0.346  -0.000  87.254
4.111235  -0.000  0.579  0.624  -2.235  -0.346  -0.000  86.746
4.112235  -0.000  0.576  0.624  -2.235  -0.346  -0.000  86.305
4.113235  -0.000  0.573  0.624  -2.235  -0.346  -0.000  85.921
4.114235  -0.000  0.571  0.624  -2.235  -0.346  -0.000  85.588
4.115235  -0.000  0.569  0.633  -2.235  -0.346  -0.000  85.253
4.116235  -0.000  0.567  0.633  -2.235  -0.346  -0.000  84.962
4.117235  -0.000  0.565  0.633  -2.235  -0.346  -0.000  84.709
4.118235  -0.000  0.563  0.633  -2.235  -0.346  -0.000  84.489
4.119235  -0.000  0.562  0.633  -2.235  -0.346  -0.000  84.298
4.120235  0.000  0.566  0.633  -2.235  -0.346  0.000  84.881
4.121235  0.000  0.569  0.633  -2.235  -0.346  0.000  85.388
4.122235  0.000  0.572  0.633  -2.235  -0.346  0.000  85.829
4.123235  0.000  0.575  0.633  -2.235  -0.346  0.000  86.212
4.124235  0.000  0.577  0.633  -2.235  -0.346  0.000  86.544
4.125235  0.000  0.585  0.612  -2.235  -0.346  0.000  87.753
4.126236  0.000  0.592  0.612  -2.235  -0.346  0.000  88.803
4.127236  0.000  0.598  0.612  -2.235  -0.346  0.000  89.715
4.128236  0.000  0.603  0.612  -2.235  -0.346  0.000  90.508
4.129236  0.000  0.608  0.612  -2.235  -0.346  0.000  91.197
4.130236  0.000  0.618  0.559  -2.235  -0.346  0.000  92.763
4.131236  0.000  0.628  0.559  -2.235  -0.346  0.000  94.123
4.132236  0.000  0.635  0.559  -2.235  -0.346  0.000  95.305
4.133236  0.000  0.642  0.559  -2.235  -0.346  0.000  96.332
4.134236  0.000  0.648  0.559  -2.235  -0.346  0.000  97.225
4.135236  0.000  0.656  0.533  -2.235  -0.346  0.000  98.448
4.136236  0.000  0.663  0.533  -2.235  -0.346  0.000  99.510
4.137236  0.000  0.670  0.533  -2.235  -0.346  0.000  100.434
4.138236  0.000  0.675  0.533  -2.235  -0.346  0.000  101.236
4.139236  0.000  0.680  0.533  -2.235  -0.346  0.000  101.933
4.140236  -0.000  0.676  0.534  -2.235  -0.346  -0.000  101.357
4.141236  -0.000  0.672  0.534  -2.235  -0.346  -0.000  100.856
4.142236  -0.000  0.669  0.534  -2.235  -0.346  -0.000  100.421
4.143236  -0.000  0.667  0.534  -2.235  -0.346  -0.000  100.042
4.144237  -0.000  0.665  0.534  -2.235  -0.346  -0.000  99.713
4.145237  -0.000  0.655  0.526  -2.235  -0.346  -0.000  98.206
4.146237  -0.000  0.646  0.526  -2.235  -0.346  -0.000  96.895
4.147237  -0.000  0.638  0.526  -2.235  -0.346  -0.000  95.757
4.148237  -0.000  0.632  0.526  -2.235  -0.346  -0.000  94.767
4.149237  -0.000  0.626  0.526  -2.235  -0.346  -0.000  93.907
4.151237  -0.000  0.600  0.430  -2.235  -0.346  -0.000  90.051
4.152237  -0.000  0.578  0.430  -2.235  -0.346  -0.000  86.700
4.153237  -0.000  0.559  0.430  -2.235  -0.346  -0.000  83.789
4.154237  -0.000  0.542  0.430  -2.235  -0.346  -0.000  81.259
4.155237  -0.000  0.527  0.430  -2.235  -0.346  -0.000  79.060
4.156237  -0.000  0.477  0.321  -2.235  -0.346  -0.000  71.478
