OmegaControlKF
time[s]  acc_hum[rad / s2]  vel_hum[rad / s]  vel_exo[rad / s]  T_Sea[N.m]  vel_motor[rad / s]
24.033375  0.024  0.008  -0.013  0.190  -0.000
24.034374  0.023  0.008  -0.013  0.190  -0.000
24.035374  0.023  0.008  -0.013  0.190  -0.000
24.037374  0.023  0.008  -0.013  0.190  -0.000
24.038374  0.023  0.008  -0.013  0.190  -0.000
24.039375  0.023  0.008  -0.013  0.190  -0.000
24.040377  0.023  0.008  -0.013  0.190  -0.000
24.041376  0.024  0.008  -0.013  0.190  0.000
24.042376  0.024  0.008  -0.013  0.190  -0.000
24.043377  0.023  0.008  -0.013  0.190  -0.000
24.044376  0.023  0.008  -0.013  0.190  -0.000
24.045376  0.023  0.008  -0.013  0.190  -0.000
24.046375  0.023  0.008  -0.013  0.190  -0.000
24.047377  0.023  0.008  -0.013  0.190  -0.000
24.048376  0.023  0.008  -0.013  0.190  -0.000
24.049376  0.022  0.008  -0.013  0.191  -0.000
24.050377  0.022  0.008  -0.013  0.191  -0.000
24.051376  0.021  0.008  -0.013  0.190  0.000
24.052376  0.021  0.008  -0.013  0.190  0.000
24.053375  0.021  0.008  -0.013  0.190  0.000
24.054377  0.021  0.008  -0.013  0.190  0.000
24.055376  0.021  0.008  -0.013  0.190  0.000
24.056376  0.021  0.008  -0.013  0.190  0.000
24.057377  0.021  0.008  -0.013  0.190  0.000
24.058376  0.020  0.008  -0.013  0.190  0.000
24.059376  0.021  0.008  -0.013  0.190  0.000
24.060375  0.021  0.008  -0.013  0.190  -0.000
24.061377  0.021  0.009  -0.013  0.190  -0.000
24.062376  0.021  0.009  -0.013  0.190  -0.000
24.063375  0.021  0.009  -0.013  0.190  -0.000
24.064377  0.020  0.009  -0.013  0.190  -0.000
24.065376  0.020  0.009  -0.013  0.190  0.000
24.066376  0.020  0.009  -0.013  0.190  0.000
24.067375  0.019  0.009  -0.013  0.190  0.000
24.068377  0.019  0.009  -0.013  0.189  0.000
24.069376  0.019  0.009  -0.013  0.189  0.000
24.070375  0.019  0.009  -0.013  0.189  0.000
24.071377  0.019  0.009  -0.013  0.189  0.000
24.072376  0.019  0.009  -0.013  0.189  0.000
24.073376  0.049  0.009  -0.013  0.189  0.000
24.074375  0.049  0.009  -0.013  0.189  -0.000
24.075377  0.049  0.009  -0.013  0.189  -0.000
24.076376  0.048  0.009  -0.013  0.190  -0.000
24.077375  0.048  0.009  -0.013  0.190  -0.000
24.078377  0.047  0.009  -0.013  0.190  -0.000
24.079376  0.047  0.009  -0.013  0.190  -0.000
24.080376  0.047  0.009  -0.013  0.191  -0.000
24.081375  0.046  0.009  -0.013  0.191  -0.000
24.082376  0.045  0.009  -0.013  0.191  -0.000
24.083376  0.044  0.009  -0.013  0.191  0.000
24.084375  0.044  0.009  -0.013  0.190  0.000
24.085377  0.044  0.009  -0.013  0.190  0.000
24.086376  0.043  0.009  -0.013  0.190  0.000
24.087376  0.043  0.009  -0.013  0.190  0.000
24.088375  0.043  0.009  -0.013  0.190  0.000
24.089376  0.042  0.009  -0.013  0.190  0.000
24.090376  0.042  0.010  -0.013  0.190  0.000
24.091377  0.015  0.010  -0.013  0.190  -0.000
24.092379  0.015  0.010  -0.013  0.190  -0.000
24.093378  0.015  0.010  -0.013  0.190  -0.000
24.094378  0.015  0.010  -0.013  0.190  -0.000
24.095379  0.015  0.010  -0.013  0.190  -0.000
24.096378  0.015  0.010  -0.013  0.190  -0.000
24.097378  0.014  0.010  -0.013  0.190  -0.000
24.098377  0.014  0.010  -0.013  0.190  -0.000
24.099379  0.014  0.010  -0.013  0.190  -0.000
24.100378  0.027  0.010  -0.013  0.190  0.000
24.101377  0.027  0.010  -0.013  0.190  -0.000
24.102379  0.027  0.010  -0.013  0.190  -0.000
24.103378  0.026  0.010  -0.013  0.190  -0.000
24.104378  0.026  0.010  -0.013  0.190  -0.000
24.105377  0.026  0.010  -0.013  0.190  -0.000
24.106379  0.026  0.010  -0.013  0.190  -0.000
24.107378  0.026  0.010  -0.013  0.190  -0.000
24.108377  0.025  0.010  -0.013  0.190  -0.000
24.109381  0.024  0.010  -0.013  0.190  -0.000
24.110380  0.024  0.010  -0.013  0.190  0.000
24.112379  0.023  0.010  -0.013  0.190  0.000
24.113380  0.023  0.010  -0.013  0.190  0.000
24.115379  0.023  0.010  -0.013  0.189  0.000
24.116381  0.023  0.010  -0.013  0.189  0.000
24.117380  0.023  0.010  -0.013  0.189  0.000
24.118380  0.023  0.010  -0.013  0.189  0.000
24.119381  0.022  0.010  -0.013  0.189  0.000
24.120380  0.022  0.010  -0.013  0.189  0.000
24.121380  0.022  0.010  -0.013  0.189  0.000
24.122379  0.022  0.010  -0.013  0.189  0.000
24.123381  0.022  0.010  -0.013  0.189  0.000
24.124380  0.022  0.010  -0.013  0.189  0.000
24.125380  0.021  0.010  -0.013  0.188  0.000
24.126381  0.021  0.010  -0.013  0.188  0.000
24.127380  0.021  0.010  -0.013  0.188  0.000
24.128380  0.021  0.010  -0.013  0.188  0.000
24.129379  0.021  0.010  -0.013  0.188  0.000
24.130381  0.021  0.010  -0.013  0.188  0.000
24.131380  0.021  0.010  -0.013  0.188  0.000
24.132380  0.020  0.010  -0.013  0.188  0.000
24.133381  0.020  0.010  -0.013  0.188  0.000
24.134380  0.020  0.010  -0.013  0.188  0.000
24.135380  0.020  0.010  -0.013  0.188  0.000
24.136379  0.020  0.010  -0.013  0.187  0.000
24.138380  0.020  0.010  -0.013  0.187  0.000
24.139380  0.010  0.011  -0.013  0.187  -0.000
24.140381  0.019  0.011  -0.013  0.187  0.000
24.141380  0.019  0.011  -0.013  0.187  0.000
24.142380  0.019  0.011  -0.013  0.187  0.000
24.143379  0.019  0.011  -0.013  0.187  0.000
24.144381  0.019  0.011  -0.013  0.187  0.000
24.145380  0.019  0.011  -0.013  0.187  0.000
24.146379  0.019  0.011  -0.013  0.187  0.000
24.147381  0.018  0.011  -0.013  0.186  0.000
24.148380  0.018  0.011  -0.013  0.186  0.000
24.149380  0.018  0.011  -0.013  0.186  0.000
24.150379  0.018  0.011  -0.013  0.186  0.000
24.151381  0.018  0.011  -0.013  0.186  0.000
24.152380  0.018  0.011  -0.013  0.186  0.000
24.153379  0.018  0.011  -0.013  0.186  0.000
24.154381  0.018  0.011  -0.013  0.186  0.000
24.155380  0.017  0.011  -0.013  0.186  0.000
24.156380  0.017  0.011  -0.013  0.186  0.000
24.157379  0.017  0.011  -0.012  0.185  0.000
24.158381  0.017  0.011  -0.012  0.185  0.000
24.159380  0.017  0.011  -0.012  0.185  -0.000
24.160379  0.016  0.011  -0.012  0.185  -0.000
24.161383  0.016  0.011  -0.013  0.185  -0.000
24.162382  0.016  0.011  -0.013  0.185  -0.000
24.163382  0.016  0.011  -0.013  0.185  -0.000
24.164383  -0.015  0.011  -0.013  0.185  -0.000
24.165382  -0.014  0.011  -0.012  0.185  0.000
24.166382  -0.014  0.011  -0.012  0.185  0.000
24.167381  -0.014  0.011  -0.012  0.185  0.000
24.168383  -0.014  0.011  -0.012  0.185  0.000
24.169382  0.011  0.011  -0.012  0.185  0.000
24.170382  0.011  0.011  -0.012  0.185  0.000
24.171383  0.011  0.011  -0.012  0.185  0.000
24.172382  0.011  0.011  -0.012  0.185  0.000
24.173382  0.011  0.011  -0.012  0.185  0.000
24.174381  -0.003  0.011  -0.012  0.185  -0.000
24.175383  -0.003  0.011  -0.012  0.185  -0.000
24.176382  -0.003  0.011  -0.012  0.185  -0.000
24.177382  -0.003  0.011  -0.012  0.185  -0.000
24.178385  -0.003  0.011  -0.012  0.185  -0.000
24.179384  -0.003  0.011  -0.012  0.185  -0.000
24.180384  -0.003  0.011  -0.012  0.185  0.000
24.181383  -0.003  0.011  -0.012  0.185  0.000
24.182384  -0.003  0.011  -0.012  0.185  0.000
24.183384  -0.003  0.011  -0.012  0.185  0.000
24.184383  -0.003  0.011  -0.012  0.185  0.000
24.185385  -0.015  0.011  -0.012  0.185  -0.000
24.186384  -0.014  0.011  -0.012  0.185  0.000
24.187384  -0.014  0.011  -0.013  0.185  0.000
24.188383  -0.014  0.011  -0.013  0.185  0.000
24.189384  -0.014  0.011  -0.013  0.185  0.000
24.190384  -0.026  0.011  -0.013  0.185  -0.000
24.191383  -0.025  0.011  -0.013  0.185  0.000
24.192385  -0.025  0.011  -0.013  0.185  0.000
24.193384  -0.025  0.011  -0.013  0.185  0.000
24.194384  -0.025  0.011  -0.013  0.185  0.000
24.195383  -0.038  0.011  -0.013  0.185  -0.000
24.196384  -0.037  0.011  -0.013  0.185  0.000
24.197384  -0.037  0.011  -0.013  0.185  0.000
24.198383  -0.037  0.011  -0.013  0.185  0.000
24.199385  -0.037  0.011  -0.012  0.185  0.000
24.200384  -0.036  0.010  -0.012  0.185  0.000
24.201384  -0.036  0.010  -0.012  0.185  0.000
24.202385  -0.035  0.010  -0.012  0.184  0.000
24.203384  -0.035  0.010  -0.012  0.184  0.000
24.204384  -0.035  0.010  -0.012  0.184  0.000
24.205383  -0.048  0.010  -0.012  0.184  -0.000
24.206385  -0.048  0.010  -0.012  0.184  0.000
24.207384  -0.047  0.010  -0.012  0.185  0.000
24.208384  -0.047  0.010  -0.013  0.185  0.000
24.209385  -0.047  0.010  -0.013  0.185  0.000
24.210384  -0.033  0.010  -0.013  0.185  0.000
24.211384  -0.033  0.010  -0.013  0.185  0.000
24.212383  -0.033  0.010  -0.012  0.185  0.000
24.213385  -0.033  0.010  -0.012  0.184  0.000
24.214384  -0.032  0.010  -0.012  0.184  0.000
24.215384  -0.087  0.010  -0.012  0.184  -0.000
24.216385  -0.086  0.010  -0.012  0.184  0.000
24.217384  -0.085  0.010  -0.012  0.184  0.000
24.218384  -0.085  0.010  -0.012  0.184  0.000
24.219383  -0.084  0.009  -0.012  0.184  0.000
24.220385  -0.058  0.009  -0.012  0.184  0.000
24.221384  -0.057  0.009  -0.012  0.184  0.000
24.222383  -0.057  0.009  -0.012  0.184  0.000
24.223385  -0.056  0.009  -0.012  0.184  0.000
24.224384  -0.056  0.009  -0.012  0.184  0.000
24.225384  -0.058  0.009  -0.012  0.184  -0.000
24.226383  -0.057  0.009  -0.012  0.184  0.000
24.227385  -0.057  0.009  -0.012  0.184  0.000
24.228384  -0.056  0.009  -0.012  0.184  0.000
24.229383  -0.056  0.009  -0.012  0.184  0.000
24.230385  -0.056  0.009  -0.012  0.184  -0.000
24.231386  -0.055  0.009  -0.012  0.184  -0.000
24.232386  -0.055  0.009  -0.012  0.184  -0.000
24.233385  -0.055  0.009  -0.012  0.184  -0.000
24.234386  -0.054  0.009  -0.012  0.184  -0.000
24.235386  -0.054  0.009  -0.012  0.184  -0.000
24.236385  -0.053  0.009  -0.012  0.184  -0.000
24.237387  -0.053  0.008  -0.013  0.184  -0.000
24.238386  -0.053  0.008  -0.013  0.185  -0.000
24.239386  -0.054  0.008  -0.013  0.184  -0.000
24.240385  -0.054  0.008  -0.013  0.184  0.000
24.241386  -0.053  0.008  -0.012  0.184  0.000
24.242386  -0.053  0.008  -0.012  0.184  0.000
24.243385  -0.052  0.008  -0.012  0.184  0.000
24.244387  -0.052  0.008  -0.012  0.184  0.000
24.245386  -0.052  0.008  -0.012  0.184  0.000
24.246386  -0.051  0.008  -0.012  0.184  0.000
24.247387  -0.051  0.008  -0.012  0.184  0.000
24.248388  -0.064  0.008  -0.012  0.184  -0.000
24.249388  -0.064  0.008  -0.012  0.184  0.000
24.250387  -0.063  0.008  -0.012  0.183  0.000
24.251389  -0.063  0.008  -0.012  0.183  0.000
24.252388  -0.062  0.008  -0.012  0.183  0.000
24.253387  -0.062  0.008  -0.012  0.183  0.000
24.254389  -0.061  0.008  -0.012  0.183  0.000
24.255388  -0.061  0.007  -0.012  0.183  0.000
24.256388  -0.061  0.007  -0.012  0.182  0.000
24.257387  -0.029  0.007  -0.012  0.183  0.000
24.258389  -0.029  0.007  -0.012  0.183  -0.000
24.259388  -0.028  0.007  -0.012  0.183  -0.000
24.260387  -0.028  0.007  -0.012  0.183  -0.000
24.261389  -0.028  0.007  -0.012  0.183  -0.000
24.262388  -0.028  0.007  -0.012  0.184  -0.000
24.263388  -0.028  0.007  -0.012  0.184  -0.000
24.264387  -0.027  0.007  -0.012  0.184  -0.000
24.265388  -0.027  0.007  -0.013  0.184  -0.000
24.266388  -0.000  0.007  -0.012  0.184  0.000
24.267387  -0.000  0.007  -0.012  0.184  0.000
24.268389  -0.000  0.007  -0.012  0.184  0.000
24.269388  -0.000  0.007  -0.012  0.184  0.000
24.270388  -0.000  0.007  -0.012  0.183  0.000
24.271387  -0.000  0.007  -0.012  0.183  0.000
24.272388  -0.000  0.007  -0.012  0.183  0.000
24.273388  -0.000  0.007  -0.012  0.183  0.000
24.274387  -0.000  0.007  -0.012  0.183  0.000
24.275389  -0.012  0.007  -0.012  0.183  -0.000
24.276388  -0.012  0.007  -0.012  0.183  0.000
24.277388  -0.012  0.007  -0.012  0.182  0.000
24.278387  -0.011  0.007  -0.012  0.182  0.000
24.279388  -0.011  0.007  -0.012  0.182  0.000
24.280388  -0.037  0.007  -0.012  0.182  -0.000
24.281387  -0.037  0.007  -0.012  0.182  -0.000
24.282389  -0.036  0.007  -0.012  0.183  -0.000
24.283388  -0.036  0.007  -0.012  0.183  -0.000
24.284388  -0.036  0.007  -0.012  0.183  -0.000
24.285389  -0.036  0.007  -0.012  0.183  -0.000
24.286388  -0.035  0.007  -0.012  0.183  -0.000
24.287388  -0.035  0.007  -0.012  0.183  -0.000
24.288387  -0.035  0.007  -0.012  0.183  -0.000
24.289389  -0.007  0.007  -0.012  0.183  0.000
24.290388  -0.007  0.007  -0.012  0.183  -0.000
24.291388  -0.007  0.007  -0.012  0.183  -0.000
24.292389  -0.007  0.007  -0.012  0.183  -0.000
24.293388  -0.007  0.007  -0.012  0.183  -0.000
24.294388  -0.007  0.007  -0.012  0.183  -0.000
24.295387  -0.007  0.007  -0.012  0.183  -0.000
24.296389  -0.007  0.007  -0.012  0.183  -0.000
24.297388  -0.007  0.007  -0.012  0.183  -0.000
24.298388  0.006  0.007  -0.012  0.183  0.000
24.299389  0.006  0.007  -0.012  0.183  -0.000
24.300388  0.006  0.007  -0.012  0.184  -0.000
24.301390  0.006  0.007  -0.013  0.184  -0.000
24.302389  0.006  0.007  -0.013  0.184  -0.000
24.303391  0.006  0.007  -0.013  0.184  -0.000
24.304390  0.006  0.007  -0.013  0.184  -0.000
24.305389  0.006  0.007  -0.013  0.184  -0.000
24.306391  0.006  0.007  -0.013  0.184  -0.000
24.307390  0.019  0.007  -0.013  0.184  0.000
24.308390  0.019  0.007  -0.013  0.184  -0.000
24.309389  0.019  0.007  -0.013  0.184  -0.000
24.310390  0.019  0.007  -0.013  0.184  -0.000
24.311390  0.019  0.007  -0.013  0.184  -0.000
24.312389  0.018  0.007  -0.013  0.184  -0.000
24.313391  0.018  0.007  -0.013  0.184  -0.000
24.314390  0.018  0.007  -0.013  0.184  -0.000
24.315390  0.018  0.007  -0.013  0.184  -0.000
24.316389  0.045  0.007  -0.013  0.184  0.000
24.317390  0.045  0.007  -0.013  0.184  -0.000
24.318392  0.045  0.007  -0.013  0.184  -0.000
24.319391  0.044  0.007  -0.013  0.185  -0.000
24.320393  0.044  0.007  -0.013  0.185  -0.000
24.321392  0.044  0.007  -0.013  0.185  -0.000
24.322392  0.043  0.007  -0.013  0.185  -0.000
24.323393  0.043  0.007  -0.013  0.185  -0.000
24.324392  0.043  0.007  -0.013  0.185  -0.000
24.325392  0.026  0.007  -0.013  0.185  -0.000
24.326391  0.026  0.007  -0.013  0.185  -0.000
24.327393  0.026  0.007  -0.013  0.185  -0.000
24.328392  0.025  0.007  -0.013  0.185  -0.000
24.329391  0.025  0.007  -0.013  0.185  -0.000
24.330393  0.010  0.007  -0.013  0.185  -0.000
24.331392  0.010  0.007  -0.013  0.185  -0.000
24.332392  0.010  0.007  -0.013  0.185  -0.000
24.333391  0.010  0.007  -0.013  0.185  -0.000
24.334393  0.010  0.008  -0.013  0.186  -0.000
24.335392  0.010  0.008  -0.013  0.186  -0.000
24.336391  0.010  0.008  -0.013  0.186  -0.000
24.337393  0.010  0.008  -0.013  0.186  -0.000
24.338392  0.010  0.008  -0.013  0.186  -0.000
24.339392  0.091  0.008  -0.013  0.186  0.000
24.340391  0.091  0.008  -0.013  0.186  -0.000
24.341393  0.090  0.008  -0.013  0.186  -0.000
24.342392  0.089  0.008  -0.013  0.185  -0.000
24.343391  0.089  0.008  -0.013  0.185  -0.000
24.344393  0.088  0.008  -0.013  0.185  -0.000
24.345392  0.088  0.008  -0.013  0.185  -0.000
24.346392  0.087  0.008  -0.013  0.185  -0.000
24.347391  0.086  0.008  -0.013  0.185  -0.000
24.348392  0.047  0.008  -0.013  0.185  -0.000
24.349392  0.047  0.008  -0.013  0.185  -0.000
24.350391  0.046  0.008  -0.013  0.185  -0.000
24.351393  0.046  0.009  -0.013  0.185  -0.000
24.352392  0.045  0.009  -0.013  0.185  -0.000
24.353392  0.045  0.009  -0.013  0.185  -0.000
24.354391  0.045  0.009  -0.013  0.185  -0.000
24.355392  0.044  0.009  -0.013  0.185  -0.000
24.356392  0.044  0.009  -0.013  0.185  -0.000
24.357391  0.046  0.009  -0.013  0.185  0.000
24.358393  0.046  0.009  -0.013  0.185  -0.000
24.359392  0.046  0.009  -0.013  0.185  -0.000
24.360392  0.045  0.009  -0.013  0.185  -0.000
24.361391  0.045  0.009  -0.013  0.185  -0.000
24.362392  0.045  0.009  -0.013  0.186  -0.000
24.363392  0.044  0.009  -0.013  0.186  -0.000
24.364391  0.044  0.009  -0.013  0.186  -0.000
24.365393  0.044  0.009  -0.013  0.186  -0.000
24.366392  0.073  0.009  -0.013  0.186  0.000
24.367392  0.072  0.009  -0.013  0.186  -0.000
24.369392  0.072  0.009  -0.013  0.186  -0.000
24.370392  0.036  0.009  -0.013  0.186  -0.000
24.371393  0.071  0.010  -0.013  0.186  0.000
24.372395  0.070  0.010  -0.013  0.186  -0.000
24.373394  0.070  0.010  -0.013  0.187  -0.000
24.374393  0.069  0.010  -0.013  0.187  -0.000
24.375395  0.069  0.010  -0.013  0.187  -0.000
24.376394  0.068  0.010  -0.013  0.187  -0.000
24.377394  0.068  0.010  -0.013  0.187  -0.000
24.378393  0.067  0.010  -0.013  0.187  -0.000
24.379395  0.067  0.010  -0.013  0.187  -0.000
24.380394  0.066  0.010  -0.013  0.187  -0.000
24.381393  0.066  0.010  -0.013  0.187  -0.000
24.382395  0.065  0.010  -0.013  0.188  -0.000
24.383394  0.065  0.010  -0.013  0.188  -0.000
24.384394  0.064  0.010  -0.013  0.188  -0.000
24.385393  0.064  0.010  -0.013  0.188  -0.000
24.387394  0.063  0.011  -0.013  0.188  -0.000
24.388395  0.063  0.011  -0.013  0.188  -0.000
24.389397  0.062  0.011  -0.013  0.188  -0.000
24.390396  0.062  0.011  -0.013  0.188  -0.000
24.391396  0.061  0.011  -0.013  0.189  -0.000
24.392397  0.061  0.011  -0.013  0.189  -0.000
24.393396  0.060  0.011  -0.013  0.189  -0.000
24.394396  0.060  0.011  -0.013  0.189  -0.000
24.395395  0.060  0.011  -0.013  0.189  -0.000
24.396397  0.059  0.011  -0.013  0.189  -0.000
24.397396  0.059  0.011  -0.013  0.189  -0.000
24.398396  0.058  0.011  -0.013  0.189  -0.000
24.399397  0.058  0.011  -0.013  0.190  -0.000
24.400396  0.057  0.011  -0.013  0.190  -0.000
24.401396  0.057  0.011  -0.013  0.190  -0.000
24.402395  0.056  0.011  -0.013  0.190  -0.000
24.403397  0.056  0.011  -0.013  0.190  -0.000
24.404396  0.056  0.012  -0.013  0.190  -0.000
24.405396  0.055  0.012  -0.013  0.190  -0.000
24.406397  0.042  0.012  -0.013  0.190  -0.000
24.407396  0.041  0.012  -0.013  0.190  -0.000
24.408396  0.041  0.012  -0.013  0.190  -0.000
24.409395  0.041  0.012  -0.013  0.190  -0.000
24.410397  0.040  0.012  -0.013  0.190  -0.000
24.411396  0.040  0.012  -0.013  0.190  -0.000
24.412395  0.040  0.012  -0.013  0.191  -0.000
24.413397  0.040  0.012  -0.013  0.191  -0.000
24.414396  0.040  0.012  -0.013  0.191  -0.000
24.415396  0.039  0.012  -0.013  0.191  -0.000
24.416395  0.053  0.012  -0.013  0.191  0.000
24.417397  0.052  0.012  -0.013  0.191  -0.000
24.418396  0.052  0.012  -0.013  0.191  -0.000
24.419395  0.051  0.012  -0.013  0.191  -0.000
24.420397  0.051  0.012  -0.013  0.191  -0.000
24.421396  0.023  0.012  -0.013  0.191  -0.000
24.422396  0.023  0.012  -0.013  0.191  -0.000
24.423395  0.023  0.012  -0.013  0.191  -0.000
24.424397  0.022  0.012  -0.013  0.191  -0.000
24.425396  0.022  0.012  -0.013  0.191  -0.000
24.426395  0.019  0.012  -0.013  0.191  -0.000
24.427397  0.019  0.012  -0.013  0.191  0.000
24.428396  0.019  0.012  -0.013  0.191  0.000
24.429396  0.019  0.012  -0.013  0.191  0.000
24.430395  0.019  0.012  -0.013  0.191  0.000
24.431396  0.003  0.012  -0.013  0.191  -0.000
24.432396  0.003  0.012  -0.013  0.191  0.000
24.433395  0.003  0.012  -0.013  0.191  0.000
24.434397  0.003  0.012  -0.013  0.190  0.000
24.435396  0.003  0.012  -0.013  0.190  0.000
24.436396  0.003  0.012  -0.013  0.190  0.000
24.437395  0.003  0.012  -0.013  0.190  -0.000
24.438396  0.003  0.012  -0.013  0.190  -0.000
24.439396  0.003  0.012  -0.013  0.190  -0.000
24.440395  0.003  0.012  -0.013  0.190  -0.000
24.441399  -0.011  0.012  -0.013  0.190  -0.000
24.442398  -0.011  0.012  -0.013  0.190  0.000
24.443398  -0.011  0.012  -0.013  0.191  0.000
24.444399  -0.011  0.012  -0.013  0.191  0.000
24.445398  -0.011  0.012  -0.013  0.191  0.000
24.446398  -0.023  0.012  -0.013  0.190  -0.000
24.447397  -0.023  0.012  -0.013  0.190  0.000
24.448399  -0.023  0.012  -0.013  0.190  0.000
24.449398  -0.023  0.012  -0.013  0.190  0.000
24.450397  -0.023  0.012  -0.013  0.190  0.000
24.451399  -0.008  0.012  -0.013  0.190  0.000
24.452398  -0.008  0.012  -0.013  0.190  -0.000
24.453398  -0.007  0.012  -0.013  0.190  -0.000
24.454397  -0.007  0.012  -0.013  0.190  -0.000
24.455399  -0.007  0.012  -0.013  0.190  -0.000
24.456398  0.006  0.012  -0.013  0.190  0.000
24.457397  0.006  0.012  -0.013  0.190  -0.000
24.458401  0.006  0.012  -0.013  0.190  -0.000
24.459400  0.005  0.012  -0.013  0.191  -0.000
24.460400  0.005  0.012  -0.013  0.191  -0.000
24.461399  0.005  0.012  -0.013  0.191  -0.000
24.462400  0.005  0.012  -0.013  0.191  -0.000
24.463400  0.005  0.012  -0.013  0.191  -0.000
24.464399  0.005  0.012  -0.013  0.191  -0.000
24.465401  -0.012  0.012  -0.013  0.191  -0.000
24.466400  -0.012  0.012  -0.013  0.191  0.000
24.467400  -0.012  0.012  -0.013  0.191  0.000
24.468399  -0.011  0.012  -0.013  0.191  0.000
24.469400  -0.011  0.012  -0.013  0.191  0.000
24.470400  -0.011  0.012  -0.013  0.191  0.000
24.471399  -0.011  0.012  -0.013  0.191  0.000
24.472401  -0.011  0.012  -0.013  0.190  0.000
24.473400  -0.011  0.012  -0.013  0.190  0.000
24.474400  -0.025  0.012  -0.013  0.190  -0.000
24.475401  -0.025  0.012  -0.013  0.190  0.000
24.476400  -0.025  0.012  -0.013  0.190  0.000
24.477400  -0.025  0.012  -0.013  0.190  0.000
24.478399  -0.024  0.012  -0.013  0.190  0.000
24.479401  -0.024  0.012  -0.013  0.190  0.000
24.480400  -0.024  0.012  -0.013  0.190  0.000
24.481400  -0.024  0.012  -0.013  0.190  0.000
24.482401  -0.024  0.012  -0.013  0.190  0.000
24.483400  0.003  0.012  -0.013  0.190  0.000
24.484400  0.003  0.012  -0.013  0.190  0.000
24.485399  0.003  0.012  -0.013  0.190  0.000
24.486401  0.003  0.012  -0.013  0.190  0.000
24.487400  0.003  0.012  -0.013  0.189  0.000
24.488400  0.003  0.012  -0.013  0.189  0.000
24.489401  0.003  0.012  -0.013  0.189  0.000
24.490400  0.003  0.012  -0.013  0.189  0.000
24.491400  0.003  0.012  -0.013  0.189  0.000
24.492399  0.003  0.012  -0.013  0.189  0.000
24.493401  -0.022  0.012  -0.013  0.189  -0.000
24.494400  -0.022  0.012  -0.013  0.189  0.000
24.495399  -0.022  0.012  -0.013  0.189  0.000
24.496401  -0.022  0.012  -0.013  0.189  0.000
24.497400  -0.022  0.012  -0.013  0.189  0.000
24.498400  0.007  0.012  -0.013  0.189  0.000
24.499399  0.007  0.012  -0.013  0.189  -0.000
24.500401  0.007  0.012  -0.013  0.189  -0.000
24.501400  0.007  0.012  -0.013  0.189  -0.000
24.502399  0.007  0.012  -0.013  0.189  -0.000
24.503401  0.007  0.012  -0.013  0.189  -0.000
24.504400  0.007  0.012  -0.013  0.189  -0.000
24.505400  0.007  0.012  -0.013  0.189  -0.000
24.506399  0.007  0.012  -0.013  0.189  -0.000
24.507401  -0.007  0.012  -0.013  0.189  -0.000
24.508400  -0.007  0.012  -0.013  0.189  0.000
24.509399  -0.007  0.012  -0.013  0.189  0.000
24.510401  -0.007  0.012  -0.013  0.188  0.000
24.511402  -0.007  0.012  -0.013  0.188  0.000
24.512402  -0.007  0.012  -0.013  0.188  0.000
24.513403  -0.006  0.012  -0.013  0.188  0.000
24.514402  -0.006  0.012  -0.013  0.188  0.000
24.515402  -0.006  0.012  -0.013  0.188  0.000
24.516401  -0.019  0.012  -0.013  0.188  -0.000
24.517403  -0.019  0.012  -0.013  0.188  -0.000
24.518402  -0.019  0.012  -0.013  0.188  -0.000
24.519402  -0.018  0.012  -0.013  0.189  -0.000
24.520403  -0.018  0.012  -0.013  0.189  -0.000
24.521402  -0.018  0.012  -0.013  0.189  -0.000
24.522402  -0.018  0.012  -0.013  0.189  -0.000
24.523401  -0.018  0.012  -0.013  0.189  -0.000
24.524403  -0.018  0.012  -0.013  0.189  -0.000
24.525402  0.021  0.012  -0.013  0.189  0.000
24.526402  0.021  0.012  -0.013  0.189  0.000
24.527403  0.021  0.012  -0.013  0.189  0.000
24.528404  0.021  0.012  -0.013  0.189  0.000
24.529404  0.021  0.012  -0.013  0.189  0.000
24.530403  -0.006  0.012  -0.013  0.189  -0.000
24.531404  -0.006  0.012  -0.013  0.188  0.000
24.532404  -0.006  0.012  -0.013  0.188  0.000
24.533403  -0.006  0.012  -0.013  0.188  0.000
24.534405  -0.006  0.012  -0.013  0.188  0.000
24.535404  -0.004  0.012  -0.013  0.188  0.000
24.536404  -0.004  0.012  -0.013  0.188  -0.000
24.537403  -0.004  0.012  -0.013  0.189  -0.000
24.538404  -0.004  0.012  -0.013  0.189  -0.000
24.539404  -0.004  0.012  -0.013  0.189  -0.000
24.540403  -0.004  0.012  -0.013  0.189  -0.000
24.541405  -0.004  0.012  -0.013  0.189  0.000
24.542404  -0.004  0.012  -0.013  0.189  0.000
24.543404  -0.004  0.012  -0.013  0.189  0.000
24.544403  -0.004  0.012  -0.013  0.189  0.000
24.545404  -0.004  0.012  -0.013  0.189  0.000
24.546404  -0.004  0.012  -0.013  0.189  0.000
24.547403  -0.004  0.012  -0.013  0.189  0.000
24.548405  -0.004  0.012  -0.013  0.188  0.000
24.549404  -0.002  0.012  -0.013  0.188  0.000
24.550404  -0.002  0.012  -0.013  0.188  -0.000
24.551405  -0.002  0.012  -0.013  0.189  -0.000
24.552404  -0.002  0.012  -0.013  0.189  -0.000
24.553404  -0.002  0.012  -0.013  0.189  -0.000
24.554403  -0.002  0.012  -0.013  0.189  -0.000
