acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  jerk_hum[rad/s3]  jerk_exo[rad/s3]  vel_motor[rad/s]  acc_motor[rad/s2]  actual_Vel[rad/s]
-1.846  -0.198  -1.743  -0.585  -1.336  0.805  -1972.631  -313.834   -261
-1.727  -0.106  -1.683  -0.529  -1.129  0.943  -1843.375  -295.417   -252
-1.559  -0.075  -1.592  -0.511  -0.845  0.979  -1698.146  -277.235   -243
-1.368  0.023  -1.485  -0.450  -0.529  1.124  -1544.886  -259.287   -234
-1.368  0.023  -1.485  -0.450  -0.529  1.124  -1544.886  -259.287   -234
-1.270  0.118  -1.435  -0.391  -0.365  1.262  -1408.806  -244.768   -227
-1.103  0.138  -1.340  -0.377  -0.093  1.278  -1258.156  -224.035   -216
-1.103  0.138  -1.340  -0.377  -0.093  1.278  -1258.156  -224.035   -216
-0.934  0.268  -1.244  -0.295  0.177  1.470  -1112.037  -206.767   -207
-0.934  0.268  -1.244  -0.295  0.177  1.470  -1112.037  -206.767   -207
-0.760  0.405  -1.143  -0.207  0.453  1.669  -969.360  -184.921   -195
-0.760  0.405  -1.143  -0.207  0.453  1.669  -969.360  -184.921   -195
-0.593  0.539  -1.044  -0.120  0.715  1.862  -831.092  -155.354   -178
-0.593  0.539  -1.044  -0.120  0.715  1.862  -831.092  -155.354   -178
-0.423  0.679  -0.942  -0.029  0.979  2.062  -696.621  -124.565   -160
-0.423  0.679  -0.942  -0.029  0.979  2.062  -696.621  -124.565   -160
-0.248  0.873  -0.836  0.098  1.246  2.346  -572.314  -97.371   -144
-0.248  0.873  -0.836  0.098  1.246  2.346  -572.314  -97.371   -144
-0.091  1.041  -0.741  0.210  1.481  2.586  -457.242  -68.924   -127
0.073  1.195  -0.639  0.315  1.724  2.798  -345.732  -44.042   -112
0.243  1.360  -0.532  0.428  1.975  3.027  -237.303  30.122    -66
0.425  1.515  -0.416  0.535  2.240  3.236  -127.310  36.136    -62
0.610  1.661  -0.297  0.639  2.508  3.429  -14.130  35.674    -62
0.800  1.787  -0.174  0.731  2.779  3.586  105.444  44.817    -56
0.991  1.883  -0.048  0.805  3.050  3.693  234.398  55.443    -49
1.181  1.948  0.079  0.861  3.315  3.751  374.552  67.534    -41
1.162  1.975  0.077  0.893  3.242  3.746  475.390  66.669    -41
1.352  1.901  0.205  0.863  3.505  3.580  612.870  80.216    -32
1.352  1.901  0.205  0.863  3.505  3.580  612.870  80.216    -32
1.540  1.923  0.333  0.891  3.759  3.568  764.377  96.789    -21
1.540  1.923  0.333  0.891  3.759  3.568  764.377  96.789    -21
1.718  1.938  0.456  0.916  3.997  3.547  925.178  117.950     -7
1.718  1.938  0.456  0.916  3.997  3.547  925.178  117.950     -7
1.892  1.949  0.579  0.939  4.224  3.520  1092.381  146.840     12
1.892  1.949  0.579  0.939  4.224  3.520  1092.381  146.840     12
2.077  1.981  0.710  0.974  4.467  3.525  1264.171  176.961     32
2.077  1.981  0.710  0.974  4.467  3.525  1264.171  176.961     32
2.244  2.034  0.831  1.023  4.677  3.565  1431.370  205.096     51
2.244  2.034  0.831  1.023  4.677  3.565  1431.370  205.096     51
2.422  2.101  0.960  1.082  4.901  3.627  1595.112  231.271     69
2.422  2.101  0.960  1.082  4.901  3.627  1595.112  231.271     69
2.606  2.183  1.094  1.149  5.132  3.711  1755.319  258.710     88
2.606  2.183  1.094  1.149  5.132  3.711  1755.319  258.710     88
2.783  2.248  1.225  1.208  5.349  3.768  1912.798  284.199    106
2.783  2.248  1.225  1.208  5.349  3.768  1912.798  284.199    106
2.952  2.307  1.354  1.262  5.553  3.813  2067.007  307.761    123
2.952  2.307  1.354  1.262  5.553  3.813  2067.007  307.761    123
2.952  2.307  1.354  1.262  5.553  3.813  2067.007  307.761    123
3.111  2.388  1.477  1.331  5.735  3.894  2212.093  331.022    140
3.111  2.388  1.477  1.331  5.735  3.894  2212.093  331.022    140
3.283  2.448  1.609  1.388  5.938  3.941  2356.091  366.785    165
3.283  2.448  1.609  1.388  5.938  3.941  2356.091  366.785    165
3.427  2.498  1.725  1.439  6.092  3.970  2493.148  386.090    180
3.427  2.498  1.725  1.439  6.092  3.970  2493.148  386.090    180
3.554  2.581  1.832  1.511  6.216  4.053  2615.174  403.548    194
3.554  2.581  1.832  1.511  6.216  4.053  2615.174  403.548    194
3.671  2.650  1.934  1.575  6.324  4.111  2724.673  422.382    209
3.671  2.650  1.934  1.575  6.324  4.111  2724.673  422.382    209
3.782  2.705  2.033  1.631  6.422  4.147  2824.601  440.976    224
3.782  2.705  2.033  1.631  6.422  4.147  2824.601  440.976    224
3.861  2.756  2.112  1.684  6.466  4.176  2909.011  457.731    238
3.861  2.756  2.112  1.684  6.466  4.176  2909.011  457.731    238
3.944  2.754  2.195  1.705  6.515  4.119  2989.414  472.672    251
3.944  2.754  2.195  1.705  6.515  4.119  2989.414  472.672    251
3.999  2.817  2.261  1.766  6.521  4.167  3050.460  485.822    263
3.999  2.817  2.261  1.766  6.521  4.167  3050.460  485.822    263
4.060  2.823  2.331  1.792  6.535  4.123  3105.486  498.804    275
4.060  2.823  2.331  1.792  6.535  4.123  3105.486  498.804    275
4.105  2.837  2.392  1.824  6.523  4.093  3150.422  508.419    285
4.105  2.837  2.392  1.824  6.523  4.093  3150.422  508.419    285
4.149  2.867  2.452  1.865  6.509  4.087  3184.803  516.311    294
4.149  2.867  2.452  1.865  6.509  4.087  3184.803  516.311    294
4.149  2.867  2.452  1.865  6.509  4.087  3184.803  516.311    294
4.175  2.862  2.501  1.885  6.467  4.027  3211.070  522.503    302
4.175  2.862  2.501  1.885  6.467  4.027  3211.070  522.503    302
4.213  2.883  2.559  1.921  6.446  4.010  3230.455  531.814    312
4.213  2.883  2.559  1.921  6.446  4.010  3230.455  531.814    312
4.232  2.848  2.604  1.922  6.393  3.903  3247.232  534.607    318
4.232  2.848  2.604  1.922  6.393  3.903  3247.232  534.607    318
4.231  2.824  2.637  1.930  6.310  3.815  3255.514  534.164    322
4.231  2.824  2.637  1.930  6.310  3.815  3255.514  534.164    322
4.235  2.778  2.673  1.924  6.235  3.691  3261.461  533.727    326
4.235  2.778  2.673  1.924  6.235  3.691  3261.461  533.727    326
4.212  2.738  2.693  1.921  6.119  3.581  3257.841  531.695    329
4.212  2.738  2.693  1.921  6.119  3.581  3257.841  531.695    329
4.174  2.699  2.703  1.918  5.980  3.472  3242.633  529.690    332
4.174  2.699  2.703  1.918  5.980  3.472  3242.633  529.690    332
4.133  2.633  2.711  1.899  5.838  3.322  3221.475  526.110    334
4.133  2.633  2.711  1.899  5.838  3.322  3221.475  526.110    334
4.092  2.584  2.718  1.889  5.698  3.200  3193.377  522.575    336
4.092  2.584  2.718  1.889  5.698  3.200  3193.377  522.575    336
4.024  2.493  2.709  1.853  5.517  3.015  3158.940  515.886    336
4.024  2.493  2.709  1.853  5.517  3.015  3158.940  515.886    336
3.959  2.407  2.700  1.819  5.341  2.838  3119.567  509.283    336
3.890  2.312  2.689  1.779  5.163  2.650  3076.792  499.564    334
3.790  2.213  2.657  1.736  4.936  2.458  3023.962  483.570    328
3.705  2.093  2.634  1.678  4.738  2.233  2970.480  475.780    327
3.598  1.980  2.597  1.624  4.505  2.024  2909.668  469.690    327
3.472  1.865  2.547  1.568  4.246  1.815  2838.874  462.078    326
3.327  1.746  2.485  1.509  3.960  1.601  2756.204  452.963    324
3.148  1.645  2.399  1.460  3.623  1.418  2652.969  440.766    320
3.148  1.645  2.399  1.460  3.623  1.418  2652.969  440.766    320
3.001  1.538  2.332  1.406  3.341  1.230  2542.628  428.724    316
3.001  1.538  2.332  1.406  3.341  1.230  2542.628  428.724    316
2.839  1.418  2.255  1.344  3.039  1.023  2425.189  412.036    309
2.839  1.418  2.255  1.344  3.039  1.023  2425.189  412.036    309
2.678  1.287  2.177  1.273  2.742  0.799  2304.431  393.962    301
2.678  1.287  2.177  1.273  2.742  0.799  2304.431  393.962    301
2.678  1.287  2.177  1.273  2.742  0.799  2304.431  393.962    301
2.513  1.142  2.096  1.193  2.444  0.557  2182.347  371.319    290
2.326  0.982  1.999  1.102  2.113  0.294  2055.888  337.766    272
2.326  0.982  1.999  1.102  2.113  0.294  2055.888  337.766    272
2.126  0.823  1.892  1.010  1.766  0.036  1922.890  320.643    264
2.126  0.823  1.892  1.010  1.766  0.036  1922.890  320.643    264
2.126  0.823  1.892  1.010  1.766  0.036  1922.890  320.643    264
1.928  0.618  1.786  0.889  1.427  -0.293  1792.447  303.739    256
1.928  0.618  1.786  0.889  1.427  -0.293  1792.447  303.739    256
1.706  0.429  1.662  0.776  1.053  -0.591  1655.656  271.051    238
1.706  0.429  1.662  0.776  1.053  -0.591  1655.656  271.051    238
1.469  0.214  1.528  0.644  0.661  -0.928  1514.281  248.381    226
1.469  0.214  1.528  0.644  0.661  -0.928  1514.281  248.381    226
1.261  0.003  1.410  0.514  0.320  -1.254  1376.385  227.602    215
1.261  0.003  1.410  0.514  0.320  -1.254  1376.385  227.602    215
1.043  -0.220  1.283  0.375  -0.034  -1.594  1240.680  203.889    202
1.043  -0.220  1.283  0.375  -0.034  -1.594  1240.680  203.889    202
0.852  -0.420  1.173  0.249  -0.338  -1.893  1110.788  180.479    189
0.852  -0.420  1.173  0.249  -0.338  -1.893  1110.788  180.479    189
0.620  -0.631  1.034  0.113  -0.706  -2.207  976.829  155.769    175
0.620  -0.631  1.034  0.113  -0.706  -2.207  976.829  155.769    175
0.404  -0.825  0.904  -0.013  -1.042  -2.489  841.640  132.975    162
0.404  -0.825  0.904  -0.013  -1.042  -2.489  841.640  132.975    162
0.221  -1.000  0.793  -0.129  -1.322  -2.737  711.443  108.873    148
0.221  -1.000  0.793  -0.129  -1.322  -2.737  711.443  108.873    148
0.021  -1.150  0.670  -0.231  -1.624  -2.942  577.867  86.679    135
0.021  -1.150  0.670  -0.231  -1.624  -2.942  577.867  86.679    135
-0.173  -1.273  0.549  -0.317  -1.915  -3.101  439.146  63.170    121
-0.173  -1.273  0.549  -0.317  -1.915  -3.101  439.146  63.170    121
-0.372  -1.374  0.423  -0.390  -2.208  -3.223  292.677  41.561    108
-0.372  -1.374  0.423  -0.390  -2.208  -3.223  292.677  41.561    108
-0.372  -1.374  0.423  -0.390  -2.208  -3.223  292.677  41.561    108
-0.578  -1.469  0.291  -0.461  -2.509  -3.335  137.692  18.629     94
-0.578  -1.469  0.291  -0.461  -2.509  -3.335  137.692  18.629     94
-0.773  -1.563  0.165  -0.531  -2.789  -3.442  -21.033  -15.209     73
-0.773  -1.563  0.165  -0.531  -2.789  -3.442  -21.033  -15.209     73
-0.962  -1.646  0.040  -0.596  -3.056  -3.531  -182.468  -35.814     60
-0.962  -1.646  0.040  -0.596  -3.056  -3.531  -182.468  -35.814     60
-1.164  -1.746  -0.093  -0.672  -3.340  -3.646  -346.319  -56.156     47
-1.164  -1.746  -0.093  -0.672  -3.340  -3.646  -346.319  -56.156     47
-1.401  -1.831  -0.251  -0.738  -3.677  -3.734  -523.006  -74.637     35
-1.401  -1.831  -0.251  -0.738  -3.677  -3.734  -523.006  -74.637     35
-1.590  -1.932  -0.380  -0.816  -3.932  -3.849  -694.413  -94.482     22
-1.590  -1.932  -0.380  -0.816  -3.932  -3.849  -694.413  -94.482     22
-1.761  -2.029  -0.500  -0.892  -4.156  -3.955  -857.610  -118.872      6
-1.761  -2.029  -0.500  -0.892  -4.156  -3.955  -857.610  -118.872      6
-1.945  -2.118  -0.629  -0.964  -4.396  -4.046  -1018.030  -142.951    -10
-1.945  -2.118  -0.629  -0.964  -4.396  -4.046  -1018.030  -142.951    -10
-2.122  -2.167  -0.755  -1.012  -4.623  -4.073  -1179.945  -168.321    -27
-2.122  -2.167  -0.755  -1.012  -4.623  -4.073  -1179.945  -168.321    -27
-2.298  -2.277  -0.882  -1.098  -4.845  -4.197  -1333.681  -194.967    -45
-2.298  -2.277  -0.882  -1.098  -4.845  -4.197  -1333.681  -194.967    -45
-2.220  -2.382  -0.852  -1.182  -4.660  -4.312  -1416.681  -219.671    -62
-2.369  -2.288  -0.963  -1.142  -4.838  -4.105  -1530.091  -244.059    -79
-2.504  -2.420  -1.066  -1.243  -4.992  -4.265  -1630.953  -260.135    -91
-2.504  -2.420  -1.066  -1.243  -4.992  -4.265  -1630.953  -260.135    -91
-2.504  -2.420  -1.066  -1.243  -4.992  -4.265  -1630.953  -260.135    -91
-2.632  -2.557  -1.166  -1.347  -5.133  -4.428  -1719.297  -272.806   -101
-2.632  -2.557  -1.166  -1.347  -5.133  -4.428  -1719.297  -272.806   -101
-2.749  -2.706  -1.260  -1.461  -5.255  -4.610  -1792.986  -296.514   -118
-2.749  -2.706  -1.260  -1.461  -5.255  -4.610  -1792.986  -296.514   -118
-2.855  -2.843  -1.348  -1.569  -5.357  -4.771  -1853.671  -315.118   -132
-2.988  -2.934  -1.454  -1.648  -5.500  -4.855  -1917.493  -331.885   -145
-3.098  -3.032  -1.547  -1.733  -5.606  -4.949  -1976.974  -383.637   -180
-3.211  -3.078  -1.642  -1.786  -5.715  -4.959  -2041.046  -383.526   -183
-3.317  -3.115  -1.734  -1.834  -5.812  -4.956  -2108.038  -378.617   -183
-3.415  -3.107  -1.822  -1.854  -5.895  -4.880  -2181.775  -380.171   -187
-3.493  -3.080  -1.898  -1.862  -5.944  -4.774  -2258.098  -381.704   -191
-3.568  -3.022  -1.973  -1.850  -5.987  -4.620  -2340.041  -384.819   -196
-3.639  -2.916  -2.046  -1.808  -6.025  -4.391  -2432.318  -379.893   -196
-3.639  -2.916  -2.046  -1.808  -6.025  -4.391  -2432.318  -379.893   -196
-3.639  -2.916  -2.046  -1.808  -6.025  -4.391  -2432.318  -379.893   -196
-3.693  -2.819  -2.109  -1.771  -6.034  -4.180  -2526.496  -395.830   -209
-3.693  -2.819  -2.109  -1.771  -6.034  -4.180  -2526.496  -395.830   -209
-3.747  -2.715  -2.172  -1.728  -6.043  -3.960  -2623.256  -406.764   -219
-3.747  -2.715  -2.172  -1.728  -6.043  -3.960  -2623.256  -406.764   -219
-3.797  -2.628  -2.234  -1.695  -6.046  -3.770  -2718.357  -417.557   -229
-3.797  -2.628  -2.234  -1.695  -6.046  -3.770  -2718.357  -417.557   -229
-3.864  -2.556  -2.306  -1.671  -6.076  -3.606  -2813.967  -426.612   -238
-3.864  -2.556  -2.306  -1.671  -6.076  -3.606  -2813.967  -426.612   -238
-3.907  -2.523  -2.363  -1.671  -6.066  -3.507  -2897.799  -437.152   -248
-3.907  -2.523  -2.363  -1.671  -6.066  -3.507  -2897.799  -437.152   -248
-3.939  -2.506  -2.414  -1.681  -6.039  -3.436  -2967.075  -447.556   -258
-3.939  -2.506  -2.414  -1.681  -6.039  -3.436  -2967.075  -447.556   -258
-3.987  -2.519  -2.476  -1.709  -6.040  -3.412  -3024.837  -451.427   -264
-3.987  -2.519  -2.476  -1.709  -6.040  -3.412  -3024.837  -451.427   -264
-4.017  -2.538  -2.527  -1.741  -6.010  -3.399  -3067.422  -456.849   -271
-4.017  -2.538  -2.527  -1.741  -6.010  -3.399  -3067.422  -456.849   -271
-4.023  -2.568  -2.563  -1.780  -5.943  -3.404  -3090.439  -459.002   -276
-4.023  -2.568  -2.563  -1.780  -5.943  -3.404  -3090.439  -459.002   -276
-4.016  -2.592  -2.591  -1.816  -5.856  -3.398  -3095.647  -459.526   -280
-4.016  -2.592  -2.591  -1.816  -5.856  -3.398  -3095.647  -459.526   -280
-3.995  -2.573  -2.610  -1.825  -5.747  -3.325  -3089.260  -460.044   -284
-3.995  -2.573  -2.610  -1.825  -5.747  -3.325  -3089.260  -460.044   -284
-3.975  -2.525  -2.629  -1.815  -5.641  -3.205  -3078.209  -460.556   -288
-3.975  -2.525  -2.629  -1.815  -5.641  -3.205  -3078.209  -460.556   -288
-3.954  -2.452  -2.648  -1.790  -5.536  -3.048  -3066.794  -459.461   -291
-3.954  -2.452  -2.648  -1.790  -5.536  -3.048  -3066.794  -459.461   -291
-3.906  -2.351  -2.649  -1.746  -5.388  -2.847  -3052.408  -459.980   -295
-3.906  -2.351  -2.649  -1.746  -5.388  -2.847  -3052.408  -459.980   -295
-3.906  -2.351  -2.649  -1.746  -5.388  -2.847  -3052.408  -459.980   -295
-3.852  -2.214  -2.647  -1.679  -5.232  -2.591  -3039.375  -458.892   -298
-3.852  -2.214  -2.647  -1.679  -5.232  -2.591  -3039.375  -458.892   -298
-3.772  -2.075  -2.628  -1.610  -5.038  -2.336  -3021.083  -461.018   -303
-3.772  -2.075  -2.628  -1.610  -5.038  -2.336  -3021.083  -461.018   -303
-3.682  -1.918  -2.602  -1.528  -4.830  -2.054  -2998.883  -459.917   -306
-3.682  -1.918  -2.602  -1.528  -4.830  -2.054  -2998.883  -459.917   -306
-3.592  -1.803  -2.574  -1.472  -4.623  -1.844  -2967.267  -458.830   -309
-3.592  -1.803  -2.574  -1.472  -4.623  -1.844  -2967.267  -458.830   -309
-3.486  -1.662  -2.537  -1.398  -4.394  -1.595  -2928.135  -454.557   -310
-3.486  -1.662  -2.537  -1.398  -4.394  -1.595  -2928.135  -454.557   -310
-3.394  -1.543  -2.508  -1.337  -4.191  -1.384  -2883.693  -448.739   -310
-3.394  -1.543  -2.508  -1.337  -4.191  -1.384  -2883.693  -448.739   -310
-3.299  -1.428  -2.475  -1.278  -3.985  -1.182  -2833.692  -442.995   -310
-3.299  -1.428  -2.475  -1.278  -3.985  -1.182  -2833.692  -442.995   -310
-3.176  -1.315  -2.425  -1.219  -3.738  -0.987  -2772.002  -437.325   -310
-3.176  -1.315  -2.425  -1.219  -3.738  -0.987  -2772.002  -437.325   -310
-3.050  -1.203  -2.371  -1.159  -3.488  -0.794  -2700.425  -430.127   -309
-3.050  -1.203  -2.371  -1.159  -3.488  -0.794  -2700.425  -430.127   -309
-2.882  -1.094  -2.291  -1.100  -3.174  -0.609  -2610.048  -423.021   -308
-2.746  -1.020  -2.229  -1.063  -2.917  -0.484  -2508.257  -416.007   -307
-2.746  -1.020  -2.229  -1.063  -2.917  -0.484  -2508.257  -416.007   -307
-2.599  -0.918  -2.159  -1.008  -2.644  -0.315  -2398.691  -409.082   -306
-2.599  -0.918  -2.159  -1.008  -2.644  -0.315  -2398.691  -409.082   -306
-2.449  -0.847  -2.086  -0.971  -2.371  -0.197  -2278.443  -402.245   -305
-2.449  -0.847  -2.086  -0.971  -2.371  -0.197  -2278.443  -402.245   -305
-2.301  -0.775  -2.013  -0.932  -2.104  -0.079  -2150.441  -395.497   -304
-2.301  -0.775  -2.013  -0.932  -2.104  -0.079  -2150.441  -395.497   -304
-2.155  -0.714  -1.940  -0.901  -1.842  0.019  -2015.480  -379.234   -297
-2.155  -0.714  -1.940  -0.901  -1.842  0.019  -2015.480  -379.234   -297
-1.992  -0.640  -1.856  -0.860  -1.558  0.137  -1873.075  -353.580   -284
-1.992  -0.640  -1.856  -0.860  -1.558  0.137  -1873.075  -353.580   -284
-1.842  -0.562  -1.778  -0.816  -1.298  0.261  -1729.147  -323.454   -268
-1.842  -0.562  -1.778  -0.816  -1.298  0.261  -1729.147  -323.454   -268
-1.688  -0.431  -1.697  -0.739  -1.036  0.468  -1591.056  -295.314   -253
-1.688  -0.431  -1.697  -0.739  -1.036  0.468  -1591.056  -295.314   -253
-1.512  -0.293  -1.600  -0.656  -0.741  0.682  -1453.060  -265.934   -237
-1.343  -0.105  -1.507  -0.541  -0.461  0.974  -1324.669  -238.530   -222
-1.160  0.086  -1.403  -0.422  -0.162  1.268  -1201.071  -157.077   -173
-0.981  0.268  -1.300  -0.308  0.127  1.542  -1080.971  -147.066   -168
-0.807  0.434  -1.199  -0.202  0.403  1.789  -963.363  -145.184   -168
-0.632  0.651  -1.096  -0.063  0.678  2.113  -854.836  -135.325   -163
-0.453  0.826  -0.990  0.052  0.955  2.366  -746.821  -122.393   -156
-0.262  0.997  -0.874  0.165  1.249  2.608  -635.672  -108.027   -148
-0.262  0.997  -0.874  0.165  1.249  2.608  -635.672  -108.027   -148
-0.090  1.129  -0.769  0.256  1.508  2.786  -521.612  -87.444   -136
-0.090  1.129  -0.769  0.256  1.508  2.786  -521.612  -87.444   -136
0.099  1.263  -0.651  0.348  1.792  2.964  -401.307  -68.725   -125
0.099  1.263  -0.651  0.348  1.792  2.964  -401.307  -68.725   -125
0.283  1.369  -0.535  0.425  2.063  3.097  -273.951  -45.445   -111
0.283  1.369  -0.535  0.425  2.063  3.097  -273.951  -45.445   -111
0.449  1.481  -0.429  0.506  2.302  3.236  -146.640  -19.263    -95
0.449  1.481  -0.429  0.506  2.302  3.236  -146.640  -19.263    -95
0.635  1.573  -0.310  0.575  2.570  3.341  -11.760  4.983    -80
0.635  1.573  -0.310  0.575  2.570  3.341  -11.760  4.983    -80
0.814  1.663  -0.192  0.644  2.824  3.443  127.280  32.120    -63
0.814  1.663  -0.192  0.644  2.824  3.443  127.280  32.120    -63
0.986  1.746  -0.079  0.709  3.063  3.533  268.363  50.908    -51
0.986  1.746  -0.079  0.709  3.063  3.533  268.363  50.908    -51
1.168  1.827  0.043  0.774  3.316  3.616  413.858  71.057    -38
1.168  1.827  0.043  0.774  3.316  3.616  413.858  71.057    -38
1.370  1.888  0.179  0.827  3.596  3.668  570.198  90.947    -25
1.370  1.888  0.179  0.827  3.596  3.668  570.198  90.947    -25
1.561  1.947  0.309  0.878  3.855  3.714  732.194  113.783    -10
1.561  1.947  0.309  0.878  3.855  3.714  732.194  113.783    -10
1.754  1.992  0.442  0.922  4.114  3.739  900.721  134.727      4
1.754  1.992  0.442  0.922  4.114  3.739  900.721  134.727      4
1.754  1.992  0.442  0.922  4.114  3.739  900.721  134.727      4
1.961  2.054  0.586  0.977  4.393  3.791  1075.126  158.602     20
1.961  2.054  0.586  0.977  4.393  3.791  1075.126  158.602     20
2.172  2.118  0.733  1.033  4.675  3.845  1254.508  194.972     44
2.172  2.118  0.733  1.033  4.675  3.845  1254.508  194.972     44
2.376  2.192  0.878  1.096  4.941  3.913  1434.118  218.076     60
2.376  2.192  0.878  1.096  4.941  3.913  1434.118  218.076     60
2.575  2.261  1.021  1.157  5.196  3.975  1612.794  242.485     77
2.575  2.261  1.021  1.157  5.196  3.975  1612.794  242.485     77
2.791  2.333  1.177  1.220  5.476  4.038  1794.487  264.981     93
2.791  2.333  1.177  1.220  5.476  4.038  1794.487  264.981     93
2.972  2.400  1.313  1.281  5.695  4.094  1969.690  287.190    109
2.972  2.400  1.313  1.281  5.695  4.094  1969.690  287.190    109
3.168  2.457  1.459  1.336  5.936  4.133  2144.589  310.713    126
3.168  2.457  1.459  1.336  5.936  4.133  2144.589  310.713    126
3.365  2.524  1.608  1.397  6.176  4.187  2317.626  333.936    143
3.365  2.524  1.608  1.397  6.176  4.187  2317.626  333.936    143
3.555  2.580  1.753  1.452  6.400  4.223  2488.542  360.062    162
3.555  2.580  1.753  1.452  6.400  4.223  2488.542  360.062    162
3.738  2.631  1.896  1.505  6.611  4.250  2656.379  382.653    179
3.738  2.631  1.896  1.505  6.611  4.250  2656.379  382.653    179
3.913  2.680  2.035  1.557  6.805  4.275  2819.286  406.555    197
3.913  2.680  2.035  1.557  6.805  4.275  2819.286  406.555    197
4.069  2.732  2.164  1.610  6.969  4.303  2973.113  430.151    215
4.069  2.732  2.164  1.610  6.969  4.303  2973.113  430.151    215
4.069  2.732  2.164  1.610  6.969  4.303  2973.113  430.151    215
4.203  2.752  2.280  1.645  7.093  4.280  3117.955  451.845    232
4.203  2.752  2.280  1.645  7.093  4.280  3117.955  451.845    232
4.320  2.763  2.387  1.674  7.190  4.243  3252.594  487.662    258
4.320  2.763  2.387  1.674  7.190  4.243  3252.594  487.662    258
4.435  2.806  2.493  1.723  7.281  4.257  3373.526  507.020    274
4.435  2.806  2.493  1.723  7.281  4.257  3373.526  507.020    274
4.546  2.837  2.598  1.765  7.367  4.253  3484.326  518.130    285
4.546  2.837  2.598  1.765  7.367  4.253  3484.326  518.130    285
4.643  2.879  2.695  1.813  7.428  4.265  3581.561  529.098    296
4.643  2.879  2.695  1.813  7.428  4.265  3581.561  529.098    296
4.725  2.890  2.784  1.843  7.464  4.228  3668.450  536.725    305
4.725  2.890  2.784  1.843  7.464  4.228  3668.450  536.725    305
4.778  2.893  2.855  1.869  7.453  4.180  3740.662  541.055    312
4.778  2.893  2.855  1.869  7.453  4.180  3740.662  541.055    312
4.811  2.879  2.913  1.883  7.409  4.104  3798.386  542.130    317
4.811  2.879  2.913  1.883  7.409  4.104  3798.386  542.130    317
4.845  2.878  2.973  1.905  7.370  4.049  3843.230  541.590    321
4.845  2.878  2.973  1.905  7.370  4.049  3843.230  541.590    321
4.840  2.863  3.009  1.919  7.267  3.973  3869.687  541.058    325
4.840  2.863  3.009  1.919  7.267  3.973  3869.687  541.058    325
4.843  2.851  3.049  1.934  7.180  3.902  3883.417  538.933    328
4.824  2.841  3.076  1.951  7.058  3.837  3880.973  533.634    329
4.778  2.812  3.086  1.956  6.894  3.742  3861.639  538.004    336
4.706  2.770  3.079  1.952  6.690  3.627  3824.292  532.717    337
4.617  2.701  3.062  1.931  6.462  3.470  3772.519  525.898    337
4.514  2.633  3.034  1.910  6.214  3.316  3705.548  520.767    338
4.403  2.546  3.001  1.876  5.957  3.135  3627.721  515.701    339
4.293  2.469  2.967  1.849  5.704  2.972  3540.051  509.100    339
4.293  2.469  2.967  1.849  5.704  2.972  3540.051  509.100    339
4.293  2.469  2.967  1.849  5.704  2.972  3540.051  509.100    339
4.199  2.377  2.942  1.811  5.481  2.787  3451.192  504.184    340
4.199  2.377  2.942  1.811  5.481  2.787  3451.192  504.184    340
4.065  2.297  2.893  1.780  5.197  2.622  3349.963  497.730    340
4.065  2.297  2.893  1.780  5.197  2.622  3349.963  497.730    340
3.928  2.221  2.839  1.751  4.910  2.468  3237.475  492.959    341
3.928  2.221  2.839  1.751  4.910  2.468  3237.475  492.959    341
3.775  2.116  2.775  1.703  4.604  2.268  3116.925  486.649    341
3.775  2.116  2.775  1.703  4.604  2.268  3116.925  486.649    341
3.617  2.031  2.707  1.667  4.292  2.103  2985.921  482.020    342
3.617  2.031  2.707  1.667  4.292  2.103  2985.921  482.020    342
3.466  1.923  2.641  1.616  3.994  1.903  2851.993  475.850    342
3.466  1.923  2.641  1.616  3.994  1.903  2851.993  475.850    342
3.289  1.830  2.558  1.573  3.660  1.729  2707.516  469.759    342
3.289  1.830  2.558  1.573  3.660  1.729  2707.516  469.759    342
3.119  1.679  2.479  1.493  3.343  1.467  2565.328  463.747    342
3.119  1.679  2.479  1.493  3.343  1.467  2565.328  463.747    342
2.943  1.577  2.394  1.443  3.018  1.284  2416.571  457.811    342
2.943  1.577  2.394  1.443  3.018  1.284  2416.571  457.811    342
2.768  1.446  2.307  1.373  2.699  1.058  2267.403  448.751    340
2.768  1.446  2.307  1.373  2.699  1.058  2267.403  448.751    340
2.566  1.339  2.203  1.318  2.341  0.873  2107.920  422.207    327
2.566  1.339  2.203  1.318  2.341  0.873  2107.920  422.207    327
2.358  1.217  2.094  1.253  1.978  0.668  1941.357  386.402    308
2.358  1.217  2.094  1.253  1.978  0.668  1941.357  386.402    308
2.358  1.217  2.094  1.253  1.978  0.668  1941.357  386.402    308
2.151  1.109  1.983  1.195  1.621  0.485  1767.951  349.456    288
2.151  1.109  1.983  1.195  1.621  0.485  1767.951  349.456    288
1.926  0.987  1.860  1.127  1.242  0.284  1587.155  298.583    259
1.926  0.987  1.860  1.127  1.242  0.284  1587.155  298.583    259
1.689  0.823  1.727  1.033  0.846  0.019  1403.671  265.961    241
1.689  0.823  1.727  1.033  0.846  0.019  1403.671  265.961    241
1.449  0.634  1.591  0.921  0.452  -0.285  1221.778  235.357    224
