acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  vel_motor[rpm]  actual_Vel[rpm]  Voltage[V]
-0.504  -0.617  0.158  0.174  5382.435   3256  20.608
-0.600  -0.654  0.158  0.167  5254.277   3261  20.639
-0.600  -0.654  0.158  0.167  5254.277   3261  20.639
-0.678  -0.675  0.150  0.161  5105.708   3263  20.652
-0.678  -0.675  0.150  0.161  5105.708   3263  20.652
-0.761  -0.697  0.141  0.154  4928.898   3260  20.633
-0.850  -0.710  0.130  0.146  4724.766   3251  20.576
-0.916  -0.740  0.122  0.137  4512.093   3226  20.418
-0.934  -0.796  0.116  0.126  4303.691   3226  20.418
-0.938  -0.879  0.108  0.117  4091.820   3226  20.418
-0.946  -0.977  0.101  0.107  3878.199   3222  20.392
-0.967  -1.041  0.091  0.098  3646.182   3222  20.392
-1.005  -1.040  0.081  0.098  3402.348   3219  20.373
-1.066  -1.033  0.071  0.089  3145.040   3219  20.373
-1.032  -1.043  0.070  0.077  2936.424   3215  20.348
-0.987  -1.072  0.064  0.064  2730.237   3215  20.348
-0.987  -1.072  0.064  0.064  2730.237   3215  20.348
-0.987  -1.072  0.064  0.064  2730.237   3215  20.348
-0.976  -1.128  0.052  0.048  2494.904   3209  20.310
-1.017  -1.124  0.037  0.047  2219.573   3200  20.253
-1.017  -1.124  0.037  0.047  2219.573   3200  20.253
-1.090  -1.128  0.023  0.037  1912.292   3191  20.196
-1.090  -1.128  0.023  0.037  1912.292   3191  20.196
-1.167  -1.176  0.010  0.022  1590.666   3163  20.019
-1.172  -1.245  0.011  0.009  1335.870   2999  18.981
-1.172  -1.245  0.011  0.009  1335.870   2999  18.981
-1.180  -1.332  -0.000  -0.005  1066.221   2793  17.677
-1.180  -1.332  -0.000  -0.005  1066.221   2793  17.677
-1.198  -1.418  -0.010  -0.016  790.468   2549  16.133
-1.198  -1.418  -0.010  -0.016  790.468   2549  16.133
-1.230  -1.376  -0.021  -0.016  504.757   2210  13.987
-1.230  -1.376  -0.021  -0.016  504.757   2210  13.987
-1.267  -1.327  -0.030  -0.027  221.435   1886  11.937
-1.267  -1.327  -0.030  -0.027  221.435   1886  11.937
-1.243  -1.327  -0.039  -0.045  -57.491   1540  9.747
-1.138  -1.372  -0.038  -0.062  -277.614   1235  7.816
-1.051  -1.456  -0.048  -0.074  -512.083   1049  6.639
-1.051  -1.456  -0.048  -0.074  -512.083   1049  6.639
-1.039  -1.470  -0.064  -0.085  -794.754    833  5.272
-1.039  -1.470  -0.064  -0.085  -794.754    833  5.272
-1.087  -1.397  -0.077  -0.084  -1101.706    646  4.089
-1.087  -1.397  -0.077  -0.084  -1101.706    646  4.089
-1.157  -1.335  -0.086  -0.092  -1400.992    329  2.082
-1.166  -1.287  -0.095  -0.101  -1693.760     -2  0.013
-1.180  -1.268  -0.104  -0.112  -1981.738  -1001  6.335
-1.194  -1.253  -0.113  -0.121  -2265.256  -1082  6.848
-1.202  -1.166  -0.120  -0.129  -2531.180  -1082  6.848
-1.204  -1.081  -0.127  -0.138  -2789.871  -1183  7.487
-1.198  -1.050  -0.135  -0.149  -3041.676  -1341  8.487
-1.118  -1.059  -0.142  -0.157  -3284.331  -1500  9.494
-0.992  -1.086  -0.142  -0.164  -3481.849  -1500  9.494
-0.910  -1.101  -0.150  -0.167  -3686.508  -1710  10.823
-0.910  -1.101  -0.150  -0.167  -3686.508  -1710  10.823
-0.845  -1.036  -0.154  -0.171  -3874.351  -1886  11.937
-0.845  -1.036  -0.154  -0.171  -3874.351  -1886  11.937
-0.767  -0.926  -0.156  -0.171  -4038.152  -2117  13.399
-0.767  -0.926  -0.156  -0.171  -4038.152  -2117  13.399
-0.681  -0.812  -0.158  -0.175  -4180.493  -2341  14.816
-0.681  -0.812  -0.158  -0.175  -4180.493  -2341  14.816
-0.595  -0.718  -0.160  -0.180  -4305.642  -2522  15.962
-0.506  -0.644  -0.160  -0.187  -4405.458  -2672  16.911
-0.429  -0.583  -0.164  -0.192  -4507.217  -2763  17.487
-0.429  -0.583  -0.164  -0.192  -4507.217  -2763  17.487
-0.383  -0.531  -0.169  -0.195  -4620.284  -2831  17.918
-0.383  -0.531  -0.169  -0.195  -4620.284  -2831  17.918
-0.366  -0.485  -0.173  -0.195  -4736.585  -2896  18.329
-0.366  -0.485  -0.173  -0.195  -4736.585  -2896  18.329
-0.361  -0.461  -0.175  -0.198  -4839.345  -2958  18.722
-0.361  -0.461  -0.175  -0.198  -4839.345  -2958  18.722
-0.336  -0.449  -0.177  -0.200  -4935.526  -3017  19.095
-0.324  -0.431  -0.177  -0.202  -5011.791  -3066  19.405
-0.324  -0.431  -0.177  -0.202  -5011.791  -3066  19.405
-0.312  -0.412  -0.178  -0.205  -5077.223  -3087  19.538
-0.312  -0.412  -0.178  -0.205  -5077.223  -3087  19.538
-0.298  -0.357  -0.180  -0.205  -5139.338  -3111  19.690
-0.277  -0.287  -0.181  -0.205  -5196.543  -3133  19.829
-0.277  -0.287  -0.181  -0.205  -5196.543  -3133  19.829
-0.252  -0.222  -0.182  -0.205  -5250.186  -3148  19.924
-0.252  -0.222  -0.182  -0.205  -5250.186  -3148  19.924
-0.194  -0.167  -0.181  -0.204  -5286.278  -3160  20.000
-0.142  -0.126  -0.182  -0.204  -5319.235  -3173  20.082
-0.093  -0.085  -0.180  -0.202  -5332.666  -3211  20.323
-0.042  -0.022  -0.176  -0.200  -5322.924  -3215  20.348
0.019  0.038  -0.173  -0.197  -5295.762  -3215  20.348
0.075  0.102  -0.171  -0.195  -5259.786  -3218  20.367
0.139  0.166  -0.168  -0.191  -5216.395  -3223  20.399
0.187  0.220  -0.168  -0.187  -5181.522  -3225  20.411
0.224  0.280  -0.166  -0.182  -5141.977  -3225  20.411
0.248  0.322  -0.164  -0.182  -5098.942  -3232  20.456
0.248  0.322  -0.164  -0.182  -5098.942  -3232  20.456
0.248  0.322  -0.164  -0.182  -5098.942  -3232  20.456
0.266  0.343  -0.160  -0.180  -5040.597  -3235  20.475
0.266  0.343  -0.160  -0.180  -5040.597  -3235  20.475
0.292  0.365  -0.156  -0.176  -4968.251  -3244  20.532
0.307  0.384  -0.152  -0.172  -4886.664  -3252  20.582
0.304  0.400  -0.152  -0.167  -4821.182  -3256  20.608
0.304  0.400  -0.152  -0.167  -4821.182  -3256  20.608
0.308  0.423  -0.149  -0.161  -4752.225  -3262  20.646
0.308  0.423  -0.149  -0.161  -4752.225  -3262  20.646
0.328  0.452  -0.145  -0.156  -4670.922  -3264  20.658
0.328  0.452  -0.145  -0.156  -4670.922  -3264  20.658
0.361  0.452  -0.140  -0.156  -4575.295  -3265  20.665
0.361  0.452  -0.140  -0.156  -4575.295  -3265  20.665
0.409  0.465  -0.134  -0.151  -4463.434  -3264  20.658
0.409  0.465  -0.134  -0.151  -4463.434  -3264  20.658
0.451  0.486  -0.128  -0.146  -4340.479  -3259  20.627
0.460  0.533  -0.128  -0.139  -4242.363  -3256  20.608
0.460  0.533  -0.128  -0.139  -4242.363  -3256  20.608
0.454  0.576  -0.126  -0.131  -4148.264  -3250  20.570
0.454  0.576  -0.126  -0.131  -4148.264  -3250  20.570
0.463  0.624  -0.120  -0.123  -4040.208  -3247  20.551
0.495  0.634  -0.113  -0.122  -3910.914  -3241  20.513
0.495  0.634  -0.113  -0.122  -3910.914  -3241  20.513
0.555  0.647  -0.105  -0.117  -3755.691  -3240  20.506
0.555  0.647  -0.105  -0.117  -3755.691  -3240  20.506
0.607  0.687  -0.097  -0.106  -3582.996  -3233  20.462
0.616  0.775  -0.096  -0.092  -3444.579  -3229  20.437
0.630  0.897  -0.090  -0.079  -3295.464  -3228  20.430
0.679  1.009  -0.079  -0.066  -3110.536  -3195  20.222
0.775  1.127  -0.066  -0.053  -2881.643  -3188  20.177
0.910  1.244  -0.052  -0.039  -2615.589  -3188  20.177
1.034  1.370  -0.039  -0.025  -2323.274  -3178  20.114
1.141  1.511  -0.027  -0.008  -2016.646  -3171  20.070
1.238  1.654  -0.015  0.007  -1703.090  -3161  20.006
1.341  1.659  -0.002  0.008  -1371.315  -3161  20.006
1.455  1.619  0.012  0.019  -1021.707  -3135  19.842
1.455  1.619  0.012  0.019  -1021.707  -3135  19.842
1.569  1.582  0.026  0.034  -660.067  -3013  19.070
1.549  1.562  0.027  0.048  -364.940  -2753  17.424
1.549  1.562  0.027  0.048  -364.940  -2753  17.424
1.500  1.523  0.039  0.057  -58.251  -2394  15.152
1.500  1.523  0.039  0.057  -58.251  -2394  15.152
1.447  1.430  0.051  0.059  258.797  -2009  12.715
1.447  1.430  0.051  0.059  258.797  -2009  12.715
1.379  1.270  0.058  0.056  554.914  -1549  9.804
1.379  1.270  0.058  0.056  554.914  -1549  9.804
1.302  1.079  0.064  0.057  831.905  -1168  7.392
1.302  1.079  0.064  0.057  831.905  -1168  7.392
1.217  0.944  0.070  0.068  1089.224   -803  5.082
1.089  0.896  0.070  0.082  1293.055   -443  2.804
0.949  0.911  0.074  0.094  1476.947   -184  1.165
0.949  0.911  0.074  0.094  1476.947   -184  1.165
0.845  0.887  0.082  0.103  1672.052     29  0.184
0.845  0.887  0.082  0.103  1672.052     29  0.184
0.811  0.823  0.094  0.101  1900.862    277  1.753
0.811  0.823  0.094  0.101  1900.862    277  1.753
0.823  0.797  0.102  0.107  2132.462    555  3.513
0.823  0.797  0.102  0.107  2132.462    555  3.513
0.782  0.832  0.106  0.115  2345.596    853  5.399
0.749  0.903  0.110  0.124  2534.682   1138  7.203
0.749  0.903  0.110  0.124  2534.682   1138  7.203
0.713  0.940  0.109  0.129  2681.222   1341  8.487
0.713  0.940  0.109  0.129  2681.222   1341  8.487
0.692  0.897  0.115  0.132  2833.155   1538  9.734
0.686  0.790  0.121  0.135  2991.351   1825  11.551
0.685  0.692  0.126  0.139  3147.307   2542  16.089
0.648  0.653  0.131  0.146  3302.839   2599  16.449
0.593  0.661  0.135  0.154  3455.408   2599  16.449
0.550  0.703  0.140  0.161  3606.406   2657  16.816
0.558  0.702  0.147  0.167  3764.969   2733  17.297
0.602  0.688  0.154  0.171  3934.608   2794  17.684
0.648  0.656  0.159  0.171  4101.398   2794  17.684
0.648  0.656  0.159  0.171  4101.398   2794  17.684
0.688  0.650  0.164  0.176  4268.257   2916  18.456
0.661  0.663  0.165  0.184  4402.744   2971  18.804
0.638  0.674  0.170  0.191  4540.081   2971  18.804
0.638  0.674  0.170  0.191  4540.081   2971  18.804
0.623  0.687  0.174  0.199  4679.422   3013  19.070
0.623  0.687  0.174  0.199  4679.422   3013  19.070
0.621  0.654  0.182  0.199  4835.008   3069  19.424
0.621  0.654  0.182  0.199  4835.008   3069  19.424
0.625  0.621  0.188  0.203  4996.077   3109  19.677
0.625  0.621  0.188  0.203  4996.077   3109  19.677
0.613  0.598  0.191  0.207  5143.146   3148  19.924
0.567  0.596  0.190  0.212  5256.264   3170  20.063
0.521  0.587  0.193  0.214  5360.585   3182  20.139
0.521  0.587  0.193  0.214  5360.585   3182  20.139
0.521  0.587  0.193  0.214  5360.585   3182  20.139
0.483  0.559  0.195  0.215  5456.730   3193  20.209
0.442  0.476  0.196  0.214  5543.305   3197  20.234
0.442  0.476  0.196  0.214  5543.305   3197  20.234
0.400  0.372  0.197  0.213  5615.086   3201  20.259
0.400  0.372  0.197  0.213  5615.086   3201  20.259
0.327  0.268  0.198  0.212  5678.591   3203  20.272
0.249  0.160  0.197  0.208  5726.787   3204  20.278
0.249  0.160  0.197  0.208  5726.787   3204  20.278
0.177  0.063  0.198  0.203  5769.970   3203  20.272
0.177  0.063  0.198  0.203  5769.970   3203  20.272
0.113  -0.064  0.195  0.198  5788.734   3207  20.297
0.113  -0.064  0.195  0.198  5788.734   3207  20.297
0.056  -0.171  0.192  0.198  5782.798   3210  20.316
-0.022  -0.273  0.186  0.193  5739.274   3215  20.348
-0.147  -0.349  0.177  0.188  5652.874   3239  20.500
-0.286  -0.406  0.169  0.184  5536.746   3245  20.538
-0.427  -0.456  0.161  0.178  5397.448   3245  20.538
-0.566  -0.510  0.153  0.171  5237.922   3250  20.570
-0.693  -0.557  0.146  0.165  5067.097   3255  20.601
-0.812  -0.606  0.136  0.157  4871.490   3262  20.646
-0.918  -0.658  0.127  0.150  4658.204   3262  20.646
-0.945  -0.710  0.126  0.145  4481.306   3261  20.639
-0.945  -0.710  0.126  0.145  4481.306   3261  20.639
-0.933  -0.755  0.122  0.140  4313.276   3262  20.646
-0.933  -0.755  0.122  0.140  4313.276   3262  20.646
-0.887  -0.774  0.117  0.133  4151.606   3258  20.620
-0.887  -0.774  0.117  0.133  4151.606   3258  20.620
-0.820  -0.757  0.113  0.132  3999.424   3254  20.595
-0.820  -0.757  0.113  0.132  3999.424   3254  20.595
-0.765  -0.743  0.107  0.126  3840.980   3247  20.551
-0.765  -0.743  0.107  0.126  3840.980   3247  20.551
-0.718  -0.733  0.101  0.117  3677.988   3240  20.506
-0.648  -0.744  0.101  0.107  3545.605   3237  20.487
-0.580  -0.773  0.098  0.098  3422.276   3235  20.475
-0.580  -0.773  0.098  0.098  3422.276   3235  20.475
-0.545  -0.808  0.089  0.090  3273.476   3232  20.456
-0.545  -0.808  0.089  0.090  3273.476   3232  20.456
-0.582  -0.812  0.077  0.090  3080.728   3231  20.449
-0.582  -0.812  0.077  0.090  3080.728   3231  20.449
-0.683  -0.831  0.065  0.082  2854.589   3230  20.443
-0.683  -0.831  0.065  0.082  2854.589   3230  20.443
-0.787  -0.882  0.054  0.069  2604.884   3227  20.424
-0.840  -0.963  0.054  0.055  2405.031   3220  20.380
-0.840  -0.963  0.054  0.055  2405.031   3220  20.380
-0.900  -1.072  0.044  0.041  2187.338   3214  20.342
-0.900  -1.072  0.044  0.041  2187.338   3214  20.342
-0.973  -1.160  0.032  0.027  1940.670   3207  20.297
-1.088  -1.173  0.016  0.027  1645.296   3112  19.696
-1.088  -1.173  0.016  0.027  1645.296   3112  19.696
-1.227  -1.184  0.000  0.018  1316.350   2986  18.899
-1.313  -1.229  -0.010  0.004  991.358   2745  17.373
-1.337  -1.300  -0.018  -0.010  685.757   1726  10.924
-1.321  -1.389  -0.024  -0.025  403.976   1641  10.386
-1.321  -1.423  -0.034  -0.038  115.066   1641  10.386
-1.356  -1.437  -0.049  -0.050  -200.936   1539  9.741
-1.407  -1.456  -0.061  -0.063  -526.012   1364  8.633
-1.385  -1.488  -0.070  -0.074  -844.452   1162  7.354
-1.283  -1.551  -0.070  -0.089  -1094.821   1162  7.354
-1.163  -1.623  -0.075  -0.100  -1324.528    901  5.703
-1.163  -1.623  -0.075  -0.100  -1324.528    901  5.703
-1.079  -1.553  -0.083  -0.100  -1557.683    669  4.234
-1.079  -1.553  -0.083  -0.100  -1557.683    669  4.234
-1.071  -1.415  -0.098  -0.103  -1832.581    229  1.449
-1.071  -1.415  -0.098  -0.103  -1832.581    229  1.449
-1.123  -1.254  -0.115  -0.106  -2157.938   -159  1.006
-1.116  -1.082  -0.117  -0.109  -2428.331   -598  3.785
-1.116  -1.082  -0.117  -0.109  -2428.331   -598  3.785
-1.042  -0.940  -0.117  -0.117  -2646.955   -818  5.177
-1.042  -0.940  -0.117  -0.117  -2646.955   -818  5.177
-0.911  -0.830  -0.113  -0.125  -2797.013  -1127  7.133
-0.799  -0.709  -0.115  -0.125  -2930.132  -1474  9.329
-0.799  -0.709  -0.115  -0.125  -2930.132  -1474  9.329
-0.757  -0.644  -0.126  -0.135  -3103.524  -1677  10.614
-0.757  -0.644  -0.126  -0.135  -3103.524  -1677  10.614
-0.757  -0.644  -0.126  -0.135  -3103.524  -1677  10.614
-0.773  -0.633  -0.138  -0.146  -3313.482  -1934  12.241
-0.748  -0.710  -0.145  -0.158  -3523.536  -2306  14.595
-0.659  -0.843  -0.143  -0.169  -3679.399  -2431  15.386
-0.659  -0.843  -0.143  -0.169  -3679.399  -2431  15.386
-0.547  -0.951  -0.143  -0.177  -3802.521  -2560  16.203
-0.547  -0.951  -0.143  -0.177  -3802.521  -2560  16.203
-0.497  -1.024  -0.148  -0.184  -3932.735  -2655  16.804
-0.497  -1.024  -0.148  -0.184  -3932.735  -2655  16.804
-0.563  -1.027  -0.158  -0.183  -4094.457  -2781  17.601
-0.563  -1.027  -0.158  -0.183  -4094.457  -2781  17.601
-0.666  -0.987  -0.171  -0.187  -4303.004  -2868  18.152
-0.666  -0.987  -0.171  -0.187  -4303.004  -2868  18.152
-0.756  -0.944  -0.179  -0.194  -4517.110  -2959  18.728
-0.757  -0.905  -0.181  -0.200  -4698.869  -3020  19.114
-0.692  -0.810  -0.180  -0.204  -4839.007  -3161  20.006
-0.650  -0.718  -0.184  -0.209  -4973.492  -3170  20.063
-0.651  -0.626  -0.188  -0.211  -5110.299  -3170  20.063
-0.673  -0.556  -0.194  -0.213  -5250.255  -3181  20.133
-0.630  -0.510  -0.194  -0.216  -5366.519  -3186  20.165
-0.524  -0.478  -0.194  -0.217  -5455.458  -3194  20.215
-0.388  -0.447  -0.192  -0.218  -5517.303  -3194  20.215
-0.266  -0.372  -0.192  -0.218  -5565.786  -3197  20.234
-0.266  -0.372  -0.192  -0.218  -5565.786  -3197  20.234
-0.194  -0.279  -0.192  -0.216  -5602.322  -3205  20.285
-0.194  -0.279  -0.192  -0.216  -5602.322  -3205  20.285
-0.139  -0.187  -0.189  -0.215  -5618.662  -3207  20.297
-0.082  -0.101  -0.189  -0.212  -5628.012  -3215  20.348
0.011  -0.018  -0.185  -0.210  -5614.127  -3217  20.361
0.011  -0.018  -0.185  -0.210  -5614.127  -3217  20.361
0.097  0.067  -0.183  -0.205  -5589.895  -3219  20.373
0.097  0.067  -0.183  -0.205  -5589.895  -3219  20.373
0.171  0.137  -0.179  -0.205  -5546.912  -3220  20.380
0.171  0.137  -0.179  -0.205  -5546.912  -3220  20.380
0.208  0.199  -0.178  -0.202  -5504.615  -3226  20.418
0.208  0.199  -0.178  -0.202  -5504.615  -3226  20.418
0.237  0.261  -0.175  -0.197  -5454.319  -3232  20.456
0.251  0.319  -0.175  -0.192  -5412.332  -3237  20.487
0.251  0.319  -0.175  -0.192  -5412.332  -3237  20.487
0.287  0.376  -0.169  -0.186  -5343.620  -3239  20.500
0.287  0.376  -0.169  -0.186  -5343.620  -3239  20.500
0.318  0.435  -0.165  -0.180  -5267.479  -3246  20.544
0.318  0.435  -0.165  -0.180  -5267.479  -3246  20.544
0.342  0.463  -0.162  -0.180  -5184.361  -3252  20.582
0.342  0.463  -0.162  -0.180  -5184.361  -3252  20.582
0.382  0.484  -0.156  -0.176  -5081.701  -3257  20.614
0.382  0.484  -0.156  -0.176  -5081.701  -3257  20.614
0.410  0.519  -0.152  -0.168  -4974.728  -3264  20.658
0.421  0.578  -0.152  -0.158  -4888.862  -3264  20.658
0.446  0.663  -0.145  -0.148  -4780.894  -3265  20.665
0.503  0.743  -0.136  -0.139  -4641.996  -3263  20.652
0.576  0.824  -0.127  -0.129  -4472.845  -3240  20.506
0.681  0.914  -0.114  -0.118  -4260.874  -3236  20.481
0.798  1.014  -0.100  -0.107  -4008.133  -3231  20.449
0.929  1.122  -0.090  -0.095  -3742.615  -3231  20.449
1.051  1.233  -0.080  -0.084  -3470.176  -3229  20.437
1.051  1.233  -0.080  -0.084  -3470.176  -3229  20.437
1.167  1.314  -0.068  -0.070  -3181.742  -3226  20.418
1.226  1.373  -0.066  -0.057  -2941.463  -3221  20.386
1.275  1.421  -0.055  -0.044  -2683.111  -3217  20.361
1.275  1.421  -0.055  -0.044  -2683.111  -3217  20.361
1.283  1.483  -0.043  -0.030  -2403.402  -3213  20.335
1.283  1.483  -0.043  -0.030  -2403.402  -3213  20.335
1.287  1.471  -0.030  -0.028  -2100.579  -3209  20.310
1.287  1.471  -0.030  -0.028  -2100.579  -3209  20.310
1.291  1.456  -0.017  -0.016  -1783.072  -3201  20.259
1.291  1.456  -0.017  -0.016  -1783.072  -3201  20.259
1.287  1.454  -0.006  -0.002  -1463.973  -3124  19.772
1.235  1.464  -0.006  0.014  -1208.583  -2887  18.272
1.235  1.464  -0.006  0.014  -1208.583  -2887  18.272
1.207  1.489  0.003  0.029  -948.309  -2696  17.063
1.207  1.489  0.003  0.029  -948.309  -2696  17.063
1.201  1.506  0.015  0.040  -668.789  -2399  15.184
1.201  1.506  0.015  0.040  -668.789  -2399  15.184
1.235  1.443  0.031  0.040  -350.208  -2057  13.019
1.235  1.443  0.031  0.040  -350.208  -2057  13.019
1.300  1.372  0.044  0.047  -14.770  -1732  10.962
1.300  1.372  0.044  0.047  -14.770  -1732  10.962
1.315  1.310  0.056  0.056  323.482  -1413  8.943
1.263  1.275  0.055  0.068  589.912  -1100  6.962
1.199  1.265  0.060  0.077  835.097   -919  5.816
1.199  1.265  0.060  0.077  835.097   -919  5.816
1.154  1.188  0.068  0.085  1079.916   -689  4.361
1.154  1.188  0.068  0.085  1079.916   -689  4.361
1.140  1.060  0.079  0.084  1337.597   -482  3.051
1.140  1.060  0.079  0.084  1337.597   -482  3.051
1.143  0.938  0.088  0.088  1598.277   -140  0.886
1.143  0.938  0.088  0.088  1598.277   -140  0.886
1.070  0.871  0.093  0.097  1838.710    200  1.266
0.980  0.883  0.099  0.110  2065.568    520  3.291
0.887  0.937  0.103  0.120  2274.041   1459  9.234
0.842  0.944  0.111  0.128  2483.153   1527  9.665
0.851  0.930  0.120  0.133  2707.803   1630  10.316
0.891  0.915  0.127  0.139  2927.998   1630  10.316
0.892  0.922  0.135  0.146  3152.475   1740  11.013
0.878  0.950  0.142  0.154  3373.046   1910  12.089
0.828  0.984  0.142  0.161  3550.803   1910  12.089
0.793  0.927  0.147  0.161  3723.251   2062  13.051
0.793  0.927  0.147  0.161  3723.251   2062  13.051
0.775  0.828  0.153  0.164  3894.701   2237  14.158
0.775  0.828  0.153  0.164  3894.701   2237  14.158
0.750  0.727  0.158  0.168  4064.765   2420  15.316
0.717  0.681  0.163  0.177  4228.118   2596  16.430
0.642  0.664  0.163  0.184  4358.470   2704  17.114
0.642  0.664  0.163  0.184  4358.470   2704  17.114
0.573  0.661  0.167  0.189  4489.403   2784  17.620
0.573  0.661  0.167  0.189  4489.403   2784  17.620
0.537  0.647  0.173  0.193  4627.450   2864  18.127
0.537  0.647  0.173  0.193  4627.450   2864  18.127
0.523  0.601  0.179  0.192  4775.925   2942  18.620
0.523  0.601  0.179  0.192  4775.925   2942  18.620
0.524  0.552  0.182  0.194  4915.353   3010  19.051
0.524  0.552  0.182  0.194  4915.353   3010  19.051
0.524  0.529  0.183  0.199  5033.379   3066  19.405
0.474  0.532  0.183  0.204  5122.276   3109  19.677
0.474  0.532  0.183  0.204  5122.276   3109  19.677
0.423  0.505  0.185  0.207  5206.154   3130  19.810
0.423  0.505  0.185  0.207  5206.154   3130  19.810
0.423  0.505  0.185  0.207  5206.154   3130  19.810
0.393  0.467  0.189  0.211  5299.694   3149  19.930
0.368  0.413  0.191  0.212  5384.384   3168  20.051
0.368  0.413  0.191  0.212  5384.384   3168  20.051
0.371  0.372  0.197  0.213  5488.191   3174  20.089
0.371  0.372  0.197  0.213  5488.191   3174  20.089
0.354  0.336  0.200  0.212  5590.726   3184  20.152
0.354  0.336  0.200  0.212  5590.726   3184  20.152
0.323  0.307  0.200  0.213  5671.208   3186  20.165
0.284  0.264  0.198  0.211  5726.300   3192  20.203
0.254  0.180  0.197  0.208  5764.680   3216  20.354
0.206  0.073  0.194  0.205  5773.952   3218  20.367
0.124  -0.041  0.189  0.200  5750.692   3222  20.392
-0.009  -0.141  0.182  0.197  5691.530   3222  20.392
-0.159  -0.230  0.176  0.194  5609.357   3225  20.411
-0.307  -0.313  0.169  0.188  5503.046   3231  20.449
-0.424  -0.400  0.169  0.181  5415.921   3231  20.449
-0.506  -0.495  0.164  0.172  5314.323   3232  20.456
-0.506  -0.495  0.164  0.172  5314.323   3232  20.456
-0.577  -0.585  0.155  0.165  5181.272   3237  20.487
-0.650  -0.620  0.146  0.165  5019.241   3242  20.519
-0.650  -0.620  0.146  0.165  5019.241   3242  20.519
-0.728  -0.648  0.136  0.159  4831.736   3243  20.525
-0.728  -0.648  0.136  0.159  4831.736   3243  20.525
-0.728  -0.648  0.136  0.159  4831.736   3243  20.525
-0.782  -0.673  0.129  0.152  4639.385   3248  20.557
-0.780  -0.697  0.130  0.146  4488.343   3257  20.614
-0.771  -0.728  0.124  0.138  4334.675   3256  20.608
-0.771  -0.728  0.124  0.138  4334.675   3256  20.608
-0.776  -0.747  0.117  0.132  4168.450   3257  20.614
-0.776  -0.747  0.117  0.132  4168.450   3257  20.614
-0.796  -0.712  0.108  0.132  3982.900   3253  20.589
-0.796  -0.712  0.108  0.132  3982.900   3253  20.589
-0.826  -0.688  0.101  0.125  3790.538   3248  20.557
-0.826  -0.688  0.101  0.125  3790.538   3248  20.557
-0.806  -0.683  0.096  0.118  3610.384   3244  20.532
-0.735  -0.726  0.097  0.107  3472.121   3241  20.513
-0.673  -0.802  0.093  0.096  3333.307   3236  20.481
-0.673  -0.802  0.093  0.096  3333.307   3236  20.481
-0.645  -0.853  0.085  0.087  3178.959   3236  20.481
-0.645  -0.853  0.085  0.087  3178.959   3236  20.481
-0.671  -0.856  0.075  0.087  2994.342   3231  20.449
-0.671  -0.856  0.075  0.087  2994.342   3231  20.449
-0.731  -0.869  0.066  0.079  2788.975   3227  20.424
-0.731  -0.869  0.066  0.079  2788.975   3227  20.424
-0.769  -0.913  0.056  0.067  2567.873   3222  20.392
-0.832  -1.002  0.044  0.052  2316.695   3216  20.354
-0.933  -1.115  0.030  0.038  2030.807   2903  18.373
-1.080  -1.200  0.015  0.024  1711.483   2823  17.867
-1.264  -1.282  -0.002  0.011  1357.431   2823  17.867
-1.449  -1.359  -0.017  -0.002  982.101   2728  17.266
-1.565  -1.440  -0.029  -0.013  611.420   2568  16.253
-1.622  -1.532  -0.038  -0.027  259.705   2370  15.000
-1.582  -1.631  -0.038  -0.041  -23.747   2370  15.000
-1.514  -1.671  -0.046  -0.057  -296.976   2062  13.051
-1.514  -1.671  -0.046  -0.057  -296.976   2062  13.051
-1.425  -1.613  -0.055  -0.058  -569.701   1776  11.241
-1.425  -1.613  -0.055  -0.058  -569.701   1776  11.241
-1.324  -1.563  -0.066  -0.072  -851.368   1371  8.677
-1.324  -1.563  -0.066  -0.072  -851.368   1371  8.677
-1.249  -1.534  -0.080  -0.086  -1162.962    915  5.791
-1.137  -1.515  -0.081  -0.099  -1418.395    503  3.184
-1.058  -1.482  -0.091  -0.107  -1683.811    217  1.373
-1.058  -1.482  -0.091  -0.107  -1683.811    217  1.373
-1.037  -1.409  -0.103  -0.111  -1965.305    -24  0.152
-1.037  -1.409  -0.103  -0.111  -1965.305    -24  0.152
-1.057  -1.280  -0.112  -0.109  -2245.814   -312  1.975
-1.057  -1.280  -0.112  -0.109  -2245.814   -312  1.975
-1.078  -1.136  -0.117  -0.114  -2500.918   -657  4.158
-1.078  -1.136  -0.117  -0.114  -2500.918   -657  4.158
-1.068  -1.014  -0.118  -0.123  -2710.856  -1022  6.468
-0.962  -0.954  -0.117  -0.136  -2871.422  -1365  8.639
-0.962  -0.954  -0.117  -0.136  -2871.422  -1365  8.639
-0.855  -0.956  -0.123  -0.147  -3036.880  -1563  9.892
-0.855  -0.956  -0.123  -0.147  -3036.880  -1563  9.892
-0.783  -0.923  -0.134  -0.157  -3234.058  -1823  11.538
-0.764  -0.872  -0.146  -0.156  -3466.258  -2093  13.247
-0.764  -0.872  -0.146  -0.156  -3466.258  -2093  13.247
-0.764  -0.872  -0.146  -0.156  -3466.258  -2093  13.247
-0.796  -0.865  -0.154  -0.164  -3699.139  -2269  14.361
-0.796  -0.865  -0.154  -0.164  -3699.139  -2269  14.361
