accBasedController [2021-02-28-19-15-46]
time[s]  vel_hum[rad/s]  vel_exo[rad/s]  acc_hum[rad/ss]  acc_exo[rad/ss]  theta_c[rad]  theta_l[rad]
12.143694  0.016  0.007  0.016  0.003  -0.057  -0.061
12.144694  0.016  0.007  0.016  0.003  -0.057  -0.061
12.145694  0.016  0.007  0.016  0.003  -0.057  -0.061
12.146694  0.016  0.007  0.016  0.003  -0.057  -0.061
12.147694  0.016  0.007  0.016  0.003  -0.057  -0.061
12.148694  0.016  0.007  0.016  0.003  -0.057  -0.061
12.149694  0.016  0.007  0.004  0.001  -0.057  -0.061
12.150695  0.016  0.007  0.004  0.001  -0.057  -0.061
12.151695  0.016  0.007  0.004  0.001  -0.057  -0.061
12.152695  0.016  0.007  0.004  0.001  -0.057  -0.061
12.153695  0.016  0.007  0.004  0.001  -0.057  -0.061
12.154695  0.016  0.007  0.004  0.001  -0.057  -0.061
12.155695  0.016  0.007  0.004  0.001  -0.057  -0.061
12.156695  0.016  0.007  0.001  0.000  -0.057  -0.061
12.157695  0.016  0.007  0.001  0.000  -0.057  -0.061
12.158695  0.016  0.007  0.001  0.000  -0.057  -0.061
12.159695  0.016  0.007  0.001  0.000  -0.057  -0.061
12.160695  0.016  0.007  0.001  0.000  -0.057  -0.061
12.161695  0.016  0.007  0.001  0.000  -0.057  -0.061
12.162695  0.016  0.007  0.001  0.000  -0.057  -0.061
12.163695  0.016  0.007  0.000  0.000  -0.057  -0.061
12.164695  0.016  0.007  0.000  0.000  -0.057  -0.061
12.165695  0.016  0.007  0.000  0.000  -0.057  -0.061
12.166695  0.016  0.007  0.000  0.000  -0.057  -0.061
12.167695  0.016  0.007  0.000  0.000  -0.057  -0.061
12.168696  0.016  0.007  0.000  0.000  -0.057  -0.061
12.169696  0.016  0.007  0.000  0.000  -0.057  -0.061
12.170696  0.016  0.007  0.000  0.000  -0.057  -0.061
12.171696  0.016  0.007  0.000  0.000  -0.057  -0.061
12.172696  0.016  0.007  0.000  0.000  -0.057  -0.061
12.173696  0.016  0.007  0.000  0.000  -0.057  -0.061
12.174696  0.016  0.007  0.000  0.000  -0.057  -0.061
12.175696  0.016  0.007  0.000  0.000  -0.057  -0.061
12.176696  0.016  0.007  0.000  0.000  -0.057  -0.061
12.177696  0.019  0.007  0.420  0.005  -0.057  -0.061
12.178696  0.019  0.007  0.420  0.005  -0.057  -0.061
12.179696  0.019  0.007  0.420  0.005  -0.057  -0.061
12.180696  0.019  0.007  0.420  0.005  -0.057  -0.061
12.181696  0.019  0.007  0.420  0.005  -0.057  -0.061
12.182696  0.019  0.007  0.420  0.005  -0.057  -0.061
12.183696  0.019  0.007  0.420  0.005  -0.057  -0.061
12.184696  0.027  0.007  0.948  0.022  -0.057  -0.061
12.185697  0.027  0.007  0.948  0.022  -0.057  -0.061
12.186697  0.027  0.007  0.948  0.022  -0.057  -0.061
12.187697  0.027  0.007  0.948  0.022  -0.057  -0.061
12.188697  0.027  0.007  0.948  0.022  -0.057  -0.061
12.189697  0.027  0.007  0.948  0.022  -0.057  -0.061
12.190697  0.027  0.007  0.948  0.022  -0.057  -0.061
12.191697  0.038  0.010  1.356  0.292  -0.057  -0.061
12.192697  0.038  0.010  1.356  0.292  -0.057  -0.061
12.193697  0.038  0.010  1.356  0.292  -0.057  -0.061
12.194697  0.038  0.010  1.356  0.292  -0.057  -0.061
12.195697  0.038  0.010  1.356  0.292  -0.057  -0.061
12.196697  0.038  0.010  1.356  0.292  -0.057  -0.061
12.197697  0.038  0.010  1.356  0.292  -0.057  -0.061
12.198697  0.043  0.017  0.667  0.966  -0.057  -0.061
12.199697  0.043  0.017  0.667  0.966  -0.057  -0.061
12.200697  0.043  0.017  0.667  0.966  -0.057  -0.061
12.201697  0.043  0.017  0.667  0.966  -0.057  -0.061
12.202697  0.043  0.017  0.667  0.966  -0.057  -0.061
12.203698  0.043  0.017  0.667  0.966  -0.057  -0.061
12.204698  0.043  0.017  0.667  0.966  -0.057  -0.061
12.205698  0.037  0.026  -0.705  1.097  -0.057  -0.061
12.206698  0.037  0.026  -0.705  1.097  -0.057  -0.061
12.207698  0.037  0.026  -0.705  1.097  -0.057  -0.061
12.208698  0.037  0.026  -0.705  1.097  -0.057  -0.061
12.209698  0.037  0.026  -0.705  1.097  -0.057  -0.061
12.210698  0.037  0.026  -0.705  1.097  -0.057  -0.061
12.211698  0.037  0.026  -0.705  1.097  -0.057  -0.061
12.212698  0.029  0.036  -1.013  1.283  -0.057  -0.061
12.213698  0.029  0.036  -1.013  1.283  -0.057  -0.061
12.214698  0.029  0.036  -1.013  1.283  -0.057  -0.061
12.215698  0.029  0.036  -1.013  1.283  -0.057  -0.061
12.216698  0.029  0.036  -1.013  1.283  -0.057  -0.061
12.217698  0.029  0.036  -1.013  1.283  -0.057  -0.061
12.218698  0.029  0.036  -1.013  1.283  -0.057  -0.061
12.219698  0.014  0.047  -1.912  1.372  -0.057  -0.061
12.220699  0.014  0.047  -1.912  1.372  -0.057  -0.061
12.221699  0.014  0.047  -1.912  1.372  -0.057  -0.061
12.222699  0.014  0.047  -1.912  1.372  -0.057  -0.061
12.223699  0.014  0.047  -1.912  1.372  -0.057  -0.061
12.224699  0.014  0.047  -1.912  1.372  -0.057  -0.061
12.225699  0.014  0.047  -1.912  1.372  -0.057  -0.061
12.226699  0.014  0.051  0.047  0.400  -0.057  -0.061
12.227699  0.014  0.051  0.047  0.400  -0.057  -0.061
12.228699  0.014  0.051  0.047  0.400  -0.057  -0.058
12.229699  0.014  0.051  0.047  0.400  -0.057  -0.058
12.230699  0.014  0.051  0.047  0.400  -0.057  -0.058
12.231699  0.014  0.051  0.047  0.400  -0.057  -0.058
12.232699  0.014  0.051  0.047  0.400  -0.057  -0.058
12.233699  0.026  0.051  1.453  0.005  -0.057  -0.058
12.234699  0.026  0.051  1.453  0.005  -0.057  -0.058
12.235699  0.026  0.051  1.453  0.005  -0.057  -0.058
12.236699  0.026  0.051  1.453  0.005  -0.057  -0.058
12.237699  0.026  0.051  1.453  0.005  -0.057  -0.058
12.238700  0.026  0.051  1.453  0.005  -0.057  -0.058
12.239700  0.026  0.051  1.453  0.005  -0.057  -0.058
12.240700  0.028  0.051  0.322  0.001  -0.057  -0.058
12.241700  0.028  0.051  0.322  0.001  -0.057  -0.058
12.242700  0.028  0.051  0.322  0.001  -0.057  -0.058
12.243700  0.028  0.051  0.322  0.001  -0.057  -0.058
12.244700  0.028  0.051  0.322  0.001  -0.057  -0.058
12.245700  0.028  0.051  0.322  0.001  -0.057  -0.058
12.246700  0.028  0.051  0.322  0.001  -0.057  -0.058
12.247700  0.043  0.049  1.809  -0.261  -0.057  -0.058
12.248700  0.043  0.049  1.809  -0.261  -0.057  -0.058
12.249700  0.043  0.049  1.809  -0.261  -0.057  -0.058
12.250700  0.043  0.049  1.809  -0.261  -0.057  -0.058
12.251700  0.043  0.049  1.809  -0.261  -0.057  -0.058
12.252700  0.043  0.049  1.809  -0.261  -0.057  -0.058
12.253700  0.043  0.049  1.809  -0.261  -0.057  -0.058
12.254700  0.042  0.044  -0.066  -0.617  -0.057  -0.058
12.255701  0.042  0.044  -0.066  -0.617  -0.057  -0.058
12.256701  0.042  0.044  -0.066  -0.617  -0.057  -0.058
12.257701  0.042  0.044  -0.066  -0.617  -0.057  -0.058
12.258701  0.042  0.044  -0.066  -0.617  -0.057  -0.058
12.259701  0.042  0.044  -0.066  -0.617  -0.057  -0.058
12.260701  0.042  0.044  -0.066  -0.617  -0.057  -0.058
12.261701  0.037  0.042  -0.673  -0.202  -0.057  -0.058
12.262701  0.037  0.042  -0.673  -0.202  -0.057  -0.058
12.263701  0.037  0.042  -0.673  -0.202  -0.057  -0.058
12.264701  0.037  0.042  -0.673  -0.202  -0.057  -0.058
12.265701  0.037  0.042  -0.673  -0.202  -0.057  -0.058
12.266701  0.037  0.042  -0.673  -0.202  -0.057  -0.058
12.267701  0.037  0.042  -0.673  -0.202  -0.057  -0.058
12.268701  0.026  0.039  -1.361  -0.353  -0.057  -0.058
12.269701  0.026  0.039  -1.361  -0.353  -0.057  -0.058
12.270701  0.026  0.039  -1.361  -0.353  -0.057  -0.058
12.271701  0.026  0.039  -1.361  -0.353  -0.057  -0.058
12.272701  0.026  0.039  -1.361  -0.353  -0.057  -0.058
12.273702  0.026  0.039  -1.361  -0.353  -0.057  -0.058
12.274702  0.026  0.039  -1.361  -0.353  -0.057  -0.058
12.275702  0.017  0.031  -1.138  -0.986  -0.057  -0.058
12.276702  0.017  0.031  -1.138  -0.986  -0.057  -0.058
12.277702  0.017  0.031  -1.138  -0.986  -0.057  -0.058
12.278702  0.017  0.031  -1.138  -0.986  -0.057  -0.058
12.279702  0.017  0.031  -1.138  -0.986  -0.057  -0.058
12.280702  0.017  0.031  -1.138  -0.986  -0.057  -0.058
12.281702  0.017  0.031  -1.138  -0.986  -0.057  -0.058
12.282702  0.015  0.030  -0.252  -0.218  -0.057  -0.058
12.283702  0.015  0.030  -0.252  -0.218  -0.057  -0.058
12.284702  0.015  0.030  -0.252  -0.218  -0.057  -0.058
12.285702  0.015  0.030  -0.252  -0.218  -0.057  -0.058
12.286702  0.015  0.030  -0.252  -0.218  -0.057  -0.058
12.287702  0.015  0.030  -0.252  -0.218  -0.057  -0.058
12.288702  0.015  0.030  -0.252  -0.218  -0.057  -0.058
12.289702  0.004  0.019  -1.335  -1.278  -0.057  -0.058
12.290703  0.004  0.019  -1.335  -1.278  -0.057  -0.058
12.291703  0.004  0.019  -1.335  -1.278  -0.057  -0.058
12.292703  0.004  0.019  -1.335  -1.278  -0.057  -0.058
12.293703  0.004  0.019  -1.335  -1.278  -0.057  -0.058
12.294703  0.004  0.019  -1.335  -1.278  -0.057  -0.058
12.295703  0.004  0.019  -1.335  -1.278  -0.057  -0.058
12.296703  0.002  0.017  -0.295  -0.283  -0.057  -0.058
12.297703  0.002  0.017  -0.295  -0.283  -0.057  -0.058
12.298703  0.002  0.017  -0.295  -0.283  -0.057  -0.058
12.299703  0.002  0.017  -0.295  -0.283  -0.057  -0.058
12.300703  0.002  0.017  -0.295  -0.283  -0.057  -0.058
12.301703  0.002  0.017  -0.295  -0.283  -0.057  -0.058
12.302703  0.002  0.017  -0.295  -0.283  -0.057  -0.058
12.303703  0.006  0.011  0.534  -0.741  -0.057  -0.058
12.304703  0.006  0.011  0.534  -0.741  -0.057  -0.058
12.305703  0.006  0.011  0.534  -0.741  -0.057  -0.058
12.306703  0.006  0.011  0.534  -0.741  -0.057  -0.058
12.307703  0.006  0.011  0.534  -0.741  -0.057  -0.058
12.308704  0.006  0.011  0.534  -0.741  -0.057  -0.058
12.309704  0.006  0.011  0.534  -0.741  -0.057  -0.058
12.310704  0.018  0.006  1.441  -0.641  -0.057  -0.058
12.311704  0.018  0.006  1.441  -0.641  -0.057  -0.058
12.312704  0.018  0.006  1.441  -0.641  -0.057  -0.058
12.313704  0.018  0.006  1.441  -0.641  -0.057  -0.058
12.314704  0.018  0.006  1.441  -0.641  -0.057  -0.058
12.315704  0.018  0.006  1.441  -0.641  -0.057  -0.058
12.316704  0.018  0.006  1.441  -0.641  -0.057  -0.058
12.317704  0.012  0.002  -0.676  -0.535  -0.057  -0.058
12.318704  0.012  0.002  -0.676  -0.535  -0.057  -0.058
12.319704  0.012  0.002  -0.676  -0.535  -0.057  -0.058
12.320704  0.012  0.002  -0.676  -0.535  -0.057  -0.058
12.321704  0.012  0.002  -0.676  -0.535  -0.057  -0.058
12.322704  0.012  0.002  -0.676  -0.535  -0.057  -0.058
12.323704  0.012  0.002  -0.676  -0.535  -0.057  -0.058
12.324704  -0.016  -0.003  -3.566  -0.627  -0.057  -0.058
12.325705  -0.016  -0.003  -3.566  -0.627  -0.057  -0.058
12.326705  -0.016  -0.003  -3.566  -0.627  -0.057  -0.058
12.327705  -0.016  -0.003  -3.566  -0.627  -0.057  -0.058
12.328705  -0.016  -0.003  -3.566  -0.627  -0.057  -0.058
12.329705  -0.016  -0.003  -3.566  -0.627  -0.057  -0.058
12.330705  -0.016  -0.003  -3.566  -0.627  -0.057  -0.058
12.331705  -0.042  -0.009  -3.289  -0.693  -0.057  -0.058
12.332705  -0.042  -0.009  -3.289  -0.693  -0.057  -0.058
12.333705  -0.042  -0.009  -3.289  -0.693  -0.057  -0.058
12.334705  -0.042  -0.009  -3.289  -0.693  -0.057  -0.058
12.335705  -0.042  -0.009  -3.289  -0.693  -0.057  -0.058
12.336705  -0.042  -0.009  -3.289  -0.693  -0.057  -0.058
12.337705  -0.042  -0.009  -3.289  -0.693  -0.057  -0.058
12.338705  -0.048  -0.010  -0.728  -0.153  -0.057  -0.058
12.339705  -0.048  -0.010  -0.728  -0.153  -0.057  -0.058
12.340705  -0.048  -0.010  -0.728  -0.153  -0.057  -0.058
12.341705  -0.048  -0.010  -0.728  -0.153  -0.057  -0.058
12.342705  -0.048  -0.010  -0.728  -0.153  -0.057  -0.058
12.343706  -0.048  -0.010  -0.728  -0.153  -0.057  -0.058
12.344706  -0.048  -0.010  -0.728  -0.153  -0.057  -0.058
12.345706  -0.055  -0.010  -0.778  0.047  -0.057  -0.058
12.346706  -0.055  -0.010  -0.778  0.047  -0.057  -0.058
12.347706  -0.055  -0.010  -0.778  0.047  -0.057  -0.058
12.348706  -0.055  -0.010  -0.778  0.047  -0.057  -0.058
12.349706  -0.055  -0.010  -0.778  0.047  -0.057  -0.058
12.350706  -0.055  -0.010  -0.778  0.047  -0.057  -0.058
12.351706  -0.055  -0.010  -0.778  0.047  -0.057  -0.058
12.352706  -0.063  -0.010  -0.998  -0.000  -0.057  -0.058
12.353706  -0.063  -0.010  -0.998  -0.000  -0.057  -0.058
12.354706  -0.063  -0.010  -0.998  -0.000  -0.057  -0.058
12.355706  -0.063  -0.010  -0.998  -0.000  -0.057  -0.058
12.356706  -0.063  -0.010  -0.998  -0.000  -0.057  -0.058
12.357706  -0.063  -0.010  -0.998  -0.000  -0.057  -0.058
12.358706  -0.063  -0.010  -0.998  -0.000  -0.057  -0.058
12.359706  -0.076  -0.013  -1.724  -0.386  -0.057  -0.058
12.360707  -0.076  -0.013  -1.724  -0.386  -0.057  -0.058
12.361707  -0.076  -0.013  -1.724  -0.386  -0.057  -0.058
12.362707  -0.076  -0.013  -1.724  -0.386  -0.057  -0.058
12.363707  -0.076  -0.013  -1.724  -0.386  -0.057  -0.058
12.364707  -0.076  -0.013  -1.724  -0.386  -0.057  -0.058
12.365707  -0.076  -0.013  -1.724  -0.386  -0.057  -0.058
12.366707  -0.079  -0.014  -0.387  -0.191  -0.057  -0.058
12.367707  -0.079  -0.014  -0.387  -0.191  -0.057  -0.058
12.368707  -0.079  -0.014  -0.387  -0.191  -0.057  -0.058
12.369707  -0.079  -0.014  -0.387  -0.191  -0.057  -0.058
12.370707  -0.079  -0.014  -0.387  -0.191  -0.057  -0.058
12.371707  -0.079  -0.014  -0.387  -0.191  -0.057  -0.058
12.372707  -0.079  -0.014  -0.387  -0.191  -0.057  -0.058
12.373707  -0.075  -0.014  0.545  0.053  -0.057  -0.058
12.374707  -0.075  -0.014  0.545  0.053  -0.057  -0.058
12.375707  -0.075  -0.014  0.545  0.053  -0.057  -0.058
12.376707  -0.075  -0.014  0.545  0.053  -0.057  -0.058
12.377707  -0.075  -0.014  0.545  0.053  -0.057  -0.058
12.378708  -0.075  -0.014  0.545  0.053  -0.057  -0.058
12.379708  -0.075  -0.014  0.545  0.053  -0.057  -0.058
12.380708  -0.084  -0.012  -1.154  0.181  -0.057  -0.058
12.381708  -0.084  -0.012  -1.154  0.181  -0.057  -0.058
12.382708  -0.084  -0.012  -1.154  0.181  -0.057  -0.058
12.383708  -0.084  -0.012  -1.154  0.181  -0.057  -0.058
12.384708  -0.084  -0.012  -1.154  0.181  -0.057  -0.058
12.385708  -0.084  -0.012  -1.154  0.181  -0.057  -0.058
12.386708  -0.084  -0.012  -1.154  0.181  -0.057  -0.058
12.387708  -0.086  -0.012  -0.255  0.040  -0.057  -0.058
12.388708  -0.086  -0.012  -0.255  0.040  -0.057  -0.058
12.389708  -0.086  -0.012  -0.255  0.040  -0.057  -0.058
12.390708  -0.086  -0.012  -0.255  0.040  -0.057  -0.058
12.391708  -0.086  -0.012  -0.255  0.040  -0.057  -0.058
12.392708  -0.086  -0.012  -0.255  0.040  -0.057  -0.058
12.393708  -0.086  -0.012  -0.255  0.040  -0.057  -0.058
12.394708  -0.087  -0.012  -0.057  0.009  -0.057  -0.058
12.395709  -0.087  -0.012  -0.057  0.009  -0.057  -0.058
12.397709  -0.087  -0.012  -0.057  0.009  -0.057  -0.058
12.398709  -0.087  -0.012  -0.057  0.009  -0.057  -0.058
12.399709  -0.087  -0.012  -0.057  0.009  -0.057  -0.058
12.400709  -0.087  -0.012  -0.057  0.009  -0.057  -0.058
12.401709  -0.087  -0.012  -0.057  0.009  -0.057  -0.058
12.402709  -0.087  -0.012  -0.013  0.002  -0.057  -0.058
12.403709  -0.087  -0.012  -0.013  0.002  -0.057  -0.058
12.404709  -0.087  -0.012  -0.013  0.002  -0.057  -0.058
12.405709  -0.087  -0.012  -0.013  0.002  -0.057  -0.058
12.406709  -0.087  -0.012  -0.013  0.002  -0.057  -0.058
12.407709  -0.087  -0.012  -0.013  0.002  -0.057  -0.058
12.408709  -0.087  -0.012  -0.013  0.002  -0.057  -0.058
12.409709  -0.087  -0.012  -0.003  0.000  -0.057  -0.058
12.410709  -0.087  -0.012  -0.003  0.000  -0.057  -0.058
12.411709  -0.087  -0.012  -0.003  0.000  -0.057  -0.058
12.412709  -0.087  -0.012  -0.003  0.000  -0.057  -0.058
12.413710  -0.087  -0.012  -0.003  0.000  -0.057  -0.058
12.414710  -0.087  -0.012  -0.003  0.000  -0.057  -0.058
12.415710  -0.087  -0.012  -0.003  0.000  -0.057  -0.058
12.416710  -0.087  -0.012  -0.001  0.000  -0.057  -0.058
12.417710  -0.087  -0.012  -0.001  0.000  -0.057  -0.058
12.418710  -0.087  -0.012  -0.001  0.000  -0.057  -0.058
12.419710  -0.087  -0.012  -0.001  0.000  -0.057  -0.058
12.420710  -0.087  -0.012  -0.001  0.000  -0.057  -0.058
12.421710  -0.087  -0.012  -0.001  0.000  -0.057  -0.058
12.422710  -0.087  -0.012  -0.001  0.000  -0.057  -0.058
12.423710  -0.093  -0.008  -0.812  0.445  -0.057  -0.058
12.424710  -0.093  -0.008  -0.812  0.445  -0.057  -0.058
12.425710  -0.093  -0.008  -0.812  0.445  -0.057  -0.058
12.426710  -0.093  -0.008  -0.812  0.445  -0.057  -0.058
12.427710  -0.093  -0.008  -0.812  0.445  -0.057  -0.058
12.428710  -0.093  -0.008  -0.812  0.445  -0.057  -0.058
12.429710  -0.093  -0.008  -0.812  0.445  -0.057  -0.058
12.430711  -0.099  -0.005  -0.667  0.447  -0.057  -0.058
12.431711  -0.099  -0.005  -0.667  0.447  -0.057  -0.058
12.432711  -0.099  -0.005  -0.667  0.447  -0.057  -0.058
12.433711  -0.099  -0.005  -0.667  0.447  -0.057  -0.058
12.434711  -0.099  -0.005  -0.667  0.447  -0.057  -0.058
12.435711  -0.099  -0.005  -0.667  0.447  -0.057  -0.058
12.436711  -0.099  -0.005  -0.667  0.447  -0.057  -0.058
12.493714  -0.131  -0.001  -4.061  0.424  -0.057  -0.058
12.494714  -0.131  -0.001  -4.061  0.424  -0.057  -0.058
12.495714  -0.131  -0.001  -4.061  0.424  -0.057  -0.067
12.496714  -0.131  -0.001  -4.061  0.424  -0.057  -0.067
12.497714  -0.131  -0.001  -4.061  0.424  -0.057  -0.067
12.498714  -0.131  -0.001  -4.061  0.424  -0.057  -0.067
12.499714  -0.131  -0.001  -4.061  0.424  -0.057  -0.067
12.500715  -0.156  -0.006  -3.161  -0.595  -0.057  -0.067
12.501715  -0.156  -0.006  -3.161  -0.595  -0.057  -0.067
12.502715  -0.156  -0.006  -3.161  -0.595  -0.057  -0.067
12.503715  -0.156  -0.006  -3.161  -0.595  -0.057  -0.067
12.504715  -0.156  -0.006  -3.161  -0.595  -0.057  -0.067
12.505715  -0.156  -0.006  -3.161  -0.595  -0.058  -0.071
12.506715  -0.156  -0.006  -3.161  -0.595  -0.058  -0.071
12.507715  -0.172  -0.017  -1.937  -1.382  -0.058  -0.071
12.508715  -0.172  -0.017  -1.937  -1.382  -0.058  -0.071
12.509715  -0.172  -0.017  -1.937  -1.382  -0.058  -0.071
12.510715  -0.172  -0.017  -1.937  -1.382  -0.058  -0.071
12.511715  -0.172  -0.017  -1.937  -1.382  -0.058  -0.071
12.512715  -0.172  -0.017  -1.937  -1.382  -0.058  -0.071
12.513715  -0.172  -0.017  -1.937  -1.382  -0.058  -0.071
12.514715  -0.196  -0.028  -3.016  -1.400  -0.058  -0.071
12.515715  -0.196  -0.028  -3.016  -1.400  -0.058  -0.071
12.516715  -0.196  -0.028  -3.016  -1.400  -0.058  -0.071
12.517716  -0.196  -0.028  -3.016  -1.400  -0.058  -0.071
12.518716  -0.196  -0.028  -3.016  -1.400  -0.058  -0.071
12.519716  -0.196  -0.028  -3.016  -1.400  -0.058  -0.071
12.520716  -0.196  -0.028  -3.016  -1.400  -0.058  -0.071
12.521716  -0.228  -0.032  -3.950  -0.452  -0.058  -0.071
12.522716  -0.228  -0.032  -3.950  -0.452  -0.058  -0.074
12.523716  -0.228  -0.032  -3.950  -0.452  -0.058  -0.074
12.524716  -0.228  -0.032  -3.950  -0.452  -0.058  -0.074
12.525716  -0.228  -0.032  -3.950  -0.452  -0.058  -0.074
12.526716  -0.228  -0.032  -3.950  -0.452  -0.058  -0.074
12.527716  -0.228  -0.032  -3.950  -0.452  -0.058  -0.074
12.528716  -0.282  -0.096  -6.757  -8.004  -0.058  -0.074
12.529716  -0.282  -0.096  -6.757  -8.004  -0.058  -0.074
12.530716  -0.282  -0.096  -6.757  -8.004  -0.058  -0.074
12.531716  -0.282  -0.096  -6.757  -8.004  -0.058  -0.074
12.532716  -0.282  -0.096  -6.757  -8.004  -0.058  -0.074
12.533716  -0.282  -0.096  -6.757  -8.004  -0.058  -0.074
12.534716  -0.282  -0.096  -6.757  -8.004  -0.058  -0.074
12.535717  -0.314  -0.189  -4.006  -11.659  -0.058  -0.074
12.536717  -0.314  -0.189  -4.006  -11.659  -0.058  -0.074
12.537717  -0.314  -0.189  -4.006  -11.659  -0.058  -0.074
12.538717  -0.314  -0.189  -4.006  -11.659  -0.058  -0.074
12.539717  -0.314  -0.189  -4.006  -11.659  -0.058  -0.074
12.540717  -0.314  -0.189  -4.006  -11.659  -0.058  -0.074
12.541717  -0.314  -0.189  -4.006  -11.659  -0.058  -0.074
12.542717  -0.340  -0.281  -3.327  -11.455  -0.058  -0.074
12.543717  -0.340  -0.281  -3.327  -11.455  -0.058  -0.074
12.544717  -0.340  -0.281  -3.327  -11.455  -0.058  -0.077
12.545717  -0.340  -0.281  -3.327  -11.455  -0.058  -0.077
12.546717  -0.340  -0.281  -3.327  -11.455  -0.058  -0.077
12.547717  -0.340  -0.281  -3.327  -11.455  -0.058  -0.077
12.548717  -0.340  -0.281  -3.327  -11.455  -0.058  -0.077
12.549717  -0.396  -0.362  -6.912  -10.155  -0.058  -0.077
12.550717  -0.396  -0.362  -6.912  -10.155  -0.058  -0.077
12.551717  -0.396  -0.362  -6.912  -10.155  -0.058  -0.077
12.552718  -0.396  -0.362  -6.912  -10.155  -0.058  -0.077
12.553718  -0.396  -0.362  -6.912  -10.155  -0.058  -0.077
12.554718  -0.396  -0.362  -6.912  -10.155  -0.058  -0.077
12.555718  -0.396  -0.362  -6.912  -10.155  -0.058  -0.077
12.556718  -0.421  -0.402  -3.201  -5.001  -0.058  -0.077
12.557718  -0.421  -0.402  -3.201  -5.001  -0.058  -0.077
12.558718  -0.421  -0.402  -3.201  -5.001  -0.058  -0.077
12.559718  -0.421  -0.402  -3.201  -5.001  -0.058  -0.077
12.560718  -0.421  -0.402  -3.201  -5.001  -0.058  -0.077
12.561718  -0.421  -0.402  -3.201  -5.001  -0.058  -0.077
12.562718  -0.421  -0.402  -3.201  -5.001  -0.058  -0.077
12.563718  -0.491  -0.451  -8.700  -6.102  -0.058  -0.077
12.564718  -0.491  -0.451  -8.700  -6.102  -0.058  -0.077
12.565718  -0.491  -0.451  -8.700  -6.102  -0.058  -0.077
12.566718  -0.491  -0.451  -8.700  -6.102  -0.058  -0.077
12.567718  -0.491  -0.451  -8.700  -6.102  -0.058  -0.077
12.568718  -0.491  -0.451  -8.700  -6.102  -0.058  -0.077
12.569718  -0.491  -0.451  -8.700  -6.102  -0.058  -0.077
12.570719  -0.521  -0.476  -3.733  -3.167  -0.058  -0.077
12.571719  -0.521  -0.476  -3.733  -3.167  -0.059  -0.080
12.572719  -0.521  -0.476  -3.733  -3.167  -0.059  -0.080
12.573719  -0.521  -0.476  -3.733  -3.167  -0.059  -0.080
12.574719  -0.521  -0.476  -3.733  -3.167  -0.059  -0.080
12.575719  -0.521  -0.476  -3.733  -3.167  -0.059  -0.080
12.576719  -0.521  -0.476  -3.733  -3.167  -0.059  -0.080
12.577719  -0.538  -0.493  -2.123  -2.108  -0.059  -0.080
12.578719  -0.538  -0.493  -2.123  -2.108  -0.059  -0.080
12.579719  -0.538  -0.493  -2.123  -2.108  -0.059  -0.080
12.580719  -0.538  -0.493  -2.123  -2.108  -0.059  -0.080
12.581719  -0.538  -0.493  -2.123  -2.108  -0.059  -0.080
12.582719  -0.538  -0.493  -2.123  -2.108  -0.059  -0.080
12.583719  -0.538  -0.493  -2.123  -2.108  -0.059  -0.080
12.584719  -0.575  -0.521  -4.666  -3.494  -0.059  -0.080
12.585719  -0.575  -0.521  -4.666  -3.494  -0.059  -0.080
12.586719  -0.575  -0.521  -4.666  -3.494  -0.059  -0.080
12.587720  -0.575  -0.521  -4.666  -3.494  -0.059  -0.080
12.588720  -0.575  -0.521  -4.666  -3.494  -0.059  -0.080
12.589720  -0.575  -0.521  -4.666  -3.494  -0.059  -0.080
12.590720  -0.575  -0.521  -4.666  -3.494  -0.059  -0.080
12.591720  -0.595  -0.536  -2.457  -1.841  -0.059  -0.080
12.592720  -0.595  -0.536  -2.457  -1.841  -0.059  -0.080
12.593720  -0.595  -0.536  -2.457  -1.841  -0.059  -0.080
12.594720  -0.595  -0.536  -2.457  -1.841  -0.059  -0.080
12.595720  -0.595  -0.536  -2.457  -1.841  -0.059  -0.080
12.596720  -0.595  -0.536  -2.457  -1.841  -0.059  -0.080
12.597720  -0.595  -0.536  -2.457  -1.841  -0.059  -0.080
12.598720  -0.613  -0.547  -2.337  -1.390  -0.059  -0.080
12.599720  -0.613  -0.547  -2.337  -1.390  -0.059  -0.080
12.600720  -0.613  -0.547  -2.337  -1.390  -0.059  -0.080
12.601720  -0.613  -0.547  -2.337  -1.390  -0.059  -0.080
12.602720  -0.613  -0.547  -2.337  -1.390  -0.059  -0.080
12.603720  -0.613  -0.547  -2.337  -1.390  -0.059  -0.080
12.604720  -0.613  -0.547  -2.337  -1.390  -0.059  -0.080
12.605721  -0.618  -0.550  -0.517  -0.308  -0.059  -0.080
12.606721  -0.618  -0.550  -0.517  -0.308  -0.059  -0.080
12.607721  -0.618  -0.550  -0.517  -0.308  -0.059  -0.080
12.608721  -0.618  -0.550  -0.517  -0.308  -0.059  -0.080
12.609721  -0.618  -0.550  -0.517  -0.308  -0.059  -0.080
12.610721  -0.618  -0.550  -0.517  -0.308  -0.059  -0.080
12.611721  -0.618  -0.550  -0.517  -0.308  -0.059  -0.080
12.612721  -0.623  -0.554  -0.660  -0.591  -0.059  -0.080
12.613721  -0.623  -0.554  -0.660  -0.591  -0.059  -0.080
12.614721  -0.623  -0.554  -0.660  -0.591  -0.059  -0.080
12.615721  -0.623  -0.554  -0.660  -0.591  -0.059  -0.080
