CAC
time[s]  vel_hum[rad/s]  vel_adm[rad/s]  vel_motor[rad/s]  T_Sea[N.m]
10.557603  0.007  0.000  922.342  -0.000
10.558603  0.007  0.000  922.362  -0.000
10.559604  0.007  0.000  922.381  -0.000
10.560604  0.007  0.000  922.401  -0.000
10.561604  0.007  0.000  922.420  -0.000
10.562604  0.007  0.000  922.440  -0.000
10.563604  0.007  0.000  922.459  -0.000
10.564604  0.007  -0.000  922.479  -0.000
10.565604  0.007  -0.000  922.499  -0.000
10.566604  0.007  -0.000  922.518  -0.000
10.567604  0.007  -0.000  922.538  -0.000
10.568604  0.007  -0.000  922.558  -0.000
10.569604  0.007  -0.000  922.578  -0.000
10.570604  0.007  -0.000  922.598  -0.000
10.571604  0.007  -0.000  922.619  -0.000
10.572604  0.007  -0.000  922.639  -0.000
10.573604  0.007  -0.000  922.659  -0.000
10.574604  0.007  -0.000  922.680  -0.000
10.575604  0.008  -0.000  922.701  -0.000
10.576605  0.008  -0.000  922.722  -0.000
10.577605  0.008  -0.000  922.743  -0.000
10.578605  0.008  -0.000  922.764  -0.000
10.579605  0.008  -0.000  922.786  -0.000
10.580605  0.008  -0.000  922.807  -0.000
10.581605  0.008  -0.000  922.829  -0.000
10.582605  0.008  -0.000  922.850  -0.000
10.583605  0.008  -0.000  922.872  -0.000
10.584605  0.008  -0.000  922.894  -0.000
10.585605  0.008  -0.000  922.916  -0.000
10.586605  0.008  -0.000  922.938  -0.000
10.587605  0.008  -0.000  922.961  -0.000
10.588605  0.008  -0.000  922.983  -0.000
10.589605  0.008  -0.000  923.005  -0.000
10.590605  0.008  -0.000  923.028  -0.000
10.591605  0.008  -0.000  923.050  -0.000
10.592605  0.008  -0.000  923.073  -0.000
10.593605  0.008  -0.000  923.096  -0.000
10.594606  0.008  -0.000  923.118  -0.000
10.595606  0.008  -0.000  923.141  -0.000
10.596606  0.008  -0.000  923.164  -0.000
10.597606  0.008  -0.000  923.187  -0.000
10.598606  0.008  -0.000  923.210  -0.000
10.599606  0.008  -0.000  923.234  -0.000
10.600606  0.008  -0.000  923.257  -0.000
10.601606  0.008  -0.000  923.280  -0.000
10.602606  0.008  -0.000  923.304  -0.000
10.603606  0.009  -0.000  923.328  -0.000
10.604606  0.009  0.000  923.352  -0.000
10.605606  0.009  -0.000  923.376  -0.000
10.606606  0.009  -0.000  923.401  -0.000
10.607606  0.009  0.000  923.425  -0.000
10.608606  0.009  0.000  923.450  -0.000
10.609606  0.009  0.000  923.475  -0.000
10.610606  0.009  0.000  923.500  -0.000
10.611607  0.009  0.000  923.525  -0.000
10.612607  0.009  0.000  923.550  -0.000
10.613607  0.009  0.000  923.575  -0.000
10.614607  0.009  0.000  923.601  -0.000
10.615607  0.009  0.000  923.626  -0.000
10.616607  0.009  0.000  923.652  -0.000
10.617607  0.009  0.000  923.678  -0.000
10.618607  0.009  0.000  923.704  -0.000
10.619607  0.009  0.000  923.731  -0.000
10.620607  0.009  -0.000  923.757  -0.000
10.621607  0.009  -0.000  923.784  -0.000
10.622607  0.010  -0.000  923.811  -0.000
10.623607  0.010  -0.000  923.838  -0.000
10.624607  0.010  -0.000  923.866  -0.000
10.625607  0.010  -0.000  923.893  -0.000
10.627607  0.010  -0.000  923.921  -0.000
10.628607  0.010  -0.000  923.976  -0.000
10.629608  0.010  -0.000  924.004  -0.000
10.630608  0.010  -0.000  924.032  -0.000
10.631608  0.010  -0.000  924.061  -0.000
10.632608  0.010  -0.000  924.089  -0.000
10.633608  0.010  -0.000  924.118  -0.000
10.634608  0.010  -0.000  924.147  -0.000
10.635608  0.010  -0.000  924.176  -0.000
10.636608  0.010  -0.000  924.205  -0.000
10.637608  0.010  -0.000  924.234  -0.000
10.638608  0.010  -0.000  924.264  -0.000
10.639608  0.010  -0.000  924.294  -0.000
10.640608  0.011  0.000  924.323  -0.000
10.641608  0.011  0.000  924.354  -0.000
10.642608  0.011  0.000  924.384  -0.000
10.643608  0.011  0.000  924.414  -0.000
10.644608  0.011  0.000  924.445  -0.000
10.645608  0.011  0.000  924.476  -0.000
10.646609  0.011  -0.000  924.507  -0.000
10.647609  0.011  -0.000  924.539  -0.000
10.648609  0.011  -0.000  924.570  -0.000
10.649609  0.011  -0.000  924.601  -0.000
10.650609  0.011  -0.000  924.633  -0.000
10.651609  0.011  -0.000  924.664  -0.000
10.652609  0.011  -0.000  924.696  -0.000
10.653609  0.011  -0.000  924.727  -0.000
10.654609  0.011  -0.000  924.759  -0.000
10.655609  0.011  -0.000  924.790  -0.000
10.656609  0.011  -0.000  924.822  -0.000
10.657609  0.011  -0.000  924.853  -0.000
10.658609  0.011  -0.000  924.885  -0.000
10.660609  0.011  -0.000  924.917  -0.000
10.661609  0.011  -0.000  924.950  -0.000
10.662609  0.011  0.000  924.982  -0.000
10.663609  0.011  0.000  925.015  -0.000
10.664610  0.012  0.000  925.048  -0.000
10.665610  0.012  0.000  925.081  -0.000
10.666610  0.012  0.000  925.115  -0.000
10.667610  0.012  0.000  925.148  -0.000
10.668610  0.012  0.000  925.182  -0.000
10.669610  0.012  0.000  925.216  -0.000
10.670610  0.012  0.000  925.250  -0.000
10.671610  0.012  0.000  925.284  -0.000
10.672610  0.012  0.000  925.319  -0.000
10.673610  0.012  -0.000  925.354  -0.000
10.675610  0.012  -0.000  925.388  -0.000
10.676610  0.012  -0.000  925.459  -0.000
10.677610  0.012  -0.000  925.494  -0.000
10.680610  0.012  -0.000  925.529  -0.000
10.681611  0.012  -0.000  925.637  -0.000
10.682611  0.012  -0.000  925.672  -0.000
10.683611  0.013  -0.000  925.708  -0.000
10.684611  0.013  -0.000  925.745  -0.000
10.685611  0.013  -0.000  925.781  -0.000
10.686611  0.013  -0.000  925.818  -0.000
10.687611  0.013  -0.000  925.855  -0.000
10.688611  0.013  -0.000  925.891  -0.000
10.689611  0.013  -0.000  925.929  -0.000
10.690611  0.013  0.000  925.966  -0.000
10.691611  0.013  0.000  926.003  -0.000
10.692611  0.013  0.000  926.041  -0.000
10.693611  0.013  0.000  926.079  -0.000
10.694611  0.013  0.000  926.117  -0.000
10.695611  0.013  0.000  926.155  -0.000
10.696611  0.013  -0.000  926.193  -0.000
10.697611  0.013  -0.000  926.232  -0.000
10.698611  0.013  -0.000  926.270  -0.000
10.699612  0.013  -0.000  926.309  -0.000
10.700612  0.013  -0.000  926.348  -0.000
10.701612  0.014  -0.000  926.387  -0.000
10.702612  0.014  -0.000  926.427  -0.000
10.703612  0.014  -0.000  926.466  -0.000
10.704612  0.014  -0.000  926.506  -0.000
10.705612  0.014  0.000  926.545  -0.000
10.706612  0.014  0.000  926.585  -0.000
10.707612  0.014  0.000  926.625  -0.000
10.708612  0.014  0.000  926.665  -0.000
10.709612  0.014  0.000  926.706  -0.000
10.710612  0.014  0.000  926.746  -0.000
10.711612  0.014  0.000  926.787  -0.000
10.712612  0.014  0.000  926.828  -0.000
10.713612  0.014  0.000  926.869  -0.000
10.714612  0.014  0.000  926.910  -0.000
10.715612  0.014  0.000  926.951  -0.000
10.716613  0.014  0.000  926.993  -0.000
10.717613  0.014  -0.000  927.034  -0.000
10.718613  0.014  -0.000  927.075  -0.000
10.719613  0.014  -0.000  927.117  -0.000
10.720613  0.014  -0.000  927.158  -0.000
10.721613  0.014  -0.000  927.199  -0.000
10.722613  0.014  -0.000  927.240  -0.000
10.723613  0.014  -0.000  927.281  -0.000
10.724613  0.014  -0.000  927.322  -0.000
10.725613  0.014  -0.000  927.363  -0.000
10.726613  0.014  -0.000  927.404  -0.000
10.728613  0.014  -0.000  927.445  -0.000
10.729613  0.014  -0.000  927.486  -0.000
10.730613  0.014  -0.000  927.527  -0.000
10.731613  0.014  -0.000  927.568  -0.000
10.732613  0.014  -0.000  927.609  -0.000
10.733613  0.014  -0.000  927.650  -0.000
10.734614  0.014  -0.000  927.691  -0.000
10.735614  0.014  -0.000  927.731  -0.000
10.736614  0.014  -0.000  927.772  -0.000
10.737614  0.014  -0.000  927.812  -0.000
10.738614  0.014  -0.000  927.853  -0.000
10.739614  0.014  0.000  927.893  -0.000
10.740614  0.014  0.000  927.933  -0.000
10.741614  0.014  0.000  927.973  -0.000
10.742614  0.014  0.000  928.013  -0.000
10.743614  0.014  0.000  928.053  -0.000
10.744614  0.014  0.000  928.093  -0.000
10.745614  0.014  0.000  928.133  -0.000
10.746614  0.014  0.000  928.173  -0.000
10.747614  0.014  0.000  928.213  -0.000
10.748614  0.014  0.000  928.253  -0.000
10.749614  0.014  0.000  928.292  -0.000
10.750614  0.014  -0.000  928.332  -0.000
10.751615  0.014  -0.000  928.371  -0.000
10.752615  0.014  -0.000  928.410  -0.000
10.753615  0.014  -0.000  928.449  -0.000
10.754615  0.013  -0.000  928.488  -0.000
10.755615  0.013  -0.000  928.527  -0.000
10.756615  0.013  -0.000  928.566  -0.000
10.757615  0.013  0.000  928.604  -0.000
10.758615  0.013  0.000  928.642  -0.000
10.759615  0.013  0.000  928.681  -0.000
10.760615  0.013  0.000  928.719  -0.000
10.761615  0.013  -0.000  928.756  -0.000
10.762615  0.013  -0.000  928.794  -0.000
10.763615  0.013  -0.000  928.832  -0.000
10.764615  0.013  -0.000  928.869  -0.000
10.765615  0.013  -0.000  928.906  -0.000
10.766615  0.013  -0.000  928.943  -0.000
10.767615  0.013  0.000  928.980  -0.000
10.768615  0.013  0.000  929.017  -0.000
10.769616  0.013  0.000  929.053  -0.000
10.770616  0.013  0.000  929.089  -0.000
10.771616  0.012  0.000  929.125  -0.000
10.772616  0.012  0.000  929.161  -0.000
10.773616  0.012  -0.000  929.196  -0.000
10.774616  0.012  -0.000  929.232  -0.000
10.775616  0.012  -0.000  929.267  -0.000
10.776616  0.012  -0.000  929.302  -0.000
10.777616  0.012  -0.000  929.336  -0.000
10.778616  0.012  -0.000  929.371  -0.000
10.779616  0.012  -0.000  929.405  -0.000
10.780616  0.012  -0.000  929.440  -0.000
10.781616  0.012  -0.000  929.473  -0.000
10.782616  0.012  0.000  929.507  -0.000
10.783616  0.012  0.000  929.541  -0.000
10.784616  0.012  -0.000  929.574  -0.000
10.785616  0.011  -0.000  929.607  -0.000
10.786617  0.011  -0.000  929.639  -0.000
10.787617  0.011  -0.000  929.672  -0.000
10.788617  0.011  -0.000  929.704  -0.000
10.789617  0.011  0.000  929.736  -0.000
10.790617  0.011  0.000  929.768  -0.000
10.791617  0.011  0.000  929.800  -0.000
10.792617  0.011  0.000  929.832  -0.000
10.793617  0.011  0.000  929.864  -0.000
10.794617  0.011  0.000  929.895  -0.000
10.795617  0.011  0.000  929.927  -0.000
10.796617  0.011  0.000  929.958  -0.000
10.797617  0.011  0.000  929.990  -0.000
10.798617  0.011  0.000  930.021  -0.000
10.799617  0.011  0.000  930.052  -0.000
10.800617  0.011  0.000  930.082  -0.000
10.801617  0.011  0.000  930.113  -0.000
10.802617  0.011  0.000  930.144  -0.000
10.803617  0.011  0.000  930.174  -0.000
10.804618  0.011  0.000  930.204  -0.000
10.805618  0.011  -0.000  930.234  -0.000
10.806618  0.011  -0.000  930.264  -0.000
10.807618  0.010  -0.000  930.294  -0.000
10.808618  0.010  -0.000  930.324  -0.000
10.809618  0.010  -0.000  930.354  -0.000
10.810618  0.010  -0.000  930.384  -0.000
10.811618  0.010  -0.000  930.413  -0.000
10.812618  0.010  -0.000  930.443  -0.000
10.813618  0.010  0.000  930.473  -0.000
10.814618  0.010  0.000  930.502  -0.000
10.815618  0.010  0.000  930.532  -0.000
10.816618  0.010  0.000  930.561  -0.000
10.817618  0.010  0.000  930.591  -0.000
10.818618  0.010  0.000  930.620  -0.000
10.819618  0.010  0.000  930.649  -0.000
10.820618  0.010  0.000  930.679  -0.000
10.878622  0.010  0.000  930.708  -0.000
10.879622  0.010  0.000  930.738  -0.000
10.880622  0.010  0.000  930.767  -0.000
10.881622  0.010  0.000  930.797  -0.000
10.882622  0.010  0.000  930.827  -0.000
10.883622  0.010  0.000  930.856  -0.000
10.884622  0.010  0.000  930.886  -0.000
10.885622  0.010  0.000  930.916  -0.000
10.886622  0.011  0.000  930.946  -0.000
10.887622  0.011  -0.000  930.976  -0.000
10.888622  0.011  -0.000  931.006  -0.000
10.889622  0.011  -0.000  931.036  -0.000
10.890622  0.011  -0.000  931.066  -0.000
10.891623  0.011  -0.000  931.096  -0.000
10.892623  0.011  0.000  931.127  -0.000
10.893623  0.011  0.000  931.157  -0.000
10.894623  0.011  0.000  931.187  -0.000
10.895623  0.011  0.000  931.217  -0.000
10.896623  0.011  0.000  931.248  -0.000
10.897623  0.011  0.000  931.278  -0.000
10.898623  0.011  0.000  931.309  -0.000
10.899623  0.011  0.000  931.340  -0.000
10.900623  0.011  -0.000  931.370  -0.000
10.901623  0.011  -0.000  931.401  -0.000
10.902623  0.011  -0.000  931.433  -0.000
10.903623  0.011  -0.000  931.464  -0.000
10.904623  0.011  -0.000  931.495  -0.000
10.905623  0.011  -0.000  931.526  -0.000
10.906623  0.011  -0.000  931.558  -0.000
10.907623  0.011  -0.000  931.589  -0.000
10.908624  0.011  -0.000  931.621  -0.000
10.909624  0.011  -0.000  931.653  -0.000
10.910624  0.011  -0.000  931.684  -0.000
10.911624  0.011  -0.000  931.716  -0.000
10.912624  0.011  -0.000  931.748  -0.000
10.913624  0.011  -0.000  931.781  -0.000
10.914624  0.011  -0.000  931.813  -0.000
10.915624  0.011  -0.000  931.845  -0.000
10.916624  0.011  -0.000  931.878  -0.000
10.917624  0.011  -0.000  931.910  -0.000
10.918624  0.011  -0.000  931.943  -0.000
10.919624  0.011  -0.000  931.975  -0.000
10.920624  0.011  -0.000  932.008  -0.000
10.921624  0.011  -0.000  932.041  -0.000
10.922624  0.012  -0.000  932.074  -0.000
10.923624  0.012  -0.000  932.107  -0.000
10.924624  0.012  -0.000  932.140  -0.000
10.925624  0.012  0.000  932.173  -0.000
10.926625  0.012  0.000  932.207  -0.000
10.927625  0.012  0.000  932.240  -0.000
10.928625  0.012  0.000  932.274  -0.000
10.929625  0.012  0.000  932.307  -0.000
10.930625  0.012  0.000  932.341  -0.000
10.931625  0.012  0.000  932.375  -0.000
10.932625  0.012  -0.000  932.409  -0.000
10.933625  0.012  -0.000  932.443  -0.000
10.934625  0.012  -0.000  932.477  -0.000
10.936625  0.012  -0.000  932.511  -0.000
10.937625  0.012  -0.000  932.545  -0.000
10.938625  0.012  -0.000  932.579  -0.000
10.939625  0.012  -0.000  932.614  -0.000
10.940625  0.012  -0.000  932.648  -0.000
10.941625  0.012  -0.000  932.683  -0.000
10.942625  0.012  -0.000  932.717  -0.000
10.943626  0.012  -0.000  932.752  -0.000
10.944626  0.012  -0.000  932.786  -0.000
10.945626  0.012  -0.000  932.821  -0.000
10.947626  0.012  -0.000  932.856  -0.000
10.948626  0.012  -0.000  932.925  -0.000
10.950626  0.012  0.000  932.960  -0.000
10.951626  0.012  0.000  932.995  -0.000
10.952626  0.012  0.000  933.030  -0.000
10.953626  0.012  0.000  933.065  -0.000
10.954626  0.012  0.000  933.100  -0.000
10.955626  0.012  0.000  933.135  -0.000
10.957626  0.012  -0.000  933.170  -0.000
10.958626  0.012  -0.000  933.205  -0.000
10.959626  0.012  0.000  933.240  -0.000
10.960626  0.012  0.000  933.276  -0.000
10.961627  0.012  0.000  933.311  -0.000
10.962627  0.012  0.000  933.347  -0.000
10.963627  0.012  0.000  933.382  -0.000
10.964627  0.012  -0.000  933.418  -0.000
10.965627  0.012  -0.000  933.453  -0.000
10.966627  0.012  -0.000  933.489  -0.000
10.967627  0.012  -0.000  933.524  -0.000
10.968627  0.012  -0.000  933.560  -0.000
10.969627  0.012  -0.000  933.596  -0.000
10.970627  0.012  -0.000  933.632  -0.000
10.971627  0.012  -0.000  933.667  -0.000
10.972627  0.012  0.000  933.703  -0.000
10.973627  0.012  0.000  933.739  -0.000
10.974627  0.012  0.000  933.775  -0.000
10.976627  0.013  -0.000  933.811  -0.000
10.978628  0.013  -0.000  933.884  -0.000
10.979628  0.013  -0.000  933.920  -0.000
10.980628  0.013  0.000  933.956  -0.000
10.981628  0.013  0.000  933.992  -0.000
10.982628  0.013  0.000  934.028  -0.000
10.983628  0.013  0.000  934.064  -0.000
10.984628  0.013  0.000  934.101  -0.000
10.985628  0.013  0.000  934.137  -0.000
10.986628  0.013  0.000  934.173  -0.000
10.987628  0.013  -0.000  934.209  -0.000
10.988628  0.013  -0.000  934.246  -0.000
10.989628  0.013  -0.000  934.282  -0.000
10.990628  0.013  -0.000  934.318  -0.000
10.991628  0.013  -0.000  934.355  -0.000
10.992628  0.013  -0.000  934.392  -0.000
10.993628  0.013  0.000  934.428  -0.000
10.994628  0.013  0.000  934.465  -0.000
10.995628  0.013  0.000  934.501  -0.000
10.996629  0.013  0.000  934.538  -0.000
10.997629  0.013  -0.000  934.575  -0.000
10.998629  0.013  -0.000  934.611  -0.000
10.999629  0.013  -0.000  934.648  -0.000
11.000629  0.013  -0.000  934.685  -0.000
11.001629  0.013  -0.000  934.722  -0.000
11.002629  0.013  -0.000  934.759  -0.000
11.003629  0.013  -0.000  934.796  -0.000
11.004629  0.013  -0.000  934.833  -0.000
11.005629  0.013  -0.000  934.870  -0.000
11.006629  0.013  -0.000  934.907  -0.000
11.007629  0.013  -0.000  934.943  -0.000
11.008629  0.013  0.000  934.980  -0.000
11.009629  0.013  0.000  935.017  -0.000
11.010629  0.013  0.000  935.054  -0.000
11.011629  0.013  0.000  935.090  -0.000
11.012629  0.013  0.000  935.127  -0.000
11.013630  0.013  0.000  935.163  -0.000
11.014630  0.013  0.000  935.200  -0.000
11.015630  0.013  0.000  935.236  -0.000
11.016630  0.013  -0.000  935.272  -0.000
11.017630  0.013  0.000  935.309  -0.000
11.018630  0.013  -0.000  935.345  -0.000
11.019630  0.013  -0.000  935.381  -0.000
11.020630  0.013  -0.000  935.417  -0.000
11.021630  0.013  -0.000  935.453  -0.000
11.022630  0.013  -0.000  935.490  -0.000
11.023630  0.013  -0.000  935.526  -0.000
11.024630  0.013  0.000  935.562  -0.000
11.025630  0.013  0.000  935.598  -0.000
11.026630  0.013  0.000  935.634  -0.000
11.027630  0.013  0.000  935.671  -0.000
11.028630  0.013  0.000  935.707  -0.000
11.029630  0.012  0.000  935.743  -0.000
11.030630  0.012  0.000  935.779  -0.000
11.031631  0.012  0.000  935.814  -0.000
11.032631  0.012  -0.000  935.850  -0.000
11.033631  0.012  -0.000  935.886  -0.000
11.034631  0.012  -0.000  935.921  -0.000
11.035631  0.012  -0.000  935.957  -0.000
11.036631  0.012  -0.000  935.992  -0.000
11.037631  0.012  -0.000  936.028  -0.000
11.038631  0.012  -0.000  936.063  -0.000
11.039631  0.012  -0.000  936.099  -0.000
11.040631  0.012  -0.000  936.134  -0.000
11.041631  0.012  -0.000  936.169  -0.000
11.042631  0.012  -0.000  936.204  -0.000
11.043631  0.012  -0.000  936.239  -0.000
11.044631  0.012  -0.000  936.274  -0.000
11.045631  0.012  -0.000  936.309  -0.000
11.046631  0.012  -0.000  936.344  -0.000
11.047631  0.012  -0.000  936.379  -0.000
11.048632  0.012  -0.000  936.413  -0.000
11.049632  0.012  -0.000  936.448  -0.000
11.050632  0.012  -0.000  936.483  -0.000
11.051632  0.012  -0.000  936.517  -0.000
11.052632  0.012  -0.000  936.552  -0.000
11.053632  0.012  -0.000  936.586  -0.000
11.054632  0.012  -0.000  936.620  -0.000
11.055632  0.012  -0.000  936.655  -0.000
11.056632  0.012  -0.000  936.689  -0.000
11.057632  0.012  0.000  936.723  -0.000
11.058632  0.012  0.000  936.756  -0.000
11.059632  0.012  0.000  936.790  -0.000
11.060632  0.012  0.000  936.823  -0.000
11.061632  0.012  0.000  936.857  -0.000
11.062632  0.012  0.000  936.890  -0.000
11.063632  0.012  0.000  936.923  -0.000
11.064632  0.011  0.000  936.956  -0.000
11.065632  0.011  0.000  936.989  -0.000
11.066633  0.011  0.000  937.022  -0.000
11.067633  0.011  0.000  937.054  -0.000
11.068633  0.011  0.000  937.087  -0.000
11.069633  0.011  0.000  937.119  -0.000
11.070633  0.011  -0.000  937.152  -0.000
11.071633  0.011  -0.000  937.184  -0.000
11.072633  0.011  -0.000  937.216  -0.000
11.073633  0.011  -0.000  937.248  -0.000
11.074633  0.011  -0.000  937.281  -0.000
11.075633  0.011  -0.000  937.313  -0.000
11.076633  0.011  -0.000  937.344  -0.000
11.077633  0.011  -0.000  937.376  -0.000
11.078633  0.011  -0.000  937.408  -0.000
11.079633  0.011  -0.000  937.440  -0.000
11.080633  0.011  -0.000  937.471  -0.000
11.081633  0.011  -0.000  937.503  -0.000
11.082633  0.011  -0.000  937.534  -0.000
11.083634  0.011  0.000  937.566  -0.000
11.084634  0.011  -0.000  937.597  -0.000
11.085634  0.011  -0.000  937.628  -0.000
11.086634  0.011  -0.000  937.660  -0.000
11.087634  0.011  -0.000  937.691  -0.000
11.088634  0.011  -0.000  937.722  -0.000
11.089634  0.011  -0.000  937.753  -0.000
11.090634  0.011  -0.000  937.784  -0.000
11.091634  0.011  -0.000  937.815  -0.000
11.092634  0.011  -0.000  937.846  -0.000
11.093634  0.011  -0.000  937.877  -0.000
11.094634  0.011  -0.000  937.908  -0.000
11.095634  0.011  -0.000  937.939  -0.000
11.096634  0.011  -0.000  937.970  -0.000
11.097634  0.011  -0.000  938.002  -0.000
11.098634  0.011  -0.000  938.033  -0.000
11.099634  0.011  -0.000  938.064  -0.000
11.100634  0.011  -0.000  938.095  -0.000
11.101635  0.011  -0.000  938.126  -0.000
11.102635  0.011  -0.000  938.157  -0.000
11.103635  0.011  -0.000  938.188  -0.000
11.104635  0.011  -0.000  938.219  -0.000
11.105635  0.011  -0.000  938.250  -0.000
11.106635  0.011  -0.000  938.282  -0.000
11.107635  0.011  0.000  938.313  -0.000
11.108635  0.011  0.000  938.344  -0.000
11.109635  0.011  0.000  938.375  -0.000
11.110635  0.011  0.000  938.406  -0.000
11.111635  0.011  0.000  938.438  -0.000
11.112635  0.011  0.000  938.469  -0.000
11.113635  0.011  0.000  938.500  -0.000
11.114635  0.011  0.000  938.531  -0.000
11.115635  0.011  0.000  938.563  -0.000
11.116635  0.011  0.000  938.594  -0.000
11.117635  0.011  -0.000  938.625  -0.000
11.118636  0.011  -0.000  938.656  -0.000
11.119636  0.011  -0.000  938.687  -0.000
11.120636  0.011  -0.000  938.718  -0.000
11.121636  0.011  -0.000  938.749  -0.000
11.122636  0.011  -0.000  938.780  -0.000
11.123636  0.011  -0.000  938.811  -0.000
11.124636  0.011  -0.000  938.842  -0.000
11.125636  0.011  -0.000  938.873  -0.000
11.126636  0.011  -0.000  938.904  -0.000
11.127636  0.011  -0.000  938.935  -0.000
11.128636  0.011  -0.000  938.967  -0.000
11.129636  0.011  -0.000  938.998  -0.000
11.130636  0.011  0.000  939.030  -0.000
11.131636  0.011  0.000  939.061  -0.000
11.132636  0.011  0.000  939.093  -0.000
11.133636  0.011  0.000  939.125  -0.000
11.134636  0.011  0.000  939.157  -0.000
11.135636  0.011  0.000  939.189  -0.000
11.136637  0.011  0.000  939.221  -0.000
11.137637  0.011  0.000  939.253  -0.000
11.138637  0.011  0.000  939.286  -0.000
11.139637  0.011  0.000  939.318  -0.000
11.140637  0.011  0.000  939.351  -0.000
11.141637  0.011  0.000  939.383  -0.000
11.142637  0.011  0.000  939.416  -0.000
11.143637  0.011  0.000  939.449  -0.000
11.144637  0.011  0.000  939.481  -0.000
11.145637  0.011  -0.000  939.514  -0.000
11.146637  0.011  -0.000  939.547  -0.000
11.147637  0.011  -0.000  939.579  -0.000
11.148637  0.011  -0.000  939.612  -0.000
11.149637  0.011  -0.000  939.645  -0.000
11.150637  0.011  -0.000  939.677  -0.000
11.151637  0.011  -0.000  939.710  -0.000
11.152637  0.011  -0.000  939.743  -0.000
11.153638  0.012  -0.000  939.776  -0.000
11.154638  0.012  -0.000  939.810  -0.000
11.155638  0.012  -0.000  939.843  -0.000
11.156638  0.012  -0.000  939.876  -0.000
11.157638  0.012  -0.000  939.910  -0.000
11.158638  0.012  -0.000  939.944  -0.000
11.159638  0.012  -0.000  939.977  -0.000
11.160638  0.012  -0.000  940.011  -0.000
11.161638  0.012  -0.000  940.044  -0.000
11.162638  0.012  -0.000  940.078  -0.000
11.163638  0.012  -0.000  940.112  -0.000
11.164638  0.012  -0.000  940.145  -0.000
11.165638  0.012  -0.000  940.179  -0.000
11.166638  0.012  -0.000  940.213  -0.000
11.167638  0.012  -0.000  940.246  -0.000
11.168638  0.012  -0.000  940.280  -0.000
11.169638  0.012  -0.000  940.313  -0.000
11.170638  0.012  -0.000  940.347  -0.000
11.171639  0.012  -0.000  940.381  -0.000
11.172639  0.012  -0.000  940.415  -0.000
11.173639  0.012  -0.000  940.449  -0.000
11.174639  0.012  -0.000  940.483  -0.000
11.176639  0.012  -0.000  940.517  -0.000
11.177639  0.012  -0.000  940.551  -0.000
11.178639  0.012  0.000  940.586  -0.000
11.179639  0.012  0.000  940.620  -0.000
11.180639  0.012  0.000  940.655  -0.000
11.182639  0.012  0.000  940.690  -0.000
11.183639  0.012  0.000  940.724  -0.000
11.184639  0.012  0.000  940.759  -0.000
11.185639  0.012  0.000  940.794  -0.000
11.186639  0.012  0.000  940.829  -0.000
11.187639  0.012  0.000  940.865  -0.000
11.188640  0.012  0.000  940.900  -0.000
11.189640  0.012  0.000  940.935  -0.000
11.190640  0.012  0.000  940.971  -0.000
11.191640  0.012  0.000  941.006  -0.000
11.192640  0.012  0.000  941.042  -0.000
11.193640  0.012  -0.000  941.078  -0.000
11.194640  0.012  -0.000  941.114  -0.000
11.195640  0.012  0.000  941.150  -0.000
11.196640  0.012  0.000  941.186  -0.000
11.198640  0.013  0.000  941.222  -0.000
11.199640  0.013  0.000  941.258  -0.000
11.200640  0.013  0.000  941.294  -0.000
11.202640  0.013  0.000  941.331  -0.000
11.204640  0.013  0.000  941.404  -0.000
11.206641  0.013  -0.000  941.477  -0.000
11.207641  0.013  -0.000  941.514  -0.000
11.208641  0.013  -0.000  941.551  -0.000
11.210641  0.013  -0.000  941.587  -0.000
11.212641  0.013  -0.000  941.624  -0.000
11.213641  0.013  -0.000  941.699  -0.000
11.215641  0.013  0.000  941.736  -0.000
11.216641  0.013  0.000  941.810  -0.000
11.217641  0.013  0.000  941.847  -0.000
11.219641  0.013  0.000  941.885  -0.000
11.220641  0.013  0.000  941.960  -0.000
11.222641  0.013  0.000  941.997  -0.000
11.223642  0.013  0.000  942.073  -0.000
11.224642  0.013  0.000  942.110  -0.000
11.225642  0.013  0.000  942.148  -0.000
11.226642  0.013  0.000  942.186  -0.000
11.228642  0.013  0.000  942.224  -0.000
11.229642  0.013  0.000  942.262  -0.000
11.230642  0.013  0.000  942.300  -0.000
11.231642  0.013  0.000  942.338  -0.000
11.232642  0.013  0.000  942.376  -0.000
11.233642  0.013  -0.000  942.414  -0.000
11.234642  0.013  -0.000  942.452  -0.000
11.235642  0.013  -0.000  942.490  -0.000
11.236642  0.013  -0.000  942.528  -0.000
11.237642  0.013  -0.000  942.566  -0.000
11.238642  0.013  -0.000  942.604  -0.000
11.239642  0.013  -0.000  942.641  -0.000
11.240642  0.013  -0.000  942.679  -0.000
11.241643  0.013  -0.000  942.717  -0.000
11.242643  0.013  -0.000  942.755  -0.000
11.243643  0.013  -0.000  942.792  -0.000
11.244643  0.013  0.000  942.830  -0.000
11.245643  0.013  0.000  942.868  -0.000
11.246643  0.013  0.000  942.906  -0.000
11.247643  0.013  0.000  942.944  -0.000
11.248643  0.013  0.000  942.982  -0.000
11.249643  0.013  0.000  943.020  -0.000
11.250643  0.013  0.000  943.059  -0.000
11.251643  0.013  -0.000  943.097  -0.000
11.252643  0.013  -0.000  943.135  -0.000
11.253643  0.013  -0.000  943.174  -0.000
11.254643  0.013  -0.000  943.213  -0.000
