accBasedPosition [2021-02-13-21-39-20]
time[s]  acc_hum[rad / s2]  vel_hum[rad / s]  vel_exo[rad / s]  T_Sea[N.m]  theta_m[rad]
19.252100  -0.002  0.005  -0.675  11.519  0.000
19.253099  -0.001  0.005  -0.689  11.535  0.000
19.254101  -0.001  0.005  -0.689  11.535  0.000
19.255100  -0.001  0.005  -0.689  11.535  0.000
19.256100  -0.001  0.005  -0.689  11.535  0.000
19.257099  -0.001  0.005  -0.689  11.535  0.000
19.258101  -0.001  0.005  -0.689  11.535  0.000
19.259100  -0.001  0.005  -0.689  11.545  0.000
19.260099  -0.001  0.005  -0.700  11.545  0.000
19.261101  -0.001  0.005  -0.700  11.545  0.000
19.262100  -0.001  0.005  -0.700  11.545  0.000
19.263100  -0.001  0.005  -0.700  11.545  0.000
19.264099  -0.001  0.005  -0.700  11.230  0.000
19.265100  -0.001  0.005  -0.700  11.230  0.000
19.266102  -0.001  0.005  -0.700  11.230  0.000
19.267101  -0.041  0.005  -0.958  11.230  0.000
19.268103  -0.041  0.005  -0.958  11.230  0.000
19.269102  -0.041  0.005  -0.958  12.195  0.000
19.270102  -0.041  0.005  -0.958  10.919  0.000
19.271103  -0.041  0.005  -0.958  10.919  0.000
19.272102  -0.041  0.005  -0.958  10.919  0.000
19.273102  -0.041  0.005  -0.958  10.919  0.000
19.274101  0.005  0.005  -1.079  10.919  0.000
19.275103  0.005  0.005  -1.079  10.615  0.000
19.276102  0.005  0.005  -1.079  10.615  0.000
19.277102  0.005  0.005  -1.079  10.615  0.000
19.278103  0.005  0.005  -1.079  10.615  0.000
19.279102  0.005  0.005  -1.079  10.615  0.000
19.280102  0.005  0.005  -1.079  10.615  0.000
19.281101  0.056  0.006  -0.596  10.011  0.000
19.282103  0.056  0.006  -0.596  10.011  0.000
19.283104  0.056  0.006  -0.596  10.011  0.000
19.284103  0.056  0.006  -0.596  10.011  0.000
19.285105  0.056  0.006  -0.596  10.011  0.000
19.286104  0.056  0.006  -0.596  9.761  0.000
19.287104  0.056  0.006  -0.596  9.761  0.000
19.288103  0.042  0.006  -0.319  9.761  0.000
19.289104  0.042  0.006  -0.319  9.761  0.000
19.290104  0.042  0.006  -0.319  9.761  0.000
19.291103  0.042  0.006  -0.319  9.761  0.000
19.292105  0.042  0.006  -0.319  9.359  0.000
19.293104  0.042  0.006  -0.319  9.359  0.000
19.294104  0.042  0.006  -0.319  9.359  0.000
19.295103  -0.013  0.006  -0.029  9.359  0.000
19.296104  -0.013  0.006  -0.029  9.359  0.000
19.297104  -0.013  0.006  -0.029  8.966  0.000
19.298103  -0.013  0.006  -0.029  8.966  0.000
19.299105  -0.013  0.006  -0.029  8.966  0.000
19.300104  -0.013  0.006  -0.029  8.966  0.000
19.301104  -0.013  0.006  -0.029  8.966  0.000
19.302105  -0.012  0.006  -0.012  8.966  0.000
19.303104  -0.012  0.006  -0.012  8.271  0.000
19.304104  -0.012  0.006  -0.012  8.271  0.000
19.305103  -0.012  0.006  -0.012  8.271  0.000
19.306105  -0.012  0.006  -0.012  8.271  0.000
19.307104  -0.012  0.006  -0.012  8.271  0.000
19.308104  -0.012  0.006  -0.012  7.627  0.000
19.309105  -0.049  0.005  0.270  7.627  0.000
19.310104  -0.049  0.005  0.270  7.627  0.000
19.311104  -0.049  0.005  0.270  7.627  0.000
19.312103  -0.049  0.005  0.270  7.627  0.000
19.313105  -0.049  0.005  0.270  7.627  0.000
19.314104  -0.049  0.005  0.270  6.440  0.000
19.315104  -0.049  0.005  0.270  6.440  0.000
19.316105  -0.001  0.005  0.397  6.440  0.000
19.317104  -0.001  0.005  0.397  6.440  0.000
19.318104  -0.001  0.005  0.397  6.440  0.000
19.319103  -0.001  0.005  0.397  5.027  0.000
19.320105  -0.001  0.005  0.397  5.027  0.000
19.321104  -0.001  0.005  0.397  5.027  0.000
19.322104  -0.001  0.005  0.397  5.027  0.000
19.323105  -0.088  0.005  0.453  5.027  0.000
19.324104  -0.088  0.005  0.453  5.027  0.000
19.325104  -0.088  0.005  0.453  3.724  0.000
19.326103  -0.088  0.005  0.453  3.724  0.000
19.327105  -0.088  0.005  0.453  3.724  0.000
19.328104  -0.088  0.005  0.453  3.724  0.000
19.329103  -0.088  0.005  0.453  3.724  0.000
19.330105  0.064  0.005  0.575  2.940  0.000
19.331104  0.064  0.005  0.575  2.940  0.000
19.332104  0.064  0.005  0.575  2.940  0.000
19.333103  0.064  0.005  0.575  2.940  0.000
19.334105  0.064  0.005  0.575  2.940  0.000
19.335104  0.064  0.005  0.575  2.940  0.000
19.336105  0.064  0.005  0.575  2.132  0.000
19.337107  0.008  0.005  0.724  2.132  0.000
19.338106  0.008  0.005  0.724  2.132  0.000
19.339106  0.008  0.005  0.724  2.132  0.000
19.340105  0.008  0.005  0.724  2.132  0.000
19.341106  0.008  0.005  0.724  1.636  0.000
19.342106  0.008  0.005  0.724  1.636  0.000
19.343105  0.008  0.005  0.724  1.636  0.000
19.344107  0.006  0.005  0.743  1.636  0.000
19.345106  0.006  0.005  0.743  1.636  0.000
19.346106  0.006  0.005  0.743  1.636  0.000
19.347107  0.006  0.005  0.743  1.100  0.000
19.348106  0.006  0.005  0.743  1.100  0.000
19.349106  0.006  0.005  0.743  1.100  0.000
19.350105  0.006  0.005  0.743  1.100  0.000
19.351107  0.005  0.005  0.757  1.100  0.000
19.352106  0.005  0.005  0.757  0.178  0.000
19.353107  0.005  0.005  0.757  0.178  0.000
19.354109  0.005  0.005  0.757  0.178  0.000
19.355108  0.005  0.005  0.757  0.178  0.000
19.356108  0.005  0.005  0.757  0.178  0.000
19.357107  0.005  0.005  0.757  0.497  0.000
19.358109  -0.043  0.005  0.587  -0.465  0.000
19.359108  -0.043  0.005  0.587  -0.465  0.000
19.360107  -0.043  0.005  0.587  -0.465  0.000
19.361109  -0.043  0.005  0.587  -0.465  0.000
19.362108  -0.043  0.005  0.587  -0.465  0.000
19.363108  -0.043  0.005  0.587  -0.483  0.000
19.364107  -0.043  0.005  0.587  -0.483  0.000
19.365108  -0.035  0.005  0.622  -0.483  0.000
19.366108  -0.035  0.005  0.622  -0.483  0.000
19.367107  -0.035  0.005  0.622  -0.483  0.000
19.368109  -0.035  0.005  0.622  -0.483  0.000
19.369108  -0.035  0.005  0.622  -0.643  0.000
19.370108  -0.035  0.005  0.622  -0.643  0.000
19.371107  -0.035  0.005  0.622  -0.643  0.000
19.372108  0.158  0.006  0.418  -0.643  0.000
19.373108  0.158  0.006  0.418  -0.643  0.000
19.374107  0.158  0.006  0.418  -0.328  0.000
19.375109  0.158  0.006  0.418  -0.328  0.000
19.376108  0.158  0.006  0.418  -0.328  0.000
19.377108  0.158  0.006  0.418  -0.328  0.000
19.378107  0.158  0.006  0.418  -0.328  0.000
19.379108  -0.011  0.006  0.219  -0.328  0.000
19.380108  -0.011  0.006  0.219  0.128  0.000
19.381107  -0.011  0.006  0.219  0.128  0.000
19.382109  -0.011  0.006  0.219  0.128  0.000
19.383108  -0.011  0.006  0.219  0.128  0.000
19.384108  -0.011  0.006  0.219  0.128  0.000
19.385109  -0.011  0.006  0.219  1.242  0.000
19.386108  -0.061  0.005  0.104  1.242  0.000
19.387108  -0.061  0.005  0.104  1.242  0.000
19.388107  -0.061  0.005  0.104  1.242  0.000
19.389109  -0.061  0.005  0.104  1.242  0.000
19.390108  -0.061  0.005  0.104  1.242  0.000
19.391108  -0.061  0.005  0.104  2.314  0.000
19.392109  -0.061  0.005  0.104  2.314  0.000
19.393108  0.005  0.005  -0.122  2.314  0.000
19.394108  0.005  0.005  -0.122  2.314  0.000
19.395107  0.005  0.005  -0.122  2.314  0.000
19.396109  0.005  0.005  -0.122  3.922  0.000
19.397108  0.005  0.005  -0.122  3.922  0.000
19.398108  0.005  0.005  -0.122  3.922  0.000
19.399109  0.005  0.005  -0.122  3.922  0.000
19.400108  0.004  0.005  -0.356  3.922  0.000
19.401108  0.004  0.005  -0.356  3.922  0.000
19.402107  0.004  0.005  -0.356  5.760  0.000
19.403109  0.004  0.005  -0.356  5.760  0.000
19.404108  0.004  0.005  -0.356  5.760  0.000
19.405107  0.004  0.005  -0.356  5.760  0.000
19.406111  0.004  0.005  -0.356  5.760  0.000
19.407110  0.003  0.005  -0.542  7.189  0.000
19.408110  0.003  0.005  -0.542  7.189  0.000
19.409109  0.003  0.005  -0.542  7.189  0.000
19.410110  0.003  0.005  -0.542  7.189  0.000
19.411110  0.003  0.005  -0.542  7.189  0.000
19.412109  0.003  0.005  -0.542  7.189  0.000
19.413111  0.003  0.005  -0.542  8.466  0.000
19.414110  -0.003  0.005  -0.642  8.466  0.000
19.415110  -0.003  0.005  -0.642  8.466  0.000
19.416109  -0.003  0.005  -0.642  8.466  0.000
19.417110  -0.003  0.005  -0.642  8.466  0.000
19.418110  -0.003  0.005  -0.642  9.503  0.000
19.419109  -0.003  0.005  -0.642  9.503  0.000
19.420111  -0.003  0.005  -0.642  9.503  0.000
19.421110  0.043  0.006  -0.726  9.503  0.000
19.422110  0.043  0.006  -0.726  9.503  0.000
19.423113  0.043  0.006  -0.726  9.503  0.000
19.424112  0.043  0.006  -0.726  9.926  0.000
19.425112  0.043  0.006  -0.726  9.926  0.000
19.426111  0.043  0.006  -0.726  9.926  0.000
19.427113  0.043  0.006  -0.726  9.926  0.000
19.428112  -0.008  0.006  -0.766  9.926  0.000
19.429111  -0.008  0.006  -0.766  10.029  0.000
19.430113  -0.008  0.006  -0.766  10.029  0.000
19.431112  -0.008  0.006  -0.766  10.029  0.000
19.432112  -0.008  0.006  -0.766  10.029  0.000
19.433111  -0.008  0.006  -0.766  10.029  0.000
19.434113  -0.008  0.006  -0.766  10.029  0.000
19.435112  -0.007  0.006  -0.854  11.063  0.000
19.436111  -0.007  0.006  -0.854  11.063  0.000
19.437113  -0.007  0.006  -0.854  11.063  0.000
19.438112  -0.007  0.006  -0.854  11.063  0.000
19.439112  -0.007  0.006  -0.854  11.063  0.000
19.440111  -0.007  0.006  -0.854  11.756  0.000
19.441113  -0.007  0.006  -0.854  11.756  0.000
19.442112  -0.004  0.006  -0.888  11.756  0.000
19.443111  -0.004  0.006  -0.888  11.756  0.000
19.444113  -0.004  0.006  -0.888  11.756  0.000
19.445112  -0.004  0.006  -0.888  11.756  0.000
19.446112  -0.004  0.006  -0.888  12.102  0.000
19.447111  -0.004  0.006  -0.888  12.102  0.000
19.448112  -0.004  0.006  -0.888  12.102  0.000
19.449112  -0.003  0.006  -0.915  12.102  0.000
19.450111  -0.003  0.006  -0.915  12.102  0.000
19.451113  -0.003  0.006  -0.915  12.107  0.000
19.452112  -0.003  0.006  -0.915  12.107  0.000
19.453112  -0.003  0.006  -0.915  12.107  0.000
19.454111  -0.003  0.006  -0.915  12.107  0.000
19.455112  -0.003  0.006  -0.915  12.107  0.000
19.456112  -0.000  0.006  -0.912  12.107  0.000
19.457111  -0.000  0.006  -0.912  12.085  0.000
19.458113  -0.000  0.006  -0.912  12.085  0.000
19.459112  -0.000  0.006  -0.912  12.085  0.000
19.460112  -0.000  0.006  -0.912  12.085  0.000
19.461111  -0.000  0.006  -0.912  12.085  0.000
19.462112  -0.000  0.006  -0.912  11.432  0.000
19.463112  -0.100  0.005  -0.563  11.432  0.000
19.464111  -0.100  0.005  -0.563  11.432  0.000
19.465113  -0.100  0.005  -0.563  11.432  0.000
19.466112  -0.100  0.005  -0.563  11.432  0.000
19.467112  -0.100  0.005  -0.563  11.432  0.000
19.468113  -0.100  0.005  -0.563  11.111  0.000
19.469112  -0.100  0.005  -0.563  11.111  0.000
19.470112  0.013  0.005  -0.272  11.111  0.000
19.471111  0.013  0.005  -0.272  11.111  0.000
19.472113  0.013  0.005  -0.272  11.111  0.000
19.473112  0.013  0.005  -0.272  10.628  0.000
19.474112  0.013  0.005  -0.272  10.628  0.000
19.475113  0.013  0.005  -0.272  10.628  0.000
19.476114  0.013  0.005  -0.272  10.628  0.000
19.477114  0.010  0.005  -0.040  10.628  0.000
19.478113  0.010  0.005  -0.040  10.628  0.000
19.479115  0.010  0.005  -0.040  9.502  0.000
19.480114  0.010  0.005  -0.040  9.502  0.000
19.481113  0.010  0.005  -0.040  9.502  0.000
19.482115  0.010  0.005  -0.040  9.502  0.000
19.483114  0.010  0.005  -0.040  9.502  0.000
19.484114  0.008  0.005  0.145  8.701  0.000
19.485113  0.008  0.005  0.145  8.701  0.000
19.486115  0.008  0.005  0.145  8.701  0.000
19.487114  0.008  0.005  0.145  8.701  0.000
19.488113  0.008  0.005  0.145  8.701  0.000
19.489115  0.008  0.005  0.145  8.701  0.000
19.490114  0.008  0.005  0.145  7.958  0.000
19.491114  0.007  0.005  0.293  7.958  0.000
19.492113  0.007  0.005  0.293  7.958  0.000
19.493116  0.007  0.005  0.293  7.958  0.000
19.494116  0.007  0.005  0.293  7.958  0.000
19.495115  0.007  0.005  0.293  7.319  0.000
19.496117  0.007  0.005  0.293  7.319  0.000
19.497116  0.007  0.005  0.293  7.319  0.000
19.498116  0.005  0.005  0.411  7.319  0.000
19.499117  0.005  0.005  0.411  7.319  0.000
19.500116  0.005  0.005  0.411  7.319  0.000
19.501116  0.005  0.005  0.411  5.820  0.000
19.502115  0.005  0.005  0.411  5.820  0.000
19.503117  0.005  0.005  0.411  5.820  0.000
19.504116  0.005  0.005  0.411  5.820  0.000
19.505116  0.004  0.005  0.506  5.820  0.000
19.506117  0.004  0.005  0.506  4.766  0.000
19.507116  0.004  0.005  0.506  4.766  0.000
19.508116  0.004  0.005  0.506  4.766  0.000
19.509115  0.004  0.005  0.506  4.766  0.000
19.510117  0.004  0.005  0.506  4.766  0.000
19.511116  0.004  0.005  0.506  4.766  0.000
19.512115  0.003  0.005  0.715  3.931  0.000
19.513117  0.003  0.005  0.715  3.931  0.000
19.514116  0.003  0.005  0.715  3.931  0.000
19.515116  0.003  0.005  0.715  3.931  0.000
19.516115  0.003  0.005  0.715  3.931  0.000
19.517117  0.003  0.005  0.715  3.058  0.000
19.518116  0.003  0.005  0.715  3.058  0.000
19.519115  0.093  0.006  0.896  3.058  0.000
19.520117  0.093  0.006  0.896  3.058  0.000
19.521116  0.093  0.006  0.896  3.058  0.000
19.522116  0.093  0.006  0.896  3.058  0.000
19.523115  0.093  0.006  0.896  2.460  0.000
19.524117  0.093  0.006  0.896  2.460  0.000
19.525116  0.093  0.006  0.896  2.460  0.000
19.526115  -0.058  0.005  0.677  2.460  0.000
19.527117  -0.058  0.005  0.677  2.460  0.000
19.528116  -0.058  0.005  0.677  2.107  0.000
19.529116  -0.058  0.005  0.677  2.107  0.000
19.530115  -0.058  0.005  0.677  2.107  0.000
19.531116  -0.058  0.005  0.677  2.107  0.000
19.532116  -0.058  0.005  0.677  2.107  0.000
19.533115  0.001  0.005  0.720  2.107  0.000
19.534117  0.001  0.005  0.720  1.858  0.000
19.535116  0.001  0.005  0.720  1.858  0.000
19.536116  0.001  0.005  0.720  1.858  0.000
19.537115  0.001  0.005  0.720  1.858  0.000
19.538116  0.001  0.005  0.720  1.858  0.000
19.539116  0.001  0.005  0.720  1.835  0.000
19.540115  -0.001  0.005  0.717  1.835  0.000
19.541117  -0.001  0.005  0.717  1.835  0.000
19.542116  -0.001  0.005  0.717  1.835  0.000
19.543116  -0.001  0.005  0.717  1.835  0.000
19.544115  -0.001  0.005  0.717  1.835  0.000
19.545116  -0.001  0.005  0.717  1.595  0.000
19.546118  -0.001  0.005  0.717  1.595  0.000
19.547117  0.048  0.006  0.818  1.595  0.000
19.548119  0.048  0.006  0.818  1.595  0.000
19.549118  0.048  0.006  0.818  1.595  0.000
19.550117  0.048  0.006  0.818  1.784  0.000
19.551119  0.048  0.006  0.818  1.784  0.000
19.552118  0.048  0.006  0.818  1.784  0.000
19.553118  0.048  0.006  0.818  1.784  0.000
19.554117  -0.008  0.006  0.748  1.784  0.000
19.555119  -0.008  0.006  0.748  1.784  0.000
19.556118  -0.008  0.006  0.748  2.062  0.000
19.557117  -0.008  0.006  0.748  2.062  0.000
19.558119  -0.008  0.006  0.748  2.062  0.000
19.559118  -0.008  0.006  0.748  2.062  0.000
19.560118  -0.008  0.006  0.748  2.062  0.000
19.561117  -0.012  0.006  0.538  2.434  0.000
19.562119  -0.012  0.006  0.538  2.434  0.000
19.563120  -0.012  0.006  0.538  2.434  0.000
19.564119  -0.012  0.006  0.538  2.434  0.000
19.565121  -0.012  0.006  0.538  2.434  0.000
19.566120  -0.012  0.006  0.538  2.434  0.000
19.567120  -0.012  0.006  0.538  2.879  0.000
19.568119  -0.007  0.006  0.304  2.879  0.000
19.569120  -0.007  0.006  0.304  2.879  0.000
19.570120  -0.007  0.006  0.304  2.879  0.000
19.571119  -0.007  0.006  0.304  2.879  0.000
19.572121  -0.007  0.006  0.304  3.686  0.000
19.573120  -0.007  0.006  0.304  3.686  0.000
19.574120  -0.007  0.006  0.304  3.686  0.000
19.575121  -0.006  0.006  0.117  3.686  0.000
19.576120  -0.006  0.006  0.117  3.686  0.000
19.577120  -0.006  0.006  0.117  3.686  0.000
19.578119  -0.006  0.006  0.117  4.518  0.000
19.579121  -0.006  0.006  0.117  4.518  0.000
19.580120  -0.006  0.006  0.117  4.518  0.000
19.581120  -0.006  0.006  0.117  4.518  0.000
19.582121  -0.005  0.006  -0.008  4.518  0.000
19.583120  -0.005  0.006  -0.008  5.361  0.000
19.584120  -0.005  0.006  -0.008  5.361  0.000
19.585119  -0.005  0.006  -0.008  5.361  0.000
19.586121  -0.005  0.006  -0.008  5.361  0.000
19.587120  -0.005  0.006  -0.008  5.361  0.000
19.588120  -0.005  0.006  -0.008  5.361  0.000
19.589121  -0.004  0.005  -0.108  6.218  0.000
19.590120  -0.004  0.005  -0.108  6.218  0.000
19.591120  -0.004  0.005  -0.108  6.218  0.000
19.592119  -0.004  0.005  -0.108  6.218  0.000
19.593121  -0.004  0.005  -0.108  6.218  0.000
19.594120  -0.004  0.005  -0.108  7.086  0.000
19.595119  -0.004  0.005  -0.108  7.086  0.000
19.596121  -0.096  0.005  -0.317  7.086  0.000
19.597120  -0.096  0.005  -0.317  7.086  0.000
19.598120  -0.096  0.005  -0.317  7.086  0.000
19.599119  -0.096  0.005  -0.317  7.086  0.000
19.600121  -0.096  0.005  -0.317  7.646  0.000
19.601120  -0.096  0.005  -0.317  7.646  0.000
19.602119  -0.096  0.005  -0.317  7.646  0.000
19.603121  0.063  0.005  -0.405  7.646  0.000
19.604120  0.063  0.005  -0.405  7.646  0.000
19.605120  0.063  0.005  -0.405  7.914  0.000
19.606119  0.063  0.005  -0.405  7.914  0.000
19.607121  0.063  0.005  -0.405  7.914  0.000
19.608120  0.063  0.005  -0.405  7.914  0.000
19.609119  0.063  0.005  -0.405  7.914  0.000
19.610121  -0.039  0.005  -0.433  7.914  0.000
19.611120  -0.039  0.005  -0.433  8.201  0.000
19.612120  -0.039  0.005  -0.433  8.201  0.000
19.613119  -0.039  0.005  -0.433  8.201  0.000
19.614120  -0.039  0.005  -0.433  8.201  0.000
19.615122  -0.039  0.005  -0.433  8.201  0.000
19.616121  -0.039  0.005  -0.433  8.197  0.000
19.617123  -0.031  0.005  -0.456  8.197  0.000
19.618122  -0.031  0.005  -0.456  8.197  0.000
19.619122  -0.031  0.005  -0.456  8.197  0.000
19.620123  -0.031  0.005  -0.456  8.197  0.000
19.621122  -0.031  0.005  -0.456  8.197  0.000
19.622122  -0.031  0.005  -0.456  8.197  0.000
19.623121  -0.031  0.005  -0.456  8.197  0.000
19.624123  0.019  0.005  -0.467  8.197  0.000
19.625122  0.019  0.005  -0.467  8.197  0.000
19.626122  0.019  0.005  -0.467  8.197  0.000
19.627123  0.019  0.005  -0.467  7.879  0.000
19.628122  0.019  0.005  -0.467  7.879  0.000
19.629122  0.019  0.005  -0.467  7.879  0.000
19.630121  0.019  0.005  -0.467  7.879  0.000
19.631123  0.013  0.005  -0.467  7.879  0.000
19.632122  0.013  0.005  -0.467  7.879  0.000
19.633123  0.013  0.005  -0.467  7.560  0.000
19.634125  0.013  0.005  -0.467  7.560  0.000
19.635124  0.013  0.005  -0.467  7.560  0.000
19.636124  0.013  0.005  -0.467  7.560  0.000
19.637123  0.013  0.005  -0.467  7.560  0.000
19.638124  0.012  0.005  -0.423  7.879  0.000
19.639124  0.012  0.005  -0.423  7.879  0.000
19.640123  0.012  0.005  -0.423  7.879  0.000
19.641125  0.012  0.005  -0.423  7.879  0.000
19.642124  0.012  0.005  -0.423  7.879  0.000
19.643124  0.012  0.005  -0.423  7.879  0.000
19.644123  0.012  0.005  -0.423  7.879  0.000
19.645124  0.059  0.005  -0.408  7.879  0.000
19.646124  0.059  0.005  -0.408  7.879  0.000
19.647123  0.059  0.005  -0.408  7.879  0.000
19.648125  0.059  0.005  -0.408  7.879  0.000
19.649124  0.059  0.005  -0.408  7.879  0.000
19.650124  0.059  0.005  -0.408  7.879  0.000
19.651123  0.059  0.005  -0.408  7.879  0.000
19.652124  -0.097  0.005  -0.398  7.879  0.000
19.653124  -0.097  0.005  -0.398  7.879  0.000
19.654123  -0.097  0.005  -0.398  7.879  0.000
19.655125  -0.097  0.005  -0.398  7.879  0.000
19.656124  -0.097  0.005  -0.398  7.879  0.000
19.657124  -0.097  0.005  -0.398  7.879  0.000
19.658125  -0.097  0.005  -0.398  7.879  0.000
19.659124  0.064  0.005  -0.301  7.879  0.000
19.660124  0.064  0.005  -0.301  7.880  0.000
19.661123  0.064  0.005  -0.301  7.880  0.000
19.662125  0.064  0.005  -0.301  7.880  0.000
19.663124  0.064  0.005  -0.301  7.880  0.000
19.664124  0.064  0.005  -0.301  7.880  0.000
19.665125  0.064  0.005  -0.301  7.880  0.000
19.666124  0.051  0.006  -0.223  7.880  0.000
19.667124  0.051  0.006  -0.223  7.880  0.000
19.668123  0.051  0.006  -0.223  7.880  0.000
19.669125  0.051  0.006  -0.223  7.880  0.000
19.670124  0.051  0.006  -0.223  7.880  0.000
19.671124  0.051  0.006  -0.223  8.198  0.000
19.672125  0.051  0.006  -0.223  8.198  0.000
19.673124  -0.049  0.005  -0.116  8.198  0.000
19.674124  -0.049  0.005  -0.116  8.198  0.000
19.675123  -0.049  0.005  -0.116  8.198  0.000
19.676125  -0.049  0.005  -0.116  8.198  0.000
19.677124  -0.049  0.005  -0.116  8.198  0.000
19.678123  -0.049  0.005  -0.116  8.198  0.000
19.679125  -0.049  0.005  -0.116  8.198  0.000
19.680124  0.001  0.005  -0.136  8.198  0.000
19.681124  0.001  0.005  -0.136  8.198  0.000
19.682123  0.001  0.005  -0.136  8.517  0.000
19.683125  0.001  0.005  -0.136  8.517  0.000
19.684124  0.001  0.005  -0.136  8.517  0.000
19.685125  0.001  0.005  -0.136  8.517  0.000
19.686127  0.001  0.005  -0.136  8.517  0.000
19.687126  -0.043  0.005  -0.181  8.517  0.000
19.688126  -0.043  0.005  -0.181  8.516  0.000
19.689125  -0.043  0.005  -0.181  8.516  0.000
19.690126  -0.043  0.005  -0.181  8.516  0.000
19.691126  -0.043  0.005  -0.181  8.516  0.000
19.692125  -0.043  0.005  -0.181  8.516  0.000
19.693127  -0.043  0.005  -0.181  8.517  0.000
19.694126  -0.027  0.005  -0.106  8.517  0.000
19.695126  -0.027  0.005  -0.106  8.517  0.000
19.696127  -0.027  0.005  -0.106  8.517  0.000
19.697126  -0.027  0.005  -0.106  8.517  0.000
19.698126  -0.027  0.005  -0.106  8.517  0.000
19.699125  -0.027  0.005  -0.106  8.517  0.000
19.700127  -0.027  0.005  -0.106  8.517  0.000
19.701126  0.010  0.005  -0.128  8.517  0.000
19.702126  0.010  0.005  -0.128  8.517  0.000
19.703129  0.010  0.005  -0.128  8.517  0.000
19.704128  0.010  0.005  -0.128  8.517  0.000
19.705128  0.010  0.005  -0.128  8.517  0.000
19.706127  0.010  0.005  -0.128  8.517  0.000
19.707129  0.010  0.005  -0.128  8.517  0.000
19.708128  0.008  0.005  -0.145  8.517  0.000
19.709127  0.008  0.005  -0.145  8.517  0.000
19.710129  0.008  0.005  -0.145  8.198  0.000
19.711128  0.008  0.005  -0.145  8.198  0.000
19.712128  0.008  0.005  -0.145  8.198  0.000
19.713127  0.008  0.005  -0.145  8.198  0.000
19.714128  0.008  0.005  -0.145  8.198  0.000
19.715128  0.058  0.005  -0.119  8.198  0.000
19.716127  0.058  0.005  -0.119  8.198  0.000
19.717129  0.058  0.005  -0.119  8.198  0.000
19.718128  0.058  0.005  -0.119  8.198  0.000
19.719128  0.058  0.005  -0.119  8.198  0.000
19.720127  0.058  0.005  -0.119  8.198  0.000
19.721128  0.058  0.005  -0.119  7.879  0.000
19.722128  -0.000  0.005  -0.088  7.879  0.000
19.723127  -0.000  0.005  -0.088  7.879  0.000
19.724129  -0.000  0.005  -0.088  7.879  0.000
19.725128  -0.000  0.005  -0.088  7.879  0.000
19.726128  -0.000  0.005  -0.088  7.879  0.000
19.727127  -0.000  0.005  -0.088  7.879  0.000
19.728128  -0.000  0.005  -0.088  7.879  0.000
19.729128  -0.041  0.005  -0.058  7.879  0.000
19.730127  -0.041  0.005  -0.058  7.879  0.000
19.731129  -0.041  0.005  -0.058  7.879  0.000
19.732128  -0.041  0.005  -0.058  7.560  0.000
19.733128  -0.041  0.005  -0.058  7.560  0.000
19.734129  -0.041  0.005  -0.058  7.560  0.000
19.735128  -0.041  0.005  -0.058  7.560  0.000
19.736128  -0.032  0.005  -0.033  7.560  0.000
19.737127  -0.032  0.005  -0.033  7.560  0.000
19.738129  -0.032  0.005  -0.033  7.560  0.000
19.739128  -0.032  0.005  -0.033  7.560  0.000
19.740128  -0.032  0.005  -0.033  7.560  0.000
19.741129  -0.032  0.005  -0.033  7.560  0.000
19.742128  -0.032  0.005  -0.033  7.560  0.000
19.743128  -0.026  0.004  -0.014  7.241  0.000
19.744127  -0.026  0.004  -0.014  7.241  0.000
19.745129  -0.026  0.004  -0.014  7.241  0.000
19.746128  -0.026  0.004  -0.014  7.241  0.000
19.747128  -0.026  0.004  -0.014  7.241  0.000
19.748129  -0.026  0.004  -0.014  7.241  0.000
19.749128  -0.026  0.004  -0.014  7.241  0.000
19.750128  -0.021  0.004  0.002  7.241  0.000
19.751127  -0.021  0.004  0.002  7.241  0.000
19.752129  -0.021  0.004  0.002  7.241  0.000
19.753128  -0.021  0.004  0.002  7.241  0.000
19.754128  -0.021  0.004  0.002  6.922  0.000
19.755131  -0.021  0.004  0.002  6.922  0.000
19.757130  -0.021  0.004  0.002  6.922  0.000
19.758129  -0.017  0.004  0.014  6.922  0.000
19.759130  -0.017  0.004  0.014  6.922  0.000
19.760130  -0.017  0.004  0.014  6.922  0.000
19.761129  -0.017  0.004  0.014  6.922  0.000
19.762131  -0.017  0.004  0.014  6.922  0.000
19.763130  -0.017  0.004  0.014  6.922  0.000
19.764130  -0.017  0.004  0.014  6.922  0.000
19.765129  -0.013  0.004  0.024  6.603  0.000
19.766130  -0.013  0.004  0.024  6.603  0.000
19.767130  -0.013  0.004  0.024  6.603  0.000
19.768129  -0.013  0.004  0.024  6.603  0.000
19.769131  -0.013  0.004  0.024  6.603  0.000
19.770130  -0.013  0.004  0.024  6.604  0.000
19.771130  -0.013  0.004  0.024  6.604  0.000
19.772129  0.030  0.004  0.044  6.604  0.000
19.773132  0.030  0.004  0.044  6.604  0.000
19.774132  0.030  0.004  0.044  6.604  0.000
19.775131  0.030  0.004  0.044  6.604  0.000
19.776133  0.030  0.004  0.044  6.604  0.000
19.777132  0.030  0.004  0.044  6.604  0.000
19.778131  0.030  0.004  0.044  6.604  0.000
19.779133  0.031  0.005  0.064  6.604  0.000
19.780132  0.031  0.005  0.064  6.604  0.000
19.781132  0.031  0.005  0.064  6.285  0.000
19.782131  0.031  0.005  0.064  6.285  0.000
19.783133  0.031  0.005  0.064  6.285  0.000
