CAdmittanceControl [2020-12-19-19-52-54]
time[s]  acc_hum[rad / s2]  vel_hum[rad / s]  vel_exo[rad / s]  T_Sea[N.m]  InvDyn[N.m]  AccBsd[N.m]  vel_motor[rad / s]
10.787617  -0.000  0.012  -0.015  0.000  -0.000  -0.000  1.850
10.788617  -0.000  0.012  -0.015  0.000  -0.000  -0.000  1.823
10.789617  -0.000  0.012  -0.015  0.000  -0.000  -0.000  1.799
10.790617  -0.000  0.012  -0.015  0.000  -0.000  -0.000  1.779
10.791617  0.000  0.012  -0.019  0.000  -0.000  0.000  1.796
10.792617  0.000  0.012  -0.019  0.000  -0.000  0.000  1.811
10.793617  0.000  0.012  -0.019  0.000  -0.000  0.000  1.825
10.794617  0.000  0.012  -0.019  0.000  -0.000  0.000  1.836
10.795617  0.000  0.012  -0.019  0.000  -0.000  0.000  1.846
10.796617  -0.000  0.012  -0.017  0.000  -0.000  -0.000  1.747
10.797617  -0.000  0.011  -0.017  0.000  -0.000  -0.000  1.662
10.798617  -0.000  0.011  -0.017  0.000  -0.000  -0.000  1.587
10.799617  -0.000  0.010  -0.017  0.000  -0.000  -0.000  1.523
10.800617  -0.000  0.010  -0.017  0.000  -0.000  -0.000  1.467
10.801617  -0.000  0.009  -0.017  0.000  -0.000  -0.000  1.418
10.802617  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.412
10.803617  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.407
10.804617  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.403
10.805618  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.399
10.806618  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.395
10.807618  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.357
10.808618  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.324
10.809618  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.295
10.810618  -0.000  0.008  -0.020  0.000  -0.000  -0.000  1.270
10.811618  -0.000  0.008  -0.020  0.000  -0.000  -0.000  1.248
10.812618  0.000  0.009  -0.020  0.000  -0.000  0.000  1.338
10.813618  0.000  0.009  -0.020  0.000  -0.000  0.000  1.416
10.814618  0.000  0.010  -0.020  0.000  -0.000  0.000  1.483
10.815618  0.000  0.010  -0.020  0.000  -0.000  0.000  1.542
10.816618  0.000  0.011  -0.020  0.000  -0.000  0.000  1.593
10.817618  -0.000  0.010  -0.024  0.000  -0.000  -0.000  1.564
10.818618  -0.000  0.010  -0.024  0.000  -0.000  -0.000  1.539
10.819618  -0.000  0.010  -0.024  0.000  -0.000  -0.000  1.517
10.820618  -0.000  0.010  -0.024  0.000  -0.000  -0.000  1.497
10.821618  -0.000  0.010  -0.024  0.000  -0.000  -0.000  1.481
10.822619  -0.000  0.010  -0.022  0.000  -0.000  -0.000  1.466
10.823619  -0.000  0.010  -0.022  0.000  -0.000  -0.000  1.453
10.824619  -0.000  0.010  -0.022  0.000  -0.000  -0.000  1.442
10.825619  -0.000  0.010  -0.022  0.000  -0.000  -0.000  1.432
10.826619  -0.000  0.009  -0.022  0.000  -0.000  -0.000  1.423
10.827619  -0.000  0.009  -0.022  0.000  -0.000  -0.000  1.415
10.828619  -0.000  0.009  -0.022  0.000  -0.000  -0.000  1.409
10.829619  -0.000  0.009  -0.022  0.000  -0.000  -0.000  1.403
10.830619  -0.000  0.009  -0.022  0.000  -0.000  -0.000  1.398
10.831619  -0.000  0.009  -0.022  0.000  -0.000  -0.000  1.393
10.832619  0.000  0.010  -0.020  0.000  -0.000  0.000  1.426
10.833619  0.000  0.010  -0.020  0.000  -0.000  0.000  1.455
10.834619  0.000  0.010  -0.020  0.000  -0.000  0.000  1.480
10.835619  0.000  0.010  -0.020  0.000  -0.000  0.000  1.502
10.836619  0.000  0.010  -0.020  0.000  -0.000  0.000  1.521
10.837619  0.000  0.010  -0.024  0.000  -0.000  0.000  1.573
10.838619  0.000  0.011  -0.024  0.000  -0.000  0.000  1.619
10.839619  0.000  0.011  -0.024  0.000  -0.000  0.000  1.659
10.840620  0.000  0.011  -0.024  0.000  -0.000  0.000  1.693
10.841620  0.000  0.011  -0.024  0.000  -0.000  0.000  1.723
10.842620  -0.000  0.011  -0.023  0.000  -0.000  -0.000  1.604
10.843620  -0.000  0.010  -0.023  0.000  -0.000  -0.000  1.501
10.844620  -0.000  0.009  -0.023  0.000  -0.000  -0.000  1.411
10.845620  -0.000  0.009  -0.023  0.000  -0.000  -0.000  1.333
10.846620  -0.000  0.008  -0.023  0.000  -0.000  -0.000  1.265
10.847620  0.000  0.009  -0.022  0.000  -0.000  0.000  1.316
10.848620  0.000  0.009  -0.022  0.000  -0.000  0.000  1.361
10.849620  0.000  0.009  -0.022  0.000  -0.000  0.000  1.399
10.850620  0.000  0.010  -0.022  0.000  -0.000  0.000  1.433
10.851620  0.000  0.010  -0.022  0.000  -0.000  0.000  1.462
10.852620  -0.000  0.009  -0.024  0.000  -0.000  -0.000  1.414
10.853620  -0.000  0.009  -0.024  0.000  -0.000  -0.000  1.373
10.854620  -0.000  0.009  -0.024  0.000  -0.000  -0.000  1.337
10.855620  -0.000  0.009  -0.024  0.000  -0.000  -0.000  1.306
10.856620  -0.000  0.009  -0.024  0.000  -0.000  -0.000  1.279
10.857621  -0.000  0.008  -0.025  0.000  -0.000  -0.000  1.219
10.858621  -0.000  0.008  -0.025  0.000  -0.000  -0.000  1.167
10.859621  -0.000  0.007  -0.025  0.000  -0.000  -0.000  1.122
10.860621  -0.000  0.007  -0.025  0.000  -0.000  -0.000  1.082
10.861621  -0.000  0.007  -0.025  0.000  -0.000  -0.000  1.048
10.862621  -0.000  0.007  -0.025  0.000  -0.000  -0.000  1.016
10.863621  -0.000  0.007  -0.025  0.000  -0.000  -0.000  0.987
10.864621  -0.000  0.006  -0.025  0.000  -0.000  -0.000  0.962
10.865621  -0.000  0.006  -0.025  0.000  -0.000  -0.000  0.941
10.866621  -0.000  0.006  -0.025  0.000  -0.000  -0.000  0.922
10.867621  -0.000  0.006  -0.023  0.000  -0.000  -0.000  0.907
10.868621  -0.000  0.006  -0.023  0.000  -0.000  -0.000  0.894
10.869621  -0.000  0.006  -0.023  0.000  -0.000  -0.000  0.883
10.870621  -0.000  0.006  -0.023  0.000  -0.000  -0.000  0.873
10.871621  -0.000  0.006  -0.023  0.000  -0.000  -0.000  0.865
10.872621  -0.000  0.005  -0.025  0.000  -0.000  -0.000  0.823
10.873621  -0.000  0.005  -0.025  0.000  -0.000  -0.000  0.787
10.874621  -0.000  0.005  -0.025  0.000  -0.000  -0.000  0.755
10.875622  -0.000  0.005  -0.025  0.000  -0.000  -0.000  0.728
10.876622  -0.000  0.005  -0.025  0.000  -0.000  -0.000  0.704
10.877622  -0.000  0.005  -0.025  0.000  -0.000  -0.000  0.683
10.878622  -0.000  0.004  -0.025  0.000  -0.000  -0.000  0.664
10.879622  -0.000  0.004  -0.025  0.000  -0.000  -0.000  0.647
10.880622  -0.000  0.004  -0.025  0.000  -0.000  -0.000  0.632
10.881622  -0.000  0.004  -0.025  0.000  -0.000  -0.000  0.620
10.882622  -0.000  0.004  -0.025  0.000  -0.000  -0.000  0.609
10.883622  0.000  0.004  -0.022  0.000  -0.000  0.000  0.672
10.884622  0.000  0.005  -0.022  0.000  -0.000  0.000  0.726
10.885622  0.000  0.005  -0.022  0.000  -0.000  0.000  0.774
10.886622  0.000  0.005  -0.022  0.000  -0.000  0.000  0.815
10.887622  0.000  0.006  -0.022  0.000  -0.000  0.000  0.851
10.888622  0.000  0.006  -0.021  0.000  -0.000  0.000  0.884
10.889622  0.000  0.006  -0.021  0.000  -0.000  0.000  0.912
10.890622  0.000  0.006  -0.021  0.000  -0.000  0.000  0.936
10.891622  0.000  0.006  -0.021  0.000  -0.000  0.000  0.957
10.892623  0.000  0.007  -0.021  0.000  -0.000  0.000  0.976
10.893623  0.000  0.007  -0.023  0.000  -0.000  0.000  0.991
10.894623  0.000  0.007  -0.023  0.000  -0.000  0.000  1.005
10.895623  0.000  0.007  -0.023  0.000  -0.000  0.000  1.016
10.896623  0.000  0.007  -0.023  0.000  -0.000  0.000  1.026
10.897623  0.000  0.007  -0.023  0.000  -0.000  0.000  1.035
10.898623  0.000  0.007  -0.022  0.000  -0.000  0.000  1.080
10.899623  0.000  0.007  -0.022  0.000  -0.000  0.000  1.119
10.900623  0.000  0.008  -0.022  0.000  -0.000  0.000  1.153
10.901623  0.000  0.008  -0.022  0.000  -0.000  0.000  1.182
10.902623  0.000  0.008  -0.022  0.000  -0.000  0.000  1.207
10.903623  0.000  0.008  -0.024  0.000  -0.000  0.000  1.231
10.904623  0.000  0.008  -0.024  0.000  -0.000  0.000  1.251
10.905623  0.000  0.008  -0.024  0.000  -0.000  0.000  1.269
10.906623  0.000  0.009  -0.024  0.000  -0.000  0.000  1.284
10.907623  0.000  0.009  -0.024  0.000  -0.000  0.000  1.298
10.908623  0.000  0.009  -0.022  0.000  -0.000  0.000  1.310
10.909623  0.000  0.009  -0.022  0.000  -0.000  0.000  1.320
10.910624  0.000  0.009  -0.022  0.000  -0.000  0.000  1.330
10.911624  0.000  0.009  -0.022  0.000  -0.000  0.000  1.338
10.912624  0.000  0.009  -0.022  0.000  -0.000  0.000  1.344
10.913624  -0.000  0.008  -0.022  0.000  -0.000  -0.000  1.242
10.914624  -0.000  0.008  -0.022  0.000  -0.000  -0.000  1.152
10.915624  -0.000  0.007  -0.022  0.000  -0.000  -0.000  1.075
10.916624  -0.000  0.007  -0.022  0.000  -0.000  -0.000  1.007
10.917624  -0.000  0.006  -0.022  0.000  -0.000  -0.000  0.948
10.918624  -0.000  0.006  -0.022  0.000  -0.000  -0.000  0.897
10.919624  -0.000  0.006  -0.022  0.000  -0.000  -0.000  0.853
10.920624  -0.000  0.005  -0.022  0.000  -0.000  -0.000  0.815
10.921624  -0.000  0.005  -0.022  0.000  -0.000  -0.000  0.781
10.922624  0.000  0.006  -0.027  0.000  -0.000  0.000  0.859
10.923624  0.000  0.006  -0.027  0.000  -0.000  0.000  0.927
10.924624  0.000  0.007  -0.027  0.000  -0.000  0.000  0.986
10.925624  0.000  0.007  -0.027  0.000  -0.000  0.000  1.038
10.926624  0.000  0.007  -0.027  0.000  -0.000  0.000  1.082
10.927625  0.000  0.007  -0.027  0.000  -0.000  0.000  1.121
10.928625  0.000  0.008  -0.027  0.000  -0.000  0.000  1.155
10.929625  0.000  0.008  -0.027  0.000  -0.000  0.000  1.184
10.930625  0.000  0.008  -0.027  0.000  -0.000  0.000  1.209
10.931625  0.000  0.008  -0.027  0.000  -0.000  0.000  1.231
10.932625  0.000  0.008  -0.027  0.000  -0.000  0.000  1.251
10.933625  0.000  0.008  -0.027  0.000  -0.000  0.000  1.267
10.934625  0.000  0.009  -0.027  0.000  -0.000  0.000  1.282
10.935625  0.000  0.009  -0.027  0.000  -0.000  0.000  1.294
10.936625  0.000  0.009  -0.027  0.000  -0.000  0.000  1.305
10.937625  0.000  0.009  -0.027  0.000  -0.000  0.000  1.315
10.940625  0.000  0.009  -0.027  0.000  -0.000  0.000  1.323
10.942625  0.000  0.009  -0.027  0.000  -0.000  0.000  1.330
10.943625  0.000  0.009  -0.027  0.000  -0.000  0.000  1.337
10.944625  0.000  0.009  -0.027  0.000  -0.000  0.000  1.342
10.946626  0.000  0.009  -0.027  0.000  -0.000  0.000  1.347
10.947626  0.000  0.009  -0.027  0.000  -0.000  0.000  1.351
10.948626  0.000  0.009  -0.027  0.000  -0.000  0.000  1.354
10.949626  0.000  0.009  -0.027  0.000  -0.000  0.000  1.357
10.950626  0.000  0.009  -0.027  0.000  -0.000  0.000  1.360
10.951626  0.000  0.009  -0.027  0.000  -0.000  0.000  1.362
10.952626  0.000  0.009  -0.027  0.000  -0.000  0.000  1.364
10.953626  0.000  0.009  -0.027  0.000  -0.000  0.000  1.366
10.954626  0.000  0.009  -0.027  0.000  -0.000  0.000  1.368
10.955626  0.000  0.009  -0.027  0.000  -0.000  0.000  1.369
10.956626  0.000  0.009  -0.027  0.000  -0.000  0.000  1.370
10.957626  0.000  0.009  -0.027  0.000  -0.000  0.000  1.371
10.958626  0.000  0.009  -0.027  0.000  -0.000  0.000  1.372
10.959626  0.000  0.009  -0.027  0.000  -0.000  0.000  1.373
10.960626  0.000  0.009  -0.027  0.000  -0.000  0.000  1.374
10.961626  0.000  0.009  -0.027  0.000  -0.000  0.000  1.374
10.962627  0.000  0.009  -0.027  0.000  -0.000  0.000  1.375
10.963627  0.000  0.009  -0.027  0.000  -0.000  0.000  1.375
10.964627  0.000  0.009  -0.027  0.000  -0.000  0.000  1.375
10.965627  0.000  0.009  -0.027  0.000  -0.000  0.000  1.376
10.966627  0.000  0.009  -0.027  0.000  -0.000  0.000  1.376
10.967627  0.000  0.009  -0.027  0.000  -0.000  0.000  1.376
10.968627  -0.000  0.008  -0.021  0.000  -0.000  -0.000  1.232
10.969627  -0.000  0.007  -0.021  0.000  -0.000  -0.000  1.107
10.970627  -0.000  0.007  -0.021  0.000  -0.000  -0.000  0.998
10.971627  -0.000  0.006  -0.021  0.000  -0.000  -0.000  0.904
10.972627  -0.000  0.005  -0.021  0.000  -0.000  -0.000  0.822
10.973627  -0.000  0.005  -0.027  0.000  -0.000  -0.000  0.820
10.974627  -0.000  0.005  -0.027  0.000  -0.000  -0.000  0.818
10.975627  -0.000  0.005  -0.027  0.000  -0.000  -0.000  0.817
10.976627  -0.000  0.005  -0.027  0.000  -0.000  -0.000  0.816
10.977627  -0.000  0.005  -0.027  0.000  -0.000  -0.000  0.815
10.978627  -0.000  0.005  -0.022  0.000  -0.000  -0.000  0.813
10.979628  -0.000  0.005  -0.022  0.000  -0.000  -0.000  0.811
10.980628  -0.000  0.005  -0.022  0.000  -0.000  -0.000  0.809
10.981628  -0.000  0.005  -0.022  0.000  -0.000  -0.000  0.807
10.982628  -0.000  0.005  -0.022  0.000  -0.000  -0.000  0.806
10.983628  0.000  0.006  -0.023  0.000  -0.000  0.000  0.879
10.984628  0.000  0.006  -0.023  0.000  -0.000  0.000  0.942
10.985628  0.000  0.007  -0.023  0.000  -0.000  0.000  0.997
10.986628  0.000  0.007  -0.023  0.000  -0.000  0.000  1.044
10.987628  0.000  0.007  -0.023  0.000  -0.000  0.000  1.085
10.988628  0.000  0.007  -0.022  0.000  -0.000  0.000  1.086
10.989628  0.000  0.007  -0.022  0.000  -0.000  0.000  1.086
10.990628  0.000  0.007  -0.022  0.000  -0.000  0.000  1.086
10.991628  0.000  0.007  -0.022  0.000  -0.000  0.000  1.086
10.992628  0.000  0.007  -0.022  0.000  -0.000  0.000  1.086
10.993628  0.000  0.007  -0.020  0.000  -0.000  0.000  1.089
10.994628  0.000  0.007  -0.020  0.000  -0.000  0.000  1.092
10.995628  0.000  0.007  -0.020  0.000  -0.000  0.000  1.094
10.996628  0.000  0.007  -0.020  0.000  -0.000  0.000  1.096
10.997629  0.000  0.007  -0.020  0.000  -0.000  0.000  1.098
10.998629  0.000  0.008  -0.024  0.000  -0.000  0.000  1.171
10.999629  0.000  0.008  -0.024  0.000  -0.000  0.000  1.234
11.000629  0.000  0.009  -0.024  0.000  -0.000  0.000  1.289
11.001629  0.000  0.009  -0.024  0.000  -0.000  0.000  1.337
11.002629  0.000  0.009  -0.024  0.000  -0.000  0.000  1.378
11.003629  0.000  0.009  -0.019  0.000  -0.000  0.000  1.416
11.004629  0.000  0.010  -0.019  0.000  -0.000  0.000  1.449
11.005629  0.000  0.010  -0.019  0.000  -0.000  0.000  1.477
11.006629  0.000  0.010  -0.019  0.000  -0.000  0.000  1.502
11.007629  0.000  0.010  -0.019  0.000  -0.000  0.000  1.523
11.008629  0.000  0.010  -0.018  0.000  -0.000  0.000  1.540
11.009629  0.000  0.010  -0.018  0.000  -0.000  0.000  1.556
11.010629  0.000  0.010  -0.018  0.000  -0.000  0.000  1.569
11.011629  0.000  0.011  -0.018  0.000  -0.000  0.000  1.580
11.012629  0.000  0.011  -0.018  0.000  -0.000  0.000  1.590
11.013629  0.000  0.011  -0.017  0.000  -0.000  0.000  1.600
11.014630  0.000  0.011  -0.017  0.000  -0.000  0.000  1.608
11.015630  0.000  0.011  -0.017  0.000  -0.000  0.000  1.615
11.016630  0.000  0.011  -0.017  0.000  -0.000  0.000  1.621
11.017630  0.000  0.011  -0.017  0.000  -0.000  0.000  1.627
11.018630  -0.000  0.011  -0.022  0.000  -0.000  -0.000  1.594
11.019630  -0.000  0.010  -0.022  0.000  -0.000  -0.000  1.566
11.020630  -0.000  0.010  -0.022  0.000  -0.000  -0.000  1.541
11.021630  -0.000  0.010  -0.022  0.000  -0.000  -0.000  1.520
11.022630  -0.000  0.010  -0.022  0.000  -0.000  -0.000  1.501
11.023630  0.000  0.011  -0.019  0.000  -0.000  0.000  1.593
11.024630  0.000  0.011  -0.019  0.000  -0.000  0.000  1.673
11.025630  0.000  0.012  -0.019  0.000  -0.000  0.000  1.743
11.026630  0.000  0.012  -0.019  0.000  -0.000  0.000  1.803
11.027630  0.000  0.012  -0.019  0.000  -0.000  0.000  1.856
11.028630  0.000  0.013  -0.019  0.000  -0.000  0.000  1.902
11.029630  0.000  0.013  -0.019  0.000  -0.000  0.000  1.941
11.030630  0.000  0.013  -0.019  0.000  -0.000  0.000  1.976
11.031630  0.000  0.013  -0.019  0.000  -0.000  0.000  2.006
11.032631  0.000  0.014  -0.020  0.000  -0.000  0.000  2.032
11.033631  0.000  0.014  -0.020  0.000  -0.000  0.000  2.055
11.034631  0.000  0.014  -0.020  0.000  -0.000  0.000  2.075
11.035631  0.000  0.014  -0.020  0.000  -0.000  0.000  2.093
11.036631  0.000  0.014  -0.020  0.000  -0.000  0.000  2.108
11.037631  -0.000  0.014  -0.017  0.000  -0.000  -0.000  2.085
11.038631  -0.000  0.014  -0.017  0.000  -0.000  -0.000  2.066
11.039631  -0.000  0.014  -0.017  0.000  -0.000  -0.000  2.049
11.040631  -0.000  0.014  -0.017  0.000  -0.000  -0.000  2.034
11.041631  -0.000  0.013  -0.017  0.000  -0.000  -0.000  2.021
11.042631  -0.000  0.013  -0.017  0.000  -0.000  -0.000  2.010
11.043631  -0.000  0.013  -0.017  0.000  -0.000  -0.000  2.000
11.044631  -0.000  0.013  -0.017  0.000  -0.000  -0.000  1.992
11.045631  -0.000  0.013  -0.017  0.000  -0.000  -0.000  1.984
11.046631  -0.000  0.013  -0.017  0.000  -0.000  -0.000  1.906
11.047631  -0.000  0.012  -0.017  0.000  -0.000  -0.000  1.838
11.048631  -0.000  0.012  -0.017  0.000  -0.000  -0.000  1.779
11.049632  -0.000  0.012  -0.017  0.000  -0.000  -0.000  1.728
11.050632  -0.000  0.011  -0.017  0.000  -0.000  -0.000  1.683
11.051632  -0.000  0.011  -0.017  0.000  -0.000  -0.000  1.644
11.052632  -0.000  0.011  -0.017  0.000  -0.000  -0.000  1.611
11.053632  -0.000  0.011  -0.017  0.000  -0.000  -0.000  1.581
11.054632  -0.000  0.010  -0.017  0.000  -0.000  -0.000  1.556
11.055632  0.000  0.010  -0.019  0.000  -0.000  0.000  1.569
11.056632  0.000  0.011  -0.019  0.000  -0.000  0.000  1.580
11.057632  0.000  0.011  -0.019  0.000  -0.000  0.000  1.589
11.058632  0.000  0.011  -0.019  0.000  -0.000  0.000  1.597
11.059632  0.000  0.011  -0.019  0.000  -0.000  0.000  1.605
11.060632  0.000  0.011  -0.019  0.000  -0.000  0.000  1.611
11.061632  0.000  0.011  -0.019  0.000  -0.000  0.000  1.616
11.062632  0.000  0.011  -0.019  0.000  -0.000  0.000  1.621
11.063632  0.000  0.011  -0.019  0.000  -0.000  0.000  1.625
11.064632  0.000  0.012  -0.013  0.000  -0.000  0.000  1.737
11.065632  0.000  0.012  -0.013  0.000  -0.000  0.000  1.834
11.066632  0.000  0.013  -0.013  0.000  -0.000  0.000  1.918
11.067633  0.000  0.013  -0.013  0.000  -0.000  0.000  1.991
11.068633  0.000  0.014  -0.013  0.000  -0.000  0.000  2.055
11.069633  0.000  0.014  -0.013  0.000  -0.000  0.000  2.110
11.070633  0.000  0.014  -0.013  0.000  -0.000  0.000  2.158
11.071633  0.000  0.015  -0.013  0.000  -0.000  0.000  2.200
11.072633  0.000  0.015  -0.013  0.000  -0.000  0.000  2.236
11.073633  -0.000  0.014  -0.017  0.000  -0.000  -0.000  2.159
11.074633  -0.000  0.014  -0.017  0.000  -0.000  -0.000  2.092
11.075633  -0.000  0.014  -0.017  0.000  -0.000  -0.000  2.034
11.076633  -0.000  0.013  -0.017  0.000  -0.000  -0.000  1.984
11.077633  -0.000  0.013  -0.017  0.000  -0.000  -0.000  1.940
11.078633  -0.000  0.013  -0.017  0.000  -0.000  -0.000  1.902
11.079633  -0.000  0.012  -0.017  0.000  -0.000  -0.000  1.869
11.080633  -0.000  0.012  -0.017  0.000  -0.000  -0.000  1.840
11.081633  -0.000  0.012  -0.017  0.000  -0.000  -0.000  1.815
11.082633  0.000  0.012  -0.015  0.000  -0.000  0.000  1.829
11.083633  0.000  0.012  -0.015  0.000  -0.000  0.000  1.840
11.084634  0.000  0.012  -0.015  0.000  -0.000  0.000  1.851
11.085634  0.000  0.012  -0.015  0.000  -0.000  0.000  1.859
11.086634  0.000  0.012  -0.015  0.000  -0.000  0.000  1.867
11.087634  0.000  0.012  -0.015  0.000  -0.000  0.000  1.874
11.088634  0.000  0.013  -0.015  0.000  -0.000  0.000  1.880
11.089634  0.000  0.013  -0.015  0.000  -0.000  0.000  1.885
11.090634  0.000  0.013  -0.015  0.000  -0.000  0.000  1.889
11.091634  0.000  0.013  -0.018  0.000  -0.000  0.000  1.895
11.092634  0.000  0.013  -0.018  0.000  -0.000  0.000  1.901
11.093634  0.000  0.013  -0.018  0.000  -0.000  0.000  1.905
11.094634  0.000  0.013  -0.018  0.000  -0.000  0.000  1.909
11.095634  0.000  0.013  -0.018  0.000  -0.000  0.000  1.913
11.096634  -0.000  0.013  -0.017  0.000  -0.000  -0.000  1.878
11.097634  -0.000  0.012  -0.017  0.000  -0.000  -0.000  1.847
11.098634  -0.000  0.012  -0.017  0.000  -0.000  -0.000  1.821
11.099634  -0.000  0.012  -0.017  0.000  -0.000  -0.000  1.798
11.100634  -0.000  0.012  -0.017  0.000  -0.000  -0.000  1.778
11.101634  -0.000  0.012  -0.017  0.000  -0.000  -0.000  1.760
11.102635  -0.000  0.012  -0.017  0.000  -0.000  -0.000  1.745
11.103635  -0.000  0.012  -0.017  0.000  -0.000  -0.000  1.732
11.104635  -0.000  0.011  -0.017  0.000  -0.000  -0.000  1.721
11.105635  -0.000  0.011  -0.017  0.000  -0.000  -0.000  1.676
11.106635  -0.000  0.011  -0.017  0.000  -0.000  -0.000  1.637
11.107635  -0.000  0.011  -0.017  0.000  -0.000  -0.000  1.603
11.108635  -0.000  0.010  -0.017  0.000  -0.000  -0.000  1.573
11.109635  -0.000  0.010  -0.017  0.000  -0.000  -0.000  1.547
11.110635  -0.000  0.010  -0.017  0.000  -0.000  -0.000  1.525
11.111635  -0.000  0.010  -0.017  0.000  -0.000  -0.000  1.505
11.112635  -0.000  0.010  -0.017  0.000  -0.000  -0.000  1.489
11.113635  -0.000  0.010  -0.017  0.000  -0.000  -0.000  1.474
11.114635  -0.000  0.009  -0.019  0.000  -0.000  -0.000  1.424
11.115635  -0.000  0.009  -0.019  0.000  -0.000  -0.000  1.382
11.116635  -0.000  0.009  -0.019  0.000  -0.000  -0.000  1.344
11.117635  -0.000  0.009  -0.019  0.000  -0.000  -0.000  1.312
11.118635  -0.000  0.009  -0.019  0.000  -0.000  -0.000  1.284
11.119636  -0.000  0.008  -0.019  0.000  -0.000  -0.000  1.259
11.120636  -0.000  0.008  -0.019  0.000  -0.000  -0.000  1.238
11.121636  -0.000  0.008  -0.019  0.000  -0.000  -0.000  1.219
11.122636  -0.000  0.008  -0.019  0.000  -0.000  -0.000  1.203
11.123636  0.000  0.008  -0.020  0.000  -0.000  0.000  1.263
11.124636  0.000  0.009  -0.020  0.000  -0.000  0.000  1.315
11.125636  0.000  0.009  -0.020  0.000  -0.000  0.000  1.360
11.126636  0.000  0.009  -0.020  0.000  -0.000  0.000  1.399
11.127636  0.000  0.010  -0.020  0.000  -0.000  0.000  1.434
11.128636  0.000  0.010  -0.020  0.000  -0.000  0.000  1.463
11.129636  0.000  0.010  -0.020  0.000  -0.000  0.000  1.489
11.130636  0.000  0.010  -0.020  0.000  -0.000  0.000  1.511
11.131636  0.000  0.010  -0.020  0.000  -0.000  0.000  1.531
11.132636  -0.000  0.010  -0.023  0.000  -0.000  -0.000  1.510
11.133636  -0.000  0.010  -0.023  0.000  -0.000  -0.000  1.492
11.134636  -0.000  0.010  -0.023  0.000  -0.000  -0.000  1.477
11.135636  -0.000  0.010  -0.023  0.000  -0.000  -0.000  1.463
11.136636  -0.000  0.010  -0.023  0.000  -0.000  -0.000  1.451
11.137637  -0.000  0.010  -0.023  0.000  -0.000  -0.000  1.441
11.138637  -0.000  0.010  -0.023  0.000  -0.000  -0.000  1.432
11.139637  -0.000  0.009  -0.023  0.000  -0.000  -0.000  1.424
11.140637  -0.000  0.009  -0.023  0.000  -0.000  -0.000  1.418
11.141637  0.000  0.010  -0.020  0.000  -0.000  0.000  1.450
11.142637  0.000  0.010  -0.020  0.000  -0.000  0.000  1.478
11.143637  0.000  0.010  -0.020  0.000  -0.000  0.000  1.502
11.144637  0.000  0.010  -0.020  0.000  -0.000  0.000  1.523
11.145637  0.000  0.010  -0.020  0.000  -0.000  0.000  1.541
11.146637  -0.000  0.010  -0.024  0.000  -0.000  -0.000  1.485
11.147637  -0.000  0.010  -0.024  0.000  -0.000  -0.000  1.436
11.148637  -0.000  0.009  -0.024  0.000  -0.000  -0.000  1.393
11.149637  -0.000  0.009  -0.024  0.000  -0.000  -0.000  1.356
11.150637  -0.000  0.009  -0.024  0.000  -0.000  -0.000  1.324
11.151637  -0.000  0.009  -0.024  0.000  -0.000  -0.000  1.296
11.152637  -0.000  0.008  -0.024  0.000  -0.000  -0.000  1.272
11.153637  -0.000  0.008  -0.024  0.000  -0.000  -0.000  1.251
11.154638  -0.000  0.008  -0.024  0.000  -0.000  -0.000  1.232
11.155638  0.000  0.008  -0.024  0.000  -0.000  0.000  1.252
11.156638  0.000  0.008  -0.024  0.000  -0.000  0.000  1.268
11.157638  0.000  0.009  -0.024  0.000  -0.000  0.000  1.283
11.158638  0.000  0.009  -0.024  0.000  -0.000  0.000  1.296
11.159638  0.000  0.009  -0.024  0.000  -0.000  0.000  1.307
11.160638  0.000  0.009  -0.024  0.000  -0.000  0.000  1.317
11.161638  0.000  0.009  -0.024  0.000  -0.000  0.000  1.325
11.162638  0.000  0.009  -0.024  0.000  -0.000  0.000  1.332
11.163638  0.000  0.009  -0.024  0.000  -0.000  0.000  1.338
11.164638  0.000  0.009  -0.022  0.000  -0.000  0.000  1.379
11.165638  0.000  0.009  -0.022  0.000  -0.000  0.000  1.415
11.166638  0.000  0.010  -0.022  0.000  -0.000  0.000  1.446
11.167638  0.000  0.010  -0.022  0.000  -0.000  0.000  1.473
11.168638  0.000  0.010  -0.022  0.000  -0.000  0.000  1.496
11.169638  0.000  0.010  -0.022  0.000  -0.000  0.000  1.516
11.170638  0.000  0.010  -0.022  0.000  -0.000  0.000  1.534
11.171638  0.000  0.010  -0.022  0.000  -0.000  0.000  1.549
11.172639  0.000  0.010  -0.022  0.000  -0.000  0.000  1.563
11.173639  0.000  0.010  -0.024  0.000  -0.000  0.000  1.574
11.174639  0.000  0.011  -0.024  0.000  -0.000  0.000  1.583
11.175639  0.000  0.011  -0.024  0.000  -0.000  0.000  1.592
11.176639  0.000  0.011  -0.024  0.000  -0.000  0.000  1.599
11.177639  0.000  0.011  -0.024  0.000  -0.000  0.000  1.606
