vel_hum[rad/s]  vel_exo[rad/s]  vel_adm[rad/s]  vel_motor[rad/s]  actual_Vel[rad/s]  T_Sea[N.m]
2.274  0.824  -0.476  222.652  192.894  0.321
2.268  0.824  -0.508  227.392  200.329  0.347
2.248  0.823  -0.542  231.675  205.355  0.420
2.209  0.828  -0.576  235.338  210.591  0.478
2.188  0.827  -0.611  238.308  214.885  0.520
2.173  0.830  -0.646  240.538  219.388  0.559
2.149  0.829  -0.681  241.940  223.786  0.661
2.146  0.821  -0.717  242.530  227.451  0.693
2.139  0.816  -0.753  242.316  230.802  0.733
2.122  0.807  -0.788  241.290  233.420  0.780
2.093  0.796  -0.822  239.429  235.515  0.831
2.048  0.785  -0.855  236.686  237.190  0.884
2.003  0.771  -0.886  233.049  237.609  0.938
1.941  0.745  -0.917  228.478  237.504  0.992
1.875  0.721  -0.947  222.953  237.086  1.017
1.821  0.706  -0.973  216.476  236.143  1.085
1.767  0.686  -0.996  209.082  234.468  1.120
1.688  0.657  -1.016  200.788  231.326  1.126
1.598  0.637  -1.029  191.611  225.881  1.176
1.511  0.600  -1.039  181.596  220.749  1.177
1.417  0.580  -1.043  170.779  214.676  1.201
1.306  0.538  -1.044  159.170  207.450  1.230
1.172  0.506  -1.040  146.759  199.596  1.252
1.062  0.470  -1.031  133.609  191.009  1.255
0.975  0.454  -1.011  119.855  180.327  1.300
0.942  0.419  -0.988  105.728  171.322  1.287
0.869  0.372  -0.968  91.302  162.839  1.303
0.825  0.329  -0.947  76.722  153.729  1.288
0.817  0.278  -0.917  62.295  138.335  1.253
0.773  0.243  -0.882  48.151  125.873  1.241
0.660  0.185  -0.842  34.306  109.851  1.238
0.567  0.138  -0.800  20.770  97.494  1.222
0.503  0.075  -0.760  7.649  83.357  1.182
0.409  0.010  -0.670  -4.490  38.327  1.113
0.328  -0.072  -0.611  -15.823  34.976  1.071
0.262  -0.159  -0.579  -26.511  30.892  1.042
0.200  -0.250  -0.576  -36.793  30.892  1.019
0.138  -0.345  -0.586  -46.803  24.609  0.996
0.077  -0.430  -0.605  -56.651  17.907  0.960
0.012  -0.508  -0.639  -66.547  17.907  0.901
-0.078  -0.567  -0.651  -76.451  -0.942  0.938
-0.156  -0.625  -0.654  -86.349  -13.090  0.913
-0.240  -0.683  -0.643  -96.151  -30.473  0.909
-0.322  -0.745  -0.628  -105.827  -42.935  0.874
-0.379  -0.803  -0.612  -115.330  -54.035  0.871
-0.421  -0.850  -0.593  -124.596  -65.136  0.880
-0.497  -0.894  -0.568  -133.607  -77.597  0.884
-0.662  -0.932  -0.540  -142.543  -88.488  0.874
-0.828  -0.969  -0.508  -151.536  -98.960  0.840
-0.972  -1.015  -0.479  -160.658  -108.490  0.788
-1.126  -1.050  -0.449  -169.994  -118.019  0.767
-1.244  -1.079  -0.416  -179.546  -127.549  0.763
-1.327  -1.103  -0.379  -189.231  -137.392  0.761
-1.388  -1.135  -0.342  -198.909  -146.712  0.693
-1.436  -1.148  -0.293  -208.360  -160.640  0.641
-1.470  -1.177  -0.248  -217.488  -168.704  0.630
-1.516  -1.201  -0.205  -226.243  -176.139  0.593
-1.574  -1.224  -0.160  -234.542  -186.296  0.510
-1.633  -1.252  -0.115  -242.350  -195.407  0.448
-1.682  -1.274  -0.072  -249.635  -203.680  0.395
-1.738  -1.295  -0.027  -256.372  -212.476  0.333
-1.785  -1.316  0.016  -262.533  -220.540  0.270
-1.807  -1.336  0.060  -268.038  -228.499  0.189
-1.818  -1.353  0.102  -272.838  -235.724  0.156
-1.836  -1.388  0.139  -276.898  -242.950  0.087
-1.850  -1.401  0.176  -280.206  -249.547  0.044
-1.851  -1.417  0.217  -282.680  -258.658  -0.002
-1.861  -1.427  0.256  -284.307  -263.684  -0.096
-1.884  -1.432  0.292  -285.150  -267.350  -0.160
-1.908  -1.430  0.328  -285.253  -271.748  -0.213
-1.916  -1.426  0.363  -284.641  -274.680  -0.261
-1.940  -1.418  0.397  -283.381  -277.612  -0.290
-1.937  -1.400  0.432  -281.488  -279.288  -0.311
-1.932  -1.378  0.467  -278.954  -280.230  -0.388
-1.933  -1.353  0.503  -275.773  -280.858  -0.494
-1.934  -1.317  0.539  -271.977  -280.649  -0.545
-1.945  -1.275  0.579  -267.706  -280.649  -0.393
-1.962  -1.236  0.620  -262.967  -280.125  -0.484
-1.969  -1.191  0.662  -257.746  -279.288  -0.573
-1.981  -1.153  0.702  -252.064  -277.403  -0.659
-1.988  -1.107  0.742  -245.934  -275.204  -0.735
-1.983  -1.067  0.778  -239.386  -271.224  -0.796
-1.990  -1.025  0.808  -232.514  -266.198  -0.818
-1.987  -0.980  0.835  -225.383  -260.752  -0.841
-1.973  -0.916  0.860  -218.053  -253.527  -0.865
-1.958  -0.867  0.881  -210.569  -247.034  -0.881
-1.951  -0.814  0.901  -202.990  -240.751  -0.887
-1.932  -0.753  0.921  -195.326  -234.049  -0.926
-1.913  -0.691  0.941  -187.604  -227.137  -0.936
-1.892  -0.625  0.962  -179.833  -220.016  -0.963
-1.851  -0.565  0.981  -171.981  -212.686  -1.001
-1.791  -0.510  0.998  -163.992  -205.041  -1.036
-1.730  -0.446  1.010  -155.849  -194.883  -1.099
-1.660  -0.392  1.021  -147.486  -187.867  -1.145
-1.578  -0.345  1.030  -138.854  -180.642  -1.155
-1.492  -0.294  1.037  -129.894  -172.997  -1.201
-1.414  -0.232  1.046  -120.600  -165.143  -1.203
-1.336  -0.187  1.051  -110.962  -157.603  -1.217
-1.252  -0.135  1.055  -100.962  -149.854  -1.238
-1.163  -0.083  1.057  -90.592  -141.476  -1.251
-1.074  -0.022  1.060  -79.857  -132.785  -1.248
-0.982  0.037  1.061  -68.784  -123.150  -1.218
-0.876  0.097  1.060  -57.366  -112.993  -1.217
-0.767  0.164  1.058  -45.581  -102.835  -1.227
-0.668  0.236  1.051  -33.529  -88.174  -1.202
-0.555  0.307  1.048  -21.170  -79.378  -1.173
-0.450  0.380  1.048  -8.505  -69.743  -1.126
-0.336  0.451  1.048  4.493  -59.271  -1.115
-0.232  0.521  1.048  17.820  -48.171  -1.117
-0.116  0.589  1.046  31.495  -37.176  -1.118
0.003  0.662  1.046  45.556  -27.227  -1.111
0.125  0.726  1.042  59.993  -15.499  -1.077
0.237  0.778  1.031  74.750  -2.199  -1.065
0.359  0.833  1.012  89.776  11.833  -1.050
0.480  0.894  0.988  105.009  25.971  -1.022
0.594  0.955  0.912  119.813  71.105  -0.929
0.707  1.013  0.857  134.342  74.246  -0.908
0.825  1.078  0.830  148.788  74.246  -0.808
0.930  1.136  0.813  163.264  80.111  -0.791
1.029  1.190  0.802  177.828  86.813  -0.745
1.122  1.227  0.785  192.472  97.075  -0.723
1.214  1.260  0.763  207.162  107.861  -0.700
1.289  1.292  0.729  221.753  122.417  -0.662
1.373  1.333  0.682  236.081  140.115  -0.623
1.466  1.386  0.626  249.985  159.802  -0.595
1.551  1.441  0.551  263.187  186.087  -0.551
1.634  1.498  0.481  275.622  200.434  -0.488
1.694  1.550  0.415  287.205  214.047  -0.409
1.768  1.595  0.351  297.878  227.765  -0.295
1.829  1.642  0.289  307.587  241.274  -0.200
1.884  1.676  0.227  316.281  254.155  -0.103
1.937  1.703  0.164  323.931  266.302  -0.016
1.987  1.715  0.098  330.526  277.717  0.037
2.025  1.721  0.029  336.031  288.293  0.108
2.061  1.712  -0.045  340.432  298.137  0.145
2.093  1.708  -0.119  343.726  306.515  0.182
2.130  1.704  -0.192  345.922  313.845  0.256
2.144  1.699  -0.265  346.958  322.746  0.324
2.160  1.701  -0.332  346.878  327.459  0.361
2.169  1.693  -0.393  345.722  331.124  0.405
2.181  1.679  -0.451  343.559  334.161  0.425
2.193  1.666  -0.504  340.459  336.465  0.455
2.202  1.634  -0.557  336.485  338.454  0.464
2.207  1.605  -0.609  331.692  339.711  0.471
2.207  1.571  -0.661  326.120  340.653  0.475
2.194  1.530  -0.712  319.804  340.130  0.471
2.164  1.479  -0.760  312.746  337.302  0.512
2.132  1.429  -0.805  304.988  333.428  0.516
2.097  1.354  -0.851  296.554  328.401  0.546
2.072  1.276  -0.895  287.535  320.652  0.565
2.048  1.178  -0.945  277.949  315.311  0.603
2.004  1.092  -0.997  267.778  309.447  0.626
1.946  1.001  -1.049  257.003  302.535  0.631
1.863  0.908  -1.102  245.538  294.891  0.689
1.777  0.854  -1.144  233.337  286.513  0.754
1.671  0.791  -1.178  220.369  277.612  0.774
1.558  0.731  -1.168  206.965  245.254  0.884
1.442  0.669  -1.170  192.957  243.055  0.962
1.299  0.601  -1.188  178.162  243.055  0.896
1.161  0.549  -1.209  162.412  238.552  1.009
1.021  0.498  -1.229  145.611  233.316  1.058
0.882  0.442  -1.245  127.744  224.414  1.107
0.761  0.408  -1.266  108.708  224.414  1.147
0.629  0.366  -1.253  88.842  199.491  1.134
0.516  0.311  -1.230  68.339  184.097  1.131
0.411  0.239  -1.198  47.446  164.934  1.119
0.307  0.151  -1.155  26.443  141.476  1.111
0.211  0.046  -1.111  5.553  119.904  1.090
0.139  -0.070  -1.069  -14.995  98.855  1.039
0.061  -0.183  -1.015  -34.848  68.696  0.940
-0.012  -0.316  -0.977  -53.949  52.255  0.854
-0.078  -0.454  -0.953  -72.261  35.814  0.763
-0.150  -0.439  -0.901  -89.696  17.279  0.699
-0.145  -0.573  -0.867  -106.124  2.618  0.659
-0.213  -0.702  -0.850  -121.663  -10.053  0.622
-0.283  -0.829  -0.843  -136.373  -26.075  0.576
-0.361  -0.941  -0.832  -150.282  -45.448  0.549
-0.431  -1.054  -0.817  -163.371  -66.811  0.557
-0.477  -1.149  -0.795  -175.565  -86.708  0.525
-0.519  -1.236  -0.771  -186.822  -104.301  0.501
-0.585  -1.313  -0.743  -197.208  -120.637  0.547
-0.613  -1.365  -0.708  -206.671  -136.240  0.555
-0.619  -1.412  -0.657  -215.008  -157.289  0.549
-0.657  -1.441  -0.605  -222.272  -168.180  0.565
-0.697  -1.463  -0.551  -228.487  -178.966  0.539
-0.709  -1.469  -0.493  -233.623  -188.914  0.526
-0.788  -1.477  -0.434  -237.805  -197.816  0.509
-0.946  -1.482  -0.374  -241.316  -205.774  0.500
-1.119  -1.485  -0.317  -244.426  -212.581  0.481
-1.089  -1.488  -0.260  -246.901  -219.074  0.393
-0.931  -1.499  -0.209  -248.341  -224.519  0.361
-0.866  -1.512  -0.163  -248.610  -229.127  0.266
-0.787  -1.536  -0.126  -247.592  -233.316  0.170
-0.568  -1.557  -0.095  -244.963  -236.667  0.137
-0.371  -1.504  -0.055  -240.491  -238.970  0.081
-0.359  -1.528  -0.025  -234.413  -240.227  0.030
-0.413  -1.555  -0.008  -227.100  -240.646  -0.010
-0.322  -1.573  -0.004  -218.623  -236.771  -0.079
-0.381  -1.585  -0.006  -209.328  -236.143  -0.123
-0.506  -1.591  -0.009  -199.638  -236.143  -0.137
-0.519  -1.583  -0.012  -189.681  -234.468  -0.149
-0.476  -1.566  -0.015  -179.444  -231.640  -0.194
-0.427  -1.539  -0.019  -168.952  -226.928  -0.194
-0.440  -1.517  -0.016  -158.278  -226.928  -0.194
-0.456  -1.480  -0.028  -147.739  -212.581  -0.145
-0.437  -1.438  -0.042  -137.411  -203.889  -0.159
-0.436  -1.380  -0.056  -127.427  -193.417  -0.151
-0.468  -1.308  -0.071  -118.026  -180.223  -0.098
-0.478  -1.226  -0.083  -109.317  -168.180  -0.072
-0.477  -1.137  -0.089  -101.337  -156.975  -0.051
-0.470  -1.050  -0.090  -94.082  -146.503  -0.033
-0.466  -0.968  -0.087  -87.518  -136.240  -0.062
-0.471  -0.890  -0.081  -81.640  -126.397  -0.063
-0.480  -0.860  -0.091  -76.531  -112.993  -0.075
-0.464  -0.795  -0.091  -72.026  -108.490  -0.146
-0.471  -0.768  -0.084  -67.947  -108.490  -0.261
-0.455  -0.709  -0.073  -64.219  -102.625  -0.288
-0.465  -0.654  -0.059  -60.820  -98.122  -0.300
-0.466  -0.613  -0.049  -57.766  -90.478  -0.312
-0.466  -0.588  -0.048  -55.082  -83.043  -0.322
-0.465  -0.574  -0.054  -52.791  -76.655  -0.326
-0.463  -0.559  -0.063  -50.904  -71.419  -0.324
-0.450  -0.541  -0.073  -49.387  -67.544  -0.321
-0.439  -0.523  -0.082  -48.215  -64.193  -0.311
-0.424  -0.505  -0.090  -47.351  -61.261  -0.297
-0.410  -0.470  -0.092  -46.755  -58.643  -0.274
-0.401  -0.454  -0.091  -46.395  -57.282  -0.231
-0.387  -0.411  -0.081  -46.171  -57.282  -0.234
-0.386  -0.364  -0.063  -46.039  -55.711  -0.237
-0.386  -0.310  -0.037  -45.951  -54.768  -0.212
-0.380  -0.238  -0.002  -45.846  -52.569  -0.203
-0.379  -0.171  0.041  -45.660  -51.522  -0.187
-0.374  -0.166  0.076  -45.360  -50.684  -0.147
-0.362  -0.084  0.121  -44.890  -49.742  -0.089
-0.363  -0.006  0.177  -44.184  -49.323  -0.076
-0.358  0.076  0.240  -43.177  -48.381  -0.045
-0.351  0.157  0.309  -41.773  -47.333  -0.068
-0.347  0.235  0.382  -39.904  -46.391  -0.070
-0.342  0.301  0.451  -37.552  -42.830  -0.080
-0.324  0.356  0.519  -34.623  -42.307  -0.121
-0.319  0.406  0.586  -31.066  -42.307  -0.153
-0.299  0.453  0.650  -26.842  -41.678  -0.146
-0.289  0.492  0.709  -21.947  -40.631  -0.167
-0.270  0.524  0.762  -16.371  -38.746  -0.206
-0.262  0.558  0.808  -10.175  -36.442  -0.191
-0.243  0.588  0.847  -3.416  -32.777  -0.190
-0.238  0.622  0.879  3.823  -28.903  -0.198
-0.230  0.671  0.908  11.452  -23.248  -0.208
-0.222  0.648  0.918  19.323  -17.907  -0.152
-0.215  0.696  0.929  27.336  -13.195  -0.103
-0.209  0.756  0.945  35.426  -8.901  -0.055
-0.197  0.800  0.962  43.581  -4.503  -0.064
-0.185  0.834  0.973  51.737  1.990  -0.045
-0.178  0.844  0.971  59.757  10.472  0.014
-0.162  0.858  0.957  67.512  20.316  0.058
-0.156  0.869  0.932  74.864  29.740  0.100
-0.150  0.908  0.902  81.631  42.097  0.183
-0.142  0.938  0.873  87.776  49.218  0.204
-0.140  0.976  0.847  93.256  56.235  0.248
-0.137  1.016  0.825  98.029  63.460  0.319
-0.139  1.048  0.804  102.075  70.267  0.351
-0.136  1.070  0.781  105.410  76.655  0.358
-0.134  1.091  0.759  108.023  82.624  0.416
-0.134  1.113  0.738  109.922  87.965  0.451
-0.130  1.136  0.719  111.145  92.468  0.476
-0.124  1.164  0.704  111.746  96.552  0.486
-0.123  1.182  0.691  111.775  100.112  0.492
-0.117  1.192  0.677  111.268  104.091  0.496
-0.111  1.192  0.662  110.293  105.872  0.492
-0.107  1.194  0.648  108.907  107.233  0.489
-0.103  1.194  0.637  107.178  107.652  0.476
-0.100  1.184  0.625  105.165  107.652  0.458
-0.104  1.174  0.614  102.907  107.442  0.438
-0.091  1.145  0.599  100.476  106.605  0.406
-0.092  1.117  0.582  97.905  105.662  0.366
-0.093  1.077  0.560  95.212  104.406  0.322
-0.089  1.028  0.533  92.423  103.044  0.263
-0.085  0.979  0.502  89.529  101.159  0.257
-0.082  0.932  0.471  86.557  98.122  0.214
-0.078  0.889  0.445  83.552  91.944  0.240
-0.083  0.844  0.414  80.437  91.420  0.268
-0.080  0.804  0.380  77.123  91.420  0.355
-0.083  0.769  0.345  73.581  90.583  0.361
-0.081  0.725  0.309  69.803  89.117  0.364
-0.076  0.696  0.275  65.798  87.441  0.363
-0.066  0.667  0.241  61.564  87.441  0.362
-0.061  0.647  0.218  57.201  81.786  0.337
-0.046  0.622  0.200  52.805  77.807  0.297
-0.043  0.592  0.185  48.439  73.618  0.248
-0.041  0.572  0.176  44.177  68.487  0.203
-0.040  0.540  0.170  40.080  63.670  0.154
-0.030  0.493  0.159  36.164  60.004  0.148
-0.029  0.440  0.142  32.423  57.072  0.110
-0.025  0.382  0.120  28.837  53.302  0.106
-0.019  0.325  0.100  25.446  46.705  0.088
-0.020  0.255  0.073  22.235  42.516  0.041
-0.015  0.191  0.042  19.179  38.327  0.029
-0.005  0.117  0.006  16.269  34.662  -0.020
0.002  0.049  -0.034  13.461  31.206  -0.038
0.009  -0.019  -0.078  10.707  27.541  -0.035
0.015  -0.082  -0.123  7.950  24.504  -0.017
0.012  -0.144  -0.169  5.120  21.258  0.007
0.016  -0.198  -0.215  2.168  18.431  0.037
0.014  -0.245  -0.258  -0.950  15.499  0.066
0.011  -0.277  -0.296  -4.260  12.671  0.093
0.009  -0.314  -0.331  -7.775  9.948  0.115
0.010  -0.346  -0.362  -11.481  6.702  0.132
0.002  -0.366  -0.389  -15.395  5.027  0.144
0.011  -0.388  -0.413  -19.492  3.560  0.153
0.006  -0.407  -0.434  -23.763  1.676  0.154
0.001  -0.427  -0.451  -28.166  -1.571  0.139
0.011  -0.449  -0.462  -32.595  -6.074  0.104
-0.000  -0.481  -0.471  -36.996  -10.681  0.046
0.012  -0.518  -0.481  -41.299  -15.184  0.029
0.013  -0.555  -0.489  -45.436  -20.211  -0.027
0.006  -0.592  -0.497  -49.407  -24.400  -0.051
0.013  -0.638  -0.508  -53.185  -29.007  -0.057
0.004  -0.678  -0.519  -56.756  -33.615  -0.116
0.000  -0.723  -0.529  -60.098  -39.898  -0.126
-0.009  -0.764  -0.540  -63.242  -43.773  -0.132
-0.011  -0.804  -0.539  -66.061  -55.920  -0.135
-0.019  -0.843  -0.546  -68.637  -57.282  -0.123
-0.015  -0.874  -0.558  -71.043  -57.282  -0.113
-0.018  -0.902  -0.573  -73.338  -58.853  -0.094
-0.008  -0.908  -0.584  -75.533  -60.633  -0.069
-0.009  -0.912  -0.590  -77.648  -62.727  -0.041
-0.009  -0.904  -0.592  -79.715  -62.727  -0.018
0.002  -0.891  -0.587  -81.692  -65.031  0.004
0.004  -0.872  -0.574  -83.518  -68.173  -0.002
-0.006  -0.853  -0.553  -85.141  -71.314  -0.034
0.004  -0.832  -0.527  -86.493  -73.932  -0.027
-0.001  -0.815  -0.497  -87.533  -76.341  -0.050
0.006  -0.808  -0.469  -88.195  -78.435  -0.102
0.010  -0.809  -0.442  -88.425  -80.948  -0.156
0.016  -0.816  -0.419  -88.223  -82.519  -0.169
0.019  -0.820  -0.400  -87.592  -83.671  -0.213
0.022  -0.827  -0.385  -86.559  -84.823  -0.223
0.019  -0.825  -0.371  -85.154  -85.451  -0.260
0.017  -0.830  -0.361  -83.431  -85.661  -0.261
0.019  -0.825  -0.352  -81.409  -85.975  -0.291
0.015  -0.813  -0.341  -79.144  -85.765  -0.283
0.016  -0.794  -0.328  -76.677  -85.451  -0.245
0.013  -0.765  -0.313  -74.043  -84.509  -0.237
0.012  -0.730  -0.294  -71.278  -83.147  -0.189
0.006  -0.705  -0.275  -68.415  -81.472  -0.172
0.006  -0.664  -0.254  -65.457  -79.378  -0.175
0.003  -0.617  -0.228  -62.400  -77.807  -0.168
-0.000  -0.573  -0.199  -59.245  -75.712  -0.157
-0.001  -0.519  -0.168  -55.991  -72.780  -0.154
0.001  -0.459  -0.133  -52.630  -69.429  -0.151
0.003  -0.402  -0.097  -49.147  -66.392  -0.147
0.007  -0.340  -0.057  -45.522  -63.251  -0.139
0.009  -0.286  -0.018  -41.755  -59.900  -0.121
0.004  -0.276  0.011  -37.850  -56.549  -0.158
0.004  -0.236  0.038  -33.822  -53.093  -0.168
-0.005  -0.193  0.066  -29.675  -50.370  -0.205
0.000  -0.157  0.093  -25.400  -48.066  -0.197
-0.008  -0.116  0.120  -21.016  -45.029  -0.214
0.012  -0.080  0.141  -16.553  -38.956  -0.202
0.002  -0.038  0.161  -12.051  -34.976  -0.216
0.003  0.001  0.180  -7.547  -30.997  -0.182
-0.000  0.046  0.186  -3.236  -17.907  -0.153
0.004  0.085  0.197  0.931  -16.755  -0.139
-0.001  0.138  0.219  5.015  -16.755  -0.132
-0.001  0.186  0.247  9.067  -15.289  -0.127
-0.006  0.240  0.278  13.116  -12.985  -0.124
-0.013  0.291  0.312  17.189  -10.891  -0.120
-0.010  0.334  0.351  21.365  -10.891  -0.117
-0.012  0.383  0.385  25.617  -5.969  -0.105
-0.013  0.418  0.415  29.918  -1.676  -0.081
-0.020  0.451  0.440  34.249  2.513  -0.104
-0.021  0.477  0.455  38.538  8.901  -0.089
-0.025  0.509  0.466  42.699  14.870  -0.037
-0.017  0.526  0.466  46.637  23.038  0.008
-0.022  0.540  0.461  50.306  27.437  0.030
-0.012  0.553  0.454  53.705  31.625  0.033
-0.002  0.568  0.445  56.798  36.024  0.092
0.011  0.595  0.437  59.578  40.212  0.136
0.017  0.621  0.431  62.040  43.773  0.170
0.027  0.645  0.426  64.192  47.543  0.200
0.026  0.668  0.423  66.025  50.789  0.232
0.029  0.684  0.419  67.572  54.035  0.201
0.028  0.702  0.415  68.852  56.653  0.188
0.026  0.712  0.411  69.872  59.167  0.186
0.030  0.729  0.408  70.651  61.366  0.196
0.031  0.739  0.404  71.198  63.879  0.193
0.042  0.746  0.401  71.548  65.240  0.206
0.033  0.737  0.393  71.709  66.602  0.166
0.040  0.726  0.383  71.709  67.440  0.151
0.037  0.710  0.370  71.535  68.173  0.152
0.030  0.688  0.353  71.158  68.801  0.166
0.019  0.669  0.334  70.564  69.429  0.130
0.010  0.650  0.313  69.737  69.743  0.116
0.016  0.630  0.291  68.678  70.267  0.125
0.004  0.618  0.270  67.353  70.267  0.147
-0.000  0.604  0.250  65.755  70.058  0.173
-0.005  0.583  0.229  63.876  69.639  0.206
0.007  0.580  0.214  61.773  68.487  0.217
-0.000  0.575  0.202  59.464  67.335  0.229
0.000  0.567  0.193  56.978  66.183  0.243
-0.008  0.559  0.186  54.338  64.507  0.259
-0.013  0.553  0.182  51.571  62.832  0.269
-0.027  0.538  0.188  48.813  55.292  0.225
-0.034  0.525  0.194  46.110  52.046  0.217
-0.027  0.505  0.195  43.493  52.046  0.166
-0.024  0.477  0.194  41.023  48.276  0.126
-0.023  0.450  0.196  38.760  42.935  0.106
-0.014  0.423  0.200  36.772  37.385  0.094
0.001  0.390  0.195  35.029  37.385  0.084
0.022  0.346  0.198  33.725  26.285  0.012
0.039  0.285  0.194  32.890  21.677  -0.046
0.062  0.220  0.179  32.516  18.535  -0.093
0.089  0.159  0.162  32.633  12.671  -0.129
0.098  0.096  0.137  33.130  9.844  -0.095
0.111  0.044  0.108  33.912  7.645  -0.067
0.123  0.007  0.079  34.901  5.864  -0.045
0.135  -0.030  0.048  36.022  4.608  -0.028
0.146  -0.046  0.021  37.225  3.560  -0.014
0.143  -0.058  -0.002  38.445  2.723  -0.002
0.147  -0.060  -0.020  39.653  2.094  0.007
0.152  -0.058  -0.033  40.838  1.676  0.014
0.147  -0.057  -0.043  41.978  1.257  0.019
0.144  -0.049  -0.048  43.063  1.047  0.024
0.144  -0.043  -0.051  44.102  0.838  0.027
0.137  -0.043  -0.052  45.086  0.628  0.030
0.123  -0.041  -0.053  45.998  0.524  0.032
0.119  -0.046  -0.054  46.841  0.419  0.034
0.107  -0.066  -0.060  47.591  0.419  0.036
0.091  -0.096  -0.072  48.207  0.314  0.037
0.076  -0.133  -0.091  48.649  0.209  0.038
0.068  -0.168  -0.114  48.918  0.209  -0.026
0.061  -0.208  -0.143  49.002  0.105  -0.076
0.050  -0.252  -0.177  48.867  0.105  -0.117
0.039  -0.297  -0.215  48.435  0.105  -0.085
0.045  -0.337  -0.256  47.682  0.105  -0.059
0.045  -0.371  -0.297  46.577  0.000  -0.039
0.032  -0.400  -0.337  45.074  0.000  -0.023
0.017  -0.422  -0.374  43.136  0.000  -0.010
0.002  -0.435  -0.407  40.744  0.000  0.000
-0.006  -0.441  -0.435  37.911  0.000  0.009
-0.012  -0.436  -0.456  34.665  0.000  0.015
-0.040  -0.431  -0.472  30.993  0.000  0.020
-0.057  -0.420  -0.482  26.923  0.000  0.025
-0.044  -0.416  -0.489  22.546  0.000  0.028
-0.039  -0.417  -0.495  17.919  0.000  0.031
0.008  -0.416  -0.499  13.181  0.000  0.033
0.093  -0.410  -0.501  8.528  0.000  0.035
0.158  -0.417  -0.504  4.068  0.000  0.036
0.197  -0.425  -0.509  -0.168  0.000  0.037
0.218  -0.435  -0.515  -4.192  0.000  0.038
0.218  -0.447  -0.523  -8.064  0.000  0.039
0.211  -0.462  -0.533  -11.851  0.000  0.039
0.174  -0.471  -0.543  -15.668  0.000  0.040
0.111  -0.455  -0.548  -19.651  0.000  0.040
0.108  -0.457  -0.551  -23.782  0.000  0.040
0.041  -0.459  -0.555  -28.178  0.000  0.041
-0.019  -0.456  -0.557  -32.915  0.000  0.041
-0.077  -0.440  -0.555  -38.076  0.000  0.105
-0.074  -0.430  -0.551  -43.587  0.000  0.156
-0.114  -0.421  -0.545  -49.470  0.000  0.197
-0.096  -0.404  -0.536  -55.611  0.000  0.230
-0.052  -0.387  -0.525  -61.858  0.000  0.256
0.000  -0.369  -0.511  -68.064  0.000  0.277
0.054  -0.344  -0.495  -74.100  0.000  0.294
0.092  -0.322  -0.476  -79.889  0.000  0.307
0.105  -0.304  -0.456  -85.417  0.000  0.318
0.106  -0.288  -0.436  -90.697  0.000  0.327
0.100  -0.270  -0.416  -95.754  0.000  0.333
0.072  -0.253  -0.396  -100.651  0.000  0.339
0.073  -0.244  -0.377  -105.383  0.000  0.343
0.070  -0.228  -0.358  -109.950  0.000  0.347
0.092  -0.211  -0.339  -114.302  0.000  0.349
0.094  -0.192  -0.319  -118.438  0.000  0.352
0.036  -0.176  -0.299  -122.481  0.000  0.353
0.033  -0.160  -0.279  -126.416  0.000  0.355
0.043  -0.137  -0.257  -130.198  0.000  0.356
0.049  -0.119  -0.235  -133.801  0.000  0.357
0.006  -0.095  -0.212  -137.302  0.000  0.358
-0.015  -0.066  -0.186  -140.713  0.000  0.358
-0.001  -0.040  -0.159  -143.965  0.000  0.359
0.053  -0.011  -0.130  -146.918  0.000  0.359
0.089  0.026  -0.098  -149.490  0.000  0.359
0.105  0.050  -0.066  -151.658  0.000  0.360
0.109  0.080  -0.033  -153.425  0.000  0.360
0.136  0.108  0.001  -154.747  0.000  0.360
0.128  0.134  0.034  -155.661  0.000  0.360
0.019  0.157  0.066  -156.410  0.000  0.360
-0.049  0.175  0.096  -157.105  0.000  0.360
-0.001  0.185  0.123  -157.600  0.000  0.360
0.051  0.199  0.148  -157.777  0.000  0.360
0.049  0.208  0.170  -157.658  0.000  0.360
0.034  0.218  0.190  -157.291  0.000  0.360
0.002  0.229  0.209  -156.753  0.000  0.360
-0.018  0.240  0.227  -156.083  0.000  0.360
-0.027  0.255  0.244  -155.288  0.000  0.360
-0.038  0.267  0.262  -154.381  0.000  0.360
-0.050  0.278  0.278  -153.374  0.000  0.361
-0.053  0.289  0.294  -152.259  0.000  0.361
-0.042  0.295  0.309  -151.008  0.000  0.361
-0.029  0.301  0.322  -149.592  0.000  0.361
-0.043  0.305  0.333  -148.049  0.000  0.361
-0.031  0.311  0.344  -146.357  0.000  0.361
-0.008  0.312  0.352  -144.479  0.000  0.361
0.006  0.313  0.359  -142.410  0.000  0.361
-0.003  0.311  0.365  -140.196  0.000  0.361
0.015  0.311  0.369  -137.819  0.000  0.361
0.038  0.307  0.371  -135.259  0.000  0.361
0.029  0.307  0.373  -132.566  0.000  0.361
0.019  0.304  0.374  -129.786  0.000  0.361
0.024  0.305  0.375  -126.924  0.000  0.361
0.033  0.304  0.375  -123.978  0.000  0.361
0.032  0.299  0.374  -120.969  0.000  0.361
0.021  0.294  0.372  -117.934  0.000  0.361
0.010  0.293  0.371  -114.904  0.000  0.361
0.001  0.290  0.368  -111.904  0.000  0.361
0.003  0.287  0.366  -108.927  0.000  0.361
-0.004  0.278  0.362  -105.990  0.000  0.361
