vel_hum[rad/s]  vel_exo[rad/s]  vel_adm[rad/s]  vel_motor[rad/s]  actual_Vel[rad/s]  T_Sea[N.m]
-0.038  0.512  0.192  26.002  50.475  -0.129
-0.035  0.458  0.192  23.048  45.658  -0.129
-0.031  0.401  0.185  20.502  41.050  -0.124
-0.027  0.332  0.173  18.347  34.872  -0.116
-0.018  0.265  0.152  16.517  31.625  -0.102
-0.016  0.185  0.132  15.038  21.886  -0.088
-0.008  0.122  0.101  13.785  21.363  -0.067
-0.006  0.071  0.063  12.626  21.363  -0.041
0.001  0.017  0.021  11.466  20.525  -0.013
0.002  -0.032  -0.024  10.210  19.687  0.017
0.011  -0.078  -0.069  8.806  18.535  0.047
0.012  -0.122  -0.116  7.169  18.535  0.079
0.009  -0.148  -0.156  5.273  16.232  0.106
0.013  -0.177  -0.193  3.117  14.347  0.130
0.013  -0.196  -0.224  0.698  12.881  0.151
0.014  -0.219  -0.251  -1.964  10.472  0.169
0.014  -0.242  -0.275  -4.844  8.273  0.185
0.015  -0.264  -0.296  -7.922  6.388  0.199
0.017  -0.290  -0.316  -11.184  4.817  0.213
0.021  -0.309  -0.334  -14.599  2.723  0.225
0.015  -0.331  -0.349  -18.146  -0.105  0.235
0.015  -0.342  -0.357  -21.753  -4.712  0.239
0.013  -0.366  -0.364  -25.389  -7.540  0.244
0.009  -0.387  -0.369  -29.029  -10.577  0.248
0.003  -0.409  -0.376  -32.671  -12.671  0.252
0.003  -0.430  -0.379  -36.259  -17.279  0.254
-0.004  -0.443  -0.378  -39.766  -20.944  0.254
-0.011  -0.447  -0.374  -43.165  -24.295  0.250
-0.009  -0.455  -0.365  -46.402  -28.065  0.245
-0.019  -0.461  -0.355  -49.455  -31.521  0.238
-0.025  -0.446  -0.337  -52.282  -34.976  0.225
-0.024  -0.449  -0.317  -54.834  -38.327  0.213
-0.032  -0.453  -0.299  -57.107  -40.527  0.200
-0.040  -0.453  -0.281  -59.097  -42.935  0.188
-0.048  -0.438  -0.256  -60.768  -46.600  0.171
-0.047  -0.439  -0.234  -62.097  -48.590  0.156
-0.047  -0.437  -0.212  -63.070  -50.684  0.141
-0.049  -0.434  -0.190  -63.689  -52.360  0.127
-0.043  -0.432  -0.170  -63.938  -54.140  0.114
-0.049  -0.433  -0.150  -63.819  -56.653  0.100
-0.046  -0.430  -0.130  -63.329  -58.434  0.087
-0.045  -0.429  -0.112  -62.480  -59.586  0.075
-0.044  -0.422  -0.094  -61.285  -60.528  0.063
-0.045  -0.414  -0.077  -59.765  -61.156  0.051
-0.044  -0.400  -0.059  -57.941  -61.156  0.039
-0.043  -0.391  -0.044  -55.836  -60.947  0.029
-0.039  -0.384  -0.033  -53.503  -58.643  0.022
-0.035  -0.370  -0.022  -50.958  -58.329  0.014
-0.032  -0.368  -0.012  -48.214  -58.329  0.008
-0.029  -0.346  -0.000  -45.281  -57.805  -0.000
-0.025  -0.347  0.008  -42.185  -56.758  -0.005
-0.022  -0.328  0.017  -38.945  -55.711  -0.012
-0.019  -0.315  0.028  -35.557  -55.711  -0.019
-0.019  -0.301  0.036  -32.058  -53.617  -0.024
-0.022  -0.290  0.042  -28.492  -51.417  -0.028
-0.022  -0.275  0.045  -24.908  -48.276  -0.030
-0.028  -0.264  0.046  -21.365  -45.239  -0.031
-0.029  -0.244  0.043  -17.925  -40.631  -0.029
-0.037  -0.230  0.037  -14.664  -35.919  -0.025
-0.041  -0.224  0.027  -11.636  -31.835  -0.018
-0.040  -0.210  0.015  -8.876  -27.855  -0.010
-0.042  -0.200  0.003  -6.415  -24.190  -0.002
-0.047  -0.190  -0.011  -4.286  -20.630  0.007
-0.047  -0.180  -0.027  -2.526  -15.917  0.018
-0.041  -0.169  -0.041  -1.121  -13.195  0.028
-0.044  -0.162  -0.055  -0.073  -10.891  0.037
-0.046  -0.153  -0.068  0.621  -8.482  0.046
-0.040  -0.140  -0.078  0.995  -6.597  0.053
-0.039  -0.126  -0.086  1.075  -5.131  0.058
-0.039  -0.115  -0.090  0.895  -3.979  0.061
-0.039  -0.100  -0.092  0.489  -3.142  0.062
-0.037  -0.077  -0.089  -0.093  -2.409  0.060
-0.031  -0.063  -0.084  -0.800  -1.885  0.056
-0.034  -0.050  -0.077  -1.603  -1.466  0.052
-0.031  -0.031  -0.068  -2.461  -0.942  0.045
-0.028  -0.014  -0.057  -3.333  -0.733  0.038
-0.029  0.002  -0.044  -4.184  -0.838  0.029
-0.026  0.020  -0.028  -4.968  -1.257  0.018
-0.021  0.031  -0.011  -5.638  -1.990  0.007
-0.024  0.051  0.008  -6.165  -2.723  -0.006
-0.017  0.067  0.029  -6.505  -3.456  -0.020
-0.015  0.081  0.050  -6.631  -4.084  -0.034
-0.021  0.102  0.073  -6.535  -4.608  -0.049
-0.019  0.117  0.096  -6.193  -5.236  -0.065
-0.016  0.132  0.118  -5.593  -5.341  -0.080
-0.017  0.144  0.139  -4.736  -5.445  -0.094
-0.024  0.152  0.158  -3.642  -5.445  -0.106
-0.017  0.161  0.174  -2.313  -4.712  -0.117
-0.024  0.171  0.189  -0.776  -4.712  -0.127
-0.022  0.171  0.202  0.963  -4.712  -0.136
-0.022  0.181  0.214  2.890  -4.503  -0.144
-0.021  0.182  0.223  4.984  -3.979  -0.150
-0.020  0.188  0.230  7.222  -3.351  -0.155
-0.021  0.194  0.238  9.592  -3.351  -0.160
-0.018  0.195  0.242  12.062  -1.885  -0.162
-0.017  0.204  0.245  14.599  -0.314  -0.164
-0.022  0.210  0.246  17.160  1.361  -0.165
-0.018  0.209  0.241  19.691  4.608  -0.161
-0.018  0.218  0.234  22.142  7.540  -0.157
-0.016  0.216  0.224  24.468  10.367  -0.150
-0.015  0.214  0.211  26.626  13.090  -0.141
-0.016  0.215  0.196  28.579  15.603  -0.131
-0.011  0.212  0.180  30.305  18.012  -0.120
-0.012  0.204  0.161  31.767  20.420  -0.107
-0.011  0.203  0.141  32.940  22.829  -0.094
-0.009  0.192  0.120  33.807  24.819  -0.080
-0.010  0.186  0.098  34.350  26.599  -0.065
-0.008  0.175  0.074  34.545  29.007  -0.049
-0.012  0.166  0.050  34.380  30.264  -0.033
-0.011  0.157  0.027  33.859  31.206  -0.018
-0.010  0.145  0.005  32.991  32.044  -0.003
-0.009  0.135  -0.016  31.791  32.358  0.011
-0.009  0.125  -0.036  30.276  32.568  0.024
-0.007  0.120  -0.053  28.471  32.568  0.036
-0.012  0.109  -0.068  26.392  32.149  0.046
-0.004  0.101  -0.081  24.092  31.206  0.055
-0.003  0.091  -0.092  21.605  30.159  0.062
-0.001  0.084  -0.100  18.975  28.693  0.068
-0.000  0.074  -0.107  16.237  27.122  0.072
0.005  0.068  -0.109  13.458  24.295  0.073
0.007  0.059  -0.110  10.670  22.619  0.074
0.006  0.047  -0.110  7.902  20.525  0.074
0.002  0.042  -0.108  5.178  18.326  0.072
0.003  0.029  -0.105  2.531  15.813  0.071
0.004  0.020  -0.102  -0.008  13.299  0.068
0.007  0.005  -0.098  -2.413  10.891  0.066
0.009  -0.010  -0.095  -4.665  8.482  0.064
0.009  -0.018  -0.091  -6.758  6.493  0.061
0.009  -0.038  -0.080  -8.587  -1.466  0.054
0.007  -0.045  -0.072  -10.178  -2.199  0.048
0.009  -0.057  -0.068  -11.567  -2.199  0.045
0.010  -0.066  -0.066  -12.777  -2.827  0.044
0.011  -0.073  -0.064  -13.825  -3.875  0.043
0.009  -0.080  -0.063  -14.728  -5.027  0.042
0.008  -0.083  -0.063  -15.516  -5.027  0.042
0.007  -0.086  -0.061  -16.189  -6.597  0.041
0.013  -0.089  -0.058  -16.735  -7.645  0.039
0.008  -0.096  -0.053  -17.143  -10.263  0.036
0.007  -0.094  -0.046  -17.402  -11.833  0.031
0.007  -0.103  -0.041  -17.519  -12.881  0.028
0.004  -0.102  -0.036  -17.501  -13.718  0.024
0.000  -0.109  -0.031  -17.360  -14.661  0.021
-0.004  -0.106  -0.026  -17.106  -15.289  0.017
-0.006  -0.111  -0.023  -16.756  -15.603  0.015
-0.002  -0.108  -0.018  -16.302  -16.127  0.012
-0.008  -0.109  -0.015  -15.764  -16.336  0.010
-0.007  -0.105  -0.011  -15.151  -16.232  0.007
-0.007  -0.103  -0.007  -14.469  -16.232  0.005
-0.010  -0.101  -0.004  -13.736  -16.022  0.003
-0.010  -0.095  -0.002  -12.959  -15.499  0.001
-0.011  -0.093  0.001  -12.152  -15.080  -0.001
-0.013  -0.089  0.003  -11.321  -14.870  -0.002
-0.013  -0.082  0.005  -10.477  -14.032  -0.004
-0.021  -0.079  0.007  -9.640  -13.614  -0.005
-0.032  -0.071  0.009  -8.838  -12.881  -0.006
-0.027  -0.066  0.011  -8.057  -12.147  -0.008
-0.030  -0.060  0.013  -7.305  -11.519  -0.009
-0.024  -0.051  0.015  -6.573  -10.472  -0.010
-0.023  -0.049  0.016  -5.859  -9.844  -0.011
-0.022  -0.047  0.017  -5.166  -9.215  -0.011
-0.028  -0.037  0.018  -4.507  -8.692  -0.012
-0.030  -0.038  0.019  -3.885  -8.063  -0.013
-0.032  -0.024  0.021  -3.305  -7.121  -0.014
-0.029  -0.022  0.022  -2.761  -6.388  -0.015
-0.033  -0.013  0.023  -2.261  -5.655  -0.016
-0.040  -0.011  0.024  -1.819  -4.922  -0.016
-0.039  -0.003  0.026  -1.425  -4.294  -0.017
-0.040  0.002  0.027  -1.078  -3.665  -0.018
-0.039  0.011  0.029  -0.767  -3.037  -0.020
-0.046  0.009  0.027  -0.535  -0.942  -0.018
-0.047  0.019  0.028  -0.371  -0.733  -0.019
-0.045  0.023  0.029  -0.253  -0.733  -0.020
-0.052  0.026  0.031  -0.185  -0.628  -0.021
-0.048  0.031  0.033  -0.143  -0.524  -0.022
-0.045  0.030  0.034  -0.115  -0.419  -0.023
-0.039  0.032  0.036  -0.079  -0.419  -0.024
-0.039  0.030  0.037  -0.038  -0.314  -0.025
-0.034  0.030  0.038  0.019  -0.314  -0.025
-0.036  0.023  0.036  0.081  -0.209  -0.024
-0.028  0.024  0.035  0.160  -0.209  -0.024
-0.024  0.020  0.034  0.255  -0.105  -0.022
-0.023  0.020  0.032  0.362  -0.105  -0.021
-0.020  0.018  0.030  0.481  -0.105  -0.020
-0.013  0.019  0.029  0.621  -0.105  -0.019
-0.016  0.015  0.027  0.764  0.000  -0.018
-0.030  0.012  0.025  0.877  0.000  -0.016
-0.040  0.014  0.023  0.938  0.000  -0.015
-0.038  0.009  0.021  0.959  0.000  -0.014
-0.048  0.009  0.019  0.920  0.000  -0.013
-0.059  0.003  0.016  0.805  0.000  -0.011
-0.058  0.000  0.013  0.624  0.000  -0.009
-0.083  0.000  0.010  0.331  0.000  -0.007
-0.123  -0.006  0.007  -0.142  0.000  -0.005
-0.112  -0.003  0.005  -0.741  0.000  -0.003
-0.113  -0.007  0.002  -1.452  0.000  -0.001
-0.108  -0.006  0.000  -2.245  0.000  0.000
-0.106  -0.008  -0.002  -3.106  0.000  0.001
-0.106  -0.011  -0.004  -4.022  -0.209  0.003
-0.107  -0.009  -0.004  -4.975  -0.838  0.003
-0.099  -0.009  -0.003  -5.929  -1.571  0.002
-0.088  -0.006  0.001  -6.837  -2.723  -0.000
-0.088  -0.010  0.004  -7.690  -3.351  -0.002
-0.078  -0.007  0.008  -8.459  -4.084  -0.005
-0.069  -0.004  0.013  -9.120  -4.712  -0.009
-0.060  -0.002  0.019  -9.649  -5.655  -0.013
-0.048  0.000  0.026  -10.022  -6.388  -0.018
-0.041  0.001  0.033  -10.229  -7.016  -0.022
-0.031  0.002  0.040  -10.255  -7.854  -0.027
-0.017  -0.002  0.045  -10.088  -8.273  -0.030
-0.014  0.008  0.052  -9.737  -8.692  -0.035
-0.016  0.002  0.058  -9.213  -9.634  -0.039
-0.025  0.007  0.065  -8.556  -9.739  -0.043
-0.029  0.008  0.070  -7.787  -9.739  -0.047
-0.037  0.007  0.074  -6.938  -9.634  -0.049
-0.029  0.011  0.077  -6.003  -9.425  -0.052
-0.012  0.011  0.080  -4.959  -9.215  -0.053
-0.006  0.014  0.082  -3.817  -8.796  -0.055
-0.009  0.013  0.082  -2.608  -8.273  -0.055
-0.009  0.014  0.082  -1.360  -7.330  -0.055
-0.002  0.018  0.080  -0.086  -6.178  -0.054
-0.007  0.018  0.077  1.173  -5.027  -0.051
-0.013  0.020  0.073  2.381  -3.875  -0.049
-0.010  0.025  0.069  3.538  -3.037  -0.046
-0.015  0.027  0.066  4.624  -2.304  -0.044
-0.008  0.029  0.063  5.651  -1.676  -0.042
-0.011  0.036  0.061  6.611  -1.047  -0.041
-0.016  0.031  0.057  7.485  -0.105  -0.038
0.010  0.038  0.051  8.299  2.199  -0.034
0.027  0.036  0.044  9.067  3.351  -0.029
0.032  0.037  0.037  9.774  4.608  -0.025
0.035  0.039  0.030  10.404  5.760  -0.020
0.040  0.036  0.022  10.953  6.597  -0.014
0.043  0.039  0.014  11.411  7.645  -0.010
0.053  0.041  0.008  11.791  8.273  -0.005
0.059  0.041  0.002  12.097  9.111  -0.001
0.069  0.043  -0.004  12.343  9.634  0.003
0.075  0.039  -0.010  12.530  10.263  0.007
0.084  0.040  -0.016  12.669  10.577  0.011
0.086  0.042  -0.021  12.754  11.205  0.014
0.090  0.036  -0.026  12.788  11.414  0.018
0.090  0.041  -0.030  12.767  11.729  0.021
0.086  0.038  -0.034  12.682  11.833  0.023
0.079  0.038  -0.038  12.518  12.147  0.026
0.092  0.040  -0.041  12.313  12.043  0.027
0.092  0.040  -0.043  12.070  12.147  0.029
0.090  0.038  -0.045  11.785  12.147  0.030
0.083  0.039  -0.046  11.446  12.252  0.031
0.076  0.035  -0.048  11.050  12.043  0.032
0.077  0.038  -0.049  10.607  12.043  0.033
0.070  0.035  -0.050  10.116  11.624  0.034
0.062  0.030  -0.052  9.568  11.519  0.035
0.052  0.033  -0.051  8.969  10.577  0.034
0.044  0.029  -0.050  8.316  10.367  0.034
0.033  0.026  -0.051  7.596  10.367  0.034
0.023  0.028  -0.051  6.805  10.158  0.034
0.020  0.026  -0.051  5.952  9.948  0.034
0.020  0.024  -0.051  5.053  9.739  0.034
0.019  0.029  -0.050  4.120  9.739  0.033
0.007  0.020  -0.049  3.151  8.482  0.033
0.002  0.018  -0.047  2.163  7.540  0.031
-0.017  0.017  -0.044  1.141  6.388  0.029
-0.017  0.009  -0.042  0.109  5.655  0.028
-0.040  0.006  -0.041  -0.967  5.027  0.027
-0.056  0.000  -0.039  -2.095  4.084  0.026
-0.067  -0.006  -0.038  -3.274  3.246  0.026
-0.072  -0.013  -0.038  -4.493  2.409  0.025
-0.089  -0.021  -0.038  -5.768  1.676  0.026
-0.117  -0.025  -0.038  -7.131  0.628  0.025
-0.132  -0.024  -0.035  -8.573  -0.628  0.024
-0.142  -0.025  -0.031  -10.066  -2.304  0.020
-0.138  -0.026  -0.025  -11.558  -3.665  0.017
-0.129  -0.028  -0.019  -12.996  -5.027  0.012
-0.138  -0.024  -0.009  -14.356  -7.121  0.006
-0.124  -0.023  -0.000  -15.593  -7.959  -0.000
-0.120  -0.018  0.010  -16.685  -8.901  -0.007
-0.126  -0.028  0.017  -17.646  -9.634  -0.012
-0.146  -0.026  0.025  -18.505  -10.996  -0.017
-0.136  -0.029  0.033  -19.224  -12.252  -0.023
-0.142  -0.034  0.041  -19.811  -13.509  -0.027
-0.152  -0.042  0.047  -20.279  -14.870  -0.031
-0.120  -0.046  0.052  -20.557  -15.813  -0.035
-0.043  -0.053  0.056  -20.499  -16.860  -0.038
0.054  -0.058  0.059  -19.957  -17.383  -0.040
0.136  -0.065  0.061  -18.843  -18.012  -0.041
0.191  -0.067  0.063  -17.144  -18.640  -0.042
0.244  -0.075  0.063  -14.863  -18.850  -0.042
0.307  -0.073  0.063  -11.994  -18.431  -0.042
0.296  -0.075  0.061  -8.690  -17.698  -0.041
0.328  -0.078  0.058  -4.991  -16.860  -0.038
0.382  -0.075  0.054  -0.886  -16.022  -0.036
0.369  -0.076  0.048  3.480  -14.347  -0.032
0.420  -0.074  0.041  8.124  -12.776  -0.028
0.474  -0.069  0.021  12.914  -2.827  -0.014
0.526  -0.064  0.003  17.863  -1.257  -0.002
0.569  -0.055  -0.009  23.001  -1.257  0.006
0.596  -0.045  -0.020  28.298  0.524  0.013
0.609  -0.036  -0.029  33.688  3.037  0.020
0.605  -0.026  -0.040  39.080  5.969  0.027
0.595  -0.019  -0.046  44.435  5.969  0.031
0.581  -0.008  -0.063  49.571  14.765  0.043
0.549  0.002  -0.084  54.337  20.316  0.057
0.497  0.014  -0.105  58.578  25.342  0.071
0.437  0.013  -0.134  62.111  32.149  0.090
0.355  0.033  -0.162  64.758  38.013  0.109
0.253  0.040  -0.191  66.335  43.563  0.129
0.135  0.043  -0.226  66.630  50.580  0.152
0.006  0.052  -0.258  65.503  54.245  0.173
-0.139  0.055  -0.287  62.831  56.968  0.193
-0.308  0.058  -0.313  58.477  59.167  0.210
-0.492  0.057  -0.336  52.327  60.109  0.226
-0.671  0.062  -0.352  44.328  60.004  0.237
-0.873  0.061  -0.364  34.425  58.434  0.244
-1.051  0.058  -0.368  22.656  55.606  0.247
-1.222  0.064  -0.364  9.109  51.313  0.244
-1.372  0.066  -0.350  -6.052  45.134  0.234
-1.505  0.071  -0.324  -22.609  37.176  0.217
-1.634  0.076  -0.287  -40.335  28.065  0.192
-1.774  0.075  -0.233  -58.939  12.462  0.155
-1.905  0.067  -0.172  -78.218  1.257  0.114
-2.020  0.063  -0.103  -97.933  -11.414  0.068
-2.125  0.051  -0.028  -117.839  -25.447  0.017
-2.206  0.052  0.058  -137.637  -41.469  -0.041
-2.282  0.047  0.154  -157.041  -58.224  -0.106
-2.357  0.040  0.259  -175.785  -76.131  -0.176
-2.417  0.056  0.375  -193.600  -93.829  -0.254
-2.461  0.033  0.493  -210.231  -111.736  -0.333
-2.485  0.014  0.612  -225.423  -129.957  -0.413
-2.492  -0.001  0.733  -238.951  -147.131  -0.494
-2.508  -0.029  0.850  -250.661  -164.096  -0.573
-2.502  -0.081  0.970  -260.291  -187.553  -0.653
-2.486  -0.167  1.065  -267.822  -199.910  -0.717
-2.473  -0.289  1.131  -273.328  -211.534  -0.760
-2.462  -0.429  1.169  -276.938  -223.472  -0.785
-2.436  -0.587  1.219  -278.352  -259.810  -0.818
-2.397  -0.748  1.226  -277.856  -263.684  -0.823
-2.344  -0.892  1.197  -275.796  -263.684  -0.802
-2.264  -0.982  1.156  -272.366  -267.245  -0.775
-2.211  -1.040  1.113  -267.803  -269.653  -0.746
-2.140  -1.055  1.078  -262.245  -271.538  -0.722
-2.069  -1.030  1.056  -255.799  -271.538  -0.708
-2.008  -0.986  1.049  -248.523  -272.062  -0.704
-1.935  -0.920  1.058  -240.429  -270.596  -0.710
-1.850  -0.850  1.077  -231.508  -267.035  -0.723
-1.801  -0.787  1.092  -221.919  -257.506  -0.733
-1.742  -0.700  1.117  -211.685  -252.270  -0.750
-1.654  -0.638  1.142  -200.784  -245.673  -0.766
-1.556  -0.571  1.165  -189.198  -237.714  -0.782
-1.457  -0.525  1.179  -176.964  -227.765  -0.791
-1.376  -0.490  1.184  -164.143  -219.388  -0.795
-1.287  -0.472  1.177  -150.826  -209.335  -0.789
-1.189  -0.474  1.153  -137.114  -198.549  -0.773
-1.100  -0.474  1.113  -123.177  -185.878  -0.745
-0.978  -0.480  1.062  -109.072  -175.510  -0.711
-0.819  -0.484  0.999  -94.830  -162.630  -0.668
-0.656  -0.488  0.929  -80.456  -151.948  -0.622
-0.475  -0.468  0.847  -66.072  -132.261  -0.566
-0.328  -0.443  0.770  -51.695  -122.522  -0.515
-0.199  -0.396  0.702  -37.376  -111.212  -0.469
-0.074  -0.347  0.640  -23.159  -99.274  -0.428
0.052  -0.290  0.580  -9.109  -84.718  -0.388
0.184  -0.227  0.528  4.791  -72.676  -0.353
0.296  -0.155  0.479  18.477  -57.596  -0.320
0.410  -0.075  0.440  31.975  -45.867  -0.294
0.520  0.014  0.412  45.317  -33.929  -0.275
0.663  0.103  0.389  58.595  -20.735  -0.260
0.811  0.180  0.364  71.845  -4.608  -0.243
0.969  0.272  0.344  85.173  8.587  -0.230
1.115  0.352  0.312  98.474  31.102  -0.208
1.252  0.428  0.286  111.831  41.783  -0.191
1.406  0.491  0.262  125.331  53.721  -0.175
1.559  0.541  0.234  139.021  66.288  -0.156
1.703  0.584  0.201  152.908  79.168  -0.134
1.846  0.613  0.161  166.970  92.153  -0.107
1.986  0.649  0.115  181.168  105.662  -0.076
2.106  0.672  0.008  194.800  153.310  -0.003
2.233  0.705  -0.078  207.998  156.347  0.054
2.354  0.727  -0.141  220.947  156.347  0.096
2.478  0.735  -0.196  233.766  160.535  0.133
2.598  0.731  -0.253  246.496  167.552  0.171
2.714  0.722  -0.311  259.158  174.568  0.210
2.827  0.710  -0.362  271.879  174.568  0.244
2.940  0.700  -0.423  284.571  186.296  0.285
3.036  0.695  -0.492  297.125  197.083  0.331
3.112  0.694  -0.576  309.279  214.676  0.388
3.156  0.673  -0.684  320.636  236.771  0.461
3.200  0.665  -0.799  330.953  252.270  0.539
3.231  0.657  -0.919  339.998  267.873  0.619
3.274  0.653  -1.038  347.637  281.382  0.699
3.295  0.658  -1.154  353.738  294.263  0.777
3.309  0.648  -1.263  358.262  302.535  0.849
3.317  0.643  -1.365  361.172  311.227  0.918
3.338  0.646  -1.460  362.494  319.291  0.981
3.355  0.618  -1.549  362.312  323.165  1.041
3.343  0.611  -1.626  360.685  325.364  1.092
3.307  0.650  -1.678  357.705  325.260  1.127
3.246  0.689  -1.707  353.463  323.898  1.146
3.176  0.779  -1.704  348.114  321.071  1.143
3.113  0.824  -1.687  341.822  318.872  1.131
3.067  0.965  -1.633  334.853  315.835  1.094
3.003  1.054  -1.564  327.407  313.531  1.048
2.959  1.126  -1.488  319.697  311.960  0.997
2.908  1.204  -1.406  311.889  310.494  0.941
2.846  1.264  -1.324  304.079  309.866  0.886
2.785  1.310  -1.246  296.342  309.133  0.834
2.717  1.340  -1.176  288.687  309.342  0.787
2.621  1.355  -1.117  281.033  309.970  0.748
2.534  1.361  -1.070  273.290  311.332  0.717
2.452  1.331  -1.044  265.340  313.426  0.700
2.360  1.274  -1.040  257.019  315.102  0.697
2.272  1.194  -1.058  248.160  316.044  0.710
2.185  1.110  -1.084  238.708  310.180  0.727
2.091  1.072  -1.094  228.730  298.032  0.734
2.020  0.987  -1.102  218.347  284.942  0.739
1.948  0.927  -1.107  207.606  275.413  0.743
1.851  0.838  -1.120  196.456  267.559  0.752
1.729  0.766  -1.081  185.394  226.090  0.724
1.603  0.717  -1.055  174.257  222.320  0.707
1.472  0.642  -1.052  162.794  222.320  0.705
1.354  0.589  -1.055  150.877  217.817  0.708
1.264  0.537  -1.061  138.486  211.429  0.711
1.186  0.497  -1.062  125.658  203.470  0.712
1.109  0.481  -1.049  112.509  192.265  0.703
1.048  0.456  -1.028  99.155  182.841  0.689
0.980  0.440  -0.994  85.762  169.541  0.666
0.904  0.399  -0.948  72.534  152.053  0.635
0.821  0.364  -0.898  59.572  138.649  0.601
0.731  0.309  -0.847  46.961  124.093  0.567
0.636  0.246  -0.799  34.740  110.270  0.535
0.516  0.180  -0.754  22.879  96.656  0.505
0.386  0.112  -0.710  11.350  81.367  0.476
0.239  0.108  -0.647  0.191  63.146  0.432
0.231  0.039  -0.598  -10.455  54.664  0.400
0.091  -0.018  -0.561  -20.793  47.438  0.375
-0.064  -0.087  -0.534  -31.020  38.537  0.358
-0.194  -0.149  -0.510  -41.225  27.960  0.342
-0.285  -0.209  -0.485  -51.360  14.870  0.325
-0.372  -0.262  -0.455  -61.356  1.047  0.304
-0.445  -0.309  -0.425  -71.175  -9.425  0.285
-0.511  -0.356  -0.394  -80.757  -20.839  0.264
-0.574  -0.391  -0.358  -90.023  -33.091  0.239
-0.632  -0.423  -0.321  -98.934  -42.726  0.214
-0.700  -0.408  -0.268  -107.413  -54.454  0.179
-0.676  -0.448  -0.220  -115.257  -63.565  0.147
-0.761  -0.480  -0.178  -122.563  -71.000  0.118
-0.850  -0.463  -0.130  -129.423  -77.178  0.086
-0.821  -0.497  -0.087  -135.660  -84.614  0.058
-0.919  -0.529  -0.051  -141.427  -90.897  0.033
-1.026  -0.571  -0.019  -146.862  -98.437  0.012
-1.126  -0.609  0.012  -152.030  -107.966  -0.009
-1.228  -0.639  0.044  -157.000  -116.658  -0.030
-1.347  -0.696  0.070  -161.874  -125.559  -0.048
-1.466  -0.750  0.088  -166.785  -131.947  -0.060
-1.582  -0.808  0.100  -171.840  -138.963  -0.067
-1.691  -0.868  0.104  -177.159  -144.199  -0.070
-1.795  -0.935  0.100  -182.824  -150.587  -0.067
-1.899  -1.002  0.089  -188.945  -155.299  -0.059
-1.991  -1.089  0.089  -195.353  -174.673  -0.060
-2.072  -1.176  0.072  -202.178  -176.348  -0.048
-2.160  -1.250  0.040  -209.600  -176.348  -0.026
-2.257  -1.350  -0.006  -217.765  -179.699  0.005
-2.346  -1.413  -0.052  -226.775  -183.050  0.036
-2.416  -1.462  -0.093  -236.634  -188.286  0.063
-2.461  -1.483  -0.122  -247.254  -194.046  0.082
-2.507  -1.492  -0.134  -258.502  -201.900  0.090
-2.554  -1.477  -0.124  -270.186  -211.848  0.083
-2.582  -1.456  -0.094  -282.065  -222.006  0.062
-2.615  -1.428  -0.045  -293.899  -232.792  0.029
-2.654  -1.410  0.018  -305.467  -244.416  -0.014
-2.681  -1.386  0.091  -316.565  -254.260  -0.062
-2.702  -1.366  0.174  -326.960  -266.407  -0.118
-2.721  -1.361  0.257  -336.509  -275.308  -0.174
-2.711  -1.374  0.335  -345.038  -284.838  -0.227
-2.685  -1.386  0.405  -352.454  -290.388  -0.273
-2.679  -1.414  0.462  -358.761  -295.310  -0.311
-2.680  -1.426  0.510  -364.021  -298.661  -0.343
-2.683  -1.378  0.566  -368.266  -302.326  -0.381
-2.592  -1.391  0.609  -371.390  -303.373  -0.410
-2.592  -1.401  0.643  -373.520  -304.316  -0.432
-2.569  -1.396  0.673  -374.729  -304.944  -0.452
-2.534  -1.391  0.700  -375.047  -306.201  -0.470
-2.495  -1.376  0.727  -374.478  -307.876  -0.489
-2.431  -1.335  0.761  -372.973  -308.923  -0.511
-2.381  -1.299  0.800  -370.502  -310.180  -0.537
-2.325  -1.259  0.842  -367.031  -311.018  -0.565
-2.262  -1.222  0.886  -362.511  -311.855  -0.595
-2.194  -1.177  0.933  -356.891  -312.274  -0.627
-2.123  -1.141  0.980  -350.124  -312.484  -0.658
-2.039  -1.097  1.029  -342.139  -313.007  -0.691
-1.953  -1.053  1.080  -332.878  -312.903  -0.725
-1.882  -1.015  1.129  -322.339  -312.484  -0.758
-1.805  -0.968  1.179  -310.499  -312.065  -0.792
-1.734  -0.922  1.230  -297.353  -311.646  -0.826
-1.685  -0.868  1.283  -282.935  -311.332  -0.862
-1.645  -0.807  1.341  -267.278  -311.227  -0.901
-1.590  -0.752  1.400  -250.372  -311.018  -0.941
-1.527  -0.677  1.466  -232.186  -310.599  -0.985
-1.465  -0.665  1.521  -212.716  -310.180  -1.021
-1.406  -0.621  1.489  -192.918  -256.563  -0.998
-1.360  -0.586  1.462  -172.894  -251.746  -0.980
-1.325  -0.531  1.454  -152.633  -251.746  -0.975
-1.292  -0.461  1.451  -132.234  -243.473  -0.974
-1.239  -0.380  1.454  -111.732  -234.468  -0.976
-1.178  -0.295  1.456  -91.195  -221.378  -0.977
-1.099  -0.227  1.474  -70.421  -221.378  -0.989
-1.027  -0.165  1.481  -49.492  -206.926  -0.994
-0.975  -0.092  1.472  -28.630  -186.820  -0.987
-0.923  -0.006  1.447  -8.096  -163.677  -0.970
-0.861  0.086  1.392  11.686  -128.386  -0.933
