acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  jerk_hum[rad/s3]  jerk_exo[rad/s3]  vel_motor[rad/s]  exo_Vel[rad/s]  actual_Vel[rad/s]  T_Sea[N.m]  theta_c[rad]  theta_l[rad]
0.869  0.006  0.020  0.002  3.204  0.018  418.915  0.000  0.000  -6.141  -0.642  -0.583
0.857  0.004  0.024  0.002  3.084  0.013  403.969  0.000  0.000  -6.141  -0.642  -0.583
0.835  -0.004  0.024  -0.001  2.934  -0.015  389.001  0.000  0.000  -6.141  -0.642  -0.583
0.810  -0.008  0.022  -0.002  2.778  -0.026  373.653  0.000  0.000  -6.141  -0.642  -0.583
0.784  0.001  0.021  0.000  2.623  0.003  357.574  0.000  0.000  -6.141  -0.642  -0.583
0.747  0.000  0.016  0.000  2.439  0.001  340.623  0.000  0.000  -6.141  -0.642  -0.583
0.744  0.001  0.020  0.000  2.366  0.002  325.404  0.000  0.000  -6.141  -0.642  -0.583
0.758  -0.002  0.031  -0.000  2.352  -0.006  313.044  0.000  0.000  -6.141  -0.642  -0.583
0.774  0.003  0.042  0.001  2.342  0.009  302.767  0.000  0.000  -6.141  -0.642  -0.583
0.759  0.007  0.043  0.002  2.233  0.022  291.965  0.000  0.000  -6.141  -0.642  -0.583
0.742  -0.004  0.044  -0.001  2.124  -0.014  281.289  0.000  0.000  -6.141  -0.642  -0.583
0.695  -0.005  0.035  -0.001  1.917  -0.017  268.135  0.000  0.000  -6.141  -0.642  -0.583
0.633  0.011  0.022  0.004  1.670  0.035  251.478  0.000  0.000  -6.141  -0.642  -0.583
0.592  -0.002  0.014  -0.000  1.496  -0.007  234.747  0.000  0.000  -6.141  -0.642  -0.583
0.543  0.000  0.003  0.000  1.300  0.000  216.896  0.000  0.000  -6.141  -0.642  -0.583
0.499  0.006  -0.006  0.002  1.127  0.018  198.524  0.000  0.000  -6.141  -0.642  -0.583
0.452  -0.014  -0.017  -0.004  0.949  -0.045  180.569  0.000  0.000  -6.141  -0.642  -0.583
0.394  0.021  -0.031  0.007  0.738  0.066  160.189  0.000  0.000  -6.141  -0.642  -0.583
0.354  0.000  -0.041  0.000  0.593  -0.002  141.426  0.000  0.000  -6.141  -0.642  -0.583
0.294  -0.009  -0.057  -0.002  0.383  -0.030  122.034  0.000  0.000  -6.141  -0.642  -0.583
0.227  0.004  -0.075  0.001  0.161  0.011  101.069  0.000  0.000  -6.141  -0.642  -0.583
0.195  0.007  -0.083  0.002  0.055  0.020  81.826  0.000  0.000  -6.141  -0.642  -0.583
0.156  -0.001  -0.094  0.000  -0.072  -0.004  63.872  0.000  0.000  -6.141  -0.642  -0.583
0.114  -0.001  -0.106  -0.000  -0.206  -0.006  46.543  0.000  0.000  -6.141  -0.642  -0.583
0.079  -0.008  -0.116  -0.002  -0.313  -0.028  30.540  0.000  0.000  -6.141  -0.642  -0.583
0.037  -0.004  -0.129  -0.001  -0.440  -0.014  14.729  0.000  0.000  -6.141  -0.642  -0.583
0.029  -0.001  -0.130  0.000  -0.451  -0.002  1.693  0.000  0.000  -6.141  -0.642  -0.583
0.006  -0.001  -0.138  0.000  -0.517  -0.002  -10.194  0.000  0.000  -6.141  -0.642  -0.583
-0.010  0.008  -0.142  0.003  -0.552  0.024  -20.783  0.000  0.000  -6.141  -0.642  -0.583
-0.016  -0.000  -0.145  0.000  -0.559  -0.002  -29.113  0.000  0.000  -6.141  -0.642  -0.583
-0.025  -0.001  -0.148  -0.000  -0.574  -0.004  -36.074  0.000  0.000  -6.141  -0.642  -0.583
-0.032  -0.003  -0.150  -0.001  -0.580  -0.010  -41.703  0.000  0.000  -6.141  -0.642  -0.583
-0.050  -0.005  -0.156  -0.001  -0.622  -0.016  -47.086  0.000  0.000  -6.141  -0.642  -0.583
-0.042  0.004  -0.153  0.001  -0.580  0.013  -50.782  0.000  0.000  -6.141  -0.642  -0.583
-0.033  -0.005  -0.151  -0.001  -0.537  -0.015  -52.437  0.000  0.000  -6.141  -0.642  -0.583
-0.033  -0.005  -0.151  -0.002  -0.523  -0.017  -53.440  0.000  0.000  -6.141  -0.642  -0.583
-0.001  0.005  -0.142  0.002  -0.409  0.016  -52.045  0.000  0.000  -6.141  -0.642  -0.583
0.018  0.000  -0.136  0.000  -0.336  0.000  -49.107  0.000  0.000  -6.141  -0.642  -0.583
0.047  -0.002  -0.126  -0.001  -0.234  -0.008  -44.386  0.000  0.000  -6.141  -0.642  -0.583
0.068  -0.002  -0.120  -0.000  -0.164  -0.005  -39.059  0.000  0.000  -6.141  -0.642  -0.583
0.103  -0.006  -0.108  -0.002  -0.045  -0.018  -31.979  0.000  0.000  -6.141  -0.642  -0.583
0.117  -0.003  -0.103  -0.001  -0.001  -0.010  -25.431  0.000  0.000  -6.141  -0.642  -0.583
0.151  0.000  -0.091  0.000  0.108  0.002  -17.884  0.000  0.000  -6.141  -0.642  -0.583
0.176  0.001  -0.082  0.001  0.185  0.006  -10.167  0.000  0.000  -6.141  -0.642  -0.583
0.190  -0.001  -0.076  -0.000  0.226  -0.002  -2.978  0.000  0.000  -6.141  -0.642  -0.583
0.212  0.002  -0.068  0.001  0.290  0.008  4.094  0.000  0.000  -6.141  -0.642  -0.583
0.236  -0.000  -0.059  -0.000  0.359  -0.001  11.378  0.000  0.000  -6.141  -0.642  -0.583
0.251  -0.007  -0.052  -0.002  0.399  -0.023  18.365  0.000  0.000  -6.141  -0.642  -0.583
0.274  0.000  -0.043  0.000  0.462  0.001  25.090  0.000  0.000  -6.141  -0.642  -0.583
0.301  0.006  -0.032  0.002  0.537  0.021  31.920  0.000  0.000  -6.141  -0.642  -0.583
0.284  -0.010  -0.035  -0.003  0.468  -0.031  36.418  0.000  0.000  -6.141  -0.642  -0.583
0.316  -0.008  -0.023  -0.003  0.559  -0.024  41.996  0.000  0.000  -6.141  -0.642  -0.583
0.324  0.012  -0.018  0.004  0.569  0.041  45.925  0.000  0.000  -6.141  -0.642  -0.583
0.344  0.001  -0.009  0.000  0.620  0.003  50.655  0.000  0.000  -6.141  -0.642  -0.583
0.360  0.001  -0.001  0.000  0.656  0.003  55.245  0.000  0.000  -6.141  -0.642  -0.583
0.371  0.002  0.005  0.001  0.672  0.007  59.221  0.000  0.000  -6.141  -0.642  -0.583
0.406  -0.006  0.019  -0.002  0.770  -0.017  64.880  0.000  0.000  -6.141  -0.642  -0.583
0.411  -0.005  0.023  -0.001  0.763  -0.014  69.222  0.000  0.000  -6.141  -0.642  -0.583
0.427  -0.004  0.032  -0.001  0.797  -0.011  73.415  0.000  0.000  -6.141  -0.642  -0.583
0.432  0.005  0.037  0.002  0.791  0.018  76.298  0.000  0.000  -6.141  -0.642  -0.583
0.443  -0.006  0.044  -0.002  0.806  -0.019  79.368  0.000  0.000  -6.141  -0.642  -0.583
0.442  0.001  0.047  0.000  0.783  0.005  81.024  0.000  0.000  -6.141  -0.642  -0.583
0.434  0.001  0.048  0.000  0.738  0.006  81.334  0.000  0.000  -6.141  -0.642  -0.583
0.441  0.001  0.054  0.000  0.741  0.004  81.661  0.000  0.000  -6.141  -0.642  -0.583
0.432  -0.012  0.054  -0.004  0.691  -0.036  81.274  0.000  0.000  -6.141  -0.642  -0.583
0.426  -0.003  0.056  -0.001  0.656  -0.006  79.830  0.000  0.000  -6.141  -0.642  -0.583
0.442  0.011  0.064  0.003  0.691  0.038  78.955  0.000  0.000  -6.141  -0.642  -0.583
0.441  0.006  0.068  0.002  0.670  0.019  78.004  0.000  0.000  -6.141  -0.642  -0.583
0.442  -0.003  0.072  -0.001  0.657  -0.008  77.263  0.000  0.000  -6.141  -0.642  -0.583
0.429  0.001  0.071  0.000  0.596  0.004  75.154  0.000  0.000  -6.141  -0.642  -0.583
0.418  0.003  0.071  0.001  0.547  0.010  72.308  0.000  0.000  -6.141  -0.642  -0.583
0.399  -0.001  0.068  -0.000  0.471  -0.003  68.481  0.000  0.000  -6.141  -0.642  -0.583
0.405  0.001  0.073  0.000  0.478  0.005  65.488  0.000  0.000  -6.141  -0.642  -0.583
0.400  -0.000  0.075  -0.000  0.450  -0.001  62.526  0.000  0.000  -6.141  -0.642  -0.583
0.397  -0.004  0.077  -0.001  0.431  -0.011  59.851  0.000  0.000  -6.141  -0.642  -0.583
0.395  -0.019  0.080  -0.006  0.411  -0.058  57.816  0.000  0.000  -6.141  -0.642  -0.583
0.384  0.007  0.080  0.002  0.367  0.024  54.233  0.000  0.000  -6.141  -0.642  -0.583
0.361  -0.001  0.075  -0.000  0.282  -0.001  49.757  0.000  0.000  -6.141  -0.642  -0.583
0.340  -0.005  0.072  -0.002  0.210  -0.014  44.720  0.000  0.000  -6.141  -0.642  -0.583
0.326  0.010  0.070  0.003  0.159  0.033  38.993  0.000  0.000  -6.141  -0.642  -0.583
0.312  0.010  0.068  0.003  0.109  0.034  33.290  0.000  0.000  -6.141  -0.642  -0.583
0.278  -0.024  0.060  -0.008  -0.002  -0.076  27.505  0.000  0.000  -6.141  -0.642  -0.583
0.237  0.007  0.050  0.002  -0.132  0.025  18.791  0.000  0.000  -6.141  -0.642  -0.583
0.219  -0.001  0.046  -0.001  -0.187  -0.002  10.902  0.000  0.000  -6.141  -0.642  -0.583
0.185  0.002  0.037  0.000  -0.290  0.007  2.166  0.000  0.000  -6.141  -0.642  -0.583
0.164  0.000  0.032  -0.000  -0.350  0.002  -6.110  0.000  0.000  -6.141  -0.642  -0.583
0.146  -0.003  0.027  -0.001  -0.401  -0.009  -13.731  0.000  0.000  -6.141  -0.642  -0.583
0.120  0.002  0.021  0.001  -0.472  0.010  -21.638  0.000  0.000  -6.141  -0.642  -0.583
0.081  -0.006  0.010  -0.002  -0.584  -0.017  -30.172  0.000  0.000  -6.141  -0.642  -0.583
0.074  -0.000  0.008  -0.000  -0.591  0.002  -37.374  0.000  0.000  -6.141  -0.642  -0.583
0.053  0.007  0.002  0.002  -0.645  0.025  -44.610  0.000  0.000  -6.141  -0.642  -0.583
0.042  0.011  -0.001  0.003  -0.665  0.035  -50.955  0.000  0.000  -6.141  -0.642  -0.583
0.050  -0.009  0.002  -0.003  -0.621  -0.029  -54.297  0.000  0.000  -6.141  -0.642  -0.583
0.057  -0.003  0.004  -0.001  -0.582  -0.009  -56.325  0.000  0.000  -6.141  -0.642  -0.583
0.070  0.004  0.009  0.001  -0.525  0.013  -56.915  0.000  0.000  -6.141  -0.642  -0.583
0.092  0.002  0.016  0.001  -0.441  0.009  -55.442  0.000  0.000  -6.141  -0.642  -0.583
0.108  -0.005  0.022  -0.002  -0.379  -0.016  -52.601  0.000  0.000  -6.141  -0.642  -0.583
0.095  0.004  0.019  0.001  -0.413  0.013  -51.427  0.000  0.000  -6.141  -0.642  -0.583
0.126  0.003  0.029  0.001  -0.303  0.010  -47.987  0.000  0.000  -6.141  -0.642  -0.583
0.145  0.008  0.036  0.002  -0.234  0.025  -43.841  0.000  0.000  -6.141  -0.642  -0.583
0.132  -0.005  0.033  -0.002  -0.270  -0.016  -40.861  0.000  0.000  -6.141  -0.642  -0.583
0.129  0.005  0.033  0.002  -0.272  0.017  -38.930  0.000  0.000  -6.141  -0.642  -0.583
0.118  0.000  0.031  0.000  -0.298  0.001  -37.783  0.000  0.000  -6.141  -0.642  -0.583
0.102  -0.006  0.027  -0.002  -0.342  -0.018  -37.620  0.000  0.000  -6.141  -0.642  -0.583
0.079  -0.007  0.021  -0.002  -0.407  -0.021  -38.919  0.000  0.000  -6.141  -0.642  -0.583
0.094  0.023  0.026  0.007  -0.350  0.076  -39.816  0.000  0.000  -6.141  -0.642  -0.583
0.101  -0.022  0.029  -0.007  -0.318  -0.071  -38.096  0.000  0.000  -6.141  -0.642  -0.583
0.107  0.008  0.032  0.002  -0.290  0.026  -37.217  0.000  0.000  -6.141  -0.642  -0.583
0.122  0.000  0.037  -0.000  -0.236  0.000  -35.011  0.000  0.000  -6.141  -0.642  -0.583
0.129  -0.005  0.040  -0.002  -0.207  -0.015  -32.425  0.000  0.000  -6.141  -0.642  -0.583
0.135  0.004  0.043  0.001  -0.181  0.014  -30.106  0.000  0.000  -6.141  -0.642  -0.583
0.126  0.001  0.041  0.000  -0.208  0.003  -28.717  0.000  0.000  -6.141  -0.642  -0.583
0.112  0.004  0.038  0.001  -0.246  0.013  -28.593  0.000  0.000  -6.141  -0.642  -0.583
0.109  -0.001  0.038  -0.000  -0.249  -0.003  -28.377  0.000  0.000  -6.141  -0.642  -0.583
0.091  0.003  0.033  0.001  -0.302  0.008  -29.520  0.000  0.000  -6.141  -0.642  -0.583
0.064  0.007  0.025  0.002  -0.380  0.023  -32.366  0.000  0.000  -6.141  -0.642  -0.583
0.048  -0.008  0.021  -0.003  -0.419  -0.027  -34.936  0.000  0.000  -6.141  -0.642  -0.583
0.047  0.007  0.021  0.002  -0.413  0.021  -37.399  0.000  0.000  -6.141  -0.642  -0.583
0.043  0.002  0.020  0.001  -0.415  0.006  -39.249  0.000  0.000  -6.141  -0.642  -0.583
0.041  -0.005  0.020  -0.001  -0.410  -0.016  -40.353  0.000  0.000  -6.141  -0.642  -0.583
0.042  0.000  0.021  0.000  -0.399  0.001  -41.178  0.000  0.000  -6.141  -0.642  -0.583
0.051  0.009  0.024  0.003  -0.357  0.028  -41.224  0.000  0.000  -6.141  -0.642  -0.583
0.033  -0.002  0.018  -0.001  -0.409  -0.008  -41.991  0.000  0.000  -6.141  -0.642  -0.583
0.022  -0.007  0.016  -0.002  -0.430  -0.023  -42.929  0.000  0.000  -6.141  -0.642  -0.583
0.017  0.002  0.014  0.000  -0.437  0.005  -44.140  0.000  0.000  -6.141  -0.642  -0.583
0.018  0.003  0.014  0.001  -0.423  0.009  -44.854  0.000  0.000  -6.141  -0.642  -0.583
0.026  -0.001  0.017  -0.000  -0.385  -0.005  -44.417  0.000  0.000  -6.141  -0.642  -0.583
0.036  0.009  0.021  0.003  -0.343  0.028  -43.485  0.000  0.000  -6.141  -0.642  -0.583
0.051  -0.005  0.025  -0.002  -0.287  -0.018  -40.968  0.000  0.000  -6.141  -0.642  -0.583
0.081  -0.004  0.035  -0.001  -0.183  -0.014  -36.658  0.000  0.000  -6.141  -0.642  -0.583
0.079  0.002  0.035  0.001  -0.186  0.007  -33.510  0.000  0.000  -6.141  -0.642  -0.583
0.089  0.008  0.039  0.003  -0.148  0.025  -30.372  0.000  0.000  -6.141  -0.642  -0.583
0.105  0.001  0.045  0.001  -0.094  0.003  -26.385  0.000  0.000  -6.141  -0.642  -0.583
0.105  0.001  0.046  0.001  -0.090  0.003  -23.107  0.000  0.000  -6.141  -0.642  -0.583
0.107  -0.007  0.047  -0.002  -0.082  -0.023  -19.995  0.000  0.000  -6.141  -0.642  -0.583
0.113  0.006  0.050  0.002  -0.061  0.020  -17.542  0.000  0.000  -6.141  -0.642  -0.583
0.117  0.006  0.052  0.002  -0.049  0.018  -15.283  0.000  0.000  -6.141  -0.642  -0.583
0.102  -0.007  0.048  -0.002  -0.093  -0.025  -13.982  0.000  0.000  -6.141  -0.642  -0.583
0.121  -0.001  0.055  -0.000  -0.031  -0.005  -11.764  0.000  0.000  -6.141  -0.642  -0.583
0.098  0.003  0.049  0.001  -0.104  0.008  -11.786  0.000  0.000  -6.141  -0.642  -0.583
0.123  -0.005  0.057  -0.001  -0.020  -0.017  -9.634  0.000  0.000  -6.141  -0.642  -0.583
0.129  -0.007  0.060  -0.002  -0.003  -0.024  -7.452  0.000  0.000  -6.141  -0.642  -0.583
0.127  -0.009  0.061  -0.003  -0.006  -0.031  -5.711  0.000  0.000  -6.141  -0.642  -0.583
0.135  0.009  0.064  0.003  0.019  0.030  -4.464  0.000  0.000  -6.141  -0.642  -0.583
0.129  -0.015  0.063  -0.005  -0.003  -0.048  -3.043  0.000  0.000  -6.141  -0.642  -0.583
0.123  0.001  0.063  0.000  -0.019  0.004  -2.879  0.000  0.000  -6.141  -0.642  -0.583
0.127  0.001  0.065  0.000  -0.008  0.006  -2.516  0.000  0.000  -6.141  -0.642  -0.583
0.115  0.000  0.062  -0.000  -0.045  0.001  -3.011  0.000  0.000  -6.141  -0.642  -0.583
0.092  0.005  0.056  0.001  -0.119  0.016  -5.238  0.000  0.000  -6.141  -0.642  -0.583
0.074  0.001  0.051  0.000  -0.173  0.002  -8.068  0.000  0.000  -6.141  -0.642  -0.583
0.060  0.008  0.047  0.002  -0.213  0.026  -11.501  0.000  0.000  -6.141  -0.642  -0.583
0.024  -0.003  0.036  -0.001  -0.323  -0.011  -16.301  0.000  0.000  -6.141  -0.642  -0.583
-0.003  0.006  0.028  0.002  -0.401  0.020  -22.252  0.000  0.000  -6.141  -0.642  -0.583
-0.035  -0.011  0.018  -0.003  -0.493  -0.036  -28.440  0.000  0.000  -6.141  -0.642  -0.583
-0.068  -0.000  0.007  -0.000  -0.585  0.000  -35.864  0.000  0.000  -6.141  -0.642  -0.583
-0.084  -0.009  0.002  -0.003  -0.621  -0.028  -42.281  0.000  0.000  -6.141  -0.642  -0.583
-0.104  0.005  -0.005  0.001  -0.671  0.017  -49.062  0.000  0.000  -6.141  -0.642  -0.583
-0.116  0.000  -0.010  0.000  -0.692  0.001  -54.774  0.000  0.000  -6.141  -0.642  -0.583
-0.114  0.001  -0.010  0.000  -0.668  0.003  -58.807  0.000  0.000  -6.141  -0.642  -0.583
-0.109  -0.005  -0.009  -0.001  -0.633  -0.014  -61.044  0.000  0.000  -6.141  -0.642  -0.583
-0.098  0.001  -0.007  0.000  -0.584  0.004  -61.948  0.000  0.000  -6.141  -0.642  -0.583
-0.096  -0.000  -0.007  -0.000  -0.563  0.000  -62.148  0.000  0.000  -6.141  -0.642  -0.583
-0.073  0.002  -0.001  0.000  -0.474  0.006  -60.373  0.000  0.000  -6.141  -0.642  -0.583
-0.089  -0.008  -0.006  -0.003  -0.512  -0.026  -59.446  0.000  0.000  -6.141  -0.642  -0.583
-0.086  0.004  -0.006  0.001  -0.491  0.012  -58.694  0.000  0.000  -6.141  -0.642  -0.583
-0.086  0.001  -0.007  0.000  -0.477  0.005  -57.679  0.000  0.000  -6.141  -0.642  -0.583
-0.107  0.003  -0.014  0.001  -0.533  0.011  -58.196  0.000  0.000  -6.141  -0.642  -0.583
-0.125  -0.006  -0.020  -0.002  -0.577  -0.020  -59.243  0.000  0.000  -6.141  -0.642  -0.583
-0.123  0.000  -0.021  -0.000  -0.554  0.001  -59.815  0.000  0.000  -6.141  -0.642  -0.583
-0.124  0.006  -0.022  0.002  -0.544  0.019  -60.254  0.000  0.000  -6.141  -0.642  -0.583
-0.142  -0.002  -0.029  -0.001  -0.588  -0.007  -61.306  0.000  0.000  -6.141  -0.642  -0.583
-0.153  -0.004  -0.033  -0.001  -0.609  -0.012  -62.556  0.000  0.000  -6.141  -0.642  -0.583
-0.153  0.002  -0.035  0.000  -0.594  0.006  -63.414  0.000  0.000  -6.141  -0.642  -0.583
-0.158  0.002  -0.037  0.001  -0.592  0.008  -64.074  0.000  0.000  -6.141  -0.642  -0.583
-0.174  0.000  -0.044  -0.000  -0.630  0.001  -65.393  0.000  0.000  -6.141  -0.642  -0.583
-0.177  -0.006  -0.046  -0.002  -0.623  -0.018  -66.065  0.000  0.000  -6.141  -0.642  -0.583
-0.184  0.011  -0.049  0.003  -0.630  0.037  -67.386  0.000  0.000  -6.141  -0.642  -0.583
-0.172  -0.004  -0.047  -0.001  -0.573  -0.011  -66.619  0.000  0.000  -6.141  -0.642  -0.583
-0.195  -0.002  -0.056  -0.001  -0.635  -0.006  -67.458  0.000  0.000  -6.141  -0.642  -0.583
-0.176  -0.007  -0.051  -0.002  -0.557  -0.021  -66.217  0.000  0.000  -6.141  -0.642  -0.583
-0.152  0.004  -0.045  0.001  -0.467  0.014  -63.585  0.000  0.000  -6.141  -0.642  -0.583
-0.148  0.000  -0.045  -0.000  -0.441  0.002  -60.773  0.000  0.000  -6.141  -0.642  -0.583
-0.125  0.000  -0.039  -0.000  -0.357  0.002  -56.631  0.000  0.000  -6.141  -0.642  -0.583
-0.090  0.004  -0.029  0.001  -0.235  0.013  -50.694  0.000  0.000  -6.141  -0.642  -0.583
-0.073  0.002  -0.025  0.000  -0.175  0.005  -44.513  0.000  0.000  -6.141  -0.642  -0.583
-0.046  0.011  -0.017  0.004  -0.083  0.037  -37.874  0.000  0.000  -6.141  -0.642  -0.583
-0.047  -0.003  -0.017  -0.001  -0.084  -0.009  -32.053  0.000  0.000  -6.141  -0.642  -0.583
-0.030  -0.009  -0.013  -0.003  -0.028  -0.030  -25.897  0.000  0.000  -6.141  -0.642  -0.583
-0.037  0.001  -0.015  0.000  -0.048  0.003  -21.823  0.000  0.000  -6.141  -0.642  -0.583
-0.044  0.004  -0.018  0.001  -0.071  0.013  -19.209  0.000  0.000  -6.141  -0.642  -0.583
-0.051  -0.005  -0.020  -0.002  -0.093  -0.018  -17.239  0.000  0.000  -6.141  -0.642  -0.583
-0.045  0.002  -0.019  0.001  -0.069  0.007  -15.434  0.000  0.000  -6.141  -0.642  -0.583
-0.054  -0.011  -0.022  -0.004  -0.098  -0.036  -14.125  0.000  0.000  -6.141  -0.642  -0.583
-0.062  0.013  -0.025  0.004  -0.119  0.044  -14.492  0.000  0.000  -6.141  -0.642  -0.583
-0.069  -0.002  -0.027  -0.001  -0.139  -0.006  -14.634  0.000  0.000  -6.141  -0.642  -0.583
-0.058  0.006  -0.025  0.002  -0.101  0.020  -14.208  0.000  0.000  -6.141  -0.642  -0.583
-0.069  -0.010  -0.028  -0.003  -0.132  -0.031  -13.966  0.000  0.000  -6.141  -0.642  -0.583
-0.051  0.005  -0.023  0.001  -0.071  0.016  -12.962  0.000  0.000  -6.141  -0.642  -0.583
-0.048  -0.005  -0.023  -0.002  -0.060  -0.017  -11.526  0.000  0.000  -6.141  -0.642  -0.583
-0.043  0.005  -0.022  0.001  -0.043  0.017  -10.380  0.000  0.000  -6.141  -0.642  -0.583
-0.051  -0.007  -0.024  -0.002  -0.068  -0.021  -9.588  0.000  0.000  -6.141  -0.642  -0.583
-0.055  0.012  -0.026  0.004  -0.077  0.039  -9.852  0.000  0.000  -6.141  -0.642  -0.583
-0.058  0.006  -0.028  0.002  -0.088  0.018  -10.062  0.000  0.000  -6.141  -0.642  -0.583
-0.046  -0.017  -0.024  -0.005  -0.046  -0.056  -8.426  0.000  0.000  -6.141  -0.642  -0.583
-0.033  0.004  -0.020  0.001  -0.002  0.013  -6.952  0.000  -12.776  -6.148  -0.645  -0.586
-0.036  -0.001  -0.022  -0.000  -0.014  -0.003  -5.840  3.037  -32.254  -6.194  -0.650  -0.589
-0.028  -0.072  -0.019  -0.023  0.015  -0.231  -1.688  0.000  -34.976  -6.279  -0.653  -0.589
-0.017  -0.192  -0.016  -0.061  0.049  -0.609  6.726  0.000  -29.322  -6.357  -0.653  -0.589
-0.007  -0.354  -0.013  -0.113  0.078  -1.111  19.779  0.000  -23.457  -6.359  -0.653  -0.592
0.010  -0.386  -0.008  -0.126  0.132  -1.185  32.102  0.000  -16.022  -6.361  -0.653  -0.592
0.009  -0.395  -0.008  -0.131  0.126  -1.183  41.627  0.000  -11.519  -6.294  -0.653  -0.595
0.014  -0.370  -0.007  -0.127  0.137  -1.074  48.037  0.000  -7.540  -6.232  -0.653  -0.595
0.010  -0.310  -0.008  -0.111  0.121  -0.853  50.098  0.000  -0.105  -6.154  -0.651  -0.595
0.007  -0.238  -0.009  -0.091  0.110  -0.601  48.449  0.000  10.158  -6.040  -0.649  -0.595
0.008  -0.148  -0.008  -0.065  0.110  -0.297  43.537  0.000  20.001  -5.953  -0.646  -0.592
0.004  -0.037  -0.009  -0.031  0.095  0.064  35.069  0.000  27.437  -5.824  -0.643  -0.592
0.001  0.132  -0.010  0.021  0.082  0.603  21.809  0.000  31.730  -5.733  -0.641  -0.589
-0.014  0.305  -0.015  0.076  0.032  1.141  3.969  0.000  32.987  -5.684  -0.639  -0.586
-0.015  0.501  -0.016  0.140  0.026  1.740  -17.163  0.000  30.997  -5.617  -0.637  -0.586
-0.027  0.648  -0.019  0.190  -0.011  2.165  -39.524  0.000  25.552  -5.622  -0.637  -0.583
-0.020  0.718  -0.017  0.217  0.012  2.336  -58.528  0.000  19.059  -5.629  -0.637  -0.583
-0.001  0.749  -0.012  0.232  0.072  2.374  -72.462  0.000  7.330  -5.731  -0.639  -0.580
0.004  0.736  -0.010  0.234  0.085  2.271  -81.766  0.000  -4.084  -5.859  -0.641  -0.580
0.037  0.640  0.000  0.210  0.189  1.906  -82.316  0.000  -50.580  -6.148  -0.659  -0.589
0.052  0.456  0.005  0.158  0.233  1.268  -74.127  0.000  -53.826  -6.371  -0.662  -0.592
0.053  0.233  0.006  0.092  0.230  0.521  -58.857  0.000  -53.826  -6.548  -0.665  -0.595
0.047  -0.103  0.004  -0.011  0.203  -0.566  -34.648  0.000  -58.538  -6.689  -0.665  -0.595
0.073  -0.412  0.013  -0.109  0.283  -1.541  -2.347  0.000  -62.308  -6.803  -0.668  -0.598
0.039  -0.686  0.003  -0.198  0.166  -2.377  30.242  0.000  -64.193  -6.884  -0.671  -0.601
0.039  -0.951  0.004  -0.286  0.163  -3.163  64.930  0.000  -64.193  -6.949  -0.671  -0.601
0.029  -1.172  0.001  -0.363  0.127  -3.792  98.608  0.000  -48.695  -6.889  -0.671  -0.607
0.011  -1.358  -0.005  -0.430  0.064  -4.289  129.270  0.000  -36.652  -6.749  -0.670  -0.611
0.007  -1.463  -0.006  -0.474  0.050  -4.514  155.386  0.000  -17.279  -6.576  -0.667  -0.611
-0.004  -1.374  -0.009  -0.458  0.014  -4.114  170.175  0.000  16.860  -6.279  -0.660  -0.611
-0.003  -1.280  -0.009  -0.439  0.018  -3.709  176.778  0.000  41.783  -5.975  -0.653  -0.607
-0.027  -1.048  -0.017  -0.377  -0.060  -2.870  170.075  0.000  62.518  -5.654  -0.646  -0.604
-0.017  -0.544  -0.014  -0.228  -0.028  -1.187  145.607  0.000  84.928  -5.380  -0.639  -0.598
-0.018  -0.158  -0.014  -0.112  -0.029  0.082  111.220  -3.037  105.243  -5.170  -0.631  -0.589
-0.008  0.425  -0.011  0.069  0.004  1.944  63.025  0.000  117.914  -4.947  -0.622  -0.583
0.003  0.865  -0.008  0.210  0.038  3.301  9.902  0.000  118.647  -4.771  -0.616  -0.577
0.007  1.182  -0.006  0.316  0.051  4.233  -42.540  0.000  108.071  -4.680  -0.612  -0.571
0.032  1.552  0.001  0.441  0.130  5.309  -94.464  0.000  86.813  -4.658  -0.612  -0.568
0.053  1.862  0.008  0.551  0.194  6.164  -143.588  0.000  45.344  -4.717  -0.615  -0.568
0.052  2.044  0.008  0.622  0.185  6.589  -187.058  0.000  17.174  -4.852  -0.619  -0.568
0.053  2.132  0.009  0.666  0.185  6.701  -222.098  0.000  -15.289  -5.110  -0.627  -0.568
0.049  2.005  0.008  0.643  0.165  6.123  -242.898  0.000  -50.999  -5.506  -0.636  -0.568
0.047  1.964  0.008  0.647  0.154  5.835  -255.522  0.000  -73.199  -5.917  -0.643  -0.571
0.037  1.882  0.005  0.637  0.120  5.424  -260.742  0.000  -98.018  -6.348  -0.651  -0.574
0.018  1.267  -0.000  0.460  0.055  3.317  -241.263  3.037  -115.925  -6.797  -0.659  -0.577
0.006  0.687  -0.004  0.289  0.016  1.376  -203.699  0.000  -139.173  -7.320  -0.670  -0.580
0.010  0.058  -0.003  0.098  0.029  -0.671  -149.571  0.000  -156.137  -7.849  -0.682  -0.586
-0.001  -0.681  -0.006  -0.133  -0.009  -3.020  -80.164  0.000  -168.075  -8.319  -0.693  -0.595
-0.009  -1.516  -0.008  -0.399  -0.032  -5.616  4.268  0.000  -176.243  -8.724  -0.704  -0.604
