qASGD: [2021-12-14-17-58-31]

29.257,-71.914,4.928,-1.484,0.273,-70.408
29.263,-71.129,5.047,-1.820,0.571,-69.263
29.269,-70.374,5.100,-2.187,0.809,-68.122
29.275,-69.582,5.133,-2.569,0.997,-66.934
29.282,-68.856,5.140,-2.972,1.146,-65.794
29.288,-68.116,5.170,-3.396,1.202,-64.627
29.293,-67.351,5.243,-3.642,0.809,-63.645
29.305,-66.552,5.372,-3.342,0.372,-63.180
29.310,-65.359,5.703,-2.725,0.260,-62.610
29.322,-64.511,5.828,-2.261,0.560,-62.201
29.328,-63.290,5.998,-1.954,1.056,-61.243
29.335,-62.350,6.029,-1.753,1.547,-60.464
29.342,-61.324,6.331,-1.275,1.824,-59.886
29.349,-60.626,6.913,-1.067,1.327,-59.427
29.387,-60.155,7.469,-1.126,0.832,-58.938
29.392,-57.753,8.748,-1.539,0.883,-56.105
29.399,-57.937,8.819,-1.812,1.385,-55.955
29.406,-57.909,8.400,-2.031,1.910,-55.659
29.411,-57.117,8.028,-2.351,2.365,-54.517
29.419,-56.210,7.738,-2.810,2.667,-53.140
29.426,-55.126,7.538,-3.354,2.750,-51.519
29.433,-53.979,7.451,-3.740,2.359,-50.026
29.439,-52.804,7.497,-3.340,1.998,-49.282
29.444,-51.755,7.675,-2.845,1.821,-48.740
29.451,-50.713,7.853,-2.336,1.758,-48.210
29.456,-49.643,7.959,-1.829,1.800,-47.642
29.462,-48.557,8.002,-1.351,1.990,-47.019
29.470,-47.466,8.012,-1.781,2.312,-45.477
29.475,-46.273,7.989,-2.311,2.317,-43.761
29.481,-45.182,7.956,-2.831,2.360,-42.153
29.487,-44.095,7.912,-3.320,2.534,-40.573
29.495,-43.010,7.874,-3.712,2.863,-39.083
29.500,-41.823,7.840,-4.000,3.281,-37.593
29.508,-40.737,7.810,-4.290,3.692,-36.204
29.513,-39.549,7.775,-3.858,3.514,-35.464
29.521,-38.467,7.728,-3.413,3.372,-34.840
29.527,-37.286,7.682,-2.972,3.224,-34.112
29.532,-36.208,7.665,-2.530,3.068,-33.488
29.538,-35.135,7.680,-2.076,2.945,-32.878
29.546,-34.070,7.724,-1.605,2.919,-32.287
29.557,-32.922,7.811,-1.141,2.996,-31.600
29.562,-31.457,8.084,-0.683,3.114,-30.586
29.567,-31.626,8.132,-0.211,3.204,-31.218
29.573,-31.463,8.539,0.262,3.274,-31.510
29.578,-30.758,8.911,0.566,3.650,-31.080
29.618,-30.069,9.272,0.844,4.043,-30.639
29.625,-28.355,8.853,1.175,4.558,-29.260
29.630,-28.548,8.845,1.602,4.928,-29.859
29.637,-28.788,8.773,2.032,5.290,-30.513
29.642,-29.028,8.677,2.469,5.645,-31.174
29.650,-29.275,8.605,2.922,5.971,-31.860
29.655,-29.487,8.607,3.409,6.224,-32.543
29.661,-29.745,8.678,3.923,6.274,-33.300
29.668,-30.011,8.765,4.382,6.082,-34.018
29.675,-30.249,8.868,4.769,5.768,-34.643
29.683,-30.497,9.000,5.157,5.453,-35.278
29.690,-30.747,9.175,5.599,5.232,-35.964
29.695,-30.992,9.404,6.087,5.147,-36.681
29.702,-31.255,9.673,6.585,5.212,-37.415
29.709,-31.516,9.966,6.985,5.538,-38.031
29.716,-31.752,10.290,6.877,6.076,-38.104
29.723,-31.990,10.635,6.457,6.443,-37.880
29.730,-32.266,10.965,5.932,6.627,-37.600
29.736,-32.581,11.273,5.385,6.576,-37.352
29.745,-32.905,11.586,4.918,6.309,-37.209
29.751,-33.123,11.994,4.491,5.916,-37.004
29.758,-33.136,12.454,4.114,5.519,-36.649
29.764,-32.819,12.835,3.707,5.158,-35.947
29.771,-32.342,13.065,3.237,4.896,-35.025
29.777,-31.801,13.167,2.714,4.733,-33.987
29.784,-31.253,13.151,2.176,4.632,-32.926
29.791,-30.721,13.050,1.631,4.568,-31.874
29.798,-30.196,12.923,1.080,4.540,-30.822
29.805,-29.661,12.852,0.518,4.560,-29.740
29.811,-29.138,12.888,-0.040,4.627,-28.669
29.821,-28.629,12.974,-0.598,4.738,-27.606
29.859,-28.083,13.077,-1.224,4.904,-26.436
29.865,-27.211,13.312,-2.402,5.343,-24.381
29.873,-26.576,13.440,-3.094,5.498,-23.063
29.878,-25.926,13.491,-3.771,5.757,-21.743
29.885,-25.319,13.337,-4.170,6.333,-20.734
29.893,-24.779,13.032,-4.156,7.000,-20.203
29.899,-24.217,12.735,-3.994,7.618,-19.802
29.905,-23.635,12.494,-3.757,8.177,-19.459
29.912,-23.030,12.282,-3.467,8.689,-19.148
29.919,-22.424,12.083,-3.029,8.901,-18.989
29.925,-21.836,11.889,-2.814,8.499,-18.643
29.932,-21.239,11.688,-2.661,8.060,-18.226
29.939,-20.657,11.473,-2.525,7.621,-17.807
29.946,-20.105,11.226,-2.321,7.243,-17.485
29.953,-19.596,10.937,-2.013,6.969,-17.303
29.959,-19.124,10.634,-1.623,6.787,-17.237
29.966,-18.616,10.383,-1.202,6.663,-17.163
29.973,-18.082,10.198,-0.773,6.505,-17.070
29.981,-17.540,10.051,-0.369,6.219,-16.944
29.986,-16.993,9.937,-0.147,5.726,-16.638
29.992,-16.448,9.890,-0.458,5.283,-15.803
29.998,-15.908,9.943,-0.982,5.212,-14.752
30.006,-15.386,10.067,-1.484,5.397,-13.733
30.012,-14.868,10.231,-1.924,5.734,-12.777
30.017,-14.365,10.399,-2.312,6.114,-11.889
30.022,-13.873,10.552,-2.676,6.493,-11.035
30.028,-13.371,10.689,-3.056,6.865,-10.159
30.039,-12.864,10.788,-3.454,7.219,-9.261
30.044,-12.317,10.863,-3.883,7.626,-8.296
30.050,-11.798,10.868,-4.105,8.131,-7.564
30.056,-11.286,10.825,-3.798,8.537,-7.360
30.097,-10.783,10.745,-3.399,8.827,-7.258
30.104,-10.001,10.760,-3.021,9.514,-6.858
30.111,-9.442,10.555,-2.589,9.914,-6.737
30.118,-8.938,10.265,-2.214,10.362,-6.616
30.125,-8.572,9.845,-1.876,10.827,-6.598
30.132,-8.476,9.332,-2.294,10.470,-6.101
30.139,-8.580,8.842,-2.709,10.114,-5.802
30.144,-8.016,8.860,-3.143,9.793,-4.814
30.151,-7.541,9.136,-3.590,9.513,-3.901
30.156,-7.057,9.415,-4.071,9.308,-2.946
30.164,-6.617,9.743,-4.594,9.264,-1.994
30.171,-6.225,10.138,-4.919,9.713,-1.285
30.178,-5.956,10.629,-4.746,10.230,-1.188
30.184,-6.382,10.954,-4.450,10.676,-1.897
30.192,-6.882,10.938,-4.142,11.113,-2.690
30.198,-7.377,10.899,-3.935,11.610,-3.380
30.203,-7.872,10.889,-4.236,12.033,-3.571
30.210,-8.354,11.035,-4.722,12.125,-3.566
30.216,-7.983,11.408,-5.209,12.150,-2.720
30.222,-7.477,11.403,-5.693,12.144,-1.749
30.228,-7.147,11.799,-6.171,12.107,-0.955
30.233,-6.651,11.758,-6.633,12.011,-0.017
30.240,-7.010,11.482,-7.045,11.809,0.035
30.245,-7.144,11.051,-6.869,11.388,-0.271
30.254,-7.605,11.040,-6.435,11.621,-1.148
30.260,-7.128,10.875,-5.994,11.899,-1.115
30.267,-6.636,10.819,-5.558,12.144,-1.058
30.273,-6.267,11.158,-5.105,12.343,-1.141
30.278,-6.194,11.656,-4.617,12.395,-1.544
30.284,-6.610,11.477,-4.251,12.082,-2.312
30.289,-7.028,11.706,-3.982,11.692,-2.983
30.328,-7.488,11.755,-3.677,12.069,-3.731
30.335,-6.846,12.002,-3.171,12.524,-3.594
30.342,-6.298,12.144,-2.794,12.954,-3.425
30.348,-5.772,12.338,-2.545,13.470,-3.153
30.353,-5.278,12.578,-2.698,14.005,-2.518
30.361,-5.433,13.112,-3.198,14.150,-2.177
30.368,-5.937,13.008,-3.706,14.138,-2.174
30.374,-6.447,12.948,-4.209,14.095,-2.181
30.380,-6.943,12.853,-4.612,13.808,-2.273
30.386,-7.311,12.527,-4.305,13.392,-2.934
30.395,-6.862,12.287,-3.969,13.008,-2.827
30.405,-6.359,12.142,-3.447,12.881,-2.847
30.412,-5.844,12.094,-3.457,13.415,-2.334
30.419,-5.334,12.174,-3.015,13.141,-2.268
30.426,-4.916,12.480,-3.004,13.675,-1.867
30.432,-5.010,13.008,-2.915,14.200,-2.041
30.438,-5.371,13.392,-2.898,14.722,-2.406
30.445,-5.754,13.745,-3.008,15.226,-2.668
30.451,-6.157,14.077,-3.311,14.863,-2.760
30.458,-6.212,13.599,-2.899,15.184,-3.221
30.466,-6.352,13.140,-3.139,14.785,-3.130
30.473,-6.573,12.715,-3.550,14.570,-2.950
30.479,-6.991,12.478,-3.903,14.269,-3.016
30.487,-7.457,12.349,-4.160,13.873,-3.222
30.498,-7.766,11.988,-4.135,13.379,-3.552
30.504,-7.261,12.002,-3.810,12.968,-3.375
30.510,-6.765,12.032,-3.363,12.725,-3.327
30.516,-6.282,12.129,-2.869,12.610,-3.337
30.523,-5.813,12.261,-2.367,12.584,-3.367
30.530,-5.359,12.432,-1.872,12.691,-3.405
30.537,-4.951,12.693,-1.637,13.145,-3.233
30.575,-4.658,13.081,-1.724,13.640,-2.858
30.581,-4.848,13.700,-1.851,14.278,-2.912
30.589,-5.408,13.842,-2.230,14.708,-3.086
30.595,-5.970,13.833,-2.769,14.779,-3.109
30.600,-6.510,13.742,-3.218,14.490,-3.198
30.606,-6.967,13.467,-3.579,14.109,-3.296
30.614,-6.474,13.263,-4.075,14.311,-2.335
30.621,-6.058,12.929,-3.837,13.835,-2.165
30.628,-6.185,12.422,-3.780,13.301,-2.349
30.635,-6.456,11.985,-3.648,12.773,-2.746
30.642,-5.969,11.811,-3.401,12.297,-2.514
30.647,-5.691,12.248,-2.984,11.988,-2.646
30.653,-5.322,12.597,-2.498,12.144,-2.756
30.661,-5.134,13.072,-2.258,12.607,-2.802
30.668,-5.618,13.236,-2.212,13.131,-3.315
30.674,-6.114,13.336,-2.406,13.615,-3.608
30.679,-6.606,13.427,-2.847,13.862,-3.656
30.685,-7.092,13.507,-3.344,13.882,-3.645
30.695,-7.575,13.557,-3.829,13.788,-3.641
30.701,-8.036,13.424,-4.298,13.584,-3.635
30.707,-7.557,13.272,-4.222,13.099,-3.246
30.714,-7.089,13.101,-3.750,13.130,-3.251
30.719,-6.623,12.931,-3.282,13.153,-3.257
30.725,-6.153,12.788,-2.816,13.165,-3.254
30.731,-5.673,12.700,-2.369,13.036,-3.224
30.739,-5.190,12.715,-2.646,12.635,-2.481
30.744,-5.415,13.151,-3.110,12.472,-2.245
30.751,-5.876,13.085,-3.594,12.545,-2.223
30.757,-6.340,13.064,-3.174,12.734,-3.085
30.762,-6.801,13.036,-3.656,12.786,-3.064
30.768,-7.259,13.006,-4.102,12.984,-3.076
30.808,-6.793,13.077,-4.571,12.885,-2.164
30.815,-6.196,13.242,-4.490,13.494,-1.661
30.821,-5.679,13.448,-4.949,13.850,-0.710
30.826,-5.223,13.749,-4.479,14.091,-0.722
30.834,-4.903,13.316,-4.170,13.655,-0.713
30.841,-5.425,13.339,-3.797,13.282,-1.584
30.847,-5.814,13.007,-3.342,13.040,-2.408
30.852,-6.217,12.703,-2.842,12.965,-3.292
30.859,-6.353,13.210,-2.375,13.156,-3.872
30.867,-5.869,13.037,-2.897,13.112,-2.895
30.874,-5.415,13.274,-3.416,13.096,-1.945
30.879,-5.075,13.663,-3.932,13.134,-1.111
30.885,-5.523,13.896,-4.408,13.307,-1.082
30.906,-6.034,14.013,-4.897,13.600,-1.103
30.912,-6.551,14.074,-5.359,13.896,-1.156
30.919,-7.059,14.133,-5.839,14.148,-1.183
30.925,-7.559,14.133,-6.341,14.362,-1.181
30.931,-7.559,13.623,-6.861,14.492,-0.678
30.936,-7.048,13.475,-7.388,14.439,0.331
30.943,-6.528,13.380,-7.487,13.935,0.933
30.948,-6.002,13.387,-7.018,13.883,0.988
30.955,-5.625,13.745,-6.584,14.053,0.931
30.962,-6.088,13.807,-6.226,14.356,0.134
30.968,-6.541,13.908,-6.241,14.854,-0.291
30.974,-6.961,14.124,-6.687,14.593,-0.266
30.980,-6.759,14.590,-7.071,14.259,0.302
30.987,-6.256,14.652,-7.305,13.824,1.015
30.992,-5.746,14.750,-7.085,14.229,1.295
30.999,-5.254,14.883,-6.867,14.641,1.559
31.007,-4.769,15.059,-6.610,15.027,1.778
31.013,-4.308,15.289,-6.295,15.360,1.917
31.050,-4.648,14.999,-5.919,15.607,1.227
31.057,-4.464,14.401,-5.512,15.713,1.015
31.063,-4.623,14.939,-5.018,15.520,0.382
31.070,-4.105,14.664,-4.557,15.266,0.437
31.077,-3.535,14.618,-4.071,15.082,0.519
31.085,-2.975,14.643,-3.567,14.969,0.574
31.092,-2.432,14.729,-3.056,14.913,0.604
31.098,-1.916,14.885,-2.550,14.985,0.612
31.104,-1.536,15.247,-2.103,15.237,0.547
31.110,-2.038,15.287,-1.776,15.638,-0.253
31.117,-2.538,15.249,-1.977,16.120,-0.541
31.123,-3.024,15.138,-2.425,15.892,-0.578
31.128,-3.466,14.912,-2.827,15.591,-0.618
31.135,-3.801,14.543,-3.217,15.283,-0.566
31.141,-3.702,14.041,-3.647,15.047,-0.054
31.148,-3.590,14.516,-4.137,15.053,0.529
31.155,-3.119,14.360,-4.454,15.433,1.293
31.161,-2.632,14.354,-4.126,15.043,1.448
31.171,-2.154,14.371,-3.849,14.626,1.642
31.178,-1.678,14.225,-3.895,14.111,2.149
31.186,-2.166,14.171,-4.024,14.593,1.802
31.191,-2.649,14.098,-4.496,14.714,1.791
31.198,-3.129,14.034,-4.976,14.731,1.792
31.203,-3.607,13.988,-5.455,14.736,1.793
31.209,-4.082,13.957,-5.933,14.771,1.796
31.214,-4.542,13.861,-6.405,14.835,1.809
31.219,-4.073,13.789,-6.871,14.908,2.718
31.225,-3.602,13.768,-6.646,15.251,2.958
31.231,-3.180,13.963,-6.313,14.906,3.041
31.237,-3.635,13.992,-5.868,14.966,2.168
31.243,-3.261,14.261,-5.463,15.146,2.134
31.283,-3.708,14.181,-5.200,15.507,1.448
31.288,-4.224,14.116,-5.695,15.118,1.427
31.294,-4.728,14.297,-5.669,15.657,0.913
31.302,-4.188,14.223,-5.992,15.216,1.749
31.307,-3.652,14.141,-6.450,14.935,2.714
31.314,-3.722,13.597,-5.966,14.723,2.181
31.319,-3.202,13.632,-6.107,14.200,2.823
31.325,-3.243,13.095,-5.611,14.226,2.307
31.332,-2.883,13.438,-5.156,14.003,2.210
31.337,-2.472,13.715,-4.670,13.923,2.135
31.343,-2.264,14.156,-4.226,14.092,1.902
31.351,-2.502,14.577,-3.860,14.392,1.314
31.356,-2.986,14.624,-3.555,14.755,0.550
31.364,-2.696,14.996,-3.283,15.143,0.567
31.371,-2.233,14.799,-3.035,15.544,0.775
31.378,-1.747,14.742,-2.794,15.947,1.013
31.383,-1.511,14.263,-2.337,16.063,0.801
31.391,-1.519,13.730,-2.318,15.549,0.776
31.396,-1.817,13.291,-2.154,15.060,0.328
31.403,-2.218,12.974,-1.925,14.606,-0.286
31.412,-2.260,13.428,-1.722,14.144,-0.522
31.420,-2.545,12.936,-1.615,13.629,-0.906
31.436,-3.110,12.950,-1.627,13.060,-1.446
31.441,-3.634,12.790,-1.798,12.554,-1.791
31.447,-4.165,12.731,-2.088,12.121,-2.027
31.453,-3.689,12.669,-2.422,11.727,-1.236
31.459,-3.235,12.484,-2.703,11.288,-0.519
31.465,-2.782,12.321,-2.224,11.439,-0.544
31.470,-2.336,12.153,-1.749,11.575,-0.574
31.476,-1.916,11.924,-1.246,11.585,-0.656
31.486,-1.587,11.560,-0.761,11.476,-0.810
31.526,-1.646,10.978,-0.269,11.257,-1.352
31.533,-2.490,10.337,0.445,10.852,-2.887
31.540,-2.251,10.793,0.983,10.550,-3.177
31.547,-1.859,11.119,0.664,10.996,-2.476
31.554,-2.440,10.865,0.220,11.282,-2.613
31.561,-3.039,10.688,-0.239,11.523,-2.751
31.566,-3.623,10.485,-0.708,11.727,-2.866
31.573,-4.180,10.271,-1.197,11.863,-2.936
31.580,-4.739,10.046,-1.701,11.879,-2.993
31.587,-5.293,9.830,-2.202,11.788,-3.047
31.593,-5.848,9.636,-2.686,11.611,-3.119
31.600,-6.395,9.481,-3.144,11.369,-3.208
31.605,-6.939,9.344,-3.560,11.054,-3.336
31.610,-7.446,9.142,-3.877,10.642,-3.524
31.615,-6.984,9.056,-3.940,10.118,-3.006
31.622,-6.534,9.075,-3.594,9.725,-2.903
31.629,-6.095,9.123,-3.095,9.652,-2.963
31.636,-5.663,9.196,-2.594,9.668,-3.030
31.647,-5.234,9.277,-2.090,9.652,-3.104
31.654,-4.806,9.177,-1.677,9.944,-3.090
31.659,-5.329,8.962,-1.648,10.433,-3.638
31.664,-5.832,8.773,-1.738,10.910,-4.049
31.671,-6.336,8.609,-2.184,11.047,-4.109
31.677,-6.871,8.480,-2.623,10.881,-4.205
31.682,-7.401,8.406,-3.039,10.657,-4.319
31.689,-7.933,8.381,-3.447,10.418,-4.441
31.696,-8.469,8.437,-3.855,10.177,-4.566
31.701,-8.861,8.765,-4.271,9.953,-4.537
31.708,-8.480,8.958,-4.692,9.745,-3.742
31.714,-8.055,9.011,-5.120,9.558,-2.899
31.719,-7.628,9.048,-5.573,9.479,-2.029
31.757,-7.200,9.098,-5.741,9.912,-1.441
31.763,-6.875,9.117,-6.075,10.311,-0.789
31.770,-6.385,9.250,-6.533,10.025,0.145
31.776,-6.976,9.175,-6.713,9.508,-0.260
31.784,-7.550,9.051,-6.183,9.412,-1.350
31.791,-8.113,8.916,-5.742,9.690,-2.342
31.798,-8.668,8.782,-5.398,10.068,-3.232
31.803,-9.212,8.632,-5.227,10.542,-3.943
31.811,-9.673,8.335,-5.747,10.634,-3.888
31.816,-9.371,7.905,-6.090,10.206,-3.252
31.822,-8.940,7.644,-6.261,9.699,-2.657
31.827,-8.515,7.388,-6.146,9.183,-2.351
31.834,-8.206,6.996,-5.755,8.872,-2.435
31.840,-8.629,7.291,-5.293,8.734,-3.311
31.847,-9.029,7.610,-4.820,8.725,-4.172
31.854,-9.084,8.097,-4.412,8.950,-4.626
31.860,-8.675,8.312,-4.644,9.387,-3.989
31.865,-8.279,8.554,-4.398,8.955,-3.839
31.871,-7.955,8.884,-4.678,9.353,-3.238
31.876,-8.428,9.052,-4.905,9.781,-3.479
31.881,-8.907,8.951,-4.488,9.570,-4.366
31.887,-9.381,8.820,-4.574,10.036,-4.751
31.894,-9.842,8.657,-4.193,10.281,-5.586
31.901,-10.270,8.427,-4.169,10.742,-6.039
31.906,-10.351,7.950,-4.645,10.780,-5.658
31.912,-9.965,8.170,-5.098,10.911,-4.823
31.918,-9.515,8.170,-5.530,10.713,-3.948
31.928,-9.818,7.795,-5.857,10.369,-3.929
31.940,-9.761,8.249,-6.055,9.909,-3.669
31.947,-9.744,7.739,-6.082,9.382,-3.630
31.952,-9.331,7.954,-5.734,9.013,-3.563
31.993,-8.897,8.122,-5.257,9.067,-3.604
32.000,-9.617,8.108,-4.740,9.287,-4.830
32.007,-10.153,7.867,-4.361,9.703,-5.740
32.014,-10.113,8.418,-4.928,9.707,-5.131
32.021,-10.266,7.874,-5.431,9.462,-4.791
32.026,-10.243,8.417,-5.191,9.945,-4.999
32.032,-10.410,7.897,-5.671,9.685,-4.696
32.038,-10.843,8.227,-5.190,9.884,-5.597
32.046,-10.550,7.784,-5.523,9.467,-4.983
32.053,-11.074,7.723,-5.835,9.034,-5.193
32.060,-10.578,7.825,-5.811,9.546,-4.725
32.067,-10.088,7.944,-6.300,9.733,-3.754
32.072,-9.600,8.061,-5.935,9.367,-3.629
32.078,-9.186,8.336,-6.443,9.452,-2.714
32.086,-9.696,8.292,-6.334,8.954,-3.328
32.092,-10.198,8.235,-6.338,9.459,-3.821
32.097,-10.688,8.149,-6.313,9.959,-4.333
32.104,-11.172,8.057,-6.363,10.455,-4.765
32.109,-11.651,7.965,-6.463,10.940,-5.144
32.114,-11.165,7.978,-6.321,10.470,-4.802
32.121,-10.684,8.028,-6.142,10.903,-4.503
32.128,-10.208,8.109,-5.975,10.445,-4.194
32.133,-9.741,8.217,-5.590,10.171,-4.111
32.140,-9.286,8.354,-5.160,9.992,-4.083
32.147,-8.807,8.360,-4.718,9.854,-4.047
32.154,-9.217,8.125,-4.271,9.726,-4.898
32.160,-9.511,7.757,-3.821,9.617,-5.641
32.165,-9.813,7.399,-3.363,9.624,-6.401
32.170,-9.538,7.769,-3.133,10.024,-6.351
32.177,-9.105,7.924,-3.452,9.667,-5.602
32.187,-9.328,8.338,-3.211,10.057,-6.054
32.225,-8.852,8.320,-3.622,9.782,-5.176
32.231,-9.420,8.427,-4.045,10.257,-5.319
32.238,-9.906,8.162,-3.822,10.766,-6.028
32.244,-10.441,8.044,-4.372,10.671,-6.015
32.251,-10.767,7.620,-4.910,10.540,-5.812
32.258,-10.336,7.926,-4.395,10.424,-5.889
32.264,-9.835,8.079,-3.963,10.700,-5.819
32.270,-9.330,8.208,-4.205,10.220,-5.076
32.276,-8.836,8.343,-4.410,9.740,-4.380
32.282,-9.353,8.317,-4.887,9.548,-4.420
32.288,-9.847,8.185,-4.663,9.999,-5.133
32.294,-10.321,8.002,-4.913,9.554,-5.358
32.300,-10.472,7.530,-4.470,9.760,-5.954
32.308,-10.105,7.847,-4.818,9.394,-5.240
32.314,-9.996,7.362,-5.315,9.440,-4.646
32.321,-10.329,7.738,-5.371,9.933,-4.916
32.328,-10.543,7.295,-5.750,9.614,-4.758
32.333,-10.834,7.696,-6.233,9.705,-4.562
32.339,-11.253,7.450,-6.520,9.310,-4.696
32.347,-11.729,7.355,-7.005,9.318,-4.688
32.353,-11.267,7.477,-7.452,9.134,-3.784
32.359,-10.837,7.675,-7.638,9.583,-3.172
32.364,-10.429,7.911,-7.602,10.060,-2.803
32.371,-10.031,8.160,-7.212,10.316,-2.793
32.376,-9.598,8.335,-6.758,10.421,-2.811
32.382,-10.036,8.165,-6.299,10.326,-3.702
32.390,-10.500,8.111,-5.920,10.041,-4.537
32.397,-10.028,8.095,-5.456,9.999,-4.529
32.404,-9.563,7.999,-5.051,10.220,-4.471
32.409,-9.707,8.448,-4.614,10.376,-5.041
32.415,-9.326,8.156,-4.353,9.974,-4.925
32.454,-9.021,8.501,-4.821,10.031,-4.156
32.461,-9.476,8.158,-5.245,9.615,-4.189
32.468,-9.991,7.966,-5.793,9.692,-4.159
32.474,-10.503,7.785,-6.339,9.718,-4.128
32.481,-10.993,7.573,-6.877,9.705,-4.083
32.488,-10.459,7.486,-6.350,9.654,-4.076
32.495,-9.958,7.655,-5.905,9.918,-4.019
32.502,-9.438,7.749,-5.402,10.022,-4.003
32.507,-8.915,7.801,-4.929,10.212,-3.953
32.515,-9.385,7.601,-4.422,10.174,-4.924
32.520,-9.861,7.429,-4.811,9.825,-5.012
32.528,-9.854,7.933,-5.128,9.418,-4.682
32.535,-10.309,7.728,-5.542,9.116,-4.725
32.542,-10.782,7.575,-5.922,8.776,-4.819
32.549,-11.107,7.198,-5.576,9.127,-5.490
32.556,-10.595,7.151,-5.742,9.604,-4.820
32.561,-10.096,7.243,-6.086,9.236,-3.980
32.566,-9.608,7.343,-6.352,9.655,-3.232
32.572,-9.142,7.502,-6.781,9.414,-2.341
32.579,-9.613,7.591,-7.262,9.345,-2.331
32.584,-10.072,7.718,-7.732,9.487,-2.321
32.595,-10.540,7.782,-8.112,9.789,-2.407
32.601,-11.010,7.829,-8.360,10.219,-2.627
32.607,-10.583,8.081,-7.994,10.511,-2.565
32.612,-10.103,7.930,-7.938,10.020,-2.146
32.617,-9.782,8.283,-7.525,10.228,-2.234
32.624,-9.681,7.802,-7.062,10.169,-2.598
32.631,-9.256,7.539,-6.599,10.190,-2.636
32.638,-9.695,7.664,-6.136,10.202,-3.531
32.645,-9.245,7.431,-5.732,9.945,-3.487
32.650,-9.416,6.986,-5.934,9.499,-3.460
32.691,-9.206,7.409,-5.929,9.010,-3.251
32.697,-9.262,6.784,-6.185,9.495,-3.058
32.705,-9.374,7.327,-6.327,8.939,-3.024
32.712,-9.284,6.763,-6.869,9.070,-2.400
32.718,-9.073,7.269,-6.410,8.748,-2.643
32.725,-8.507,7.310,-5.917,8.956,-2.570
32.731,-8.139,7.704,-5.407,8.770,-2.708
32.738,-7.620,7.872,-4.938,8.492,-2.656
32.744,-7.078,7.891,-4.558,8.105,-2.496
32.750,-6.583,7.660,-4.261,7.653,-2.301
32.757,-6.266,7.211,-3.995,7.174,-2.253
32.763,-6.175,6.684,-3.698,6.716,-2.460
32.769,-6.152,6.157,-3.330,6.312,-2.806
32.776,-5.973,5.663,-2.896,5.959,-3.062
32.783,-5.550,5.373,-2.418,5.655,-3.119
32.789,-5.142,5.082,-1.916,5.398,-3.213
32.796,-5.569,4.746,-1.380,5.152,-4.175
32.803,-6.104,4.582,-0.826,4.895,-5.260
32.808,-6.649,4.467,-0.287,4.610,-6.342
32.814,-7.204,4.381,0.239,4.270,-7.422
32.821,-7.763,4.307,0.740,3.869,-8.479
32.828,-8.317,4.210,1.182,3.391,-9.474
32.833,-8.866,4.038,1.497,2.796,-10.340
32.839,-9.281,3.694,1.525,2.200,-10.786
32.846,-9.242,3.231,1.337,1.706,-10.565
32.853,-8.936,2.953,1.048,1.327,-9.975
32.860,-8.585,2.750,0.685,1.133,-9.263
32.867,-8.220,2.559,0.316,1.213,-8.529
32.873,-7.869,2.363,0.135,1.566,-7.998
32.879,-7.550,2.096,0.113,2.026,-7.658
32.886,-8.103,1.931,0.191,2.523,-8.290
32.926,-8.681,1.845,0.314,3.033,-8.992
32.933,-9.796,1.651,1.083,3.742,-10.881
32.940,-10.305,1.259,1.176,4.301,-11.495
32.945,-10.706,0.770,1.174,4.811,-11.907
32.953,-11.031,0.246,0.809,5.090,-11.882
32.960,-11.282,-0.332,0.355,4.806,-11.683
32.966,-11.360,-0.962,-0.072,4.437,-11.335
32.973,-11.226,-1.569,-0.520,4.112,-10.755
32.980,-10.970,-2.152,-0.985,3.816,-10.032
32.985,-10.684,-2.721,-1.459,3.532,-9.269
32.992,-10.417,-3.280,-1.920,3.227,-8.538
32.999,-10.135,-3.832,-2.352,2.875,-7.819
33.005,-9.773,-4.363,-2.743,2.456,-7.060
33.012,-9.355,-4.823,-3.036,1.970,-6.341
33.019,-8.895,-5.274,-3.250,1.429,-5.660
33.024,-8.395,-5.685,-3.484,0.898,-4.919
33.032,-7.806,-5.746,-3.754,0.403,-4.055
33.037,-7.610,-5.346,-4.054,-0.085,-3.555
33.043,-7.712,-4.955,-4.086,-0.624,-3.623
33.055,-7.900,-4.606,-3.713,-0.391,-4.185
33.061,-8.057,-4.315,-3.346,-0.212,-4.710
33.072,-8.260,-3.966,-2.917,-0.083,-5.342
33.077,-8.407,-3.662,-2.492,-0.093,-5.914
33.085,-8.588,-3.295,-2.040,-0.187,-6.546
33.090,-8.722,-2.924,-1.594,-0.193,-7.127
33.096,-8.835,-2.519,-1.297,0.168,-7.539
33.102,-8.884,-2.112,-1.097,0.599,-7.791
33.109,-8.886,-1.697,-0.913,1.041,-7.979
33.116,-8.852,-1.287,-0.742,1.493,-8.118
33.121,-8.831,-0.875,-0.554,1.938,-8.286
33.128,-8.860,-0.460,-0.301,2.338,-8.569
33.169,-8.941,-0.058,0.091,2.557,-9.041
33.175,-8.802,0.099,0.168,1.900,-8.975
33.182,-9.018,0.547,0.236,1.295,-9.254
33.189,-9.199,0.996,0.716,1.474,-9.914
33.195,-9.315,1.471,0.963,1.937,-10.275
33.201,-9.384,1.966,1.150,2.431,-10.528
33.207,-9.435,2.461,0.916,2.939,-10.341
33.215,-9.510,2.957,0.335,2.828,-9.832
33.222,-9.591,3.450,-0.165,2.502,-9.410
33.229,-9.662,3.950,-0.561,2.062,-9.084
