SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_acc[N.m]  acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  vel_motor[rad/s]
-1412.701      0   22.852  26.036  -105.949  -0.573  0.188  0.000  0.000  0.000
-1412.701      0   22.852  26.036  -105.949  -0.573  0.188  0.000  0.000  0.000
-1382.368      2   22.852  26.036  -83.113  -0.396  0.374  0.000  0.000  0.000
-1364.644      0   22.852  26.036  -85.747  -0.463  0.302  0.000  0.000  0.000
-1627.235      2   22.852  26.036  -199.028  -1.218  0.251  0.000  0.000  0.000
-1650.927      1   22.852  26.036  -122.794  -0.530  0.205  0.000  0.000  0.000
-1509.811      0   22.852  26.036  -57.308  -0.226  0.286  0.000  0.000  0.000
-1616.057      0   22.852  26.036  -147.091  -0.912  0.537  0.000  0.000  0.000
-1953.856      2   22.852  26.036  -250.550  -1.493  0.378  0.000  0.000  0.000
-2270.542      0   22.852  26.036  -269.541  -1.522  0.076  0.000  0.000  0.000
-2315.911      0   22.852  26.036  -184.518  -0.956  0.103  0.000  0.000  0.000
-2315.911      0   22.852  26.036  -184.518  -0.956  0.103  0.000  0.000  0.000
-2391.440     -1   22.852  26.036  -200.718  -1.228  0.364  0.000  0.000  0.000
-2391.440     -1   22.852  26.036  -200.718  -1.228  0.364  0.000  0.000  0.000
-2682.542     -1   22.852  26.036  -295.051  -1.998  0.080  0.000  0.000  0.000
-2682.542     -1   22.852  26.036  -295.051  -1.998  0.080  0.000  0.000  0.000
-2750.610      2   22.852  26.036  -227.238  -1.648  -0.852  0.000  0.000  0.000
-2750.610      2   22.852  26.036  -227.238  -1.648  -0.852  0.000  0.000  0.000
-2464.289      2   22.852  26.036  -87.423  -0.906  -1.547  0.000  0.000  0.000
-2464.289      2   22.852  26.036  -87.423  -0.906  -1.547  0.000  0.000  0.000
-2138.229      3   22.852  26.036  -47.746  -0.779  -1.257  0.000  0.000  0.000
-2138.229      3   22.852  26.036  -47.746  -0.779  -1.257  0.000  0.000  0.000
-1994.716      3   22.852  26.036  -96.033  -0.927  -0.485  0.000  0.000  0.000
-1994.716      3   22.852  26.036  -96.033  -0.927  -0.485  0.000  0.000  0.000
-1877.181      2   22.852  26.036  -95.036  -0.609  -0.128  0.000  0.000  0.000
-1877.181      2   22.852  26.036  -95.036  -0.609  -0.128  0.000  0.000  0.000
-1877.181      2   22.852  26.036  -95.036  -0.609  -0.128  0.000  0.000  0.000
-1660.308      1   22.852  26.036  -44.794  -0.094  0.069  0.000  0.000  0.000
-1660.308      1   22.852  26.036  -44.794  -0.094  0.069  0.000  0.000  0.000
-1450.832      2   22.852  26.036  -29.997  -0.092  0.085  0.000  0.000  0.000
-1450.832      2   22.852  26.036  -29.997  -0.092  0.085  0.000  0.000  0.000
-1025.455      3   22.852  26.036  75.595  0.486  0.131  0.000  0.000  0.000
-1025.455      3   22.852  26.036  75.595  0.486  0.131  0.000  0.000  0.000
-356.647      3   22.852  26.036  210.160  1.283  0.287  0.000  0.000  0.000
-356.647      3   22.852  26.036  210.160  1.283  0.287  0.000  0.000  0.000
534.948      1   22.852  26.036  356.140  2.423  0.762  0.000  0.000  0.000
534.948      1   22.852  26.036  356.140  2.423  0.762  0.000  0.000  0.000
1447.503      1   23.027  26.036  433.435  3.030  1.036  0.000  0.000  0.000
1447.503      1   23.027  26.036  433.435  3.030  1.036  0.000  0.000  0.000
2264.137      2   23.027  26.036  465.734  3.351  1.279  0.000  0.000  0.000
2264.137      2   23.027  26.036  465.734  3.351  1.279  0.000  0.000  0.000
2989.288      0   23.027  26.036  492.818  3.686  1.595  0.000  0.000  0.000
2989.288      0   23.027  26.036  492.818  3.686  1.595  0.000  0.000  0.000
3712.064      0   23.027  26.036  550.058  4.186  1.919  0.000  0.000  0.000
3712.064      0   23.027  26.036  550.058  4.186  1.919  0.000  0.000  0.000
4550.890      0   23.027  26.036  656.566  4.884  2.229  0.000  0.000  0.000
4550.890      0   23.027  26.036  656.566  4.884  2.229  0.000  0.000  0.000
5354.262      1   23.027  26.036  711.184  5.128  2.453  0.000  0.000  0.000
5354.262      1   23.027  26.036  711.184  5.128  2.453  0.000  0.000  0.000
5354.262      1   23.027  26.036  711.184  5.128  2.453  0.000  0.000  0.000
5862.372      2   23.027  26.036  656.853  4.844  2.656  0.000  0.000  0.000
5862.372      2   23.027  26.036  656.853  4.844  2.656  0.000  0.000  0.000
6175.235      0   23.203  26.036  615.268  4.793  2.688  0.000  0.000  0.000
6175.235      0   23.203  26.036  615.268  4.793  2.688  0.000  0.000  0.000
6375.599      1   23.203  26.036  593.504  4.761  2.705  0.000  0.000  0.000
6375.599      1   23.203  26.036  593.504  4.761  2.705  0.000  0.000  0.000
6548.005      0   23.203  26.036  599.118  4.746  2.772  0.000  0.000  0.000
6548.005      0   23.203  26.036  599.118  4.746  2.772  0.000  0.000  0.000
6696.763      0   23.203  26.036  606.227  4.619  2.672  0.000  0.000  0.000
6696.763      0   23.203  26.036  606.227  4.619  2.672  0.000  0.000  0.000
6710.019      0   23.203  26.036  563.164  4.267  2.650  0.000  0.000  0.000
6710.019      0   23.203  26.036  563.164  4.267  2.650  0.000  0.000  0.000
6564.965      3   23.203  26.036  499.271  3.939  2.568  0.000  0.000  0.000
6564.965      3   23.203  26.036  499.271  3.939  2.568  0.000  0.000  0.000
6338.335      1   23.203  26.036  454.072  3.760  2.467  0.000  0.000  0.000
6338.335      1   23.203  26.036  454.072  3.760  2.467  0.000  0.000  0.000
6052.043     -2   23.203  26.036  412.116  3.440  2.347  0.000  0.000  0.000
6052.043     -2   23.203  26.036  412.116  3.440  2.347  0.000  0.000  0.000
5724.426      2   23.203  26.036  374.041  3.106  2.325  0.000  0.000  0.000
5724.426      2   23.203  26.036  374.041  3.106  2.325  0.000  0.000  0.000
5360.371      2   23.203  26.036  335.749  2.800  2.235  0.000  0.000  0.000
5360.371      2   23.203  26.036  335.749  2.800  2.235  0.000  0.000  0.000
5003.238      2   23.203  26.036  312.508  2.675  2.227  0.000  0.000  0.000
5003.238      2   23.203  26.036  312.508  2.675  2.227  0.000  0.000  0.000
5003.238      2   23.203  26.036  312.508  2.675  2.227  0.000  0.000  0.000
4620.043      3   23.203  26.036  272.601  2.410  2.123  0.000  0.000  0.000
4620.043      3   23.203  26.036  272.601  2.410  2.123  0.000  0.000  0.000
4146.161      2   23.203  26.036  203.195  1.949  2.008  0.000  0.000  0.000
4146.161      2   23.203  26.036  203.195  1.949  2.008  0.000  0.000  0.000
3634.970      1   23.203  26.036  148.583  1.596  1.891  0.000  0.000  0.000
3140.483      2   23.203  26.036  113.660  1.323  1.723  0.000  0.000  0.000
2689.187      4   23.203  26.036  91.374  1.087  1.516  0.000  0.000  0.000
2231.006      4   23.203  26.036  51.934  0.751  1.389  0.000  0.000  0.000
1760.724      3   23.203  26.036  9.299  0.433  1.197  0.000  0.000  0.000
1351.589      3   23.203  26.036  -4.730  0.342  1.024  0.000  0.000  0.000
1007.900      3   23.203  26.036  -11.821  0.237  0.831  0.000  0.000  0.000
730.790      2   23.203  26.036  -12.563  0.135  0.629  0.000  0.000  0.000
557.996      2   23.203  26.036  7.647  0.220  0.555  0.000  0.000  0.000
394.307      2   23.203  26.036  -2.623  0.075  0.379  0.000  0.000  0.000
394.307      2   23.203  26.036  -2.623  0.075  0.379  0.000  0.000  0.000
394.307      2   23.203  26.036  -2.623  0.075  0.379  0.000  0.000  0.000
333.874      3   23.203  26.036  26.158  0.299  0.318  0.000  0.000  0.000
333.874      3   23.203  26.036  26.158  0.299  0.318  0.000  0.000  0.000
313.925      2   23.203  26.036  37.620  0.347  0.297  0.000  0.000  0.000
313.925      2   23.203  26.036  37.620  0.347  0.297  0.000  0.000  0.000
306.443      0   23.203  26.036  41.018  0.336  0.256  0.000  0.000  0.000
306.443      0   23.203  26.036  41.018  0.336  0.256  0.000  0.000  0.000
237.830      0   23.203  26.036  15.464  0.135  0.169  0.000  0.000  0.000
237.830      0   23.203  26.036  15.464  0.135  0.169  0.000  0.000  0.000
261.505      1   23.203  26.036  47.767  0.363  0.044  0.000  0.000  0.000
261.505      1   23.203  26.036  47.767  0.363  0.044  0.000  0.000  0.000
309.081     -1   23.203  26.036  59.632  0.319  -0.143  0.000  0.000  0.000
309.081     -1   23.203  26.036  59.632  0.319  -0.143  0.000  0.000  0.000
305.085      0   23.203  26.036  42.510  0.089  -0.399  0.000  0.000  0.000
305.085      0   23.203  26.036  42.510  0.089  -0.399  0.000  0.000  0.000
299.801      0   23.203  26.036  41.703  0.050  -0.620  0.000  0.000  0.000
299.801      0   23.203  26.036  41.703  0.050  -0.620  0.000  0.000  0.000
284.451      1   23.203  26.036  37.170  -0.006  -0.717  0.000  0.000  0.000
284.451      1   23.203  26.036  37.170  -0.006  -0.717  0.000  0.000  0.000
174.814      1   23.203  26.036  -2.574  -0.329  -0.926  0.000  0.000  0.000
174.814      1   23.203  26.036  -2.574  -0.329  -0.926  0.000  0.000  0.000
131.960      1   23.203  26.036  15.803  -0.180  -0.959  0.000  0.000  0.000
131.960      1   23.203  26.036  15.803  -0.180  -0.959  0.000  0.000  0.000
125.721      0   23.027  26.036  31.805  -0.173  -1.070  0.000  0.000  0.000
125.721      0   23.027  26.036  31.805  -0.173  -1.070  0.000  0.000  0.000
125.721      0   23.027  26.036  31.805  -0.173  -1.070  0.000  0.000  0.000
171.908     -1   23.027  26.036  56.089  -0.048  -1.059  0.000  0.000  0.000
171.908     -1   23.027  26.036  56.089  -0.048  -1.059  0.000  0.000  0.000
212.028      0   23.203  26.036  55.312  0.000  -0.925  0.000  0.000  0.000
212.028      0   23.203  26.036  55.312  0.000  -0.925  0.000  0.000  0.000
104.777     -1   23.203  26.036  -3.909  -0.304  -0.735  0.000  0.000  0.000
104.777     -1   23.203  26.036  -3.909  -0.304  -0.735  0.000  0.000  0.000
66.750      0   23.203  26.036  13.375  -0.026  -0.582  0.000  0.000  0.000
66.750      0   23.203  26.036  13.375  -0.026  -0.582  0.000  0.000  0.000
13.676     -1   23.203  26.036  2.482  -0.082  -0.387  0.000  0.000  0.000
13.676     -1   23.203  26.036  2.482  -0.082  -0.387  0.000  0.000  0.000
24.886      2   23.203  26.036  23.570  0.009  -0.398  0.000  0.000  0.000
24.886      2   23.203  26.036  23.570  0.009  -0.398  0.000  0.000  0.000
130.429      1   23.203  26.036  62.278  0.234  -0.318  0.000  0.000  0.000
130.429      1   23.203  26.036  62.278  0.234  -0.318  0.000  0.000  0.000
250.909      1   23.203  26.036  75.731  0.304  -0.340  0.000  0.000  0.000
250.909      1   23.203  26.036  75.731  0.304  -0.340  0.000  0.000  0.000
193.400      0   23.203  26.036  10.714  -0.075  -0.283  0.000  0.000  0.000
193.400      0   23.203  26.036  10.714  -0.075  -0.283  0.000  0.000  0.000
169.295      1   23.203  26.036  17.763  0.120  -0.283  0.000  0.000  0.000
169.295      1   23.203  26.036  17.763  0.120  -0.283  0.000  0.000  0.000
216.499     -1   23.203  26.036  47.587  0.286  -0.250  0.000  0.000  0.000
216.499     -1   23.203  26.036  47.587  0.286  -0.250  0.000  0.000  0.000
182.617     -1   23.203  26.036  22.555  0.006  -0.207  0.000  0.000  0.000
182.617     -1   23.203  26.036  22.555  0.006  -0.207  0.000  0.000  0.000
182.617     -1   23.203  26.036  22.555  0.006  -0.207  0.000  0.000  0.000
191.241      3   23.203  26.036  38.101  0.169  -0.138  0.000  0.000  0.000
191.241      3   23.203  26.036  38.101  0.169  -0.138  0.000  0.000  0.000
255.977      2   23.203  26.036  61.310  0.316  -0.132  0.000  0.000  0.000
255.977      2   23.203  26.036  61.310  0.316  -0.132  0.000  0.000  0.000
168.735      2   23.203  26.036  3.403  -0.025  -0.009  0.000  0.000  0.000
168.735      2   23.203  26.036  3.403  -0.025  -0.009  0.000  0.000  0.000
313.675      2   23.203  26.036  90.791  0.722  0.091  0.000  0.000  0.000
313.675      2   23.203  26.036  90.791  0.722  0.091  0.000  0.000  0.000
440.235      1   23.379  26.036  91.038  0.631  0.294  0.000  0.000  0.000
440.235      1   23.379  26.036  91.038  0.631  0.294  0.000  0.000  0.000
472.302      3   23.379  26.036  60.075  0.502  0.615  0.000  0.000  0.000
472.302      3   23.379  26.036  60.075  0.502  0.615  0.000  0.000  0.000
489.301      3   23.379  26.036  54.326  0.670  0.890  0.000  0.000  0.000
489.301      3   23.379  26.036  54.326  0.670  0.890  0.000  0.000  0.000
543.920      2   23.379  26.036  69.300  0.868  1.109  0.000  0.000  0.000
585.830      2   23.379  26.036  67.694  0.832  1.227  0.000  0.000  0.000
765.308      1   23.555  26.036  123.193  1.194  1.211  0.000  0.000  0.000
830.489      0   23.555  26.036  88.596  0.874  1.226  0.000  0.000  0.000
956.421      0   23.555  26.036  117.681  1.159  1.246  0.000  0.000  0.000
1066.585      0   23.555  26.036  122.341  1.226  1.216  0.000  0.000  0.000
1022.497      1   23.555  26.036  70.893  0.840  1.233  0.000  0.000  0.000
1029.226      1   23.555  26.036  91.989  1.034  1.224  0.000  0.000  0.000
1016.182      1   23.555  26.036  85.538  0.878  1.042  0.000  0.000  0.000
1016.182      1   23.555  26.036  85.538  0.878  1.042  0.000  0.000  0.000
1152.767      2   23.555  26.036  146.411  1.279  1.044  0.000  0.000  0.000
1152.767      2   23.555  26.036  146.411  1.279  1.044  0.000  0.000  0.000
1245.379      3   23.555  26.036  141.237  1.103  0.882  0.000  0.000  0.000
1245.379      3   23.555  26.036  141.237  1.103  0.882  0.000  0.000  0.000
1237.845      3   23.555  26.036  110.931  0.961  0.891  0.000  0.000  0.000
1237.845      3   23.555  26.036  110.931  0.961  0.891  0.000  0.000  0.000
1139.045      4   23.555  26.036  77.168  0.804  0.886  0.000  0.000  0.000
1139.045      4   23.555  26.036  77.168  0.804  0.886  0.000  0.000  0.000
1024.284      3   23.555  26.036  63.366  0.772  0.850  0.000  0.000  0.000
1024.284      3   23.555  26.036  63.366  0.772  0.850  0.000  0.000  0.000
997.556      2   23.555  26.036  89.523  0.890  0.841  0.000  0.000  0.000
997.556      2   23.555  26.036  89.523  0.890  0.841  0.000  0.000  0.000
1000.444      1   23.555  26.036  98.593  0.836  0.861  0.000  0.000  0.000
1000.444      1   23.555  26.036  98.593  0.836  0.861  0.000  0.000  0.000
992.504      3   23.555  26.036  94.117  0.779  0.778  0.000  0.000  0.000
992.504      3   23.555  26.036  94.117  0.779  0.778  0.000  0.000  0.000
905.861      2   23.555  26.036  61.720  0.651  0.881  0.000  0.000  0.000
905.861      2   23.555  26.036  61.720  0.651  0.881  0.000  0.000  0.000
777.172      2   23.555  26.036  37.979  0.617  0.922  0.000  0.000  0.000
777.172      2   23.555  26.036  37.979  0.617  0.922  0.000  0.000  0.000
618.386      2   23.555  26.036  15.233  0.460  0.922  0.000  0.000  0.000
618.386      2   23.555  26.036  15.233  0.460  0.922  0.000  0.000  0.000
618.386      2   23.555  26.036  15.233  0.460  0.922  0.000  0.000  0.000
576.682      3   23.555  26.036  49.750  0.636  0.857  0.000  0.000  0.000
576.682      3   23.555  26.036  49.750  0.636  0.857  0.000  0.000  0.000
427.067      0   23.555  26.036  1.727  0.173  0.763  0.000  0.000  0.000
427.067      0   23.555  26.036  1.727  0.173  0.763  0.000  0.000  0.000
324.020      3   23.555  26.036  8.526  0.272  0.677  0.000  0.000  0.000
324.020      3   23.555  26.036  8.526  0.272  0.677  0.000  0.000  0.000
173.436      0   23.555  26.036  -19.132  0.068  0.545  0.000  0.000  0.000
173.436      0   23.555  26.036  -19.132  0.068  0.545  0.000  0.000  0.000
2.507      0   23.555  26.036  -39.556  -0.077  0.417  0.000  0.000  0.000
2.507      0   23.555  26.036  -39.556  -0.077  0.417  0.000  0.000  0.000
-189.695     -1   23.555  26.036  -62.220  -0.275  0.275  0.000  0.000  0.000
-189.695     -1   23.555  26.036  -62.220  -0.275  0.275  0.000  0.000  0.000
-256.533      0   23.555  26.036  -26.818  -0.066  0.218  0.000  0.000  0.000
-256.533      0   23.555  26.036  -26.818  -0.066  0.218  0.000  0.000  0.000
-409.587      1   23.555  26.036  -67.733  -0.431  0.190  0.000  0.000  0.000
-409.587      1   23.555  26.036  -67.733  -0.431  0.190  0.000  0.000  0.000
-559.402      1   23.555  26.036  -78.970  -0.456  0.123  0.000  0.000  0.000
-559.402      1   23.555  26.036  -78.970  -0.456  0.123  0.000  0.000  0.000
-708.886      0   23.555  26.036  -91.044  -0.503  0.094  0.000  0.000  0.000
-708.886      0   23.555  26.036  -91.044  -0.503  0.094  0.000  0.000  0.000
-834.028     -1   23.555  26.036  -93.266  -0.552  0.045  0.000  0.000  0.000
-834.028     -1   23.555  26.036  -93.266  -0.552  0.045  0.000  0.000  0.000
-927.150      0   23.555  26.036  -90.430  -0.554  -0.006  0.000  0.000  0.000
-927.150      0   23.555  26.036  -90.430  -0.554  -0.006  0.000  0.000  0.000
-927.150      0   23.555  26.036  -90.430  -0.554  -0.006  0.000  0.000  0.000
-1041.339      1   23.730  26.036  -111.202  -0.756  -0.080  0.000  0.000  0.000
-1041.339      1   23.730  26.036  -111.202  -0.756  -0.080  0.000  0.000  0.000
-1138.073      0   23.730  26.036  -116.823  -0.777  -0.127  0.000  0.000  0.000
-1138.073      0   23.730  26.036  -116.823  -0.777  -0.127  0.000  0.000  0.000
-1240.591      0   23.730  26.036  -129.583  -0.859  -0.176  0.000  0.000  0.000
-1240.591      0   23.730  26.036  -129.583  -0.859  -0.176  0.000  0.000  0.000
-1382.779      0   23.730  26.036  -155.431  -1.046  -0.282  0.000  0.000  0.000
-1382.779      0   23.730  26.036  -155.431  -1.046  -0.282  0.000  0.000  0.000
-1463.761      0   23.730  26.036  -142.258  -1.013  -0.428  0.000  0.000  0.000
-1463.761      0   23.730  26.036  -142.258  -1.013  -0.428  0.000  0.000  0.000
-1542.501      0   23.730  26.036  -147.686  -1.121  -0.540  0.000  0.000  0.000
-1542.501      0   23.730  26.036  -147.686  -1.121  -0.540  0.000  0.000  0.000
-1686.749      0   23.730  26.036  -180.352  -1.390  -0.679  0.000  0.000  0.000
-1686.749      0   23.730  26.036  -180.352  -1.390  -0.679  0.000  0.000  0.000
-1808.304      1   23.730  26.036  -181.824  -1.382  -0.806  0.000  0.000  0.000
-1808.304      1   23.730  26.036  -181.824  -1.382  -0.806  0.000  0.000  0.000
-1947.528      1   23.555  26.036  -192.605  -1.490  -0.901  0.000  0.000  0.000
-1947.528      1   23.555  26.036  -192.605  -1.490  -0.901  0.000  0.000  0.000
-2114.589      1   23.555  26.036  -209.003  -1.611  -0.899  0.000  0.000  0.000
-2249.678      0   23.555  26.036  -203.295  -1.599  -1.011  0.000  0.000  0.000
-2362.335      4   23.555  26.036  -203.496  -1.631  -1.024  0.000  0.000  0.000
-2471.816      2   23.555  26.036  -211.606  -1.717  -1.120  0.000  0.000  0.000
-2588.899      2   23.555  26.036  -224.491  -1.774  -1.133  0.000  0.000  0.000
-2647.313      5   23.555  26.036  -210.682  -1.674  -1.148  0.000  0.000  0.000
-2666.132      5   23.555  26.036  -199.857  -1.652  -1.191  0.000  0.000  0.000
-2671.044      2   23.555  26.036  -197.193  -1.649  -1.198  0.000  0.000  0.000
-2652.075      2   23.555  26.036  -190.896  -1.590  -1.153  0.000  0.000  0.000
-2652.075      2   23.555  26.036  -190.896  -1.590  -1.153  0.000  0.000  0.000
-2620.660      3   23.555  26.036  -188.461  -1.560  -1.134  0.000  0.000  0.000
-2620.660      3   23.555  26.036  -188.461  -1.560  -1.134  0.000  0.000  0.000
-2557.316      1   23.555  26.036  -173.609  -1.448  -1.147  0.000  0.000  0.000
-2557.316      1   23.555  26.036  -173.609  -1.448  -1.147  0.000  0.000  0.000
-2496.190      4   23.555  26.036  -168.762  -1.434  -1.129  0.000  0.000  0.000
-2496.190      4   23.555  26.036  -168.762  -1.434  -1.129  0.000  0.000  0.000
-2430.406      1   23.555  26.036  -161.146  -1.376  -1.075  0.000  0.000  0.000
-2430.406      1   23.555  26.036  -161.146  -1.376  -1.075  0.000  0.000  0.000
-2345.780      2   23.730  26.036  -152.349  -1.311  -1.050  0.000  0.000  0.000
-2345.780      2   23.730  26.036  -152.349  -1.311  -1.050  0.000  0.000  0.000
-2262.211      0   23.730  26.036  -149.664  -1.267  -0.991  0.000  0.000  0.000
-2262.211      0   23.730  26.036  -149.664  -1.267  -0.991  0.000  0.000  0.000
-2262.211      0   23.730  26.036  -149.664  -1.267  -0.991  0.000  0.000  0.000
-2191.147      0   23.730  26.036  -150.961  -1.261  -0.953  0.000  0.000  0.000
-2191.147      0   23.730  26.036  -150.961  -1.261  -0.953  0.000  0.000  0.000
-2107.838      2   23.730  26.036  -141.535  -1.162  -0.857  0.000  0.000  0.000
-2107.838      2   23.730  26.036  -141.535  -1.162  -0.857  0.000  0.000  0.000
-2037.656      2   23.730  26.036  -139.956  -1.165  -0.851  0.000  0.000  0.000
-2037.656      2   23.730  26.036  -139.956  -1.165  -0.851  0.000  0.000  0.000
-1971.320      1   23.730  26.036  -135.083  -1.115  -0.796  0.000  0.000  0.000
-1971.320      1   23.730  26.036  -135.083  -1.115  -0.796  0.000  0.000  0.000
-1886.729      3   23.730  26.036  -121.618  -1.007  -0.749  0.000  0.000  0.000
-1886.729      3   23.730  26.036  -121.618  -1.007  -0.749  0.000  0.000  0.000
-1812.360      3   23.730  26.036  -118.042  -0.980  -0.692  0.000  0.000  0.000
-1812.360      3   23.730  26.036  -118.042  -0.980  -0.692  0.000  0.000  0.000
-1750.948      6   23.730  26.036  -115.519  -0.942  -0.651  0.000  0.000  0.000
-1750.948      6   23.730  26.036  -115.519  -0.942  -0.651  0.000  0.000  0.000
-1695.629      9   23.730  26.036  -109.915  -0.885  -0.616  0.000  0.000  0.000
-1695.629      9   23.730  26.036  -109.915  -0.885  -0.616  0.000  0.000  0.000
-1637.789      8   23.730  26.036  -100.388  -0.814  -0.576  0.000  0.000  0.000
-1637.789      8   23.730  26.036  -100.388  -0.814  -0.576  0.000  0.000  0.000
-1616.575      3   23.730  26.036  -110.055  -0.885  -0.550  0.000  0.000  0.000
-1616.575      3   23.730  26.036  -110.055  -0.885  -0.550  0.000  0.000  0.000
-1589.763      2   23.730  26.036  -106.505  -0.832  -0.523  0.000  0.000  0.000
-1589.763      2   23.730  26.036  -106.505  -0.832  -0.523  0.000  0.000  0.000
-1577.187     -1   23.730  26.036  -110.744  -0.859  -0.494  0.000  0.000  0.000
-1577.187     -1   23.730  26.036  -110.744  -0.859  -0.494  0.000  0.000  0.000
-1577.187     -1   23.730  26.036  -110.744  -0.859  -0.494  0.000  0.000  0.000
-1553.572      1   23.730  26.036  -105.243  -0.836  -0.550  0.000  0.000  0.000
-1505.382     -1   23.906  26.036  -97.262  -0.785  -0.531  0.000  0.000  0.000
-1467.059     -2   23.906  26.036  -100.213  -0.810  -0.499  0.000  0.000  0.000
-1467.059     -2   23.906  26.036  -100.213  -0.810  -0.499  0.000  0.000  0.000
-1426.402     -1   23.906  26.036  -98.482  -0.800  -0.544  0.000  0.000  0.000
-1426.402     -1   23.906  26.036  -98.482  -0.800  -0.544  0.000  0.000  0.000
-1393.767      0   23.906  26.036  -100.072  -0.800  -0.540  0.000  0.000  0.000
-1348.980      1   23.906  26.036  -93.083  -0.751  -0.546  0.000  0.000  0.000
-1327.822     -1   23.906  26.036  -98.770  -0.799  -0.513  0.000  0.000  0.000
-1327.822     -1   23.906  26.036  -98.770  -0.799  -0.513  0.000  0.000  0.000
-1324.837     -1   23.906  26.036  -103.651  -0.843  -0.572  0.000  0.000  0.000
-1320.789     -1   23.906  26.036  -101.750  -0.820  -0.563  0.000  0.000  0.000
-1332.557      0   23.906  26.036  -105.965  -0.849  -0.560  0.000  0.000  0.000
-1337.878      0   23.906  26.036  -101.367  -0.798  -0.507  0.000  0.000  0.000
-1337.878      0   23.906  26.036  -101.367  -0.798  -0.507  0.000  0.000  0.000
-1358.609      0   23.906  26.036  -104.395  -0.829  -0.500  0.000  0.000  0.000
-1358.609      0   23.906  26.036  -104.395  -0.829  -0.500  0.000  0.000  0.000
-1358.609      0   23.906  26.036  -104.395  -0.829  -0.500  0.000  0.000  0.000
-1352.611      1   23.906  26.036  -94.692  -0.754  -0.495  0.000  0.000  0.000
-1352.611      1   23.906  26.036  -94.692  -0.754  -0.495  0.000  0.000  0.000
-1317.747     -2   23.906  26.036  -82.780  -0.671  -0.461  0.000  0.000  0.000
-1317.747     -2   23.906  26.036  -82.780  -0.671  -0.461  0.000  0.000  0.000
-1271.327     -2   23.906  26.036  -75.626  -0.633  -0.465  0.000  0.000  0.000
-1213.572     -1   23.906  26.036  -67.214  -0.564  -0.417  0.000  0.000  0.000
-1124.370      0   23.906  26.036  -49.200  -0.436  -0.407  0.000  0.000  0.000
-1064.040      1   23.906  26.036  -53.276  -0.480  -0.411  0.000  0.000  0.000
-1001.660     -1   23.906  26.036  -47.479  -0.399  -0.328  0.000  0.000  0.000
-924.529     -1   23.906  26.036  -36.658  -0.327  -0.325  0.000  0.000  0.000
-860.862     -1   23.906  26.036  -36.164  -0.341  -0.313  0.000  0.000  0.000
-796.383     -2   23.906  26.036  -30.536  -0.287  -0.284  0.000  0.000  0.000
-735.527     -2   23.906  26.036  -26.506  -0.287  -0.353  0.000  0.000  0.000
-678.726     -1   23.906  26.036  -23.019  -0.268  -0.360  0.000  0.000  0.000
-678.726     -1   23.906  26.036  -23.019  -0.268  -0.360  0.000  0.000  0.000
-634.632      0   23.906  26.036  -23.556  -0.271  -0.367  0.000  0.000  0.000
-634.632      0   23.906  26.036  -23.556  -0.271  -0.367  0.000  0.000  0.000
-634.632      0   23.906  26.036  -23.556  -0.271  -0.367  0.000  0.000  0.000
-598.959      0   23.906  26.036  -23.445  -0.298  -0.463  0.000  0.000  0.000
-598.959      0   23.906  26.036  -23.445  -0.298  -0.463  0.000  0.000  0.000
-544.068     -1   23.730  26.036  -8.256  -0.207  -0.478  0.000  0.000  0.000
-488.650     -2   23.730  26.036  -0.127  -0.194  -0.549  0.000  0.000  0.000
-470.996     -1   23.730  26.036  -8.502  -0.245  -0.516  0.000  0.000  0.000
-470.996     -1   23.730  26.036  -8.502  -0.245  -0.516  0.000  0.000  0.000
-455.652     -2   23.730  26.036  -6.655  -0.229  -0.574  0.000  0.000  0.000
-455.652     -2   23.730  26.036  -6.655  -0.229  -0.574  0.000  0.000  0.000
-432.666      0   23.730  26.036  -1.974  -0.207  -0.619  0.000  0.000  0.000
-432.666      0   23.730  26.036  -1.974  -0.207  -0.619  0.000  0.000  0.000
-381.370     -1   23.730  26.036  11.217  -0.143  -0.658  0.000  0.000  0.000
-381.370     -1   23.730  26.036  11.217  -0.143  -0.658  0.000  0.000  0.000
-319.205     -1   23.730  26.036  19.311  -0.143  -0.740  0.000  0.000  0.000
-319.205     -1   23.730  26.036  19.311  -0.143  -0.740  0.000  0.000  0.000
-276.880     -1   23.730  26.036  15.214  -0.148  -0.650  0.000  0.000  0.000
-276.880     -1   23.730  26.036  15.214  -0.148  -0.650  0.000  0.000  0.000
-253.284      1   23.730  26.036  9.114  -0.156  -0.626  0.000  0.000  0.000
-253.284      1   23.730  26.036  9.114  -0.156  -0.626  0.000  0.000  0.000
-225.693      0   23.730  26.036  9.604  -0.113  -0.581  0.000  0.000  0.000
-225.693      0   23.730  26.036  9.604  -0.113  -0.581  0.000  0.000  0.000
-230.637     -1   23.730  26.036  -5.455  -0.106  -0.219  0.000  0.000  0.000
-226.640     -1   23.730  26.036  -2.682  -0.081  -0.206  0.000  0.000  0.000
-167.976     -1   23.730  26.036  20.687  -0.077  -0.620  0.000  0.000  0.000
-150.489      0   23.730  26.036  9.148  -0.178  -0.582  0.000  0.000  0.000
