vel_hum[rad/s]  vel_exo[rad/s]  vel_adm[rad/s]  vel_motor[rad/s]  actual_Vel[rad/s]  T_Sea[N.m]
0.042  -0.000  -0.001  0.161  0.105  0.000
0.045  -0.000  -0.001  0.251  0.105  0.000
0.051  -0.000  -0.001  0.355  0.105  0.000
0.050  -0.000  -0.001  0.455  0.105  0.000
0.052  -0.000  -0.001  0.560  0.105  0.000
0.055  -0.000  -0.001  0.674  0.000  0.000
0.053  -0.000  -0.001  0.783  0.000  0.000
0.053  -0.000  -0.000  0.892  0.000  0.000
0.050  -0.000  -0.000  0.997  0.000  0.000
0.046  -0.000  -0.000  1.092  0.000  0.000
0.044  -0.000  -0.000  1.183  0.000  0.000
0.040  -0.000  -0.000  1.267  0.000  0.000
0.029  -0.000  -0.000  1.327  0.000  0.000
0.020  -0.000  -0.000  1.369  0.000  0.000
0.009  -0.000  -0.000  1.388  0.000  0.000
-0.004  -0.000  -0.000  1.380  0.000  0.000
-0.010  -0.000  -0.000  1.359  0.000  0.000
-0.029  -0.000  -0.000  1.299  0.000  0.000
-0.037  -0.000  -0.000  1.222  0.000  0.000
-0.055  -0.000  -0.000  1.107  0.000  0.000
-0.063  -0.000  -0.000  0.977  0.000  0.000
-0.071  -0.000  -0.000  0.829  0.000  0.000
-0.074  -0.000  -0.000  0.676  0.000  0.000
-0.072  -0.000  -0.000  0.525  0.000  0.000
-0.069  -0.000  -0.000  0.381  0.000  0.000
-0.066  -0.000  -0.000  0.244  0.000  0.000
-0.059  -0.000  -0.000  0.121  0.000  0.000
-0.052  -0.000  -0.000  0.013  0.000  0.000
-0.052  -0.000  -0.000  -0.096  0.000  0.000
-0.045  -0.000  -0.000  -0.190  0.000  0.000
-0.038  -0.000  -0.000  -0.269  0.000  0.000
-0.038  -0.000  -0.000  -0.348  0.000  0.000
-0.033  -0.000  -0.000  -0.416  0.000  0.000
-0.033  -0.000  -0.000  -0.486  0.000  0.000
-0.025  -0.000  -0.000  -0.538  0.000  0.000
-0.015  -0.000  -0.000  -0.570  0.000  0.000
0.003  -0.000  -0.000  -0.564  0.000  0.000
0.019  -0.000  -0.000  -0.524  0.000  0.000
0.033  -0.000  -0.000  -0.455  0.000  0.000
0.044  -0.000  -0.000  -0.364  0.000  0.000
0.047  -0.000  -0.000  -0.267  0.000  0.000
0.063  -0.000  -0.000  -0.137  0.000  0.000
0.060  -0.000  -0.000  -0.011  0.000  0.000
0.056  -0.000  -0.000  0.105  0.000  0.000
0.055  -0.000  -0.000  0.221  0.000  0.000
0.042  -0.000  -0.000  0.308  0.000  0.000
0.027  -0.000  -0.000  0.366  0.000  0.000
0.020  -0.000  -0.000  0.408  0.000  0.000
0.014  -0.000  -0.000  0.437  0.000  0.000
0.013  -0.000  -0.000  0.464  0.000  0.000
0.014  -0.000  -0.000  0.493  0.000  0.000
0.014  -0.000  -0.000  0.523  0.000  0.000
0.012  -0.000  -0.000  0.549  0.000  0.000
0.003  -0.000  -0.000  0.555  0.000  0.000
-0.003  -0.000  -0.000  0.549  0.000  0.000
-0.015  -0.000  -0.000  0.518  0.000  0.000
-0.034  -0.000  -0.000  0.447  0.000  0.000
-0.051  -0.000  -0.000  0.341  0.000  0.000
-0.067  -0.000  -0.000  0.202  0.000  0.000
-0.099  -0.000  -0.000  -0.004  0.000  0.000
-0.119  -0.000  -0.000  -0.252  0.000  0.000
-0.137  -0.000  -0.000  -0.536  0.000  0.000
-0.167  -0.000  -0.000  -0.884  0.000  0.000
-0.210  -0.000  -0.000  -1.320  0.000  0.000
-0.244  -0.000  -0.000  -1.829  0.000  0.000
-0.278  -0.000  -0.000  -2.408  0.000  0.000
-0.300  -0.000  -0.000  -3.035  0.000  0.000
-0.321  -0.000  0.000  -3.703  -0.105  0.000
-0.342  -0.000  0.000  -4.415  -0.105  0.000
-0.361  -0.000  0.004  -5.131  -2.199  0.000
-0.380  -0.000  0.007  -5.875  -2.513  0.000
-0.393  -0.000  0.011  -6.632  -2.932  0.000
-0.398  -0.000  0.013  -7.395  -2.932  0.000
-0.398  -0.000  0.016  -8.147  -3.351  0.000
-0.395  -0.000  0.020  -8.874  -4.084  0.000
-0.373  -0.000  0.023  -9.550  -4.084  0.000
-0.342  -0.000  0.027  -10.135  -5.341  0.000
-0.297  -0.000  0.032  -10.606  -6.178  0.000
-0.239  -0.000  0.037  -10.933  -7.016  0.000
-0.172  -0.000  0.042  -11.098  -7.854  0.000
-0.088  -0.000  0.049  -11.061  -8.901  0.000
0.004  -0.000  0.054  -10.818  -9.111  0.000
0.093  -0.000  0.059  -10.367  -9.844  0.000
0.180  -0.000  0.064  -9.727  -9.844  0.000
0.266  -0.000  0.068  -8.895  -10.053  0.000
0.351  -0.000  0.070  -7.884  -9.844  0.000
0.430  -0.000  0.072  -6.714  -9.215  0.000
0.504  -0.000  0.072  -5.391  -9.006  0.000
0.559  -0.000  0.072  -3.962  -8.378  0.000
0.603  -0.000  0.070  -2.455  -7.645  0.000
0.646  -0.000  0.067  -0.873  -6.912  0.000
0.676  -0.000  0.064  0.752  -5.969  0.000
0.698  -0.000  0.059  2.395  -4.712  0.000
0.721  -0.000  0.053  4.059  -3.665  0.000
0.729  -0.000  0.047  5.715  -2.723  0.000
0.729  -0.000  0.041  7.346  -1.780  0.000
0.719  -0.000  0.033  8.923  -0.419  0.000
0.712  -0.000  0.025  10.445  1.152  0.000
0.704  -0.000  0.014  11.895  3.665  0.000
0.681  -0.000  0.003  13.258  4.712  0.000
0.653  -0.000  -0.008  14.523  6.178  0.000
0.626  3.037  0.714  17.217  7.435  0.000
0.592  -0.000  0.579  19.540  8.901  0.000
0.551  -0.000  0.447  21.481  10.367  0.000
0.503  -0.000  0.337  23.066  12.357  0.000
0.460  -0.000  0.245  24.343  14.347  0.000
0.410  -0.000  0.169  25.333  16.232  0.000
0.373  -0.000  0.105  26.089  18.012  0.000
0.319  -0.000  0.052  26.601  19.478  0.000
0.281  -0.000  0.007  26.919  20.944  0.000
0.229  -0.000  -0.036  26.989  24.819  0.000
0.169  -0.000  -0.070  26.854  25.237  0.000
0.095  -0.000  -0.098  26.506  25.237  0.000
0.007  -0.000  -0.121  25.926  25.447  0.000
-0.092  -0.000  -0.139  25.100  25.552  0.000
-0.202  -0.000  -0.154  24.011  25.656  0.000
-0.332  -0.000  -0.165  22.626  25.656  0.000
-0.474  -0.000  -0.175  20.926  25.656  0.000
-0.653  -0.000  -0.181  18.848  25.028  0.000
-0.851  -0.000  -0.186  16.355  24.504  0.000
-1.041  -0.000  -0.187  13.481  23.248  0.000
-1.240  -0.000  -0.186  10.212  21.782  0.000
-1.433  -0.000  -0.180  6.588  19.059  0.000
-1.634  -0.000  -0.173  2.583  17.488  0.000
-1.809  -0.000  -0.164  -1.736  15.184  0.000
-1.979  -0.000  -0.152  -6.350  12.566  0.000
-2.130  -0.000  -0.138  -11.214  9.844  0.000
-2.278  -0.000  -0.122  -16.320  7.330  0.000
-2.421  -0.000  -0.105  -21.647  4.294  0.000
-2.547  -0.000  -0.085  -27.140  0.209  0.000
-2.661  -0.000  -0.060  -32.753  -4.712  0.000
-2.757  -0.000  -0.032  -38.438  -9.844  0.000
-2.836  -0.000  -0.001  -44.153  -15.080  0.000
-2.904  -0.000  0.033  -49.864  -20.630  0.000
-2.963  -0.000  0.074  -55.506  -28.588  0.000
-3.008  -0.000  0.114  -61.094  -33.196  0.000
-3.030  -0.000  0.154  -66.581  -37.909  0.000
-3.040  -0.000  0.193  -71.940  -42.726  0.000
-3.049  -0.000  0.234  -77.164  -47.962  0.000
-3.053  -0.000  0.275  -82.238  -53.302  0.000
-3.049  -0.000  0.318  -87.135  -59.167  0.000
-3.026  -3.037  -0.372  -93.347  -64.507  0.000
-2.998  -0.000  -0.205  -99.086  -69.534  0.000
-2.962  -3.037  -0.773  -105.863  -74.770  0.000
-2.906  -0.000  -0.508  -111.896  -80.320  0.000
-2.838  -0.000  -0.264  -117.201  -86.184  0.000
-2.759  -0.000  -0.058  -121.832  -92.153  0.000
-2.665  -0.000  0.116  -125.823  -98.018  0.000
-2.584  -0.000  0.268  -129.223  -105.872  0.000
-2.501  -0.000  0.397  -132.118  -110.270  0.000
-2.415  -0.000  0.507  -134.549  -114.459  0.000
-2.322  -0.000  0.616  -136.386  -127.339  0.000
-2.242  -0.000  0.705  -137.852  -128.282  0.000
-2.162  -0.000  0.777  -139.002  -128.282  0.000
-2.076  -0.000  0.835  -139.839  -129.224  0.000
-1.978  -0.000  0.885  -140.349  -130.690  0.000
-1.888  -0.000  0.925  -140.574  -131.528  0.000
-1.790  -0.000  0.958  -140.529  -131.528  0.000
-1.682  -0.000  0.988  -140.157  -134.251  0.000
-1.561  -0.000  1.015  -139.463  -135.403  0.000
-1.415  -0.000  1.037  -138.407  -136.136  0.000
-1.271  -0.000  1.055  -137.009  -136.450  0.000
-1.123  -0.000  1.070  -135.268  -136.555  0.000
-0.989  -0.000  1.082  -133.222  -136.659  0.000
-0.838  -0.000  1.090  -130.859  -135.612  0.000
-0.690  -0.000  1.095  -128.191  -134.460  0.000
-0.520  -0.000  1.096  -125.180  -133.413  0.000
-0.371  -0.000  1.096  -121.877  -132.156  0.000
-0.225  -0.000  1.093  -118.294  -130.690  0.000
-0.076  -0.000  1.085  -114.466  -127.130  0.000
0.052  -0.000  1.074  -110.425  -124.721  0.000
0.177  -0.000  1.062  -106.176  -122.732  0.000
0.313  -0.000  1.049  -101.707  -120.114  0.000
0.441  -0.000  1.033  -97.038  -117.496  0.000
0.573  -0.000  1.015  -92.175  -114.145  0.000
0.714  -0.000  0.996  -87.104  -110.794  0.000
0.853  -0.000  0.974  -81.838  -107.128  0.000
0.968  -0.000  0.950  -76.438  -103.044  0.000
1.097  -0.000  0.923  -70.885  -98.646  0.000
1.229  -0.000  0.893  -65.186  -93.619  0.000
1.352  -0.000  0.861  -59.363  -88.698  0.000
1.471  -0.000  0.823  -53.475  -80.948  0.000
1.578  -0.000  0.785  -47.514  -76.027  0.000
1.700  -0.000  0.744  -41.455  -70.581  0.000
1.810  -3.037  -0.030  -36.857  -64.822  0.000
1.916  -0.000  0.052  -31.942  -59.376  0.000
2.046  -0.000  0.130  -26.670  -53.826  0.000
2.140  -0.000  0.186  -21.154  -48.799  0.000
2.243  -0.000  0.221  -15.419  -43.668  0.000
2.342  -0.000  0.241  -9.507  -38.537  0.000
2.443  -0.000  0.248  -3.440  -33.301  0.000
2.539  -0.000  0.245  2.753  -28.170  0.000
2.622  -0.000  0.214  8.812  -10.158  0.000
2.686  -0.000  0.186  14.918  -8.692  0.000
2.748  -0.000  0.163  21.106  -8.692  0.000
2.815  -0.000  0.142  27.374  -7.226  0.000
2.849  -0.000  0.123  33.648  -5.341  0.000
2.879  -0.000  0.102  39.905  -2.513  0.000
2.901  -0.000  0.086  46.175  -2.513  0.000
2.900  -0.000  0.055  52.231  8.692  0.000
2.886  -0.000  0.018  58.083  15.708  0.000
2.865  -0.000  -0.021  63.732  21.468  0.000
2.839  -0.000  -0.067  69.106  30.578  0.000
2.826  -0.000  -0.117  74.241  38.537  0.000
2.800  -0.000  -0.174  79.069  48.485  0.000
2.784  -0.000  -0.228  83.672  54.035  0.000
2.763  -0.000  -0.281  88.045  59.586  0.000
2.746  -0.000  -0.332  92.202  65.031  0.000
2.751  -0.000  -0.382  96.190  70.476  0.000
2.730  -0.000  -0.430  99.969  75.398  0.000
2.696  3.037  0.256  105.044  79.901  0.000
2.671  -0.000  0.088  109.654  84.509  0.000
2.659  -0.000  -0.076  113.840  88.802  0.000
2.662  -0.000  -0.217  117.663  94.353  0.000
2.676  -0.000  -0.338  121.201  98.960  0.000
2.710  -0.000  -0.441  124.537  103.254  0.000
2.740  -0.000  -0.531  127.692  107.338  0.000
2.776  -0.000  -0.609  130.703  111.422  0.000
2.825  3.037  0.055  135.149  115.087  0.000
2.861  -0.000  -0.129  139.242  118.438  0.000
2.885  -0.000  -0.305  142.970  121.999  0.000
2.901  -0.000  -0.452  146.374  125.768  0.000
2.913  -0.000  -0.579  149.463  131.319  0.000
2.901  -0.000  -0.687  152.255  134.774  0.000
2.876  -0.000  -0.777  154.766  137.811  0.000
2.844  -0.000  -0.856  157.000  141.267  0.000
2.808  -0.000  -0.924  158.974  144.409  0.000
2.766  -0.000  -0.982  160.704  147.027  0.000
2.731  -0.000  -1.034  162.215  149.854  0.000
2.684  3.037  -0.346  165.029  152.053  0.000
2.637  3.037  0.223  168.895  154.566  0.000
2.584  -0.000  -0.058  172.035  156.870  0.000
2.506  -0.000  -0.310  174.457  159.174  0.000
2.433  -0.000  -0.526  176.165  167.656  0.000
2.365  -0.000  -0.699  177.357  168.180  0.000
2.302  -0.000  -0.838  178.131  168.180  0.000
2.234  -0.000  -0.950  178.522  168.704  0.000
2.155  3.037  -0.309  180.072  169.646  0.000
2.079  3.037  0.226  182.563  170.693  0.000
1.992  3.037  0.654  185.765  170.693  0.000
1.901  3.037  0.992  189.454  172.788  0.000
1.797  3.037  1.259  193.457  174.777  0.000
1.703  -0.000  0.737  196.147  176.976  0.000
1.613  3.037  1.022  199.193  180.746  0.000
1.503  -0.000  0.534  200.943  184.411  0.000
1.387  3.037  0.848  203.058  187.972  0.000
1.252  3.037  1.115  205.395  191.742  0.000
1.096  -0.000  0.593  206.282  194.360  0.000
0.935  -0.000  0.148  205.876  196.664  0.000
0.761  -0.000  -0.212  204.324  199.072  0.000
0.583  -0.000  -0.503  201.766  201.062  0.000
0.412  -0.000  -0.738  198.347  202.214  0.000
0.245  3.037  -0.194  195.708  202.528  0.000
0.077  -0.000  -0.467  192.161  201.690  0.000
-0.072  3.037  0.028  189.352  200.224  0.000
-0.208  3.037  0.448  187.157  198.549  0.000
-0.330  -0.000  0.056  183.922  196.245  0.000
-0.442  3.037  0.455  181.313  194.255  0.000
-0.535  3.037  0.803  179.284  190.590  0.000
-0.621  3.037  1.084  177.684  189.019  0.000
-0.709  -0.000  0.581  174.887  186.401  0.000
-0.783  -0.000  0.159  171.084  184.411  0.000
-0.851  -0.000  -0.176  166.473  182.108  0.000
-0.907  -0.000  -0.439  161.231  179.490  0.000
-0.950  3.037  0.089  157.040  176.453  0.000
-0.984  -0.000  -0.194  152.229  173.416  0.000
-1.013  -0.000  -0.437  146.898  169.960  0.000
-1.024  -0.000  -0.625  141.207  165.981  0.000
-1.043  -0.000  -0.768  135.236  161.583  0.000
-1.045  3.037  -0.143  130.622  157.289  0.000
-1.045  -0.000  -0.345  125.648  152.681  0.000
-1.044  -0.000  -0.519  120.389  147.131  0.000
-1.040  -0.000  -0.653  114.917  142.942  0.000
-1.037  -0.000  -0.747  109.356  135.403  0.000
-1.032  -0.000  -0.796  103.913  119.695  0.000
-1.035  -0.000  -0.833  98.411  118.438  0.000
-1.043  -0.000  -0.863  92.831  118.438  0.000
-1.050  -0.000  -0.882  87.223  116.134  0.000
-1.065  -0.000  -0.894  81.591  113.726  0.000
-1.082  -0.000  -0.897  75.970  109.746  0.000
-1.095  -0.000  -0.899  70.318  109.746  0.000
-1.118  -0.000  -0.894  64.685  105.348  0.000
-1.144  -0.000  -0.880  59.100  99.903  0.000
-1.163  -0.000  -0.860  53.597  94.038  0.000
-1.192  -0.000  -0.830  48.208  85.765  0.000
-1.214  -0.000  -0.789  43.006  74.979  0.000
-1.237  -0.000  -0.746  37.922  69.429  0.000
-1.254  -0.000  -0.702  32.969  63.879  0.000
-1.278  -0.000  -0.658  28.135  58.224  0.000
-1.306  -0.000  -0.614  23.412  52.569  0.000
-1.338  -0.000  -0.569  18.793  46.914  0.000
-1.378  -0.000  -0.524  14.257  41.678  0.000
-1.424  -0.000  -0.480  9.785  36.547  0.000
-1.477  -0.000  -0.435  5.368  31.206  0.000
-1.539  -0.000  -0.392  0.978  26.389  0.000
-1.611  -0.000  -0.350  -3.409  21.677  0.000
-1.685  -0.000  -0.308  -7.803  17.174  0.000
-1.770  -0.000  -0.266  -12.211  11.624  0.000
-1.849  -3.037  -0.961  -18.199  9.425  0.000
-1.930  -0.000  -0.802  -23.988  6.493  0.000
-2.018  -0.000  -0.647  -29.595  3.351  0.000
-2.110  -0.000  -0.516  -35.067  -0.838  0.000
-2.206  -0.000  -0.400  -40.405  -7.645  0.000
-2.302  -0.000  -0.298  -45.649  -13.509  0.000
-2.400  -0.000  -0.206  -50.823  -19.583  0.000
-2.511  -0.000  -0.122  -55.971  -25.761  0.000
-2.627  -3.037  -0.777  -62.637  -32.149  0.000
-2.757  -0.000  -0.583  -69.102  -37.176  0.000
-2.890  -0.000  -0.395  -75.368  -43.354  0.000
-3.020  -0.000  -0.231  -81.457  -51.313  0.000
-3.155  -0.000  -0.089  -87.448  -57.386  0.000
-3.282  -0.000  0.031  -93.388  -62.099  0.000
-3.386  -0.000  0.139  -99.236  -68.487  0.000
-3.457  -0.000  0.233  -104.969  -73.513  0.000
-3.517  -0.000  0.317  -110.574  -79.168  0.000
-3.553  -0.000  0.415  -115.792  -98.227  0.000
-3.552  -3.037  -0.236  -122.341  -99.274  0.000
-3.544  -3.037  -0.779  -130.007  -99.274  0.000
-3.518  -0.000  -0.479  -136.972  -101.159  0.000
-3.472  -0.000  -0.211  -143.245  -104.091  0.000
-3.415  -3.037  -0.721  -150.408  -108.280  0.000
-3.359  -3.037  -1.152  -158.352  -108.280  0.000
-3.301  -3.037  -1.481  -166.723  -118.647  0.000
-3.248  -0.000  -0.998  -173.873  -126.292  0.000
-3.182  -0.000  -0.576  -179.894  -134.460  0.000
-3.112  -3.037  -0.955  -186.438  -143.466  0.000
-3.037  -3.037  -1.266  -193.354  -152.263  0.000
-2.954  -0.000  -0.769  -198.944  -160.954  0.000
-2.872  -0.000  -0.338  -203.373  -167.552  0.000
-2.771  -3.037  -0.711  -208.261  -175.510  0.000
-2.682  -0.000  -0.291  -212.009  -181.270  0.000
-2.580  -3.037  -0.655  -216.223  -187.134  0.000
-2.469  -0.000  -0.223  -219.192  -195.407  0.000
-2.336  -3.037  -0.580  -222.566  -199.805  0.000
-2.192  -3.037  -0.880  -226.208  -204.099  0.000
-2.052  -3.037  -1.114  -229.985  -208.497  0.000
-1.906  -3.037  -1.295  -233.785  -212.162  0.000
-1.763  -3.037  -1.433  -237.526  -215.723  0.000
-1.600  -3.037  -1.537  -241.086  -220.016  0.000
-1.453  -3.037  -1.613  -244.451  -223.577  0.000
-1.305  -3.037  -1.668  -247.570  -227.451  0.000
-1.147  -3.037  -1.706  -250.387  -231.221  0.000
-1.000  -3.037  -1.730  -252.896  -234.991  0.000
-0.848  -3.037  -1.743  -255.065  -238.656  0.000
-0.701  -3.037  -1.745  -256.863  -243.683  0.000
-0.557  -3.037  -1.742  -258.322  -246.196  0.000
-0.396  -0.000  -1.003  -257.869  -248.814  0.000
-0.247  -0.000  -0.386  -255.793  -250.804  0.000
-0.082  -0.000  0.111  -252.306  -253.003  0.000
0.051  -3.037  -0.222  -249.227  -253.631  0.000
0.183  -3.037  -0.512  -246.473  -253.631  0.000
0.313  -3.037  -0.746  -243.950  -252.689  0.000
0.427  -3.037  -0.936  -241.609  -250.699  0.000
0.510  -3.037  -1.091  -239.436  -249.338  0.000
0.597  -3.037  -1.217  -237.369  -247.558  0.000
0.647  -3.037  -1.321  -235.442  -245.568  0.000
0.672  -0.000  -0.682  -232.211  -239.494  0.000
0.693  -0.000  -0.148  -227.831  -239.285  0.000
0.710  -0.000  0.279  -222.525  -239.285  0.000
0.719  -0.000  0.619  -216.503  -238.342  0.000
0.729  -3.037  0.156  -211.439  -237.086  0.000
0.740  -3.037  -0.241  -207.204  -235.096  0.000
0.765  -0.000  0.169  -202.101  -232.164  0.000
0.806  -3.037  -0.219  -197.782  -227.765  0.000
0.866  -3.037  -0.560  -194.110  -223.158  0.000
0.940  -3.037  -0.845  -190.970  -216.142  0.000
1.013  -0.000  -0.348  -186.713  -211.324  0.000
1.085  -0.000  0.064  -181.510  -206.507  0.000
1.155  -0.000  0.386  -175.557  -201.586  0.000
1.227  -3.037  -0.095  -170.514  -197.501  0.000
1.295  -0.000  0.219  -164.753  -191.637  0.000
1.369  -0.000  0.485  -158.350  -186.820  0.000
1.458  -0.000  0.687  -151.426  -180.432  0.000
1.555  -3.037  0.108  -145.574  -175.301  0.000
1.667  -0.000  0.340  -139.123  -166.609  0.000
1.790  -0.000  0.538  -132.093  -160.221  0.000
1.910  -3.037  -0.044  -126.081  -155.928  0.000
2.032  -0.000  0.192  -119.399  -150.378  0.000
2.131  -0.000  0.395  -112.155  -145.560  0.000
2.243  -3.037  -0.185  -105.963  -139.591  0.000
2.352  -0.000  0.052  -99.120  -134.460  0.000
2.461  -0.000  0.255  -91.705  -128.701  0.000
2.564  -0.000  0.408  -83.843  -122.417  0.000
2.662  -0.000  0.520  -75.618  -116.763  0.000
2.745  -0.000  0.599  -67.143  -110.270  0.000
2.829  -0.000  0.643  -58.559  -98.541  0.000
2.901  -0.000  0.667  -49.861  -92.258  0.000
2.975  -0.000  0.675  -41.087  -85.242  0.000
3.038  -0.000  0.667  -32.315  -76.550  0.000
3.098  -0.000  0.648  -23.559  -69.115  0.000
3.141  -0.000  0.619  -14.887  -60.633  0.000
3.171  -0.000  0.582  -6.346  -52.150  0.000
3.199  -0.000  0.538  2.044  -43.459  0.000
3.234  -0.000  0.487  10.271  -33.929  0.000
3.264  -0.000  0.434  18.357  -27.018  0.000
3.294  3.037  1.114  27.834  -20.630  0.000
3.336  -0.000  0.937  36.944  -14.137  0.000
3.353  -0.000  0.725  45.242  16.232  0.000
3.371  -0.000  0.549  53.168  18.326  0.000
3.393  -0.000  0.408  60.848  18.326  0.000
3.401  -0.000  0.290  68.254  21.991  0.000
3.416  -0.000  0.188  75.423  26.180  0.000
3.405  -0.000  0.096  82.284  33.091  0.000
3.395  -0.000  0.022  88.968  33.091  0.000
3.357  -0.000  -0.060  95.218  47.124  0.000
3.276  -0.000  -0.138  101.036  54.350  0.000
3.195  -0.000  -0.219  106.356  66.078  0.000
3.110  -0.000  -0.300  111.204  75.398  0.000
3.028  -0.000  -0.376  115.632  81.996  0.000
2.955  -0.000  -0.447  119.670  88.488  0.000
2.849  -0.000  -0.515  123.256  95.086  0.000
2.745  -0.000  -0.578  126.417  100.636  0.000
2.651  -0.000  -0.636  129.200  105.139  0.000
2.529  -0.000  -0.692  131.539  110.479  0.000
2.423  3.037  -0.011  135.017  114.773  0.000
2.329  -0.000  -0.182  137.895  118.333  0.000
2.231  -0.000  -0.346  140.180  121.580  0.000
2.120  -0.000  -0.485  141.891  125.664  0.000
2.034  -0.000  -0.603  143.116  130.062  0.000
1.967  -0.000  -0.703  143.956  132.785  0.000
1.896  3.037  -0.053  145.968  135.193  0.000
1.831  -0.000  -0.247  147.413  137.078  0.000
1.777  -0.000  -0.428  148.340  139.277  0.000
1.708  -0.000  -0.576  148.793  140.848  0.000
1.625  -0.000  -0.697  148.793  142.838  0.000
1.534  -0.000  -0.797  148.377  144.199  0.000
1.416  3.037  -0.145  149.060  145.142  0.000
1.282  3.037  0.397  150.579  146.084  0.000
1.135  3.037  0.830  152.687  146.712  0.000
0.994  -0.000  0.443  153.686  147.341  0.000
0.860  -0.000  0.108  153.696  148.388  0.000
0.759  3.037  0.571  154.442  149.540  0.000
0.678  3.037  0.962  155.818  150.587  0.000
0.616  -0.000  0.541  156.171  151.948  0.000
0.561  3.037  0.912  157.175  152.472  0.000
0.492  -0.000  0.497  157.158  153.519  0.000
0.422  -0.000  0.142  156.243  154.252  0.000
0.331  3.037  0.589  156.061  154.881  0.000
0.237  -0.000  0.235  154.933  155.823  0.000
0.149  -0.000  -0.070  152.986  155.823  0.000
0.057  -0.000  -0.315  150.336  155.823  0.000
-0.024  -0.000  -0.510  147.111  155.823  0.000
-0.089  -0.000  -0.666  143.427  155.614  0.000
-0.161  -0.000  -0.790  139.345  154.881  0.000
-0.213  -0.000  -0.888  134.947  154.881  0.000
-0.269  -0.000  -0.964  130.298  153.100  0.000
-0.317  3.037  -0.289  126.984  150.796  0.000
-0.366  -0.000  -0.448  123.320  144.618  0.000
-0.416  3.037  0.142  120.837  140.534  0.000
-0.474  -0.000  -0.092  117.787  137.602  0.000
-0.517  3.037  0.439  115.815  132.889  0.000
-0.567  -0.000  0.157  113.189  130.376  0.000
-0.623  3.037  0.650  111.531  125.873  0.000
-0.674  3.037  1.070  110.681  123.255  0.000
-0.730  -0.000  0.679  108.941  120.323  0.000
-0.782  -0.000  0.347  106.428  118.333  0.000
-0.834  -0.000  0.085  103.292  115.925  0.000
-0.879  -0.000  -0.122  99.654  114.249  0.000
-0.938  3.037  0.449  97.113  111.945  0.000
-0.992  -0.000  0.201  93.985  108.909  0.000
-1.054  -0.000  -0.015  90.314  106.186  0.000
-1.117  -0.000  -0.184  86.199  103.358  0.000
-1.174  -0.000  -0.312  81.752  99.170  0.000
-1.217  -0.000  -0.409  77.056  96.133  0.000
-1.255  -0.000  -0.482  72.171  93.096  0.000
-1.300  -0.000  -0.535  67.123  89.954  0.000
-1.336  -0.000  -0.569  61.991  85.347  0.000
-1.367  -0.000  -0.590  56.802  81.472  0.000
-1.396  -0.000  -0.599  51.602  76.445  0.000
-1.423  -0.000  -0.599  46.400  72.361  0.000
-1.443  -0.000  -0.590  41.248  67.021  0.000
-1.454  -0.000  -0.575  36.169  62.204  0.000
-1.467  -0.000  -0.556  31.165  57.596  0.000
-1.477  -0.000  -0.532  26.255  52.779  0.000
-1.480  -0.000  -0.501  21.498  45.658  0.000
-1.495  -0.000  -0.469  16.840  41.155  0.000
-1.493  3.037  0.295  13.825  37.594  0.000
-1.495  -0.000  0.204  10.685  32.673  0.000
-1.488  -0.000  0.116  7.426  28.903  0.000
-1.483  -0.000  0.067  4.259  15.289  0.000
-1.476  -0.000  0.029  1.047  14.347  0.000
-1.471  -0.000  -0.000  -2.217  14.347  0.000
-1.460  -0.000  -0.021  -5.479  12.671  0.000
-1.452  -0.000  -0.035  -8.728  10.681  0.000
-1.458  -0.000  -0.043  -11.981  8.901  0.000
-1.466  -0.000  -0.049  -15.264  8.901  0.000
-1.489  -0.000  -0.051  -18.576  7.016  0.000
-1.516  -0.000  -0.047  -21.892  3.770  0.000
-1.553  -0.000  -0.037  -25.205  -0.628  0.000
-1.603  -0.000  -0.020  -28.519  -5.655  0.000
-1.674  -0.000  0.001  -31.873  -10.263  0.000
-1.744  -0.000  0.024  -35.268  -14.451  0.000
-1.820  -3.037  -0.683  -40.240  -18.326  0.000
-1.911  -0.000  -0.532  -45.036  -22.201  0.000
-2.019  -0.000  -0.383  -49.695  -26.075  0.000
-2.146  -3.037  -0.989  -55.822  -30.264  0.000
-2.277  -0.000  -0.756  -61.678  -34.662  0.000
-2.415  -0.000  -0.540  -67.312  -39.165  0.000
-2.560  -0.000  -0.355  -72.761  -46.705  0.000
-2.710  -0.000  -0.199  -78.135  -51.208  0.000
-2.866  -0.000  -0.066  -83.493  -56.025  0.000
-3.049  -0.000  0.049  -88.924  -61.156  0.000
-3.255  -0.000  0.149  -94.505  -66.392  0.000
-3.450  -0.000  0.237  -100.240  -71.419  0.000
-3.610  -3.037  -0.416  -107.597  -76.655  0.000
-3.744  -0.000  -0.220  -114.751  -82.100  0.000
-3.853  -0.000  -0.031  -121.663  -87.755  0.000
-3.954  -3.037  -0.601  -129.891  -93.934  0.000
-4.028  -0.000  -0.338  -137.637  -100.322  0.000
-4.076  -0.000  -0.088  -144.830  -110.270  0.000
-4.111  -0.000  0.122  -151.580  -115.925  0.000
-4.132  -3.037  -0.432  -159.444  -122.208  0.000
-4.117  -0.000  -0.156  -166.614  -128.596  0.000
-4.051  -0.000  0.099  -173.024  -135.298  0.000
-3.961  -3.037  -0.417  -180.224  -142.524  0.000
-3.818  -3.037  -0.841  -187.915  -149.540  0.000
