SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_sea[N.m]  T_acc[N.m]  K_ff  Kp_A  Ki_A  Kp_F  Kd_F  Amp
53.968    -19   2.813  3.667  1.457  268.226  140.000  41.400  52.600  4.715  0.655  100000
53.968    -19   2.813  3.667  1.457  268.226  140.000  41.400  52.600  4.715  0.655  100000
493.079    -16   1.758  2.650  1.490  364.218  140.000  41.400  52.600  4.715  0.655  100000
493.079    -16   1.758  2.650  1.490  364.218  140.000  41.400  52.600  4.715  0.655  100000
761.892     35   0.176  1.058  1.512  326.056  140.000  41.400  52.600  4.715  0.655  100000
761.892     35   0.176  1.058  1.512  326.056  140.000  41.400  52.600  4.715  0.655  100000
1015.873    422   -0.703  0.057  1.485  346.048  140.000  41.400  52.600  4.715  0.655  100000
1015.873    422   -0.703  0.057  1.485  346.048  140.000  41.400  52.600  4.715  0.655  100000
1201.704    691   -1.758  -0.945  1.484  325.861  140.000  41.400  52.600  4.715  0.655  100000
1201.704    691   -1.758  -0.945  1.484  325.861  140.000  41.400  52.600  4.715  0.655  100000
1347.098    942   -2.461  -1.830  1.416  333.184  140.000  41.400  52.600  4.715  0.655  100000
1347.098    942   -2.461  -1.830  1.416  333.184  140.000  41.400  52.600  4.715  0.655  100000
1527.213   1134   -3.340  -2.641  1.386  344.204  140.000  41.400  52.600  4.715  0.655  100000
1527.213   1134   -3.340  -2.641  1.386  344.204  140.000  41.400  52.600  4.715  0.655  100000
1811.154   1272   -4.043  -3.380  1.349  407.744  140.000  41.400  52.600  4.715  0.655  100000
1811.154   1272   -4.043  -3.380  1.349  407.744  140.000  41.400  52.600  4.715  0.655  100000
2167.356   1449   -4.570  -3.945  1.306  458.195  140.000  41.400  52.600  4.715  0.655  100000
2167.356   1449   -4.570  -3.945  1.306  458.195  140.000  41.400  52.600  4.715  0.655  100000
2564.372   1703   -5.098  -4.395  1.300  495.333  140.000  41.400  52.600  4.715  0.655  100000
2564.372   1703   -5.098  -4.395  1.300  495.333  140.000  41.400  52.600  4.715  0.655  100000
2875.089   2035   -5.449  -4.677  1.321  483.530  140.000  41.400  52.600  4.715  0.655  100000
2875.089   2035   -5.449  -4.677  1.321  483.530  140.000  41.400  52.600  4.715  0.655  100000
3166.573   2459   -5.625  -4.721  1.385  488.428  140.000  41.400  52.600  4.715  0.655  100000
3166.573   2459   -5.625  -4.721  1.385  488.428  140.000  41.400  52.600  4.715  0.655  100000
3567.327   2745   -5.625  -4.532  1.506  549.210  140.000  41.400  52.600  4.715  0.655  100000
4148.025   2851   -5.449  -4.157  1.674  652.475  140.000  41.400  52.600  4.715  0.655  100000
4786.863   1703   -2.988  -0.557  2.224  663.444  140.000  41.400  52.600  4.715  0.655  100000
5312.203   1585   -2.461  0.050  2.693  704.498  140.000  41.400  52.600  4.715  0.655  100000
5565.306   1546   -2.461  0.639  3.282  576.229  140.000  41.400  52.600  4.715  0.655  100000
5892.806   1546   -1.934  0.639  3.561  678.607  140.000  41.400  52.600  4.715  0.655  100000
6386.505   1524   -1.230  1.240  3.747  749.352  140.000  41.400  52.600  4.715  0.655  100000
6903.385   1577   -0.703  1.840  3.921  789.570  140.000  41.400  52.600  4.715  0.655  100000
7285.690   1577   -0.703  1.840  4.061  767.572  140.000  41.400  52.600  4.715  0.655  100000
7285.690   1577   -0.703  1.840  4.061  767.572  140.000  41.400  52.600  4.715  0.655  100000
7844.432   1530   0.527  3.045  4.163  870.200  140.000  41.400  52.600  4.715  0.655  100000
7844.432   1530   0.527  3.045  4.163  870.200  140.000  41.400  52.600  4.715  0.655  100000
8302.171   1435   1.230  3.661  4.213  866.398  140.000  41.400  52.600  4.715  0.655  100000
8302.171   1435   1.230  3.661  4.213  866.398  140.000  41.400  52.600  4.715  0.655  100000
8719.568   1474   1.758  4.277  4.285  869.269  140.000  41.400  52.600  4.715  0.655  100000
8719.568   1474   1.758  4.277  4.285  869.269  140.000  41.400  52.600  4.715  0.655  100000
9022.440   1478   2.637  5.138  4.336  849.763  140.000  41.400  52.600  4.715  0.655  100000
9022.440   1478   2.637  5.138  4.336  849.763  140.000  41.400  52.600  4.715  0.655  100000
9488.677   1394   3.516  6.045  4.387  936.921  140.000  41.400  52.600  4.715  0.655  100000
9488.677   1394   3.516  6.045  4.387  936.921  140.000  41.400  52.600  4.715  0.655  100000
9860.200   1373   4.395  6.889  4.415  929.639  140.000  41.400  52.600  4.715  0.655  100000
9860.200   1373   4.395  6.889  4.415  929.639  140.000  41.400  52.600  4.715  0.655  100000
10096.313   1418   5.273  7.777  4.441  890.155  140.000  41.400  52.600  4.715  0.655  100000
10096.313   1418   5.273  7.777  4.441  890.155  140.000  41.400  52.600  4.715  0.655  100000
10177.634   1308   6.152  8.669  4.467  832.414  140.000  41.400  52.600  4.715  0.655  100000
10177.634   1308   6.152  8.669  4.467  832.414  140.000  41.400  52.600  4.715  0.655  100000
10043.380   1248   7.207  9.560  4.427  743.151  140.000  41.400  52.600  4.715  0.655  100000
10043.380   1248   7.207  9.560  4.427  743.151  140.000  41.400  52.600  4.715  0.655  100000
10081.272   1212   8.262  10.477  4.345  800.390  140.000  41.400  52.600  4.715  0.655  100000
10081.272   1212   8.262  10.477  4.345  800.390  140.000  41.400  52.600  4.715  0.655  100000
10081.272   1212   8.262  10.477  4.345  800.390  140.000  41.400  52.600  4.715  0.655  100000
10005.945   1076   9.316  11.392  4.229  747.938  140.000  41.400  52.600  4.715  0.655  100000
10005.945   1076   9.316  11.392  4.229  747.938  140.000  41.400  52.600  4.715  0.655  100000
9844.237    923   10.898  12.796  4.072  699.227  140.000  41.400  52.600  4.715  0.655  100000
9844.237    923   10.898  12.796  4.072  699.227  140.000  41.400  52.600  4.715  0.655  100000
9625.301    777   11.953  13.747  3.908  649.928  140.000  41.400  52.600  4.715  0.655  100000
9625.301    777   11.953  13.747  3.908  649.928  140.000  41.400  52.600  4.715  0.655  100000
9118.208    694   13.008  14.735  3.752  493.167  140.000  41.400  52.600  4.715  0.655  100000
9118.208    694   13.008  14.735  3.752  493.167  140.000  41.400  52.600  4.715  0.655  100000
8272.088    537   14.238  15.725  3.541  299.001  140.000  41.400  52.600  4.715  0.655  100000
8272.088    537   14.238  15.725  3.541  299.001  140.000  41.400  52.600  4.715  0.655  100000
7599.820    435   15.117  16.679  3.399  279.921  140.000  41.400  52.600  4.715  0.655  100000
7599.820    435   15.117  16.679  3.399  279.921  140.000  41.400  52.600  4.715  0.655  100000
7510.202    369   16.172  17.678  3.266  484.554  140.000  41.400  52.600  4.715  0.655  100000
7185.208    296   17.402  18.745  3.099  371.131  140.000  41.400  52.600  4.715  0.655  100000
6971.091     11   23.379  23.836  2.643  430.131  140.000  41.400  52.600  4.715  0.655  100000
6482.042     35   24.082  24.529  2.275  245.243  140.000  41.400  52.600  4.715  0.655  100000
5833.770      6   24.961  25.250  1.924  141.692  140.000  41.400  52.600  4.715  0.655  100000
5377.249      6   24.961  25.250  1.643  156.285  140.000  41.400  52.600  4.715  0.655  100000
5000.895     13   25.664  25.971  1.425  145.504  140.000  41.400  52.600  4.715  0.655  100000
4785.330     17   26.367  26.689  1.256  178.703  140.000  41.400  52.600  4.715  0.655  100000
4424.182     17   27.070  26.689  0.865  129.113  140.000  41.400  52.600  4.715  0.655  100000
4424.182     17   27.070  26.689  0.865  129.113  140.000  41.400  52.600  4.715  0.655  100000
4189.540     27   27.773  28.129  0.820  77.079  140.000  41.400  52.600  4.715  0.655  100000
4189.540     27   27.773  28.129  0.820  77.079  140.000  41.400  52.600  4.715  0.655  100000
3700.435     -1   28.477  28.850  0.792  -23.247  140.000  41.400  52.600  4.715  0.655  100000
3700.435     -1   28.477  28.850  0.792  -23.247  140.000  41.400  52.600  4.715  0.655  100000
3303.593      9   29.180  29.623  0.794  -39.814  140.000  41.400  52.600  4.715  0.655  100000
3303.593      9   29.180  29.623  0.794  -39.814  140.000  41.400  52.600  4.715  0.655  100000
3074.901     21   30.234  30.657  0.789  3.205  140.000  41.400  52.600  4.715  0.655  100000
3074.901     21   30.234  30.657  0.789  3.205  140.000  41.400  52.600  4.715  0.655  100000
2920.693     34   31.289  31.678  0.772  15.971  140.000  41.400  52.600  4.715  0.655  100000
2920.693     34   31.289  31.678  0.772  15.971  140.000  41.400  52.600  4.715  0.655  100000
2670.765     32   32.344  32.762  0.770  -43.002  140.000  41.400  52.600  4.715  0.655  100000
2670.765     32   32.344  32.762  0.770  -43.002  140.000  41.400  52.600  4.715  0.655  100000
2273.500     13   33.398  33.821  0.769  -129.253  140.000  41.400  52.600  4.715  0.655  100000
2273.500     13   33.398  33.821  0.769  -129.253  140.000  41.400  52.600  4.715  0.655  100000
2075.150     13   34.453  34.843  0.757  -71.355  140.000  41.400  52.600  4.715  0.655  100000
2075.150     13   34.453  34.843  0.757  -71.355  140.000  41.400  52.600  4.715  0.655  100000
1815.020     18   35.508  35.876  0.739  -114.820  140.000  41.400  52.600  4.715  0.655  100000
1815.020     18   35.508  35.876  0.739  -114.820  140.000  41.400  52.600  4.715  0.655  100000
1815.020     18   35.508  35.876  0.739  -114.820  140.000  41.400  52.600  4.715  0.655  100000
1483.117     23   36.563  36.985  0.745  -170.783  140.000  41.400  52.600  4.715  0.655  100000
1483.117     23   36.563  36.985  0.745  -170.783  140.000  41.400  52.600  4.715  0.655  100000
1055.275     28   37.969  38.524  0.798  -245.158  140.000  41.400  52.600  4.715  0.655  100000
1055.275     28   37.969  38.524  0.798  -245.158  140.000  41.400  52.600  4.715  0.655  100000
404.025     20   39.023  39.544  0.827  -372.406  140.000  41.400  52.600  4.715  0.655  100000
404.025     20   39.023  39.544  0.827  -372.406  140.000  41.400  52.600  4.715  0.655  100000
-165.818     27   40.078  40.600  0.851  -391.795  140.000  41.400  52.600  4.715  0.655  100000
-165.818     27   40.078  40.600  0.851  -391.795  140.000  41.400  52.600  4.715  0.655  100000
-777.492     22   40.957  41.646  0.931  -464.584  140.000  41.400  52.600  4.715  0.655  100000
-777.492     22   40.957  41.646  0.931  -464.584  140.000  41.400  52.600  4.715  0.655  100000
-1292.735   -129   41.836  42.699  1.059  -471.650  140.000  41.400  52.600  4.715  0.655  100000
-1292.735   -129   41.836  42.699  1.059  -471.650  140.000  41.400  52.600  4.715  0.655  100000
-1850.588   -679   42.715  43.672  1.195  -529.791  140.000  41.400  52.600  4.715  0.655  100000
-1850.588   -679   42.715  43.672  1.195  -529.791  140.000  41.400  52.600  4.715  0.655  100000
-2328.901  -1175   43.418  44.616  1.392  -547.538  140.000  41.400  52.600  4.715  0.655  100000
-3149.030  -1723   44.297  45.444  1.530  -724.893  140.000  41.400  52.600  4.715  0.655  100000
-3608.360  -2230   45.879  46.562  1.472  -605.798  140.000  41.400  52.600  4.715  0.655  100000
-3835.220  -2725   45.527  46.324  1.467  -560.688  140.000  41.400  52.600  4.715  0.655  100000
-4058.459  -2798   45.527  45.981  1.338  -541.615  140.000  41.400  52.600  4.715  0.655  100000
-4205.851  -2798   45.352  45.981  1.298  -545.616  140.000  41.400  52.600  4.715  0.655  100000
-4391.133  -1845   44.824  45.556  1.304  -560.950  140.000  41.400  52.600  4.715  0.655  100000
-4651.688  -1065   44.473  45.088  1.267  -592.310  140.000  41.400  52.600  4.715  0.655  100000
-4972.843  -1065   44.473  45.088  1.237  -638.675  140.000  41.400  52.600  4.715  0.655  100000
-4972.843  -1065   44.473  45.088  1.237  -638.675  140.000  41.400  52.600  4.715  0.655  100000
-5254.542  -1667   43.594  44.084  1.167  -630.379  140.000  41.400  52.600  4.715  0.655  100000
-5254.542  -1667   43.594  44.084  1.167  -630.379  140.000  41.400  52.600  4.715  0.655  100000
-5590.549  -1699   43.066  43.501  1.091  -671.161  140.000  41.400  52.600  4.715  0.655  100000
-5590.549  -1699   43.066  43.501  1.091  -671.161  140.000  41.400  52.600  4.715  0.655  100000
-5978.535  -1231   42.539  42.852  0.986  -707.154  140.000  41.400  52.600  4.715  0.655  100000
-5978.535  -1231   42.539  42.852  0.986  -707.154  140.000  41.400  52.600  4.715  0.655  100000
-6436.201   -906   41.836  41.987  0.843  -757.016  140.000  41.400  52.600  4.715  0.655  100000
-6436.201   -906   41.836  41.987  0.843  -757.016  140.000  41.400  52.600  4.715  0.655  100000
-6936.002   -784   40.957  41.023  0.698  -806.555  140.000  41.400  52.600  4.715  0.655  100000
-6936.002   -784   40.957  41.023  0.698  -806.555  140.000  41.400  52.600  4.715  0.655  100000
-7171.528   -744   40.078  40.011  0.533  -714.524  140.000  41.400  52.600  4.715  0.655  100000
-7171.528   -744   40.078  40.011  0.533  -714.524  140.000  41.400  52.600  4.715  0.655  100000
-7216.960   -732   39.199  39.128  0.400  -640.763  140.000  41.400  52.600  4.715  0.655  100000
-7216.960   -732   39.199  39.128  0.400  -640.763  140.000  41.400  52.600  4.715  0.655  100000
-7257.280   -732   38.145  38.105  0.305  -630.025  140.000  41.400  52.600  4.715  0.655  100000
-7257.280   -732   38.145  38.105  0.305  -630.025  140.000  41.400  52.600  4.715  0.655  100000
-7395.336   -718   37.266  37.222  0.228  -663.176  140.000  41.400  52.600  4.715  0.655  100000
-7395.336   -718   37.266  37.222  0.228  -663.176  140.000  41.400  52.600  4.715  0.655  100000
-7530.346   -675   36.211  36.248  0.196  -667.219  140.000  41.400  52.600  4.715  0.655  100000
-7530.346   -675   36.211  36.248  0.196  -667.219  140.000  41.400  52.600  4.715  0.655  100000
-7998.816   -585   35.156  35.290  0.205  -820.445  140.000  41.400  52.600  4.715  0.655  100000
-7998.816   -585   35.156  35.290  0.205  -820.445  140.000  41.400  52.600  4.715  0.655  100000
-7998.816   -585   35.156  35.290  0.205  -820.445  140.000  41.400  52.600  4.715  0.655  100000
-8210.322   -502   34.102  34.311  0.241  -737.504  140.000  41.400  52.600  4.715  0.655  100000
-8210.322   -502   34.102  34.311  0.241  -737.504  140.000  41.400  52.600  4.715  0.655  100000
-8689.267   -411   32.520  32.790  0.291  -868.666  140.000  41.400  52.600  4.715  0.655  100000
-8689.267   -411   32.520  32.790  0.291  -868.666  140.000  41.400  52.600  4.715  0.655  100000
-9194.846   -336   31.465  31.754  0.338  -914.131  140.000  41.400  52.600  4.715  0.655  100000
-9194.846   -336   31.465  31.754  0.338  -914.131  140.000  41.400  52.600  4.715  0.655  100000
-9573.617   -315   30.586  30.824  0.357  -891.104  140.000  41.400  52.600  4.715  0.655  100000
-9573.617   -315   30.586  30.824  0.357  -891.104  140.000  41.400  52.600  4.715  0.655  100000
-9808.816   -275   29.531  29.805  0.385  -857.338  140.000  41.400  52.600  4.715  0.655  100000
-9808.816   -275   29.531  29.805  0.385  -857.338  140.000  41.400  52.600  4.715  0.655  100000
-9933.405   -244   28.477  28.788  0.421  -820.829  140.000  41.400  52.600  4.715  0.655  100000
-9947.401   -200   27.422  27.772  0.464  -775.884  140.000  41.400  52.600  4.715  0.655  100000
-9791.672     29   21.973  22.441  0.542  -698.884  140.000  41.400  52.600  4.715  0.655  100000
-9553.801     14   21.094  21.691  0.651  -643.295  140.000  41.400  52.600  4.715  0.655  100000
-9254.476     34   21.094  20.968  0.474  -542.193  140.000  41.400  52.600  4.715  0.655  100000
-8650.664     34   20.391  20.968  0.590  -444.725  140.000  41.400  52.600  4.715  0.655  100000
-8069.746     25   19.687  20.245  0.675  -355.431  140.000  41.400  52.600  4.715  0.655  100000
-7464.046     20   18.984  19.523  0.735  -294.227  140.000  41.400  52.600  4.715  0.655  100000
-6797.046     20   18.984  19.523  0.784  -207.080  140.000  41.400  52.600  4.715  0.655  100000
-6049.930     28   18.281  18.800  0.816  -103.898  140.000  41.400  52.600  4.715  0.655  100000
-6049.930     28   18.281  18.800  0.816  -103.898  140.000  41.400  52.600  4.715  0.655  100000
-6049.930     28   18.281  18.800  0.816  -103.898  140.000  41.400  52.600  4.715  0.655  100000
-5353.663     16   17.578  18.078  0.834  -54.805  140.000  41.400  52.600  4.715  0.655  100000
-5353.663     16   17.578  18.078  0.834  -54.805  140.000  41.400  52.600  4.715  0.655  100000
-4758.639     24   16.172  16.620  0.830  -30.783  140.000  41.400  52.600  4.715  0.655  100000
-4758.639     24   16.172  16.620  0.830  -30.783  140.000  41.400  52.600  4.715  0.655  100000
-4363.790     21   15.117  15.571  0.829  -66.342  140.000  41.400  52.600  4.715  0.655  100000
-4363.790     21   15.117  15.571  0.829  -66.342  140.000  41.400  52.600  4.715  0.655  100000
-4020.088     16   13.887  14.558  0.907  -62.604  140.000  41.400  52.600  4.715  0.655  100000
-4020.088     16   13.887  14.558  0.907  -62.604  140.000  41.400  52.600  4.715  0.655  100000
-3743.029     12   12.656  13.509  1.036  -60.298  140.000  41.400  52.600  4.715  0.655  100000
-3743.029     12   12.656  13.509  1.036  -60.298  140.000  41.400  52.600  4.715  0.655  100000
-3385.052     23   11.602  12.459  1.140  7.283  140.000  41.400  52.600  4.715  0.655  100000
-3385.052     23   11.602  12.459  1.140  7.283  140.000  41.400  52.600  4.715  0.655  100000
-2916.723     16   10.371  11.410  1.290  78.322  140.000  41.400  52.600  4.715  0.655  100000
-2916.723     16   10.371  11.410  1.290  78.322  140.000  41.400  52.600  4.715  0.655  100000
-2670.478     13   9.316  10.378  1.418  26.389  140.000  41.400  52.600  4.715  0.655  100000
-2670.478     13   9.316  10.378  1.418  26.389  140.000  41.400  52.600  4.715  0.655  100000
-2529.453      2   8.262  9.332  1.523  -1.722  140.000  41.400  52.600  4.715  0.655  100000
-2529.453      2   8.262  9.332  1.523  -1.722  140.000  41.400  52.600  4.715  0.655  100000
-2157.794     -6   7.207  8.246  1.596  114.613  140.000  41.400  52.600  4.715  0.655  100000
-2157.794     -6   7.207  8.246  1.596  114.613  140.000  41.400  52.600  4.715  0.655  100000
-1718.689     -8   6.328  7.240  1.608  181.502  140.000  41.400  52.600  4.715  0.655  100000
-1718.689     -8   6.328  7.240  1.608  181.502  140.000  41.400  52.600  4.715  0.655  100000
-1170.632    -16   5.098  6.156  1.671  252.456  140.000  41.400  52.600  4.715  0.655  100000
-1170.632    -16   5.098  6.156  1.671  252.456  140.000  41.400  52.600  4.715  0.655  100000
-1170.632    -16   5.098  6.156  1.671  252.456  140.000  41.400  52.600  4.715  0.655  100000
-616.045     -9   4.219  5.138  1.670  315.740  140.000  41.400  52.600  4.715  0.655  100000
-616.045     -9   4.219  5.138  1.670  315.740  140.000  41.400  52.600  4.715  0.655  100000
-224.300    -20   2.637  3.572  1.676  277.751  140.000  41.400  52.600  4.715  0.655  100000
-224.300    -20   2.637  3.572  1.676  277.751  140.000  41.400  52.600  4.715  0.655  100000
58.816    -20   1.582  2.448  1.655  264.350  140.000  41.400  52.600  4.715  0.655  100000
58.816    -20   1.582  2.448  1.655  264.350  140.000  41.400  52.600  4.715  0.655  100000
475.092    -18   0.703  1.494  1.611  344.646  140.000  41.400  52.600  4.715  0.655  100000
1048.556      4   -0.176  0.435  1.510  454.134  140.000  41.400  52.600  4.715  0.655  100000
1805.822    452   -4.395  -4.506  1.166  616.620  140.000  41.400  52.600  4.715  0.655  100000
2427.854    873   -4.922  -5.104  0.866  591.287  140.000  41.400  52.600  4.715  0.655  100000
2731.858   1505   -4.922  -5.619  0.438  530.046  140.000  41.400  52.600  4.715  0.655  100000
2919.874   1505   -5.273  -5.619  0.224  454.569  140.000  41.400  52.600  4.715  0.655  100000
3117.882   2311   -5.801  -6.068  0.082  483.712  140.000  41.400  52.600  4.715  0.655  100000
3260.619   2682   -6.152  -6.397  -0.024  466.236  140.000  41.400  52.600  4.715  0.655  100000
3432.184   2682   -6.152  -6.397  -0.109  484.298  140.000  41.400  52.600  4.715  0.655  100000
3603.844   2830   -6.328  -6.602  -0.187  494.080  140.000  41.400  52.600  4.715  0.655  100000
3603.844   2830   -6.328  -6.602  -0.187  494.080  140.000  41.400  52.600  4.715  0.655  100000
3696.487   2880   -6.680  -6.684  -0.151  449.638  140.000  41.400  52.600  4.715  0.655  100000
3696.487   2880   -6.680  -6.684  -0.151  449.638  140.000  41.400  52.600  4.715  0.655  100000
3738.951   2874   -6.855  -6.613  -0.032  426.447  140.000  41.400  52.600  4.715  0.655  100000
3738.951   2874   -6.855  -6.613  -0.032  426.447  140.000  41.400  52.600  4.715  0.655  100000
3738.951   2874   -6.855  -6.613  -0.032  426.447  140.000  41.400  52.600  4.715  0.655  100000
3771.747   2869   -7.031  -6.318  0.234  399.777  140.000  41.400  52.600  4.715  0.655  100000
3771.747   2869   -7.031  -6.318  0.234  399.777  140.000  41.400  52.600  4.715  0.655  100000
3758.032   1787   -6.328  -5.481  0.496  385.083  140.000  41.400  52.600  4.715  0.655  100000
3758.032   1787   -6.328  -5.481  0.496  385.083  140.000  41.400  52.600  4.715  0.655  100000
3878.785   1045   -5.625  -4.744  0.717  436.509  140.000  41.400  52.600  4.715  0.655  100000
3878.785   1045   -5.625  -4.744  0.717  436.509  140.000  41.400  52.600  4.715  0.655  100000
4200.785   1923   -5.098  -4.037  0.960  521.997  140.000  41.400  52.600  4.715  0.655  100000
4200.785   1923   -5.098  -4.037  0.960  521.997  140.000  41.400  52.600  4.715  0.655  100000
4562.439   1486   -4.570  -3.173  1.277  550.065  140.000  41.400  52.600  4.715  0.655  100000
4562.439   1486   -4.570  -3.173  1.277  550.065  140.000  41.400  52.600  4.715  0.655  100000
5036.031   1080   -3.867  -2.232  1.617  626.172  140.000  41.400  52.600  4.715  0.655  100000
5036.031   1080   -3.867  -2.232  1.617  626.172  140.000  41.400  52.600  4.715  0.655  100000
5524.445   1030   -3.340  -1.341  2.021  654.857  140.000  41.400  52.600  4.715  0.655  100000
5524.445   1030   -3.340  -1.341  2.021  654.857  140.000  41.400  52.600  4.715  0.655  100000
5735.727   1107   -2.461  -0.354  2.383  573.648  140.000  41.400  52.600  4.715  0.655  100000
5735.727   1107   -2.461  -0.354  2.383  573.648  140.000  41.400  52.600  4.715  0.655  100000
5592.629   1197   -1.758  0.521  2.735  415.264  140.000  41.400  52.600  4.715  0.655  100000
5592.629   1197   -1.758  0.521  2.735  415.264  140.000  41.400  52.600  4.715  0.655  100000
5786.490   1282   -0.879  1.432  3.028  549.958  140.000  41.400  52.600  4.715  0.655  100000
5786.490   1282   -0.879  1.432  3.028  549.958  140.000  41.400  52.600  4.715  0.655  100000
6422.104   1295   0.000  2.315  3.264  755.788  140.000  41.400  52.600  4.715  0.655  100000
6422.104   1295   0.000  2.315  3.264  755.788  140.000  41.400  52.600  4.715  0.655  100000
6880.672   1331   0.879  3.188  3.450  724.359  140.000  41.400  52.600  4.715  0.655  100000
6880.672   1331   0.879  3.188  3.450  724.359  140.000  41.400  52.600  4.715  0.655  100000
6880.672   1331   0.879  3.188  3.450  724.359  140.000  41.400  52.600  4.715  0.655  100000
7091.153   1291   1.934  4.141  3.562  649.544  140.000  41.400  52.600  4.715  0.655  100000
7091.153   1291   1.934  4.141  3.562  649.544  140.000  41.400  52.600  4.715  0.655  100000
7326.748   1271   3.164  5.459  3.683  661.372  140.000  41.400  52.600  4.715  0.655  100000
7427.089   1211   4.043  6.366  3.790  615.958  140.000  41.400  52.600  4.715  0.655  100000
7721.570   1129   8.438  10.598  3.817  713.308  140.000  41.400  52.600  4.715  0.655  100000
8250.748   1084   8.965  11.220  3.872  825.340  140.000  41.400  52.600  4.715  0.655  100000
8658.394   1084   9.668  11.220  3.660  856.211  140.000  41.400  52.600  4.715  0.655  100000
8930.676    984   9.668  11.860  3.724  755.815  140.000  41.400  52.600  4.715  0.655  100000
8960.671    999   10.371  12.500  3.752  702.079  140.000  41.400  52.600  4.715  0.655  100000
8796.251    894   11.250  13.149  3.691  612.081  140.000  41.400  52.600  4.715  0.655  100000
8581.730    894   11.250  13.149  3.642  558.020  140.000  41.400  52.600  4.715  0.655  100000
8581.730    894   11.250  13.149  3.642  558.020  140.000  41.400  52.600  4.715  0.655  100000
8500.790    773   12.656  14.455  3.566  599.679  140.000  41.400  52.600  4.715  0.655  100000
8500.790    773   12.656  14.455  3.566  599.679  140.000  41.400  52.600  4.715  0.655  100000
8516.667    750   13.359  15.117  3.491  627.232  140.000  41.400  52.600  4.715  0.655  100000
8516.667    750   13.359  15.117  3.491  627.232  140.000  41.400  52.600  4.715  0.655  100000
8421.390    629   14.062  15.819  3.430  571.242  140.000  41.400  52.600  4.715  0.655  100000
8421.390    629   14.062  15.819  3.430  571.242  140.000  41.400  52.600  4.715  0.655  100000
8089.824    524   15.117  16.740  3.333  457.860  140.000  41.400  52.600  4.715  0.655  100000
8089.824    524   15.117  16.740  3.333  457.860  140.000  41.400  52.600  4.715  0.655  100000
7654.483    466   16.172  17.719  3.228  373.898  140.000  41.400  52.600  4.715  0.655  100000
7654.483    466   16.172  17.719  3.228  373.898  140.000  41.400  52.600  4.715  0.655  100000
7654.483    466   16.172  17.719  3.228  373.898  140.000  41.400  52.600  4.715  0.655  100000
7329.761    346   17.402  18.793  3.086  385.661  140.000  41.400  52.600  4.715  0.655  100000
7077.240    234   18.984  20.277  2.938  382.987  140.000  41.400  52.600  4.715  0.655  100000
7077.240    234   18.984  20.277  2.938  382.987  140.000  41.400  52.600  4.715  0.655  100000
7077.240    234   18.984  20.277  2.938  382.987  140.000  41.400  52.600  4.715  0.655  100000
7013.585    204   19.687  20.978  2.818  437.872  140.000  41.400  52.600  4.715  0.655  100000
7013.585    204   19.687  20.978  2.818  437.872  140.000  41.400  52.600  4.715  0.655  100000
6723.818    119   21.270  22.345  2.644  338.191  140.000  41.400  52.600  4.715  0.655  100000
6723.818    119   21.270  22.345  2.644  338.191  140.000  41.400  52.600  4.715  0.655  100000
6392.934     74   22.500  23.346  2.422  292.043  140.000  41.400  52.600  4.715  0.655  100000
6392.934     74   22.500  23.346  2.422  292.043  140.000  41.400  52.600  4.715  0.655  100000
6151.880     32   23.730  24.419  2.186  298.634  140.000  41.400  52.600  4.715  0.655  100000
6151.880     32   23.730  24.419  2.186  298.634  140.000  41.400  52.600  4.715  0.655  100000
5766.487      3   25.137  25.480  1.872  221.657  140.000  41.400  52.600  4.715  0.655  100000
5766.487      3   25.137  25.480  1.872  221.657  140.000  41.400  52.600  4.715  0.655  100000
5254.851     -2   26.191  26.491  1.606  113.135  140.000  41.400  52.600  4.715  0.655  100000
5254.851     -2   26.191  26.491  1.606  113.135  140.000  41.400  52.600  4.715  0.655  100000
4875.826      1   27.246  27.602  1.413  120.092  140.000  41.400  52.600  4.715  0.655  100000
4875.826      1   27.246  27.602  1.413  120.092  140.000  41.400  52.600  4.715  0.655  100000
4537.750      5   28.125  28.584  1.297  96.839  140.000  41.400  52.600  4.715  0.655  100000
4537.750      5   28.125  28.584  1.297  96.839  140.000  41.400  52.600  4.715  0.655  100000
4159.988     16   29.180  29.631  1.201  48.779  140.000  41.400  52.600  4.715  0.655  100000
4159.988     16   29.180  29.631  1.201  48.779  140.000  41.400  52.600  4.715  0.655  100000
3708.362     18   30.234  30.677  1.121  -21.839  140.000  41.400  52.600  4.715  0.655  100000
3092.528     36   31.465  31.752  1.001  -129.614  140.000  41.400  52.600  4.715  0.655  100000
2483.431     24   36.563  36.965  0.946  -195.356  140.000  41.400  52.600  4.715  0.655  100000
2134.875     53   37.266  37.696  0.913  -127.122  140.000  41.400  52.600  4.715  0.655  100000
2126.860     19   37.969  38.417  0.893  -3.883  140.000  41.400  52.600  4.715  0.655  100000
1868.298     19   37.969  38.417  0.877  -113.804  140.000  41.400  52.600  4.715  0.655  100000
1293.031     35   38.672  39.145  0.874  -277.097  140.000  41.400  52.600  4.715  0.655  100000
589.740     40   39.199  39.852  0.936  -391.359  140.000  41.400  52.600  4.715  0.655  100000
230.187     40   39.199  39.852  0.986  -287.169  140.000  41.400  52.600  4.715  0.655  100000
230.187     40   39.199  39.852  0.986  -287.169  140.000  41.400  52.600  4.715  0.655  100000
