SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_sea[N.m]  T_acc[N.m]  acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]
-12.127     30   0.000  0.000  0.000  0.286  0.040  -0.013  -0.013  -0.018
-12.644     30   0.000  0.000  0.000  -0.294  -0.005  0.066  -0.013  -0.018
-11.943     31   0.000  0.000  0.000  0.261  0.006  -0.044  -0.013  -0.018
-11.956     31   0.000  0.000  0.000  -0.014  -0.011  -0.001  -0.013  -0.018
-11.637     30   0.000  0.000  0.000  0.166  -0.011  -0.041  -0.013  -0.018
-13.333     30   0.000  0.000  0.000  -0.775  -0.102  0.068  -0.013  -0.018
-10.777     30   0.000  0.000  0.000  1.001  0.214  0.013  -0.013  -0.018
-10.059     31   0.000  0.000  0.000  0.442  0.035  -0.052  -0.012  -0.018
-10.091     30   0.000  0.000  0.000  0.097  0.084  0.076  -0.011  -0.018
-10.430     31   0.000  0.000  0.000  -0.073  0.048  0.075  -0.011  -0.017
-6.858     31   0.000  0.000  0.000  1.824  0.178  -0.202  -0.010  -0.018
-8.985     30   0.000  0.000  0.000  -0.572  -0.016  0.119  -0.009  -0.018
-8.305     31   0.000  0.000  0.000  0.597  0.048  -0.069  -0.009  -0.018
-9.042     31   0.000  0.000  0.000  -0.051  0.038  0.062  -0.009  -0.018
-10.100     31   0.000  0.000  0.000  -0.255  -0.045  0.019  -0.009  -0.017
-10.609     31   0.000  0.000  0.000  -0.125  -0.005  0.032  -0.009  -0.017
-10.850     33   0.000  0.000  0.000  -0.051  -0.007  0.014  -0.009  -0.017
-11.493     33   0.000  0.000  0.000  -0.313  0.004  0.083  -0.009  -0.017
-11.827     32   0.000  0.000  0.000  -0.113  -0.154  -0.129  -0.010  -0.017
-10.458     31   0.000  0.000  0.000  0.588  0.102  -0.011  -0.010  -0.017
-13.980     31   0.000  0.000  0.000  -1.480  -0.323  -0.009  -0.011  -0.017
-11.318     31   0.000  0.000  0.000  0.949  0.236  0.050  -0.011  -0.017
-13.604     30   0.000  0.000  0.000  -0.984  -0.261  -0.053  -0.011  -0.017
-13.248     29   0.000  0.000  0.000  -0.020  -0.012  -0.001  -0.012  -0.017
-12.574     29   0.000  0.000  0.000  0.172  0.010  -0.020  -0.012  -0.018
-12.489     30   0.000  0.000  0.000  -0.022  -0.031  -0.021  -0.012  -0.018
-11.474     30   0.000  0.000  0.000  0.474  -0.005  -0.102  -0.012  -0.018
-13.602     30   0.000  0.000  0.000  -0.977  -0.084  0.133  -0.013  -0.018
-12.446     30   0.000  0.000  0.000  0.311  0.117  0.062  -0.013  -0.017
-11.469     30   0.000  0.000  0.000  0.398  0.009  -0.071  -0.012  -0.018
-10.185     31   0.000  0.000  0.000  0.609  0.104  -0.016  -0.012  -0.018
-11.084     32   0.000  0.000  0.000  -0.293  -0.023  0.048  -0.011  -0.018
-10.217     32   0.000  0.000  0.000  0.497  0.019  -0.081  -0.011  -0.018
-9.622     30   0.000  0.000  0.000  0.438  0.066  -0.017  -0.011  -0.018
-12.533     30   0.000  0.000  0.000  -1.253  -0.054  0.225  -0.011  -0.017
-10.702     30   0.000  0.000  0.000  0.802  0.013  -0.154  -0.011  -0.017
-11.388     30   0.000  0.000  0.000  -0.279  0.003  0.072  -0.011  -0.017
-10.455     31   0.000  0.000  0.000  0.492  -0.002  -0.102  -0.011  -0.018
-8.906     31   0.000  0.000  0.000  0.821  0.160  -0.001  -0.010  -0.018
-10.908     31   0.000  0.000  0.000  -0.659  -0.110  0.038  -0.010  -0.018
-10.676     30   0.000  0.000  0.000  0.112  0.099  0.089  -0.010  -0.017
-9.507     30   0.000  0.000  0.000  0.755  -0.079  -0.239  -0.010  -0.018
-11.079     30   0.000  0.000  0.000  -0.536  -0.012  0.114  -0.011  -0.018
-10.957     30   0.000  0.000  0.000  0.235  -0.093  -0.140  -0.011  -0.019
-8.591     30   0.000  0.000  0.000  1.170  0.284  0.055  -0.010  -0.019
-13.916     30   0.000  0.000  0.000  -2.229  -0.248  0.236  -0.010  -0.018
-10.826     30   0.000  0.000  0.000  1.201  0.171  -0.073  -0.010  -0.017
-13.309     31   0.000  0.000  0.000  -1.115  -0.176  0.066  -0.011  -0.017
-12.126     30   0.000  0.000  0.000  0.345  0.050  -0.015  -0.011  -0.017
-11.397     30   0.000  0.000  0.000  0.314  -0.036  -0.099  -0.011  -0.017
-10.306     30   0.000  0.000  0.000  0.521  0.090  -0.010  -0.011  -0.018
-10.583     31   0.000  0.000  0.000  -0.033  0.036  0.055  -0.010  -0.017
-10.800     29   0.000  0.000  0.000  0.018  -0.045  -0.042  -0.010  -0.018
-9.551     29   0.000  0.000  0.000  0.632  0.135  0.014  -0.010  -0.018
-9.135     29   0.000  0.000  0.000  0.409  0.030  -0.047  -0.009  -0.018
-11.352     30   0.000  0.000  0.000  -0.797  -0.118  0.060  -0.010  -0.018
-10.728     30   0.000  0.000  0.000  0.358  -0.006  -0.075  -0.010  -0.018
-11.222     31   0.000  0.000  0.000  -0.108  -0.041  -0.010  -0.010  -0.018
-12.974     30   0.000  0.000  0.000  -0.709  -0.169  -0.014  -0.011  -0.018
-11.628     31   0.000  0.000  0.000  0.530  0.095  -0.006  -0.011  -0.018
-13.222     31   0.000  0.000  0.000  -0.723  -0.094  0.068  -0.011  -0.018
-14.253     30   0.000  0.000  0.000  -0.566  -0.159  -0.037  -0.012  -0.018
-12.081     30   0.000  0.000  0.000  0.836  0.078  -0.094  -0.013  -0.018
-13.173     30   0.000  0.000  0.000  -0.445  -0.124  -0.026  -0.013  -0.019
-11.732     30   0.000  0.000  0.000  0.577  0.135  0.024  -0.013  -0.019
-13.132     31   0.000  0.000  0.000  -0.620  -0.061  0.079  -0.013  -0.018
-11.861     31   0.000  0.000  0.000  0.621  -0.063  -0.195  -0.013  -0.019
-13.136     31   0.000  0.000  0.000  -0.683  0.120  0.284  -0.013  -0.018
-12.537     31   0.000  0.000  0.000  0.240  -0.082  -0.132  -0.013  -0.018
-13.047     32   0.000  0.000  0.000  -0.328  0.013  0.092  -0.013  -0.018
-10.959     30   0.000  0.000  0.000  0.837  0.156  -0.011  -0.012  -0.018
-9.566     30   0.000  0.000  0.000  0.791  0.046  -0.117  -0.012  -0.018
-10.376     31   0.000  0.000  0.000  -0.198  0.064  0.120  -0.011  -0.018
-10.859     31   0.000  0.000  0.000  -0.135  0.035  0.076  -0.011  -0.018
-8.210     31   0.000  0.000  0.000  1.308  0.184  -0.082  -0.010  -0.018
-11.107     30   0.000  0.000  0.000  -1.164  -0.014  0.250  -0.009  -0.017
-8.451     30   0.000  0.000  0.000  1.317  0.054  -0.221  -0.009  -0.017
-10.374     29   0.000  0.000  0.000  -0.664  -0.045  0.108  -0.009  -0.017
-8.252     29   0.000  0.000  0.000  0.994  0.240  0.047  -0.008  -0.017
-8.736     30   0.000  0.000  0.000  0.113  -0.104  -0.123  -0.008  -0.017
-9.344     30   0.000  0.000  0.000  -0.091  0.051  0.086  -0.008  -0.017
-10.357     31   0.000  0.000  0.000  -0.290  -0.077  -0.007  -0.008  -0.017
-10.936     30   0.000  0.000  0.000  -0.150  -0.096  -0.058  -0.008  -0.017
-12.477     30   0.000  0.000  0.000  -0.732  -0.059  0.107  -0.009  -0.017
-14.571     30   0.000  0.000  0.000  -1.047  -0.273  -0.051  -0.011  -0.017
-11.351     30   0.000  0.000  0.000  1.219  0.138  -0.113  -0.011  -0.017
-12.686     31   0.000  0.000  0.000  -0.593  -0.106  0.026  -0.011  -0.017
-11.456     31   0.000  0.000  0.000  0.552  -0.017  -0.130  -0.011  -0.018
-12.224     31   0.000  0.000  0.000  -0.315  -0.024  0.053  -0.012  -0.018
-12.321     29   0.000  0.000  0.000  -0.045  -0.036  -0.020  -0.012  -0.018
-12.147     29   0.000  0.000  0.000  0.101  -0.041  -0.057  -0.012  -0.019
-13.859     31   0.000  0.000  0.000  -0.876  -0.025  0.172  -0.012  -0.018
-13.452     31   0.000  0.000  0.000  0.050  -0.087  -0.097  -0.013  -0.018
-13.113     30   0.000  0.000  0.000  0.037  -0.025  -0.029  -0.013  -0.018
-12.023     31   0.000  0.000  0.000  0.299  0.188  0.140  -0.013  -0.018
-11.746     31   0.000  0.000  0.000  0.113  -0.029  -0.048  -0.012  -0.018
-10.626     30   0.000  0.000  0.000  0.466  0.127  0.040  -0.011  -0.017
-9.872     31   0.000  0.000  0.000  0.527  -0.042  -0.152  -0.011  -0.018
-10.435     31   0.000  0.000  0.000  -0.139  0.083  0.127  -0.011  -0.018
-11.714     31   0.000  0.000  0.000  -0.497  -0.068  0.045  -0.011  -0.017
-11.603     29   0.000  0.000  0.000  0.074  -0.061  -0.073  -0.011  -0.017
-11.573     30   0.000  0.000  0.000  -0.029  0.053  0.070  -0.011  -0.017
-10.490     30   0.000  0.000  0.000  0.475  0.089  -0.003  -0.011  -0.017
-9.543     30   0.000  0.000  0.000  0.565  0.034  -0.079  -0.011  -0.018
-10.206     30   0.000  0.000  0.000  -0.093  -0.035  -0.007  -0.011  -0.018
-10.127     30   0.000  0.000  0.000  0.144  0.072  0.054  -0.010  -0.018
-11.958     31   0.000  0.000  0.000  -0.761  -0.076  0.095  -0.010  -0.017
-11.067     30   0.000  0.000  0.000  0.460  -0.087  -0.185  -0.011  -0.018
-14.211     30   0.000  0.000  0.000  -1.501  -0.108  0.221  -0.012  -0.017
-10.893     30   0.000  0.000  0.000  1.330  0.104  -0.174  -0.012  -0.017
-10.372     30   0.000  0.000  0.000  0.286  0.078  0.028  -0.011  -0.017
-11.958     31   0.000  0.000  0.000  -0.622  -0.107  0.031  -0.011  -0.017
-11.948     31   0.000  0.000  0.000  -0.055  0.005  0.025  -0.011  -0.017
-11.584     31   0.000  0.000  0.000  0.098  0.029  0.016  -0.011  -0.017
-10.085     31   0.000  0.000  0.000  0.640  0.132  0.006  -0.011  -0.017
-11.893     30   0.000  0.000  0.000  -0.769  -0.093  0.078  -0.011  -0.017
-11.011     30   0.000  0.000  0.000  0.386  -0.036  -0.115  -0.011  -0.017
-9.875     30   0.000  0.000  0.000  0.381  0.279  0.219  -0.010  -0.016
-8.978     30   0.000  0.000  0.000  0.490  0.042  -0.055  -0.009  -0.016
-8.832     31   0.000  0.000  0.000  0.219  0.017  -0.020  -0.009  -0.016
-9.281     31   0.000  0.000  0.000  -0.031  -0.028  -0.013  -0.009  -0.016
-10.290     31   0.000  0.000  0.000  -0.311  -0.091  -0.019  -0.009  -0.016
-10.717     31   0.000  0.000  0.000  -0.130  -0.054  -0.020  -0.010  -0.016
-11.127     30   0.000  0.000  0.000  -0.167  -0.042  0.000  -0.010  -0.016
-12.858     30   0.000  0.000  0.000  -0.742  -0.232  -0.075  -0.011  -0.017
-12.007     32   0.000  0.000  0.000  0.195  0.094  0.063  -0.012  -0.017
-11.097     30   0.000  0.000  0.000  0.512  -0.146  -0.260  -0.012  -0.018
-13.278     31   0.000  0.000  0.000  -0.949  -0.114  0.094  -0.013  -0.018
-11.832     31   0.000  0.000  0.000  0.621  0.005  -0.124  -0.013  -0.019
-13.693     31   0.000  0.000  0.000  -0.820  -0.123  0.056  -0.014  -0.019
-12.387     30   0.000  0.000  0.000  0.583  -0.042  -0.167  -0.015  -0.019
-13.977     30   0.000  0.000  0.000  -0.810  0.024  0.208  -0.015  -0.019
-12.079     30   0.000  0.000  0.000  0.752  0.070  -0.086  -0.014  -0.019
-11.180     30   0.000  0.000  0.000  0.410  0.113  0.036  -0.014  -0.019
-11.309     30   0.000  0.000  0.000  0.003  0.044  0.053  -0.013  -0.018
-10.369     29   0.000  0.000  0.000  0.464  0.120  0.033  -0.012  -0.018
-9.587     30   0.000  0.000  0.000  0.525  0.049  -0.055  -0.012  -0.018
-9.332     30   0.000  0.000  0.000  0.287  0.119  0.072  -0.011  -0.018
-9.174     30   0.000  0.000  0.000  0.341  -0.003  -0.069  -0.011  -0.018
-8.959     30   0.000  0.000  0.000  0.232  0.201  0.171  -0.010  -0.017
-7.566     31   0.000  0.000  0.000  0.927  0.066  -0.123  -0.009  -0.018
-10.817     31   0.000  0.000  0.000  -1.307  0.007  0.304  -0.008  -0.016
-7.440     31   0.000  0.000  0.000  1.652  0.111  -0.234  -0.008  -0.017
-9.970     30   0.000  0.000  0.000  -0.910  -0.043  0.165  -0.008  -0.016
-8.329     30   0.000  0.000  0.000  0.859  0.092  -0.079  -0.007  -0.016
-10.150     30   0.000  0.000  0.000  -0.584  -0.129  0.003  -0.008  -0.017
-10.175     30   0.000  0.000  0.000  0.002  0.071  0.085  -0.008  -0.016
-10.621     31   0.000  0.000  0.000  -0.063  -0.152  -0.137  -0.008  -0.017
-12.115     31   0.000  0.000  0.000  -0.636  -0.123  0.019  -0.009  -0.017
-11.209     30   0.000  0.000  0.000  0.374  0.002  -0.070  -0.010  -0.017
-12.024     31   0.000  0.000  0.000  -0.377  -0.039  0.051  -0.010  -0.017
-12.229     30   0.000  0.000  0.000  -0.111  -0.091  -0.063  -0.010  -0.017
-12.292     30   0.000  0.000  0.000  -0.078  -0.037  -0.013  -0.011  -0.018
-12.341     30   0.000  0.000  0.000  -0.123  0.025  0.061  -0.011  -0.017
-12.465     29   0.000  0.000  0.000  -0.086  -0.097  -0.076  -0.011  -0.018
-13.878     29   0.000  0.000  0.000  -0.755  -0.099  0.068  -0.012  -0.017
-11.043     29   0.000  0.000  0.000  1.164  0.094  -0.149  -0.012  -0.018
-14.460     30   0.000  0.000  0.000  -1.515  -0.227  0.099  -0.013  -0.018
-10.590     31   0.000  0.000  0.000  1.608  0.179  -0.156  -0.012  -0.018
-11.393     30   0.000  0.000  0.000  -0.240  -0.003  0.058  -0.012  -0.018
-10.246     30   0.000  0.000  0.000  0.663  0.036  -0.099  -0.012  -0.019
-10.060     31   0.000  0.000  0.000  0.259  0.100  0.058  -0.011  -0.019
-10.741     32   0.000  0.000  0.000  -0.143  0.027  0.069  -0.011  -0.018
-11.383     32   0.000  0.000  0.000  -0.303  0.101  0.183  -0.010  -0.017
-9.426     32   0.000  0.000  0.000  1.038  -0.024  -0.243  -0.010  -0.018
-12.304     30   0.000  0.000  0.000  -1.136  -0.129  0.122  -0.011  -0.018
-10.546     30   0.000  0.000  0.000  0.757  0.128  -0.022  -0.010  -0.018
-11.186     30   0.000  0.000  0.000  -0.132  -0.090  -0.057  -0.011  -0.018
-11.640     30   0.000  0.000  0.000  -0.173  0.019  0.067  -0.011  -0.018
-12.104     30   0.000  0.000  0.000  -0.170  -0.076  -0.034  -0.011  -0.018
-12.455     30   0.000  0.000  0.000  -0.119  -0.104  -0.075  -0.012  -0.018
-14.541     30   0.000  0.000  0.000  -1.076  -0.073  0.166  -0.012  -0.018
-10.725     31   0.000  0.000  0.000  1.482  0.256  -0.047  -0.012  -0.018
-10.399     30   0.000  0.000  0.000  0.292  -0.024  -0.081  -0.011  -0.018
-12.352     30   0.000  0.000  0.000  -0.814  -0.066  0.117  -0.011  -0.018
-11.622     30   0.000  0.000  0.000  0.323  -0.024  -0.088  -0.011  -0.018
-11.343     31   0.000  0.000  0.000  0.088  0.095  0.090  -0.011  -0.018
-9.985     30   0.000  0.000  0.000  0.740  0.003  -0.150  -0.011  -0.018
-11.875     30   0.000  0.000  0.000  -0.693  -0.095  0.060  -0.011  -0.018
-11.371     30   0.000  0.000  0.000  0.209  0.076  0.043  -0.011  -0.018
-12.129     29   0.000  0.000  0.000  -0.432  0.069  0.176  -0.011  -0.017
-11.314     30   0.000  0.000  0.000  0.429  -0.139  -0.233  -0.011  -0.017
-10.255     30   0.000  0.000  0.000  0.420  0.222  0.151  -0.010  -0.017
-9.861     31   0.000  0.000  0.000  0.357  -0.041  -0.112  -0.010  -0.018
-8.781     31   0.000  0.000  0.000  0.667  0.122  -0.007  -0.009  -0.018
-9.595     30   0.000  0.000  0.000  -0.068  -0.046  -0.023  -0.009  -0.018
-13.012     30   0.000  0.000  0.000  -1.444  -0.148  0.169  -0.010  -0.017
-11.064     30   0.000  0.000  0.000  0.745  0.108  -0.040  -0.010  -0.017
-11.509     30   0.000  0.000  0.000  -0.137  -0.091  -0.057  -0.010  -0.017
-11.917     31   0.000  0.000  0.000  -0.147  -0.079  -0.042  -0.011  -0.018
-11.755     31   0.000  0.000  0.000  0.011  0.064  0.074  -0.011  -0.018
-11.237     31   0.000  0.000  0.000  0.338  -0.101  -0.172  -0.011  -0.018
-13.081     32   0.000  0.000  0.000  -0.789  -0.103  0.072  -0.012  -0.018
-14.257     30   0.000  0.000  0.000  -0.618  -0.141  -0.007  -0.013  -0.018
-13.118     30   0.000  0.000  0.000  0.435  -0.074  -0.167  -0.014  -0.019
-11.928     30   0.000  0.000  0.000  0.380  0.240  0.177  -0.013  -0.019
-13.943     31   0.000  0.000  0.000  -0.826  -0.264  -0.091  -0.013  -0.019
-12.354     29   0.000  0.000  0.000  0.546  0.149  0.044  -0.013  -0.019
-12.210     31   0.000  0.000  0.000  0.080  -0.022  -0.034  -0.013  -0.019
-12.331     31   0.000  0.000  0.000  -0.042  -0.011  0.005  -0.013  -0.019
-11.376     31   0.000  0.000  0.000  0.437  0.081  -0.003  -0.013  -0.019
-11.158     30   0.000  0.000  0.000  0.190  0.033  0.001  -0.013  -0.019
-10.607     30   0.000  0.000  0.000  0.305  0.127  0.076  -0.012  -0.018
-10.041     30   0.000  0.000  0.000  0.348  0.111  0.049  -0.011  -0.018
-11.132     29   0.000  0.000  0.000  -0.400  -0.009  0.087  -0.011  -0.017
-8.993     30   0.000  0.000  0.000  1.039  0.128  -0.083  -0.010  -0.017
-8.823     31   0.000  0.000  0.000  0.340  0.029  -0.033  -0.009  -0.018
-8.510     30   0.000  0.000  0.000  0.366  0.129  0.067  -0.009  -0.018
-9.857     29   0.000  0.000  0.000  -0.385  -0.019  0.076  -0.008  -0.017
-9.378     29   0.000  0.000  0.000  0.346  0.047  -0.015  -0.008  -0.017
-9.770     29   0.000  0.000  0.000  -0.042  0.018  0.040  -0.008  -0.017
-9.554     29   0.000  0.000  0.000  0.164  0.081  0.061  -0.007  -0.016
-9.644     29   0.000  0.000  0.000  0.105  -0.044  -0.058  -0.007  -0.016
-11.180     29   0.000  0.000  0.000  -0.580  -0.125  0.006  -0.008  -0.016
-12.255     29   0.000  0.000  0.000  -0.560  -0.055  0.074  -0.009  -0.016
-11.881     30   0.000  0.000  0.000  -0.006  0.022  0.033  -0.009  -0.016
-11.512     30   0.000  0.000  0.000  0.120  -0.097  -0.120  -0.009  -0.016
-11.940     30   0.000  0.000  0.000  -0.224  -0.081  -0.028  -0.010  -0.017
-11.833     30   0.000  0.000  0.000  0.008  -0.047  -0.044  -0.010  -0.017
-9.832     30   0.000  0.000  0.000  1.012  0.006  -0.206  -0.011  -0.018
-12.850     30   0.000  0.000  0.000  -1.259  -0.099  0.180  -0.011  -0.018
-13.099     31   0.000  0.000  0.000  -0.171  -0.106  -0.067  -0.012  -0.018
-11.839     30   0.000  0.000  0.000  0.510  0.030  -0.072  -0.012  -0.018
-11.771     29   0.000  0.000  0.000  0.039  0.035  0.037  -0.012  -0.018
-11.251     29   0.000  0.000  0.000  0.295  0.013  -0.042  -0.012  -0.018
-12.515     31   0.000  0.000  0.000  -0.527  -0.050  0.070  -0.012  -0.018
-8.964     30   0.000  0.000  0.000  1.642  0.212  -0.126  -0.011  -0.019
-12.704     30   0.000  0.000  0.000  -1.454  -0.192  0.125  -0.011  -0.018
-10.967     30   0.000  0.000  0.000  0.779  0.075  -0.083  -0.011  -0.018
-10.684     31   0.000  0.000  0.000  0.307  -0.018  -0.077  -0.011  -0.019
-12.404     30   0.000  0.000  0.000  -0.794  0.092  0.281  -0.011  -0.018
-11.875     32   0.000  0.000  0.000  0.224  -0.054  -0.098  -0.011  -0.018
-11.940     30   0.000  0.000  0.000  -0.073  0.018  0.044  -0.011  -0.018
-11.915     30   0.000  0.000  0.000  -0.028  -0.005  0.009  -0.011  -0.017
-11.824     30   0.000  0.000  0.000  0.009  -0.009  -0.004  -0.011  -0.017
-11.253     30   0.000  0.000  0.000  0.272  -0.004  -0.055  -0.011  -0.018
-10.067     31   0.000  0.000  0.000  0.545  0.156  0.055  -0.010  -0.018
-10.745     31   0.000  0.000  0.000  -0.122  -0.093  -0.062  -0.010  -0.018
-12.771     31   0.000  0.000  0.000  -0.984  0.011  0.235  -0.010  -0.017
-10.159     30   0.000  0.000  0.000  1.129  0.054  -0.182  -0.010  -0.017
-11.317     30   0.000  0.000  0.000  -0.419  -0.072  0.024  -0.010  -0.017
-11.526     30   0.000  0.000  0.000  -0.106  0.003  0.035  -0.011  -0.017
-10.557     30   0.000  0.000  0.000  0.430  0.064  -0.018  -0.010  -0.017
-10.850     31   0.000  0.000  0.000  0.042  -0.129  -0.137  -0.011  -0.018
-12.874     31   0.000  0.000  0.000  -1.025  0.065  0.301  -0.011  -0.017
-9.569     31   0.000  0.000  0.000  1.421  0.118  -0.178  -0.010  -0.017
-10.887     30   0.000  0.000  0.000  -0.433  -0.098  0.000  -0.010  -0.017
-10.312     31   0.000  0.000  0.000  0.348  0.013  -0.054  -0.010  -0.017
-9.946     30   0.000  0.000  0.000  0.294  0.049  -0.003  -0.010  -0.018
-10.508     30   0.000  0.000  0.000  -0.123  0.009  0.047  -0.010  -0.018
-10.720     29   0.000  0.000  0.000  0.045  -0.060  -0.064  -0.010  -0.018
-11.011     31   0.000  0.000  0.000  -0.036  -0.011  0.006  -0.010  -0.018
-11.322     31   0.000  0.000  0.000  -0.229  0.154  0.222  -0.010  -0.017
-8.872     30   0.000  0.000  0.000  1.159  0.095  -0.144  -0.009  -0.017
-10.583     31   0.000  0.000  0.000  -0.594  -0.077  0.059  -0.009  -0.017
-10.167     30   0.000  0.000  0.000  0.252  0.020  -0.025  -0.009  -0.017
-11.966     31   0.000  0.000  0.000  -0.769  -0.101  0.071  -0.009  -0.017
-11.662     30   0.000  0.000  0.000  0.083  -0.049  -0.061  -0.010  -0.017
-12.579     30   0.000  0.000  0.000  -0.529  -0.029  0.093  -0.010  -0.016
-10.479     29   0.000  0.000  0.000  0.922  -0.003  -0.197  -0.010  -0.017
-14.093     29   0.000  0.000  0.000  -1.609  -0.233  0.114  -0.011  -0.017
-12.718     31   0.000  0.000  0.000  0.429  -0.011  -0.099  -0.012  -0.017
-11.520     30   0.000  0.000  0.000  0.519  -0.004  -0.111  -0.012  -0.018
-12.429     30   0.000  0.000  0.000  -0.328  -0.104  -0.031  -0.013  -0.018
-12.048     30   0.000  0.000  0.000  0.144  0.054  0.033  -0.013  -0.019
-11.222     31   0.000  0.000  0.000  0.461  -0.003  -0.096  -0.013  -0.019
-12.727     30   0.000  0.000  0.000  -0.584  -0.078  0.053  -0.013  -0.019
-12.878     30   0.000  0.000  0.000  -0.148  0.038  0.080  -0.013  -0.018
-13.621     29   0.000  0.000  0.000  -0.475  -0.015  0.094  -0.013  -0.018
-10.106     30   0.000  0.000  0.000  1.646  0.014  -0.339  -0.013  -0.019
-10.334     30   0.000  0.000  0.000  -0.027  0.240  0.269  -0.012  -0.019
-10.834     30   0.000  0.000  0.000  -0.093  0.003  0.032  -0.011  -0.018
-9.425     30   0.000  0.000  0.000  0.710  0.151  0.013  -0.010  -0.018
-10.251     29   0.000  0.000  0.000  -0.259  0.051  0.120  -0.010  -0.017
-8.873     29   0.000  0.000  0.000  0.777  0.046  -0.112  -0.009  -0.017
-12.710     30   0.000  0.000  0.000  -1.602  -0.192  0.157  -0.010  -0.017
-10.670     30   0.000  0.000  0.000  0.707  0.197  0.061  -0.010  -0.016
-9.667     31   0.000  0.000  0.000  0.425  0.094  0.014  -0.009  -0.016
