SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_sea[N.m]  T_acc[N.m]  K_ff  Kp_A  Ki_A  Kp_F  Kd_F  Amp
-11.042     30   0.000  0.000  0.000  0.764  1.000  4.560  5.790  1.531  0.020  100000
-12.287     30   0.000  0.000  0.000  -0.608  1.000  4.560  5.790  1.531  0.020  100000
-10.709     30   0.000  0.000  0.000  0.694  1.000  4.560  5.790  1.531  0.020  100000
-9.881     32   0.000  0.000  0.000  0.387  1.000  4.560  5.790  1.531  0.020  100000
-10.142     31   0.000  0.000  0.000  0.116  1.000  4.560  5.790  1.531  0.020  100000
-7.843     32   0.000  0.000  0.000  1.289  1.000  4.560  5.790  1.531  0.020  100000
-12.596     32   0.000  0.000  0.000  -1.958  1.000  4.560  5.790  1.531  0.020  100000
-8.465     33   0.000  0.000  0.000  1.977  1.000  4.560  5.790  1.531  0.020  100000
-11.762     32   0.000  0.000  0.000  -1.218  1.000  4.560  5.790  1.531  0.020  100000
-11.939     32   0.000  0.000  0.000  -0.022  1.000  4.560  5.790  1.531  0.020  100000
-11.599     32   0.000  0.000  0.000  0.238  1.000  4.560  5.790  1.531  0.020  100000
-14.109     31   0.000  0.000  0.000  -1.085  1.000  4.560  5.790  1.531  0.020  100000
-12.585     31   0.000  0.000  0.000  0.631  1.000  4.560  5.790  1.531  0.020  100000
-13.394     31   0.000  0.000  0.000  -0.303  1.000  4.560  5.790  1.531  0.020  100000
-13.084     33   0.000  0.000  0.000  0.055  1.000  4.560  5.790  1.531  0.020  100000
-12.945     31   0.000  0.000  0.000  0.026  1.000  4.560  5.790  1.531  0.020  100000
-12.403     31   0.000  0.000  0.000  0.129  1.000  4.560  5.790  1.531  0.020  100000
-11.127     32   0.000  0.000  0.000  0.664  1.000  4.560  5.790  1.531  0.020  100000
-11.717     31   0.000  0.000  0.000  -0.173  1.000  4.560  5.790  1.531  0.020  100000
-12.315     32   0.000  0.000  0.000  -0.263  1.000  4.560  5.790  1.531  0.020  100000
-11.444     32   0.000  0.000  0.000  0.333  1.000  4.560  5.790  1.531  0.020  100000
-10.767     33   0.000  0.000  0.000  0.357  1.000  4.560  5.790  1.531  0.020  100000
-11.341     31   0.000  0.000  0.000  -0.327  1.000  4.560  5.790  1.531  0.020  100000
-9.218     31   0.000  0.000  0.000  1.045  1.000  4.560  5.790  1.531  0.020  100000
-10.415     32   0.000  0.000  0.000  -0.453  1.000  4.560  5.790  1.531  0.020  100000
-11.326     34   0.000  0.000  0.000  -0.332  1.000  4.560  5.790  1.531  0.020  100000
-9.324     33   0.000  0.000  0.000  0.914  1.000  4.560  5.790  1.531  0.020  100000
-11.329     33   0.000  0.000  0.000  -0.769  1.000  4.560  5.790  1.531  0.020  100000
-9.552     32   0.000  0.000  0.000  0.782  1.000  4.560  5.790  1.531  0.020  100000
-9.790     33   0.000  0.000  0.000  0.074  1.000  4.560  5.790  1.531  0.020  100000
-11.311     31   0.000  0.000  0.000  -0.570  1.000  4.560  5.790  1.531  0.020  100000
-9.482     31   0.000  0.000  0.000  0.934  1.000  4.560  5.790  1.531  0.020  100000
-11.839     32   0.000  0.000  0.000  -0.941  1.000  4.560  5.790  1.531  0.020  100000
-11.940     32   0.000  0.000  0.000  0.042  1.000  4.560  5.790  1.531  0.020  100000
-11.583     31   0.000  0.000  0.000  0.199  1.000  4.560  5.790  1.531  0.020  100000
-11.753     31   0.000  0.000  0.000  0.020  1.000  4.560  5.790  1.531  0.020  100000
-11.025     32   0.000  0.000  0.000  0.417  1.000  4.560  5.790  1.531  0.020  100000
-11.134     32   0.000  0.000  0.000  0.118  1.000  4.560  5.790  1.531  0.020  100000
-13.389     31   0.000  0.000  0.000  -0.906  1.000  4.560  5.790  1.531  0.020  100000
-12.432     30   0.000  0.000  0.000  0.346  1.000  4.560  5.790  1.531  0.020  100000
-14.778     30   0.000  0.000  0.000  -1.046  1.000  4.560  5.790  1.531  0.020  100000
-13.077     30   0.000  0.000  0.000  0.487  1.000  4.560  5.790  1.531  0.020  100000
-13.591     31   0.000  0.000  0.000  -0.355  1.000  4.560  5.790  1.531  0.020  100000
-12.526     33   0.000  0.000  0.000  0.302  1.000  4.560  5.790  1.531  0.020  100000
-12.487     32   0.000  0.000  0.000  -0.087  1.000  4.560  5.790  1.531  0.020  100000
-12.357     32   0.000  0.000  0.000  0.021  1.000  4.560  5.790  1.531  0.020  100000
-10.669     31   0.000  0.000  0.000  0.711  1.000  4.560  5.790  1.531  0.020  100000
-12.507     33   0.000  0.000  0.000  -0.780  1.000  4.560  5.790  1.531  0.020  100000
-10.462     33   0.000  0.000  0.000  0.922  1.000  4.560  5.790  1.531  0.020  100000
-9.977     32   0.000  0.000  0.000  0.337  1.000  4.560  5.790  1.531  0.020  100000
-11.420     32   0.000  0.000  0.000  -0.525  1.000  4.560  5.790  1.531  0.020  100000
-10.827     31   0.000  0.000  0.000  0.331  1.000  4.560  5.790  1.531  0.020  100000
-11.507     31   0.000  0.000  0.000  -0.323  1.000  4.560  5.790  1.531  0.020  100000
-10.803     32   0.000  0.000  0.000  0.372  1.000  4.560  5.790  1.531  0.020  100000
-9.203     32   0.000  0.000  0.000  0.868  1.000  4.560  5.790  1.531  0.020  100000
-12.028     31   0.000  0.000  0.000  -1.166  1.000  4.560  5.790  1.531  0.020  100000
-13.458     31   0.000  0.000  0.000  -0.798  1.000  4.560  5.790  1.531  0.020  100000
-9.950     31   0.000  0.000  0.000  1.489  1.000  4.560  5.790  1.531  0.020  100000
-10.073     31   0.000  0.000  0.000  0.082  1.000  4.560  5.790  1.531  0.020  100000
-10.842     31   0.000  0.000  0.000  -0.234  1.000  4.560  5.790  1.531  0.020  100000
-10.550     32   0.000  0.000  0.000  0.223  1.000  4.560  5.790  1.531  0.020  100000
-10.840     33   0.000  0.000  0.000  -0.023  1.000  4.560  5.790  1.531  0.020  100000
-10.664     33   0.000  0.000  0.000  0.213  1.000  4.560  5.790  1.531  0.020  100000
-11.650     31   0.000  0.000  0.000  -0.392  1.000  4.560  5.790  1.531  0.020  100000
-12.633     33   0.000  0.000  0.000  -0.399  1.000  4.560  5.790  1.531  0.020  100000
-11.093     32   0.000  0.000  0.000  0.565  1.000  4.560  5.790  1.531  0.020  100000
-11.973     32   0.000  0.000  0.000  -0.379  1.000  4.560  5.790  1.531  0.020  100000
-11.700     31   0.000  0.000  0.000  0.063  1.000  4.560  5.790  1.531  0.020  100000
-10.293     32   0.000  0.000  0.000  0.706  1.000  4.560  5.790  1.531  0.020  100000
-12.431     32   0.000  0.000  0.000  -0.908  1.000  4.560  5.790  1.531  0.020  100000
-11.084     33   0.000  0.000  0.000  0.500  1.000  4.560  5.790  1.531  0.020  100000
-12.168     32   0.000  0.000  0.000  -0.521  1.000  4.560  5.790  1.531  0.020  100000
-10.255     31   0.000  0.000  0.000  0.885  1.000  4.560  5.790  1.531  0.020  100000
-11.397     31   0.000  0.000  0.000  -0.395  1.000  4.560  5.790  1.531  0.020  100000
-11.414     30   0.000  0.000  0.000  -0.013  1.000  4.560  5.790  1.531  0.020  100000
-11.609     31   0.000  0.000  0.000  -0.040  1.000  4.560  5.790  1.531  0.020  100000
-10.874     32   0.000  0.000  0.000  0.280  1.000  4.560  5.790  1.531  0.020  100000
-11.247     32   0.000  0.000  0.000  -0.117  1.000  4.560  5.790  1.531  0.020  100000
-9.928     32   0.000  0.000  0.000  0.725  1.000  4.560  5.790  1.531  0.020  100000
-9.943     31   0.000  0.000  0.000  0.151  1.000  4.560  5.790  1.531  0.020  100000
-11.198     31   0.000  0.000  0.000  -0.362  1.000  4.560  5.790  1.531  0.020  100000
-12.429     31   0.000  0.000  0.000  -0.611  1.000  4.560  5.790  1.531  0.020  100000
-11.224     30   0.000  0.000  0.000  0.590  1.000  4.560  5.790  1.531  0.020  100000
-11.250     30   0.000  0.000  0.000  0.098  1.000  4.560  5.790  1.531  0.020  100000
-12.591     31   0.000  0.000  0.000  -0.525  1.000  4.560  5.790  1.531  0.020  100000
-12.231     33   0.000  0.000  0.000  0.195  1.000  4.560  5.790  1.531  0.020  100000
-11.831     32   0.000  0.000  0.000  0.217  1.000  4.560  5.790  1.531  0.020  100000
-13.020     33   0.000  0.000  0.000  -0.403  1.000  4.560  5.790  1.531  0.020  100000
-13.519     33   0.000  0.000  0.000  -0.283  1.000  4.560  5.790  1.531  0.020  100000
-13.449     30   0.000  0.000  0.000  -0.115  1.000  4.560  5.790  1.531  0.020  100000
-11.968     32   0.000  0.000  0.000  0.583  1.000  4.560  5.790  1.531  0.020  100000
-12.324     32   0.000  0.000  0.000  -0.206  1.000  4.560  5.790  1.531  0.020  100000
-11.027     32   0.000  0.000  0.000  0.535  1.000  4.560  5.790  1.531  0.020  100000
-10.781     32   0.000  0.000  0.000  0.153  1.000  4.560  5.790  1.531  0.020  100000
-11.655     34   0.000  0.000  0.000  -0.283  1.000  4.560  5.790  1.531  0.020  100000
-9.854     34   0.000  0.000  0.000  0.709  1.000  4.560  5.790  1.531  0.020  100000
-10.204     33   0.000  0.000  0.000  0.057  1.000  4.560  5.790  1.531  0.020  100000
-10.824     31   0.000  0.000  0.000  -0.266  1.000  4.560  5.790  1.531  0.020  100000
-10.476     31   0.000  0.000  0.000  0.259  1.000  4.560  5.790  1.531  0.020  100000
-9.580     31   0.000  0.000  0.000  0.446  1.000  4.560  5.790  1.531  0.020  100000
-8.814     32   0.000  0.000  0.000  0.604  1.000  4.560  5.790  1.531  0.020  100000
-10.496     31   0.000  0.000  0.000  -0.682  1.000  4.560  5.790  1.531  0.020  100000
-10.394     32   0.000  0.000  0.000  0.186  1.000  4.560  5.790  1.531  0.020  100000
-9.246     32   0.000  0.000  0.000  0.667  1.000  4.560  5.790  1.531  0.020  100000
-10.675     31   0.000  0.000  0.000  -0.415  1.000  4.560  5.790  1.531  0.020  100000
-9.723     33   0.000  0.000  0.000  0.471  1.000  4.560  5.790  1.531  0.020  100000
-11.397     33   0.000  0.000  0.000  -0.613  1.000  4.560  5.790  1.531  0.020  100000
-11.979     32   0.000  0.000  0.000  -0.233  1.000  4.560  5.790  1.531  0.020  100000
-11.529     33   0.000  0.000  0.000  0.187  1.000  4.560  5.790  1.531  0.020  100000
-10.898     32   0.000  0.000  0.000  0.432  1.000  4.560  5.790  1.531  0.020  100000
-10.307     33   0.000  0.000  0.000  0.351  1.000  4.560  5.790  1.531  0.020  100000
-10.784     31   0.000  0.000  0.000  0.056  1.000  4.560  5.790  1.531  0.020  100000
-11.563     30   0.000  0.000  0.000  -0.233  1.000  4.560  5.790  1.531  0.020  100000
-11.742     30   0.000  0.000  0.000  -0.060  1.000  4.560  5.790  1.531  0.020  100000
-11.953     31   0.000  0.000  0.000  -0.017  1.000  4.560  5.790  1.531  0.020  100000
-12.184     31   0.000  0.000  0.000  -0.184  1.000  4.560  5.790  1.531  0.020  100000
-12.319     31   0.000  0.000  0.000  -0.026  1.000  4.560  5.790  1.531  0.020  100000
-12.056     32   0.000  0.000  0.000  0.142  1.000  4.560  5.790  1.531  0.020  100000
-14.285     32   0.000  0.000  0.000  -1.066  1.000  4.560  5.790  1.531  0.020  100000
-11.622     33   0.000  0.000  0.000  1.076  1.000  4.560  5.790  1.531  0.020  100000
-13.998     33   0.000  0.000  0.000  -1.224  1.000  4.560  5.790  1.531  0.020  100000
-10.901     31   0.000  0.000  0.000  1.259  1.000  4.560  5.790  1.531  0.020  100000
-11.268     32   0.000  0.000  0.000  -0.140  1.000  4.560  5.790  1.531  0.020  100000
-9.691     30   0.000  0.000  0.000  0.833  1.000  4.560  5.790  1.531  0.020  100000
-11.051     30   0.000  0.000  0.000  -0.430  1.000  4.560  5.790  1.531  0.020  100000
-11.042     32   0.000  0.000  0.000  0.015  1.000  4.560  5.790  1.531  0.020  100000
-11.205     31   0.000  0.000  0.000  -0.058  1.000  4.560  5.790  1.531  0.020  100000
-11.221     31   0.000  0.000  0.000  0.112  1.000  4.560  5.790  1.531  0.020  100000
-12.363     33   0.000  0.000  0.000  -0.641  1.000  4.560  5.790  1.531  0.020  100000
-11.151     34   0.000  0.000  0.000  0.610  1.000  4.560  5.790  1.531  0.020  100000
-11.879     33   0.000  0.000  0.000  -0.362  1.000  4.560  5.790  1.531  0.020  100000
-10.193     33   0.000  0.000  0.000  0.780  1.000  4.560  5.790  1.531  0.020  100000
-9.364     33   0.000  0.000  0.000  0.506  1.000  4.560  5.790  1.531  0.020  100000
-10.586     32   0.000  0.000  0.000  -0.310  1.000  4.560  5.790  1.531  0.020  100000
-8.116     33   0.000  0.000  0.000  1.422  1.000  4.560  5.790  1.531  0.020  100000
-13.076     33   0.000  0.000  0.000  -2.078  1.000  4.560  5.790  1.531  0.020  100000
-10.739     32   0.000  0.000  0.000  1.002  1.000  4.560  5.790  1.531  0.020  100000
-10.692     31   0.000  0.000  0.000  0.129  1.000  4.560  5.790  1.531  0.020  100000
-11.878     31   0.000  0.000  0.000  -0.474  1.000  4.560  5.790  1.531  0.020  100000
-11.068     30   0.000  0.000  0.000  0.345  1.000  4.560  5.790  1.531  0.020  100000
-13.008     31   0.000  0.000  0.000  -0.850  1.000  4.560  5.790  1.531  0.020  100000
-11.605     31   0.000  0.000  0.000  0.479  1.000  4.560  5.790  1.531  0.020  100000
-10.823     32   0.000  0.000  0.000  0.436  1.000  4.560  5.790  1.531  0.020  100000
-11.172     32   0.000  0.000  0.000  -0.146  1.000  4.560  5.790  1.531  0.020  100000
-10.793     31   0.000  0.000  0.000  0.201  1.000  4.560  5.790  1.531  0.020  100000
-11.346     31   0.000  0.000  0.000  -0.223  1.000  4.560  5.790  1.531  0.020  100000
-11.429     31   0.000  0.000  0.000  0.008  1.000  4.560  5.790  1.531  0.020  100000
-11.248     31   0.000  0.000  0.000  0.116  1.000  4.560  5.790  1.531  0.020  100000
-11.898     31   0.000  0.000  0.000  -0.296  1.000  4.560  5.790  1.531  0.020  100000
-11.844     32   0.000  0.000  0.000  -0.035  1.000  4.560  5.790  1.531  0.020  100000
-12.043     31   0.000  0.000  0.000  -0.226  1.000  4.560  5.790  1.531  0.020  100000
-9.419     30   0.000  0.000  0.000  1.178  1.000  4.560  5.790  1.531  0.020  100000
-10.875     30   0.000  0.000  0.000  -0.471  1.000  4.560  5.790  1.531  0.020  100000
-10.897     31   0.000  0.000  0.000  0.077  1.000  4.560  5.790  1.531  0.020  100000
-11.938     31   0.000  0.000  0.000  -0.393  1.000  4.560  5.790  1.531  0.020  100000
-12.086     31   0.000  0.000  0.000  -0.145  1.000  4.560  5.790  1.531  0.020  100000
-11.361     31   0.000  0.000  0.000  0.312  1.000  4.560  5.790  1.531  0.020  100000
-12.542     32   0.000  0.000  0.000  -0.544  1.000  4.560  5.790  1.531  0.020  100000
-9.951     30   0.000  0.000  0.000  1.227  1.000  4.560  5.790  1.531  0.020  100000
-13.297     30   0.000  0.000  0.000  -1.323  1.000  4.560  5.790  1.531  0.020  100000
-11.949     32   0.000  0.000  0.000  0.544  1.000  4.560  5.790  1.531  0.020  100000
-13.352     33   0.000  0.000  0.000  -0.698  1.000  4.560  5.790  1.531  0.020  100000
-12.514     33   0.000  0.000  0.000  0.274  1.000  4.560  5.790  1.531  0.020  100000
-12.105     32   0.000  0.000  0.000  0.078  1.000  4.560  5.790  1.531  0.020  100000
-10.971     34   0.000  0.000  0.000  0.471  1.000  4.560  5.790  1.531  0.020  100000
-12.210     33   0.000  0.000  0.000  -0.581  1.000  4.560  5.790  1.531  0.020  100000
-7.812     33   0.000  0.000  0.000  2.015  1.000  4.560  5.790  1.531  0.020  100000
-9.411     32   0.000  0.000  0.000  -0.443  1.000  4.560  5.790  1.531  0.020  100000
-12.026     33   0.000  0.000  0.000  -1.128  1.000  4.560  5.790  1.531  0.020  100000
-10.700     31   0.000  0.000  0.000  0.526  1.000  4.560  5.790  1.531  0.020  100000
-9.639     31   0.000  0.000  0.000  0.497  1.000  4.560  5.790  1.531  0.020  100000
-9.128     31   0.000  0.000  0.000  0.418  1.000  4.560  5.790  1.531  0.020  100000
-8.992     31   0.000  0.000  0.000  0.282  1.000  4.560  5.790  1.531  0.020  100000
-10.172     31   0.000  0.000  0.000  -0.301  1.000  4.560  5.790  1.531  0.020  100000
-8.136     33   0.000  0.000  0.000  1.048  1.000  4.560  5.790  1.531  0.020  100000
-13.744     33   0.000  0.000  0.000  -2.385  1.000  4.560  5.790  1.531  0.020  100000
-10.359     32   0.000  0.000  0.000  1.365  1.000  4.560  5.790  1.531  0.020  100000
-9.945     32   0.000  0.000  0.000  0.371  1.000  4.560  5.790  1.531  0.020  100000
-11.169     31   0.000  0.000  0.000  -0.517  1.000  4.560  5.790  1.531  0.020  100000
-10.003     31   0.000  0.000  0.000  0.599  1.000  4.560  5.790  1.531  0.020  100000
-11.896     32   0.000  0.000  0.000  -0.718  1.000  4.560  5.790  1.531  0.020  100000
-11.505     32   0.000  0.000  0.000  0.156  1.000  4.560  5.790  1.531  0.020  100000
-12.300     32   0.000  0.000  0.000  -0.318  1.000  4.560  5.790  1.531  0.020  100000
-11.983     31   0.000  0.000  0.000  0.068  1.000  4.560  5.790  1.531  0.020  100000
-11.143     31   0.000  0.000  0.000  0.452  1.000  4.560  5.790  1.531  0.020  100000
-11.530     33   0.000  0.000  0.000  -0.139  1.000  4.560  5.790  1.531  0.020  100000
-12.871     31   0.000  0.000  0.000  -0.608  1.000  4.560  5.790  1.531  0.020  100000
-10.285     31   0.000  0.000  0.000  1.151  1.000  4.560  5.790  1.531  0.020  100000
-11.944     31   0.000  0.000  0.000  -0.728  1.000  4.560  5.790  1.531  0.020  100000
-11.860     33   0.000  0.000  0.000  0.007  1.000  4.560  5.790  1.531  0.020  100000
-10.460     32   0.000  0.000  0.000  0.705  1.000  4.560  5.790  1.531  0.020  100000
-12.384     32   0.000  0.000  0.000  -0.866  1.000  4.560  5.790  1.531  0.020  100000
-11.934     31   0.000  0.000  0.000  0.114  1.000  4.560  5.790  1.531  0.020  100000
-10.547     31   0.000  0.000  0.000  0.674  1.000  4.560  5.790  1.531  0.020  100000
-11.595     30   0.000  0.000  0.000  -0.361  1.000  4.560  5.790  1.531  0.020  100000
-11.562     30   0.000  0.000  0.000  0.002  1.000  4.560  5.790  1.531  0.020  100000
-12.838     33   0.000  0.000  0.000  -0.592  1.000  4.560  5.790  1.531  0.020  100000
-11.699     31   0.000  0.000  0.000  0.323  1.000  4.560  5.790  1.531  0.020  100000
-10.017     31   0.000  0.000  0.000  0.727  1.000  4.560  5.790  1.531  0.020  100000
-10.466     31   0.000  0.000  0.000  -0.112  1.000  4.560  5.790  1.531  0.020  100000
-11.895     33   0.000  0.000  0.000  -0.582  1.000  4.560  5.790  1.531  0.020  100000
-10.132     33   0.000  0.000  0.000  0.836  1.000  4.560  5.790  1.531  0.020  100000
-11.505     33   0.000  0.000  0.000  -0.560  1.000  4.560  5.790  1.531  0.020  100000
-11.306     32   0.000  0.000  0.000  0.069  1.000  4.560  5.790  1.531  0.020  100000
-10.555     33   0.000  0.000  0.000  0.382  1.000  4.560  5.790  1.531  0.020  100000
-9.872     32   0.000  0.000  0.000  0.470  1.000  4.560  5.790  1.531  0.020  100000
-11.287     32   0.000  0.000  0.000  -0.515  1.000  4.560  5.790  1.531  0.020  100000
-10.117     31   0.000  0.000  0.000  0.595  1.000  4.560  5.790  1.531  0.020  100000
-10.406     32   0.000  0.000  0.000  -0.089  1.000  4.560  5.790  1.531  0.020  100000
-11.496     31   0.000  0.000  0.000  -0.352  1.000  4.560  5.790  1.531  0.020  100000
-10.920     32   0.000  0.000  0.000  0.282  1.000  4.560  5.790  1.531  0.020  100000
-11.785     32   0.000  0.000  0.000  -0.301  1.000  4.560  5.790  1.531  0.020  100000
-11.289     32   0.000  0.000  0.000  0.286  1.000  4.560  5.790  1.531  0.020  100000
-13.221     32   0.000  0.000  0.000  -0.932  1.000  4.560  5.790  1.531  0.020  100000
-11.404     30   0.000  0.000  0.000  0.709  1.000  4.560  5.790  1.531  0.020  100000
-11.980     34   0.000  0.000  0.000  -0.219  1.000  4.560  5.790  1.531  0.020  100000
-9.928     34   0.000  0.000  0.000  0.812  1.000  4.560  5.790  1.531  0.020  100000
-10.711     31   0.000  0.000  0.000  -0.149  1.000  4.560  5.790  1.531  0.020  100000
-9.857     31   0.000  0.000  0.000  0.470  1.000  4.560  5.790  1.531  0.020  100000
-11.832     31   0.000  0.000  0.000  -0.878  1.000  4.560  5.790  1.531  0.020  100000
-10.044     31   0.000  0.000  0.000  0.821  1.000  4.560  5.790  1.531  0.020  100000
-11.140     33   0.000  0.000  0.000  -0.396  1.000  4.560  5.790  1.531  0.020  100000
-9.676     32   0.000  0.000  0.000  0.795  1.000  4.560  5.790  1.531  0.020  100000
-11.257     32   0.000  0.000  0.000  -0.597  1.000  4.560  5.790  1.531  0.020  100000
